zone,tech,season,daytype,uni_4,value
EastAna,OnshoreWind,Q1,d3,t11,0.1252636214048993
EastAna,OnshoreWind,Q1,d3,t12,0.0932234814248302
EastAna,OnshoreWind,Q1,d3,t13,0.0782173399151776
EastAna,OnshoreWind,Q1,d3,t14,0.0298384667083825
EastAna,OnshoreWind,Q1,d3,t15,0.0252033650837794
EastAna,OnshoreWind,Q1,d3,t16,0.0326195276831444
EastAna,OnshoreWind,Q1,d3,t17,0.0419476697026582
EastAna,OnshoreWind,Q1,d3,t18,0.043975526663422
EastAna,OnshoreWind,Q1,d3,t19,0.0611833414447611
EastAna,OnshoreWind,Q1,d3,t20,0.0670930960161301
EastAna,OnshoreWind,Q1,d3,t21,0.0529560360610906
EastAna,OnshoreWind,Q1,d3,t22,0.0272312220445433
EastAna,OnshoreWind,Q1,d3,t23,0.0220746714871723
EastAna,OnshoreWind,Q1,d3,t24,0.0376602006999003
EastAna,OnshoreWind,Q1,d4,t01,0.4577742241998656
EastAna,OnshoreWind,Q1,d4,t02,0.394620964564648
EastAna,OnshoreWind,Q1,d4,t03,0.5200004635101625
EastAna,OnshoreWind,Q1,d4,t04,0.5923080488539711
EastAna,OnshoreWind,Q1,d4,t05,0.624000556212195
EastAna,OnshoreWind,Q1,d4,t06,0.5494333588263922
EastAna,OnshoreWind,Q1,d4,t07,0.5875570696887529
EastAna,OnshoreWind,Q1,d4,t08,0.5512294607059259
EastAna,OnshoreWind,Q1,d4,t09,0.5450879510533269
EastAna,OnshoreWind,Q1,d4,t10,0.5873253146075228
EastAna,OnshoreWind,Q1,d4,t11,0.6414980648450717
EastAna,OnshoreWind,Q1,d4,t12,0.656040696192264
EastAna,OnshoreWind,Q1,d4,t13,0.6641521240353194
EastAna,OnshoreWind,Q1,d4,t14,0.6565042063547243
EastAna,OnshoreWind,Q1,d4,t15,0.6422512688590697
EastAna,OnshoreWind,Q1,d4,t16,0.5516350320980787
EastAna,OnshoreWind,Q1,d4,t17,0.6260863519432663
EastAna,OnshoreWind,Q1,d4,t18,0.7068529977519757
EastAna,OnshoreWind,Q1,d4,t19,0.7190201395165589
EastAna,OnshoreWind,Q1,d4,t20,0.7207583026257851
EastAna,OnshoreWind,Q1,d4,t21,0.7231337922083941
EastAna,OnshoreWind,Q1,d4,t22,0.7019861410461424
EastAna,OnshoreWind,Q1,d4,t23,0.6487404111335141
EastAna,OnshoreWind,Q1,d4,t24,0.6138612714083757
EastAna,OnshoreWind,Q1,d5,t01,0.0997126236992746
EastAna,OnshoreWind,Q1,d5,t02,0.0556791582655449
EastAna,OnshoreWind,Q1,d5,t03,0.0444390368258824
EastAna,OnshoreWind,Q1,d5,t04,0.0249136712322417
EastAna,OnshoreWind,Q1,d5,t05,0.020104753296716
EastAna,OnshoreWind,Q1,d5,t06,0.0319822012097615
EastAna,OnshoreWind,Q1,d5,t07,0.1516837006651371
EastAna,OnshoreWind,Q1,d5,t08,0.0166284270782636
EastAna,OnshoreWind,Q1,d5,t09,0.0144846925768847
EastAna,OnshoreWind,Q1,d5,t10,0.0115877540615077
EastAna,OnshoreWind,Q1,d5,t11,0.0342418132517555
EastAna,OnshoreWind,Q1,d5,t12,0.0319242624394539
EastAna,OnshoreWind,Q1,d5,t13,0.0152958353611902
EastAna,OnshoreWind,Q1,d5,t14,0.015701406753343
EastAna,OnshoreWind,Q1,d5,t15,0.0198150594451783
EastAna,OnshoreWind,Q1,d5,t16,0.0241604672182437
EastAna,OnshoreWind,Q1,d5,t17,0.0074161625993649
EastAna,OnshoreWind,Q1,d5,t18,0.0101972235741268
EastAna,OnshoreWind,Q1,d5,t19,0.004519224083988
EastAna,OnshoreWind,Q1,d5,t20,0.0051565505573709
EastAna,OnshoreWind,Q1,d5,t21,0.0276947322070036
EastAna,OnshoreWind,Q1,d5,t22,0.0130362233191962
EastAna,OnshoreWind,Q1,d5,t23,0.006025632111984
EastAna,OnshoreWind,Q1,d5,t24,0.0477415467334121
EastAna,OnshoreWind,Q1,d6,t01,0.4267769820853322
EastAna,OnshoreWind,Q1,d6,t02,0.4456070824352823
EastAna,OnshoreWind,Q1,d6,t03,0.4581218568217107
EastAna,OnshoreWind,Q1,d6,t04,0.3557440496882894
EastAna,OnshoreWind,Q1,d6,t05,0.3091033395907205
EastAna,OnshoreWind,Q1,d6,t06,0.3009919117476651
EastAna,OnshoreWind,Q1,d6,t07,0.2695311594706714
EastAna,OnshoreWind,Q1,d6,t08,0.3048158705879626
EastAna,OnshoreWind,Q1,d6,t09,0.3165195021900855
EastAna,OnshoreWind,Q1,d6,t10,0.2582910380310088
EastAna,OnshoreWind,Q1,d6,t11,0.2414887946418225
EastAna,OnshoreWind,Q1,d6,t12,0.2552202832047092
EastAna,OnshoreWind,Q1,d6,t13,0.2286843264038563
EastAna,OnshoreWind,Q1,d6,t14,0.2198776333171105
EastAna,OnshoreWind,Q1,d6,t15,0.2521495283784097
EastAna,OnshoreWind,Q1,d6,t16,0.2602609562214651
EastAna,OnshoreWind,Q1,d6,t17,0.3396370715427935
EastAna,OnshoreWind,Q1,d6,t18,0.3534264988759878
EastAna,OnshoreWind,Q1,d6,t19,0.3735312521727039
EastAna,OnshoreWind,Q1,d6,t20,0.3570766414053628
EastAna,OnshoreWind,Q1,d6,t21,0.3510510092933788
EastAna,OnshoreWind,Q1,d6,t22,0.3847134348420588
EastAna,OnshoreWind,Q1,d6,t23,0.3609585390159679
EastAna,OnshoreWind,Q1,d6,t24,0.3843658022202137
EastAna,OnshoreWind,Q2,d1,t01,0.2249183063338663
EastAna,OnshoreWind,Q2,d1,t02,0.1869104730121207
EastAna,OnshoreWind,Q2,d1,t03,0.1321583350714964
EastAna,OnshoreWind,Q2,d1,t04,0.1354029062087186
EastAna,OnshoreWind,Q2,d1,t05,0.1345917634244131
EastAna,OnshoreWind,Q2,d1,t06,0.1184847852789172
EastAna,OnshoreWind,Q2,d1,t07,0.1132123571809311
EastAna,OnshoreWind,Q2,d1,t08,0.1187165403601473
EastAna,OnshoreWind,Q2,d1,t09,0.1444992931470022
EastAna,OnshoreWind,Q2,d1,t10,0.1402118241442443
EastAna,OnshoreWind,Q2,d1,t11,0.142645252497161
EastAna,OnshoreWind,Q2,d1,t12,0.1855199425247398
EastAna,OnshoreWind,Q2,d1,t13,0.2464715288882709
EastAna,OnshoreWind,Q2,d1,t14,0.2824515052492526
EastAna,OnshoreWind,Q2,d1,t15,0.2872024844144707
EastAna,OnshoreWind,Q2,d1,t16,0.2804236482884887
EastAna,OnshoreWind,Q2,d1,t17,0.2880715659690838
EastAna,OnshoreWind,Q2,d1,t18,0.3602053350019699
EastAna,OnshoreWind,Q2,d1,t19,0.380425965839301
EastAna,OnshoreWind,Q2,d1,t20,0.4261396556119493
EastAna,OnshoreWind,Q2,d1,t21,0.3657095181811861
EastAna,OnshoreWind,Q2,d1,t22,0.4767781408607384
EastAna,OnshoreWind,Q2,d1,t23,0.4867436093536351
EastAna,OnshoreWind,Q2,d1,t24,0.4541820204407981
EastAna,OnshoreWind,Q2,d2,t01,0.0083431829242856
EastAna,OnshoreWind,Q2,d2,t02,0.0168022433891863
EastAna,OnshoreWind,Q2,d2,t03,0.0252033650837794
EastAna,OnshoreWind,Q2,d2,t04,0.0471621590303367
EastAna,OnshoreWind,Q2,d2,t05,0.0280423648288488
EastAna,OnshoreWind,Q2,d2,t06,0.028274119910079
EastAna,OnshoreWind,Q2,d2,t07,0.0380657720920531
EastAna,OnshoreWind,Q2,d2,t08,0.0486685670583327
EastAna,OnshoreWind,Q2,d2,t09,0.046872465178799
EastAna,OnshoreWind,Q2,d2,t10,0.0598507497276877
EastAna,OnshoreWind,Q2,d2,t11,0.0373705068483626
EastAna,OnshoreWind,Q2,d2,t12,0.0544624440890866
EastAna,OnshoreWind,Q2,d2,t13,0.037949894551438
EastAna,OnshoreWind,Q2,d2,t14,0.0531877911423207
EastAna,OnshoreWind,Q2,d2,t15,0.1183689077383021
EastAna,OnshoreWind,Q2,d2,t16,0.1170942547915363
EastAna,OnshoreWind,Q2,d2,t17,0.1545227004102065
EastAna,OnshoreWind,Q2,d2,t18,0.1515098843542144
EastAna,OnshoreWind,Q2,d2,t19,0.2173283274235787
EastAna,OnshoreWind,Q2,d2,t20,0.2383021622749078
EastAna,OnshoreWind,Q2,d2,t21,0.1786252288581427
EastAna,OnshoreWind,Q2,d2,t22,0.1832603304827458
EastAna,OnshoreWind,Q2,d2,t23,0.2274096734570905
EastAna,OnshoreWind,Q2,d2,t24,0.258638670652854
EastAna,OnshoreWind,Q2,d3,t01,0.0968736239542051
EastAna,OnshoreWind,Q2,d3,t02,0.1250318663236691
EastAna,OnshoreWind,Q2,d3,t03,0.1694709031495515
EastAna,OnshoreWind,Q2,d3,t04,0.1978609006002456
EastAna,OnshoreWind,Q2,d3,t05,0.2562052422999374
EastAna,OnshoreWind,Q2,d3,t06,0.2486152633896498
EastAna,OnshoreWind,Q2,d3,t07,0.2503534264988759
EastAna,OnshoreWind,Q2,d3,t08,0.2633317110477647
EastAna,OnshoreWind,Q2,d3,t09,0.2313495098380032
EastAna,OnshoreWind,Q2,d3,t10,0.2151845929221998
EastAna,OnshoreWind,Q2,d3,t11,0.2360425502329138
EastAna,OnshoreWind,Q2,d3,t12,0.3142598901480915
EastAna,OnshoreWind,Q2,d3,t13,0.3994298825001738
EastAna,OnshoreWind,Q2,d3,t14,0.4064984124776935
EastAna,OnshoreWind,Q2,d3,t15,0.3984449234049456
EastAna,OnshoreWind,Q2,d3,t16,0.4306588796959373
EastAna,OnshoreWind,Q2,d3,t17,0.4628148972166214
EastAna,OnshoreWind,Q2,d3,t18,0.5359915641150432
EastAna,OnshoreWind,Q2,d3,t19,0.5172773413057081
EastAna,OnshoreWind,Q2,d3,t20,0.4592806322278616
EastAna,OnshoreWind,Q2,d3,t21,0.3653039467890333
EastAna,OnshoreWind,Q2,d3,t22,0.4157686157268997
EastAna,OnshoreWind,Q2,d3,t23,0.4514588982363438
EastAna,OnshoreWind,Q2,d3,t24,0.3289763378062064
EastAna,OnshoreWind,Q2,d4,t01,0.1213817237942941
EastAna,OnshoreWind,Q2,d4,t02,0.0638485248789079
EastAna,OnshoreWind,Q2,d4,t03,0.0393404250388189
EastAna,OnshoreWind,Q2,d4,t04,0.0530139748313981
EastAna,OnshoreWind,Q2,d4,t05,0.0496535261535609
EastAna,OnshoreWind,Q2,d4,t06,0.0642540962710607
EastAna,OnshoreWind,Q2,d4,t07,0.0858073188254652
EastAna,OnshoreWind,Q2,d4,t08,0.0798975642540962
EastAna,OnshoreWind,Q2,d4,t09,0.0531298523720132
EastAna,OnshoreWind,Q2,d4,t10,0.0618206679181441
EastAna,OnshoreWind,Q2,d4,t11,0.0927599712623699
EastAna,OnshoreWind,Q2,d4,t12,0.0925282161811397
EastAna,OnshoreWind,Q2,d4,t13,0.1041159702426475
EastAna,OnshoreWind,Q2,d4,t14,0.1274652946765858
EastAna,OnshoreWind,Q2,d4,t15,0.1385315998053257
EastAna,OnshoreWind,Q2,d4,t16,0.1966441864237873
EastAna,OnshoreWind,Q2,d4,t17,0.3100882986859487
EastAna,OnshoreWind,Q2,d4,t18,0.3331479292683492
EastAna,OnshoreWind,Q2,d4,t19,0.3073072377111868
EastAna,OnshoreWind,Q2,d4,t20,0.2868548517926255
EastAna,OnshoreWind,Q2,d4,t21,0.2673874249692924
EastAna,OnshoreWind,Q2,d4,t22,0.2256135715775568
EastAna,OnshoreWind,Q2,d4,t23,0.150814619110524
EastAna,OnshoreWind,Q2,d4,t24,0.1406753343067046
EastAna,OnshoreWind,Q2,d5,t01,0.3113050128624069
EastAna,OnshoreWind,Q2,d5,t02,0.2274096734570905
EastAna,OnshoreWind,Q2,d5,t03,0.3256738278986766
EastAna,OnshoreWind,Q2,d5,t04,0.2947924633247584
EastAna,OnshoreWind,Q2,d5,t05,0.3300771744420496
EastAna,OnshoreWind,Q2,d5,t06,0.307017543859649
EastAna,OnshoreWind,Q2,d5,t07,0.2679088739020602
EastAna,OnshoreWind,Q2,d5,t08,0.3053373195207305
EastAna,OnshoreWind,Q2,d5,t09,0.2615935479385385
EastAna,OnshoreWind,Q2,d5,t10,0.2582330992607012
EastAna,OnshoreWind,Q2,d5,t11,0.3002966465039746
EastAna,OnshoreWind,Q2,d5,t12,0.2493105286333403
EastAna,OnshoreWind,Q2,d5,t13,0.3979234744721777
EastAna,OnshoreWind,Q2,d5,t14,0.2914320146469211
EastAna,OnshoreWind,Q2,d5,t15,0.3077128091033396
EastAna,OnshoreWind,Q2,d5,t16,0.3045261767364249
EastAna,OnshoreWind,Q2,d5,t17,0.3169250735822383
EastAna,OnshoreWind,Q2,d5,t18,0.2442119168462768
EastAna,OnshoreWind,Q2,d5,t19,0.2452548147118125
EastAna,OnshoreWind,Q2,d5,t20,0.3004704628148972
EastAna,OnshoreWind,Q2,d5,t21,0.2508169366613363
EastAna,OnshoreWind,Q2,d5,t22,0.1581149041692739
EastAna,OnshoreWind,Q2,d5,t23,0.1276970497578159
EastAna,OnshoreWind,Q2,d5,t24,0.1099098472734014
EastAna,OnshoreWind,Q2,d6,t01,0.450937449303576
EastAna,OnshoreWind,Q2,d6,t02,0.3629284572064242
EastAna,OnshoreWind,Q2,d6,t03,0.2216157964263366
EastAna,OnshoreWind,Q2,d6,t04,0.2223690004403346
EastAna,OnshoreWind,Q2,d6,t05,0.1303042944216551
EastAna,OnshoreWind,Q2,d6,t06,0.1023198683631138
EastAna,OnshoreWind,Q2,d6,t07,0.0804190131868641
EastAna,OnshoreWind,Q2,d6,t08,0.081809543674245
EastAna,OnshoreWind,Q2,d6,t09,0.0596769334167651
EastAna,OnshoreWind,Q2,d6,t10,0.0334886092377575
EastAna,OnshoreWind,Q2,d6,t11,0.0701059120721221
EastAna,OnshoreWind,Q2,d6,t12,0.1088669494078657
EastAna,OnshoreWind,Q2,d6,t13,0.1230040093629052
EastAna,OnshoreWind,Q2,d6,t14,0.135344967438411
EastAna,OnshoreWind,Q2,d6,t15,0.171672576421238
EastAna,OnshoreWind,Q2,d6,t16,0.1915455746367239
EastAna,OnshoreWind,Q2,d6,t17,0.2180235926672692
EastAna,OnshoreWind,Q2,d6,t18,0.1864469628496604
EastAna,OnshoreWind,Q2,d6,t19,0.2220793065887969
EastAna,OnshoreWind,Q2,d6,t20,0.2710955062689749
EastAna,OnshoreWind,Q2,d6,t21,0.3617696818002734
EastAna,OnshoreWind,Q2,d6,t22,0.4588750608357088
EastAna,OnshoreWind,Q2,d6,t23,0.3540058865790632
EastAna,OnshoreWind,Q2,d6,t24,0.2080001854040649
EastAna,OnshoreWind,Q3,d1,t01,0.1704558622447797
EastAna,OnshoreWind,Q3,d1,t02,0.1148925815198498
EastAna,OnshoreWind,Q3,d1,t03,0.1114162553013974
EastAna,OnshoreWind,Q3,d1,t04,0.0593872395652274
EastAna,OnshoreWind,Q3,d1,t05,0.0114139377505851
EastAna,OnshoreWind,Q3,d1,t06,0.0197571206748707
EastAna,OnshoreWind,Q3,d1,t07,0.026767711882083
EastAna,OnshoreWind,Q3,d1,t08,0.02236436533871
EastAna,OnshoreWind,Q3,d1,t09,0.0226540591902477
EastAna,OnshoreWind,Q3,d1,t10,0.0285058749913091
EastAna,OnshoreWind,Q3,d1,t11,0.0479733018146422
EastAna,OnshoreWind,Q3,d1,t12,0.0705694222345824
EastAna,OnshoreWind,Q3,d1,t13,0.1220190502676771
EastAna,OnshoreWind,Q3,d1,t14,0.1913138195554937
EastAna,OnshoreWind,Q3,d1,t15,0.2494264061739553
EastAna,OnshoreWind,Q3,d1,t16,0.2436325291432014
EastAna,OnshoreWind,Q3,d1,t17,0.2705740573362071
EastAna,OnshoreWind,Q3,d1,t18,0.2832626480335581
EastAna,OnshoreWind,Q3,d1,t19,0.3218498690583791
EastAna,OnshoreWind,Q3,d1,t20,0.3498922338872279
EastAna,OnshoreWind,Q3,d1,t21,0.3881897610605112
EastAna,OnshoreWind,Q3,d1,t22,0.3925931076038842
EastAna,OnshoreWind,Q3,d1,t23,0.3017451157616631
EastAna,OnshoreWind,Q3,d1,t24,0.2783957913277248
EastAna,OnshoreWind,Q3,d2,t01,0.3949685971864933
EastAna,OnshoreWind,Q3,d2,t02,0.3799624556768406
EastAna,OnshoreWind,Q3,d2,t03,0.4154209831050546
EastAna,OnshoreWind,Q3,d2,t04,0.5095714848548054
EastAna,OnshoreWind,Q3,d2,t05,0.4186655542422768
EastAna,OnshoreWind,Q3,d2,t06,0.4623513870541611
EastAna,OnshoreWind,Q3,d2,t07,0.4305430021553222
EastAna,OnshoreWind,Q3,d2,t08,0.3453150710329324
EastAna,OnshoreWind,Q3,d2,t09,0.3292660316577441
EastAna,OnshoreWind,Q3,d2,t10,0.2896359127673873
EastAna,OnshoreWind,Q3,d2,t11,0.2480938144568819
EastAna,OnshoreWind,Q3,d2,t12,0.2961829938121393
EastAna,OnshoreWind,Q3,d2,t13,0.3212704813553037
EastAna,OnshoreWind,Q3,d2,t14,0.3281651950219008
EastAna,OnshoreWind,Q3,d2,t15,0.3091033395907205
EastAna,OnshoreWind,Q3,d2,t16,0.2464715288882708
EastAna,OnshoreWind,Q3,d2,t17,0.1666319034044821
EastAna,OnshoreWind,Q3,d2,t18,0.1260747641892048
EastAna,OnshoreWind,Q3,d2,t19,0.1279867436093536
EastAna,OnshoreWind,Q3,d2,t20,0.0896312776657628
EastAna,OnshoreWind,Q3,d2,t21,0.0323877726019143
EastAna,OnshoreWind,Q3,d2,t22,0.0306496094926881
EastAna,OnshoreWind,Q3,d2,t23,0.0129203457785811
EastAna,OnshoreWind,Q3,d2,t24,0.005272428097986
EastAna,OnshoreWind,Q3,d3,t01,0.2460659574961181
EastAna,OnshoreWind,Q3,d3,t02,0.2149528378409696
EastAna,OnshoreWind,Q3,d3,t03,0.175322718950613
EastAna,OnshoreWind,Q3,d3,t04,0.1749750863287677
EastAna,OnshoreWind,Q3,d3,t05,0.1936893091381028
EastAna,OnshoreWind,Q3,d3,t06,0.2186029803703446
EastAna,OnshoreWind,Q3,d3,t07,0.2564949361514751
EastAna,OnshoreWind,Q3,d3,t08,0.2119400217849776
EastAna,OnshoreWind,Q3,d3,t09,0.2115923891631324
EastAna,OnshoreWind,Q3,d3,t10,0.277874342394957
EastAna,OnshoreWind,Q3,d3,t11,0.2882453822800064
EastAna,OnshoreWind,Q3,d3,t12,0.37150339521194
EastAna,OnshoreWind,Q3,d3,t13,0.4100906162367609
EastAna,OnshoreWind,Q3,d3,t14,0.4206934112030406
EastAna,OnshoreWind,Q3,d3,t15,0.4245753088136457
EastAna,OnshoreWind,Q3,d3,t16,0.4255602679088739
EastAna,OnshoreWind,Q3,d3,t17,0.4343090222253122
EastAna,OnshoreWind,Q3,d3,t18,0.4033697188810864
EastAna,OnshoreWind,Q3,d3,t19,0.4290945328976338
EastAna,OnshoreWind,Q3,d3,t20,0.5246935039050731
EastAna,OnshoreWind,Q3,d3,t21,0.5275325036501426
EastAna,OnshoreWind,Q3,d3,t22,0.4727803657095181
EastAna,OnshoreWind,Q3,d3,t23,0.4700572435050638
EastAna,OnshoreWind,Q3,d3,t24,0.3571345801756703
EastAna,OnshoreWind,Q3,d4,t01,0.2413729171012074
EastAna,OnshoreWind,Q3,d4,t02,0.2121717768662077
EastAna,OnshoreWind,Q3,d4,t03,0.1571878838443532
EastAna,OnshoreWind,Q3,d4,t04,0.116746622169691
EastAna,OnshoreWind,Q3,d4,t05,0.1089828269484808
EastAna,OnshoreWind,Q3,d4,t06,0.1414285383207026
EastAna,OnshoreWind,Q3,d4,t07,0.2084636955665252
EastAna,OnshoreWind,Q3,d4,t08,0.2657651394006813
EastAna,OnshoreWind,Q3,d4,t09,0.3007022178961274
EastAna,OnshoreWind,Q3,d4,t10,0.2087533894180629
EastAna,OnshoreWind,Q3,d4,t11,0.2016848594405432
EastAna,OnshoreWind,Q3,d4,t12,0.1782196574659899
EastAna,OnshoreWind,Q3,d4,t13,0.1941528193005632
EastAna,OnshoreWind,Q3,d4,t14,0.2082898792556027
EastAna,OnshoreWind,Q3,d4,t15,0.183607963104591
EastAna,OnshoreWind,Q3,d4,t16,0.248209691997497
EastAna,OnshoreWind,Q3,d4,t17,0.3045261767364249
EastAna,OnshoreWind,Q3,d4,t18,0.2406776518575169
EastAna,OnshoreWind,Q3,d4,t19,0.1669215972560198
EastAna,OnshoreWind,Q3,d4,t20,0.1158775406150779
EastAna,OnshoreWind,Q3,d4,t21,0.1341861920322603
EastAna,OnshoreWind,Q3,d4,t22,0.072886973046884
EastAna,OnshoreWind,Q3,d4,t23,0.0801872581056339
EastAna,OnshoreWind,Q3,d4,t24,0.106317643514334
EastAna,OnshoreWind,Q3,d5,t01,0.1521472108275974
EastAna,OnshoreWind,Q3,d5,t02,0.1944425131521008
EastAna,OnshoreWind,Q3,d5,t03,0.1531321699228255
EastAna,OnshoreWind,Q3,d5,t04,0.1472803541217641
EastAna,OnshoreWind,Q3,d5,t05,0.1614174140768036
EastAna,OnshoreWind,Q3,d5,t06,0.2016848594405432
EastAna,OnshoreWind,Q3,d5,t07,0.1856937588356624
EastAna,OnshoreWind,Q3,d5,t08,0.1610118426846508
EastAna,OnshoreWind,Q3,d5,t09,0.2037706551716145
EastAna,OnshoreWind,Q3,d5,t10,0.3352916637697281
EastAna,OnshoreWind,Q3,d5,t11,0.5022132610257479
EastAna,OnshoreWind,Q3,d5,t12,0.5775916011958562
EastAna,OnshoreWind,Q3,d5,t13,0.5544160930728406
EastAna,OnshoreWind,Q3,d5,t14,0.5309508910982873
EastAna,OnshoreWind,Q3,d5,t15,0.4807759160119585
EastAna,OnshoreWind,Q3,d5,t16,0.4751558552921273
EastAna,OnshoreWind,Q3,d5,t17,0.4687825905582979
EastAna,OnshoreWind,Q3,d5,t18,0.4399290829451436
EastAna,OnshoreWind,Q3,d5,t19,0.4483302046397367
EastAna,OnshoreWind,Q3,d5,t20,0.5208695450647756
EastAna,OnshoreWind,Q3,d5,t21,0.5694801733528008
EastAna,OnshoreWind,Q3,d5,t22,0.6307214535678695
EastAna,OnshoreWind,Q3,d5,t23,0.6056919047950127
EastAna,OnshoreWind,Q3,d5,t24,0.4416093072840621
EastAna,OnshoreWind,Q3,d6,t01,0.0473939141115669
EastAna,OnshoreWind,Q3,d6,t02,0.0549259542515469
EastAna,OnshoreWind,Q3,d6,t03,0.0469883427194141
EastAna,OnshoreWind,Q3,d6,t04,0.0642540962710607
EastAna,OnshoreWind,Q3,d6,t05,0.0831421353913184
EastAna,OnshoreWind,Q3,d6,t06,0.0873716656237688
EastAna,OnshoreWind,Q3,d6,t07,0.0813460335117847
EastAna,OnshoreWind,Q3,d6,t08,0.0663978307724396
EastAna,OnshoreWind,Q3,d6,t09,0.050638485248789
EastAna,OnshoreWind,Q3,d6,t10,0.0700479733018146
EastAna,OnshoreWind,Q3,d6,t11,0.0644858513522909
EastAna,OnshoreWind,Q3,d6,t12,0.056548239820158
EastAna,OnshoreWind,Q3,d6,t13,0.0705114834642749
EastAna,OnshoreWind,Q3,d6,t14,0.0919488284780643
EastAna,OnshoreWind,Q3,d6,t15,0.1039421539317249
EastAna,OnshoreWind,Q3,d6,t16,0.1042897865535701
EastAna,OnshoreWind,Q3,d6,t17,0.1248001112424389
EastAna,OnshoreWind,Q3,d6,t18,0.1404435792254745
EastAna,OnshoreWind,Q3,d6,t19,0.1154719692229252
EastAna,OnshoreWind,Q3,d6,t20,0.1216134788755243
EastAna,OnshoreWind,Q3,d6,t21,0.1406173955363971
EastAna,OnshoreWind,Q3,d6,t22,0.1509884354214466
EastAna,OnshoreWind,Q3,d6,t23,0.1696447194604741
EastAna,OnshoreWind,Q3,d6,t24,0.130825743354423
EastAna,OnshoreWind,Q4,d1,t01,0.8671116364226286
EastAna,OnshoreWind,Q4,d1,t02,0.8522213724535911
EastAna,OnshoreWind,Q4,d1,t03,0.8235996199216667
EastAna,OnshoreWind,Q4,d1,t04,0.8382581288094741
EastAna,OnshoreWind,Q4,d1,t05,0.8733110848455352
EastAna,OnshoreWind,Q4,d1,t06,0.8689656770724697
EastAna,OnshoreWind,Q4,d1,t07,0.7477577695890982
EastAna,OnshoreWind,Q4,d1,t08,0.8540174743331248
EastAna,OnshoreWind,Q4,d1,t09,0.8836821247305847
EastAna,OnshoreWind,Q4,d1,t10,0.8392430879047023
EastAna,OnshoreWind,Q4,d1,t11,0.8331595170224108
EastAna,OnshoreWind,Q4,d1,t12,0.760851931678602
EastAna,OnshoreWind,Q4,d1,t13,0.6521587985816589
EastAna,OnshoreWind,Q4,d1,t14,0.630779392338177
EastAna,OnshoreWind,Q4,d1,t15,0.5962478852348837
EastAna,OnshoreWind,Q4,d1,t16,0.6553454309485736
EastAna,OnshoreWind,Q4,d1,t17,0.6428306565621451
EastAna,OnshoreWind,Q4,d1,t18,0.6165264548425224
EastAna,OnshoreWind,Q4,d1,t19,0.414609840320749
EastAna,OnshoreWind,Q4,d1,t20,0.3709819462791722
EastAna,OnshoreWind,Q4,d1,t21,0.3302509907529722
EastAna,OnshoreWind,Q4,d1,t22,0.357424274027208
EastAna,OnshoreWind,Q4,d1,t23,0.37526941528193
EastAna,OnshoreWind,Q4,d1,t24,0.3373774595007995
EastAna,OnshoreWind,Q4,d2,t01,0.0040557139215277
EastAna,OnshoreWind,Q4,d2,t02,0.0011008366358432
EastAna,OnshoreWind,Q4,d2,t03,0.0003476326218452
EastAna,OnshoreWind,Q4,d2,t04,0.0027231222044543
EastAna,OnshoreWind,Q4,d2,t05,0.0035922037590674
EastAna,OnshoreWind,Q4,d2,t06,0.0039398363809126
EastAna,OnshoreWind,Q4,d2,t07,0.0039398363809126
EastAna,OnshoreWind,Q4,d2,t08,5.7938770307538994e-05
EastAna,OnshoreWind,Q4,d2,t11,0.0004635101624603
EastAna,OnshoreWind,Q4,d2,t12,0.001506408027996
EastAna,OnshoreWind,Q4,d2,t13,0.00376602006999
EastAna,OnshoreWind,Q4,d2,t14,0.002375489582609
EastAna,OnshoreWind,Q4,d2,t15,0.0013905304873809
EastAna,OnshoreWind,Q4,d2,t16,0.004519224083988
EastAna,OnshoreWind,Q4,d2,t17,0.0330250990752972
EastAna,OnshoreWind,Q4,d2,t18,0.0173236923219541
EastAna,OnshoreWind,Q4,d2,t19,0.0389927924169737
EastAna,OnshoreWind,Q4,d2,t20,0.0185404064984124
EastAna,OnshoreWind,Q4,d2,t21,0.0033604486778372
EastAna,OnshoreWind,Q4,d2,t22,0.0058518158010614
EastAna,OnshoreWind,Q4,d2,t23,0.0123409580755058
EastAna,OnshoreWind,Q4,d2,t24,0.0301281605599202
EastAna,OnshoreWind,Q4,d3,t01,0.4847157523928712
EastAna,OnshoreWind,Q4,d3,t02,0.4883658949222461
EastAna,OnshoreWind,Q4,d3,t03,0.3660571508030313
EastAna,OnshoreWind,Q4,d3,t04,0.4542399592111057
EastAna,OnshoreWind,Q4,d3,t05,0.4903358131127024
EastAna,OnshoreWind,Q4,d3,t06,0.5166400148323252
EastAna,OnshoreWind,Q4,d3,t07,0.4750979165218197
EastAna,OnshoreWind,Q4,d3,t08,0.431701777561473
EastAna,OnshoreWind,Q4,d3,t09,0.3761964356068507
EastAna,OnshoreWind,Q4,d3,t10,0.5546478481540708
EastAna,OnshoreWind,Q4,d3,t11,0.5180884840900136
EastAna,OnshoreWind,Q4,d3,t12,0.4475770006257387
EastAna,OnshoreWind,Q4,d3,t13,0.4688984680989131
EastAna,OnshoreWind,Q4,d3,t14,0.4144939627801339
EastAna,OnshoreWind,Q4,d3,t15,0.4449697559618994
EastAna,OnshoreWind,Q4,d3,t16,0.4947391596560754
EastAna,OnshoreWind,Q4,d3,t17,0.5516350320980787
EastAna,OnshoreWind,Q4,d3,t18,0.4761987531576629
