gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Kyambura_HPP,Q4,d2,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667
Kyambura_HPP,Q4,d3,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667
Kyambura_HPP,Q4,d4,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667
Kyambura_HPP,Q4,d5,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667,0.440416667
Lubilia_HPP,Q1,d1,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667
Lubilia_HPP,Q1,d2,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667
Lubilia_HPP,Q1,d3,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667
Lubilia_HPP,Q1,d4,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667
Lubilia_HPP,Q1,d5,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667,0.362666667
Lubilia_HPP,Q2,d1,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778
Lubilia_HPP,Q2,d2,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778
Lubilia_HPP,Q2,d3,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778
Lubilia_HPP,Q2,d4,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778
Lubilia_HPP,Q2,d5,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778,0.481527778
Lubilia_HPP,Q3,d1,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225
Lubilia_HPP,Q3,d2,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225
Lubilia_HPP,Q3,d3,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225
Lubilia_HPP,Q3,d4,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225
Lubilia_HPP,Q3,d5,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225,0.31225
Lubilia_HPP,Q4,d1,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556
Lubilia_HPP,Q4,d2,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556
Lubilia_HPP,Q4,d3,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556
Lubilia_HPP,Q4,d4,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556
Lubilia_HPP,Q4,d5,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556,0.485055556
Mahoma_HPP,Q1,d1,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222
Mahoma_HPP,Q1,d2,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222
Mahoma_HPP,Q1,d3,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222
Mahoma_HPP,Q1,d4,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222
Mahoma_HPP,Q1,d5,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222,0.318722222
Mahoma_HPP,Q2,d1,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222
Mahoma_HPP,Q2,d2,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222
Mahoma_HPP,Q2,d3,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222
Mahoma_HPP,Q2,d4,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222
Mahoma_HPP,Q2,d5,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222,0.341722222
Mahoma_HPP,Q3,d1,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222
Mahoma_HPP,Q3,d2,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222
Mahoma_HPP,Q3,d3,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222
Mahoma_HPP,Q3,d4,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222
Mahoma_HPP,Q3,d5,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222,0.191722222
Mahoma_HPP,Q4,d1,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556
Mahoma_HPP,Q4,d2,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556
Mahoma_HPP,Q4,d3,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556
Mahoma_HPP,Q4,d4,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556
Mahoma_HPP,Q4,d5,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556,0.610555556
Mpanga_HPP,Q1,d1,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444
Mpanga_HPP,Q1,d2,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444
Mpanga_HPP,Q1,d3,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444
Mpanga_HPP,Q1,d4,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444
Mpanga_HPP,Q1,d5,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444,0.525194444
Mpanga_HPP,Q2,d1,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222
Mpanga_HPP,Q2,d2,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222
Mpanga_HPP,Q2,d3,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222
Mpanga_HPP,Q2,d4,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222
Mpanga_HPP,Q2,d5,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222,0.774222222
Mpanga_HPP,Q3,d1,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667
Mpanga_HPP,Q3,d2,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667
Mpanga_HPP,Q3,d3,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667
Mpanga_HPP,Q3,d4,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667
Mpanga_HPP,Q3,d5,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667,0.507916667
Mpanga_HPP,Q4,d1,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175
Mpanga_HPP,Q4,d2,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175
Mpanga_HPP,Q4,d3,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175
Mpanga_HPP,Q4,d4,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175
Mpanga_HPP,Q4,d5,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175,0.59175
MubukuIII_HPP,Q1,d1,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778
MubukuIII_HPP,Q1,d2,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778
MubukuIII_HPP,Q1,d3,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778
MubukuIII_HPP,Q1,d4,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778
MubukuIII_HPP,Q1,d5,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778,0.477277778
MubukuIII_HPP,Q2,d1,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667
MubukuIII_HPP,Q2,d2,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667
MubukuIII_HPP,Q2,d3,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667
MubukuIII_HPP,Q2,d4,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667
MubukuIII_HPP,Q2,d5,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667,0.537666667
MubukuIII_HPP,Q3,d1,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111
MubukuIII_HPP,Q3,d2,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111
MubukuIII_HPP,Q3,d3,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111
MubukuIII_HPP,Q3,d4,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111
MubukuIII_HPP,Q3,d5,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111,0.555111111
MubukuIII_HPP,Q4,d1,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889
MubukuIII_HPP,Q4,d2,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889
MubukuIII_HPP,Q4,d3,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889
MubukuIII_HPP,Q4,d4,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889
MubukuIII_HPP,Q4,d5,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889,0.556388889
Muvumbe_HPP,Q1,d1,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778
Muvumbe_HPP,Q1,d2,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778
Muvumbe_HPP,Q1,d3,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778,0.598027778
