gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Wind_NewH_Ser,m9,d5,0.1412256,0.1835124,0.2204784,0.2528652,0.2803776,0.1684356,0.0359508,0.0554688,0.079476,0.0922668,0.1056048,0.1226712,0.1423236,0.1628268,0.1766412,0.1716852,0.1841136,0.1514616,0.0693384,0.013206,0.0110196,0.0675852,0.1695252,0.2852748
Wind_NewH_Ser,m9,d6,0.1447968,0.1491684,0.1434384,0.111204,0.0696072,0.0409404,0.0390336,0.0627384,0.0572676,0.0369768,0.0512424,0.074016,0.0886992,0.0886272,0.0662232,0.0387984,0.0301908,0.0436764,0.0582348,0.0720504,0.0538404,0.037848,0.0501624,0.0585396
Wind_NewH_Ser,m9,d7,0.5137584,0.45213,0.4232904,0.428262,0.4266516,0.3314868,0.1643148,0.2500404,0.2570652,0.2430708,0.2276292,0.2058756,0.2351124,0.2846484,0.3336072,0.3659052,0.5154408,0.612648,0.6014184,0.5395152,0.5024196,0.497772,0.5160792,0.457512
Wind_NewH_Ser,m10,d1,0.1244664,0.160152,0.1849824,0.2072244,0.230058,0.2332716,0.077526,0.013002,0.0099036,0.0074748,0.003324,0.001038,0.0026352,0.0106176,0.0556104,0.2357556,0.374526,0.3182724,0.1776888,0.0689448,0.0157368,0.0087384,0.033042,0.0674124
Wind_NewH_Ser,m10,d2,0.1899456,0.1871016,0.1854768,0.1741932,0.1499052,0.1208004,0.0946044,0.0694344,0.052524,0.0403272,0.0342636,0.0375,0.0476124,0.05943,0.06564,0.0553068,0.0441192,0.0499608,0.0766716,0.1163832,0.1399272,0.1237284,0.1105836,0.0982584
Wind_NewH_Ser,m10,d3,0.261366,0.2547444,0.212214,0.1960824,0.2130876,0.1962168,0.201696,0.2416248,0.2356104,0.1868244,0.1529592,0.1508664,0.1562292,0.1511952,0.1408272,0.1180344,0.0951252,0.0755196,0.0707568,0.0696252,0.0560592,0.0453732,0.0570924,0.0839244
Wind_NewH_Ser,m10,d4,0.4009992,0.3191928,0.2160024,0.1120296,0.0441744,0.0227364,0.01251,0.0288564,0.0238692,0.0156132,0.0147264,0.0174216,0.0527076,0.1334496,0.2607156,0.3805128,0.4039836,0.32322,0.2844792,0.318168,0.335244,0.2250396,0.1258968,0.0493644
Wind_NewH_Ser,m10,d5,0.0411744,0.0557532,0.0635652,0.077484,0.1216776,0.18135,0.0937584,0.0251964,0.0025488,0.0081132,0.011424,0.016494,0.02283,0.03324,0.0693372,0.2031564,0.3525228,0.3466596,0.2652144,0.1654908,0.0873432,0.0605748,0.066168,0.0903336
Wind_NewH_Ser,m10,d6,0.186414,0.192888,0.218568,0.2769036,0.3504972,0.4009872,0.2942988,0.1278384,0.1687464,0.1842504,0.1840332,0.1883268,0.2096892,0.2445696,0.2812308,0.4773348,0.6715584,0.7131696,0.6808164,0.6324192,0.5947656,0.5744388,0.5744328,0.585498
Wind_NewH_Ser,m10,d7,0.2637708,0.2404404,0.20424,0.1505016,0.1054836,0.0879576,0.044478,0.00381,0.0011376,0.002856,0.008826,0.0266448,0.0547236,0.1127148,0.2477244,0.3871404,0.4174716,0.3501168,0.2537124,0.231216,0.225186,0.220968,0.2146164,0.2004012
Wind_NewH_Ser,m11,d1,0.348474,0.2692176,0.1860144,0.0927648,0.0417288,0.0255876,0.0227916,0.0137748,0.0129624,0.009672,0.0053256,0.0060768,0.0076152,0.0113544,0.0302076,0.09924,0.1461924,0.1357524,0.09411,0.0672084,0.0658992,0.0822852,0.1084176,0.13461
Wind_NewH_Ser,m11,d2,0.3600024,0.3574932,0.3840888,0.4143792,0.4237644,0.444546,0.4119156,0.272868,0.173778,0.2148072,0.2888796,0.3249816,0.3335628,0.2444676,0.1921584,0.139302,0.0926964,0.1253304,0.2797812,0.4029648,0.4011888,0.3767508,0.3437892,0.270234
Wind_NewH_Ser,m11,d3,0.6008652,0.5979348,0.56772,0.5757444,0.6008616,0.6054432,0.506742,0.401028,0.6037176,0.6826128,0.729816,0.7829508,0.828276,0.842688,0.8195112,0.8429328,0.8926452,0.8974212,0.8865828,0.8786052,0.8894304,0.897408,0.892656,0.8477784
Wind_NewH_Ser,m11,d4,0.048042,0.0374904,0.0876828,0.1447092,0.1777008,0.2300088,0.1748748,0.0756768,0.041694,0.0242412,0.0125064,0.015576,0.0276312,0.0409968,0.0646212,0.111672,0.1613892,0.20151,0.2227092,0.2302812,0.2357772,0.2288304,0.2400168,0.2606844
Wind_NewH_Ser,m11,d5,0.5331228,0.5406864,0.5326164,0.5196,0.5265384,0.5420352,0.4539984,0.305934,0.39789,0.5479944,0.5777484,0.5616084,0.544236,0.4741056,0.4051824,0.4848156,0.5446764,0.5506284,0.5100528,0.4633068,0.4150692,0.3497136,0.3020004,0.3016236
Wind_NewH_Ser,m11,d6,0.5595708,0.558462,0.5227416,0.5034888,0.5189928,0.6485712,0.7335636,0.5959656,0.4749264,0.61773,0.6677736,0.6650736,0.5711436,0.48981,0.47733,0.6123852,0.673098,0.6306432,0.56046,0.5400636,0.547566,0.5577732,0.5512812,0.5517168
Wind_NewH_Ser,m11,d7,0.2607168,0.2702508,0.2742288,0.283458,0.272862,0.2725008,0.2313264,0.2016228,0.2842212,0.2985744,0.2657976,0.2313144,0.2008896,0.1854912,0.1727904,0.2300016,0.2943384,0.3412488,0.3871536,0.4140324,0.4228704,0.3495288,0.3144588,0.330354
Wind_NewH_Ser,m12,d1,0.2510736,0.2702508,0.3011784,0.3092172,0.2946396,0.2857992,0.259884,0.25146,0.3785196,0.3757728,0.3525588,0.3264216,0.3011964,0.2446188,0.2166336,0.275646,0.3079896,0.3430752,0.3677448,0.3698592,0.3450312,0.3280596,0.3264156,0.30801
Wind_NewH_Ser,m12,d2,0.654132,0.5700012,0.5262912,0.547992,0.6564396,0.7074528,0.7106112,0.6564408,0.5969904,0.7177332,0.9898044,1,1,0.9881136,0.9099372,0.8926464,0.87198,0.8296368,0.8101764,0.784158,0.773196,0.7271544,0.6698436,0.6201228
Wind_NewH_Ser,m12,d3,0.2295552,0.2002392,0.1789404,0.1698,0.1723092,0.1706556,0.1587672,0.1803408,0.2009352,0.216528,0.2208264,0.23532,0.2403084,0.2092332,0.1632204,0.2004456,0.218964,0.1951524,0.1477104,0.1214772,0.1294296,0.1219596,0.1039848,0.104094
Wind_NewH_Ser,m12,d4,0.1728228,0.164286,0.1517016,0.1290072,0.0961872,0.071346,0.0640692,0.042936,0.0179616,0.019146,0.0199356,0.0177864,0.0209364,0.0425004,0.1621344,0.3525948,0.5034648,0.5938548,0.6418356,0.6304152,0.5771712,0.536874,0.5190672,0.5067612
Wind_NewH_Ser,m12,d5,0.3094068,0.3326736,0.3479496,0.3351984,0.3235872,0.333612,0.33978,0.2449068,0.1054728,0.0540336,0.071028,0.0924468,0.1050828,0.1481592,0.240762,0.3235404,0.369864,0.4047204,0.4402176,0.4452552,0.4185276,0.4649556,0.5285124,0.5238936
Wind_NewH_Ser,m12,d6,0.4024272,0.4741008,0.4719648,0.58602,0.7027344,0.7699596,0.7619064,0.8017068,0.7989492,0.7998168,0.8017944,0.7887492,0.745032,0.627312,0.5990604,0.6262284,0.62568,0.600126,0.5658468,0.556236,0.4887252,0.3932676,0.372834,0.3879456
Wind_NewH_Ser,m12,d7,0.3794328,0.4067112,0.3946908,0.3279168,0.2993496,0.2857944,0.2738676,0.2877264,0.2340684,0.1872516,0.163524,0.1692744,0.1727832,0.1650096,0.1533816,0.160746,0.1762992,0.178938,0.18123,0.16377,0.1520904,0.1365396,0.1090032,0.0959364
Wind_NewL_Ser,m1,d1,0.19545471,0.2309472,0.23424093,0.20891673,0.19030077,0.18797427,0.19764954,0.18681795,0.20822373,0.23490819,0.25498539,0.26144118,0.24876225,0.21064923,0.14735061,0.13337181,0.12086613,0.09927621,0.08325702,0.07525188,0.06305805,0.05005539,0.03512322,0.0203346
Wind_NewL_Ser,m1,d2,0.02300166,0.02492127,0.02396097,0.0281061,0.0355113,0.03821796,0.03805758,0.02815263,0.02748042,0.03111669,0.04349565,0.05719131,0.06426882,0.06136911,0.04458267,0.0384417,0.03780414,0.02358477,0.01906641,0.02850804,0.05008806,0.06292143,0.0604593,0.05035734
Wind_NewL_Ser,m1,d3,0.09135324,0.10096911,0.11978109,0.13285899,0.16002657,0.20030274,0.23424588,0.21758418,0.1514106,0.12652596,0.11759616,0.11393514,0.1059597,0.10070379,0.14296194,0.19274805,0.22296384,0.25585857,0.30413691,0.31618719,0.33979968,0.39663756,0.36329832,0.33981354
Wind_NewL_Ser,m1,d4,0.3784572,0.40144995,0.37250334,0.33289641,0.31024917,0.29694654,0.28603278,0.2231955,0.13166109,0.07616169,0.05879313,0.05861394,0.07969005,0.09487665,0.12284118,0.13800798,0.13320549,0.10354509,0.07210467,0.05930892,0.05608944,0.05433714,0.05616666,0.0708741
Wind_NewL_Ser,m1,d5,0.49773438,0.46724832,0.4645377,0.48346551,0.51084891,0.5397777,0.54874413,0.4539942,0.34352604,0.30837015,0.28598328,0.25501806,0.23397561,0.27600408,0.39617523,0.51135678,0.57716109,0.60287634,0.58383765,0.56091222,0.54232299,0.53889264,0.55299222,0.56691063
Wind_NewL_Ser,m1,d6,0.22295988,0.23176395,0.29941659,0.33725043,0.36063324,0.42589602,0.45485946,0.32973534,0.2324223,0.20936817,0.22771188,0.23609124,0.20808216,0.18285993,0.2689929,0.37249047,0.3871296,0.34230735,0.26812368,0.20141451,0.13504788,0.09731304,0.10910493,0.1525194
Wind_NewL_Ser,m1,d7,0.56013012,0.59877477,0.62909253,0.64787283,0.64632546,0.63929052,0.63816291,0.6207102,0.61880445,0.65443752,0.66837474,0.66894399,0.67638186,0.69357618,0.67683033,0.60726996,0.5430348,0.39111237,0.22226589,0.10095624,0.0384219,0.01051677,0.0050985,0.01534302
Wind_NewL_Ser,m2,d1,0.45639495,0.42756417,0.39112821,0.42757902,0.48176271,0.5508756,0.56857977,0.51348627,0.44646228,0.45482184,0.48124197,0.51334173,0.52196364,0.56912922,0.63415341,0.66780054,0.67342572,0.68045175,0.6794667,0.63992808,0.62912223,0.66250305,0.69568092,0.70319205
Wind_NewL_Ser,m2,d2,0.43234884,0.39309534,0.3457179,0.29694654,0.23400531,0.16618833,0.08326098,0.04314519,0.0239085,0.01881198,0.02581722,0.03482622,0.03942378,0.03788136,0.03421143,0.04034052,0.05237001,0.05719923,0.05929506,0.05232051,0.03186711,0.01720323,0.00787644,0.00341649
Wind_NewL_Ser,m2,d3,0.04535784,0.02131074,0.0344817,0.1363428,0.34699797,0.48028365,0.41535054,0.36561888,0.3549942,0.33982344,0.30810087,0.28168371,0.26579223,0.2306106,0.20733471,0.20887218,0.17947017,0.16575867,0.16529733,0.15866829,0.15864057,0.17005626,0.18161154,0.18353808
Wind_NewL_Ser,m2,d4,0.46270818,0.46802943,0.40861557,0.32891562,0.29961558,0.29696832,0.30018582,0.33083127,0.38001447,0.51063408,0.51637113,0.49812048,0.48345957,0.4275909,0.2845854,0.24888798,0.28959084,0.30459528,0.31684455,0.34785036,0.35549613,0.38443482,0.4461534,0.46635633
Wind_NewL_Ser,m2,d5,0.45791262,0.44556633,0.43259931,0.38442987,0.40168953,0.37512882,0.3193839,0.29972547,0.33340428,0.37113813,0.43060446,0.47392092,0.4977324,0.4448862,0.37817505,0.41807304,0.44156376,0.41809086,0.36984519,0.3333924,0.32073228,0.29694654,0.29150451,0.32522985
Wind_NewL_Ser,m2,d6,0.15460434,0.14612598,0.13276395,0.12086316,0.12279168,0.1357686,0.14343021,0.06645078,0.01056231,0.00504207,0.00514305,0.00650232,0.01033164,0.01454409,0.02549844,0.04370256,0.04811301,0.05616072,0.08394903,0.13163535,0.17806239,0.19806138,0.18724959,0.16986222
Wind_NewL_Ser,m2,d7,0.24909291,0.31094217,0.3606174,0.37816515,0.38175984,0.35980659,0.22841478,0.1631025,0.2016135,0.25329843,0.29268459,0.32192226,0.34581393,0.35013726,0.28334493,0.24278364,0.22956417,0.20554875,0.20007207,0.22815342,0.293238,0.35144703,0.40320324,0.46300419
Wind_NewL_Ser,m3,d1,0.06981183,0.12782979,0.19478943,0.23552298,0.24843753,0.28055709,0.25485273,0.18975528,0.12422718,0.07130079,0.04364118,0.04811499,0.07152948,0.09191556,0.07523307,0.07241949,0.12149577,0.23995917,0.37365075,0.42768396,0.51334074,0.57212694,0.59388813,0.59727987
Wind_NewL_Ser,m3,d2,0.31271427,0.29686041,0.23199066,0.16253127,0.13615668,0.1479951,0.14713182,0.12465486,0.0989802,0.07812684,0.06944652,0.07591815,0.0787149,0.07095627,0.0474606,0.01222749,0.00106029,0.01398177,0.06889806,0.17555373,0.2973861,0.39176082,0.44043417,0.44255079
Wind_NewL_Ser,m3,d3,0.66305349,0.66933504,0.66920733,0.7639137,0.78749847,0.69607593,0.50753241,0.3244527,0.22675851,0.20890782,0.15814161,0.10202445,0.06265413,0.03350952,0.01450845,0.0055836,0.00779427,0.0363429,0.10409256,0.19767924,0.25637535,0.29391615,0.35721081,0.43710579
Wind_NewL_Ser,m3,d4,0.49390605,0.49968072,0.50827293,0.52174683,0.52237647,0.42499116,0.26110062,0.20685852,0.3071475,0.49165677,0.49299921,0.4793778,0.45207954,0.37589112,0.26203914,0.1852785,0.15443505,0.07225317,0.02058903,0.03482028,0.09878913,0.17383113,0.2606571,0.33978978
Wind_NewL_Ser,m3,d5,0.35407053,0.36647622,0.37178757,0.39521988,0.43042923,0.38418732,0.22000968,0.12540033,0.10622502,0.07765956,0.04701312,0.03347982,0.0301455,0.03136617,0.04449852,0.0709038,0.17420535,0.36322704,0.48322791,0.54413667,0.55010142,0.47940948,0.39231819,0.33081246
Wind_NewL_Ser,m3,d6,0.04773879,0.06398172,0.08444997,0.09779913,0.10411236,0.1050291,0.04630725,0.03094344,0.02795859,0.03164634,0.04683195,0.06408567,0.07554987,0.09699921,0.13558347,0.13827627,0.13238379,0.12994344,0.136917,0.15407766,0.17110863,0.18979686,0.21476466,0.23250744
Wind_NewL_Ser,m3,d7,0.4534497,0.44274978,0.41443875,0.36144801,0.32986899,0.18572697,0.19141452,0.32652279,0.29083329,0.27164313,0.26111745,0.2520936,0.24491808,0.23245596,0.24055119,0.26221734,0.31442796,0.40889772,0.42352398,0.44924319,0.44809974,0.41807799,0.34675839,0.23376078
Wind_NewL_Ser,m4,d1,0.39648708,0.40336164,0.41439519,0.42355269,0.40590693,0.27025119,0.30651687,0.36387252,0.3244428,0.30812265,0.34164801,0.40400316,0.46534653,0.52434261,0.56039346,0.55571274,0.60411285,0.66148335,0.5978709,0.55427328,0.5381838,0.55400796,0.53889264,0.54689382
Wind_NewL_Ser,m4,d2,0.04313628,0.03735666,0.02734875,0.01814472,0.01388079,0.00957924,0.0045639,0.00313335,0.00309375,0.00599445,0.01471833,0.0296505,0.04218687,0.05473215,0.06120279,0.06373224,0.06440148,0.06987519,0.07307289,0.0731907,0.07313625,0.0690723,0.06787836,0.06767046
Wind_NewL_Ser,m4,d3,0.23832666,0.26740197,0.27897111,0.27989577,0.26691291,0.22298661,0.08978409,0.05469255,0.07166313,0.08772984,0.0889317,0.08904159,0.08789517,0.08406486,0.07689429,0.07151265,0.05722794,0.0349074,0.01414413,0.00317592,0.0016137,0.00491337,0.01261062,0.01055142
Wind_NewL_Ser,m4,d4,0.46830663,0.46165482,0.45185283,0.44281413,0.42585147,0.27777024,0.32855724,0.43129647,0.47346453,0.43980057,0.39647619,0.37343394,0.36394578,0.36983133,0.39078369,0.39601683,0.48346848,0.55169532,0.4974156,0.41156181,0.35056395,0.32645448,0.29233215,0.24896124
Wind_NewL_Ser,m4,d5,0.072864,0.06889707,0.06082956,0.04703094,0.03195027,0.01454706,0.02144241,0.03304521,0.04419261,0.05008014,0.06594687,0.08584983,0.10569636,0.12760902,0.14758128,0.13672494,0.1210077,0.1099494,0.06634089,0.03041676,0.0274527,0.05243832,0.08858421,0.11937321
Wind_NewL_Ser,m4,d6,0.44322399,0.49594644,0.56276451,0.63773622,0.63518598,0.68568687,0.77113179,0.79472943,0.79218315,0.81899334,0.85592034,0.87528969,0.88662915,0.8893566,0.88793496,0.87734196,0.863676,0.86697171,0.85555107,0.78032889,0.70373952,0.63518796,0.5965047,0.55723833
Wind_NewL_Ser,m4,d7,0.14497956,0.10555974,0.08710119,0.06303924,0.03275712,0.03293532,0.05704182,0.0818928,0.11374605,0.07139583,0.04001184,0.02492127,0.01499652,0.01558953,0.01505889,0.01808928,0.02093652,0.06601419,0.2360457,0.42536241,0.44595342,0.36194499,0.2847339,0.26241336
Wind_NewL_Ser,m5,d1,0.47936691,0.45010746,0.39965409,0.36150543,0.29696832,0.18521118,0.18360738,0.17666253,0.13699125,0.0979902,0.08101665,0.08868519,0.09993753,0.10955835,0.11107503,0.11493108,0.1530342,0.23310738,0.25383996,0.23467554,0.18264015,0.16900587,0.19882368,0.21954735
Wind_NewL_Ser,m5,d2,0.09667647,0.10280259,0.09543303,0.07302735,0.04994847,0.05818824,0.05383422,0.05003262,0.05019795,0.05349663,0.05282343,0.04933071,0.04521132,0.04125627,0.03706065,0.03420648,0.02987721,0.0267003,0.02692503,0.02801898,0.02968713,0.02726361,0.0231264,0.01678545
Wind_NewL_Ser,m5,d3,0.54580977,0.52682751,0.49185774,0.47119248,0.37786815,0.21802374,0.25980471,0.35406261,0.35797608,0.33723459,0.31156785,0.27521208,0.22771188,0.16955037,0.10638144,0.05103648,0.01273734,0.00630729,0.06731604,0.20168676,0.35974125,0.47118159,0.5076423,0.49299228
Wind_NewL_Ser,m5,d4,0.31688811,0.29088576,0.2681613,0.2109294,0.14591511,0.09536967,0.06697152,0.0511434,0.0535392,0.08430741,0.11615967,0.14257089,0.15369057,0.1527372,0.12492315,0.09185616,0.11496969,0.18716148,0.28209654,0.36422298,0.39111336,0.39016395,0.42758793,0.48617712
Wind_NewL_Ser,m5,d5,0.38424078,0.37492785,0.3336597,0.36820773,0.35405568,0.29110653,0.30487545,0.41807799,0.5268285,0.63761544,0.68331384,0.60847776,0.63163683,0.68753619,0.58363965,0.49733838,0.4937427,0.49553262,0.49597119,0.43438824,0.32738904,0.23862465,0.22005918,0.29099268
Wind_NewL_Ser,m5,d6,0.32491602,0.31407057,0.30614364,0.29694357,0.17883459,0.12587058,0.13606164,0.13068594,0.13039884,0.14465385,0.15233526,0.14550426,0.15302232,0.16833564,0.16951077,0.16573194,0.12546072,0.10502712,0.10461132,0.12145023,0.17708427,0.23062248,0.2664387,0.2665773
Wind_NewL_Ser,m5,d7,0.15073344,0.12938112,0.10443807,0.09038601,0.07036326,0.01316205,0.00863577,0.02950992,0.03989205,0.04459356,0.04277592,0.04450842,0.04482423,0.0414216,0.04495194,0.05907132,0.09464301,0.11988504,0.08593794,0.05719923,0.08026326,0.16111458,0.19708227,0.14124924
Wind_NewL_Ser,m6,d1,0.17692785,0.1519056,0.13209372,0.13166406,0.08237988,0.02443815,0.0288387,0.02488959,0.01972377,0.01806948,0.02067615,0.02449656,0.02481633,0.01996137,0.01327095,0.00832788,0.00765963,0.00624888,0.00231264,0.00177804,0.01926837,0.06855255,0.13540329,0.19308564
Wind_NewL_Ser,m6,d2,0.03531627,0.03259476,0.03327588,0.03298779,0.01791702,0.01282347,0.03698343,0.05175027,0.05938812,0.05345802,0.04144734,0.03870504,0.0438768,0.04475493,0.04101768,0.03616569,0.0316206,0.02179782,0.01156815,0.00327294,0.00752994,0.03359466,0.0765963,0.12580623
Wind_NewL_Ser,m6,d3,0.0643896,0.1002375,0.14758128,0.17039781,0.12177198,0.06113349,0.03013857,0.02850804,0.03576672,0.03553011,0.02828034,0.0209484,0.01708245,0.01548954,0.01278684,0.00785367,0.00449658,0.00278784,0.00277299,0.00892683,0.03317787,0.06917625,0.09266103,0.10161261
Wind_NewL_Ser,m6,d4,0.06766551,0.0749232,0.05753484,0.03175326,0.00762201,0.00478071,0.01861002,0.03014154,0.05086917,0.07454997,0.09306396,0.1045737,0.10373517,0.10023156,0.10736946,0.12295107,0.13966623,0.19388061,0.25875729,0.30643173,0.33939873,0.3433617,0.31279842,0.26006607
Wind_NewL_Ser,m6,d5,0.1069794,0.15249168,0.2145528,0.22944834,0.13089186,0.14495382,0.17630712,0.17682885,0.15302232,0.11901087,0.09004446,0.06691212,0.04853475,0.03676662,0.03295215,0.0320958,0.03284127,0.03089889,0.02369565,0.01619046,0.01170873,0.01282347,0.01604097,0.02035836
Wind_NewL_Ser,m6,d6,0.04581027,0.05656167,0.06725763,0.07239771,0.0323334,0.00183348,0.01129788,0.01342539,0.01051083,0.00309969,0.0023265,0.00515295,0.01412631,0.02987226,0.04033854,0.03060981,0.02871594,0.05137803,0.08430345,0.13055328,0.19889397,0.23588433,0.2226015,0.21007206
Wind_NewL_Ser,m6,d7,0.2510442,0.23323509,0.2067417,0.14080275,0.05405202,0.08797338,0.23830092,0.26932554,0.28724949,0.29192922,0.29448639,0.29485863,0.31213215,0.34379037,0.35342406,0.32720193,0.27440721,0.22515273,0.21759111,0.17708328,0.12999888,0.09300357,0.06724377,0.04672701
Wind_NewL_Ser,m7,d1,0.32224401,0.36931158,0.39650094,0.4043061,0.2357685,0.06241851,0.02070189,0.00709038,0.00437976,0.00352836,0.00255915,0.00222651,0.00173646,0.02863179,0.1316502,0.13202442,0.09411336,0.10552806,0.0999801,0.07068699,0.04663494,0.05444406,0.08148789,0.11121759
Wind_NewL_Ser,m7,d2,0.25273809,0.30808701,0.26696637,0.23937903,0.19013544,0.15580917,0.15136704,0.06657552,0.01201959,0.00189288,0.00354618,0.01282149,0.02812095,0.04561623,0.05893272,0.06726159,0.07831296,0.09446085,0.12862278,0.15317775,0.17159373,0.16991271,0.16488945,0.1657656
Wind_NewL_Ser,m7,d3,0.02628252,0.01590831,0.01411047,0.02011581,0.01689039,0.01851696,0.11856042,0.11993058,0.1035243,0.08325504,0.0676764,0.06199776,0.06885351,0.08322435,0.09916632,0.12707442,0.17404596,0.21566655,0.27165699,0.2587761,0.19454589,0.11878713,0.04995936,0.01202553
Wind_NewL_Ser,m7,d4,0.46572471,0.40320918,0.37248255,0.33256872,0.17269758,0.08529444,0.1785861,0.23059872,0.22080267,0.2073159,0.21761685,0.21761091,0.21093138,0.19915533,0.19770993,0.18238572,0.15489441,0.1933272,0.2457477,0.16091757,0.09795456,0.07275609,0.13676256,0.21762873
Wind_NewL_Ser,m7,d5,0.03444804,0.07563798,0.13280157,0.16990281,0.11016027,0.03311847,0.00557568,0.00087516,0.00427581,0.01065933,0.00215523,0.00844767,0.03069594,0.08580528,0.15251742,0.22842864,0.32189355,0.34438833,0.30359043,0.23060862,0.17917911,0.17613486,0.19722879,0.21082248
Wind_NewL_Ser,m7,d6,0.10162152,0.11260458,0.12306492,0.12949299,0.07992963,0.03837537,0.13261248,0.18208674,0.18978498,0.19965231,0.21349152,0.2422827,0.27839295,0.29946312,0.29954925,0.28343799,0.24902262,0.24366969,0.29434878,0.29416662,0.25644267,0.20102742,0.14422716,0.10025631
Wind_NewL_Ser,m7,d7,0.23358159,0.23265099,0.22079376,0.19618533,0.10538946,0.15907617,0.21682287,0.24183324,0.25265988,0.27199755,0.29240244,0.3074148,0.31637232,0.31242915,0.30189258,0.28011654,0.2518758,0.20613879,0.20949093,0.18670113,0.14258277,0.09258579,0.06305805,0.05580234
Wind_NewL_Ser,m8,d1,0.45760275,0.43430805,0.39958182,0.33669504,0.22139073,0.06360849,0.06314517,0.09499446,0.03982968,0.01034055,0.00291654,0.00221265,0.00313731,0.00833679,0.02522124,0.06094638,0.1479159,0.28096497,0.32445171,0.28600011,0.28393002,0.30690099,0.2716857,0.21758715
Wind_NewL_Ser,m8,d2,0.33723855,0.28310634,0.25044426,0.26441613,0.31163418,0.18546462,0.237303,0.3844368,0.39272211,0.33336567,0.26203518,0.2176119,0.19791684,0.19037205,0.20199465,0.22624668,0.27901863,0.39248352,0.4311549,0.39115098,0.30827214,0.23781483,0.1782,0.12891483
Wind_NewL_Ser,m8,d3,0.27650601,0.29468835,0.29086794,0.2668545,0.14831289,0.15845445,0.1898127,0.21093039,0.22841478,0.23348655,0.23229756,0.22841082,0.22299552,0.21760398,0.20096208,0.18975825,0.17176401,0.16688628,0.17805645,0.14060376,0.08990289,0.04261653,0.0145134,0.00658251
Wind_NewL_Ser,m8,d4,0.25586649,0.24616647,0.24846129,0.25142733,0.15412122,0.05155623,0.03377187,0.02969208,0.02988909,0.03212649,0.03484008,0.03771603,0.04210767,0.05234922,0.06289866,0.06228585,0.0492624,0.0450054,0.03629142,0.02220867,0.02954061,0.07122456,0.13229865,0.17992854
Wind_NewL_Ser,m8,d5,0.34065504,0.28257075,0.22637538,0.18046413,0.1558656,0.07492023,0.14967513,0.21758022,0.22827222,0.21439935,0.18543789,0.16255899,0.14512806,0.1384317,0.15020973,0.18639423,0.24893748,0.38713455,0.52162407,0.50792643,0.48618999,0.47392191,0.4730814,0.4541427
Wind_NewL_Ser,m8,d6,0.11123541,0.11408661,0.12735657,0.15099579,0.16186203,0.08917326,0.17777331,0.25907904,0.29697129,0.3120777,0.3045735,0.29085309,0.28087389,0.28130553,0.29716731,0.29988981,0.24282126,0.28002843,0.29388942,0.22840191,0.15303024,0.08837631,0.05231457,0.03010095
Wind_NewL_Ser,m8,d7,0.0915057,0.06185124,0.0382338,0.0249084,0.02190573,0.01454805,0.00627858,0.04459455,0.0658251,0.05999103,0.05091471,0.04922973,0.05660424,0.06728337,0.08107803,0.10480635,0.13792482,0.17708724,0.15278769,0.08652204,0.03650427,0.01480941,0.0124245,0.02358774
Wind_NewL_Ser,m9,d1,0.02746656,0.01088505,0.00368775,0.00223839,0.00278487,0.00798831,0.03574098,0.04110084,0.04383819,0.04883571,0.060093,0.06827436,0.06982173,0.07002072,0.0756261,0.07815852,0.13069089,0.18976716,0.17985231,0.15257781,0.11118393,0.06723783,0.03504204,0.06099687
Wind_NewL_Ser,m9,d2,0.18289854,0.20329749,0.20499534,0.18929493,0.18791586,0.12101067,0.04470642,0.03019203,0.01364814,0.01357389,0.01438272,0.01571031,0.02167506,0.03749229,0.03980988,0.02582712,0.02459259,0.04525983,0.06593994,0.08388963,0.09224622,0.10262637,0.11363814,0.11654379
Wind_NewL_Ser,m9,d3,0.00222156,0.00140184,0.00244134,0.00632214,0.01222353,0.01796652,0.08064441,0.21151449,0.26497647,0.25954929,0.27165006,0.29217375,0.30647034,0.29699802,0.26775441,0.21663477,0.21779604,0.24843456,0.23935428,0.21118086,0.19728621,0.17348067,0.13377771,0.09160074
Wind_NewL_Ser,m9,d4,0.3022866,0.29245095,0.29044125,0.29696535,0.2987226,0.15560919,0.1142658,0.15883461,0.16501716,0.15924546,0.16889895,0.19499139,0.21871278,0.2290266,0.23628429,0.25100856,0.26220348,0.35101935,0.36432099,0.34261029,0.3411243,0.31373694,0.26381025,0.17826732
Wind_NewL_Ser,m9,d5,0.11651112,0.15139773,0.18189468,0.20861379,0.23131152,0.13895937,0.02965941,0.04576176,0.0655677,0.07612011,0.08712396,0.10120374,0.11741697,0.13433211,0.14572899,0.14164029,0.15189372,0.12495582,0.05720418,0.01089495,0.00909117,0.05575779,0.13985829,0.23535171
Wind_NewL_Ser,m9,d6,0.11945736,0.12306393,0.11833668,0.0917433,0.05742594,0.03377583,0.03220272,0.05175918,0.04724577,0.03050586,0.04227498,0.0610632,0.07317684,0.07311744,0.05463414,0.03200868,0.02490741,0.03603303,0.04804371,0.05944158,0.04441833,0.0312246,0.04138398,0.04829517
