c,g,y,value
Egypt,Giza-1_CCGT,2036,0.3312241778013444
Egypt,Giza-2_CCGT,2024,0.2875485399558662
Egypt,Giza-2_CCGT,2030,0.3136625963839378
Egypt,Giza-2_CCGT,2036,0.3312241778013444
Egypt,Giza-3_CCGT,2024,0.2875485399558662
Egypt,Giza-3_CCGT,2030,0.3136625963839378
Egypt,Giza-3_CCGT,2036,0.3312241778013444
Egypt,Kuriemat-1_CCGT,2024,0.3580613403173555
Egypt,Kuriemat-1_CCGT,2030,0.3870537089379882
Egypt,Kuriemat-1_CCGT,2036,0.4042011870935677
Egypt,Kuriemat-2_CCGT,2024,0.3581657441390172
Egypt,Kuriemat-2_CCGT,2030,0.3870759590559178
Egypt,Kuriemat-2_CCGT,2036,0.4042325000501915
Egypt,Mahmoudeya_CCGT,2024,0.4464048450790834
Egypt,New-Capital-1_CCGT,2024,0.1088414612641405
Egypt,New-Capital-1_CCGT,2030,0.118564615617608
Egypt,New-Capital-1_CCGT,2036,0.1288818396043083
Egypt,New-Capital-2_CCGT,2024,0.1088414612641405
Egypt,New-Capital-2_CCGT,2030,0.118564615617608
Egypt,New-Capital-2_CCGT,2036,0.1288818396043083
Egypt,New-Capital-3_CCGT,2024,0.1088414612641405
Egypt,New-Capital-3_CCGT,2030,0.118564615617608
Egypt,New-Capital-3_CCGT,2036,0.1288818396043083
Egypt,New-Capital-4_CCGT,2024,0.1088414612641405
Egypt,New-Capital-4_CCGT,2030,0.118564615617608
Egypt,New-Capital-4_CCGT,2036,0.1288818396043083
Egypt,New-Shabab-1_CCGT,2024,0.3416987705160664
Egypt,New-Shabab-1_CCGT,2030,0.3587731200324886
Egypt,New-Shabab-1_CCGT,2036,0.3630907634756066
Egypt,New-Shabab-2_CCGT,2024,0.3416987705160664
Egypt,New-Shabab-2_CCGT,2030,0.3587731200324886
Egypt,New-Shabab-2_CCGT,2036,0.3630907634756066
Egypt,New-Shabab-3_CCGT,2024,0.3416987705160664
Egypt,New-Shabab-3_CCGT,2030,0.3587731200324886
Egypt,New-Shabab-3_CCGT,2036,0.3630907634756066
Egypt,Nubaria-1_CCGT,2024,0.2876668090439758
Egypt,Nubaria-1_CCGT,2030,0.3136817070852684
Egypt,Nubaria-2_CCGT,2024,0.2876668090439758
Egypt,Nubaria-2_CCGT,2030,0.3136817070852684
Egypt,Nubaria-2_CCGT,2036,0.4040041268846471
Egypt,Nubaria-3_CCGT,2024,0.2876668090439758
Egypt,Nubaria-3_CCGT,2030,0.3136817070852684
Egypt,Nubaria-3_CCGT,2036,0.4040041268846471
Egypt,Sidi-Kirir_CCGT,2024,0.4635777308993825
Egypt,Sidi-Kirir_CCGT,2030,0.4927912433501597
Egypt,Sidi-Kirir_CCGT,2036,0.5056720900420767
Egypt,Talkha-2_CCGT,2024,0.3581657441390172
Egypt,Talkha-2_CCGT,2030,0.3870759590559178
Egypt,Talkha-2_CCGT,2036,0.4042325000501915
Egypt,West-Assiut-1_CCGT,2024,0.3715827078265765
Egypt,West-Assiut-1_CCGT,2030,0.3930805668248183
Egypt,West-Assiut-1_CCGT,2036,0.4105165926494095
Egypt,West-Assiut-2_CCGT,2024,0.3715827078265765
Egypt,West-Assiut-2_CCGT,2030,0.3930805668248183
Egypt,West-Assiut-2_CCGT,2036,0.4105165926494095
Egypt,West-Damietta_CCGT,2024,0.3715827078265765
Egypt,West-Damietta_CCGT,2030,0.3930805668248183
Egypt,West-Damietta_CCGT,2036,0.4105165926494095
Egypt,West-Damietta-Ext_CCGT,2024,0.8082627184363043
Egypt,West-Damietta-Ext_CCGT,2030,0.830315813544043
Egypt,West-Damietta-Ext_CCGT,2036,0.6954161111307574
Egypt,Kuriemat_CSP,2024,0.354955559456068
Egypt,Kuriemat_CSP,2030,0.3635109637821089
Egypt,Kuriemat_CSP,2036,0.3706933018548778
Egypt,6Oct-1_GT,2024,0.4812542077682808
Egypt,6Oct-1_GT,2030,0.5560476886197024
Egypt,6Oct-1_GT,2036,0.6260823464115484
Egypt,6Oct-2_GT,2024,0.4812542077682808
Egypt,6Oct-2_GT,2030,0.5560476886197024
Egypt,6Oct-2_GT,2036,0.6260823464115484
Egypt,Ataga-Ext-1_GT,2024,0.4905444346729815
Egypt,Ataga-Ext-1_GT,2030,0.5693774238746513
Egypt,Ataga-Ext-1_GT,2036,0.6444771147929381
Egypt,Ataga-Ext-2_GT,2024,0.4905444346729815
Egypt,Ataga-Ext-2_GT,2030,0.5693774238746513
Egypt,Ataga-Ext-2_GT,2036,0.6444771147929381
Egypt,Bany-Ghaleb_GT,2024,0.1439565499401
Egypt,Bany-Ghaleb_GT,2030,0.1537344800953392
Egypt,Bany-Ghaleb_GT,2036,0.1611314554549913
Egypt,East-Cario_GT,2024,0.1572813952034087
Egypt,East-Cario_GT,2030,0.1654303254489841
Egypt,East-Cario_GT,2036,0.1714180828501107
Egypt,EL-Basateen_GT,2024,0.1572813952034087
Egypt,EL-Basateen_GT,2030,0.1654303254489841
Egypt,EL-Basateen_GT,2036,0.1714180828501107
Egypt,El-Masaeed_GT,2024,0.1176484404314638
Egypt,El-Masaeed_GT,2030,0.1188045052768238
Egypt,Gerga_GT,2024,0.1439565499401
Egypt,Gerga_GT,2030,0.1537344800953392
Egypt,Gerga_GT,2036,0.1611314554549913
Egypt,Heliopoles_GT,2024,0.1572813952034087
Egypt,Heliopoles_GT,2030,0.1654303254489841
Egypt,Heliopoles_GT,2036,0.1714180828501107
Egypt,Hurgha-da-Ext_GT,2024,0.7102219362768284
Egypt,Hurgha-da-Ext_GT,2030,0.776994526364065
Egypt,Hurgha-da-Ext_GT,2036,0.8308011184034628
Egypt,New-Assiut_GT,2024,0.344406363161339
Egypt,New-Assiut_GT,2030,0.3563583836836935
Egypt,New-Assiut_GT,2036,0.364928070772387
Egypt,New-Gas-Damietta_GT,2024,0.9060598274722896
Egypt,New-Gas-Damietta_GT,2030,1.0317405306193372
Egypt,New-Gas-Damietta_GT,2036,1.1455157537853102
Egypt,New-Mahmoudeya_GT,2024,0.7676331360346512
Egypt,New-Mahmoudeya_GT,2030,0.8491118461636953
Egypt,New-Mahmoudeya_GT,2036,0.91658441052046
Egypt,Port-Said_GT,2024,0.298087718019194
Egypt,Port-Said_GT,2030,0.3067784157604025
Egypt,Port-Said_GT,2036,0.3129084434671434
Egypt,Red-Assiut_GT,2024,0.1439565499401
Egypt,Red-Assiut_GT,2030,0.1537344800953392
Egypt,Red-Assiut_GT,2036,0.1611314554549913
Egypt,Samalout_GT,2024,0.1439565499401
Egypt,Samalout_GT,2030,0.1537344800953392
Egypt,Samalout_GT,2036,0.1611314554549913
Egypt,Sharm-El-Sheikh_GT,2024,0.150463158297104
Egypt,Sharm-El-Sheikh-Ext_GT,2024,0.7101050247800543
Egypt,Sharm-El-Sheikh-Ext_GT,2030,0.7771092760000675
Egypt,Sharm-El-Sheikh-Ext_GT,2036,0.8308720202445394
Egypt,West-Malawy_GT,2024,0.1890462101732054
Egypt,West-Malawy_GT,2030,0.1922155407297639
Egypt,West-Malawy_GT,2036,0.1944442751999147
Egypt,Assiut_HY,2024,0.0607018933054031
Egypt,Assiut_HY,2030,0.0612764997321687
Egypt,Assiut_HY,2036,0.0614439979715738
Egypt,Abu-Qir-New-1_ST,2024,0.3998930542673101
Egypt,Abu-Qir-New-1_ST,2030,0.4953616931983585
Egypt,Abu-Qir-New-1_ST,2036,0.6189338349045057
Egypt,Abu-Qir-New-2_ST,2024,0.3998930542673101
Egypt,Abu-Qir-New-2_ST,2030,0.4953616931983585
Egypt,Abu-Qir-New-2_ST,2036,0.6189338349045057
Egypt,Ain-Sokhna-1_ST,2024,0.5700125578654829
Egypt,Ain-Sokhna-1_ST,2030,0.6917327952758562
Egypt,Ain-Sokhna-1_ST,2036,0.7893304756017817
Egypt,Ain-Sokhna-2_ST,2024,0.5700125578654829
Egypt,Ain-Sokhna-2_ST,2030,0.6917327952758562
Egypt,Ain-Sokhna-2_ST,2036,0.7893304756017817
Egypt,Arish_ST,2024,0.2423031134061389
Egypt,Cairo-West-Ext-1_ST,2024,0.573780131461034
Egypt,Cairo-West-Ext-1_ST,2030,0.6900248031946157
Egypt,Cairo-West-Ext-2_ST,2024,0.573780131461034
Egypt,Cairo-West-Ext-2_ST,2030,0.6900248031946157
Egypt,Cairo-West-Ext-2_ST,2036,1.0818345003750338
Egypt,El-Tibeen_ST,2024,1.0056872448813212
Egypt,El-Tibeen_ST,2030,1.172949550311143
Egypt,El-Tibeen_ST,2036,1.3381024359512574
Egypt,Kuriemat-1_ST,2024,0.5669109248002686
Egypt,Kuriemat-2_ST,2024,0.5669109248002686
Egypt,Oyon-Mousa_ST,2024,0.9811866845090842
Egypt,Oyon-Mousa_ST,2030,1.1350676426306423
Egypt,Port-Said-East_ST,2024,0.6955884642554953
Egypt,Port-Said-East_ST,2030,0.7431559644483261
Egypt,Sidi-Kirir-1-2_ST,2024,0.9809897432901268
Egypt,Sidi-Kirir-1-2_ST,2030,1.1370139108758406
Egypt,Sidi-Kirir-3-4_ST,2024,0.998824955271758
Egypt,Sidi-Kirir-3-4_ST,2030,1.1622199516766507
Egypt,South-Helwan-1_ST,2024,0.3444385168274103
Egypt,South-Helwan-1_ST,2030,0.3772784002742383
Egypt,South-Helwan-1_ST,2036,0.4035168169427133
Egypt,South-Helwan-2_ST,2024,0.3444385168274103
Egypt,South-Helwan-2_ST,2030,0.3772784002742383
Egypt,South-Helwan-2_ST,2036,0.4035168169427133
Egypt,South-Helwan-3_ST,2024,0.3444385168274103
Egypt,South-Helwan-3_ST,2030,0.3772784002742383
Egypt,South-Helwan-3_ST,2036,0.4035168169427133
Egypt,Suez_ST,2024,0.3998930542673101
Egypt,Suez_ST,2030,0.4953616931983585
Egypt,Suez_ST,2036,0.6189338349045057
Egypt,Suez-Gulf_ST,2024,0.9992239367946802
Egypt,Suez-Gulf_ST,2030,1.162801972492878
Egypt,Talkha_ST,2024,0.7929156693928129
Egypt,Walideya_ST,2024,0.9622684723611372
Egypt,Aswan-Dam_HY,2024,0.816188323169271
Egypt,Aswan-Dam_HY,2030,0.8684689478548593
Egypt,Aswan-Dam_HY,2036,0.9089102334148956
Egypt,Aswan-Dam-2_HY,2024,0.8037059035619598
Egypt,Aswan-Dam-2_HY,2030,0.8540607944111807
Egypt,Aswan-Dam-2_HY,2036,0.8926644609439699
Egypt,Esna_HY,2024,0.4069687753393303
Egypt,Esna_HY,2030,0.4150980516179429
Egypt,Esna_HY,2036,0.4187850216016938
Egypt,High-Dam_HY,2024,1.2335599900558307
Egypt,High-Dam_HY,2030,1.3611689871629769
Egypt,High-Dam_HY,2036,1.4921833025787887
Egypt,Naga-Hamadi_HY,2024,0.0490394884885858
Egypt,Naga-Hamadi_HY,2030,0.05000712395469
Egypt,Naga-Hamadi_HY,2036,0.050343054592191
Egypt,BMST_GENC_EGY,2030,2.1138131558485e-05
Egypt,BMST_GENC_EGY,2036,0.2659532542310405
Egypt,NGCC_GENC_EGY,2030,2.5316516697058613e-05
Egypt,NGCC_GENC_EGY,2036,6.3461639227386e-05
Egypt,NGSC_GENC_EGY,2030,3.434679237820642e-05
Egypt,NGSC_GENC_EGY,2036,0.000135711304
Egypt,DSRC_GENC_EGY,2030,2.5379081497750523e-05
Egypt,DSRC_GENC_EGY,2036,4.8848923033333086e-05
Egypt,HFRC_GENC_EGY,2030,2.677106629846564e-05
Egypt,HFRC_GENC_EGY,2036,5.6699103263818185e-05
Egypt,HYRO_GENC_EGY,2030,3.83109954265495e-05
Egypt,HYRO_GENC_EGY,2036,7.961112434621036e-05
Egypt,HYDM_GENC_EGY,2036,0.4590478381445125
Egypt,Batt_GENC_EGY,2030,9.032549056173438e-05
Egypt,Batt_GENC_EGY,2036,0.0007997396386411
Ethiopia,Boku_Geothermal,2030,1.13716190261369e-05
Ethiopia,Boku_Geothermal,2036,1.075156467893498e-05
Ethiopia,Dofan_Geothermal,2030,1.13716190261369e-05
Ethiopia,Dofan_Geothermal,2036,1.075156467893498e-05
Ethiopia,Dugna_Fango_Geothermal,2030,1.13716190261369e-05
Ethiopia,Dugna_Fango_Geothermal,2036,1.075156467893498e-05
Ethiopia,Fentale_Geothermal,2030,1.4664625878233023e-05
Ethiopia,Fentale_Geothermal,2036,1.510386023723462e-05
Ethiopia,Generic_Geothermal_1,2030,1.4621419392957448e-05
Ethiopia,Generic_Geothermal_1,2036,1.5132958729372404e-05
Ethiopia,Shashemene_Geothermal,2030,1.3924549327889069e-05
Ethiopia,Shashemene_Geothermal,2036,1.6975551264520034e-05
Ethiopia,Tendaho-Alalobad_Geothermal,2030,1.393279733547158e-05
Ethiopia,Tendaho-Alalobad_Geothermal,2036,1.6946378398842472e-05
Ethiopia,Generic_LFO_1,2030,1.987241902950824e-05
Ethiopia,Generic_LFO_1,2036,2.4288966125552893e-05
Ethiopia,Generic_LFO_2,2030,1.988281106410369e-05
Ethiopia,Generic_LFO_2,2036,2.429520760161469e-05
Ethiopia,Aleltu_East_HEP,2036,2.4559766893322944e-05
Ethiopia,Aleltu_West_HEP,2036,2.226146739968343e-05
Ethiopia,Assosa_Bambasi,2024,2.769533857171625e-05
Ethiopia,Assosa_Bambasi,2030,2.4045492395395783e-05
Ethiopia,Assosa_Bambasi,2036,2.5643813612302468e-05
Ethiopia,Baro_1,2036,1.5060658799562408e-05
Ethiopia,Baro_2_HEP,2036,0.0001867185434028
Ethiopia,Beko_Abo,2024,6.317450511597281e-05
Ethiopia,Beko_Abo,2030,5.947065252424816e-05
Ethiopia,Beko_Abo,2036,0.0001008607923034
Ethiopia,Birbir,2030,1.6650159966934283e-05
Ethiopia,Birbir,2036,2.611223157384484e-05
Ethiopia,Birbir_R,2030,2.163750265051095e-05
Ethiopia,Birbir_R,2036,3.811104446735112e-05
Ethiopia,Dabus_HEP,2030,4.441983991989814e-05
Ethiopia,Dabus_HEP,2036,7.811769531997533e-05
Ethiopia,Geba_1,2030,2.807247206545892e-05
Ethiopia,Geba_1,2036,5.813324228339428e-05
Ethiopia,Geba_2,2030,4.204480778233689e-05
Ethiopia,Geba_2,2036,0.0002709145061662
Ethiopia,Genale_V,2030,1.6459832089862212e-05
Ethiopia,Genale_V,2036,2.6537391627136533e-05
Ethiopia,Genale_VI,2030,1.6508264683664724e-05
Ethiopia,Genale_VI,2036,2.6004426350760456e-05
Ethiopia,Genji_(linked_with_Baro_&_II),2030,7.894517162518895e-05
Ethiopia,Genji_(linked_with_Baro_&_II),2036,0.0052934237391163
Ethiopia,Gojeb,2036,2.846699606606148e-05
Ethiopia,Halele,2030,1.30867604517456e-05
Ethiopia,Halele,2036,1.831284269983513e-05
Ethiopia,Karadobi,2030,3.2548232065509307e-05
Ethiopia,Karadobi,2036,0.1308725547826796
Ethiopia,Kesem_BIO,2030,1.404337377786771e-05
Ethiopia,Kesem_BIO,2036,1.6875188073587598e-05
Ethiopia,Lower_Didessa,2030,4.204391082117518e-05
Ethiopia,Lower_Didessa,2036,0.0583490801835159
Ethiopia,Sor_2_HEP,2036,2.601856254915212e-05
Ethiopia,Tams,2030,2.7408635964566385e-05
Ethiopia,Tams,2036,5.5103196711978525e-05
Ethiopia,Tekeze_II,2030,1.6634251563521977e-05
Ethiopia,Tekeze_II,2036,2.571053547257678e-05
Ethiopia,Upper_Mendaya,2030,3.587195266568516e-05
Ethiopia,Upper_Mendaya,2036,9.179340952984514e-05
Ethiopia,Wabi,2030,1.661815889156068e-05
Ethiopia,Wabi,2036,2.6065892578531447e-05
Ethiopia,Wabi_Shebele,2030,1.2673123778145423e-05
Ethiopia,Wabi_Shebele,2036,1.2139982039215482e-05
Ethiopia,Werabesa,2024,4.2279068406919485e-05
Ethiopia,Werabesa,2030,3.908408147918973e-05
Ethiopia,Werabesa,2036,5.796595222687458e-05
Ethiopia,Wolkayit_BIO,2024,2.0583131258891532e-05
Ethiopia,Wolkayit_BIO,2030,1.9108066767707717e-05
Ethiopia,Wolkayit_BIO,2036,1.890690690920612e-05
Ethiopia,Beles,2030,0.0633913831516661
Ethiopia,Beles,2036,0.0411718347260846
Ethiopia,Omo_Kuraz_BIO,2030,0.2194390103676321
Ethiopia,Omo_Kuraz_BIO,2036,0.2132043058365436
Ethiopia,Aluto_Langano,2024,0.0075451339932614
Ethiopia,Aluto_Langano,2030,0.0075296591869926
Ethiopia,Aluto_Langano,2036,0.0072161625470701
Ethiopia,Aluto_Langano_I_(Rehabilitation),2024,0.0024042399907008
Ethiopia,Aluto_Langano_I_(Rehabilitation),2030,0.0031929779015139
Ethiopia,Aluto_Langano_I_(Rehabilitation),2036,0.002421938115323
Ethiopia,Aluto_Langano_II,2030,0.078837433694715
Ethiopia,Aluto_Langano_II,2036,0.0626321395842267
Ethiopia,Corbetti_I,2030,0.1241446365090843
Ethiopia,Corbetti_I,2036,0.1207463996288531
Ethiopia,Corbetti_II,2030,0.1027821575891098
Ethiopia,Corbetti_II,2036,0.0733055013067394
Ethiopia,GERD_3_HEP,2030,1.4585582724228567
Ethiopia,GERD_3_HEP,2036,2.289097012420936
Ethiopia,GERD_4_HEP,2030,1.425432816375137
Ethiopia,GERD_4_HEP,2036,2.176877533342353
Ethiopia,GERD_5_HEP,2030,1.2643168146463717
Ethiopia,GERD_5_HEP,2036,0.7117071381538151
Ethiopia,Koysha_(Gibe_IV),2030,1.4183503403251172
Ethiopia,Koysha_(Gibe_IV),2036,1.1186545881140686
Ethiopia,Replacement_Diesel,2030,0.3003721118597011
Ethiopia,Replacement_Diesel,2036,0.3134091050323773
Ethiopia,Replacement_Koka_HEP,2036,0.082115361405017
Ethiopia,Tulu_Moye_I,2024,0.0454276372408978
Ethiopia,Tulu_Moye_I,2030,0.0523176475655467
Ethiopia,Tulu_Moye_I,2036,0.0448622719873184
Ethiopia,Tulu_Moye_II,2030,0.1027827028115094
Ethiopia,Tulu_Moye_II,2036,0.0787426550348091
Ethiopia,Tulumoya_Abaya,2024,0.1633691771054071
Ethiopia,Tulumoya_Abaya,2030,0.1535111365763834
Ethiopia,Tulumoya_Abaya,2036,0.1442141129862311
Ethiopia,YedaI,2030,0.7118154308045386
Ethiopia,YedaI,2036,0.7881536331946898
Ethiopia,YedaII_(linked_with_YedaI),2030,0.6036419099752823
Ethiopia,YedaII_(linked_with_YedaI),2036,0.6715055665455663
Ethiopia,Aba_Samuel,2024,0.0072915141539326
Ethiopia,Aba_Samuel,2030,0.0401506575952376
Ethiopia,Aba_Samuel,2036,0.0070982656572636
Ethiopia,Addis_Ababa_EFW,2024,0.0227334692938518
Ethiopia,Addis_Ababa_EFW,2030,0.0267248796717637
Ethiopia,Addis_Ababa_EFW,2036,0.0227106098556022
Ethiopia,Awash7,2024,0.1250841311543981
Ethiopia,Awash7,2030,0.118823637241688
Ethiopia,Beles_HEP,2024,1.3378835281658283
Ethiopia,Beles_HEP,2030,1.1000270410254354
Ethiopia,Beles_HEP,2036,0.8587408242696682
Ethiopia,Dire_Dawa,2024,0.158733211211124
Ethiopia,Dire_Dawa,2030,0.1487450143799239
Ethiopia,Genale_Dawa_III,2024,1.7770166398514784
Ethiopia,Genale_Dawa_III,2030,0.9196279120315858
Ethiopia,Genale_Dawa_III,2036,1.10958739951678
Ethiopia,GERD_1_HEP,2024,1.915214772010336
Ethiopia,GERD_1_HEP,2030,0.9395938710140546
Ethiopia,GERD_1_HEP,2036,1.1594344180481702
Ethiopia,GERD_2_HEP,2024,3.158168903756677
Ethiopia,GERD_2_HEP,2030,1.157393952143868
Ethiopia,GERD_2_HEP,2036,1.4921098533466135
Ethiopia,Gibe_I,2024,1.2584224507151744
Ethiopia,Gibe_I,2030,0.7644958936110209
Ethiopia,Gibe_I,2036,0.8871899950441905
Ethiopia,Gibe_II,2024,2.6875447276876465
Ethiopia,Gibe_II,2030,1.0989448403768711
Ethiopia,Gibe_II,2036,1.3809822994265732
Ethiopia,Gibe_III,2024,2.820472776030665
Ethiopia,Gibe_III,2030,1.3231780088548986
Ethiopia,Gibe_III,2036,1.1510346144458496
Ethiopia,Kality,2024,0.0581396895452102
Ethiopia,Kality,2030,0.0567505611976989
Ethiopia,Maleka_Wakana_HEP,2024,1.0070445513948658
Ethiopia,Maleka_Wakana_HEP,2030,0.6819999742910515
Ethiopia,Maleka_Wakana_HEP,2036,0.7494659283664982
Ethiopia,Neshe,2024,0.4610967163386082
Ethiopia,Neshe,2030,0.4726967577318455
Ethiopia,Neshe,2036,0.3962263608689017
Ethiopia,Sor_1_HEP,2024,0.0331559855633078
Ethiopia,Sor_1_HEP,2030,0.0338793844089358
Ethiopia,Sor_1_HEP,2036,0.0327573810002
Ethiopia,Tekeze_I,2024,2.146858817787469
Ethiopia,Tekeze_I,2030,1.0435068430356294
Ethiopia,Tekeze_I,2036,1.2414319984110744
Ethiopia,Tis_Abey_ll,2024,0.3725194761284765
Ethiopia,Tis_Abey_ll,2030,0.3802658055438704
Ethiopia,Tis_Abey_ll,2036,0.32994692907031
Ethiopia,BMST_GENC_ETH,2030,1.435853281524311e-05
Ethiopia,BMST_GENC_ETH,2036,1.7415573068892323e-05
Ethiopia,GOCV_GENC_ETH,2030,1.3557520969553597e-05
Ethiopia,GOCV_GENC_ETH,2036,1.3997762858627154e-05
Ethiopia,DSRC_GENC_ETH,2030,2.5155510407832165e-05
Ethiopia,DSRC_GENC_ETH,2036,3.1353493700282786e-05
Ethiopia,HFRC_GENC_ETH,2030,2.6542941796102352e-05
Ethiopia,HFRC_GENC_ETH,2036,3.3714791092490895e-05
Ethiopia,HYRO_GENC_ETH,2030,1.7978021887973635e-05
Ethiopia,HYRO_GENC_ETH,2036,2.936100117060937e-05
Ethiopia,HYDM_GENC_ETH,2036,2.3679850058062093e-05
Ethiopia,Batt_GENC_ETH,2030,9.888982411272944e-05
Ethiopia,Batt_GENC_ETH,2036,0.000148297472052
Libya,CC_CM_GAS_ALC_20_LIB,2030,0.3065486519681964
Libya,CC_CM_GAS_ALC_20_LIB,2036,0.3438577409397509
Libya,GT_CM_GAS_ALC_22_LIB,2030,13.072040231034691
Libya,GT_CM_GAS_ALC_22_LIB,2036,10.393067947746308
Libya,ST_CM_GAS_ALC_25_LIB,2030,6.614957339670815
Libya,ST_CM_GAS_ALC_25_LIB,2036,6.971194510697014
Libya,CC_EX_GAS_ALC_07_LIB,2024,2.9065668765298427
Libya,CC_EX_GAS_ALC_07_LIB,2030,1.8741814120367637
Libya,CC_EX_GAS_ALC_07_LIB,2036,2.3690805635442573
Libya,CC_EX_GAS_ALC_10_LIB,2024,1.0895118332702811
Libya,CC_EX_GAS_ALC_10_LIB,2030,0.9668420298768776
Libya,CC_EX_GAS_ALC_10_LIB,2036,1.3824035774343986
Libya,CC_EX_GAS_ALC_11_LIB,2024,1.3907503434586923
Libya,CC_EX_GAS_ALC_11_LIB,2030,1.1772826349606396
Libya,CC_EX_GAS_ALC_11_LIB,2036,1.6900875370068655
Libya,CC_EX_GAS_ALC_15_LIB,2024,0.6489823046012152
Libya,CC_EX_GAS_ALC_15_LIB,2030,0.6113518231640231
Libya,CC_EX_GAS_ALC_15_LIB,2036,0.868201309977243
Libya,CC_EX_GAS_ALC_95_LIB,2024,2.7390380518860726
Libya,GT_EX_GAS_ALC_10_LIB,2024,8.190523578049357
Libya,GT_EX_GAS_ALC_10_LIB,2030,2.6692932706172736
Libya,GT_EX_GAS_ALC_10_LIB,2036,2.820443556542217
Libya,GT_EX_GAS_ALC_15_LIB,2024,1.441062884818315
Libya,GT_EX_GAS_ALC_15_LIB,2030,1.0407825912176545
Libya,GT_EX_GAS_ALC_15_LIB,2036,0.9895530663990564
Libya,GT_EX_GAS_ALC_16_LIB,2024,10.715650035691343
Libya,GT_EX_GAS_ALC_16_LIB,2030,7.127868742737536
Libya,GT_EX_GAS_ALC_16_LIB,2036,5.996742005632171
Libya,GT_EX_GAS_ALC_17_LIB,2024,4.9182423487208
Libya,GT_EX_GAS_ALC_17_LIB,2030,3.4431853200063074
Libya,GT_EX_GAS_ALC_17_LIB,2036,3.074474664887575
Libya,GT_EX_GAS_ALC_94_LIB,2024,3.485218378307998
Libya,NGCC_GENC_LIB,2030,1.4327924448841678
Libya,NGCC_GENC_LIB,2036,3.437500982449398
Libya,NGSC_GENC_LIB,2030,6.662960257914804e-05
Libya,NGSC_GENC_LIB,2036,0.0001420251552396
Libya,DSRC_GENC_LIB,2030,3.391906599162305e-05
Libya,DSRC_GENC_LIB,2036,4.9310738689025225e-05
Libya,HFRC_GENC_LIB,2030,3.717742365590632e-05
Libya,HFRC_GENC_LIB,2036,5.730194454377487e-05
Libya,Batt_GENC_LIB,2030,0.0002281464531972
Libya,Batt_GENC_LIB,2036,0.0008239582357523
Rwanda,New_Generic_Thermal_(37.8_MW),2030,0.0001950917925454
Rwanda,New_Generic_Thermal_(37.8_MW),2036,0.00031475769645
Rwanda,Symbion_SPLK_(_2),2024,4.9434678581780666e-05
Rwanda,Symbion_SPLK_(_2),2030,4.718790605454436e-05
Rwanda,Symbion_SPLK_(_2),2036,4.588062186769953e-05
Rwanda,Symbion_SPLK(_1),2024,4.943277789169496e-05
Rwanda,Symbion_SPLK(_1),2030,4.7186678320415765e-05
Rwanda,Symbion_SPLK(_1),2036,4.588091576376692e-05
Rwanda,Base_1,2030,4.810289568085892e-05
Rwanda,Base_1,2036,4.173202967749657e-05
Rwanda,Base_2,2030,4.810289568085892e-05
Rwanda,Base_2,2036,4.173202967749657e-05
Rwanda,Bihongore,2024,0.0002354426235189
Rwanda,Bihongore,2030,0.0002280168865173
Rwanda,Bihongore,2036,0.0002104679033961
Rwanda,Kavumu_MHPP,2024,0.0001775571522151
Rwanda,Kavumu_MHPP,2030,0.0001784575703994
Rwanda,Kavumu_MHPP,2036,0.0001738283082153
Rwanda,Kore,2024,0.0002028532307831
Rwanda,Kore,2030,0.000202219309594
Rwanda,Kore,2036,0.0001922253620642
Rwanda,Ngororero,2030,4.810289568085892e-05
Rwanda,Ngororero,2036,4.173202967749657e-05
Rwanda,Ntaruka_A,2024,0.0001241897677802
Rwanda,Ntaruka_A,2030,0.0001177003232607
Rwanda,Ntaruka_A,2036,0.000106226587003
Rwanda,Nyirahindwe_1,2024,0.0002007689724046
Rwanda,Nyirahindwe_1,2030,0.0002003293030052
Rwanda,Nyirahindwe_1,2036,0.0001908049496307
Rwanda,Nyirahindwe_2,2024,0.0001763574034642
Rwanda,Nyirahindwe_2,2030,0.0001794995661462
Rwanda,Nyirahindwe_2,2036,0.0001748488349854
Rwanda,Nyundo,2030,0.0001345906445848
Rwanda,Nyundo,2036,0.0001256116815488
Rwanda,Rucanzogera,2030,0.000129888979564
Rwanda,Rucanzogera,2036,0.0001224546152078
Rwanda,Rukore,2024,0.0001241897677802
Rwanda,Rukore,2030,0.0001177003232607
Rwanda,Rukore,2036,0.000106226587003
Rwanda,Rwondo,2030,0.0039972836214957
Rwanda,Rwondo,2036,0.003824901419666
Rwanda,Hakan_(Unit_2),2030,2.265134812405791e-05
Rwanda,Hakan_(Unit_2),2036,2.810316654509832e-05
Rwanda,Hakan_Peat-to-Power_(IPP),2030,0.290677363436287
Rwanda,Hakan_Peat-to-Power_(IPP),2036,0.2824465251434347
Rwanda,Kavumu-Mwange,2024,5.299562557826128e-05
Rwanda,Kavumu-Mwange,2030,4.835396748485471e-05
Rwanda,Kavumu-Mwange,2036,4.36413339952192e-05
Rwanda,Nyabarongo_II,2030,3.656160925020258e-05
Rwanda,Nyabarongo_II,2036,4.119537954607907e-05
Rwanda,Rukarara_VI,2024,5.726020643455326e-05
Rwanda,Rukarara_VI,2030,5.144321887729879e-05
Rwanda,Rukarara_VI,2036,4.601930403237107e-05
Rwanda,Rusizi_III,2030,3.6572595413228326e-05
Rwanda,Rusizi_III,2036,4.122952462901981e-05
