z,f,y,value
SouthSudan,Solar,2030,20.01488509573793
SouthSudan,Solar,2036,2.957326560411933e-05
SouthSudan,Water,2030,561.0032327122412
SouthSudan,Water,2036,280.3320400584384
SouthSudan,HFO,2030,70.34015808422245
SouthSudan,HFO,2036,9.80885769409296e-05
SouthSudan,Battery,2030,92.47316757060447
SouthSudan,Battery,2036,106.8973632101548
Sudan,Diesel,2030,0.0164625100594671
Sudan,Diesel,2036,0.0001744566199836
Sudan,Solar,2030,0.0074139590438108
Sudan,Solar,2036,0.0084268054017324
Sudan,Water,2030,790.0024484654123
Sudan,Water,2036,1824.0620716098824
Sudan,HFO,2030,141.03837415432926
Sudan,HFO,2036,0.0002719838448881
Sudan,Battery,2030,867.4736369660101
Sudan,Battery,2036,686.4350119372331
Sudan,Biomass,2030,247.9211760478068
Sudan,Biomass,2036,247.9211742606277
Sudan,Coal,2030,20.0
Sudan,LFO,2030,1824.060760756598
Sudan,LFO,2036,1235.732124321878
Tanzania,Diesel,2030,2.0014189010817187
Tanzania,Diesel,2036,0.0056816978525962
Tanzania,Gas,2030,0.1024925290886887
Tanzania,Gas,2036,600.2268948832008
Tanzania,Solar,2030,1.7609346986658434
Tanzania,Solar,2036,0.0112609501787998
Tanzania,Water,2024,0.0367845013226903
Tanzania,Water,2030,3763.208458470398
Tanzania,Water,2036,2682.6733411074324
Tanzania,HFO,2030,0.0017293203694287
Tanzania,HFO,2036,0.0071891760990284
Tanzania,Battery,2030,0.0109300233148979
Tanzania,Battery,2036,0.1162934261703337
Tanzania,Geothermal,2030,0.0010529104860653
Tanzania,Geothermal,2036,0.0010906572006569
Tanzania,Biomass,2030,88.01141969978553
Tanzania,Biomass,2036,0.0002657607757006
Tanzania,Coal,2030,0.0039605125131422
Tanzania,Coal,2036,0.0216681620829242
Uganda,Diesel,2030,0.0044832345221056
Uganda,Diesel,2036,0.0036575253717091
Uganda,Gas,2030,0.1800666030603131
Uganda,Gas,2036,0.0700322319133238
Uganda,Solar,2030,10.002515929754448
Uganda,Solar,2036,0.0013150164669592
Uganda,Water,2030,42.59965870462198
Uganda,Water,2036,518.2828436718586
Uganda,HFO,2030,0.0057203879005299
Uganda,HFO,2036,0.0047109360028779
Uganda,Battery,2030,0.0691335726934096
Uganda,Battery,2036,0.3023096327231006
Uganda,Geothermal,2030,10.003512284207638
Uganda,Geothermal,2036,0.0001740196115446
Uganda,Biomass,2024,8.001217042662935
Uganda,Biomass,2030,224.02424334374385
Uganda,Biomass,2036,0.0019239639035993
