z,g,uni,y,value
Burundi,Maramvya,Annuity Cost in MUSD,2036,0.0002010704708611
Burundi,Maramvya,Fixed Cost in MUSD,2030,2.784640909763909e-05
Burundi,Maramvya,Fixed Cost in MUSD,2036,5.674657403774255e-05
Burundi,Maramvya,Capacity Factor,2030,0.2317516686249133
Burundi,Maramvya,Capacity Factor,2036,0.1731492706613468
Burundi,Dama015,Annuity Cost in MUSD,2030,0.0002887173142929
Burundi,Dama015,Annuity Cost in MUSD,2036,0.0005092424663206
Burundi,Dama015,Fixed Cost in MUSD,2030,6.501031530282109e-05
Burundi,Dama015,Fixed Cost in MUSD,2036,0.0001146658397753
Burundi,Dama015,Variable Cost in MUSD,2030,5.893975947978705e-06
Burundi,Dama015,Variable Cost in MUSD,2036,8.57629914151617e-06
Burundi,Dama015,Spinning Reserve Cost in MUSD,2030,2.3152926986735488e-05
Burundi,Dama015,Spinning Reserve Cost in MUSD,2036,3.148180752095198e-05
Burundi,Dama015,Capacity Factor,2030,0.8279649793171604
Burundi,Dama015,Capacity Factor,2036,0.6830488203166541
Burundi,Kabu16,Annuity Cost in MUSD,2030,0.0002353246110198
Burundi,Kabu16,Annuity Cost in MUSD,2036,0.0004383399333592
Burundi,Kabu16,Fixed Cost in MUSD,2030,5.298791033152459e-05
Burundi,Kabu16,Fixed Cost in MUSD,2036,9.870075629960282e-05
Burundi,Kabu16,Variable Cost in MUSD,2030,4.229447349578977e-06
Burundi,Kabu16,Variable Cost in MUSD,2036,5.854387201725176e-06
Burundi,Kabu16,Spinning Reserve Cost in MUSD,2030,2.295785064809849e-05
Burundi,Kabu16,Spinning Reserve Cost in MUSD,2036,3.1627019830811805e-05
Burundi,Kabu16,Capacity Factor,2030,0.7289415587221855
Burundi,Kabu16,Capacity Factor,2036,0.5416850418160515
Burundi,Kabu23,Annuity Cost in MUSD,2030,0.0002347741040551
Burundi,Kabu23,Annuity Cost in MUSD,2036,0.00043729107075
Burundi,Kabu23,Fixed Cost in MUSD,2030,5.286395298786518e-05
Burundi,Kabu23,Fixed Cost in MUSD,2036,9.84645844957072e-05
Burundi,Kabu23,Variable Cost in MUSD,2030,4.225099757422214e-06
Burundi,Kabu23,Variable Cost in MUSD,2036,5.846222670989803e-06
Burundi,Kabu23,Spinning Reserve Cost in MUSD,2030,2.292822718366592e-05
Burundi,Kabu23,Spinning Reserve Cost in MUSD,2036,3.157833835192146e-05
Burundi,Kabu23,Capacity Factor,2030,0.729899747024004
Burundi,Kabu23,Capacity Factor,2036,0.5422270520141175
Burundi,Kirasa-karonge,Annuity Cost in MUSD,2024,2.842521334808628
Burundi,Kirasa-karonge,Annuity Cost in MUSD,2030,2.8424160066778983
Burundi,Kirasa-karonge,Annuity Cost in MUSD,2036,2.842312766523569
Burundi,Kirasa-karonge,Fixed Cost in MUSD,2024,0.6400489305030653
Burundi,Kirasa-karonge,Fixed Cost in MUSD,2030,0.6400252138270989
Burundi,Kirasa-karonge,Fixed Cost in MUSD,2036,0.6400019672996043
Burundi,Kirasa-karonge,Variable Cost in MUSD,2024,0.0364373227364374
Burundi,Kirasa-karonge,Variable Cost in MUSD,2030,0.0364358089453788
Burundi,Kirasa-karonge,Variable Cost in MUSD,2036,0.0364344139564345
Burundi,Kirasa-karonge,Spinning Reserve Cost in MUSD,2024,0.1286892158101862
Burundi,Kirasa-karonge,Spinning Reserve Cost in MUSD,2030,0.0843890712020451
Burundi,Kirasa-karonge,Spinning Reserve Cost in MUSD,2036,0.0833087416495185
Burundi,Kirasa-karonge,Capacity Factor,2024,0.5198992176594405
Burundi,Kirasa-karonge,Capacity Factor,2030,0.519896882916113
Burundi,Kirasa-karonge,Capacity Factor,2036,0.5198958613131923
Burundi,Mpanda_BUR,Annuity Cost in MUSD,2030,0.0002336332446487
Burundi,Mpanda_BUR,Annuity Cost in MUSD,2036,0.0004349181948337
Burundi,Mpanda_BUR,Fixed Cost in MUSD,2030,5.260706631687946e-05
Burundi,Mpanda_BUR,Fixed Cost in MUSD,2036,9.793028535998567e-05
Burundi,Mpanda_BUR,Variable Cost in MUSD,2030,4.216060825128529e-06
Burundi,Mpanda_BUR,Variable Cost in MUSD,2036,5.82756852458826e-06
Burundi,Mpanda_BUR,Spinning Reserve Cost in MUSD,2030,2.2868733867876853e-05
Burundi,Mpanda_BUR,Spinning Reserve Cost in MUSD,2036,3.14742303196156e-05
Burundi,Mpanda_BUR,Capacity Factor,2030,0.73189480579902
Burundi,Mpanda_BUR,Capacity Factor,2036,0.5434458163977124
Burundi,Mule037_(Mulembwe),Annuity Cost in MUSD,2030,0.0002905121197273
Burundi,Mule037_(Mulembwe),Annuity Cost in MUSD,2036,0.0005130749311658
Burundi,Mule037_(Mulembwe),Fixed Cost in MUSD,2030,6.541445063321403e-05
Burundi,Mule037_(Mulembwe),Fixed Cost in MUSD,2036,0.0001155287937294
Burundi,Mule037_(Mulembwe),Variable Cost in MUSD,2030,5.91398966262853e-06
Burundi,Mule037_(Mulembwe),Variable Cost in MUSD,2036,8.620854642869833e-06
Burundi,Mule037_(Mulembwe),Spinning Reserve Cost in MUSD,2030,2.3232920239326385e-05
Burundi,Mule037_(Mulembwe),Spinning Reserve Cost in MUSD,2036,3.162436610315006e-05
Burundi,Mule037_(Mulembwe),Capacity Factor,2030,0.8256438369819384
Burundi,Mule037_(Mulembwe),Capacity Factor,2036,0.6814687802359236
Burundi,Mulembwe,Annuity Cost in MUSD,2030,0.0002349136008234
Burundi,Mulembwe,Annuity Cost in MUSD,2036,0.0004375501112799
Burundi,Mulembwe,Fixed Cost in MUSD,2030,5.28953633967407e-05
Burundi,Mulembwe,Fixed Cost in MUSD,2036,9.85229125061548e-05
Burundi,Mulembwe,Variable Cost in MUSD,2030,4.226201094936041e-06
Burundi,Mulembwe,Variable Cost in MUSD,2036,5.848233970080294e-06
Burundi,Mulembwe,Spinning Reserve Cost in MUSD,2030,2.293568962724025e-05
Burundi,Mulembwe,Spinning Reserve Cost in MUSD,2036,3.159028559653002e-05
Burundi,Mulembwe,Capacity Factor,2030,0.7296564634575968
Burundi,Mulembwe,Capacity Factor,2036,0.5420924742129348
Burundi,Mushara,Annuity Cost in MUSD,2030,0.0002308480573131
Burundi,Mushara,Annuity Cost in MUSD,2036,0.000428442283338
Burundi,Mushara,Fixed Cost in MUSD,2030,5.197992725073149e-05
Burundi,Mushara,Fixed Cost in MUSD,2036,9.647210801013809e-05
Burundi,Mushara,Variable Cost in MUSD,2030,4.19390759397438e-06
Burundi,Mushara,Variable Cost in MUSD,2036,5.77605804206032e-06
Burundi,Mushara,Spinning Reserve Cost in MUSD,2030,2.2731373767106996e-05
Burundi,Mushara,Spinning Reserve Cost in MUSD,2036,3.120718075116984e-05
Burundi,Mushara,Capacity Factor,2030,0.7368330045484968
Burundi,Mushara,Capacity Factor,2036,0.5467838279891537
Burundi,Sigu011,Annuity Cost in MUSD,2030,0.0002341323335912
Burundi,Sigu011,Annuity Cost in MUSD,2036,0.0004359354311902
Burundi,Sigu011,Fixed Cost in MUSD,2030,5.2719445893387305e-05
Burundi,Sigu011,Fixed Cost in MUSD,2036,9.815933589834562e-05
Burundi,Sigu011,Variable Cost in MUSD,2030,4.220028967809172e-06
Burundi,Sigu011,Variable Cost in MUSD,2036,5.835609347110321e-06
Burundi,Sigu011,Spinning Reserve Cost in MUSD,2030,2.2894797909212933e-05
Burundi,Sigu011,Spinning Reserve Cost in MUSD,2036,3.151835277023461e-05
Burundi,Sigu011,Capacity Factor,2030,0.7310220484776498
Burundi,Sigu011,Capacity Factor,2036,0.5429258007802781
Burundi,Waga_(Kanka),Annuity Cost in MUSD,2030,0.0003934407207321
Burundi,Waga_(Kanka),Annuity Cost in MUSD,2036,0.0006419324001508
Burundi,Waga_(Kanka),Fixed Cost in MUSD,2030,8.859082584085465e-05
Burundi,Waga_(Kanka),Fixed Cost in MUSD,2036,0.0001445435575594
Burundi,Waga_(Kanka),Variable Cost in MUSD,2030,8.320373275524477e-06
Burundi,Waga_(Kanka),Variable Cost in MUSD,2036,1.1591050074001694e-05
Burundi,Waga_(Kanka),Spinning Reserve Cost in MUSD,2030,2.470379058209141e-05
Burundi,Waga_(Kanka),Spinning Reserve Cost in MUSD,2036,3.3949859618661446e-05
Burundi,Waga_(Kanka),Capacity Factor,2030,0.8577089483872412
Burundi,Waga_(Kanka),Capacity Factor,2036,0.7323352238084972
Burundi,Centrale_tourbe_(Kayanza),Annuity Cost in MUSD,2030,0.0001358476160904
Burundi,Centrale_tourbe_(Kayanza),Annuity Cost in MUSD,2036,0.0002827037419897
Burundi,Centrale_tourbe_(Kayanza),Fixed Cost in MUSD,2030,5.609758493450256e-05
Burundi,Centrale_tourbe_(Kayanza),Fixed Cost in MUSD,2036,0.0001167410782314
Burundi,Centrale_tourbe_(Kayanza),Variable Cost in MUSD,2030,8.8484241556419e-05
Burundi,Centrale_tourbe_(Kayanza),Variable Cost in MUSD,2036,0.0001267021746706
Burundi,Centrale_tourbe_(Kayanza),Spinning Reserve Cost in MUSD,2030,2.2758734318987206e-05
Burundi,Centrale_tourbe_(Kayanza),Spinning Reserve Cost in MUSD,2036,2.798379566429704e-05
Burundi,Centrale_tourbe_(Kayanza),Capacity Factor,2030,0.2234661836609129
Burundi,Centrale_tourbe_(Kayanza),Capacity Factor,2036,0.1602758254889809
Burundi,Jiji,Annuity Cost in MUSD,2030,0.0002906296589188
Burundi,Jiji,Annuity Cost in MUSD,2036,0.0005169005933212
Burundi,Jiji,Fixed Cost in MUSD,2030,6.544091686685545e-05
Burundi,Jiji,Fixed Cost in MUSD,2036,0.0001163902159256
Burundi,Jiji,Variable Cost in MUSD,2030,5.85994481344371e-06
Burundi,Jiji,Variable Cost in MUSD,2036,8.54079958002287e-06
Burundi,Jiji,Spinning Reserve Cost in MUSD,2030,2.3370130069118807e-05
Burundi,Jiji,Spinning Reserve Cost in MUSD,2036,3.1980626590344574e-05
Burundi,Jiji,Capacity Factor,2030,0.8177678478623046
Burundi,Jiji,Capacity Factor,2036,0.6701436977348179
Burundi,Ruvyi102_(Ruvyironza),Annuity Cost in MUSD,2030,0.0003006776970322
Burundi,Ruvyi102_(Ruvyironza),Annuity Cost in MUSD,2036,0.0005364218350305
Burundi,Ruvyi102_(Ruvyironza),Fixed Cost in MUSD,2030,7.180666601655335e-05
Burundi,Ruvyi102_(Ruvyironza),Fixed Cost in MUSD,2036,0.0001281061546373
Burundi,Ruvyi102_(Ruvyironza),Variable Cost in MUSD,2030,6.0148777474146375e-06
Burundi,Ruvyi102_(Ruvyironza),Variable Cost in MUSD,2036,8.533049549668975e-06
Burundi,Ruvyi102_(Ruvyironza),Spinning Reserve Cost in MUSD,2030,2.069728501353722e-05
Burundi,Ruvyi102_(Ruvyironza),Spinning Reserve Cost in MUSD,2036,2.831088996675876e-05
Burundi,Ruvyi102_(Ruvyironza),Capacity Factor,2030,0.9562202479691332
Burundi,Ruvyi102_(Ruvyironza),Capacity Factor,2036,0.7603790911553213
Burundi,Centrale_thermique_(Dechets_Municipaux),Annuity Cost in MUSD,2030,0.0001599547136599
Burundi,Centrale_thermique_(Dechets_Municipaux),Annuity Cost in MUSD,2036,0.0003106500085568
Burundi,Centrale_thermique_(Dechets_Municipaux),Fixed Cost in MUSD,2030,0.0001100874812707
Burundi,Centrale_thermique_(Dechets_Municipaux),Fixed Cost in MUSD,2036,0.0002138022457496
Burundi,Centrale_thermique_(Dechets_Municipaux),Variable Cost in MUSD,2030,2.213481110682674e-05
Burundi,Centrale_thermique_(Dechets_Municipaux),Variable Cost in MUSD,2036,3.257131621410906e-05
Burundi,Centrale_thermique_(Dechets_Municipaux),Spinning Reserve Cost in MUSD,2030,1.9554977766045426e-05
Burundi,Centrale_thermique_(Dechets_Municipaux),Spinning Reserve Cost in MUSD,2036,2.481014841317128e-05
Burundi,Centrale_thermique_(Dechets_Municipaux),Capacity Factor,2030,0.9181079961878272
Burundi,Centrale_thermique_(Dechets_Municipaux),Capacity Factor,2036,0.6956310060065171
Burundi,Gikuka_(KIKU002),Annuity Cost in MUSD,2030,0.0002895441018166
Burundi,Gikuka_(KIKU002),Annuity Cost in MUSD,2036,0.000527766665177
Burundi,Gikuka_(KIKU002),Fixed Cost in MUSD,2030,6.914778455943378e-05
Burundi,Gikuka_(KIKU002),Fixed Cost in MUSD,2036,0.0001260391609856
Burundi,Gikuka_(KIKU002),Variable Cost in MUSD,2030,5.274878349638214e-06
Burundi,Gikuka_(KIKU002),Variable Cost in MUSD,2036,7.625774979319849e-06
Burundi,Gikuka_(KIKU002),Spinning Reserve Cost in MUSD,2030,2.1692473005305708e-05
Burundi,Gikuka_(KIKU002),Spinning Reserve Cost in MUSD,2036,2.9527745697253854e-05
Burundi,Gikuka_(KIKU002),Capacity Factor,2030,0.8708233627160175
Burundi,Gikuka_(KIKU002),Capacity Factor,2036,0.6906760177596084
Burundi,BMST_GENC_BUR,Annuity Cost in MUSD,2030,9.043789025536394e-05
Burundi,BMST_GENC_BUR,Annuity Cost in MUSD,2036,0.0002086072615148
Burundi,BMST_GENC_BUR,Fixed Cost in MUSD,2030,4.979449156248061e-05
Burundi,BMST_GENC_BUR,Fixed Cost in MUSD,2036,0.000114857749269
Burundi,BMST_GENC_BUR,Variable Cost in MUSD,2030,1.6221516569706646e-05
Burundi,BMST_GENC_BUR,Variable Cost in MUSD,2036,2.2814192372830944e-05
Burundi,BMST_GENC_BUR,Spinning Reserve Cost in MUSD,2030,1.6003669779094074e-05
Burundi,BMST_GENC_BUR,Spinning Reserve Cost in MUSD,2036,1.907529358772801e-05
Burundi,BMST_GENC_BUR,Capacity Factor,2030,1.4875310419331595
Burundi,BMST_GENC_BUR,Capacity Factor,2036,0.9069862073688588
Burundi,NGCC_GENC_BUR,Annuity Cost in MUSD,2030,0.0074685240234639
Burundi,NGCC_GENC_BUR,Annuity Cost in MUSD,2036,0.0111233967833294
Burundi,NGCC_GENC_BUR,Fixed Cost in MUSD,2030,0.0035743938798177
Burundi,NGCC_GENC_BUR,Fixed Cost in MUSD,2036,0.0053440404643466
Burundi,NGCC_GENC_BUR,Variable Cost in MUSD,2030,0.001783151360084
Burundi,NGCC_GENC_BUR,Variable Cost in MUSD,2036,0.0026601304942339
Burundi,NGCC_GENC_BUR,Spinning Reserve Cost in MUSD,2030,0.0003001603286767
Burundi,NGCC_GENC_BUR,Spinning Reserve Cost in MUSD,2036,0.0004413220355981
Burundi,NGCC_GENC_BUR,Capacity Factor,2030,0.8542263311402386
Burundi,NGCC_GENC_BUR,Capacity Factor,2036,0.8523546930394632
Burundi,COSC_GENC_BUR,Annuity Cost in MUSD,2030,6.884585034703869e-06
Burundi,COSC_GENC_BUR,Annuity Cost in MUSD,2036,6.648070351031425e-05
Burundi,COSC_GENC_BUR,Fixed Cost in MUSD,2030,2.837886861413425e-06
Burundi,COSC_GENC_BUR,Fixed Cost in MUSD,2036,2.740393416283184e-05
Burundi,COSC_GENC_BUR,Variable Cost in MUSD,2030,7.628524455667337e-05
Burundi,COSC_GENC_BUR,Variable Cost in MUSD,2036,0.0001002031496563
Burundi,COSC_GENC_BUR,Spinning Reserve Cost in MUSD,2030,1.634673978911685e-05
Burundi,COSC_GENC_BUR,Spinning Reserve Cost in MUSD,2036,1.777854494654103e-05
Burundi,COSC_GENC_BUR,Capacity Factor,2030,6.572663098360483
Burundi,COSC_GENC_BUR,Capacity Factor,2036,0.932055687767156
Burundi,NGSC_GENC_BUR,Annuity Cost in MUSD,2030,14.08260906181097
Burundi,NGSC_GENC_BUR,Annuity Cost in MUSD,2036,19.425809279266304
Burundi,NGSC_GENC_BUR,Fixed Cost in MUSD,2030,6.807256614439755
Burundi,NGSC_GENC_BUR,Fixed Cost in MUSD,2036,9.447435419270914
Burundi,NGSC_GENC_BUR,Variable Cost in MUSD,2030,7.8585801799847665
Burundi,NGSC_GENC_BUR,Variable Cost in MUSD,2036,10.935305071759773
Burundi,NGSC_GENC_BUR,Spinning Reserve Cost in MUSD,2030,0.2364497336991975
Burundi,NGSC_GENC_BUR,Spinning Reserve Cost in MUSD,2036,0.2407646381255649
Burundi,NGSC_GENC_BUR,Capacity Factor,2030,0.7907134208743388
Burundi,NGSC_GENC_BUR,Capacity Factor,2036,0.7928008658708988
Burundi,DSRC_GENC_BUR,Annuity Cost in MUSD,2030,0.000365249674141
Burundi,DSRC_GENC_BUR,Annuity Cost in MUSD,2036,0.0006120628604995
Burundi,DSRC_GENC_BUR,Fixed Cost in MUSD,2030,0.0001522117459254
Burundi,DSRC_GENC_BUR,Fixed Cost in MUSD,2036,0.0002550670492228
Burundi,DSRC_GENC_BUR,Variable Cost in MUSD,2030,0.000132293675002
Burundi,DSRC_GENC_BUR,Variable Cost in MUSD,2036,0.0001849997415272
Burundi,DSRC_GENC_BUR,Spinning Reserve Cost in MUSD,2030,4.075356481914796e-05
Burundi,DSRC_GENC_BUR,Spinning Reserve Cost in MUSD,2036,5.443293844546432e-05
Burundi,DSRC_GENC_BUR,Capacity Factor,2030,0.0139384935443289
Burundi,DSRC_GENC_BUR,Capacity Factor,2036,0.012178944151933
Burundi,HFRC_GENC_BUR,Annuity Cost in MUSD,2030,0.0004174227969507
Burundi,HFRC_GENC_BUR,Annuity Cost in MUSD,2036,0.0007588000608077
Burundi,HFRC_GENC_BUR,Fixed Cost in MUSD,2030,0.0001936854516687
Burundi,HFRC_GENC_BUR,Fixed Cost in MUSD,2036,0.0003342703706793
Burundi,HFRC_GENC_BUR,Variable Cost in MUSD,2030,0.0001275433221159
Burundi,HFRC_GENC_BUR,Variable Cost in MUSD,2036,0.0001806191244996
Burundi,HFRC_GENC_BUR,Spinning Reserve Cost in MUSD,2030,4.62384257916518e-05
Burundi,HFRC_GENC_BUR,Spinning Reserve Cost in MUSD,2036,6.47918585226448e-05
Burundi,HFRC_GENC_BUR,Capacity Factor,2030,0.0168254219755041
Burundi,HFRC_GENC_BUR,Capacity Factor,2036,0.014418454879988
Burundi,SOPC_GENC_BUR,Annuity Cost in MUSD,2030,3.30425844188545e-05
Burundi,SOPC_GENC_BUR,Annuity Cost in MUSD,2036,0.000110947273633
Burundi,SOPC_GENC_BUR,Fixed Cost in MUSD,2030,3.498654357861693e-05
Burundi,SOPC_GENC_BUR,Fixed Cost in MUSD,2036,8.563391920755439e-05
Burundi,SOPC_GENC_BUR,Capacity Factor,2030,0.4691165154750057
Burundi,SOPC_GENC_BUR,Capacity Factor,2036,0.2660519770087672
Burundi,HYDM_GENC_BUR,Annuity Cost in MUSD,2036,0.0004211054881012
Burundi,HYDM_GENC_BUR,Fixed Cost in MUSD,2036,0.0001991221805001
Burundi,HYDM_GENC_BUR,Variable Cost in MUSD,2036,7.527048473632049e-06
Burundi,HYDM_GENC_BUR,Spinning Reserve Cost in MUSD,2036,2.644842652220203e-05
Burundi,HYDM_GENC_BUR,Capacity Factor,2036,0.7767360683109813
Djibouti,South,Fixed Cost in MUSD,2024,0.032
Djibouti,South,Fixed Cost in MUSD,2030,0.032
Djibouti,South,Fixed Cost in MUSD,2036,0.032
Djibouti,South,Variable Cost in MUSD,2024,0.0008246632606813
Djibouti,South,Variable Cost in MUSD,2030,0.0001642144882774
Djibouti,South,Variable Cost in MUSD,2036,0.000253323866081
Djibouti,South,Spinning Reserve Cost in MUSD,2024,0.0179410978860172
Djibouti,South,Spinning Reserve Cost in MUSD,2030,0.0159619448600925
Djibouti,South,Spinning Reserve Cost in MUSD,2036,0.0166831066455017
Djibouti,South,Capacity Factor,2024,7.163325309940292e-05
Djibouti,South,Capacity Factor,2030,1.569290159242938e-05
Djibouti,South,Capacity Factor,2036,2.4552983544167027e-05
Djibouti,OCGT,Annuity Cost in MUSD,2036,0.0021089376203491
Djibouti,OCGT,Fixed Cost in MUSD,2036,0.0006947151853074
Djibouti,OCGT,Variable Cost in MUSD,2036,0.0038335034115641
Djibouti,OCGT,Spinning Reserve Cost in MUSD,2036,0.0001928739597271
Djibouti,OCGT,Capacity Factor,2036,0.0826238398148759
Djibouti,CCGT,Annuity Cost in MUSD,2036,1.1938700976286354
Djibouti,CCGT,Fixed Cost in MUSD,2036,0.3509253724576543
Djibouti,CCGT,Variable Cost in MUSD,2036,4.101328951346723
Djibouti,CCGT,Spinning Reserve Cost in MUSD,2036,0.0170442250680795
Djibouti,CCGT,Capacity Factor,2036,0.3393286819801167
Djibouti,BoulaosM01,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM01,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM01,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM01,Variable Cost in MUSD,2024,0.0002132222207077
Djibouti,BoulaosM01,Variable Cost in MUSD,2030,4.348031078054549e-05
Djibouti,BoulaosM01,Variable Cost in MUSD,2036,6.821317249755704e-05
Djibouti,BoulaosM01,Spinning Reserve Cost in MUSD,2024,0.0100145173441288
Djibouti,BoulaosM01,Spinning Reserve Cost in MUSD,2030,0.00760731506175
Djibouti,BoulaosM01,Spinning Reserve Cost in MUSD,2036,0.0083085524740568
Djibouti,BoulaosM01,Capacity Factor,2024,5.3809637814425847e-05
Djibouti,BoulaosM01,Capacity Factor,2030,1.2061682946248514e-05
Djibouti,BoulaosM01,Capacity Factor,2036,1.918945795553091e-05
Djibouti,BoulaosM02,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM02,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM02,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM02,Variable Cost in MUSD,2024,0.0002132222207077
Djibouti,BoulaosM02,Variable Cost in MUSD,2030,4.348031078054549e-05
Djibouti,BoulaosM02,Variable Cost in MUSD,2036,6.821317249755704e-05
Djibouti,BoulaosM02,Spinning Reserve Cost in MUSD,2024,0.0100145173441288
Djibouti,BoulaosM02,Spinning Reserve Cost in MUSD,2030,0.00760731506175
Djibouti,BoulaosM02,Spinning Reserve Cost in MUSD,2036,0.0083085524740568
Djibouti,BoulaosM02,Capacity Factor,2024,5.3809637814425847e-05
Djibouti,BoulaosM02,Capacity Factor,2030,1.2061682946248514e-05
Djibouti,BoulaosM02,Capacity Factor,2036,1.918945795553091e-05
Djibouti,BoulaosM03,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM03,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM03,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM03,Variable Cost in MUSD,2024,0.0002132222207077
Djibouti,BoulaosM03,Variable Cost in MUSD,2030,4.348031078054549e-05
Djibouti,BoulaosM03,Variable Cost in MUSD,2036,6.821317249755704e-05
Djibouti,BoulaosM03,Spinning Reserve Cost in MUSD,2024,0.0100145173441288
Djibouti,BoulaosM03,Spinning Reserve Cost in MUSD,2030,0.00760731506175
Djibouti,BoulaosM03,Spinning Reserve Cost in MUSD,2036,0.0083085524740568
Djibouti,BoulaosM03,Capacity Factor,2024,5.3809637814425847e-05
Djibouti,BoulaosM03,Capacity Factor,2030,1.2061682946248514e-05
Djibouti,BoulaosM03,Capacity Factor,2036,1.918945795553091e-05
Djibouti,BoulaosM04,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM04,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM04,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM04,Variable Cost in MUSD,2024,0.0002132222207077
Djibouti,BoulaosM04,Variable Cost in MUSD,2030,4.348031078054549e-05
Djibouti,BoulaosM04,Variable Cost in MUSD,2036,6.821317249755704e-05
Djibouti,BoulaosM04,Spinning Reserve Cost in MUSD,2024,0.0100145173441288
Djibouti,BoulaosM04,Spinning Reserve Cost in MUSD,2030,0.00760731506175
Djibouti,BoulaosM04,Spinning Reserve Cost in MUSD,2036,0.0083085524740568
Djibouti,BoulaosM04,Capacity Factor,2024,5.3809637814425847e-05
Djibouti,BoulaosM04,Capacity Factor,2030,1.2061682946248514e-05
Djibouti,BoulaosM04,Capacity Factor,2036,1.918945795553091e-05
Djibouti,BoulaosM05,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM05,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM05,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM05,Variable Cost in MUSD,2024,0.0009476393085546
Djibouti,BoulaosM05,Variable Cost in MUSD,2030,0.0001775159131845
Djibouti,BoulaosM05,Variable Cost in MUSD,2036,0.0002978627888397
Djibouti,BoulaosM05,Spinning Reserve Cost in MUSD,2024,0.0086178520291673
Djibouti,BoulaosM05,Spinning Reserve Cost in MUSD,2030,0.0081381550423775
Djibouti,BoulaosM05,Spinning Reserve Cost in MUSD,2036,0.008335354521966
Djibouti,BoulaosM05,Capacity Factor,2024,0.000239150158941
Djibouti,BoulaosM05,Capacity Factor,2030,4.9243913493445366e-05
Djibouti,BoulaosM05,Capacity Factor,2036,8.379357320114906e-05
Djibouti,BoulaosM06,Fixed Cost in MUSD,2024,0.016
Djibouti,BoulaosM06,Fixed Cost in MUSD,2030,0.016
Djibouti,BoulaosM06,Fixed Cost in MUSD,2036,0.016
Djibouti,BoulaosM06,Variable Cost in MUSD,2024,0.0002132222207077
Djibouti,BoulaosM06,Variable Cost in MUSD,2030,4.348031078054549e-05
Djibouti,BoulaosM06,Variable Cost in MUSD,2036,6.821317249755704e-05
Djibouti,BoulaosM06,Spinning Reserve Cost in MUSD,2024,0.0100145173441288
Djibouti,BoulaosM06,Spinning Reserve Cost in MUSD,2030,0.00760731506175
Djibouti,BoulaosM06,Spinning Reserve Cost in MUSD,2036,0.0083085524740568
Djibouti,BoulaosM06,Capacity Factor,2024,5.3809637814425847e-05
Djibouti,BoulaosM06,Capacity Factor,2030,1.2061682946248514e-05
Djibouti,BoulaosM06,Capacity Factor,2036,1.918945795553091e-05
Djibouti,ICE_Aggregate_DJI,Fixed Cost in MUSD,2024,0.0672
Djibouti,ICE_Aggregate_DJI,Fixed Cost in MUSD,2030,0.0672
Djibouti,ICE_Aggregate_DJI,Fixed Cost in MUSD,2036,0.0672
Djibouti,ICE_Aggregate_DJI,Variable Cost in MUSD,2024,0.0009807271384573
Djibouti,ICE_Aggregate_DJI,Variable Cost in MUSD,2030,0.0001797599815534
Djibouti,ICE_Aggregate_DJI,Variable Cost in MUSD,2036,0.0003034136667106
Djibouti,ICE_Aggregate_DJI,Spinning Reserve Cost in MUSD,2024,0.0409736524512274
Djibouti,ICE_Aggregate_DJI,Spinning Reserve Cost in MUSD,2030,0.0320726498297895
Djibouti,ICE_Aggregate_DJI,Spinning Reserve Cost in MUSD,2036,0.0347634606986742
Djibouti,ICE_Aggregate_DJI,Capacity Factor,2024,5.892865237474213e-05
Djibouti,ICE_Aggregate_DJI,Capacity Factor,2030,1.187295968811353e-05
Djibouti,ICE_Aggregate_DJI,Capacity Factor,2036,2.0322648583696752e-05
Djibouti,Obock,Fixed Cost in MUSD,2024,0.032
Djibouti,Obock,Fixed Cost in MUSD,2030,0.032
Djibouti,Obock,Fixed Cost in MUSD,2036,0.032
Djibouti,Obock,Variable Cost in MUSD,2024,0.0009453885819954
Djibouti,Obock,Variable Cost in MUSD,2030,0.0001765323408141
Djibouti,Obock,Variable Cost in MUSD,2036,0.0002939514696934
Djibouti,Obock,Spinning Reserve Cost in MUSD,2024,0.0179343269218542
Djibouti,Obock,Spinning Reserve Cost in MUSD,2030,0.0159593189643801
Djibouti,Obock,Spinning Reserve Cost in MUSD,2036,0.0166803530524118
Djibouti,Obock,Capacity Factor,2024,0.0001152529159003
Djibouti,Obock,Capacity Factor,2030,2.365883019317436e-05
Djibouti,Obock,Capacity Factor,2036,3.995121777061476e-05
Djibouti,Tadjourah,Fixed Cost in MUSD,2024,0.024
Djibouti,Tadjourah,Fixed Cost in MUSD,2030,0.024
