z,q,d,t,y,value
Kenya,Q4,d5,t2,2036,50.075101673594816
Kenya,Q4,d5,t3,2024,53.70792132137063
Kenya,Q4,d5,t3,2030,50.07716322795065
Kenya,Q4,d5,t3,2036,50.0750901304836
Kenya,Q4,d5,t4,2024,53.70787934320939
Kenya,Q4,d5,t4,2030,50.07716035205768
Kenya,Q4,d5,t4,2036,50.07507422662951
Kenya,Q4,d5,t5,2024,53.7078999773692
Kenya,Q4,d5,t5,2030,50.07716177397219
Kenya,Q4,d5,t5,2036,50.0750791309645
Kenya,Q4,d5,t6,2024,53.70808146537169
Kenya,Q4,d5,t6,2030,50.0771731019222
Kenya,Q4,d5,t6,2036,50.075123545126935
Kenya,Q4,d5,t7,2024,53.70840491101754
Kenya,Q4,d5,t7,2030,50.0771991864267
Kenya,Q4,d5,t7,2036,50.07516970712306
Kenya,Q4,d5,t8,2024,53.70835901886665
Kenya,Q4,d5,t8,2030,50.07719355142675
Kenya,Q4,d5,t8,2036,50.07516759980478
Kenya,Q4,d5,t9,2024,53.70848098015823
Kenya,Q4,d5,t9,2030,50.07720426152989
Kenya,Q4,d5,t9,2036,50.07518434802544
Kenya,Q4,d5,t10,2024,53.70858538669324
Kenya,Q4,d5,t10,2030,50.07721025195531
Kenya,Q4,d5,t10,2036,50.07519461370112
Kenya,Q4,d5,t11,2024,53.70836924355498
Kenya,Q4,d5,t11,2030,50.077197638615566
Kenya,Q4,d5,t11,2036,50.0751794220702
Kenya,Q4,d5,t12,2024,53.70847667188509
Kenya,Q4,d5,t12,2030,50.07719332127902
Kenya,Q4,d5,t12,2036,50.07517977976994
Kenya,Q4,d5,t13,2024,53.70844022167909
Kenya,Q4,d5,t13,2030,50.07719381598562
Kenya,Q4,d5,t13,2036,50.07517989829076
Kenya,Q4,d5,t14,2024,53.7081662316431
Kenya,Q4,d5,t14,2030,50.077182745278215
Kenya,Q4,d5,t14,2036,50.07515560020448
Kenya,Q4,d5,t15,2024,53.70833526461819
Kenya,Q4,d5,t15,2030,50.07719422961181
Kenya,Q4,d5,t15,2036,50.07517195228366
Kenya,Q4,d5,t16,2024,53.7083884720054
Kenya,Q4,d5,t16,2030,50.07719817795003
Kenya,Q4,d5,t16,2036,50.07517407760924
Kenya,Q4,d5,t17,2024,53.70844182197664
Kenya,Q4,d5,t17,2030,50.0772033263432
Kenya,Q4,d5,t17,2036,50.07517645548842
Kenya,Q4,d5,t18,2024,53.70840176255355
Kenya,Q4,d5,t18,2030,50.07719525199315
Kenya,Q4,d5,t18,2036,50.07517020081485
Kenya,Q4,d5,t19,2024,53.70863323968937
Kenya,Q4,d5,t19,2030,50.07721093463616
Kenya,Q4,d5,t19,2036,50.07518652892247
Kenya,Q4,d5,t20,2024,53.729672553076576
Kenya,Q4,d5,t20,2030,50.08212337785685
Kenya,Q4,d5,t20,2036,51.623599523253695
Kenya,Q4,d5,t21,2024,63.11461339410124
Kenya,Q4,d5,t21,2030,51.62567705062508
Kenya,Q4,d5,t21,2036,51.62397198369359
Kenya,Q4,d5,t22,2024,53.712610626542194
Kenya,Q4,d5,t22,2030,50.07756720428193
Kenya,Q4,d5,t22,2036,50.07562543981144
Kenya,Q4,d5,t23,2024,53.70912791597762
Kenya,Q4,d5,t23,2030,50.07722718445896
Kenya,Q4,d5,t23,2036,50.07520682574488
Kenya,Q4,d5,t24,2024,53.706744191046944
Kenya,Q4,d5,t24,2030,50.07684503287262
Kenya,Q4,d5,t24,2036,50.07325930229501
Burundi,Q1,d1,t1,2024,999.9578163625592
Burundi,Q1,d1,t1,2030,4.001785886275115
Burundi,Q1,d1,t1,2036,4.001879970522924
Burundi,Q1,d1,t2,2024,999.9418373782416
Burundi,Q1,d1,t2,2030,4.001153639503689
Burundi,Q1,d1,t2,2036,4.001265345956931
Burundi,Q1,d1,t3,2024,999.9339829032904
Burundi,Q1,d1,t3,2030,4.000962494928436
Burundi,Q1,d1,t3,2036,4.001078288338138
Burundi,Q1,d1,t4,2024,999.9312840806222
Burundi,Q1,d1,t4,2030,4.000906226195525
Burundi,Q1,d1,t4,2036,4.001023086732478
Burundi,Q1,d1,t5,2024,999.931110252356
Burundi,Q1,d1,t5,2030,4.000902673314377
Burundi,Q1,d1,t5,2036,4.001019584534991
Burundi,Q1,d1,t6,2024,999.9468107733296
Burundi,Q1,d1,t6,2030,4.001305236838906
Burundi,Q1,d1,t6,2036,4.001412296482432
Burundi,Q1,d1,t7,2024,999.967922393072
Burundi,Q1,d1,t7,2030,4.002749390916002
Burundi,Q1,d1,t7,2036,4.002815201598388
Burundi,Q1,d1,t8,2024,999.9695261961914
Burundi,Q1,d1,t8,2030,4.003119941820173
Burundi,Q1,d1,t8,2036,4.003195550662765
Burundi,Q1,d1,t9,2024,999.9702729992852
Burundi,Q1,d1,t9,2030,4.003369543752616
Burundi,Q1,d1,t9,2036,4.003461864934596
Burundi,Q1,d1,t10,2024,999.9761335437084
Burundi,Q1,d1,t10,2030,4.005728647803232
Burundi,Q1,d1,t10,2036,4.005955077389009
Burundi,Q1,d1,t11,2024,999.9744346967956
Burundi,Q1,d1,t11,2030,4.0049795776408486
Burundi,Q1,d1,t11,2036,4.005185048321551
Burundi,Q1,d1,t12,2024,999.9797250361764
Burundi,Q1,d1,t12,2030,4.00991375946965
Burundi,Q1,d1,t12,2036,4.0110474112396535
Burundi,Q1,d1,t13,2024,999.9797770439758
Burundi,Q1,d1,t13,2030,4.00966948854805
Burundi,Q1,d1,t13,2036,4.010642703281335
Burundi,Q1,d1,t14,2024,999.9716183767983
Burundi,Q1,d1,t14,2030,4.003744661859344
Burundi,Q1,d1,t14,2036,4.003850436440732
Burundi,Q1,d1,t15,2024,999.9755232274898
Burundi,Q1,d1,t15,2030,4.005154491875399
Burundi,Q1,d1,t15,2036,4.005292738376591
Burundi,Q1,d1,t16,2024,999.9763373020726
Burundi,Q1,d1,t16,2030,4.0054964526536265
Burundi,Q1,d1,t16,2036,4.005629517039719
Burundi,Q1,d1,t17,2024,999.9775380268758
Burundi,Q1,d1,t17,2030,4.006142517058886
Burundi,Q1,d1,t17,2036,4.006279423263273
Burundi,Q1,d1,t18,2024,999.9771326566369
Burundi,Q1,d1,t18,2030,4.005643326621573
Burundi,Q1,d1,t18,2036,4.005714251542843
Burundi,Q1,d1,t19,2024,999.9768329123336
Burundi,Q1,d1,t19,2030,4.005361366911407
Burundi,Q1,d1,t19,2036,4.005413677118593
Burundi,Q1,d1,t20,2024,999.9872902431788
Burundi,Q1,d1,t20,2030,4.125176849660056
Burundi,Q1,d1,t20,2036,4.429250614362133
Burundi,Q1,d1,t21,2024,999.9899653716262
Burundi,Q1,d1,t21,2030,50.09298387399159
Burundi,Q1,d1,t21,2036,35.76614031593865
Burundi,Q1,d1,t22,2024,999.9890897561422
Burundi,Q1,d1,t22,2030,50.075145306906194
Burundi,Q1,d1,t22,2036,34.191417371374456
Burundi,Q1,d1,t23,2024,999.9853472275285
Burundi,Q1,d1,t23,2030,4.03547609823181
Burundi,Q1,d1,t23,2036,4.052446994379684
Burundi,Q1,d1,t24,2024,999.9752057582604
Burundi,Q1,d1,t24,2030,4.004507399126244
Burundi,Q1,d1,t24,2036,4.004539692444989
Burundi,Q1,d2,t1,2024,999.936093818794
Burundi,Q1,d2,t1,2030,4.001010095958804
Burundi,Q1,d2,t1,2036,4.001125081402628
Burundi,Q1,d2,t2,2024,999.905911836892
Burundi,Q1,d2,t2,2030,4.000516130712583
Burundi,Q1,d2,t2,2036,4.000638732739087
Burundi,Q1,d2,t3,2024,999.894703819496
Burundi,Q1,d2,t3,2030,4.000391958959001
Burundi,Q1,d2,t3,2036,4.000515792458269
Burundi,Q1,d2,t4,2024,999.8966138823045
Burundi,Q1,d2,t4,2030,4.000411476496326
Burundi,Q1,d2,t4,2036,4.000535112895232
Burundi,Q1,d2,t5,2024,999.886545963834
Burundi,Q1,d2,t5,2030,4.0003132360574645
Burundi,Q1,d2,t5,2036,4.000437720942023
Burundi,Q1,d2,t6,2024,999.9134395208772
Burundi,Q1,d2,t6,2030,4.000613570490299
Burundi,Q1,d2,t6,2036,4.00073455563816
Burundi,Q1,d2,t7,2024,999.9487657408686
Burundi,Q1,d2,t7,2030,4.001408674920016
Burundi,Q1,d2,t7,2036,4.0015177087196365
Burundi,Q1,d2,t8,2024,999.954219531902
Burundi,Q1,d2,t8,2030,4.001729242728258
Burundi,Q1,d2,t8,2036,4.00184479400203
Burundi,Q1,d2,t9,2024,999.960992366676
Burundi,Q1,d2,t9,2030,4.002290031826259
Burundi,Q1,d2,t9,2036,4.002418916708323
Burundi,Q1,d2,t10,2024,999.9705896505224
Burundi,Q1,d2,t10,2030,4.003909113514442
Burundi,Q1,d2,t10,2036,4.004107661411425
Burundi,Q1,d2,t11,2024,999.9694290157078
Burundi,Q1,d2,t11,2030,4.003701915006755
Burundi,Q1,d2,t11,2036,4.003906487386177
Burundi,Q1,d2,t12,2024,999.9658639222098
Burundi,Q1,d2,t12,2030,4.003029002220958
Burundi,Q1,d2,t12,2036,4.003203651828188
Burundi,Q1,d2,t13,2024,999.968451795565
Burundi,Q1,d2,t13,2030,4.003486157511376
Burundi,Q1,d2,t13,2036,4.003678795217151
Burundi,Q1,d2,t14,2024,999.9616941532393
Burundi,Q1,d2,t14,2030,4.002513251623398
Burundi,Q1,d2,t14,2036,4.002673702194525
Burundi,Q1,d2,t15,2024,999.9607904074333
Burundi,Q1,d2,t15,2030,4.00234600369152
Burundi,Q1,d2,t15,2036,4.002488481205769
Burundi,Q1,d2,t16,2024,999.9666668817948
Burundi,Q1,d2,t16,2030,4.002881720951643
Burundi,Q1,d2,t16,2036,4.0030009395427655
Burundi,Q1,d2,t17,2024,999.9710242901576
Burundi,Q1,d2,t17,2030,4.003506557018785
Burundi,Q1,d2,t17,2036,4.003592208695063
Burundi,Q1,d2,t18,2024,999.9776247993592
Burundi,Q1,d2,t18,2030,4.006100765035925
Burundi,Q1,d2,t18,2036,4.006211698490367
Burundi,Q1,d2,t19,2024,999.9774015170512
Burundi,Q1,d2,t19,2030,4.005760625525799
Burundi,Q1,d2,t19,2036,4.00582574455064
Burundi,Q1,d2,t20,2024,999.9870305878557
Burundi,Q1,d2,t20,2030,4.097402302119143
Burundi,Q1,d2,t20,2036,4.250226521279095
Burundi,Q1,d2,t21,2024,999.9897421847674
Burundi,Q1,d2,t21,2030,50.08592107575475
Burundi,Q1,d2,t21,2036,35.518233572106176
Burundi,Q1,d2,t22,2024,999.9893319869864
Burundi,Q1,d2,t22,2030,50.08050714831945
Burundi,Q1,d2,t22,2036,33.85464990686771
Burundi,Q1,d2,t23,2024,999.9859276519684
Burundi,Q1,d2,t23,2030,4.046611378810266
Burundi,Q1,d2,t23,2036,4.0764071091717895
Burundi,Q1,d2,t24,2024,999.9734309476686
Burundi,Q1,d2,t24,2030,4.003853093703104
Burundi,Q1,d2,t24,2036,4.003887997531216
Burundi,Q1,d3,t1,2024,999.9428786719996
Burundi,Q1,d3,t1,2030,4.00009360318206
Burundi,Q1,d3,t1,2036,4.000210254542753
Burundi,Q1,d3,t2,2024,999.9409075158408
Burundi,Q1,d3,t2,2030,4.000079200892418
Burundi,Q1,d3,t2,2036,4.000196129483935
Burundi,Q1,d3,t3,2024,999.9393752290132
Burundi,Q1,d3,t3,2030,4.000071872965056
Burundi,Q1,d3,t3,2036,4.000188905523369
Burundi,Q1,d3,t4,2024,999.9383915266108
Burundi,Q1,d3,t4,2030,4.000068301058936
Burundi,Q1,d3,t4,2036,4.000185375854675
Burundi,Q1,d3,t5,2024,999.9377474908832
Burundi,Q1,d3,t5,2030,4.000066298896416
Burundi,Q1,d3,t5,2036,4.000183395066071
Burundi,Q1,d3,t6,2024,999.9386372340696
Burundi,Q1,d3,t6,2030,4.000069219569455
Burundi,Q1,d3,t6,2036,4.000186286464242
Burundi,Q1,d3,t7,2024,999.9422420622644
Burundi,Q1,d3,t7,2030,4.000089037361629
Burundi,Q1,d3,t7,2036,4.0002059064222
Burundi,Q1,d3,t8,2024,999.9447608850776
Burundi,Q1,d3,t8,2030,4.000117341022
Burundi,Q1,d3,t8,2036,4.000233999360282
Burundi,Q1,d3,t9,2024,999.9463611710436
Burundi,Q1,d3,t9,2030,4.000143225394948
Burundi,Q1,d3,t9,2036,4.000260170083494
Burundi,Q1,d3,t10,2024,999.9480165883004
Burundi,Q1,d3,t10,2030,4.000174459352797
Burundi,Q1,d3,t10,2036,4.000292172081707
Burundi,Q1,d3,t11,2024,999.9505101775686
Burundi,Q1,d3,t11,2030,4.000227435326451
Burundi,Q1,d3,t11,2036,4.000347357227578
Burundi,Q1,d3,t12,2024,999.951774643162
Burundi,Q1,d3,t12,2030,4.000254840654695
Burundi,Q1,d3,t12,2036,4.000376225447719
Burundi,Q1,d3,t13,2024,999.952824230961
Burundi,Q1,d3,t13,2030,4.000274179226376
Burundi,Q1,d3,t13,2036,4.000395986902679
Burundi,Q1,d3,t14,2024,999.9495047273488
Burundi,Q1,d3,t14,2030,4.000199379947277
Burundi,Q1,d3,t14,2036,4.000316788682629
Burundi,Q1,d3,t15,2024,999.9485444564442
Burundi,Q1,d3,t15,2030,4.000175914138842
Burundi,Q1,d3,t15,2036,4.000292051565423
Burundi,Q1,d3,t16,2024,999.947308145802
Burundi,Q1,d3,t16,2030,4.000153095025033
Burundi,Q1,d3,t16,2036,4.000269041855055
Burundi,Q1,d3,t17,2024,999.9497311430724
Burundi,Q1,d3,t17,2030,4.000188133446529
Burundi,Q1,d3,t17,2036,4.000302493557737
Burundi,Q1,d3,t18,2024,999.9476383530964
Burundi,Q1,d3,t18,2030,4.000152211029002
Burundi,Q1,d3,t18,2036,4.000267122482085
Burundi,Q1,d3,t19,2024,999.9495250744734
Burundi,Q1,d3,t19,2030,4.000179216352522
Burundi,Q1,d3,t19,2036,4.000292814747005
Burundi,Q1,d3,t20,2024,999.9891505137696
Burundi,Q1,d3,t20,2030,4.0010362489390605
Burundi,Q1,d3,t20,2036,4.001425403398934
Burundi,Q1,d3,t21,2024,999.9922992870848
Burundi,Q1,d3,t21,2030,4.053268411364702
Burundi,Q1,d3,t21,2036,33.2858525112706
Burundi,Q1,d3,t22,2024,999.9922558638316
Burundi,Q1,d3,t22,2030,4.00598708540717
Burundi,Q1,d3,t22,2036,4.026071070703311
Burundi,Q1,d3,t23,2024,999.9872251779424
Burundi,Q1,d3,t23,2030,4.000798851377911
Burundi,Q1,d3,t23,2036,4.0010477723102005
Burundi,Q1,d3,t24,2024,999.949409849486
Burundi,Q1,d3,t24,2030,4.00017712070989
Burundi,Q1,d3,t24,2036,4.000290792539657
Burundi,Q1,d4,t1,2024,999.9420649052386
Burundi,Q1,d4,t1,2030,4.000076397216446
Burundi,Q1,d4,t1,2036,4.000193218016755
Burundi,Q1,d4,t2,2024,999.9384765080572
Burundi,Q1,d4,t2,2030,4.000061809064195
Burundi,Q1,d4,t2,2036,4.000178861044275
Burundi,Q1,d4,t3,2024,999.9375169783026
Burundi,Q1,d4,t3,2030,4.000059690528896
Burundi,Q1,d4,t3,2036,4.000176764384507
Burundi,Q1,d4,t4,2024,999.9372471560894
Burundi,Q1,d4,t4,2030,4.00005915920462
Burundi,Q1,d4,t4,2036,4.0001762375642045
Burundi,Q1,d4,t5,2024,999.9357317040284
Burundi,Q1,d4,t5,2030,4.000056598540054
Burundi,Q1,d4,t5,2036,4.000173699923795
Burundi,Q1,d4,t6,2024,999.9391198320736
Burundi,Q1,d4,t6,2030,4.0000635347112565
Burundi,Q1,d4,t6,2036,4.000180572956463
Burundi,Q1,d4,t7,2024,999.9436374809304
Burundi,Q1,d4,t7,2030,4.000090211515174
Burundi,Q1,d4,t7,2036,4.000206760685633
Burundi,Q1,d4,t8,2024,999.9439525293378
Burundi,Q1,d4,t8,2030,4.000094782142718
Burundi,Q1,d4,t8,2036,4.000211412757007
Burundi,Q1,d4,t9,2024,999.9452103014064
Burundi,Q1,d4,t9,2030,4.000112310420375
Burundi,Q1,d4,t9,2036,4.000228913298917
Burundi,Q1,d4,t10,2024,999.9476393534096
Burundi,Q1,d4,t10,2030,4.000150827102458
Burundi,Q1,d4,t10,2036,4.000267390370194
Burundi,Q1,d4,t11,2024,999.9489503492616
Burundi,Q1,d4,t11,2030,4.000177919287407
Burundi,Q1,d4,t11,2036,4.00029545477553
Burundi,Q1,d4,t12,2024,999.9504732742852
Burundi,Q1,d4,t12,2030,4.00021293932623
Burundi,Q1,d4,t12,2036,4.000332691442725
Burundi,Q1,d4,t13,2024,999.9518485903797
Burundi,Q1,d4,t13,2030,4.000242354722479
Burundi,Q1,d4,t13,2036,4.000364080858403
Burundi,Q1,d4,t14,2024,999.9482761223768
Burundi,Q1,d4,t14,2030,4.000162882471657
Burundi,Q1,d4,t14,2036,4.000279680652304
Burundi,Q1,d4,t15,2024,999.9471869467988
Burundi,Q1,d4,t15,2030,4.000141762251376
Burundi,Q1,d4,t15,2036,4.000258051449133
Burundi,Q1,d4,t16,2024,999.9479227259918
Burundi,Q1,d4,t16,2030,4.000149749788872
Burundi,Q1,d4,t16,2036,4.000265223465636
Burundi,Q1,d4,t17,2024,999.9490584519048
Burundi,Q1,d4,t17,2030,4.000164807232512
Burundi,Q1,d4,t17,2036,4.000279275535885
Burundi,Q1,d4,t18,2024,999.953092824351
Burundi,Q1,d4,t18,2030,4.000229884472037
Burundi,Q1,d4,t18,2036,4.000342344789675
Burundi,Q1,d4,t19,2024,999.9512374120478
Burundi,Q1,d4,t19,2030,4.0001949426547565
Burundi,Q1,d4,t19,2036,4.000307233810677
Burundi,Q1,d4,t20,2024,999.990151642697
Burundi,Q1,d4,t20,2030,4.001077884439603
Burundi,Q1,d4,t20,2036,4.001606682851016
Burundi,Q1,d4,t21,2024,999.9925475405172
Burundi,Q1,d4,t21,2030,4.0063127343735445
Burundi,Q1,d4,t21,2036,4.090176097814664
Burundi,Q1,d4,t22,2024,999.9926915146028
Burundi,Q1,d4,t22,2030,4.009939319716312
Burundi,Q1,d4,t22,2036,33.2828174050143
Burundi,Q1,d4,t23,2024,999.9901328411588
Burundi,Q1,d4,t23,2030,4.001071203585105
Burundi,Q1,d4,t23,2036,4.001594213781725
Burundi,Q1,d4,t24,2024,999.9496090486956
Burundi,Q1,d4,t24,2030,4.000167789718298
Burundi,Q1,d4,t24,2036,4.000281023545063
Burundi,Q1,d5,t1,2024,999.944690900262
Burundi,Q1,d5,t1,2030,4.000093469383788
Burundi,Q1,d5,t1,2036,4.000209580363241
Burundi,Q1,d5,t2,2024,999.943035169397
Burundi,Q1,d5,t2,2030,4.0000763614471095
Burundi,Q1,d5,t2,2036,4.000193044892531
Burundi,Q1,d5,t3,2024,999.9420459934972
Burundi,Q1,d5,t3,2030,4.000069248285889
Burundi,Q1,d5,t3,2036,4.000186103458841
Burundi,Q1,d5,t4,2024,999.9423681315816
Burundi,Q1,d5,t4,2030,4.000071259134357
Burundi,Q1,d5,t4,2036,4.000188068609995
Burundi,Q1,d5,t5,2024,999.9424250005231
Burundi,Q1,d5,t5,2030,4.000071641558928
Burundi,Q1,d5,t5,2036,4.000188441572168
Burundi,Q1,d5,t6,2024,999.9439231273462
Burundi,Q1,d5,t6,2030,4.000085037022289
Burundi,Q1,d5,t6,2036,4.000201474124461
Burundi,Q1,d5,t7,2024,999.9475614353896
Burundi,Q1,d5,t7,2030,4.000129263249249
Burundi,Q1,d5,t7,2036,4.000243890159838
Burundi,Q1,d5,t8,2024,999.9481077230064
Burundi,Q1,d5,t8,2030,4.000140106859374
Burundi,Q1,d5,t8,2036,4.0002548842285455
Burundi,Q1,d5,t9,2024,999.9478723281278
Burundi,Q1,d5,t9,2030,4.000141045188749
Burundi,Q1,d5,t9,2036,4.000256676805087
Burundi,Q1,d5,t10,2024,999.9512596554958
Burundi,Q1,d5,t10,2030,4.000211029699511
Burundi,Q1,d5,t10,2036,4.000329587204634
Burundi,Q1,d5,t11,2024,999.9548125482896
Burundi,Q1,d5,t11,2030,4.000287138411502
Burundi,Q1,d5,t11,2036,4.000418321074061
Burundi,Q1,d5,t12,2024,999.953464654518
Burundi,Q1,d5,t12,2030,4.000261151918381
Burundi,Q1,d5,t12,2036,4.000387064739303
Burundi,Q1,d5,t13,2024,999.9468143446848
Burundi,Q1,d5,t13,2030,4.000127970532936
Burundi,Q1,d5,t13,2036,4.000244367592025
Burundi,Q1,d5,t14,2024,999.9402261516244
Burundi,Q1,d5,t14,2030,4.000063833318289
Burundi,Q1,d5,t14,2036,4.000181157446973
Burundi,Q1,d5,t15,2024,999.937649206351
Burundi,Q1,d5,t15,2030,4.000057870751371
Burundi,Q1,d5,t15,2036,4.00017516784713
Burundi,Q1,d5,t16,2024,999.942274146928
Burundi,Q1,d5,t16,2030,4.0000719694785305
Burundi,Q1,d5,t16,2036,4.000188985379393
Burundi,Q1,d5,t17,2024,999.943919280098
Burundi,Q1,d5,t17,2030,4.000085957299575
Burundi,Q1,d5,t17,2036,4.000202522474318
Burundi,Q1,d5,t18,2024,999.945812358964
Burundi,Q1,d5,t18,2030,4.000106913279015
Burundi,Q1,d5,t18,2036,4.000222519950356
Burundi,Q1,d5,t19,2024,999.9469246621244
Burundi,Q1,d5,t19,2030,4.000119910988976
Burundi,Q1,d5,t19,2036,4.000234791813996
Burundi,Q1,d5,t20,2024,999.9568337229692
Burundi,Q1,d5,t20,2030,4.000269973011483
Burundi,Q1,d5,t20,2036,4.000385559768653
Burundi,Q1,d5,t21,2024,999.9924128166516
Burundi,Q1,d5,t21,2030,4.003138003370739
Burundi,Q1,d5,t21,2036,4.010988042675275
Burundi,Q1,d5,t22,2024,999.9925896189102
Burundi,Q1,d5,t22,2030,4.004416265760551
Burundi,Q1,d5,t22,2036,4.034717175585205
Burundi,Q1,d5,t23,2024,999.9852725437815
Burundi,Q1,d5,t23,2030,4.000516669592112
Burundi,Q1,d5,t23,2036,4.000709675309567
Burundi,Q1,d5,t24,2024,999.9473825999272
Burundi,Q1,d5,t24,2030,4.0001256984051015
Burundi,Q1,d5,t24,2036,4.000240266894395
Burundi,Q2,d1,t1,2024,243.74699523069543
Burundi,Q2,d1,t1,2030,4.001462213522203
Burundi,Q2,d1,t1,2036,4.001475564057277
Burundi,Q2,d1,t2,2024,243.71789321287807
Burundi,Q2,d1,t2,2030,4.001108472000682
Burundi,Q2,d1,t2,2036,4.001125092514418
Burundi,Q2,d1,t3,2024,243.69579790097995
Burundi,Q2,d1,t3,2030,4.000846566915173
Burundi,Q2,d1,t3,2036,4.000865308883485
Burundi,Q2,d1,t4,2024,243.68882224660956
Burundi,Q2,d1,t4,2030,4.000765564746299
Burundi,Q2,d1,t4,2036,4.00078485235592
Burundi,Q2,d1,t5,2024,243.68812034148544
Burundi,Q2,d1,t5,2030,4.000757378663539
Burundi,Q2,d1,t5,2036,4.000776721493781
Burundi,Q2,d1,t6,2024,243.72242704264107
Burundi,Q2,d1,t6,2030,4.001161678088091
Burundi,Q2,d1,t6,2036,4.001177367223219
Burundi,Q2,d1,t7,2024,243.8277598349076
Burundi,Q2,d1,t7,2030,4.002481214346235
Burundi,Q2,d1,t7,2036,4.002480339384031
Burundi,Q2,d1,t8,2024,243.8241455382328
Burundi,Q2,d1,t8,2030,4.002552770161159
Burundi,Q2,d1,t8,2036,4.002574618347581
Burundi,Q2,d1,t9,2024,243.87768571998703
Burundi,Q2,d1,t9,2030,4.003428187422455
Burundi,Q2,d1,t9,2036,4.003498551892545
Burundi,Q2,d1,t10,2024,243.88594424533088
Burundi,Q2,d1,t10,2030,4.00371368566808
Burundi,Q2,d1,t10,2036,4.003840340220193
Burundi,Q2,d1,t11,2024,243.92486680701884
Burundi,Q2,d1,t11,2030,4.004447489840904
Burundi,Q2,d1,t11,2036,4.004670765815311
Burundi,Q2,d1,t12,2024,243.94183732863763
Burundi,Q2,d1,t12,2030,4.00480712827459
Burundi,Q2,d1,t12,2036,4.005098963550737
Burundi,Q2,d1,t13,2024,243.9393081262052
Burundi,Q2,d1,t13,2030,4.004758174868454
Burundi,Q2,d1,t13,2036,4.005039950157983
Burundi,Q2,d1,t14,2024,243.919195274462
Burundi,Q2,d1,t14,2030,4.004337814848815
Burundi,Q2,d1,t14,2036,4.0045429266127295
Burundi,Q2,d1,t15,2024,243.88121229708213
Burundi,Q2,d1,t15,2030,4.003609402718115
Burundi,Q2,d1,t15,2036,4.003720593482991
Burundi,Q2,d1,t16,2024,243.9396073557338
Burundi,Q2,d1,t16,2030,4.0042056920701095
Burundi,Q2,d1,t16,2036,4.004293708669784
Burundi,Q2,d1,t17,2024,243.94118486718384
Burundi,Q2,d1,t17,2030,4.003990010017259
Burundi,Q2,d1,t17,2036,4.004017428606716
Burundi,Q2,d1,t18,2024,244.04236474965396
Burundi,Q2,d1,t18,2030,4.004968852437864
Burundi,Q2,d1,t18,2036,4.004994833355597
Burundi,Q2,d1,t19,2024,244.15562385635477
Burundi,Q2,d1,t19,2030,4.00606340611063
Burundi,Q2,d1,t19,2036,4.00616961308522
Burundi,Q2,d1,t20,2024,300.01277057610474
Burundi,Q2,d1,t20,2030,4.239224159395246
Burundi,Q2,d1,t20,2036,10.07239245252402
Burundi,Q2,d1,t21,2024,999.9311684420628
Burundi,Q2,d1,t21,2030,10.067851006565848
Burundi,Q2,d1,t21,2036,29.85339317759016
Burundi,Q2,d1,t22,2024,999.7139640658944
Burundi,Q2,d1,t22,2030,10.01134197487203
Burundi,Q2,d1,t22,2036,10.764724680043422
Burundi,Q2,d1,t23,2024,298.69674628509506
Burundi,Q2,d1,t23,2030,4.028203678490644
Burundi,Q2,d1,t23,2036,4.04000105390491
Burundi,Q2,d1,t24,2024,243.8909805814081
Burundi,Q2,d1,t24,2030,4.003209414255523
Burundi,Q2,d1,t24,2036,4.0031964418933645
Burundi,Q2,d2,t1,2024,243.72021560685243
Burundi,Q2,d2,t1,2030,4.001136580226858
Burundi,Q2,d2,t1,2036,4.001153544731234
Burundi,Q2,d2,t2,2024,243.69571025431063
Burundi,Q2,d2,t2,2030,4.000845369197879
Burundi,Q2,d2,t2,2036,4.000864373882268
Burundi,Q2,d2,t3,2024,243.6658532110102
Burundi,Q2,d2,t3,2030,4.000510622431144
Burundi,Q2,d2,t3,2036,4.000531307019486
Burundi,Q2,d2,t4,2024,243.66347492817607
Burundi,Q2,d2,t4,2030,4.00048513604663
Burundi,Q2,d2,t4,2036,4.000505953413779
Burundi,Q2,d2,t5,2024,243.6641413783456
Burundi,Q2,d2,t5,2030,4.000492082754348
Burundi,Q2,d2,t5,2036,4.000512866674139
Burundi,Q2,d2,t6,2024,243.69704557399285
Burundi,Q2,d2,t6,2030,4.000860247673648
Burundi,Q2,d2,t6,2036,4.000878938502468
Burundi,Q2,d2,t7,2024,243.7655104043792
Burundi,Q2,d2,t7,2030,4.001718653274829
Burundi,Q2,d2,t7,2036,4.001730733582205
Burundi,Q2,d2,t8,2024,243.7558887604145
Burundi,Q2,d2,t8,2030,4.001678483281979
Burundi,Q2,d2,t8,2036,4.001706763048212
Burundi,Q2,d2,t9,2024,243.7841475885616
Burundi,Q2,d2,t9,2030,4.002164103644684
Burundi,Q2,d2,t9,2036,4.002216336839932
Burundi,Q2,d2,t10,2024,243.8727151880506
Burundi,Q2,d2,t10,2030,4.003623438381674
Burundi,Q2,d2,t10,2036,4.003766245567845
Burundi,Q2,d2,t11,2024,243.84707084363268
Burundi,Q2,d2,t11,2030,4.003293866705067
Burundi,Q2,d2,t11,2036,4.00343387250565
Burundi,Q2,d2,t12,2024,243.80195817411496
Burundi,Q2,d2,t12,2030,4.002582006688581
Burundi,Q2,d2,t12,2036,4.002682566454559
Burundi,Q2,d2,t13,2024,243.8030210779723
Burundi,Q2,d2,t13,2030,4.002596039687986
Burundi,Q2,d2,t13,2036,4.0026953164445045
