zone,season,day,hour,2018
ZONE1,1,94,6,0.6250
ZONE1,1,94,7,0.2324
ZONE1,1,94,8,0.7186
ZONE1,1,94,9,0.6297
ZONE1,1,94,10,0.4756
ZONE1,1,94,11,0.9053
ZONE1,1,94,12,0.6164
ZONE1,1,94,13,0.5106
ZONE1,1,94,14,0.8438
ZONE1,1,94,15,0.3586
ZONE1,1,94,16,0.6284
ZONE1,1,94,17,0.4101
ZONE1,1,94,18,0.7039
ZONE1,1,94,19,0.8809
ZONE1,1,94,20,0.4954
ZONE1,1,94,21,0.9953
ZONE1,1,94,22,0.2537
ZONE1,1,94,23,0.6509
ZONE1,1,95,0,0.8116
ZONE1,1,95,1,0.8896
ZONE1,1,95,2,0.6816
ZONE1,1,95,3,0.1480
ZONE1,1,95,4,0.2543
ZONE1,1,95,5,0.3308
ZONE1,1,95,6,0.3382
ZONE1,1,95,7,0.2871
ZONE1,1,95,8,0.8945
ZONE1,1,95,9,0.5980
ZONE1,1,95,10,0.8194
ZONE1,1,95,11,0.3738
ZONE1,1,95,12,0.5274
ZONE1,1,95,13,0.1433
ZONE1,1,95,14,0.1119
ZONE1,1,95,15,0.5885
ZONE1,1,95,16,0.9847
ZONE1,1,95,17,0.5371
ZONE1,1,95,18,0.5595
ZONE1,1,95,19,0.6189
ZONE1,1,95,20,0.4950
ZONE1,1,95,21,0.1548
ZONE1,1,95,22,0.5609
ZONE1,1,95,23,0.3458
ZONE1,1,96,0,0.1258
ZONE1,1,96,1,0.6638
ZONE1,1,96,2,0.3857
ZONE1,1,96,3,0.6859
ZONE1,1,96,4,0.3189
ZONE1,1,96,5,0.7501
ZONE1,1,96,6,0.6882
ZONE1,1,96,7,0.9000
ZONE1,1,96,8,0.9414
ZONE1,1,96,9,0.6599
ZONE1,1,96,10,0.4701
ZONE1,1,96,11,0.8271
ZONE1,1,96,12,0.3722
ZONE1,1,96,13,0.3858
ZONE1,1,96,14,0.4526
ZONE1,1,96,15,0.8021
ZONE1,1,96,16,0.0614
ZONE1,1,96,17,0.0832
ZONE1,1,96,18,0.2555
ZONE1,1,96,19,0.3996
ZONE1,1,96,20,0.1102
ZONE1,1,96,21,0.9240
ZONE1,1,96,22,0.3518
ZONE1,1,96,23,0.8374
ZONE1,1,97,0,0.2938
ZONE1,1,97,1,0.3518
ZONE1,1,97,2,0.7013
ZONE1,1,97,3,0.0126
ZONE1,1,97,4,0.2747
ZONE1,1,97,5,0.8863
ZONE1,1,97,6,0.6930
ZONE1,1,97,7,0.0759
ZONE1,1,97,8,0.9139
ZONE1,1,97,9,0.8485
ZONE1,1,97,10,0.8615
ZONE1,1,97,11,0.0099
ZONE1,1,97,12,0.2283
ZONE1,1,97,13,0.4908
ZONE1,1,97,14,0.1966
ZONE1,1,97,15,0.3177
ZONE1,1,97,16,0.0389
ZONE1,1,97,17,0.5911
ZONE1,1,97,18,0.2246
ZONE1,1,97,19,0.8718
ZONE1,1,97,20,0.6761
ZONE1,1,97,21,0.6829
ZONE1,1,97,22,0.2660
ZONE1,1,97,23,0.7798
ZONE1,1,98,0,0.7135
ZONE1,1,98,1,0.1645
ZONE1,1,98,2,0.8256
ZONE1,1,98,3,0.8584
ZONE1,1,98,4,0.8834
ZONE1,1,98,5,0.1978
ZONE1,1,98,6,0.4040
ZONE1,1,98,7,0.8811
ZONE1,1,98,8,0.9234
ZONE1,1,98,9,0.8249
ZONE1,1,98,10,0.7146
ZONE1,1,98,11,0.5188
ZONE1,1,98,12,0.3840
ZONE1,1,98,13,0.5996
ZONE1,1,98,14,0.1737
ZONE1,1,98,15,0.7621
ZONE1,1,98,16,0.3556
ZONE1,1,98,17,0.7199
ZONE1,1,98,18,0.6638
ZONE1,1,98,19,0.7154
ZONE1,1,98,20,0.4841
ZONE1,1,98,21,0.3801
ZONE1,1,98,22,0.8757
ZONE1,1,98,23,0.6390
ZONE1,1,99,0,0.6541
ZONE1,1,99,1,0.6066
ZONE1,1,99,2,0.5235
ZONE1,1,99,3,0.8075
ZONE1,1,99,4,0.9566
ZONE1,1,99,5,0.1140
ZONE1,1,99,6,0.6599
ZONE1,1,99,7,0.5147
ZONE1,1,99,8,0.5246
ZONE1,1,99,9,0.9616
ZONE1,1,99,10,0.8497
ZONE1,1,99,11,0.0112
ZONE1,1,99,12,0.1961
ZONE1,1,99,13,0.7129
ZONE1,1,99,14,0.6893
ZONE1,1,99,15,0.6410
ZONE1,1,99,16,0.8128
ZONE1,1,99,17,0.5576
ZONE1,1,99,18,0.1596
ZONE1,1,99,19,0.6995
ZONE1,1,99,20,0.2276
ZONE1,1,99,21,0.6698
ZONE1,1,99,22,0.9222
ZONE1,1,99,23,0.5834
ZONE1,1,100,0,0.9783
ZONE1,1,100,1,0.0533
ZONE1,1,100,2,0.6945
ZONE1,1,100,3,0.6194
ZONE1,1,100,4,0.3009
ZONE1,1,100,5,0.9566
ZONE1,1,100,6,0.4193
ZONE1,1,100,7,0.0494
ZONE1,1,100,8,0.9970
ZONE1,1,100,9,0.5797
ZONE1,1,100,10,0.7355
ZONE1,1,100,11,0.2695
ZONE1,1,100,12,0.4245
ZONE1,1,100,13,0.1887
ZONE1,1,100,14,0.0849
ZONE1,1,100,15,0.4621
ZONE1,1,100,16,0.7622
ZONE1,1,100,17,0.9340
ZONE1,1,100,18,0.5632
ZONE1,1,100,19,0.5593
ZONE1,1,100,20,0.1883
ZONE1,1,100,21,0.0311
ZONE1,1,100,22,0.3766
ZONE1,1,100,23,0.9482
ZONE1,1,101,0,0.5817
ZONE1,1,101,1,0.2234
ZONE1,1,101,2,0.6349
ZONE1,1,101,3,0.8769
ZONE1,1,101,4,0.4935
ZONE1,1,101,5,0.3175
ZONE1,1,101,6,0.7627
ZONE1,1,101,7,0.1310
ZONE1,1,101,8,0.3621
ZONE1,1,101,9,0.4023
ZONE1,1,101,10,0.7948
ZONE1,1,101,11,0.6051
ZONE1,1,101,12,0.6505
ZONE1,1,101,13,0.8444
ZONE1,1,101,14,0.9218
ZONE1,1,101,15,0.8824
ZONE1,1,101,16,0.4372
ZONE1,1,101,17,0.2485
ZONE1,1,101,18,0.9242
ZONE1,1,101,19,0.6116
ZONE1,1,101,20,0.5246
ZONE1,1,101,21,0.0405
ZONE1,1,101,22,0.1961
ZONE1,1,101,23,0.3341
ZONE1,1,102,0,0.9200
ZONE1,1,102,1,0.8108
ZONE1,1,102,2,0.6096
ZONE1,1,102,3,0.3228
ZONE1,1,102,4,0.5902
ZONE1,1,102,5,0.1275
ZONE1,1,102,6,0.4517
ZONE1,1,102,7,0.8895
ZONE1,1,102,8,0.7236
ZONE1,1,102,9,0.9087
ZONE1,1,102,10,0.8459
ZONE1,1,102,11,0.2826
ZONE1,1,102,12,0.3816
ZONE1,1,102,13,0.8730
ZONE1,1,102,14,0.6102
ZONE1,1,102,15,0.6263
ZONE1,1,102,16,0.5300
ZONE1,1,102,17,0.5837
ZONE1,1,102,18,0.8808
ZONE1,1,102,19,0.6221
ZONE1,1,102,20,0.3355
ZONE1,1,102,21,0.7852
ZONE1,1,102,22,0.5717
ZONE1,1,102,23,0.0778
ZONE1,1,103,0,0.7153
ZONE1,1,103,1,0.8929
ZONE1,1,103,2,0.9864
ZONE1,1,103,3,0.0539
ZONE1,1,103,4,0.4365
ZONE1,1,103,5,0.5832
ZONE1,1,103,6,0.9392
ZONE1,1,103,7,0.5982
ZONE1,1,103,8,0.9752
ZONE1,1,103,9,0.6312
ZONE1,1,103,10,0.9189
ZONE1,1,103,11,0.3043
ZONE1,1,103,12,0.6446
ZONE1,1,103,13,0.5182
ZONE1,1,103,14,0.8203
ZONE1,1,103,15,0.1712
ZONE1,1,103,16,0.6030
ZONE1,1,103,17,0.1361
ZONE1,1,103,18,0.8191
ZONE1,1,103,19,0.4412
ZONE1,1,103,20,0.7185
ZONE1,1,103,21,0.6358
ZONE1,1,103,22,0.4805
ZONE1,1,103,23,0.9825
ZONE1,1,104,0,0.3391
ZONE1,1,104,1,0.2173
ZONE1,1,104,2,0.7564
ZONE1,1,104,3,0.8555
ZONE1,1,104,4,0.2952
ZONE1,1,104,5,0.5516
ZONE1,1,104,6,0.1325
ZONE1,1,104,7,0.1290
ZONE1,1,104,8,0.3963
ZONE1,1,104,9,0.7112
ZONE1,1,104,10,0.6847
ZONE1,1,104,11,0.5737
ZONE1,1,104,12,0.1849
ZONE1,1,104,13,0.9907
ZONE1,1,104,14,0.7446
ZONE1,1,104,15,0.5733
ZONE1,1,104,16,0.6752
ZONE1,1,104,17,0.1377
ZONE1,1,104,18,0.4850
ZONE1,1,104,19,0.9841
ZONE1,1,104,20,0.0221
ZONE1,1,104,21,0.5089
ZONE1,1,104,22,0.5019
ZONE1,1,104,23,0.4037
ZONE1,1,105,0,0.3121
ZONE1,1,105,1,0.1891
ZONE1,1,105,2,0.0052
ZONE1,1,105,3,0.3780
ZONE1,1,105,4,0.9610
ZONE1,1,105,5,0.6062
ZONE1,1,105,6,0.2324
ZONE1,1,105,7,0.4231
ZONE1,1,105,8,0.1464
ZONE1,1,105,9,0.7627
ZONE1,1,105,10,0.6125
ZONE1,1,105,11,0.6239
ZONE1,1,105,12,0.2333
ZONE1,1,105,13,0.3318
ZONE1,1,105,14,0.8414
ZONE1,1,105,15,0.7749
ZONE1,1,105,16,0.3099
ZONE1,1,105,17,0.0246
ZONE1,1,105,18,0.1563
ZONE1,1,105,19,0.3755
ZONE1,1,105,20,0.5353
ZONE1,1,105,21,0.1609
ZONE1,1,105,22,0.3134
ZONE1,1,105,23,0.0935
ZONE1,1,106,0,0.2148
ZONE1,1,106,1,0.9041
ZONE1,1,106,2,0.6955
ZONE1,1,106,3,0.9948
ZONE1,1,106,4,0.1974
ZONE1,1,106,5,0.4835
ZONE1,1,106,6,0.2420
ZONE1,1,106,7,0.1956
ZONE1,1,106,8,0.6933
ZONE1,1,106,9,0.4637
ZONE1,1,106,10,0.1934
ZONE1,1,106,11,0.0802
ZONE1,1,106,12,0.3850
ZONE1,1,106,13,0.2253
ZONE1,1,106,14,0.9389
ZONE1,1,106,15,0.3086
ZONE1,1,106,16,0.3529
ZONE1,1,106,17,0.7856
ZONE1,1,106,18,0.1209
ZONE1,1,106,19,0.9420
ZONE1,1,106,20,0.9751
ZONE1,1,106,21,0.4192
ZONE1,1,106,22,0.3491
ZONE1,1,106,23,0.7835
ZONE1,1,107,0,0.0294
ZONE1,1,107,1,0.5796
ZONE1,1,107,2,0.7665
ZONE1,1,107,3,0.1839
ZONE1,1,107,4,0.6353
ZONE1,1,107,5,0.8618
ZONE1,1,107,6,0.6321
ZONE1,1,107,7,0.1650
ZONE1,1,107,8,0.3602
ZONE1,1,107,9,0.5551
ZONE1,1,107,10,0.2375
ZONE1,1,107,11,0.3006
ZONE1,1,107,12,0.9829
ZONE1,1,107,13,0.0698
ZONE1,1,107,14,0.9003
ZONE1,1,107,15,0.9378
ZONE1,1,107,16,0.7393
ZONE1,1,107,17,0.0311
ZONE1,1,107,18,0.1681
ZONE1,1,107,19,0.1443
ZONE1,1,107,20,0.7736
ZONE1,1,107,21,0.9997
ZONE1,1,107,22,0.4457
ZONE1,1,107,23,0.9383
ZONE1,1,108,0,0.0514
ZONE1,1,108,1,0.5745
ZONE1,1,108,2,0.4200
ZONE1,1,108,3,0.9208
ZONE1,1,108,4,0.5846
ZONE1,1,108,5,0.3721
ZONE1,1,108,6,0.3264
ZONE1,1,108,7,0.6157
ZONE1,1,108,8,0.4736
ZONE1,1,108,9,0.0376
ZONE1,1,108,10,0.0940
ZONE1,1,108,11,0.6000
ZONE1,1,108,12,0.8479
ZONE1,1,108,13,0.7217
ZONE1,1,108,14,0.9303
ZONE1,1,108,15,0.5634
ZONE1,1,108,16,0.2386
ZONE1,1,108,17,0.8494
ZONE1,1,108,18,0.2563
ZONE1,1,108,19,0.6267
ZONE1,1,108,20,0.7604
ZONE1,1,108,21,0.7125
ZONE1,1,108,22,0.8523
ZONE1,1,108,23,0.3319
ZONE1,1,109,0,0.1048
ZONE1,1,109,1,0.2683
ZONE1,1,109,2,0.2989
ZONE1,1,109,3,0.5776
ZONE1,1,109,4,0.5115
ZONE1,1,109,5,0.4551
ZONE1,1,109,6,0.2881
ZONE1,1,109,7,0.0192
ZONE1,1,109,8,0.1385
ZONE1,1,109,9,0.4467
ZONE1,1,109,10,0.9667
ZONE1,1,109,11,0.5330
ZONE1,1,109,12,0.4958
ZONE1,1,109,13,0.1809
ZONE1,1,109,14,0.9408
ZONE1,1,109,15,0.4032
ZONE1,1,109,16,0.3113
ZONE1,1,109,17,0.4444
ZONE1,1,109,18,0.7912
ZONE1,1,109,19,0.7968
ZONE1,1,109,20,0.4542
ZONE1,1,109,21,0.9745
ZONE1,1,109,22,0.9797
ZONE1,1,109,23,0.8300
ZONE1,1,110,0,0.5173
ZONE1,1,110,1,0.4581
ZONE1,1,110,2,0.6235
ZONE1,1,110,3,0.8023
ZONE1,1,110,4,0.9549
ZONE1,1,110,5,0.3412
ZONE1,1,110,6,0.0403
ZONE1,1,110,7,0.1316
ZONE1,1,110,8,0.5584
ZONE1,1,110,9,0.1350
ZONE1,1,110,10,0.3882
ZONE1,1,110,11,0.0921
ZONE1,1,110,12,0.7711
ZONE1,1,110,13,0.7692
ZONE1,1,110,14,0.8783
ZONE1,1,110,15,0.9898
ZONE1,1,110,16,0.8223
ZONE1,1,110,17,0.4572
ZONE1,1,110,18,0.3522
ZONE1,1,110,19,0.9881
ZONE1,1,110,20,0.6024
ZONE1,1,110,21,0.7782
ZONE1,1,110,22,0.0911
ZONE1,1,110,23,0.1927
ZONE1,1,111,0,0.6585
ZONE1,1,111,1,0.7410
ZONE1,1,111,2,0.4251
ZONE1,1,111,3,0.7715
ZONE1,1,111,4,0.2893
ZONE1,1,111,5,0.6784
ZONE1,1,111,6,0.0117
ZONE1,1,111,7,0.9428
ZONE1,1,111,8,0.1430
ZONE1,1,111,9,0.2015
ZONE1,1,111,10,0.4804
ZONE1,1,111,11,0.3783
ZONE1,1,111,12,0.0659
ZONE1,1,111,13,0.9854
ZONE1,1,111,14,0.1269
ZONE1,1,111,15,0.2847
ZONE1,1,111,16,0.8829
ZONE1,1,111,17,0.7666
ZONE1,1,111,18,0.9449
ZONE1,1,111,19,0.5318
ZONE1,1,111,20,0.6043
ZONE1,1,111,21,0.8039
ZONE1,1,111,22,0.9199
ZONE1,1,111,23,0.0322
ZONE1,1,112,0,0.2051
ZONE1,1,112,1,0.0607
ZONE1,1,112,2,0.4401
ZONE1,1,112,3,0.7318
ZONE1,1,112,4,0.0322
ZONE1,1,112,5,0.6175
ZONE1,1,112,6,0.1809
ZONE1,1,112,7,0.4912
ZONE1,1,112,8,0.9971
ZONE1,1,112,9,0.1745
ZONE1,1,112,10,0.3888
ZONE1,1,112,11,0.6961
ZONE1,1,112,12,0.9908
ZONE1,1,112,13,0.0165
ZONE1,1,112,14,0.5163
ZONE1,1,112,15,0.1180
ZONE1,1,112,16,0.5005
ZONE1,1,112,17,0.8381
ZONE1,1,112,18,0.2553
ZONE1,1,112,19,0.7011
ZONE1,1,112,20,0.5129
ZONE1,1,112,21,0.5598
ZONE1,1,112,22,0.3709
ZONE1,1,112,23,0.4056
ZONE1,1,113,0,0.9371
ZONE1,1,113,1,0.7040
ZONE1,1,113,2,0.9567
ZONE1,1,113,3,0.9664
ZONE1,1,113,4,0.3543
ZONE1,1,113,5,0.3763
ZONE1,1,113,6,0.6253
ZONE1,1,113,7,0.2287
ZONE1,1,113,8,0.7989
ZONE1,1,113,9,0.6823
ZONE1,1,113,10,0.1425
ZONE1,1,113,11,0.3471
ZONE1,1,113,12,0.9011
ZONE1,1,113,13,0.6545
ZONE1,1,113,14,0.4058
ZONE1,1,113,15,0.1203
ZONE1,1,113,16,0.8966
ZONE1,1,113,17,0.4917
ZONE1,1,113,18,0.9130
ZONE1,1,113,19,0.2344
ZONE1,1,113,20,0.3284
ZONE1,1,113,21,0.1330
ZONE1,1,113,22,0.9265
ZONE1,1,113,23,0.9876
ZONE1,1,114,0,0.4040
ZONE1,1,114,1,0.9476
ZONE1,1,114,2,0.8825
ZONE1,1,114,3,0.8542
ZONE1,1,114,4,0.4739
ZONE1,1,114,5,0.9835
ZONE1,1,114,6,0.2741
ZONE1,1,114,7,0.7391
ZONE1,1,114,8,0.6115
ZONE1,1,114,9,0.4394
ZONE1,1,114,10,0.8115
ZONE1,1,114,11,0.3790
ZONE1,1,114,12,0.2554
ZONE1,1,114,13,0.8343
ZONE1,1,114,14,0.4724
ZONE1,1,114,15,0.8442
ZONE1,1,114,16,0.2643
ZONE1,1,114,17,0.0423
ZONE1,1,114,18,0.8613
ZONE1,1,114,19,0.9247
ZONE1,1,114,20,0.9844
ZONE1,1,114,21,0.7106
ZONE1,1,114,22,0.9669
ZONE1,1,114,23,0.6865
ZONE1,1,115,0,0.7569
ZONE1,1,115,1,0.8945
ZONE1,1,115,2,0.1370
ZONE1,1,115,3,0.9337
ZONE1,1,115,4,0.7577
ZONE1,1,115,5,0.3400
ZONE1,1,115,6,0.7246
ZONE1,1,115,7,0.0947
ZONE1,1,115,8,0.4292
ZONE1,1,115,9,0.9704
ZONE1,1,115,10,0.0763
ZONE1,1,115,11,0.5350
ZONE1,1,115,12,0.0182
ZONE1,1,115,13,0.4442
ZONE1,1,115,14,0.8292
ZONE1,1,115,15,0.5566
ZONE1,1,115,16,0.2555
ZONE1,1,115,17,0.9930
ZONE1,1,115,18,0.2692
ZONE1,1,115,19,0.8176
ZONE1,1,115,20,0.9995
ZONE1,1,115,21,0.0280
ZONE1,1,115,22,0.2924
ZONE1,1,115,23,0.6549
ZONE1,1,116,0,0.8718
ZONE1,1,116,1,0.6175
ZONE1,1,116,2,0.4358
ZONE1,1,116,3,0.2119
ZONE1,1,116,4,0.1524
ZONE1,1,116,5,0.7952
ZONE1,1,116,6,0.0138
ZONE1,1,116,7,0.0619
ZONE1,1,116,8,0.9393
ZONE1,1,116,9,0.7748
ZONE1,1,116,10,0.7265
ZONE1,1,116,11,0.7446
ZONE1,1,116,12,0.0457
ZONE1,1,116,13,0.8649
ZONE1,1,116,14,0.6773
ZONE1,1,116,15,0.3154
ZONE1,1,116,16,0.0685
ZONE1,1,116,17,0.8990
ZONE1,1,116,18,0.9636
ZONE1,1,116,19,0.4967
ZONE1,1,116,20,0.1423
ZONE1,1,116,21,0.4734
ZONE1,1,116,22,0.7421
ZONE1,1,116,23,0.7231
ZONE1,1,117,0,0.6707
ZONE1,1,117,1,0.8821
ZONE1,1,117,2,0.2851
ZONE1,1,117,3,0.5019
ZONE1,1,117,4,0.7783
ZONE1,1,117,5,0.9208
ZONE1,1,117,6,0.6114
ZONE1,1,117,7,0.2556
ZONE1,1,117,8,0.6578
ZONE1,1,117,9,0.6085
ZONE1,1,117,10,0.3018
ZONE1,1,117,11,0.0582
ZONE1,1,117,12,0.9422
ZONE1,1,117,13,0.3252
ZONE1,1,117,14,0.1817
ZONE1,1,117,15,0.5590
ZONE1,1,117,16,0.4921
ZONE1,1,117,17,0.0310
ZONE1,1,117,18,0.1452
ZONE1,1,117,19,0.8719
ZONE1,1,117,20,0.2256
ZONE1,1,117,21,0.9015
ZONE1,1,117,22,0.6280
ZONE1,1,117,23,0.7175
ZONE1,1,118,0,0.0965
ZONE1,1,118,1,0.7739
ZONE1,1,118,2,0.6715
ZONE1,1,118,3,0.8154
ZONE1,1,118,4,0.4347
ZONE1,1,118,5,0.1370
ZONE1,1,118,6,0.7755
ZONE1,1,118,7,0.2580
ZONE1,1,118,8,0.2114
ZONE1,1,118,9,0.2374
ZONE1,1,118,10,0.8038
ZONE1,1,118,11,0.3385
ZONE1,1,118,12,0.2707
ZONE1,1,118,13,0.4280
ZONE1,1,118,14,0.5472
ZONE1,1,118,15,0.6828
ZONE1,1,118,16,0.8759
ZONE1,1,118,17,0.1498
ZONE1,1,118,18,0.9593
ZONE1,1,118,19,0.4893
ZONE1,1,118,20,0.2726
ZONE1,1,118,21,0.3174
ZONE1,1,118,22,0.6029
ZONE1,1,118,23,0.9708
ZONE1,1,119,0,0.7287
ZONE1,1,119,1,0.4740
ZONE1,1,119,2,0.7793
ZONE1,1,119,3,0.2021
ZONE1,1,119,4,0.4901
ZONE1,1,119,5,0.2569
ZONE1,1,119,6,0.9306
ZONE1,1,119,7,0.7243
ZONE1,1,119,8,0.5976
ZONE1,1,119,9,0.6539
ZONE1,1,119,10,0.2066
ZONE1,1,119,11,0.4660
ZONE1,1,119,12,0.4654
ZONE1,1,119,13,0.8243
ZONE1,1,119,14,0.7245
ZONE1,1,119,15,0.3290
ZONE1,1,119,16,0.6379
ZONE1,1,119,17,0.5633
ZONE1,1,119,18,0.9595
ZONE1,1,119,19,0.1567
ZONE1,1,119,20,0.2323
ZONE1,1,119,21,0.3370
ZONE1,1,119,22,0.2349
ZONE1,1,119,23,0.0328
ZONE1,1,120,0,0.1246
ZONE1,1,120,1,0.0356
ZONE1,1,120,2,0.6963
ZONE1,1,120,3,0.8292
ZONE1,1,120,4,0.3887
ZONE1,1,120,5,0.9115
ZONE1,1,120,6,0.3237
ZONE1,1,120,7,0.5862
ZONE1,1,120,8,0.8263
ZONE1,1,120,9,0.6766
ZONE1,1,120,10,0.9449
ZONE1,1,120,11,0.6116
ZONE1,1,120,12,0.4944
ZONE1,1,120,13,0.4341
ZONE1,1,120,14,0.0836
ZONE1,1,120,15,0.5693
ZONE1,1,120,16,0.6810
ZONE1,1,120,17,0.4684
ZONE1,1,120,18,0.8031
ZONE1,1,120,19,0.4070
ZONE1,1,120,20,0.6330
ZONE1,1,120,21,0.1248
ZONE1,1,120,22,0.3230
ZONE1,1,120,23,0.7286
ZONE1,1,121,0,0.1795
ZONE1,1,121,1,0.4360
ZONE1,1,121,2,0.9316
ZONE1,1,121,3,0.8476
ZONE1,1,121,4,0.1338
ZONE1,1,121,5,0.0167
ZONE1,1,121,6,0.2098
ZONE1,1,121,7,0.5208
ZONE1,1,121,8,0.0587
ZONE1,1,121,9,0.2582
ZONE1,1,121,10,0.2174
ZONE1,1,121,11,0.2694
ZONE1,1,121,12,0.4949
ZONE1,1,121,13,0.9363
ZONE1,1,121,14,0.1363
ZONE1,1,121,15,0.5882
ZONE1,1,121,16,0.7775
ZONE1,1,121,17,0.2091
ZONE1,1,121,18,0.7604
ZONE1,1,121,19,0.4756
ZONE1,1,121,20,0.4582
ZONE1,1,121,21,0.0596
ZONE1,1,121,22,0.9146
ZONE1,1,121,23,0.4159
ZONE1,1,122,0,0.3326
ZONE1,1,122,1,0.2695
ZONE1,1,122,2,0.3298
ZONE1,1,122,3,0.3239
ZONE1,1,122,4,0.4257
ZONE1,1,122,5,0.2489
ZONE1,1,122,6,0.9218
ZONE1,1,122,7,0.4664
ZONE1,1,122,8,0.0273
ZONE1,1,122,9,0.2562
ZONE1,1,122,10,0.1037
ZONE1,1,122,11,0.6263
ZONE1,1,122,12,0.6122
ZONE1,1,122,13,0.8203
ZONE1,1,122,14,0.0471
ZONE1,1,122,15,0.0661
ZONE1,1,122,16,0.2704
ZONE1,1,122,17,0.7268
ZONE1,1,122,18,0.2618
ZONE1,1,122,19,0.1643
ZONE1,1,122,20,0.9916
ZONE1,1,122,21,0.3153
ZONE1,1,122,22,0.0700
ZONE1,1,122,23,0.5294
ZONE1,1,123,0,0.6480
ZONE1,1,123,1,0.4613
ZONE1,1,123,2,0.0528
ZONE1,1,123,3,0.8520
ZONE1,1,123,4,0.2438
ZONE1,1,123,5,0.8895
ZONE1,1,123,6,0.8459
ZONE1,1,123,7,0.6505
ZONE1,1,123,8,0.5133
ZONE1,1,123,9,0.6867
ZONE1,1,123,10,0.2298
ZONE1,1,123,11,0.4304
ZONE1,1,123,12,0.0767
ZONE1,1,123,13,0.2970
ZONE1,1,123,14,0.7442
ZONE1,1,123,15,0.3266
ZONE1,1,123,16,0.9332
ZONE1,1,123,17,0.1148
ZONE1,1,123,18,0.0909
ZONE1,1,123,19,0.0695
ZONE1,1,123,20,0.3429
ZONE1,1,123,21,0.4853
ZONE1,1,123,22,0.3835
ZONE1,1,123,23,0.5020
ZONE1,1,124,0,0.5163
ZONE1,1,124,1,0.8680
ZONE1,1,124,2,0.6658
ZONE1,1,124,3,0.8227
ZONE1,1,124,4,0.0100
ZONE1,1,124,5,0.2545
ZONE1,1,124,6,0.8192
ZONE1,1,124,7,0.1034
ZONE1,1,124,8,0.3951
ZONE1,1,124,9,0.1169
ZONE1,1,124,10,0.4396
ZONE1,1,124,11,0.1894
ZONE1,1,124,12,0.3863
ZONE1,1,124,13,0.8259
ZONE1,1,124,14,0.4761
ZONE1,1,124,15,0.4836
ZONE1,1,124,16,0.1241
ZONE1,1,124,17,0.0017
ZONE1,1,124,18,0.0825
ZONE1,1,124,19,0.0757
ZONE1,1,124,20,0.2114
ZONE1,1,124,21,0.9958
ZONE1,1,124,22,0.3900
ZONE1,1,124,23,0.0383
ZONE1,1,125,0,0.1355
ZONE1,1,125,1,0.5462
ZONE1,1,125,2,0.8961
ZONE1,1,125,3,0.1163
ZONE1,1,125,4,0.3145
ZONE1,1,125,5,0.8635
ZONE1,1,125,6,0.1604
ZONE1,1,125,7,0.6666
ZONE1,1,125,8,0.8289
ZONE1,1,125,9,0.7095
ZONE1,1,125,10,0.8874
ZONE1,1,125,11,0.8716
ZONE1,1,125,12,0.9250
ZONE1,1,125,13,0.5150
ZONE1,1,125,14,0.8781
ZONE1,1,125,15,0.5089
ZONE1,1,125,16,0.0481
ZONE1,1,125,17,0.7932
ZONE1,1,125,18,0.2558
ZONE1,1,125,19,0.6731
ZONE1,1,125,20,0.2234
ZONE1,1,125,21,0.4612
ZONE1,1,125,22,0.8936
ZONE1,1,125,23,0.3039
ZONE1,1,126,0,0.0892
ZONE1,1,126,1,0.4606
ZONE1,1,126,2,0.9725
ZONE1,1,126,3,0.3540
ZONE1,1,126,4,0.2960
ZONE1,1,126,5,0.1237
ZONE1,1,126,6,0.8959
ZONE1,1,126,7,0.9913
ZONE1,1,126,8,0.1274
ZONE1,1,126,9,0.8129
ZONE1,1,126,10,0.9053
ZONE1,1,126,11,0.0170
ZONE1,1,126,12,0.7701
ZONE1,1,126,13,0.5477
ZONE1,1,126,14,0.7658
ZONE1,1,126,15,0.5924
ZONE1,1,126,16,0.3083
ZONE1,1,126,17,0.4972
ZONE1,1,126,18,0.2312
ZONE1,1,126,19,0.3992
ZONE1,1,126,20,0.1917
ZONE1,1,126,21,0.1571
ZONE1,1,126,22,0.5541
ZONE1,1,126,23,0.0333
ZONE1,1,127,0,0.2453
ZONE1,1,127,1,0.7146
ZONE1,1,127,2,0.9966
ZONE1,1,127,3,0.6493
ZONE1,1,127,4,0.7822
ZONE1,1,127,5,0.6868
ZONE1,1,127,6,0.9937
ZONE1,1,127,7,0.3204
ZONE1,1,127,8,0.3329
ZONE1,1,127,9,0.1581
ZONE1,1,127,10,0.8956
ZONE1,1,127,11,0.5760
ZONE1,1,127,12,0.5928
ZONE1,1,127,13,0.3621
ZONE1,1,127,14,0.4419
ZONE1,1,127,15,0.7111
ZONE1,1,127,16,0.2043
ZONE1,1,127,17,0.5835
ZONE1,1,127,18,0.4339
ZONE1,1,127,19,0.8286
ZONE1,1,127,20,0.5188
ZONE1,1,127,21,0.9370
ZONE1,1,127,22,0.1276
ZONE1,1,127,23,0.9143
ZONE1,1,128,0,0.5405
ZONE1,1,128,1,0.3771
ZONE1,1,128,2,0.5982
ZONE1,1,128,3,0.1399
ZONE1,1,128,4,0.9507
ZONE1,1,128,5,0.3529
ZONE1,1,128,6,0.4634
ZONE1,1,128,7,0.5063
ZONE1,1,128,8,0.6511
ZONE1,1,128,9,0.8787
ZONE1,1,128,10,0.7173
ZONE1,1,128,11,0.4228
