g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
CC_EX_GAS_�_97_SYR,SYRIA,CCGT,Gas,1,1997,2031,30.0,1600.0,1600.0,1600.0,1,7.10726,,12000.0,6.98,,0.6,0.5,0.83,,,,,,,,,,,7.10726
CC_EX_HFO_�_04_PAL,PALESTINE,CCGT,HFO,1,2004,2044,30.0,140.0,140.0,140.0,1,7.10726,,14390.0,3.43,3.0,0.6,0.5,0.83,,,,,,,,,,,7.10726
CC_FastTrackBintJbeil_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,50.0,50.0,50.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_FastTrackDeirAmar_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,450.0,450.0,450.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,0.5,0.83,,0.05,,,,,,,,,6.6
CC_FastTrackJibJannine_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,50.0,50.0,50.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_FastTrackJieh_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,200.0,200.0,200.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_FastTrackZahrani_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,600.0,600.0,600.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_FastTrackZouk_HFO_LEB,LEBANON,CCGT,Diesel,2,2020,2024,5.0,100.0,100.0,100.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_JiehNew_HFO_LEB,LEBANON,CCGT,HFO,2,2026,2030,5.0,550.0,550.0,550.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_21_IRQ,IRAQ,CCGT,Gas,3,2023,2040,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_ALG,ALGERIA,CCGT,Gas,3,2024,2052,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_BAH,BAHRAIN,CCGT,Gas,3,2024,2050,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_EGY,EGYPT,CCGT,Gas,3,2024,2050,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_JOR,JORDAN,CCGT,Gas,3,2024,2058,30.0,,500.0,,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_KUW,KUWAIT,CCGT,Gas,3,2024,2050,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_LIB,LIBYA,CCGT,Gas,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_PAL,PALESTINE,CCGT,Gas,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_SYR,SYRIA,CCGT,Gas,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_TUN,TUNISIA,CCGT,Gas,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_22_UAE,UAE,CCGT,Gas,3,2024,2050,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,5.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_23_QAT,QATAR,CCGT,Gas,3,2023,2050,30.0,100000.0,500.0,10000.0,,6.3,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.3
CC_NN_GAS_�_24_KSA,KSA,CCGT,Gas,3,2024,2027,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_24_SUD,SUDAN,CCGT,Gas,3,2024,2054,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_24_YEM,YEMEN,CCGT,Gas,3,2024,2054,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_GAS_�_25_LEB,LEBANON,CCGT,Diesel,3,2024,2045,30.0,100000.0,500.0,10000.0,,7.8,1.2,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,7.8
CC_NN_GAS_�_25_OMA,OMAN,CCGT,Gas,3,2025,2055,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_HFO_�_22_MOR,MOROCCO,CCGT,HFO,3,2024,2040,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_21_IRQ,IRAQ,CCGT,LNG,3,2023,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_ALG,ALGERIA,CCGT,LNG,3,2024,2052,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_BAH,BAHRAIN,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_EGY,EGYPT,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_JOR,JORDAN,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_KUW,KUWAIT,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_LIB,LIBYA,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_MOR,MOROCCO,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_PAL,PALESTINE,CCGT,LNG,3,2024,2055,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_22_UAE,UAE,CCGT,LNG,3,2024,2055,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,5.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_23_QAT,QATAR,CCGT,LNG,3,2023,2055,30.0,100000.0,500.0,10000.0,,6.3,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.3
CC_NN_LNG_�_24_KSA,KSA,CCGT,LNG,3,2024,2027,30.0,,,,,6.6,1.04,6700.0,3.8,3.0,,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_24_SUD,SUDAN,CCGT,LNG,3,2024,2054,30.0,100000.0,500.0,10000.0,,6.7,1.04,6700.0,3.8,5.0,,0.5,0.83,,0.05,,,,,,,,,6.7
CC_NN_LNG_�_24_YEM,YEMEN,CCGT,LNG,3,2024,2054,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_25_LEB,LEBANON,CCGT,LNG,3,2024,2045,30.0,100000.0,500.0,10000.0,,6.6,1.2,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_NN_LNG_�_25_OMA,OMAN,CCGT,LNG,3,2025,2055,30.0,100000.0,500.0,10000.0,,6.6,1.04,6700.0,3.8,3.0,0.6,0.5,0.83,,0.05,,,,,,,,,6.6
CC_Naameh_BIO_LEB,LEBANON,Biogas,Biogas,1,2017,2030,30.0,7.0,7.0,7.0,1,,,42000.0,3.0,,0.5,1.0,1.0,,,,,,,,,,,
CC_Selaata I_HFO_LEB,LEBANON,CCGT,HFO,2,2023,2028,6.0,550.0,550.0,550.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_Zahrani II_HFO_LEB,LEBANON,CCGT,HFO,2,2023,2028,6.0,550.0,550.0,550.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CC_Zahrani I_DIE_LEB,LEBANON,CCGT,Diesel,1,2001,2028,30.0,469.0,469.0,469.0,1,7.79,,23000.0,13.0,3.0,0.6,0.5,0.83,,,,,,,,,,,6.6
CC_ZoukNew_HFO_LEB,LEBANON,CCGT,HFO,2,2025,2030,6.0,550.0,550.0,550.0,1,7.8,1.2,6700.0,3.8,3.0,0.4,1.0,1.0,,0.05,,,,,,,,,6.6
CS_CM_CSP_�_19_MOR,MOROCCO,CSP,CSP,2,2019,2038,30.0,650.0,650.0,650.0,,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_EX_CSP_�_11_ALG,ALGERIA,CSP,CSP,1,2011,2041,30.0,150.0,400.0,150.0,1,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_EX_CSP_�_11_EGY,EGYPT,CSP,CSP,1,2011,2041,30.0,20.0,20.0,20.0,1,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_EX_CSP_�_13_UAE,UAE,CSP,CSP,1,2013,2038,30.0,125.0,125.0,125.0,1,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_EX_CSP_�_16_MOR,MOROCCO,CSP,CSP,1,2016,2036,30.0,180.0,180.0,180.0,1,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_EX_CSP_�_18_KUW,KUWAIT,CSP,CSP,1,2018,2043,30.0,50.0,50.0,50.0,1,,,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_20_KUW,KUWAIT,CSP,CSP,3,2022,2045,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_ALG,ALGERIA,CSP,CSP,3,2023,2051,30.0,10000.0,400.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_BAH,BAHRAIN,CSP,CSP,3,2023,2045,30.0,10000.0,400.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_EGY,EGYPT,CSP,CSP,3,2023,2045,30.0,10000.0,400.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_IRQ,IRAQ,CSP,CSP,3,2023,2051,30.0,10000.0,400.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_JOR,JORDAN,CSP,CSP,3,2023,2050,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_LIB,LIBYA,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_MOR,MOROCCO,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_PAL,PALESTINE,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_SYR,SYRIA,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_TUN,TUNISIA,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_21_UAE,UAE,CSP,CSP,3,2023,2046,30.0,700.0,700.0,700.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_22_KSA,KSA,CSP,CSP,3,2022,2030,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_22_QAT,QATAR,CSP,CSP,3,2022,2045,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_22_UAE,UAE,CSP,CSP,3,2022,2045,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_22_YEM,YEMEN,CSP,CSP,3,2022,2052,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_23_SUD,SUDAN,CSP,CSP,3,2023,2053,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_25_LEB,LEBANON,CSP,CSP,3,2023,2051,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
CS_NN_CSP_�_25_OMA,OMAN,CSP,CSP,3,2025,2045,30.0,10000.0,500.0,2000.0,,,1.8,22000.0,3.0,3.0,,1.0,1.0,,0.4,,,,,,,,,
DG_CM_DIE_�_20_SUD,SUDAN,GT,Diesel,2,2020,2045,20.0,37.0,37.0,37.0,,8.956493726,,17000.0,4.2,3.0,,1.0,1.0,,0.1,,,,,,,,,8.956493726
DG_EX_AHC_�_05_YEM,YEMEN,ICE,HFO,1,2005,2025,20.0,47.0,47.0,47.0,1,12.1763869512,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,12.1763869512
DG_EX_DIE_�_03_OMA,OMAN,ICE,Diesel,1,2003,2023,20.0,66.0,66.0,66.0,1,11.0,,8000.0,10.0,3.0,,0.47,0.737,,0.1,,,,,,,,,11.0
DG_EX_DIE_�_03_YEM,YEMEN,ICE,Diesel,1,2003,2023,20.0,91.0,91.0,91.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_EX_DIE_�_04_IRQ,IRAQ,ICE,Diesel,1,2004,2024,20.0,132.568,132.568,132.568,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_DIE_�_04_YEM,YEMEN,ICE,Diesel,1,2004,2024,20.0,61.0,61.0,61.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_EX_DIE_�_05_IRQ,IRAQ,ICE,Diesel,1,2005,2025,20.0,691.0,691.0,691.0,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_DIE_�_07_IRQ,IRAQ,ICE,Diesel,1,2007,2027,20.0,79.5,79.5,79.5,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_DIE_�_07_KSA,KSA,ICE,Diesel,1,2007,2023,20.0,98.0,98.0,98.0,1,9.73033333333333,,8000.0,10.0,3.0,,0.47,0.737,,0.1,,,,,,,,,9.73033333333333
DG_EX_DIE_�_07_UAE,UAE,ICE,Diesel,1,2007,2027,20.0,23.0,23.0,23.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_EX_DIE_�_09_MOR,MOROCCO,ICE,Diesel,1,2009,2042,20.0,292.0,292.0,292.0,1,10.845413094,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,10.845413094
DG_EX_DIE_�_10_YEM,YEMEN,ICE,Diesel,1,2010,2030,20.0,35.0,35.0,35.0,1,10.8049362504,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,10.8049362504
DG_EX_DIE_�_11_IRQ,IRAQ,ICE,Diesel,1,2011,2031,20.0,324.58,324.58,324.58,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_DIE_�_12_IRQ,IRAQ,ICE,Diesel,1,2012,2032,20.0,541.27,541.27,541.27,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_DIE_�_18_OMA,OMAN,ICE,Diesel,1,2018,2038,20.0,83.0,83.0,83.0,1,11.0,,8000.0,10.0,3.0,,0.47,0.737,,0.1,,,,,,,,,11.0
DG_EX_DIE_�_83_SUD,SUDAN,GT,Diesel,1,1983,2018,20.0,97.4,97.4,97.4,1,10.845413094,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,10.845413094
DG_EX_DIE_�_84_YEM,YEMEN,ICE,Diesel,1,1984,2019,20.0,30.0,30.0,30.0,1,12.1763869512,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,12.1763869512
DG_EX_DIE_�_85_KSA,KSA,ICE,Diesel,1,1985,2019,20.0,99.0,99.0,99.0,1,9.05833333333333,,8000.0,10.0,3.0,,0.47,0.737,,0.1,,,,,,,,,9.05833333333333
DG_EX_DIE_�_97_UAE,UAE,ICE,Diesel,1,1997,2019,20.0,8.0,8.0,8.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_EX_GAS_DIE_14_JOR,JORDAN,ICE,Gas,1,2014,2039,20.0,810.0,810.0,810.0,1,7.81063666666667,,25000.0,13.25,3.0,,0.444078947368421,0.444078947368421,,0.1,,,,,,,,,7.81063666666667
DG_EX_GAS_�_02_YEM,YEMEN,ICE,Gas,1,2002,2022,20.0,53.0,53.0,53.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_EX_HFO_DIE_08_KSA,KSA,ICE,HFO,1,2008,2028,20.0,73.0,73.0,73.0,1,8.915,,8000.0,10.0,3.0,,0.47,0.737,,0.1,,,,,,,,,8.915
DG_EX_HFO_�_04_SUD,SUDAN,GT,HFO,1,2004,2034,20.0,332.1,332.1,332.1,1,10.845413094,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,10.845413094
DG_EX_HFO_�_06_YEM,YEMEN,ICE,HFO,1,2006,2026,20.0,138.0,138.0,138.0,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_HFO_�_07_YEM,YEMEN,ICE,HFO,1,2007,2027,20.0,49.0,49.0,49.0,1,9.750157326,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,9.750157326
DG_EX_HFO_�_10_SUD,SUDAN,GT,HFO,1,2010,2035,20.0,105.29,105.29,105.29,1,10.845413094,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,10.845413094
DG_EX_HFO_�_79_PAL,PALESTINE,ICE,HFO,1,1979,2018,20.0,15.48,15.48,15.48,1,10.845413094,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,10.845413094
DG_EX_HFO_�_81_YEM,YEMEN,ICE,HFO,1,1981,2019,20.0,86.0,86.0,86.0,1,11.373199388,,8000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,11.373199388
DG_NN_DIE_�_20_ALG,ALGERIA,ICE,Diesel,3,2022,2040,20.0,100000.0,500.0,10000.0,,10.0,0.7,10000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,10.0
DG_NN_DIE_�_20_IRQ,IRAQ,ICE,Diesel,3,2022,2040,20.0,100000.0,500.0,10000.0,,8.9,0.7,10000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,8.9
DG_NN_DIE_�_22_YEM,YEMEN,ICE,Diesel,3,2022,2042,20.0,100000.0,500.0,10000.0,,10.0,0.7,10000.0,10.0,3.0,,1.0,1.0,,0.1,,,,,,,,,10.0
GT_Baalbeck_DIE_LEB,LEBANON,GT,Diesel,1,1996,2028,30.0,64.0,64.0,64.0,1,12.47,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,10.4
GT_CM_GAS_ALC_22_LIB,LIBYA,GT,Gas,2,2022,2040,30.0,2910.0,2910.0,2910.0,,9.75,,17000.0,4.2,3.0,,1.0,1.0,,0.1,,,,,,,,,9.75
GT_CM_GAS_DIE_19_IRQ,IRAQ,GT,Gas,2,2019,2049,30.0,1750.0,1750.0,1750.0,,9.75,,17000.0,4.2,3.0,,1.0,1.0,,0.1,,,,,,,,,9.75
GT_CM_GAS_�_20_KSA,KSA,GT,Gas,2,2020,2050,30.0,30.0,30.0,30.0,,10.745,,17000.0,4.2,3.0,0.95,1.0,1.0,,0.1,,,,,,,,,10.745
GT_DeirAmmar  II PPA_HFO_LEB,LEBANON,GT,HFO,2,2022,2022,1.0,360.0,360.0,360.0,1,9.8,0.68,16000.0,26.0,3.0,0.4,1.0,1.0,,0.1,,,,,,,,,6.6
GT_EX_AHC_�_13_IRQ,IRAQ,GT,HFO,1,2013,2043,30.0,1242.0,1242.0,1242.0,1,14.492297336,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,14.492297336
GT_EX_ALC_DIE_01_KSA,KSA,GT,ALC,1,2001,2024,30.0,154.5,154.5,154.5,1,12.33,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,12.33
GT_EX_ALC_DIE_08_KSA,KSA,GT,ALC,1,2008,2038,30.0,3137.0,3137.0,3137.0,1,11.4616666666667,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,11.4616666666667
GT_EX_ALC_DIE_12_KSA,KSA,GT,ALC,1,2012,2042,30.0,5316.0,5316.0,5316.0,1,11.38025,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,11.38025
GT_EX_ALC_DIE_16_KSA,KSA,GT,ALC,1,2016,2046,30.0,999.0,999.0,999.0,1,11.727,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,11.727
GT_EX_ALC_DIE_83_KSA,KSA,GT,ALC,1,1983,2019,30.0,2092.0,2092.0,2092.0,1,12.989,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,12.989
GT_EX_ALC_DIE_88_KSA,KSA,GT,ALC,1,1988,2020,30.0,271.0,271.0,271.0,1,12.691,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,12.691
GT_EX_ALC_DIE_98_KSA,KSA,GT,ALC,1,1998,2021,30.0,115.0,115.0,115.0,1,12.705,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,12.705
GT_EX_ALC_DIE_99_KSA,KSA,GT,ALC,1,1999,2025,30.0,342.0,342.0,342.0,1,11.297,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,11.297
GT_EX_ALC_GAS_84_KSA,KSA,GT,ALC,1,1984,2019,30.0,877.0,877.0,877.0,1,12.303,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,12.303
GT_EX_ALC_�_01_SUD,SUDAN,GT,ALC,1,2001,2018,30.0,45.0,45.0,45.0,1,10.845413094,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,10.845413094
GT_EX_ALC_�_03_UAE,UAE,GT,ALC,1,2003,2033,30.0,281.0,281.0,281.0,1,10.36,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,10.36
GT_EX_ALC_�_08_KSA,KSA,GT,ALC,1,2008,2038,30.0,180.0,180.0,180.0,1,11.668,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,11.668
GT_EX_ALC_�_16_EGY,EGYPT,GT,ALC,1,2016,2046,30.0,872.0,872.0,872.0,1,10.0034157487646,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,10.0034157487646
GT_EX_ALC_�_83_EGY,EGYPT,GT,ALC,1,1983,2018,30.0,47.0,47.0,47.0,1,14.3228709790042,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,14.3228709790042
GT_EX_ALC_�_84_UAE,UAE,GT,ALC,1,1984,2019,30.0,112.0,112.0,112.0,1,13.6865,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,13.6865
GT_EX_ALC_�_97_EGY,EGYPT,GT,ALC,1,1997,2027,30.0,120.5,120.5,120.5,1,15.7235023041475,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,15.7235023041475
GT_EX_ALC_�_98_KSA,KSA,GT,ALC,1,1998,2028,30.0,90.0,90.0,90.0,1,14.361,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,14.361
GT_EX_DIE_HFO_16_TUN,TUNISIA,GT,Diesel,1,2016,2030,30.0,250.0,250.0,250.0,1,9.75,,23000.0,11.0,3.0,,1.0,1.0,,0.05,,,,,,,,,9.75
GT_EX_DIE_�_05_IRQ,IRAQ,GT,Diesel,1,2005,2035,30.0,380.0,380.0,380.0,1,13.309738572,,23000.0,11.0,3.0,,0.7,0.813,,0.05,,,,,,,,,13.309738572
GT_EX_DIE_�_05_KSA,KSA,GT,Diesel,1,2005,2035,30.0,558.0,558.0,558.0,1,11.499,,23000.0,11.0,3.0,,0.85,0.91,,0.05,,,,,,,,,11.499
