ZONE,Seasons,Day types,Year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Liberia,m8,d17,2023,68.70553474,67.62496397,64.27731335,65.53646584,68.2151917,68.31507639,67.17850966,67.87022629,69.46132891,67.89404728,68.59112136,68.09987028,68.16736812,70.57852407,71.70631306,77.32800519,76.04554627,76.76592678,88.6037763,86.55462669,86.58792159,84.0665898,77.11703661,75.26462958
Liberia,m8,d18,2023,72.67065437,71.13303546,68.47247045,68.25454021,70.0585183,70.74257711,71.6264053,71.9987028,71.98054194,72.24387432,70.07667916,68.26967426,69.02637648,70.96353416,73.24877486,74.4897665,73.86321707,72.76751225,87.5807149,88.40703373,89.61170366,89.30296916,77.78293456,76.08792159
Liberia,m8,d19,2023,74.69558951,72.86437014,71.03920438,69.81031998,70.20380513,71.94422024,70.73652349,70.13418853,69.76794465,69.45012972,71.47809167,69.85572211,69.81637359,71.80196022,71.95935428,72.11977515,73.23061401,74.67742865,82.49264918,83.35528971,83.32804843,78.0674546,73.9086192,71.46598443
Liberia,m8,d20,2023,65.97474777,67.57078409,65.89756414,66.5601326,66.29377342,70.19805419,63.53635053,64.31181897,65.30884981,65.38179591,65.69113577,63.9628279,66.04496973,68.40285385,68.80541943,70.51859325,71.31464399,73.08835399,82.80441049,85.2258576,84.68708562,84.2724128,75.45834534,72.9188527
Liberia,m8,d21,2023,66.70481407,64.48918997,66.95906601,68.08806572,69.0324301,66.816806,65.55159988,64.67987893,65.92692419,68.12438743,64.07451715,67.36163159,68.41798789,69.21403863,71.69602191,71.85341597,70.61847795,67.6703661,85.59815509,85.76462958,86.82401268,82.61977515,79.2630441,74.39896224
Liberia,m8,d22,2023,72.03805131,69.93744595,68.19097723,66.73810897,69.49553185,68.95070626,70.48832517,72.22874027,72.5102335,73.64044393,71.19962525,74.26880946,73.04295186,73.43643701,75.70351686,78.56990487,74.11141539,71.30859037,85.62539637,88.96396656,91.23104641,82.51383684,78.83021044,73.76030556
Liberia,m8,d23,2023,72.70719479,69.56839217,68.81471724,67.93088844,70.80635748,70.72160732,68.09676904,70.43457049,72.7509333,71.80597982,71.34865624,69.71093773,67.6489484,65.61552306,66.97558634,67.268306,72.44361041,70.53675411,77.26535025,82.70755261,81.03978092,75.50374748,73.33957913,69.0275872
Liberia,m8,d24,2023,64.99466705,65.63937734,64.58907466,63.7839435,65.39420582,67.85802825,68.0619141,71.50949784,68.48168709,65.74495244,66.38424474,67.09090473,66.15049337,67.92397031,70.84109369,73.52681147,72.0571535,73.35773998,83.85168636,86.43355434,85.61026232,81.43023926,75.52190833,72.77053906
Liberia,m8,d25,2023,70.76073796,68.20913808,66.56558086,67.00144134,68.00634189,69.31089651,69.50872874,72.7714471,70.76679158,71.61157394,69.40745172,68.93557221,69.89174114,73.19247622,74.00668781,75.65720669,74.40471317,74.81060824,89.26362064,90.43802248,87.47477659,87.32948977,80.05001441,76.76895359
Liberia,m8,d26,2023,74.57149034,74.7258576,74.90746613,72.49509945,73.28206976,72.71302969,71.03617757,69.65292592,71.55073508,73.88440473,70.12208129,73.294177,72.11674834,74.66834823,72.75540502,73.81176131,74.15984434,78.34289421,86.96929951,87.97722687,87.35673105,78.7151917,73.92072643,70.45624099
Liberia,m8,d27,2023,73.29720381,72.4436437,65.27010666,29.9987028,26.20005765,28.96050735,24.22052465,42.65984434,55.55405016,60.88426059,60.99927933,53.5230614,58.12986451,61.18694148,61.98601903,64.30455463,64.9099164,70.91813203,79.96829057,80.35874892,76.93845489,73.25482848,69.38353993,65.64240415
Liberia,m8,d28,2023,69.15955607,64.92807726,63.19371577,66.22355146,68.60565004,66.89550303,62.13735947,67.01354857,62.35528971,62.59440761,62.69731911,60.49682906,62.79720381,64.43470741,64.67685212,68.65710579,69.63779187,65.91784376,79.50821562,78.96944364,76.6720957,75.12842318,68.67829346,66.04496973
Liberia,m8,d29,2023,65.29734794,60.98111848,62.60954165,61.52291727,62.27053906,64.11083886,62.72153358,66.55044681,73.39103488,70.40357452,68.94767945,68.73882963,69.0354569,68.69040069,71.12092822,72.07739983,72.00172961,74.12049582,85.18348227,82.61674834,83.91524935,83.44609398,74.71980398,72.71302969
Liberia,m8,d30,2023,71.18449121,69.48645143,67.05289709,67.5008648,67.85197463,67.21634477,66.40213318,69.42894206,72.56471606,73.76030556,70.50345921,66.60492937,68.96886711,68.74791006,72.33770539,73.32444509,71.16330355,74.09628135,84.29057365,83.21302969,82.91640242,79.03906025,73.11862208,70.68204093
Liberia,m8,d31,2023,69.46526376,68.20005765,67.1255405,68.16676276,70.25223407,70.42497406,67.21962583,65.84410464,65.28493802,66.89535169,65.07023709,62.71400252,67.48645719,68.22084214,73.08752465,74.95195417,75.14149899,77.0110983,76.72960507,80.94292303,84.32386855,77.03228596,72.96122802,71.70207553
Liberia,m9,d1,2023,68.58446238,68.9325454,67.4312482,67.71576823,67.84592101,68.70856155,68.03418853,68.55903719,71.68149323,70.69717498,68.63077256,69.45164312,68.59566157,69.75886423,70.89543096,71.42118766,72.49358605,74.35961372,83.2160565,85.64053041,85.02911502,79.63836841,76.38757567,70.20380513
Liberia,m9,d2,2023,68.66921303,65.46382243,66.51412511,65.61516287,65.82401268,67.63404439,68.23849813,68.1834102,70.51617181,71.68603344,72.27656385,70.10089363,70.00191698,71.59674258,74.386855,74.39230326,72.37705391,74.46252522,82.96785817,87.26592678,87.70784088,81.94176996,81.21230902,75.17685212
Liberia,m9,d3,2023,73.6362064,71.41755549,70.24315365,69.22917267,69.6801672,65.07639089,64.49524359,67.42519458,66.48083021,65.91784376,64.95229173,65.47290285,65.30037475,70.38844047,70.18564428,72.36494667,73.08835399,72.40732199,87.89247622,86.81795907,89.32113001,84.74459498,77.63159412,71.88973768
Liberia,m9,d4,2023,70.14326895,69.06572499,68.44522917,67.703661,68.44825598,66.04496973,65.05217642,63.6477371,61.58648025,59.42231191,60.92360911,58.77457481,60.56947247,61.86191986,63.34505621,63.63260306,66.01167483,72.52536754,80.22254252,82.64701643,81.00648602,77.97362352,72.50115307,68.92649178
Liberia,m9,d5,2023,67.49481118,64.23493802,63.74156818,63.0696166,63.79605074,65.18838282,65.30340156,68.43614875,69.52277313,69.2049582,68.590516,70.03430383,70.41870856,70.16445662,71.82314788,71.3872874,70.06154511,72.45877775,80.10449697,83.41279908,85.69501297,79.49005477,73.25180167,71.68996829
Liberia,m9,d6,2023,69.06269818,69.7497838,67.8761891,66.16301528,69.271548,67.44638224,65.17324877,65.84520035,69.21101182,69.94349957,68.25756702,66.95906601,67.25266647,67.58864226,69.02334967,71.48111848,72.51628711,76.25136927,84.88080138,87.69573364,87.15696166,86.51830499,80.07120208,76.81132891
Liberia,m9,d7,2023,71.3509657,70.68204093,69.94955319,70.38844047,70.13116172,69.34419141,67.07105794,69.54093399,71.72507927,71.4538772,73.24090516,73.60611992,72.52957481,74.48241136,75.13749755,76.88734722,78.0674546,77.01715192,87.75324301,90.83453445,88.87013549,86.23983857,78.63649467,77.02623234
Liberia,m9,d8,2023,74.7621793,73.64528683,72.22268665,70.04035745,72.7493514,70.2946094,70.25891424,72.32516683,72.14712131,74.2198184,74.48884293,74.86911646,70.40393168,73.97196425,75.52493514,76.75684635,77.02623234,78.34289421,86.95113866,90.43802248,88.51297204,82.6016143,80.00763909,74.59873162
Liberia,m9,d9,2023,71.63245892,73.34563275,71.68088786,71.85038916,73.22456039,69.8194004,69.41719804,70.5210147,70.06669069,69.05967138,71.9100173,70.55794177,68.73002162,70.31125685,74.99705967,75.48316518,75.36300086,77.16849236,88.14975497,86.47895647,87.89247622,85.9432113,76.43600461,76.03949265
Liberia,m9,d10,2023,71.3872874,70.21288556,68.85384837,69.33813779,69.26246757,67.66431248,65.98746036,67.31017584,66.73508216,67.30412223,66.97783223,67.09527241,68.31507639,69.08691265,69.86480254,70.02825022,71.42663592,75.51888152,86.39420582,88.53113289,88.90645719,84.2724128,79.57783223,77.32285961
Liberia,m9,d11,2023,72.83107524,69.92836552,70.25223407,68.7267224,70.31277025,67.84289421,67.40400692,68.02147593,64.41351975,62.1827616,60.53617757,61.81651773,67.57956183,65.73623523,69.01426924,67.04381666,69.30181609,71.55376189,84.86326844,85.78884405,84.02118766,81.01859325,76.83251658,72.87647737
Liberia,m9,d12,2023,70.6699337,69.73767656,67.64009801,66.29014125,69.80426636,71.04828481,70.01873998,69.61335342,72.0137309,72.25661718,70.12824387,66.61824733,66.33690848,66.95963203,65.81995676,68.35318391,70.21856688,74.09325454,85.14716057,84.30268089,82.22023638,76.34520035,73.84505621,71.19357163
Liberia,m9,d13,2023,69.73162295,68.04871721,65.69083309,65.70899395,68.53603344,71.33658835,68.12874604,66.44390314,67.79738613,69.45608648,67.58760376,68.56769386,66.754484,69.25673782,68.55543226,72.04612684,72.17637648,75.52190833,85.05938311,85.68895935,85.61328913,81.44537331,75.3735947,73.39406169
Liberia,m9,d14,2023,72.97938887,69.56817527,68.2151917,68.33021044,69.87085615,66.71994811,67.99120784,65.5576535,67.44335543,67.09829922,69.05361776,70.364226,72.59801095,70.57307581,73.99942346,77.88281926,78.72427212,79.02695301,88.91251081,91.10997406,89.60867685,89.115307,81.52407034,80.24070337
Liberia,m9,d15,2023,74.61386567,72.9218795,71.46598443,71.72326319,72.62222543,73.99034304,71.03617757,68.77817815,67.05441049,67.9554915,69.27911502,70.47712597,70.70507495,71.73083021,72.6827616,73.4303834,73.40314212,76.71749784,80.09541655,88.27376091,82.86494667,78.1703661,78.58806572,72.77053906
Liberia,m9,d16,2023,70.59426348,67.21937158,65.56370712,65.13995388,67.6007495,71.11790141,67.4260209,67.53274618,68.26573941,68.23671231,68.42806717,67.43684477,69.2382531,65.64543096,71.04828481,71.79893341,71.58100317,75.81248198,86.24340572,88.65523206,80.51008936,83.12525223,79.10565004,76.21807437
Liberia,m9,d17,2023,74.14471029,71.74445085,70.23104641,69.46829057,70.42476218,67.71576823,65.91848544,66.33144811,67.56484852,67.09079274,64.79977083,66.55967858,66.87655218,66.75590963,68.14545402,74.48492664,71.33707567,77.78250778,86.09757855,88.79446526,85.09570481,82.35946959,78.02810608,75.30095128
Liberia,m9,d18,2023,71.63245892,68.74185644,68.02147593,66.04496973,66.4778034,67.00144134,66.52925915,65.48794609,61.75122643,61.6457149,61.06940686,61.74937403,61.1164471,63.23221678,64.44357596,66.22520107,66.63151989,72.96728164,81.5785529,83.51571058,81.86609974,78.21274142,72.71000288,69.35932545
Liberia,m9,d19,2023,66.37791871,64.58907466,62.49452292,62.65191698,64.24704526,67.97910061,63.82631882,62.32804843,65.69688671,53.14168348,55.1575382,56.30167195,58.61415393,58.36595561,58.21158835,60.60882099,62.59743442,63.03026809,86.23983857,88.30109542,87.80167195,82.89521476,75.97290285,76.20294033
Liberia,m9,d20,2023,71.94724705,71.67786106,69.35932545,67.87013549,70.89391756,75.22830787,68.53603344,66.37791871,67.68550014,67.93369847,66.9560392,65.10060536,65.94811185,66.07221101,69.19890458,72.02594408,73.8057077,77.27957625,84.37229749,88.4645431,86.79071779,80.61300086,76.34520035,71.75050447
Liberia,m9,d21,2023,70.80008648,69.30484289,67.04987028,67.33741712,68.84174114,66.60795618,65.22773133,67.48875757,67.4675699,67.75511675,67.10132603,67.97002018,68.77515134,71.63851254,71.91092534,72.74329778,73.46065148,76.91121361,87.85010089,88.7732776,87.62006342,83.40371865,78.25511675,74.71677717
Liberia,m9,d22,2023,70.85456904,70.60031709,68.20611127,69.10810032,71.80196022,72.97938887,68.67829346,68.67829346,69.9556068,69.48645143,68.66618622,68.51484578,69.02940329,70.53675411,71.72629,74.41409628,74.181032,77.04742001,88.83684059,88.72484866,88.54324013,83.43398674,78.42461805,75.42505045
Liberia,m9,d23,2023,73.52724128,71.72326319,70.85456904,71.79893341,73.24574805,75.93891179,70.34533871,69.06775295,70.28764774,72.96044105,71.62715595,71.0281868,56.68289853,56.00771675,56.00213289,72.07402494,76.23880801,81.63000865,91.41870856,93.71908331,90.37748631,89.54814067,82.61069472,79.1238109
Liberia,m9,d24,2023,78.61833381,74.39896224,74.06601326,72.94912078,71.83828193,70.10997406,68.86592534,67.48421735,71.28044105,68.02026521,69.28547132,70.64087633,70.1060392,70.02068319,73.05082156,76.81223696,75.30095128,81.38483713,88.99120784,89.3260447,89.31507639,88.19818391,81.72686653,78.26419717
Liberia,m9,d25,2023,75.70351686,73.58172384,72.74632459,71.13908907,70.13116172,67.91705102,67.46030556,66.41938599,65.87577112,63.65469876,64.46467282,69.53034016,67.84955319,70.27342174,70.46653214,72.76055059,70.97352263,79.51729605,88.33439031,91.30066302,89.71158835,87.06313059,76.75987316,76.26347651
Liberia,m9,d26,2023,71.65667339,71.00288268,68.42706832,67.05289709,68.56327472,72.27505045,66.98570193,67.60755982,69.91232344,70.99168348,70.54886134,70.98865667,68.24909196,65.14479677,69.81334679,68.94404728,68.20308446,79.45070626,84.32992217,88.27385414,86.57581436,80.90054771,71.37518017,67.91251081
Liberia,m9,d27,2023,65.74531565,65.33972326,65.04309599,64.37417123,68.05477083,70.50648602,63.90135039,64.18698732,66.1985258,67.10606299,66.04739118,67.21483136,66.54681464,68.15949841,68.62835111,71.29345633,71.0119631,77.75266647,87.21447103,88.28293456,86.19443644,81.12453157,75.99106371,74.48068608
Liberia,m9,d28,2023,70.37330643,69.63476506,67.22542519,67.74906313,69.01729605,72.46785817,65.19140963,64.88872874,64.28034016,63.42072643,63.66892476,61.69544537,61.0234938,61.61372153,65.20957048,65.46382243,67.79446526,73.4667051,78.63952148,81.36970308,81.00648602,76.51167483,70.00706255,68.79936581
Liberia,m9,d29,2023,65.15508792,63.80815797,61.78019602,62.61862208,65.6938599,68.60867685,62.81233785,62.16762756,63.25122514,62.41582589,61.78927645,62.60046123,60.36667628,62.38253099,65.94205823,67.02868262,67.69760738,74.42317671,81.76621505,84.89290862,83.84260594,79.73219948,73.82992217,69.15955607
Liberia,m9,d30,2023,66.90761026,66.15696166,63.74156818,63.16042087,67.19515711,68.49971173,65.09757855,62.43701355,64.15321418,65.94205823,63.92923033,63.25727875,62.2160565,61.94061689,66.68665321,66.341597,63.64168348,67.79446526,73.89348515,76.2604497,77.15941193,73.48486596,68.97794754,66.51412511
Liberia,m10,d1,2023,62.58532718,61.22023638,61.48962237,59.74315365,60.49985587,60.17901413,57.72427212,56.88281926,58.35990199,57.65465552,56.87676564,55.72355146,56.14125108,54.7156241,58.65955607,58.42043817,61.17483425,68.55116748,75.70049005,77.54684347,75.54309599,70.98472182,64.70712021,63.31478812
Liberia,m10,d2,2023,61.3988181,60.41207841,56.81622946,58.55059095,59.17714039,58.68679735,57.46699337,56.99783799,54.05880657,54.05880657,54.10723551,55.7719804,55.96569617,57.13101758,60.87820698,61.63188239,60.51801672,70.43989622,73.2275872,81.24257711,78.38829634,77.15638513,68.48155088,64.2954742
Liberia,m10,d3,2023,62.5217642,61.45330066,60.6148746,60.26376477,63.63865667,66.77321995,60.0764053,63.19401845,65.51194869,66.72479101,67.63888729,65.0461228,67.95609686,70.28129144,69.35478524,70.71230902,71.47203805,71.31464399,80.77947535,84.13015278,85.21375036,81.80556356,77.46209282,74.30815797
Liberia,m10,d4,2023,72.26203517,69.82242721,68.384693,66.2053906,71.16935716,74.34750649,66.09370135,65.11785817,65.52738541,68.72097146,69.14563275,67.19667051,71.19508504,72.98877198,74.58601903,76.0924618,76.03041222,80.47679447,85.5012972,90.28365523,89.45733641,88.0559239,87.97420006,77.94335543
Liberia,m10,d5,2023,74.09628135,70.55794177,70.47319112,69.29878928,72.19847218,72.29230326,65.9995676,69.19587777,69.02637648,69.36235226,69.94047276,69.47434419,73.9782358,74.29605074,76.69631018,77.97059671,76.60550591,81.3061401,87.01470164,91.04338426,88.54626694,85.99769386,80.26491784,80.2497838
Liberia,m10,d6,2023,75.52190833,72.59801095,70.94537331,70.29158259,71.71115595,73.19126549,66.60492937,66.57163448,69.40170078,69.29273566,71.60219083,69.63779187,69.84361487,71.13000865,75.60363217,75.84880369,76.91424042,82.58345344,85.72830787,91.23710003,88.64009801,87.65638513,84.51455751,76.92332084
Liberia,m10,d7,2023,74.7258576,73.32141828,71.88671087,71.32675123,73.24272125,74.34750649,74.11141539,66.38397233,69.18377054,71.92908619,72.24387432,74.25670222,71.53560104,76.23018161,76.89002594,78.06140098,79.02997982,82.22023638,90.06269818,89.60867685,92.39636783,86.98443355,85.52248487,82.37157682
Liberia,m10,d8,2023,75.53401557,75.21922744,74.22946094,72.72816374,72.42245604,66.76535025,65.63029692,64.81305852,67.01052176,67.7399827,69.70135486,69.83756126,69.96166042,71.88065725,72.49207264,72.15609686,71.75958489,79.7049582,85.77371,89.67829346,89.78725858,84.88988181,82.1233785,77.39550303
Liberia,m10,d9,2023,74.76520611,71.65061978,70.56096858,69.65292592,69.00518882,66.45661574,64.97953301,63.72038051,63.35413664,59.74618046,62.54295186,60.9538772,57.28538484,57.40343038,58.47492073,59.49798213,62.47938887,69.7830787,78.43369847,82.33525512,78.65768233,79.8078697,70.3279043,68.20005765
Liberia,m10,d10,2023,64.13808014,64.13808014,62.25843182,62.17670799,64.75857596,68.87503603,64.00944076,65.31006054,63.85325742,66.30073508,68.2372874,68.43675411,68.53875757,70.04338426,73.89953877,72.81563851,74.00033151,78.4760738,84.14528683,88.48875757,86.49106371,87.12669357,80.31334679,77.1473047
Liberia,m10,d11,2023,75.26765639,71.75353128,70.68809455,69.40170078,73.20639954,75.36935716,66.46403142,67.25781205,70.38813779,69.90626982,71.12728452,71.55376189,71.75383396,73.60684635,72.78113289,77.38400115,74.862064,81.59974056,88.11948688,93.28624964,93.28927645,90.6801672,84.59325454,83.18578841
Liberia,m10,d12,2023,78.96944364,73.63923321,71.71720957,73.16099741,74.73493802,74.92260017,63.83721534,68.16706544,72.49873162,72.8174546,71.1339435,71.67120208,71.04011242,70.44080427,68.26967426,72.58862785,69.82545402,78.79086192,85.08057077,86.79071779,86.11573941,83.27961949,77.40458345,72.68881522
Liberia,m10,d13,2023,71.22686653,71.73234361,68.95373306,68.39074661,71.36307293,73.62107236,65.32458922,66.58979533,69.28970885,67.78841165,67.79749207,68.62078409,69.17771692,74.66229461,74.83482272,77.40155664,73.48486596,75.748919,84.29360046,86.90210435,89.4543096,85.6011819,82.54107812,77.7617469
Liberia,m10,d14,2023,75.21620063,73.1942923,70.40357452,70.39449409,73.26996253,74.72283079,68.26967426,67.28596137,69.87690977,69.41683482,69.68622081,69.8859902,71.46901124,71.95027385,75.03156529,75.85788412,76.67512251,75.31305852,84.49336985,87.93787835,88.01960219,87.7502162,80.16805996,76.49654079
Liberia,m10,d15,2023,75.66114154,72.40429519,70.43989622,69.5439608,70.38844047,67.43730182,61.42394062,65.277371,66.72085615,68.65165754,68.82660709,68.98430383,70.03460651,71.48021044,71.0849092,72.04107812,71.12092822,78.97852407,85.37417123,86.58186797,87.22052465,82.51383684,77.51354857,75.14053041
Liberia,m10,d16,2023,68.85990199,67.54929374,65.91179014,66.19025656,66.58374171,65.25497261,65.10060536,64.27731335,63.90804266,61.85586624,62.94551744,64.08662439,66.06615739,66.84102047,68.52695301,69.92231191,69.25641395,78.85442491,84.49639666,88.64615163,88.09527241,84.86566734,80.27702508,79.64139521
Liberia,m10,d17,2023,75.30095128,71.75050447,69.83150764,71.6233785,73.7391179,73.2608821,66.29210868,67.30109542,72.82199481,71.06039204,71.20567887,72.58953589,72.7778034,76.09912078,76.3173537,77.64067455,78.05232055,82.41395215,93.33165177,96.18290574,94.27904295,92.56284232,86.85428077,81.03675411
Liberia,m10,d18,2023,79.17223984,77.37734217,73.59685788,72.98241568,74.51700778,70.55794177,66.9212309,68.0789853,72.03805131,76.2967714,76.44599308,76.80224849,77.49841453,79.4927789,80.16049294,78.89801095,76.18175267,86.61213606,90.08388585,91.85759585,93.92793312,91.12813491,89.26059383,80.83395791
Liberia,m10,d19,2023,80.45257999,76.59037187,73.89045835,72.61011819,73.92375324,72.96122802,68.03963678,70.64269242,73.95402133,73.66042087,72.97030845,73.55448256,73.81781493,76.91726722,78.87863938,76.97174978,77.27443067,82.3988181,89.80844624,94.3970885,94.11559527,92.54770827,86.91784376,80.73710003
Liberia,m10,d20,2023,80.6916979,77.24113577,77.73753243,76.43903142,75.81248198,76.17902854,68.52483425,70.07637648,75.25615451,75.78826751,73.27601614,75.22679447,77.16274142,77.22751513,78.98457769,79.5085183,74.27032286,87.62611704,93.32559816,96.12842318,94.66042087,93.80383396,90.84664168,82.42000577
Liberia,m10,d21,2023,80.46468723,79.37503603,76.57826463,76.03041222,77.55289709,77.63159412,69.8859902,71.6929951,75.15263765,75.20106659,75.21620063,76.86883828,78.16128567,79.74127991,82.3292015,83.52781781,81.88426059,89.85082156,91.94820661,96.80173366,93.74027097,88.52507927,86.9329778,86.26707985
Liberia,m10,d22,2023,81.42721245,80.59484001,77.51960219,77.35918132,75.42202364,71.16330355,67.14370135,71.44176996,72.79172672,75.7156241,77.50144134,78.79691554,75.96684924,75.95776881,79.15105218,79.0572211,77.03228596,83.30383396,91.05246469,95.48371289,94.87835111,93.57379648,88.14975497,85.38022485
Liberia,m10,d23,2023,82.51383684,77.80714903,77.23205535,75.21014702,76.11818968,69.99192851,69.17771692,66.13880081,63.76275584,64.61328913,64.8735947,66.62914385,69.93139233,69.31695013,72.66762756,73.68766215,72.24387432,82.06889594,83.64283655,92.43571634,93.46180455,89.84779475,86.59397521,81.58460651
Liberia,m10,d24,2023,78.36105506,75.38872874,75.22225425,73.64226002,75.60060536,76.08186797,67.06803113,69.56212165,72.44061689,74.66229461,77.34707408,76.17872586,75.7852407,77.3531277,78.09469588,80.71288556,78.17944653,83.84260594,89.03963678,94.77846642,95.26578265,93.37705391,93.31349092,89.17584318
Liberia,m10,d25,2023,83.9303834,81.61184779,79.18737388,75.8518305,76.2271548,69.59238974,67.79446526,68.88714327,74.7954742,73.14283655,76.96872297,76.20899395,78.1370712,78.67281637,79.91683482,72.7856731,71.98962237,80.92778899,85.02608821,89.53603344,85.10175843,82.78322283,78.19155376,76.6720957
Liberia,m10,d26,2023,73.81176131,72.41337561,69.90717786,69.71951571,72.63433266,70.8061401,67.16488902,66.01167483,70.06759873,70.11300086,72.33467858,72.02291727,73.5665898,74.37777457,77.35918132,76.41784376,75.84275007,88.54021332,91.16142981,94.82689536,94.42432978,91.98472182,86.47592966,85.48918997
Liberia,m10,d27,2023,82.45935428,78.90890747,77.7950418,78.95128279,76.9414817,73.08901989,68.94223119,72.31288556,76.06128567,75.56640242,75.29156818,74.51216489,76.03041222,79.63352551,79.65985875,81.98021044,81.36062266,84.34808302,89.43917555,96.1011819,95.78942058,95.18405881,90.8526953,85.09267801
Liberia,m10,d28,2023,85.76160277,86.6575382,82.58648025,76.3633612,78.04324013,77.95546267,68.98672528,73.51755549,75.63299222,77.32861055,79.31722398,78.65162871,77.47541078,77.92398386,80.22405592,81.12967714,79.81392332,87.7835111,90.23219948,95.85903719,95.85903719,91.94840012,87.46266936,82.72874027
Liberia,m10,d29,2023,83.44306717,78.96641683,77.84649755,74.05390602,74.43225713,68.13044105,66.7502162,68.36653214,70.17051023,72.30441049,71.87763044,70.82732776,73.16705102,74.90443932,73.35168636,75.99409052,75.79734794,85.27428654,88.82776016,93.95214759,93.08950706,90.81031998,89.00634189,85.31272701
Liberia,m10,d30,2023,76.61155953,73.03084462,75.20712021,74.02969155,72.66157394,66.88944941,63.70221966,67.49783799,66.3052753,65.67267224,66.54742001,68.50273854,71.50533295,73.03689824,73.74517152,75.54914961,72.79475353,85.22283079,90.63779187,94.89348515,94.18823869,91.68809455,87.29316806,86.17324877
Liberia,m10,d31,2023,81.97203805,78.99971173,76.81132891,75.18593255,78.16431248,75.60060536,70.56036322,71.53196887,74.90928221,78.00691842,78.98306428,79.24427789,77.03924762,78.74243298,80.28882963,81.19003171,81.18134477,87.05707697,91.40054771,92.6233785,93.51628711,89.0789853,87.55347362,83.54597867
Liberia,m11,d1,2023,82.21418276,76.7719804,75.03156529,74.97405592,75.8185356,73.3970885,65.92995099,69.01124243,70.0221966,72.26808879,72.49207264,71.86552321,74.29302393,76.0292015,77.45119631,77.85739406,77.20511675,84.63562986,91.96050735,94.56356299,93.11069472,90.12020755,85.81608533,83.01326031
Liberia,m11,d2,2023,80.10449697,79.78062842,76.39968291,73.63317959,75.42505045,72.25295474,68.58325166,70.3009657,72.14728884,73.90208129,77.24885414,76.43800231,76.96624099,79.35965984,81.63908907,74.09982272,75.5128279,85.56486019,91.00706255,92.72629,94.72095705,89.53300663,87.11761314,79.9077544
Liberia,m11,d3,2023,79.15105218,76.68420294,75.16171807,73.63015278,74.50490055,71.71720957,66.15393485,68.00331508,70.59729029,72.25598155,72.95214759,74.30210435,76.40573652,78.76059383,80.36782935,80.40415105,78.96883828,87.55347362,92.06644566,93.33165177,93.49207264,90.64989911,89.95978668,84.06053618
Liberia,m11,d4,2023,80.32848083,79.03300663,76.69328337,76.55102335,78.31262612,74.88325166,72.18878639,71.06523494,73.98065725,74.85419429,77.48025368,75.27976362,73.44218795,74.7400836,76.95601038,77.65490055,77.16243874,81.80556356,83.73969444,93.97333526,94.87835111,89.82660709,86.61213606,82.17483425
Liberia,m11,d5,2023,80.45863361,77.40458345,74.73191121,74.37777457,73.36682041,68.03055636,65.81402421,67.13704238,67.79567599,70.20804266,74.57633324,74.6117469,74.19071779,73.22213894,73.06807437,70.82520899,73.17007783,82.35946959,86.86033439,89.82660709,91.16748342,90.74373018,86.31248198,82.01744018
Liberia,m11,d6,2023,78.49423465,76.57826463,73.87229749,71.37215336,72.18939176,65.84520035,64.86451427,63.76578265,63.5115307,64.5012972,64.11083886,63.96857884,66.65941193,68.02752955,68.41798789,69.63476506,68.49365811,82.42605938,82.47448833,89.64802537,89.13952148,87.45056212,81.48472182,77.38036898
Liberia,m11,d7,2023,75.77010666,74.64110695,70.43686941,74.7288844,73.27298933,68.68737388,64.57999423,66.64427789,72.78869991,74.42317671,75.72470453,74.91957336,78.12496397,75.5128279,81.07912943,84.08172384,81.59368694,87.69876045,93.59195734,95.22643413,94.42735659,93.3407322,91.25828769,85.02003459
Liberia,m11,d8,2023,77.46814644,76.44811185,76.73263188,75.75497261,76.74171231,69.77097146,68.31507639,71.26016143,75.89420582,75.49164024,76.19991352,80.85817238,80.75526088,80.1801672,83.32502162,78.53358317,78.98457769,86.84520035,93.7826463,97.07581436,97.70236379,94.23969444,91.1251081,88.49481118
Liberia,m11,d9,2023,86.45776881,81.56644566,80.02882675,76.70841741,78.40645719,78.75756702,71.6233785,72.74329778,78.58806572,76.74473912,81.68751802,79.66560969,78.76059383,79.39017008,79.92894206,81.1699337,82.21418276,84.78091669,87.39607956,93.35889305,93.95820121,91.52162006,87.4414817,84.55087922
Liberia,m11,d10,2023,79.80484289,76.9778034,75.51585471,74.75915249,74.48673969,72.13188239,69.56817527,72.09253387,74.85601038,75.35240703,74.09779475,75.78221389,77.19270683,76.21165754,77.34404728,78.63528394,76.73142116,78.85442491,83.34923609,84.15436725,83.85168636,82.25958489,77.51052176,74.34447968
Liberia,m11,d11,2023,74.9316806,73.36682041,70.65782646,71.10579418,72.23479389,69.3411646,64.72013549,68.04357163,69.8796339,73.74383972,74.43216633,75.18674978,75.88936293,77.73692707,79.68861343,80.59786682,80.5585183,83.56716633,85.88872874,91.6033439,93.46483136,88.23753243,86.16114154,80.59484001
Liberia,m11,d12,2023,77.8646584,75.64600749,69.9556068,70.1916979,69.53488037,64.8070049,64.69894782,62.84260594,66.60901557,68.73147449,70.63906025,73.0992505,71.60642837,73.04749207,73.55750937,73.5681032,72.32136062,83.10406457,87.8198328,89.34534448,89.2151917,89.38166619,83.25540502,76.40876333
