g,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Keya,Q1,d3,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001
Keya,Q1,d4,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001
Keya,Q1,d5,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001,0.08144444440000001
Kikot Aval,Q1,d1,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336
Kikot Aval,Q1,d2,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336
Kikot Aval,Q1,d3,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336
Kikot Aval,Q1,d4,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336
Kikot Aval,Q1,d5,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336
Kilimbi,Q1,d1,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kilimbi,Q1,d2,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kilimbi,Q1,d3,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kilimbi,Q1,d4,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kilimbi,Q1,d5,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kinguele,Q1,d1,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422
Kinguele,Q1,d2,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422
Kinguele,Q1,d3,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422
Kinguele,Q1,d4,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422
Kinguele,Q1,d5,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422,0.1407368422
Kinguele Rebuild,Q1,d1,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
Kinguele Rebuild,Q1,d2,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
Kinguele Rebuild,Q1,d3,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
Kinguele Rebuild,Q1,d4,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
Kinguele Rebuild,Q1,d5,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
Kirasakaronge,Q1,d1,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kirasakaronge,Q1,d2,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kirasakaronge,Q1,d3,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kirasakaronge,Q1,d4,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kirasakaronge,Q1,d5,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002,0.6060000002
Kongue,Q1,d1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Kongue,Q1,d2,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Kongue,Q1,d3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Kongue,Q1,d4,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Kongue,Q1,d5,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Kouata Mango,Q1,d1,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
Kouata Mango,Q1,d2,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
Kouata Mango,Q1,d3,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
Kouata Mango,Q1,d4,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
Kouata Mango,Q1,d5,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
Lauca,Q1,d1,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996
Lauca,Q1,d2,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996
Lauca,Q1,d3,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996
Lauca,Q1,d4,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996
Lauca,Q1,d5,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996,0.041999999999999996
Lebombi,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lebombi,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lebombi,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lebombi,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lebombi,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Liboka,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Liboka,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Liboka,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Liboka,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Liboka,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lolo,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lolo,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lolo,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lolo,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Lolo,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Mafoulamatato,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Mafoulamatato,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Mafoulamatato,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Mafoulamatato,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Mafoulamatato,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Makay,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Makay,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Makay,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Makay,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Makay,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mandourou,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mandourou,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mandourou,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mandourou,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mandourou,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbam Amont,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbam Amont,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbam Amont,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbam Amont,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbam Amont,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbecko 1,Q1,d1,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
Mbecko 1,Q1,d2,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
Mbecko 1,Q1,d3,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
Mbecko 1,Q1,d4,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
Mbecko 1,Q1,d5,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
Mbinjal,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbinjal,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbinjal,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Mbinjal,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
