z,q,d,t,y,value
Gambia,m5,d23,t8,2025,150.00022712966447
Gambia,m5,d23,t8,2030,139.399589144248
Gambia,m5,d23,t9,2025,150.0000459308841
Gambia,m5,d23,t9,2030,57.7100774420677
Gambia,m5,d23,t10,2025,149.9999416573304
Gambia,m5,d23,t10,2030,57.70988939933775
Gambia,m5,d23,t11,2025,149.99996606108027
Gambia,m5,d23,t11,2030,57.709802849617134
Gambia,m5,d23,t12,2025,149.9999836343397
Gambia,m5,d23,t12,2030,57.70981710285012
Gambia,m5,d23,t13,2025,149.99998995886565
Gambia,m5,d23,t13,2030,57.709819866190045
Gambia,m5,d23,t14,2025,149.99996054188352
Gambia,m5,d23,t14,2030,57.709734343480974
Gambia,m5,d23,t15,2025,149.99996052328794
Gambia,m5,d23,t15,2030,57.709742871724146
Gambia,m5,d23,t16,2025,149.9999835444244
Gambia,m5,d23,t16,2030,57.70982846627477
Gambia,m5,d23,t17,2025,150.0000022341419
Gambia,m5,d23,t17,2030,57.70996127996652
Gambia,m5,d23,t18,2025,150.00005000661605
Gambia,m5,d23,t18,2030,57.710053482274496
Gambia,m5,d23,t19,2025,150.00017713894874
Gambia,m5,d23,t19,2030,139.3995151014956
Gambia,m5,d23,t20,2025,150.000312255772
Gambia,m5,d23,t20,2030,139.3998805664103
Gambia,m5,d23,t21,2025,150.00139882710883
Gambia,m5,d23,t21,2030,139.40006336853085
Gambia,m5,d23,t22,2025,150.0024817112547
Gambia,m5,d23,t22,2030,139.40014532895967
Gambia,m5,d23,t23,2025,150.00364374901685
Gambia,m5,d23,t23,2030,139.40020228630286
Gambia,m5,d23,t24,2025,150.00242092637183
Gambia,m5,d23,t24,2030,139.40009871402248
Gambia,m5,d24,t1,2025,150.0009997239459
Gambia,m5,d24,t1,2030,139.40027697547197
Gambia,m5,d24,t2,2025,150.00060342392806
Gambia,m5,d24,t2,2030,139.40007908838405
Gambia,m5,d24,t3,2025,150.0004274947796
Gambia,m5,d24,t3,2030,139.4000147830842
Gambia,m5,d24,t4,2025,150.00033689889523
Gambia,m5,d24,t4,2030,139.39998305121202
Gambia,m5,d24,t5,2025,150.00027832654507
Gambia,m5,d24,t5,2030,139.39996107524192
Gambia,m5,d24,t6,2025,150.00022607921105
Gambia,m5,d24,t6,2030,139.39993866700186
Gambia,m5,d24,t7,2025,150.00022410349558
Gambia,m5,d24,t7,2030,139.39993225831827
Gambia,m5,d24,t8,2025,150.0002192236726
Gambia,m5,d24,t8,2030,139.39957794502322
Gambia,m5,d24,t9,2025,150.0000659766603
Gambia,m5,d24,t9,2030,57.710117918097694
Gambia,m5,d24,t10,2025,149.99995204577112
Gambia,m5,d24,t10,2030,57.709933117624665
Gambia,m5,d24,t11,2025,149.99999001290837
Gambia,m5,d24,t11,2030,57.70989402311845
Gambia,m5,d24,t12,2025,149.99999661134302
Gambia,m5,d24,t12,2030,57.70988379568577
Gambia,m5,d24,t13,2025,149.9999605582388
Gambia,m5,d24,t13,2030,57.70979077822818
Gambia,m5,d24,t14,2025,149.99998358031462
Gambia,m5,d24,t14,2030,57.709846823983035
Gambia,m5,d24,t15,2025,149.99997746739044
Gambia,m5,d24,t15,2030,57.709842724653825
Gambia,m5,d24,t16,2025,150.00000343811354
Gambia,m5,d24,t16,2030,57.709905425373435
Gambia,m5,d24,t17,2025,150.0001536325151
Gambia,m5,d24,t17,2030,57.70999384064048
Gambia,m5,d24,t18,2025,150.00008265741772
Gambia,m5,d24,t18,2030,57.71018866011224
Gambia,m5,d24,t19,2025,150.00016540029716
Gambia,m5,d24,t19,2030,139.39950485280798
Gambia,m5,d24,t20,2025,150.00017653784877
Gambia,m5,d24,t20,2030,139.3997695420033
Gambia,m5,d24,t21,2025,150.00062996788546
Gambia,m5,d24,t21,2030,139.39995974456835
Gambia,m5,d24,t22,2025,150.0007982904979
Gambia,m5,d24,t22,2030,139.399986244898
Gambia,m5,d24,t23,2025,150.00119102902812
Gambia,m5,d24,t23,2030,139.40002851315512
Gambia,m5,d24,t24,2025,150.00117382536203
Gambia,m5,d24,t24,2030,139.4000080419523
Gambia,m5,d25,t1,2025,150.00054503001817
Gambia,m5,d25,t1,2030,139.40005706034665
Gambia,m5,d25,t2,2025,150.00050868821728
Gambia,m5,d25,t2,2030,139.4000433871031
Gambia,m5,d25,t3,2025,150.0003176487321
Gambia,m5,d25,t3,2030,139.3999762514202
Gambia,m5,d25,t4,2025,150.00027877654347
Gambia,m5,d25,t4,2030,139.39996143745847
Gambia,m5,d25,t5,2025,150.0002430398563
Gambia,m5,d25,t5,2030,139.39994655054306
Gambia,m5,d25,t6,2025,150.00020993376222
Gambia,m5,d25,t6,2030,139.39993079763983
Gambia,m5,d25,t7,2025,150.00016321783502
Gambia,m5,d25,t7,2030,139.39989799984534
Gambia,m5,d25,t8,2025,150.00004864607484
Gambia,m5,d25,t8,2030,139.39938191118887
Gambia,m5,d25,t9,2025,149.99992155911437
Gambia,m5,d25,t9,2030,57.71000281350409
Gambia,m5,d25,t10,2025,149.9999167059894
Gambia,m5,d25,t10,2030,57.70923225666665
Gambia,m5,d25,t11,2025,149.99993184483043
Gambia,m5,d25,t11,2030,57.70888377114852
Gambia,m5,d25,t12,2025,149.99994127081115
Gambia,m5,d25,t12,2030,57.708869440959475
Gambia,m5,d25,t13,2025,149.99993648271467
Gambia,m5,d25,t13,2030,57.70882260077455
Gambia,m5,d25,t14,2025,149.99994611353983
Gambia,m5,d25,t14,2030,57.7088657168091
Gambia,m5,d25,t15,2025,149.99994609694699
Gambia,m5,d25,t15,2030,57.7088828363913
Gambia,m5,d25,t16,2025,149.9999412036691
Gambia,m5,d25,t16,2030,57.70890830861185
Gambia,m5,d25,t17,2025,149.99996484837612
Gambia,m5,d25,t17,2030,57.70993975519794
Gambia,m5,d25,t18,2025,150.00001137150943
Gambia,m5,d25,t18,2030,57.71004625575358
Gambia,m5,d25,t19,2025,150.00015682929615
Gambia,m5,d25,t19,2030,139.39953070159902
Gambia,m5,d25,t20,2025,150.0004716321752
Gambia,m5,d25,t20,2030,139.39993160327998
Gambia,m5,d25,t21,2025,150.00085137525957
Gambia,m5,d25,t21,2030,139.40000475817504
Gambia,m5,d25,t22,2025,150.00248093709789
Gambia,m5,d25,t22,2030,139.40014502044926
Gambia,m5,d25,t23,2025,150.00246994015956
Gambia,m5,d25,t23,2030,139.40013853740908
Gambia,m5,d25,t24,2025,150.00272252965118
Gambia,m5,d25,t24,2030,139.40011426746906
Gambia,m5,d26,t1,2025,150.0014511923987
Gambia,m5,d26,t1,2030,139.40066519457773
Gambia,m5,d26,t2,2025,150.0006394372402
Gambia,m5,d26,t2,2030,139.4000937048767
Gambia,m5,d26,t3,2025,150.00045272102636
Gambia,m5,d26,t3,2030,139.4000235813373
Gambia,m5,d26,t4,2025,150.00033695364422
Gambia,m5,d26,t4,2030,139.3999830991535
Gambia,m5,d26,t5,2025,150.00033637672863
Gambia,m5,d26,t5,2030,139.3999826244424
Gambia,m5,d26,t6,2025,150.00026009735288
Gambia,m5,d26,t6,2030,139.39995335746534
Gambia,m5,d26,t7,2025,150.00027583483183
Gambia,m5,d26,t7,2030,139.39995448346843
Gambia,m5,d26,t8,2025,150.00016759824487
Gambia,m5,d26,t8,2030,139.39955629363686
Gambia,m5,d26,t9,2025,149.9999925310628
Gambia,m5,d26,t9,2030,57.710050353000995
Gambia,m5,d26,t10,2025,149.99998630028142
Gambia,m5,d26,t10,2030,57.709979036282164
Gambia,m5,d26,t11,2025,150.00007390183657
Gambia,m5,d26,t11,2030,57.70998665605938
Gambia,m5,d26,t12,2025,150.0000845701045
Gambia,m5,d26,t12,2030,57.70998624594097
Gambia,m5,d26,t13,2025,149.99995083785595
Gambia,m5,d26,t13,2030,57.70994866460872
Gambia,m5,d26,t14,2025,149.9999987160684
Gambia,m5,d26,t14,2030,57.70997419206843
Gambia,m5,d26,t15,2025,150.00002172396162
Gambia,m5,d26,t15,2030,57.70999289095049
Gambia,m5,d26,t16,2025,150.00003275461435
Gambia,m5,d26,t16,2030,57.71000340571828
Gambia,m5,d26,t17,2025,150.00010203223638
Gambia,m5,d26,t17,2030,57.710223758759355
Gambia,m5,d26,t18,2025,150.00011616226587
Gambia,m5,d26,t18,2030,109.99988947684248
Gambia,m5,d26,t19,2025,150.000297545165
Gambia,m5,d26,t19,2030,139.39963260210178
Gambia,m5,d26,t20,2025,150.0003768793465
Gambia,m5,d26,t20,2030,139.39990892112743
Gambia,m5,d26,t21,2025,150.00085142086766
Gambia,m5,d26,t21,2030,139.40000420754166
Gambia,m5,d26,t22,2025,150.0008504540299
Gambia,m5,d26,t22,2030,139.40000449157682
Gambia,m5,d26,t23,2025,150.00506769802902
Gambia,m5,d26,t23,2030,139.40025921263185
Gambia,m5,d26,t24,2025,150.0035592009385
Gambia,m5,d26,t24,2030,139.40015164874472
Gambia,m5,d27,t1,2025,150.00209787292223
Gambia,m5,d27,t1,2030,139.40197056745717
Gambia,m5,d27,t2,2025,150.0008650775746
Gambia,m5,d27,t2,2030,139.4002002110339
Gambia,m5,d27,t3,2025,150.000675389015
Gambia,m5,d27,t3,2030,139.4001082997485
Gambia,m5,d27,t4,2025,150.000451603111
Gambia,m5,d27,t4,2030,139.40002303938618
Gambia,m5,d27,t5,2025,150.00042580960437
Gambia,m5,d27,t5,2030,139.4000138451685
Gambia,m5,d27,t6,2025,150.00031597370165
Gambia,m5,d27,t6,2030,139.39997493117409
Gambia,m5,d27,t7,2025,150.00027585505376
Gambia,m5,d27,t7,2030,139.39995475300762
Gambia,m5,d27,t8,2025,150.00010308671042
Gambia,m5,d27,t8,2030,139.39958034378466
Gambia,m5,d27,t9,2025,149.9999966350325
Gambia,m5,d27,t9,2030,57.725582370229645
Gambia,m5,d27,t10,2025,149.9999485294693
Gambia,m5,d27,t10,2030,57.70999685323867
Gambia,m5,d27,t11,2025,149.99992914515497
Gambia,m5,d27,t11,2030,57.709981152622404
Gambia,m5,d27,t12,2025,149.99989547693482
Gambia,m5,d27,t12,2030,57.7086202400827
Gambia,m5,d27,t13,2025,149.99985066099012
Gambia,m5,d27,t13,2030,-0.9997587655720869
Gambia,m5,d27,t14,2025,149.9998808844642
Gambia,m5,d27,t14,2030,-0.9984484884223759
Gambia,m5,d27,t15,2025,149.99991673404875
Gambia,m5,d27,t15,2030,57.70887188405354
Gambia,m5,d27,t16,2025,149.99994946187786
Gambia,m5,d27,t16,2030,57.70910595244145
Gambia,m5,d27,t17,2025,149.99996880532285
Gambia,m5,d27,t17,2030,57.70993311688202
Gambia,m5,d27,t18,2025,150.0000057457391
Gambia,m5,d27,t18,2030,57.710027387912035
Gambia,m5,d27,t19,2025,150.00012517236962
Gambia,m5,d27,t19,2030,139.39947762146772
Gambia,m5,d27,t20,2025,150.00023962397535
Gambia,m5,d27,t20,2030,139.39984260951232
Gambia,m5,d27,t21,2025,150.00165903310884
Gambia,m5,d27,t21,2030,139.40008467434365
Gambia,m5,d27,t22,2025,150.00248290200815
Gambia,m5,d27,t22,2030,139.40014427027995
Gambia,m5,d27,t23,2025,150.0050700409291
Gambia,m5,d27,t23,2030,139.4002594976761
Gambia,m5,d27,t24,2025,150.00356054403153
Gambia,m5,d27,t24,2030,139.4001517541499
Gambia,m5,d28,t1,2025,150.00261609107307
Gambia,m5,d28,t1,2030,139.40701017884325
Gambia,m5,d28,t2,2025,150.00105596594958
Gambia,m5,d28,t2,2030,139.40031864183075
Gambia,m5,d28,t3,2025,150.00060168338888
Gambia,m5,d28,t3,2030,139.40007839853212
Gambia,m5,d28,t4,2025,150.00053535505828
Gambia,m5,d28,t4,2030,139.4000529401307
Gambia,m5,d28,t5,2025,150.0004258510549
Gambia,m5,d28,t5,2030,139.40001389714544
Gambia,m5,d28,t6,2025,150.0003569721591
Gambia,m5,d28,t6,2030,139.3999896336149
Gambia,m5,d28,t7,2025,150.00031572091672
Gambia,m5,d28,t7,2030,139.3999739367704
Gambia,m5,d28,t8,2025,150.0001722728049
Gambia,m5,d28,t8,2030,139.39960764171843
Gambia,m5,d28,t9,2025,149.9999863501491
Gambia,m5,d28,t9,2030,57.71120990308259
Gambia,m5,d28,t10,2025,149.9999462755953
Gambia,m5,d28,t10,2030,57.7099962361594
Gambia,m5,d28,t11,2025,149.99993203617612
Gambia,m5,d28,t11,2030,57.70994402826758
Gambia,m5,d28,t12,2025,149.99993201264354
Gambia,m5,d28,t12,2030,57.70993210688613
Gambia,m5,d28,t13,2025,149.99994631243527
Gambia,m5,d28,t13,2030,57.709943029162766
Gambia,m5,d28,t14,2025,149.9999564431879
Gambia,m5,d28,t14,2030,57.70995119170425
Gambia,m5,d28,t15,2025,149.99997289736103
Gambia,m5,d28,t15,2030,57.70996279415092
Gambia,m5,d28,t16,2025,149.9999787779869
Gambia,m5,d28,t16,2030,57.709968772033825
Gambia,m5,d28,t17,2025,150.0000093398414
Gambia,m5,d28,t17,2030,57.70999636845651
Gambia,m5,d28,t18,2025,150.00006610621938
Gambia,m5,d28,t18,2030,57.718099188197925
Gambia,m5,d28,t19,2025,150.00014578128196
Gambia,m5,d28,t19,2030,139.39952634309472
Gambia,m5,d28,t20,2025,150.0002745397775
Gambia,m5,d28,t20,2030,139.3998461368467
Gambia,m5,d28,t21,2025,150.00027628134816
Gambia,m5,d28,t21,2030,139.39986151126377
Gambia,m5,d28,t22,2025,150.00151747924366
Gambia,m5,d28,t22,2030,139.40006502904808
Gambia,m5,d28,t23,2025,150.00506529344148
Gambia,m5,d28,t23,2030,139.40024889223918
Gambia,m5,d28,t24,2025,150.00272540205688
Gambia,m5,d28,t24,2030,139.40011044520506
Gambia,m5,d29,t1,2025,150.00209752889612
Gambia,m5,d29,t1,2030,139.40197702678694
Gambia,m5,d29,t2,2025,150.00076410566842
Gambia,m5,d29,t2,2030,139.4001493804032
Gambia,m5,d29,t3,2025,150.0006371708776
Gambia,m5,d29,t3,2030,139.40009255905971
Gambia,m5,d29,t4,2025,150.00045160578742
Gambia,m5,d29,t4,2030,139.40002314139733
Gambia,m5,d29,t5,2025,150.000357370337
Gambia,m5,d29,t5,2030,139.39999025940807
Gambia,m5,d29,t6,2025,150.00033607413215
Gambia,m5,d29,t6,2030,139.39998244427113
Gambia,m5,d29,t7,2025,150.00033580449613
Gambia,m5,d29,t7,2030,139.39998179558373
Gambia,m5,d29,t8,2025,150.00031475783769
Gambia,m5,d29,t8,2030,139.3998834965293
Gambia,m5,d29,t9,2025,150.000116494502
Gambia,m5,d29,t9,2030,139.39914582835104
Gambia,m5,d29,t10,2025,150.00010723547874
Gambia,m5,d29,t10,2030,109.99959857692485
Gambia,m5,d29,t11,2025,150.0000871647117
Gambia,m5,d29,t11,2030,57.71003576592932
Gambia,m5,d29,t12,2025,150.00002128126226
Gambia,m5,d29,t12,2030,57.71001340601136
Gambia,m5,d29,t13,2025,150.00020825025175
Gambia,m5,d29,t13,2030,57.710060770625525
Gambia,m5,d29,t14,2025,150.00011019360804
Gambia,m5,d29,t14,2030,57.710030050954096
Gambia,m5,d29,t15,2025,150.00013668534
Gambia,m5,d29,t15,2030,57.710040409379516
Gambia,m5,d29,t16,2025,150.0001594986635
Gambia,m5,d29,t16,2030,57.71007988672336
Gambia,m5,d29,t17,2025,150.00022713317804
Gambia,m5,d29,t17,2030,109.99958573367704
Gambia,m5,d29,t18,2025,150.00028972756812
Gambia,m5,d29,t18,2030,139.3935434569019
Gambia,m5,d29,t19,2025,150.0003574145405
Gambia,m5,d29,t19,2030,139.3997398988717
Gambia,m5,d29,t20,2025,150.0004234698276
Gambia,m5,d29,t20,2030,139.399937703218
Gambia,m5,d29,t21,2025,150.00165932074526
Gambia,m5,d29,t21,2030,139.40010075273057
Gambia,m5,d29,t22,2025,150.00510481433687
Gambia,m5,d29,t22,2030,139.40028676201186
Gambia,m5,d29,t23,2025,150.00247240493894
Gambia,m5,d29,t23,2030,139.40015273772974
Gambia,m5,d29,t24,2025,150.00309557777467
Gambia,m5,d29,t24,2030,139.40013811516118
Gambia,m5,d30,t1,2025,150.00460744421866
Gambia,m5,d30,t1,2030,149.99960440540622
Gambia,m5,d30,t2,2025,150.00142984447947
Gambia,m5,d30,t2,2030,139.4006595724654
Gambia,m5,d30,t3,2025,150.00071745508407
Gambia,m5,d30,t3,2030,139.40012702930943
Gambia,m5,d30,t4,2025,150.00067393167447
Gambia,m5,d30,t4,2030,139.40010759771394
Gambia,m5,d30,t5,2025,150.00053466875988
Gambia,m5,d30,t5,2030,139.40005254805124
Gambia,m5,d30,t6,2025,150.00045050874414
Gambia,m5,d30,t6,2030,139.4000222103196
Gambia,m5,d30,t7,2025,149.9999442200243
Gambia,m5,d30,t7,2030,139.3995992622212
Gambia,m5,d30,t8,2025,149.99998671496292
Gambia,m5,d30,t8,2030,139.39960507927182
Gambia,m5,d30,t9,2025,150.00013197195258
Gambia,m5,d30,t9,2030,139.3995545311495
Gambia,m5,d30,t10,2025,150.00011413314476
Gambia,m5,d30,t10,2030,109.99998471644878
Gambia,m5,d30,t11,2025,150.00021960921708
Gambia,m5,d30,t11,2030,109.99981390001066
Gambia,m5,d30,t12,2025,150.00014372180863
Gambia,m5,d30,t12,2030,109.99952333184815
Gambia,m5,d30,t13,2025,150.0000723490618
Gambia,m5,d30,t13,2030,109.99930395387875
Gambia,m5,d30,t14,2025,150.00001838624112
Gambia,m5,d30,t14,2030,109.99032465421821
Gambia,m5,d30,t15,2025,150.0000722796141
Gambia,m5,d30,t15,2030,109.9992879485292
Gambia,m5,d30,t16,2025,150.00008389463972
Gambia,m5,d30,t16,2030,109.99938613116089
Gambia,m5,d30,t17,2025,150.00021452718372
Gambia,m5,d30,t17,2030,109.99997582632122
Gambia,m5,d30,t18,2025,150.00041115879318
Gambia,m5,d30,t18,2030,139.3995741650063
Gambia,m5,d30,t19,2025,150.0005486574575
Gambia,m5,d30,t19,2030,139.39991991470802
Gambia,m5,d30,t20,2025,150.00035541694882
Gambia,m5,d30,t20,2030,139.39993406137256
Gambia,m5,d30,t21,2025,150.00056255764656
Gambia,m5,d30,t21,2030,139.3999858378105
Gambia,m5,d30,t22,2025,150.00795708168624
Gambia,m5,d30,t22,2030,139.4003878190867
Gambia,m5,d30,t23,2025,150.00428944904522
Gambia,m5,d30,t23,2030,139.40026265467097
Gambia,m5,d30,t24,2025,150.0360288745689
Gambia,m5,d30,t24,2030,139.4004358529483
Gambia,m5,d31,t1,2025,150.01207171707333
Gambia,m5,d31,t1,2030,149.99982207147156
Gambia,m5,d31,t2,2025,150.00536614429308
Gambia,m5,d31,t2,2030,149.99969459189077
Gambia,m5,d31,t3,2025,150.0008129866706
Gambia,m5,d31,t3,2030,139.40017253115454
Gambia,m5,d31,t4,2025,150.00076033985698
Gambia,m5,d31,t4,2030,139.40014594250204
Gambia,m5,d31,t5,2025,150.00056637998213
Gambia,m5,d31,t5,2030,139.4000642137608
Gambia,m5,d31,t6,2025,150.00059876473088
Gambia,m5,d31,t6,2030,139.40007631347618
Gambia,m5,d31,t7,2025,150.00047664502705
Gambia,m5,d31,t7,2030,139.4000303725739
Gambia,m5,d31,t8,2025,149.99999839805943
Gambia,m5,d31,t8,2030,139.3995380831993
Gambia,m5,d31,t9,2025,149.99995867011856
Gambia,m5,d31,t9,2030,57.711818109161676
Gambia,m5,d31,t10,2025,150.00003631581797
Gambia,m5,d31,t10,2030,57.71001455696745
Gambia,m5,d31,t11,2025,150.00008956886495
Gambia,m5,d31,t11,2030,57.70999878313253
Gambia,m5,d31,t12,2025,150.00013848767878
Gambia,m5,d31,t12,2030,57.71000021058476
Gambia,m5,d31,t13,2025,150.0001253881817
Gambia,m5,d31,t13,2030,57.70999819189659
Gambia,m5,d31,t14,2025,150.00010086644147
Gambia,m5,d31,t14,2030,57.70999610981444
Gambia,m5,d31,t15,2025,150.00006802431864
Gambia,m5,d31,t15,2030,57.70999381021361
Gambia,m5,d31,t16,2025,150.0000679872877
Gambia,m5,d31,t16,2030,57.70999515292649
Gambia,m5,d31,t17,2025,150.00012487052703
Gambia,m5,d31,t17,2030,57.710030246642944
Gambia,m5,d31,t18,2025,150.00012664390806
Gambia,m5,d31,t18,2030,109.99995294555671
Gambia,m5,d31,t19,2025,150.0001848518463
Gambia,m5,d31,t19,2030,139.3995851593501
Gambia,m5,d31,t20,2025,150.00035303752622
Gambia,m5,d31,t20,2030,139.39989788490055
Gambia,m5,d31,t21,2025,150.00066836660437
Gambia,m5,d31,t21,2030,139.39997936910007
Gambia,m5,d31,t22,2025,150.0016578333289
Gambia,m5,d31,t22,2030,139.40008733201427
Gambia,m5,d31,t23,2025,150.01056476384866
Gambia,m5,d31,t23,2030,139.40038942304892
Gambia,m5,d31,t24,2025,150.00763482269483
Gambia,m5,d31,t24,2030,139.40026715486886
Gambia,m6,d1,t1,2025,150.00381203875475
Gambia,m6,d1,t1,2030,149.9989335648599
Gambia,m6,d1,t2,2025,150.00166321292835
Gambia,m6,d1,t2,2030,139.40049875689928
Gambia,m6,d1,t3,2025,150.00109676829715
Gambia,m6,d1,t3,2030,139.40012553307514
Gambia,m6,d1,t4,2025,150.00105967852716
Gambia,m6,d1,t4,2030,139.40010887062218
Gambia,m6,d1,t5,2025,150.00090819122877
Gambia,m6,d1,t5,2030,139.4000505794439
Gambia,m6,d1,t6,2025,150.00085535211034
Gambia,m6,d1,t6,2030,139.40003283343498
Gambia,m6,d1,t7,2025,150.0009072815579
Gambia,m6,d1,t7,2030,139.40004969471119
Gambia,m6,d1,t8,2025,150.00082001306023
Gambia,m6,d1,t8,2030,139.39991777577256
Gambia,m6,d1,t9,2025,150.00043397627505
Gambia,m6,d1,t9,2030,139.39972491331542
Gambia,m6,d1,t10,2025,149.99995923951317
Gambia,m6,d1,t10,2030,109.99642384417787
Gambia,m6,d1,t11,2025,149.99993449503685
Gambia,m6,d1,t11,2030,109.9962620241542
Gambia,m6,d1,t12,2025,150.0001735130988
Gambia,m6,d1,t12,2030,109.99626806217687
Gambia,m6,d1,t13,2025,150.00037875196216
Gambia,m6,d1,t13,2030,109.99627001072642
Gambia,m6,d1,t14,2025,150.00037867017772
Gambia,m6,d1,t14,2030,109.99626965402861
Gambia,m6,d1,t15,2025,150.00043322872773
Gambia,m6,d1,t15,2030,109.99627194461755
Gambia,m6,d1,t16,2025,150.00043315108476
Gambia,m6,d1,t16,2030,109.9962732322576
Gambia,m6,d1,t17,2025,150.00045253331038
Gambia,m6,d1,t17,2030,109.99629186058777
Gambia,m6,d1,t18,2025,150.0005991127546
Gambia,m6,d1,t18,2030,109.99995734681022
Gambia,m6,d1,t19,2025,150.00083489875348
Gambia,m6,d1,t19,2030,139.39986465671194
Gambia,m6,d1,t20,2025,150.0008762891923
Gambia,m6,d1,t20,2030,139.39997156856995
Gambia,m6,d1,t21,2025,150.00148604619596
Gambia,m6,d1,t21,2030,139.40007333347953
Gambia,m6,d1,t22,2025,150.00472329202861
Gambia,m6,d1,t22,2030,139.40029896769366
Gambia,m6,d1,t23,2025,150.00663289261823
Gambia,m6,d1,t23,2030,139.4003584916274
Gambia,m6,d1,t24,2025,150.00458960227635
Gambia,m6,d1,t24,2030,139.40022179861745
Gambia,m6,d2,t1,2025,150.00233030892278
Gambia,m6,d2,t1,2030,139.4014537045371
Gambia,m6,d2,t2,2025,150.0015025288084
Gambia,m6,d2,t2,2030,139.40036278872046
Gambia,m6,d2,t3,2025,150.00117404032173
Gambia,m6,d2,t3,2030,139.40016156478964
Gambia,m6,d2,t4,2025,150.00096502590227
Gambia,m6,d2,t4,2030,139.40007116070083
Gambia,m6,d2,t5,2025,150.00083064379248
Gambia,m6,d2,t5,2030,139.40002529934256
Gambia,m6,d2,t6,2025,150.0007814113018
Gambia,m6,d2,t6,2030,139.4000104510802
Gambia,m6,d2,t7,2025,150.00080526609625
Gambia,m6,d2,t7,2030,139.40001711584054
Gambia,m6,d2,t8,2025,150.00072780481278
Gambia,m6,d2,t8,2030,139.3999292615045
Gambia,m6,d2,t9,2025,150.00054010122318
Gambia,m6,d2,t9,2030,139.39982612625334
Gambia,m6,d2,t10,2025,150.00033379586623
Gambia,m6,d2,t10,2030,109.99994540533184
Gambia,m6,d2,t11,2025,150.00025746646926
Gambia,m6,d2,t11,2030,109.9963217431897
Gambia,m6,d2,t12,2025,150.0004492283677
Gambia,m6,d2,t12,2030,109.99633197621532
Gambia,m6,d2,t13,2025,150.00046734670983
Gambia,m6,d2,t13,2030,109.99657215512289
Gambia,m6,d2,t14,2025,150.00060276347037
Gambia,m6,d2,t14,2030,109.99994255655795
Gambia,m6,d2,t15,2025,150.00036965866028
Gambia,m6,d2,t15,2030,109.99678910460224
Gambia,m6,d2,t16,2025,150.0002862383378
Gambia,m6,d2,t16,2030,109.99630022871425
Gambia,m6,d2,t17,2025,150.00034123501322
Gambia,m6,d2,t17,2030,109.99634483685755
Gambia,m6,d2,t18,2025,150.0005019366019
Gambia,m6,d2,t18,2030,109.9999634350348
Gambia,m6,d2,t19,2025,150.0006740301611
Gambia,m6,d2,t19,2030,139.39984383002547
Gambia,m6,d2,t20,2025,150.0007529778012
Gambia,m6,d2,t20,2030,139.39993706817285
Gambia,m6,d2,t21,2025,150.000326412802
Gambia,m6,d2,t21,2030,139.39988253628653
Gambia,m6,d2,t22,2025,150.0040968131133
Gambia,m6,d2,t22,2030,139.4002488912098
Gambia,m6,d2,t23,2025,150.00359664702816
Gambia,m6,d2,t23,2030,139.40021624453303
Gambia,m6,d2,t24,2025,150.00315353336964
Gambia,m6,d2,t24,2030,139.40014887441038
Gambia,m6,d3,t1,2025,150.00089037852268
Gambia,m6,d3,t1,2030,139.40004549697073
Gambia,m6,d3,t2,2025,150.0010980046661
Gambia,m6,d3,t2,2030,139.40012538397835
Gambia,m6,d3,t3,2025,150.0007357323186
Gambia,m6,d3,t3,2030,139.39999810727508
Gambia,m6,d3,t4,2025,150.00078223751268
Gambia,m6,d3,t4,2030,139.40001082499577
Gambia,m6,d3,t5,2025,150.00054131543982
Gambia,m6,d3,t5,2030,139.39995198213546
Gambia,m6,d3,t6,2025,150.0005659266837
Gambia,m6,d3,t6,2030,139.3999568395298
Gambia,m6,d3,t7,2025,150.0005405575202
Gambia,m6,d3,t7,2030,139.39995102808092
Gambia,m6,d3,t8,2025,150.00063521033
Gambia,m6,d3,t8,2030,139.39985879284563
Gambia,m6,d3,t9,2025,150.00000531037108
Gambia,m6,d3,t9,2030,109.99635325051209
Gambia,m6,d3,t10,2025,149.9999180293933
Gambia,m6,d3,t10,2030,109.99624797004599
Gambia,m6,d3,t11,2025,149.9997567467696
Gambia,m6,d3,t11,2030,-0.9998587894343709
Gambia,m6,d3,t12,2025,149.9998561138509
Gambia,m6,d3,t12,2030,-0.9987374239789778
Gambia,m6,d3,t13,2025,149.99986176847787
Gambia,m6,d3,t13,2030,-0.9963484999330419
Gambia,m6,d3,t14,2025,149.99979869555224
Gambia,m6,d3,t14,2030,-0.9997828782357097
Gambia,m6,d3,t15,2025,149.99992206192601
Gambia,m6,d3,t15,2030,109.99626052512534
Gambia,m6,d3,t16,2025,150.00005304926998
Gambia,m6,d3,t16,2030,109.99625961852192
Gambia,m6,d3,t17,2025,150.00016971318968
Gambia,m6,d3,t17,2030,109.99633665590913
Gambia,m6,d3,t18,2025,150.00007023965347
Gambia,m6,d3,t18,2030,109.99634380245729
Gambia,m6,d3,t19,2025,150.00009970827543
Gambia,m6,d3,t19,2030,139.39951898677876
Gambia,m6,d3,t20,2025,150.00058582145164
Gambia,m6,d3,t20,2030,139.39989628323508
Gambia,m6,d3,t21,2025,150.0005880073527
Gambia,m6,d3,t21,2030,139.39990042932112
Gambia,m6,d3,t22,2025,150.0006596400287
Gambia,m6,d3,t22,2030,139.39991146018377
Gambia,m6,d3,t23,2025,150.00092969658897
