z,y,q,d,uni,t,value
Gambia,2030,m3,d16,Demand,t14,116.98990770521954
Gambia,2030,m3,d16,Demand,t15,121.94804497303682
Gambia,2030,m3,d16,Demand,t16,123.18757931416206
Gambia,2030,m3,d16,Demand,t17,120.0887435096908
Gambia,2030,m3,d16,Demand,t18,119.46897629078633
Gambia,2030,m3,d16,Demand,t19,127.52594945975858
Gambia,2030,m3,d16,Demand,t20,134.9631553131427
Gambia,2030,m3,d16,Demand,t21,142.40036126321047
Gambia,2030,m3,d16,Demand,t22,138.06199121429765
Gambia,2030,m3,d16,Demand,t23,138.6817583365184
Gambia,2030,m3,d16,Demand,t24,128.76548370420016
Gambia,2030,m3,d17,Generation,t1,115.7626392338995
Gambia,2030,m3,d17,Generation,t2,115.13544372301827
Gambia,2030,m3,d17,Generation,t3,113.89426679922363
Gambia,2030,m3,d17,Generation,t4,111.41435173826558
Gambia,2030,m3,d17,Generation,t5,113.27321616404198
Gambia,2030,m3,d17,Generation,t6,114.51247629779789
Gambia,2030,m3,d17,Generation,t7,116.99134933061725
Gambia,2030,m3,d17,Generation,t8,116.99126676111398
Gambia,2030,m3,d17,Generation,t9,118.85045797001008
Gambia,2030,m3,d17,Generation,t10,120.75019746653082
Gambia,2030,m3,d17,Generation,t11,126.63193280381545
Gambia,2030,m3,d17,Generation,t12,126.63179163131431
Gambia,2030,m3,d17,Generation,t13,126.63174746057415
Gambia,2030,m3,d17,Generation,t14,123.41826991908007
Gambia,2030,m3,d17,Generation,t15,126.6316111792058
Gambia,2030,m3,d17,Generation,t16,126.631739587956
Gambia,2030,m3,d17,Generation,t17,120.00867061757471
Gambia,2030,m3,d17,Generation,t18,116.39229717310295
Gambia,2030,m3,d17,Generation,t19,130.00612405098374
Gambia,2030,m3,d17,Generation,t20,130.00605719698575
Gambia,2030,m3,d17,Generation,t21,133.1048925311909
Gambia,2030,m3,d17,Generation,t22,134.96419162045535
Gambia,2030,m3,d17,Generation,t23,134.96418759240456
Gambia,2030,m3,d17,Generation,t24,116.99093557541715
Gambia,2030,m3,d17,Unmet demand,t1,1.0061934944568575e-05
Gambia,2030,m3,d17,Unmet demand,t2,1.0087015169504999e-05
Gambia,2030,m3,d17,Unmet demand,t3,1.0098428737160578e-05
Gambia,2030,m3,d17,Unmet demand,t4,1.0093536651712904e-05
Gambia,2030,m3,d17,Unmet demand,t5,1.0092425392442774e-05
Gambia,2030,m3,d17,Unmet demand,t6,1.0092138000726483e-05
Gambia,2030,m3,d17,Unmet demand,t7,1.0092435177483337e-05
Gambia,2030,m3,d17,Unmet demand,t8,1.0105575582122395e-05
Gambia,2030,m3,d17,Unmet demand,t9,1.008772435915531e-05
Gambia,2030,m3,d17,Unmet demand,t10,8.31978695067846e-06
Gambia,2030,m3,d17,Unmet demand,t11,8.29468762565377e-06
Gambia,2030,m3,d17,Unmet demand,t12,8.291490409382505e-06
Gambia,2030,m3,d17,Unmet demand,t13,8.289845668090023e-06
Gambia,2030,m3,d17,Unmet demand,t14,7.415309854850173e-06
Gambia,2030,m3,d17,Unmet demand,t15,8.286969901175314e-06
Gambia,2030,m3,d17,Unmet demand,t16,8.290082654184917e-06
Gambia,2030,m3,d17,Unmet demand,t17,8.295832655637442e-06
Gambia,2030,m3,d17,Unmet demand,t18,8.319566616280342e-06
Gambia,2030,m3,d17,Unmet demand,t19,1.010502399768414e-05
Gambia,2030,m3,d17,Unmet demand,t20,1.0092404914406603e-05
Gambia,2030,m3,d17,Unmet demand,t21,1.009247936539009e-05
Gambia,2030,m3,d17,Unmet demand,t22,1.0092940541128195e-05
Gambia,2030,m3,d17,Unmet demand,t23,1.0093717395265293e-05
Gambia,2030,m3,d17,Unmet demand,t24,1.0096621325530994e-05
Gambia,2030,m3,d17,Storage Charge,t1,-0.01189261424682017
Gambia,2030,m3,d17,Storage Charge,t2,-0.004422071740130876
Gambia,2030,m3,d17,Storage Charge,t3,-0.002779254577579167
Gambia,2030,m3,d17,Storage Charge,t4,-0.0019325762081279854
Gambia,2030,m3,d17,Storage Charge,t5,-0.0014957529544241826
Gambia,2030,m3,d17,Storage Charge,t6,-0.0012216887567302855
Gambia,2030,m3,d17,Storage Charge,t7,-0.0010263276975719805
Gambia,2030,m3,d17,Storage Charge,t8,-0.0008746980980734241
Gambia,2030,m3,d17,Storage Charge,t9,-0.0007644800488950173
Gambia,2030,m3,d17,Storage Charge,t10,-0.04116951109024701
Gambia,2030,m3,d17,Storage Charge,t11,-6.542670594037091
Gambia,2030,m3,d17,Storage Charge,t12,-6.542529285968325
Gambia,2030,m3,d17,Storage Charge,t13,-7.162252192591434
Gambia,2030,m3,d17,Storage Charge,t14,-12.004958755895004
Gambia,2030,m3,d17,Storage Charge,t15,-10.260951198493542
Gambia,2030,m3,d17,Storage Charge,t16,-8.401778503611503
Gambia,2030,m3,d17,Storage Charge,t17,-2.3984768726134336
Gambia,2030,m3,d17,Storage Charge,t18,-0.02163892797289401
Gambia,2030,m3,d17,Storage Charge,t19,-0.000623155457445702
Gambia,2030,m3,d17,Storage Charge,t20,-0.0006253731314008569
Gambia,2030,m3,d17,Storage Charge,t21,-0.0006252685499009385
Gambia,2030,m3,d17,Storage Charge,t22,-0.0006231131037947777
Gambia,2030,m3,d17,Storage Charge,t23,-0.0006190810012160152
Gambia,2030,m3,d17,Storage Charge,t24,-0.0006125559475866087
Gambia,2030,m3,d17,Demand,t1,115.75037336409429
Gambia,2030,m3,d17,Demand,t2,115.13060614518983
Gambia,2030,m3,d17,Demand,t3,113.89107190074826
Gambia,2030,m3,d17,Demand,t4,111.41200321849777
Gambia,2030,m3,d17,Demand,t5,113.2713046818438
Gambia,2030,m3,d17,Demand,t6,114.51083902296905
Gambia,2030,m3,d17,Demand,t7,116.98990770521954
Gambia,2030,m3,d17,Demand,t8,116.98990770521954
Gambia,2030,m3,d17,Demand,t9,118.84920916856557
Gambia,2030,m3,d17,Demand,t10,120.70851063191158
Gambia,2030,m3,d17,Demand,t11,120.0887435096908
Gambia,2030,m3,d17,Demand,t12,120.0887435096908
Gambia,2030,m3,d17,Demand,t13,119.46897629078633
Gambia,2030,m3,d17,Demand,t14,111.41200321849777
Gambia,2030,m3,d17,Demand,t15,116.37014048631508
Gambia,2030,m3,d17,Demand,t16,118.2294419496611
Gambia,2030,m3,d17,Demand,t17,117.60967482744032
Gambia,2030,m3,d17,Demand,t18,116.37014048631508
Gambia,2030,m3,d17,Demand,t19,130.0050180453254
Gambia,2030,m3,d17,Demand,t20,130.0050180453254
Gambia,2030,m3,d17,Demand,t21,133.10385384979668
Gambia,2030,m3,d17,Demand,t22,134.9631553131427
Gambia,2030,m3,d17,Demand,t23,134.9631553131427
Gambia,2030,m3,d17,Demand,t24,116.98990770521954
Gambia,2030,m3,d18,Generation,t1,117.62102958528429
Gambia,2030,m3,d18,Generation,t2,112.65600111279836
Gambia,2030,m3,d18,Generation,t3,112.03471913351919
Gambia,2030,m3,d18,Generation,t4,110.17463865028596
Gambia,2030,m3,d18,Generation,t5,108.31493671902051
Gambia,2030,m3,d18,Generation,t6,108.31468185795363
Gambia,2030,m3,d18,Generation,t7,109.55403064866287
Gambia,2030,m3,d18,Generation,t8,112.65277898270547
Gambia,2030,m3,d18,Generation,t9,110.17635301419058
Gambia,2030,m3,d18,Generation,t10,127.08292537982932
Gambia,2030,m3,d18,Generation,t11,126.45576818271455
Gambia,2030,m3,d18,Generation,t12,130.17222981678447
Gambia,2030,m3,d18,Generation,t13,125.83161514711747
Gambia,2030,m3,d18,Generation,t14,127.07071128127605
Gambia,2030,m3,d18,Generation,t15,123.97159797963333
Gambia,2030,m3,d18,Generation,t16,124.59286665107985
Gambia,2030,m3,d18,Generation,t17,126.45628473963326
Gambia,2030,m3,d18,Generation,t18,118.23320911841144
Gambia,2030,m3,d18,Generation,t19,116.37124851462126
Gambia,2030,m3,d18,Generation,t20,126.28745434551239
Gambia,2030,m3,d18,Generation,t21,130.62582386289296
Gambia,2030,m3,d18,Generation,t22,130.00605535707558
Gambia,2030,m3,d18,Generation,t23,126.9072164399561
Gambia,2030,m3,d18,Generation,t24,120.0897697360147
Gambia,2030,m3,d18,Unmet demand,t1,1.0062195076280434e-05
Gambia,2030,m3,d18,Unmet demand,t2,1.0086745456546111e-05
Gambia,2030,m3,d18,Unmet demand,t3,1.0098270756058072e-05
Gambia,2030,m3,d18,Unmet demand,t4,1.0093458526420549e-05
Gambia,2030,m3,d18,Unmet demand,t5,1.00922554632846e-05
Gambia,2030,m3,d18,Unmet demand,t6,1.0091900689502887e-05
Gambia,2030,m3,d18,Unmet demand,t7,1.0092016140540147e-05
Gambia,2030,m3,d18,Unmet demand,t8,1.0105289605942379e-05
Gambia,2030,m3,d18,Unmet demand,t9,8.321411014203516e-06
Gambia,2030,m3,d18,Unmet demand,t10,7.403802412136446e-06
Gambia,2030,m3,d18,Unmet demand,t11,7.395149087438803e-06
Gambia,2030,m3,d18,Unmet demand,t12,7.3937010542362416e-06
Gambia,2030,m3,d18,Unmet demand,t13,7.392927376947583e-06
Gambia,2030,m3,d18,Unmet demand,t14,7.392358166163068e-06
Gambia,2030,m3,d18,Unmet demand,t15,7.392684777721973e-06
Gambia,2030,m3,d18,Unmet demand,t16,7.392566775389285e-06
Gambia,2030,m3,d18,Unmet demand,t17,7.392781623431869e-06
Gambia,2030,m3,d18,Unmet demand,t18,8.31813463949674e-06
Gambia,2030,m3,d18,Unmet demand,t19,1.0105049154928045e-05
Gambia,2030,m3,d18,Unmet demand,t20,1.0091884762977447e-05
Gambia,2030,m3,d18,Unmet demand,t21,1.0091869937084858e-05
Gambia,2030,m3,d18,Unmet demand,t22,1.0091893911204929e-05
Gambia,2030,m3,d18,Unmet demand,t23,1.009248818449364e-05
Gambia,2030,m3,d18,Unmet demand,t24,1.0096557896150866e-05
Gambia,2030,m3,d18,Storage Charge,t1,-0.010981720595285783
Gambia,2030,m3,d18,Storage Charge,t2,-0.00404775618818554
Gambia,2030,m3,d18,Storage Charge,t3,-0.0025329307325595526
Gambia,2030,m3,d18,Storage Charge,t4,-0.0017536838402188897
Gambia,2030,m3,d18,Storage Charge,t5,-0.001352995354786387
Gambia,2030,m3,d18,Storage Charge,t6,-0.0010981322130068202
Gambia,2030,m3,d18,Storage Charge,t7,-0.0009127243130534179
Gambia,2030,m3,d18,Storage Charge,t8,-0.0007565549171639768
Gambia,2030,m3,d18,Storage Charge,t9,-0.003365678343600382
Gambia,2030,m3,d18,Storage Charge,t10,-11.95102883356987
Gambia,2030,m3,d18,Storage Charge,t11,-11.943621840694345
Gambia,2030,m3,d18,Storage Charge,t12,-11.941482216877318
Gambia,2030,m3,d18,Storage Charge,t13,-11.939232384009996
Gambia,2030,m3,d18,Storage Charge,t14,-11.938794862905198
Gambia,2030,m3,d18,Storage Charge,t15,-11.938515138004204
Gambia,2030,m3,d18,Storage Charge,t16,-11.9400176574569
Gambia,2030,m3,d18,Storage Charge,t17,-11.944139952227355
Gambia,2030,m3,d18,Storage Charge,t18,-0.0032495661340567854
Gambia,2030,m3,d18,Storage Charge,t19,-0.0006235813485013916
Gambia,2030,m3,d18,Storage Charge,t20,-0.000625010009196861
Gambia,2030,m3,d18,Storage Charge,t21,-0.0006248919158286749
Gambia,2030,m3,d18,Storage Charge,t22,-0.0006235312574357184
Gambia,2030,m3,d18,Storage Charge,t23,-0.0006200514379570549
Gambia,2030,m3,d18,Storage Charge,t24,-0.0006112733124529358
Gambia,2030,m3,d18,Demand,t1,117.60967482744032
Gambia,2030,m3,d18,Demand,t2,112.65153755962302
Gambia,2030,m3,d18,Demand,t3,112.03177034071857
Gambia,2030,m3,d18,Demand,t4,110.17246887737252
Gambia,2030,m3,d18,Demand,t5,108.3131674140265
Gambia,2030,m3,d18,Demand,t6,108.3131674140265
Gambia,2030,m3,d18,Demand,t7,109.55270175515174
Gambia,2030,m3,d18,Demand,t8,112.65153755962302
Gambia,2030,m3,d18,Demand,t9,110.17246887737252
Gambia,2030,m3,d18,Demand,t10,115.13060614518983
Gambia,2030,m3,d18,Demand,t11,114.51083902296905
Gambia,2030,m3,d18,Demand,t12,118.2294419496611
Gambia,2030,m3,d18,Demand,t13,113.89107190074826
Gambia,2030,m3,d18,Demand,t14,115.13060614518983
Gambia,2030,m3,d18,Demand,t15,112.03177034071857
Gambia,2030,m3,d18,Demand,t16,112.65153755962302
Gambia,2030,m3,d18,Demand,t17,114.51083902296905
Gambia,2030,m3,d18,Demand,t18,118.2294419496611
Gambia,2030,m3,d18,Demand,t19,116.37014048631508
Gambia,2030,m3,d18,Demand,t20,126.28641511863333
Gambia,2030,m3,d18,Demand,t21,130.62478526422984
Gambia,2030,m3,d18,Demand,t22,130.0050180453254
Gambia,2030,m3,d18,Demand,t23,126.90618224085412
Gambia,2030,m3,d18,Demand,t24,120.0887435096908
Gambia,2030,m3,d19,Generation,t1,117.62101885988787
Gambia,2030,m3,d19,Generation,t2,112.65599369380541
Gambia,2030,m3,d19,Generation,t3,100.25915502834341
Gambia,2030,m3,d19,Generation,t4,99.6386016059897
Gambia,2030,m3,d19,Generation,t5,99.63819855207385
Gambia,2030,m3,d19,Generation,t6,98.39840935807963
Gambia,2030,m3,d19,Generation,t7,100.87729192974444
Gambia,2030,m3,d19,Generation,t8,110.79347744613862
Gambia,2030,m3,d19,Generation,t9,113.27518943344411
Gambia,2030,m3,d19,Generation,t10,127.08244437582644
Gambia,2030,m3,d19,Generation,t11,127.07582853311968
Gambia,2030,m3,d19,Generation,t12,125.83330628385013
Gambia,2030,m3,d19,Generation,t13,125.83167103329376
Gambia,2030,m3,d19,Generation,t14,127.69057956005923
Gambia,2030,m3,d19,Generation,t15,125.83127867831713
Gambia,2030,m3,d19,Generation,t16,125.8326971396367
Gambia,2030,m3,d19,Generation,t17,125.83636160976523
Gambia,2030,m3,d19,Generation,t18,114.51460676542524
Gambia,2030,m3,d19,Generation,t19,115.13171351521625
Gambia,2030,m3,d19,Generation,t20,99.0177039924985
Gambia,2030,m3,d19,Generation,t21,105.21537529775249
Gambia,2030,m3,d19,Generation,t22,129.3862874709569
Gambia,2030,m3,d19,Generation,t23,128.76651646864372
Gambia,2030,m3,d19,Generation,t24,123.18860414244963
Gambia,2030,m3,d19,Unmet demand,t1,1.0062116797359962e-05
Gambia,2030,m3,d19,Unmet demand,t2,1.008668623045634e-05
Gambia,2030,m3,d19,Unmet demand,t3,1.0098117437827059e-05
Gambia,2030,m3,d19,Unmet demand,t4,1.0093461601561557e-05
Gambia,2030,m3,d19,Unmet demand,t5,1.0092294272418324e-05
Gambia,2030,m3,d19,Unmet demand,t6,1.0091968996063751e-05
Gambia,2030,m3,d19,Unmet demand,t7,1.0092032483466017e-05
Gambia,2030,m3,d19,Unmet demand,t8,1.0105064092436982e-05
Gambia,2030,m3,d19,Unmet demand,t9,8.316321364843914e-06
Gambia,2030,m3,d19,Unmet demand,t10,7.393894577335415e-06
Gambia,2030,m3,d19,Unmet demand,t11,7.393033380906099e-06
Gambia,2030,m3,d19,Unmet demand,t12,7.392735912828922e-06
Gambia,2030,m3,d19,Unmet demand,t13,7.392530106468331e-06
Gambia,2030,m3,d19,Unmet demand,t14,7.3923268694160316e-06
Gambia,2030,m3,d19,Unmet demand,t15,7.392604191445838e-06
Gambia,2030,m3,d19,Unmet demand,t16,7.393010547368421e-06
Gambia,2030,m3,d19,Unmet demand,t17,7.393944568680235e-06
Gambia,2030,m3,d19,Unmet demand,t18,8.317903741163528e-06
Gambia,2030,m3,d19,Unmet demand,t19,1.0104881897226993e-05
Gambia,2030,m3,d19,Unmet demand,t20,1.009187508513807e-05
Gambia,2030,m3,d19,Unmet demand,t21,1.0091236436296503e-05
Gambia,2030,m3,d19,Unmet demand,t22,1.0091686768246847e-05
Gambia,2030,m3,d19,Unmet demand,t23,1.0092478552694773e-05
Gambia,2030,m3,d19,Unmet demand,t24,1.0096515626676154e-05
Gambia,2030,m3,d19,Storage Charge,t1,-0.010970994557245761
Gambia,2030,m3,d19,Storage Charge,t2,-0.0040403363500881445
Gambia,2030,m3,d19,Storage Charge,t3,-0.002543544969580103
Gambia,2030,m3,d19,Storage Charge,t4,-0.0017571631474905933
Gambia,2030,m3,d19,Storage Charge,t5,-0.001354106033059072
Gambia,2030,m3,d19,Storage Charge,t6,-0.0010991067286396593
Gambia,2030,m3,d19,Storage Charge,t7,-0.0009132832927205611
Gambia,2030,m3,d19,Storage Charge,t8,-0.0007563597958023538
Gambia,2030,m3,d19,Storage Charge,t9,-0.00336662722300206
Gambia,2030,m3,d19,Storage Charge,t10,-11.950541083008032
Gambia,2030,m3,d19,Storage Charge,t11,-11.943912451659923
Gambia,2030,m3,d19,Storage Charge,t12,-11.940921494606947
Gambia,2030,m3,d19,Storage Charge,t13,-11.939285335210695
Gambia,2030,m3,d19,Storage Charge,t14,-11.938893445107286
Gambia,2030,m3,d19,Storage Charge,t15,-11.938892857627126
Gambia,2030,m3,d19,Storage Charge,t16,-11.94031207859453
Gambia,2030,m3,d19,Storage Charge,t17,-11.943980105347283
Gambia,2030,m3,d19,Storage Charge,t18,-0.003249690334018466
Gambia,2030,m3,d19,Storage Charge,t19,-0.0006227754169746719
Gambia,2030,m3,d19,Storage Charge,t20,-0.0006265895158263156
Gambia,2030,m3,d19,Storage Charge,t21,-0.0006270093092207744
Gambia,2030,m3,d19,Storage Charge,t22,-0.0006226927804681122
Gambia,2030,m3,d19,Storage Charge,t23,-0.0006188337679778198
Gambia,2030,m3,d19,Storage Charge,t24,-0.0006102369397243269
Gambia,2030,m3,d19,Demand,t1,117.60967482744032
Gambia,2030,m3,d19,Demand,t2,112.65153755962302
Gambia,2030,m3,d19,Demand,t3,100.25619424505426
Gambia,2030,m3,d19,Demand,t4,99.63642712283348
Gambia,2030,m3,d19,Demand,t5,99.63642712283348
Gambia,2030,m3,d19,Demand,t6,98.39689278170823
Gambia,2030,m3,d19,Demand,t7,100.87596146395872
Gambia,2030,m3,d19,Demand,t8,110.79223599959332
Gambia,2030,m3,d19,Demand,t9,113.2713046818438
Gambia,2030,m3,d19,Demand,t10,115.13060614518983
Gambia,2030,m3,d19,Demand,t11,115.13060614518983
Gambia,2030,m3,d19,Demand,t12,113.89107190074826
Gambia,2030,m3,d19,Demand,t13,113.89107190074826
Gambia,2030,m3,d19,Demand,t14,115.75037336409429
Gambia,2030,m3,d19,Demand,t15,113.89107190074826
Gambia,2030,m3,d19,Demand,t16,113.89107190074826
Gambia,2030,m3,d19,Demand,t17,113.89107190074826
Gambia,2030,m3,d19,Demand,t18,114.51083902296905
Gambia,2030,m3,d19,Demand,t19,115.13060614518983
Gambia,2030,m3,d19,Demand,t20,99.01666000061269
Gambia,2030,m3,d19,Demand,t21,105.21433160955523
Gambia,2030,m3,d19,Demand,t22,129.3852509231046
Gambia,2030,m3,d19,Demand,t23,128.76548370420016
Gambia,2030,m3,d19,Demand,t24,123.18757931416206
Gambia,2030,m3,d20,Generation,t1,117.62102827658632
Gambia,2030,m3,d20,Generation,t2,112.03623568596679
Gambia,2030,m3,d20,Generation,t3,109.55565462323173
Gambia,2030,m3,d20,Generation,t4,107.07580551888248
Gambia,2030,m3,d20,Generation,t5,107.07540328747345
Gambia,2030,m3,d20,Generation,t6,111.41351668295677
Gambia,2030,m3,d20,Generation,t7,116.37146721935838
Gambia,2030,m3,d20,Generation,t8,114.51208026957991
Gambia,2030,m3,d20,Generation,t9,115.75425794167847
Gambia,2030,m3,d20,Generation,t10,117.78323343904357
Gambia,2030,m3,d20,Generation,t11,120.25708468194804
Gambia,2030,m3,d20,Generation,t12,123.97359928489242
Gambia,2030,m3,d20,Generation,t13,127.07133358310107
Gambia,2030,m3,d20,Generation,t14,127.6905146854404
Gambia,2030,m3,d20,Generation,t15,133.26893038024497
Gambia,2030,m3,d20,Generation,t16,130.1715147120252
Gambia,2030,m3,d20,Generation,t17,130.17506969197314
Gambia,2030,m3,d20,Generation,t18,116.37390802174762
Gambia,2030,m3,d20,Generation,t19,117.61078306296946
Gambia,2030,m3,d20,Generation,t20,128.14675564064385
Gambia,2030,m3,d20,Generation,t21,132.48512501873378
Gambia,2030,m3,d20,Generation,t22,133.72465733814312
Gambia,2030,m3,d20,Generation,t23,130.62581871061886
Gambia,2030,m3,d20,Generation,t24,122.56883824486236
Gambia,2030,m3,d20,Unmet demand,t1,1.006218119277544e-05
Gambia,2030,m3,d20,Unmet demand,t2,1.0086694230521792e-05
Gambia,2030,m3,d20,Unmet demand,t3,1.0098176223307726e-05
Gambia,2030,m3,d20,Unmet demand,t4,1.009341830752014e-05
Gambia,2030,m3,d20,Unmet demand,t5,1.0092231527801784e-05
Gambia,2030,m3,d20,Unmet demand,t6,1.0091897252435669e-05
Gambia,2030,m3,d20,Unmet demand,t7,1.0092131586046434e-05
Gambia,2030,m3,d20,Unmet demand,t8,1.0105003950719594e-05
Gambia,2030,m3,d20,Unmet demand,t9,8.316705445024187e-06
Gambia,2030,m3,d20,Unmet demand,t10,7.397114110916677e-06
Gambia,2030,m3,d20,Unmet demand,t11,7.396893800551921e-06
Gambia,2030,m3,d20,Unmet demand,t12,7.395191720020512e-06
Gambia,2030,m3,d20,Unmet demand,t13,7.394383483694415e-06
Gambia,2030,m3,d20,Unmet demand,t14,7.3942063446039984e-06
Gambia,2030,m3,d20,Unmet demand,t15,7.3942022699550525e-06
Gambia,2030,m3,d20,Unmet demand,t16,7.394737988892126e-06
Gambia,2030,m3,d20,Unmet demand,t17,7.395780943968487e-06
Gambia,2030,m3,d20,Unmet demand,t18,8.31783650290116e-06
Gambia,2030,m3,d20,Unmet demand,t19,1.0105024951522816e-05
Gambia,2030,m3,d20,Unmet demand,t20,1.0092088809066257e-05
Gambia,2030,m3,d20,Unmet demand,t21,1.0092223626163884e-05
Gambia,2030,m3,d20,Unmet demand,t22,1.0092545726817935e-05
Gambia,2030,m3,d20,Unmet demand,t23,1.0092894940022731e-05
Gambia,2030,m3,d20,Unmet demand,t24,1.0096630959557608e-05
Gambia,2030,m3,d20,Storage Charge,t1,-0.010980411758980872
Gambia,2030,m3,d20,Storage Charge,t2,-0.0040494755286948955
Gambia,2030,m3,d20,Storage Charge,t3,-0.002536715889598502
Gambia,2030,m3,d20,Storage Charge,t4,-0.0017559947301705745
Gambia,2030,m3,d20,Storage Charge,t5,-0.001353760130015567
Gambia,2030,m3,d20,Storage Charge,t6,-0.0010975148185277841
Gambia,2030,m3,d20,Storage Charge,t7,-0.0009113609669404599
Gambia,2030,m3,d20,Storage Charge,t8,-0.0007565940080150697
Gambia,2030,m3,d20,Storage Charge,t9,-0.0033667300501936904
Gambia,2030,m3,d20,Storage Charge,t10,-11.947820797534265
Gambia,2030,m3,d20,Storage Charge,t11,-11.942600476440296
Gambia,2030,m3,d20,Storage Charge,t12,-11.940512814428505
Gambia,2030,m3,d20,Storage Charge,t13,-11.93941269397639
Gambia,2030,m3,d20,Storage Charge,t14,-11.938827017313592
Gambia,2030,m3,d20,Storage Charge,t15,-11.939343403925626
Gambia,2030,m3,d20,Storage Charge,t16,-11.94076191203902
Gambia,2030,m3,d20,Storage Charge,t17,-11.94432230571314
Gambia,2030,m3,d20,Storage Charge,t18,-0.003249704698781287
Gambia,2030,m3,d20,Storage Charge,t19,-0.0006239326862550676
Gambia,2030,m3,d20,Storage Charge,t20,-0.0006250603896643962
Gambia,2030,m3,d20,Storage Charge,t21,-0.0006248040604621475
Gambia,2030,m3,d20,Storage Charge,t22,-0.000622927721001978
Gambia,2030,m3,d20,Storage Charge,t23,-0.0006197359619949669
Gambia,2030,m3,d20,Storage Charge,t24,-0.0006114866138769255
Gambia,2030,m3,d20,Demand,t1,117.60967482744032
Gambia,2030,m3,d20,Demand,t2,112.03177034071857
Gambia,2030,m3,d20,Demand,t3,109.55270175515174
Gambia,2030,m3,d20,Demand,t4,107.07363307290126
Gambia,2030,m3,d20,Demand,t5,107.07363307290126
Gambia,2030,m3,d20,Demand,t6,111.41200321849777
Gambia,2030,m3,d20,Demand,t7,116.37014048631508
Gambia,2030,m3,d20,Demand,t8,114.51083902296905
Gambia,2030,m3,d20,Demand,t9,115.75037336409429
Gambia,2030,m3,d20,Demand,t10,105.83409873177601
Gambia,2030,m3,d20,Demand,t11,108.3131674140265
Gambia,2030,m3,d20,Demand,t12,112.03177034071857
Gambia,2030,m3,d20,Demand,t13,115.13060614518983
Gambia,2030,m3,d20,Demand,t14,115.75037336409429
Gambia,2030,m3,d20,Demand,t15,121.32827775413236
Gambia,2030,m3,d20,Demand,t16,118.2294419496611
Gambia,2030,m3,d20,Demand,t17,118.2294419496611
Gambia,2030,m3,d20,Demand,t18,116.37014048631508
Gambia,2030,m3,d20,Demand,t19,117.60967482744032
Gambia,2030,m3,d20,Demand,t20,128.14571658197937
Gambia,2030,m3,d20,Demand,t21,132.48408672757589
Gambia,2030,m3,d20,Demand,t22,133.7236210687011
Gambia,2030,m3,d20,Demand,t23,130.62478526422984
Gambia,2030,m3,d20,Demand,t24,122.56781209525761
Gambia,2030,m3,d21,Generation,t1,132.49606429777734
Gambia,2030,m3,d21,Generation,t2,120.0937617477872
Gambia,2030,m3,d21,Generation,t3,118.85247348199279
Gambia,2030,m3,d21,Generation,t4,110.79462723698289
Gambia,2030,m3,d21,Generation,t5,116.99184136963271
Gambia,2030,m3,d21,Generation,t6,119.470628405364
Gambia,2030,m3,d21,Generation,t7,125.66809751809144
Gambia,2030,m3,d21,Generation,t8,116.3715130514606
Gambia,2030,m3,d21,Generation,t9,118.23067969042066
Gambia,2030,m3,d21,Generation,t10,115.62072001904474
Gambia,2030,m3,d21,Generation,t11,126.3624587071676
Gambia,2030,m3,d21,Generation,t12,126.7422515218364
Gambia,2030,m3,d21,Generation,t13,126.74046049920679
Gambia,2030,m3,d21,Generation,t14,126.73788686072388
Gambia,2030,m3,d21,Generation,t15,126.74246963909991
Gambia,2030,m3,d21,Generation,t16,126.74818259145201
Gambia,2030,m3,d21,Generation,t17,123.5172505327591
Gambia,2030,m3,d21,Generation,t18,118.23537054912347
Gambia,2030,m3,d21,Generation,t19,118.23054998231984
Gambia,2030,m3,d21,Generation,t20,126.90722240044154
Gambia,2030,m3,d21,Generation,t21,136.20372682770505
Gambia,2030,m3,d21,Generation,t22,135.5839585488008
Gambia,2030,m3,d21,Generation,t23,132.48512010484686
Gambia,2030,m3,d21,Generation,t24,126.28744101699228
Gambia,2030,m3,d21,Unmet demand,t1,1.0070918014318627e-05
Gambia,2030,m3,d21,Unmet demand,t2,1.0088034574625676e-05
Gambia,2030,m3,d21,Unmet demand,t3,1.0099123755141385e-05
Gambia,2030,m3,d21,Unmet demand,t4,1.0093647123872412e-05
Gambia,2030,m3,d21,Unmet demand,t5,1.0092791733366862e-05
Gambia,2030,m3,d21,Unmet demand,t6,1.0092666942632297e-05
Gambia,2030,m3,d21,Unmet demand,t7,1.0093928405402986e-05
Gambia,2030,m3,d21,Unmet demand,t8,1.0105933151682414e-05
Gambia,2030,m3,d21,Unmet demand,t9,1.0103977271177973e-05
Gambia,2030,m3,d21,Unmet demand,t10,8.319612426761301e-06
Gambia,2030,m3,d21,Unmet demand,t11,8.308417245293846e-06
Gambia,2030,m3,d21,Unmet demand,t12,8.30547957766946e-06
Gambia,2030,m3,d21,Unmet demand,t13,8.304483782995014e-06
Gambia,2030,m3,d21,Unmet demand,t14,8.303668659038764e-06
Gambia,2030,m3,d21,Unmet demand,t15,8.305079072270529e-06
Gambia,2030,m3,d21,Unmet demand,t16,8.30704439751415e-06
Gambia,2030,m3,d21,Unmet demand,t17,8.318411930142741e-06
Gambia,2030,m3,d21,Unmet demand,t18,8.320320565913888e-06
Gambia,2030,m3,d21,Unmet demand,t19,1.0105299843415976e-05
Gambia,2030,m3,d21,Unmet demand,t20,1.0092094454751786e-05
