z,q,d,t,y,value
Egypt,Q2,d5,t10,2036,31.57563928677973
Egypt,Q2,d5,t11,2024,43.37463088478987
Egypt,Q2,d5,t11,2030,33.10350825212301
Egypt,Q2,d5,t11,2036,31.57568718152997
Egypt,Q2,d5,t12,2024,43.37463551818743
Egypt,Q2,d5,t12,2030,33.10355540853734
Egypt,Q2,d5,t12,2036,31.57590398503064
Egypt,Q2,d5,t13,2024,43.374635914659166
Egypt,Q2,d5,t13,2030,33.103560321244906
Egypt,Q2,d5,t13,2036,31.575931831952136
Egypt,Q2,d5,t14,2024,43.37464148641725
Egypt,Q2,d5,t14,2030,33.10367055678055
Egypt,Q2,d5,t14,2036,31.57696735843737
Egypt,Q2,d5,t15,2024,43.37464304550922
Egypt,Q2,d5,t15,2030,33.10371948532781
Egypt,Q2,d5,t15,2036,31.577845165285613
Egypt,Q2,d5,t16,2024,43.37464817888806
Egypt,Q2,d5,t16,2030,33.103984577568326
Egypt,Q2,d5,t16,2036,34.724041948774264
Egypt,Q2,d5,t17,2024,43.37464761650294
Egypt,Q2,d5,t17,2030,33.103890096570815
Egypt,Q2,d5,t17,2036,31.596425341958334
Egypt,Q2,d5,t18,2024,43.37464683334908
Egypt,Q2,d5,t18,2030,33.103781310216824
Egypt,Q2,d5,t18,2036,31.578496102988087
Egypt,Q2,d5,t19,2024,43.37465646458799
Egypt,Q2,d5,t19,2030,33.10478888271184
Egypt,Q2,d5,t19,2036,34.72455446340282
Egypt,Q2,d5,t20,2024,43.37470922682538
Egypt,Q2,d5,t20,2030,38.21416706617096
Egypt,Q2,d5,t20,2036,46.7228578010882
Egypt,Q2,d5,t21,2024,43.374690484995945
Egypt,Q2,d5,t21,2030,36.530327550255805
Egypt,Q2,d5,t21,2036,46.47078188653729
Egypt,Q2,d5,t22,2024,43.37466397279026
Egypt,Q2,d5,t22,2030,33.13578942278772
Egypt,Q2,d5,t22,2036,40.017645070111335
Egypt,Q2,d5,t23,2024,43.37465636413551
Egypt,Q2,d5,t23,2030,33.10476345745976
Egypt,Q2,d5,t23,2036,34.72451767827524
Egypt,Q2,d5,t24,2024,43.37464543966389
Egypt,Q2,d5,t24,2030,33.103719389066185
Egypt,Q2,d5,t24,2036,31.577222377282386
Egypt,Q3,d1,t1,2024,43.37742131546244
Egypt,Q3,d1,t1,2030,33.15874203182595
Egypt,Q3,d1,t1,2036,37.6612838935198
Egypt,Q3,d1,t2,2024,43.376385619675176
Egypt,Q3,d1,t2,2030,33.10946167368631
Egypt,Q3,d1,t2,2036,33.84471840286921
Egypt,Q3,d1,t3,2024,43.37617408027634
Egypt,Q3,d1,t3,2030,33.106883905119034
Egypt,Q3,d1,t3,2036,33.82720194269512
Egypt,Q3,d1,t4,2024,43.37580238641806
Egypt,Q3,d1,t4,2030,33.10545659406143
Egypt,Q3,d1,t4,2036,33.82221803094932
Egypt,Q3,d1,t5,2024,43.37532632755119
Egypt,Q3,d1,t5,2030,33.10470046133184
Egypt,Q3,d1,t5,2036,33.82033856359913
Egypt,Q3,d1,t6,2024,43.374956979447845
Egypt,Q3,d1,t6,2030,33.10426380280135
Egypt,Q3,d1,t6,2036,33.819439301067966
Egypt,Q3,d1,t7,2024,43.37489456836795
Egypt,Q3,d1,t7,2030,33.10422106920769
Egypt,Q3,d1,t7,2036,33.819386274172615
Egypt,Q3,d1,t8,2024,43.37512339644312
Egypt,Q3,d1,t8,2030,33.104576646076154
Egypt,Q3,d1,t8,2036,33.81989138600439
Egypt,Q3,d1,t9,2024,43.376308296285885
Egypt,Q3,d1,t9,2030,33.10733923648717
Egypt,Q3,d1,t9,2036,33.827741391216215
Egypt,Q3,d1,t10,2024,43.37689463971014
Egypt,Q3,d1,t10,2030,33.113951563819064
Egypt,Q3,d1,t10,2036,33.89266535884811
Egypt,Q3,d1,t11,2024,43.37693959085063
Egypt,Q3,d1,t11,2030,33.128459070724894
Egypt,Q3,d1,t11,2036,34.73764573709081
Egypt,Q3,d1,t12,2024,43.37811317717743
Egypt,Q3,d1,t12,2030,36.53030163387725
Egypt,Q3,d1,t12,2036,46.47115107652485
Egypt,Q3,d1,t13,2024,43.37840987676029
Egypt,Q3,d1,t13,2030,36.53084246245135
Egypt,Q3,d1,t13,2036,46.47241863691347
Egypt,Q3,d1,t14,2024,43.37927353339706
Egypt,Q3,d1,t14,2030,38.20860125071872
Egypt,Q3,d1,t14,2036,46.72164912303029
Egypt,Q3,d1,t15,2024,43.378714987999984
Egypt,Q3,d1,t15,2030,36.53270269658357
Egypt,Q3,d1,t15,2036,46.4775974164487
Egypt,Q3,d1,t16,2024,43.37929072143511
Egypt,Q3,d1,t16,2030,36.53863650702676
Egypt,Q3,d1,t16,2036,46.72139929082758
Egypt,Q3,d1,t17,2024,43.37957861147454
Egypt,Q3,d1,t17,2030,36.57041520315546
Egypt,Q3,d1,t17,2036,46.72182298244542
Egypt,Q3,d1,t18,2024,43.38020592083159
Egypt,Q3,d1,t18,2030,38.213581524944935
Egypt,Q3,d1,t18,2036,46.72206773764535
Egypt,Q3,d1,t19,2024,43.38219894496487
Egypt,Q3,d1,t19,2030,39.43353268731598
Egypt,Q3,d1,t19,2036,46.7239949438
Egypt,Q3,d1,t20,2024,43.38851041937861
Egypt,Q3,d1,t20,2030,48.78575077400029
Egypt,Q3,d1,t20,2036,48.23429909518556
Egypt,Q3,d1,t21,2024,43.38583684372586
Egypt,Q3,d1,t21,2030,39.43972578096013
Egypt,Q3,d1,t21,2036,48.23328401678476
Egypt,Q3,d1,t22,2024,43.38259886123444
Egypt,Q3,d1,t22,2030,39.43464245372349
Egypt,Q3,d1,t22,2036,46.72450971413267
Egypt,Q3,d1,t23,2024,43.3813961490734
Egypt,Q3,d1,t23,2030,38.43084258921525
Egypt,Q3,d1,t23,2036,46.72307713504258
Egypt,Q3,d1,t24,2024,43.37873301489777
Egypt,Q3,d1,t24,2030,36.53090605658172
Egypt,Q3,d1,t24,2036,46.47130949553036
Egypt,Q3,d2,t1,2024,43.37523946835697
Egypt,Q3,d2,t1,2030,33.10481704030318
Egypt,Q3,d2,t1,2036,33.82061609064311
Egypt,Q3,d2,t2,2024,43.3750225559247
Egypt,Q3,d2,t2,2030,33.1043056915667
Egypt,Q3,d2,t2,2036,33.81955583206844
Egypt,Q3,d2,t3,2024,43.374726166751245
Egypt,Q3,d2,t3,2030,33.10402448818368
Egypt,Q3,d2,t3,2036,33.81900947470107
Egypt,Q3,d2,t4,2024,43.37456323218654
Egypt,Q3,d2,t4,2030,33.10387299478305
Egypt,Q3,d2,t4,2036,33.818743327267526
Egypt,Q3,d2,t5,2024,43.37455661692872
Egypt,Q3,d2,t5,2030,33.103875827254285
Egypt,Q3,d2,t5,2036,33.81876117089919
Egypt,Q3,d2,t6,2024,43.37441858890813
Egypt,Q3,d2,t6,2030,33.1037306325502
Egypt,Q3,d2,t6,2036,33.81854894314208
Egypt,Q3,d2,t7,2024,43.37440039557725
Egypt,Q3,d2,t7,2030,33.10372213494269
Egypt,Q3,d2,t7,2036,33.81854940643781
Egypt,Q3,d2,t8,2024,43.37447987652596
Egypt,Q3,d2,t8,2030,33.103837692601886
Egypt,Q3,d2,t8,2036,33.81875773658826
Egypt,Q3,d2,t9,2024,43.374749244491504
Egypt,Q3,d2,t9,2030,33.10415661089822
Egypt,Q3,d2,t9,2036,33.81926807781989
Egypt,Q3,d2,t10,2024,43.37485951625532
Egypt,Q3,d2,t10,2030,33.10423483762037
Egypt,Q3,d2,t10,2036,33.81943557356441
Egypt,Q3,d2,t11,2024,43.37488396255208
Egypt,Q3,d2,t11,2030,33.10443569718979
Egypt,Q3,d2,t11,2036,33.81984645027206
Egypt,Q3,d2,t12,2024,43.37508037844223
Egypt,Q3,d2,t12,2030,33.10489385602188
Egypt,Q3,d2,t12,2036,33.82083541324943
Egypt,Q3,d2,t13,2024,43.37500684856652
Egypt,Q3,d2,t13,2030,33.1047442614588
Egypt,Q3,d2,t13,2036,33.820655567138445
Egypt,Q3,d2,t14,2024,43.3752657463077
Egypt,Q3,d2,t14,2030,33.105317223272145
Egypt,Q3,d2,t14,2036,33.822388237611754
Egypt,Q3,d2,t15,2024,43.37540535337055
Egypt,Q3,d2,t15,2030,33.10567794609291
Egypt,Q3,d2,t15,2036,33.8236386622058
Egypt,Q3,d2,t16,2024,43.375545975910434
Egypt,Q3,d2,t16,2030,33.106084112041295
Egypt,Q3,d2,t16,2036,33.82412137356185
Egypt,Q3,d2,t17,2024,43.37526091523588
Egypt,Q3,d2,t17,2030,33.10526748187781
Egypt,Q3,d2,t17,2036,33.82166011843319
Egypt,Q3,d2,t18,2024,43.37560468677662
Egypt,Q3,d2,t18,2030,33.10603581359531
Egypt,Q3,d2,t18,2036,33.823409857502
Egypt,Q3,d2,t19,2024,43.37933067865188
Egypt,Q3,d2,t19,2030,36.53288713447015
Egypt,Q3,d2,t19,2036,46.4821086428798
Egypt,Q3,d2,t20,2024,43.37925996754812
Egypt,Q3,d2,t20,2030,36.53085276504067
Egypt,Q3,d2,t20,2036,46.47146553716279
Egypt,Q3,d2,t21,2024,43.37739154475983
Egypt,Q3,d2,t21,2030,33.13039462163449
Egypt,Q3,d2,t21,2036,34.73114821407844
Egypt,Q3,d2,t22,2024,43.376702038830366
Egypt,Q3,d2,t22,2030,33.113367591865924
Egypt,Q3,d2,t22,2036,33.85938997839535
Egypt,Q3,d2,t23,2024,43.37603432599726
Egypt,Q3,d2,t23,2030,33.107337286455746
Egypt,Q3,d2,t23,2036,33.82666970236288
Egypt,Q3,d2,t24,2024,43.37546309140139
Egypt,Q3,d2,t24,2030,33.10542695068563
Egypt,Q3,d2,t24,2036,33.82161079426526
Egypt,Q3,d3,t1,2024,43.37463703094373
Egypt,Q3,d3,t1,2030,33.103514223119696
Egypt,Q3,d3,t1,2036,33.81828974813111
Egypt,Q3,d3,t2,2024,43.37463420797395
Egypt,Q3,d3,t2,2030,33.10349505454101
Egypt,Q3,d3,t2,2036,33.81824530932783
Egypt,Q3,d3,t3,2024,43.374633363854784
Egypt,Q3,d3,t3,2030,33.103488278773014
Egypt,Q3,d3,t3,2036,33.81823129818434
Egypt,Q3,d3,t4,2024,43.37463264112152
Egypt,Q3,d3,t4,2030,33.10348280535222
Egypt,Q3,d3,t4,2036,33.81822167723862
Egypt,Q3,d3,t5,2024,43.37463077154806
Egypt,Q3,d3,t5,2030,33.103480157105416
Egypt,Q3,d3,t5,2036,33.818217570441504
Egypt,Q3,d3,t6,2024,43.37462856855854
Egypt,Q3,d3,t6,2030,33.103478573835375
Egypt,Q3,d3,t6,2036,33.818215405339416
Egypt,Q3,d3,t7,2024,43.3746283327673
Egypt,Q3,d3,t7,2030,33.103478447908564
Egypt,Q3,d3,t7,2036,33.818215285361255
Egypt,Q3,d3,t8,2024,43.37462985895263
Egypt,Q3,d3,t8,2030,33.103479649248065
Egypt,Q3,d3,t8,2036,33.81821666644791
Egypt,Q3,d3,t9,2024,43.37463319119808
Egypt,Q3,d3,t9,2030,33.10348535352556
Egypt,Q3,d3,t9,2036,33.81822523970015
Egypt,Q3,d3,t10,2024,43.37463601199529
Egypt,Q3,d3,t10,2030,33.10349988702467
Egypt,Q3,d3,t10,2036,33.81825809181533
Egypt,Q3,d3,t11,2024,43.37463547704075
Egypt,Q3,d3,t11,2030,33.10350710574381
Egypt,Q3,d3,t11,2036,33.81827504498014
Egypt,Q3,d3,t12,2024,43.37463664085136
Egypt,Q3,d3,t12,2030,33.10351465733964
Egypt,Q3,d3,t12,2036,33.81829155876543
Egypt,Q3,d3,t13,2024,43.374635855711496
Egypt,Q3,d3,t13,2030,33.10350961397756
Egypt,Q3,d3,t13,2036,33.81828282641917
Egypt,Q3,d3,t14,2024,43.37463883851797
Egypt,Q3,d3,t14,2030,33.10353384192445
Egypt,Q3,d3,t14,2036,33.81836629635993
Egypt,Q3,d3,t15,2024,43.374639939785865
Egypt,Q3,d3,t15,2030,33.10355145453498
Egypt,Q3,d3,t15,2036,33.81848830568892
Egypt,Q3,d3,t16,2024,43.37464062269204
Egypt,Q3,d3,t16,2030,33.103567274891496
Egypt,Q3,d3,t16,2036,33.818621550422016
Egypt,Q3,d3,t17,2024,43.3746396152452
Egypt,Q3,d3,t17,2030,33.10354548164884
Egypt,Q3,d3,t17,2036,33.81840486456132
Egypt,Q3,d3,t18,2024,43.37463861473617
Egypt,Q3,d3,t18,2030,33.10352855461106
Egypt,Q3,d3,t18,2036,33.818323735366405
Egypt,Q3,d3,t19,2024,43.37464322747282
Egypt,Q3,d3,t19,2030,33.103639542007734
Egypt,Q3,d3,t19,2036,33.81886060538357
Egypt,Q3,d3,t20,2024,43.37465525220668
Egypt,Q3,d3,t20,2030,36.530298692193874
Egypt,Q3,d3,t20,2036,46.47075178624257
Egypt,Q3,d3,t21,2024,43.37465039034674
Egypt,Q3,d3,t21,2030,36.16023365512179
Egypt,Q3,d3,t21,2036,35.942854649937246
Egypt,Q3,d3,t22,2024,43.37464494739921
Egypt,Q3,d3,t22,2030,33.10377093051222
Egypt,Q3,d3,t22,2036,33.820416630183544
Egypt,Q3,d3,t23,2024,43.37464359440663
Egypt,Q3,d3,t23,2030,33.10366032222643
Egypt,Q3,d3,t23,2036,33.81900608535375
Egypt,Q3,d3,t24,2024,43.37463937108212
Egypt,Q3,d3,t24,2030,33.103533435373805
Egypt,Q3,d3,t24,2036,33.8183415844274
Egypt,Q3,d4,t1,2024,43.37463330047759
Egypt,Q3,d4,t1,2030,33.10350758797696
Egypt,Q3,d4,t1,2036,33.81826755178108
Egypt,Q3,d4,t2,2024,43.374631480221815
Egypt,Q3,d4,t2,2030,33.10349794005932
Egypt,Q3,d4,t2,2036,33.81824671169938
Egypt,Q3,d4,t3,2024,43.3746293672133
Egypt,Q3,d4,t3,2030,33.10348859399104
Egypt,Q3,d4,t3,2036,33.81823716355164
Egypt,Q3,d4,t4,2024,43.3746281084663
Egypt,Q3,d4,t4,2030,33.10348489631728
Egypt,Q3,d4,t4,2036,33.81823113233327
Egypt,Q3,d4,t5,2024,43.37462602633171
Egypt,Q3,d4,t5,2030,33.103481167837934
Egypt,Q3,d4,t5,2036,33.81822271537243
Egypt,Q3,d4,t6,2024,43.37462293848086
Egypt,Q3,d4,t6,2030,33.103478461758684
Egypt,Q3,d4,t6,2036,33.81821718244285
Egypt,Q3,d4,t7,2024,43.37462201126032
Egypt,Q3,d4,t7,2030,33.10347817592199
Egypt,Q3,d4,t7,2036,33.81821688730243
Egypt,Q3,d4,t8,2024,43.37462227750345
Egypt,Q3,d4,t8,2030,33.1034785610619
Egypt,Q3,d4,t8,2036,33.81821776052566
Egypt,Q3,d4,t9,2024,43.374626430952425
Egypt,Q3,d4,t9,2030,33.10348316385526
Egypt,Q3,d4,t9,2036,33.81822865268659
Egypt,Q3,d4,t10,2024,43.37462819412349
Egypt,Q3,d4,t10,2030,33.10348775081609
Egypt,Q3,d4,t10,2036,33.8182309582649
Egypt,Q3,d4,t11,2024,43.37462950453455
Egypt,Q3,d4,t11,2030,33.10349031834707
Egypt,Q3,d4,t11,2036,33.81822836137622
Egypt,Q3,d4,t12,2024,43.37463122110125
Egypt,Q3,d4,t12,2030,33.10349372403282
Egypt,Q3,d4,t12,2036,33.81824156349041
Egypt,Q3,d4,t13,2024,43.374631757785885
Egypt,Q3,d4,t13,2030,33.103498423052066
Egypt,Q3,d4,t13,2036,33.81825583068142
Egypt,Q3,d4,t14,2024,43.374632355425085
Egypt,Q3,d4,t14,2030,33.10350157461054
Egypt,Q3,d4,t14,2036,33.81826438294289
Egypt,Q3,d4,t15,2024,43.37463355015074
Egypt,Q3,d4,t15,2030,33.103508725778575
Egypt,Q3,d4,t15,2036,33.81827941842828
Egypt,Q3,d4,t16,2024,43.37463543959967
Egypt,Q3,d4,t16,2030,33.10351793828323
Egypt,Q3,d4,t16,2036,33.81829979759607
Egypt,Q3,d4,t17,2024,43.37463727753264
Egypt,Q3,d4,t17,2030,33.103522576734115
Egypt,Q3,d4,t17,2036,33.81830608373817
Egypt,Q3,d4,t18,2024,43.37463959172941
Egypt,Q3,d4,t18,2030,33.10353108380844
Egypt,Q3,d4,t18,2036,33.81830920164236
Egypt,Q3,d4,t19,2024,43.37465744107839
Egypt,Q3,d4,t19,2030,33.10640544451953
Egypt,Q3,d4,t19,2036,34.72420779634471
Egypt,Q3,d4,t20,2024,43.37466049726295
Egypt,Q3,d4,t20,2030,33.11454580218837
Egypt,Q3,d4,t20,2036,34.72510166630453
Egypt,Q3,d4,t21,2024,43.37465185552814
Egypt,Q3,d4,t21,2030,33.10422394498961
Egypt,Q3,d4,t21,2036,33.83016574955479
Egypt,Q3,d4,t22,2024,43.37464579963197
Egypt,Q3,d4,t22,2030,33.10360769693359
Egypt,Q3,d4,t22,2036,33.81855749370775
Egypt,Q3,d4,t23,2024,43.37464285025344
Egypt,Q3,d4,t23,2030,33.10356441061148
Egypt,Q3,d4,t23,2036,33.81840217030724
Egypt,Q3,d4,t24,2024,43.37464038296269
Egypt,Q3,d4,t24,2030,33.10353385271341
Egypt,Q3,d4,t24,2036,33.81832824404329
Egypt,Q3,d5,t1,2024,43.37463877924005
Egypt,Q3,d5,t1,2030,33.10353054076197
Egypt,Q3,d5,t1,2036,33.818294872598855
Egypt,Q3,d5,t2,2024,43.37463561776077
Egypt,Q3,d5,t2,2030,33.10351048919836
Egypt,Q3,d5,t2,2036,33.81826481222301
Egypt,Q3,d5,t3,2024,43.37463318911865
Egypt,Q3,d5,t3,2030,33.1034963960065
Egypt,Q3,d5,t3,2036,33.81824789604585
Egypt,Q3,d5,t4,2024,43.37463210262224
Egypt,Q3,d5,t4,2030,33.103490504256726
Egypt,Q3,d5,t4,2036,33.81823971051385
Egypt,Q3,d5,t5,2024,43.37463000257158
Egypt,Q3,d5,t5,2030,33.10348342737272
Egypt,Q3,d5,t5,2036,33.81822600930289
Egypt,Q3,d5,t6,2024,43.37462763169204
Egypt,Q3,d5,t6,2030,33.103479932783785
Egypt,Q3,d5,t6,2036,33.818219474031345
Egypt,Q3,d5,t7,2024,43.37462644373102
Egypt,Q3,d5,t7,2030,33.10347918888095
Egypt,Q3,d5,t7,2036,33.81821828469899
Egypt,Q3,d5,t8,2024,43.37462824689205
Egypt,Q3,d5,t8,2030,33.103481597941006
Egypt,Q3,d5,t8,2036,33.81822422493932
Egypt,Q3,d5,t9,2024,43.37463228945091
Egypt,Q3,d5,t9,2030,33.103496442784696
Egypt,Q3,d5,t9,2036,33.81825958023356
Egypt,Q3,d5,t10,2024,43.37463431642583
Egypt,Q3,d5,t10,2030,33.10350952052426
Egypt,Q3,d5,t10,2036,33.818274525373326
Egypt,Q3,d5,t11,2024,43.37463479953576
Egypt,Q3,d5,t11,2030,33.103503060317884
Egypt,Q3,d5,t11,2036,33.81826885333526
Egypt,Q3,d5,t12,2024,43.37463676253112
Egypt,Q3,d5,t12,2030,33.10352076471542
Egypt,Q3,d5,t12,2036,33.81831259931785
Egypt,Q3,d5,t13,2024,43.37463537498934
Egypt,Q3,d5,t13,2030,33.10351565979424
Egypt,Q3,d5,t13,2036,33.818298436808185
Egypt,Q3,d5,t14,2024,43.37463633186098
Egypt,Q3,d5,t14,2030,33.1035245195227
Egypt,Q3,d5,t14,2036,33.81832902253317
Egypt,Q3,d5,t15,2024,43.37463669439912
Egypt,Q3,d5,t15,2030,33.10352832649185
Egypt,Q3,d5,t15,2036,33.818344368864764
Egypt,Q3,d5,t16,2024,43.37463899929344
Egypt,Q3,d5,t16,2030,33.103557954767666
Egypt,Q3,d5,t16,2036,33.81852229022939
Egypt,Q3,d5,t17,2024,43.37463906766985
Egypt,Q3,d5,t17,2030,33.10354830039973
Egypt,Q3,d5,t17,2036,33.81838682362841
Egypt,Q3,d5,t18,2024,43.374640471781255
Egypt,Q3,d5,t18,2030,33.103562980774306
Egypt,Q3,d5,t18,2036,33.81841791614512
Egypt,Q3,d5,t19,2024,43.37466172870295
Egypt,Q3,d5,t19,2030,36.53029892948792
Egypt,Q3,d5,t19,2036,46.47075750922702
Egypt,Q3,d5,t20,2024,43.374667505493925
Egypt,Q3,d5,t20,2030,36.53030524023192
Egypt,Q3,d5,t20,2036,46.470769601322495
Egypt,Q3,d5,t21,2024,43.37465851741742
Egypt,Q3,d5,t21,2030,33.10686797252601
Egypt,Q3,d5,t21,2036,34.72508908223823
Egypt,Q3,d5,t22,2024,43.374644348643535
Egypt,Q3,d5,t22,2030,33.10368435361377
Egypt,Q3,d5,t22,2036,33.81907261759783
Egypt,Q3,d5,t23,2024,43.37464211288778
Egypt,Q3,d5,t23,2030,33.10360239550214
Egypt,Q3,d5,t23,2036,33.818583573838865
Egypt,Q3,d5,t24,2024,43.37463820925564
Egypt,Q3,d5,t24,2030,33.10353143983284
Egypt,Q3,d5,t24,2036,33.81832992195165
Egypt,Q4,d1,t1,2024,43.37439091945258
Egypt,Q4,d1,t1,2030,33.10366298063473
Egypt,Q4,d1,t1,2036,31.57611263644985
Egypt,Q4,d1,t2,2024,43.37429480593735
Egypt,Q4,d1,t2,2030,33.10356613019045
Egypt,Q4,d1,t2,2036,31.575868824856013
Egypt,Q4,d1,t3,2024,43.374235843957216
Egypt,Q4,d1,t3,2030,33.10351636681013
Egypt,Q4,d1,t3,2036,31.57574880086341
Egypt,Q4,d1,t4,2024,43.3742174804248
Egypt,Q4,d1,t4,2030,33.103502717299854
Egypt,Q4,d1,t4,2036,31.5757173009728
Egypt,Q4,d1,t5,2024,43.37422540576912
Egypt,Q4,d1,t5,2030,33.103508362052395
Egypt,Q4,d1,t5,2036,31.575731477780327
Egypt,Q4,d1,t6,2024,43.3742574703949
Egypt,Q4,d1,t6,2030,33.103533359114635
Egypt,Q4,d1,t6,2036,31.57579217982311
Egypt,Q4,d1,t7,2024,43.37427726748105
Egypt,Q4,d1,t7,2030,33.103554027123735
Egypt,Q4,d1,t7,2036,31.57584927274413
Egypt,Q4,d1,t8,2024,43.37431860091424
Egypt,Q4,d1,t8,2030,33.10359690873511
Egypt,Q4,d1,t8,2036,31.575972142734656
Egypt,Q4,d1,t9,2024,43.37446758527848
Egypt,Q4,d1,t9,2030,33.103771545450975
Egypt,Q4,d1,t9,2036,31.57646306586965
Egypt,Q4,d1,t10,2024,43.374526325397234
Egypt,Q4,d1,t10,2030,33.10386182360583
Egypt,Q4,d1,t10,2036,31.57675657642684
Egypt,Q4,d1,t11,2024,43.374595165200745
Egypt,Q4,d1,t11,2030,33.1039436749899
Egypt,Q4,d1,t11,2036,31.576978652415747
Egypt,Q4,d1,t12,2024,43.37464151187536
Egypt,Q4,d1,t12,2030,33.104009347215616
Egypt,Q4,d1,t12,2036,31.577157191067272
Egypt,Q4,d1,t13,2024,43.374796418249474
Egypt,Q4,d1,t13,2030,33.104217728116794
Egypt,Q4,d1,t13,2036,31.577845799763708
Egypt,Q4,d1,t14,2024,43.3750775882644
Egypt,Q4,d1,t14,2030,33.104645142648074
Egypt,Q4,d1,t14,2036,31.579182185183992
Egypt,Q4,d1,t15,2024,43.375166767708976
Egypt,Q4,d1,t15,2030,33.10480109447148
Egypt,Q4,d1,t15,2036,31.57933383187073
Egypt,Q4,d1,t16,2024,43.375213485102655
Egypt,Q4,d1,t16,2030,33.10484839634088
Egypt,Q4,d1,t16,2036,31.579171408390447
Egypt,Q4,d1,t17,2024,43.37514121978425
Egypt,Q4,d1,t17,2030,33.104706539276215
Egypt,Q4,d1,t17,2036,31.57885332572535
Egypt,Q4,d1,t18,2024,43.37716668667471
Egypt,Q4,d1,t18,2030,33.126220323679085
Egypt,Q4,d1,t18,2036,31.66590702308405
Egypt,Q4,d1,t19,2024,43.37663110865687
Egypt,Q4,d1,t19,2030,33.1120058328499
Egypt,Q4,d1,t19,2036,31.59361173027972
Egypt,Q4,d1,t20,2024,43.37600901730838
Egypt,Q4,d1,t20,2030,33.10714702799704
Egypt,Q4,d1,t20,2036,31.59325759129834
Egypt,Q4,d1,t21,2024,43.37565675127764
Egypt,Q4,d1,t21,2030,33.10589269678616
Egypt,Q4,d1,t21,2036,31.58365280611858
Egypt,Q4,d1,t22,2024,43.37527699669315
Egypt,Q4,d1,t22,2030,33.10499539757126
Egypt,Q4,d1,t22,2036,31.57992342823422
Egypt,Q4,d1,t23,2024,43.37481223791617
Egypt,Q4,d1,t23,2030,33.10419362770696
Egypt,Q4,d1,t23,2036,31.577629286036057
Egypt,Q4,d1,t24,2024,43.37462562167091
Egypt,Q4,d1,t24,2030,33.103942506846145
Egypt,Q4,d1,t24,2036,31.57686768632841
Egypt,Q4,d2,t1,2024,43.37429624270029
Egypt,Q4,d2,t1,2030,33.103566724542766
Egypt,Q4,d2,t1,2036,31.575872806600845
Egypt,Q4,d2,t2,2024,43.37422806803229
Egypt,Q4,d2,t2,2030,33.10351014833913
Egypt,Q4,d2,t2,2036,31.575734707962408
Egypt,Q4,d2,t3,2024,43.374167161116695
Egypt,Q4,d2,t3,2030,33.10346981978007
Egypt,Q4,d2,t3,2036,31.57564280427472
Egypt,Q4,d2,t4,2024,43.37415828719106
Egypt,Q4,d2,t4,2030,33.103464755643905
Egypt,Q4,d2,t4,2036,31.57563277459747
Egypt,Q4,d2,t5,2024,43.37414216378885
Egypt,Q4,d2,t5,2030,33.103456123522285
Egypt,Q4,d2,t5,2036,31.575614225768945
Egypt,Q4,d2,t6,2024,43.37415158446248
Egypt,Q4,d2,t6,2030,33.103461298804454
Egypt,Q4,d2,t6,2036,31.575626430035157
Egypt,Q4,d2,t7,2024,43.37415523864013
Egypt,Q4,d2,t7,2030,33.10346858543684
Egypt,Q4,d2,t7,2036,31.57565190334857
Egypt,Q4,d2,t8,2024,43.37414864259176
Egypt,Q4,d2,t8,2030,33.1034724532527
Egypt,Q4,d2,t8,2036,31.575671813691617
Egypt,Q4,d2,t9,2024,43.37421950081812
Egypt,Q4,d2,t9,2030,33.10353153739304
Egypt,Q4,d2,t9,2036,31.57583608176491
Egypt,Q4,d2,t10,2024,43.37429811980183
Egypt,Q4,d2,t10,2030,33.10360749738808
Egypt,Q4,d2,t10,2036,31.57604084925434
Egypt,Q4,d2,t11,2024,43.37432680826651
Egypt,Q4,d2,t11,2030,33.1036385411975
Egypt,Q4,d2,t11,2036,31.57611919690476
Egypt,Q4,d2,t12,2024,43.37439212821885
Egypt,Q4,d2,t12,2030,33.10372259878557
Egypt,Q4,d2,t12,2036,31.576359255205897
Egypt,Q4,d2,t13,2024,43.3744269495828
Egypt,Q4,d2,t13,2030,33.10376576444225
Egypt,Q4,d2,t13,2036,31.576477344692183
Egypt,Q4,d2,t14,2024,43.374446244611015
Egypt,Q4,d2,t14,2030,33.10379600261296
Egypt,Q4,d2,t14,2036,31.57656489539445
Egypt,Q4,d2,t15,2024,43.37452026661543
Egypt,Q4,d2,t15,2030,33.103888682425136
Egypt,Q4,d2,t15,2036,31.576832279808038
Egypt,Q4,d2,t16,2024,43.37461518371049
Egypt,Q4,d2,t16,2030,33.103983470216264
Egypt,Q4,d2,t16,2036,31.577000981834363
Egypt,Q4,d2,t17,2024,43.374936118804406
Egypt,Q4,d2,t17,2030,33.10437916192124
Egypt,Q4,d2,t17,2036,31.57810760899688
Egypt,Q4,d2,t18,2024,43.37646527939137
Egypt,Q4,d2,t18,2030,33.10972986082047
Egypt,Q4,d2,t18,2036,31.588783325892525
Egypt,Q4,d2,t19,2024,43.37590481338721
Egypt,Q4,d2,t19,2030,33.10660358156142
Egypt,Q4,d2,t19,2036,31.584450759601207
Egypt,Q4,d2,t20,2024,43.375386679334085
Egypt,Q4,d2,t20,2030,33.105158479114195
Egypt,Q4,d2,t20,2036,31.5828045556068
Egypt,Q4,d2,t21,2024,43.375116489533255
Egypt,Q4,d2,t21,2030,33.10465015984441
Egypt,Q4,d2,t21,2036,31.57927406185009
