c,g,y,value
Rwanda,Rusizi_IV,2036,1.931673554900537e-05
Rwanda,Shema,2024,3.339470971961681e-05
Rwanda,Shema,2030,3.322183536816174e-05
Rwanda,Shema,2036,3.316139512622432e-05
Rwanda,Rusumo,2024,0.1045716126232829
Rwanda,Rusumo,2030,0.1027388527805452
Rwanda,Rusumo,2036,0.0950268614541705
Rwanda,Jabana_1,2024,0.0606904964549935
Rwanda,Jabana_1,2030,0.0591711563540032
Rwanda,Jabana_2,2024,0.1647714289651295
Rwanda,Jabana_2,2030,0.1611604401258347
Rwanda,Jabana_2,2036,0.1557764079568626
Rwanda,SO_Energy,2024,0.2521081170077797
Rwanda,SO_Energy,2030,0.2479543882469577
Rwanda,SO_Energy,2036,0.2414095443066575
Rwanda,Gishoma,2024,0.1212193578776064
Rwanda,Gishoma,2030,0.1180989805356387
Rwanda,Gishoma,2036,0.1131680565781479
Rwanda,Hakan,2024,0.60216250518387
Rwanda,Hakan,2030,0.3220591810589802
Rwanda,Hakan,2036,0.5880788651274335
Rwanda,Kivuwatt_Phase_I,2024,0.2258870103289569
Rwanda,Kivuwatt_Phase_I,2030,0.1928411183186071
Rwanda,Kivuwatt_Phase_I,2036,0.2156024066103234
Rwanda,KP1,2024,0.0269759490334613
Rwanda,KP1,2030,0.0274026527602282
Rwanda,KP1,2036,0.0261913155042038
Rwanda,Agatobwe,2024,0.0030439332616506
Rwanda,Agatobwe,2030,0.0040977384344852
Rwanda,Agatobwe,2036,0.0032369538690843
Rwanda,Cyimbili,2024,0.0006046452979042
Rwanda,Cyimbili,2030,0.0007212626773381
Rwanda,Cyimbili,2036,0.000667430340179
Rwanda,Gaseke,2024,0.0101105315120319
Rwanda,Gaseke,2030,0.0118667609920211
Rwanda,Gaseke,2036,0.0098968776454709
Rwanda,Gashashi,2024,0.0023504063817159
Rwanda,Gashashi,2030,0.0030951558631345
Rwanda,Gashashi,2036,0.002652879893267
Rwanda,Giciye_I,2024,0.0643055422661141
Rwanda,Giciye_I,2030,0.0618245023411266
Rwanda,Giciye_I,2036,0.0548286456404379
Rwanda,Giciye_II,2024,0.0643055422661141
Rwanda,Giciye_II,2030,0.0618245023411266
Rwanda,Giciye_II,2036,0.0548286456404379
Rwanda,Giciye_III,2024,0.1175766473824358
Rwanda,Giciye_III,2030,0.1128590057948303
Rwanda,Giciye_III,2036,0.0877262383981009
Rwanda,Gihira,2024,0.0188986314324041
Rwanda,Gihira,2030,0.020977439161969
Rwanda,Gihira,2036,0.0151587907988417
Rwanda,Gisenyi,2024,0.0103585523283825
Rwanda,Gisenyi,2030,0.0120419973849772
Rwanda,Gisenyi,2036,0.009881650403362
Rwanda,Janja,2024,0.0015203502662509
Rwanda,Janja,2030,0.0020503368457912
Rwanda,Janja,2036,0.0016204588316851
Rwanda,Keya,2024,0.0252547349029426
Rwanda,Keya,2030,0.0258452469509129
Rwanda,Keya,2036,0.0224604444258398
Rwanda,Kigasa,2024,0.0022130214435465
Rwanda,Kigasa,2030,0.0029852829735658
Rwanda,Kigasa,2036,0.0024092047310487
Rwanda,Mazimeru,2024,0.0082923580668114
Rwanda,Mazimeru,2030,0.0107047382336334
Rwanda,Mazimeru,2036,0.0076476126348661
Rwanda,Mukungwa_I,2024,0.1282969352238747
Rwanda,Mukungwa_I,2030,0.1239804084694159
Rwanda,Mukungwa_I,2036,0.1000303062411313
Rwanda,Mukungwa_II,2024,0.0583037093571412
Rwanda,Mukungwa_II,2030,0.0557668314803051
Rwanda,Mukungwa_II,2036,0.0459523420112922
Rwanda,Murunda,2024,0.0006829436730764
Rwanda,Murunda,2030,0.0008891412851127
Rwanda,Murunda,2036,0.0007545800960282
Rwanda,Musarara,2024,0.0031658698038227
Rwanda,Musarara,2030,0.0041919934130569
Rwanda,Musarara,2036,0.0034267064408669
Rwanda,Mutobo,2024,0.0015203502662509
Rwanda,Mutobo,2030,0.0020503368457912
Rwanda,Mutobo,2036,0.0016204588316851
Rwanda,Nkora,2024,0.0105820406762607
Rwanda,Nkora,2030,0.0121203266742956
Rwanda,Nkora,2036,0.0109999508525937
Rwanda,Nshili_I,2024,0.0033604705312554
Rwanda,Nshili_I,2030,0.004333634696494
Rwanda,Nshili_I,2036,0.0038434975422573
Rwanda,Ntaruka,2024,0.1962391199406281
Rwanda,Ntaruka,2030,0.1883090845224518
Rwanda,Ntaruka,2036,0.1441491204110619
Rwanda,Nyabahanga_I,2024,0.001074312646273
Rwanda,Nyabahanga_I,2030,0.0014294311416167
Rwanda,Nyabahanga_I,2036,0.0011845042636833
Rwanda,Nyabarongo_I,2024,0.4792613046197137
Rwanda,Nyabarongo_I,2030,0.4739468449951481
Rwanda,Nyabarongo_I,2036,0.4594973503120914
Rwanda,Nyamyotsi_I,2024,0.0007586856606335
Rwanda,Nyamyotsi_I,2030,0.0009586247265949
Rwanda,Nyamyotsi_I,2036,0.0008984046651004
Rwanda,Nyamyotsi_II,2024,0.0007394716392718
Rwanda,Nyamyotsi_II,2030,0.0009418826305328
Rwanda,Nyamyotsi_II,2036,0.0008513530564031
Rwanda,Nyirabuhombohombo,2024,0.007500602611916
Rwanda,Nyirabuhombohombo,2030,0.0096289815052802
Rwanda,Nyirabuhombohombo,2036,0.0070627057322444
Rwanda,Nyirantaruko,2024,0.0206695207803183
Rwanda,Nyirantaruko,2030,0.0230067648777903
Rwanda,Nyirantaruko,2036,0.0162329227590837
Rwanda,Rubagabaga,2024,0.0039561693330689
Rwanda,Rubagabaga,2030,0.0052677299756687
Rwanda,Rubagabaga,2036,0.0041111002042734
Rwanda,Rugezi,2024,0.0416732896323229
Rwanda,Rugezi,2030,0.0406126088679136
Rwanda,Rugezi,2036,0.0348162992242213
Rwanda,Rukarara_I,2024,0.161875757621141
Rwanda,Rukarara_I,2030,0.1547818678402537
Rwanda,Rukarara_I,2036,0.1203887597553607
Rwanda,Rukarara_V_Mushishito,2024,0.0689266305644518
Rwanda,Rukarara_V_Mushishito,2030,0.0668875383784645
Rwanda,Rukarara_V_Mushishito,2036,0.0474978887060547
Rwanda,Rwaza_Muko,2024,0.0075368292407778
Rwanda,Rwaza_Muko,2030,0.0089576083667966
Rwanda,Rwaza_Muko,2036,0.0078626173584166
Rwanda,BMST_GENC_RWA,2030,0.0449852964878067
Rwanda,BMST_GENC_RWA,2036,0.0296807498904504
Rwanda,NGCC_GENC_RWA,2030,0.0004780271492634
Rwanda,NGCC_GENC_RWA,2036,0.0005084510758188
Rwanda,COSC_GENC_RWA,2030,6.7852793180227824e-06
Rwanda,COSC_GENC_RWA,2036,8.811211808507627e-06
Rwanda,NGSC_GENC_RWA,2030,0.0001057426703863
Rwanda,NGSC_GENC_RWA,2036,0.0001696733489877
Rwanda,DSRC_GENC_RWA,2030,2.784248868343605e-05
Rwanda,DSRC_GENC_RWA,2036,3.972915480332862e-05
Rwanda,HFRC_GENC_RWA,2030,3.256328761454432e-05
Rwanda,HFRC_GENC_RWA,2036,4.838299372472672e-05
Rwanda,HYDM_GENC_RWA,2036,0.039491779045561
Rwanda,Batt_GENC_RWA,2030,0.0006341559627058
Rwanda,Batt_GENC_RWA,2036,0.0049146125585579
Somalia,DSRC_GENC_MOG,2030,3.043505413087849e-05
Somalia,DSRC_GENC_MOG,2036,3.8851633496514094e-05
Somalia,HFRC_GENC_MOG,2030,3.607555857630876e-05
Somalia,HFRC_GENC_MOG,2036,4.699922282713388e-05
Somalia,Batt_GENC_MOG,2030,0.0138465429093474
Somalia,Batt_GENC_MOG,2036,0.0151595620058435
Somalia,DSRC_GENC_SOM,2030,3.042826054091405e-05
Somalia,DSRC_GENC_SOM,2036,3.885436134496576e-05
Somalia,HFRC_GENC_SOM,2030,3.606414450485643e-05
Somalia,HFRC_GENC_SOM,2036,4.700663921161248e-05
Somalia,HYRO_GENC_SOM,2030,1.619226391072166e-05
Somalia,HYRO_GENC_SOM,2036,2.161782223509204e-05
Somalia,HYDM_GENC_SOM,2036,2.029632376900235e-05
Somalia,Batt_GENC_SOM,2030,0.0138524869882342
Somalia,Batt_GENC_SOM,2036,0.0151602665631553
Somalia,DSRC_GENC_SOR,2030,3.0449076256373963e-05
Somalia,DSRC_GENC_SOR,2036,5.109019384211431e-05
Somalia,HFRC_GENC_SOR,2030,3.608863804959906e-05
Somalia,HFRC_GENC_SOR,2036,0.0502869419114698
Somalia,HYRO_GENC_SOR,2030,1.6172436216118674e-05
Somalia,HYRO_GENC_SOR,2036,0.0183491222995947
Somalia,HYDM_GENC_SOR,2036,0.0221375023834494
Somalia,Batt_GENC_SOR,2030,0.9596323862634916
Somalia,Batt_GENC_SOR,2036,0.986087667077288
SouthSudan,GenericHSD_Malakal2,2030,3.276231141325298e-05
SouthSudan,GenericHSD_Malakal2,2036,3.439808089435323e-05
SouthSudan,GenericHSD_Rumbeck,2030,2.857468017092366e-05
SouthSudan,GenericHSD_Rumbeck,2036,3.0438490223408564e-05
SouthSudan,GenericHSD_Wau,2030,2.957231867739157e-05
SouthSudan,GenericHSD_Wau,2036,3.0874051166415766e-05
SouthSudan,GenericHSD_Yei,2030,3.0093142246109045e-05
SouthSudan,GenericHSD_Yei,2036,3.131224393606393e-05
SouthSudan,Palogue,2030,3.333482411344214e-05
SouthSudan,Palogue,2036,3.50688437871701e-05
SouthSudan,Tharjath,2030,3.18038465184223e-05
SouthSudan,Tharjath,2036,3.332636589008565e-05
SouthSudan,Bedden,2030,0.1298976669831395
SouthSudan,Bedden,2036,0.1100273498682822
SouthSudan,Fula_Rapids,2030,0.0677074435737427
SouthSudan,Fula_Rapids,2036,0.0617746608929714
SouthSudan,Kinyeti,2030,1.0231196798590893e-05
SouthSudan,Kinyeti,2036,1.0157120571232077e-05
SouthSudan,Lakki,2036,7.85858382056663e-05
SouthSudan,Wau_Dam,2030,5.714728630375635e-06
SouthSudan,Wau_Dam,2036,7.114127512381054e-06
SouthSudan,Bor,2024,0.0060682403117158
SouthSudan,Bor,2030,0.0079284879321078
SouthSudan,Bor,2036,0.0080849555576992
SouthSudan,Juba,2024,0.4714089153126717
SouthSudan,Juba,2030,0.1339181626033822
SouthSudan,Juba,2036,0.1408444935301349
SouthSudan,Kapoeta,2024,0.0027063864059937
SouthSudan,Kapoeta,2030,0.0040230814504146
SouthSudan,Kapoeta,2036,0.00409128188694
SouthSudan,Malakal,2024,0.0197846056691415
SouthSudan,Malakal,2030,0.0190100891038599
SouthSudan,Malakal,2036,0.0194686398126323
SouthSudan,Maridi,2024,0.0027063858162622
SouthSudan,Maridi,2030,0.0040230943554146
SouthSudan,Maridi,2036,0.0040912949850602
SouthSudan,Rumbek,2024,0.0060682364489428
SouthSudan,Rumbek,2030,0.007944502965918
SouthSudan,Rumbek,2036,0.0080849961040979
SouthSudan,Wau,2024,0.0060682322458943
SouthSudan,Wau,2030,0.0079445430312111
SouthSudan,Wau,2036,0.0080850390702757
SouthSudan,Yambio,2024,0.0060682387438325
SouthSudan,Yambio,2030,0.0079444728976678
SouthSudan,Yambio,2036,0.0080849721397193
SouthSudan,Yei,2024,0.005091786477765
SouthSudan,Yei,2030,0.0043497816397805
SouthSudan,Yei,2036,0.0043350320226073
SouthSudan,DSRC_GENC_SOU,2030,4.017097134425738e-05
SouthSudan,DSRC_GENC_SOU,2036,4.109889030570197e-05
SouthSudan,HFRC_GENC_SOU,2030,0.0937541186570659
SouthSudan,HFRC_GENC_SOU,2036,0.1364228341420647
SouthSudan,HYDM_GENC_SOU,2036,2.758361976024825e-05
SouthSudan,Batt_GENC_SOU,2030,0.0651511789512769
SouthSudan,Batt_GENC_SOU,2036,0.0423783022471231
Sudan,GT_LF_GENC_SUD,2030,5.893059255886285
Sudan,GT_LF_GENC_SUD,2036,6.085397667233247
Sudan,HYD_ROR_GENC_SUD,2030,0.0238409377807952
Sudan,HYD_ROR_GENC_SUD,2036,0.0231650175394411
Sudan,ST_HF_GENC_SUD,2030,1.430756520760044e-05
Sudan,ST_HF_GENC_SUD,2036,1.5019523134621523e-05
Sudan,SC_CO_25_SUD,2030,0.0276924575260517
Sudan,SC_CO_25_SUD,2036,0.0257576668980027
Sudan,DG_DS_20_SUD,2024,0.0963411166486684
Sudan,DG_DS_20_SUD,2030,0.0611970951920866
Sudan,DG_DS_20_SUD,2036,0.0548286818865333
Sudan,HYD_STOHY_25_SUD,2030,2.7917549930717893
Sudan,HYD_STOHY_25_SUD,2036,2.21376437499263
Sudan,HYD_STOHY_30_SUD,2030,0.8648658171021174
Sudan,HYD_STOHY_30_SUD,2036,0.8288837498423792
Sudan,CC_LF_03_SUD,2024,1.5971004702796985
Sudan,SC_CO_09_SUD,2024,1.3842847353488617
Sudan,SC_CO_09_SUD,2030,0.7213858952861701
Sudan,SC_CO_09_SUD,2036,0.6093812152973777
Sudan,DG_HF_04_SUD,2024,1.249022813824569
Sudan,DG_HF_04_SUD,2030,0.9613293655189132
Sudan,DG_HF_10_SUD,2024,0.3675248653413167
Sudan,DG_HF_10_SUD,2030,0.2874048770627603
Sudan,GT_DS_16_SUD,2024,0.4853445048456551
Sudan,GT_DS_16_SUD,2030,0.2751677321896529
Sudan,GT_DS_16_SUD,2036,0.2434093444167968
Sudan,HYD_STOHY_Nile_09_SUD,2024,10.6504230780594
Sudan,HYD_STOHY_Nile_09_SUD,2030,6.263220923173387
Sudan,HYD_STOHY_Nile_09_SUD,2036,5.0460265723890565
Sudan,HYD_STOHY_16_SUD,2024,3.975157881926042
Sudan,HYD_STOHY_16_SUD,2030,2.0575390833753278
Sudan,HYD_STOHY_16_SUD,2036,1.659425614889932
Sudan,HYD_STOHY_79_SUD,2024,1.6868264329953322
Sudan,HYD_STOHY_79_SUD,2030,0.8034552640555387
Sudan,ST_HF_15_SUD,2024,1.159142380226977
Sudan,ST_HF_15_SUD,2030,0.7963477498928899
Sudan,ST_HF_15_SUD,2036,0.9565243337322432
Sudan,BMST_GENC_SUD,2030,0.210051078060602
Sudan,BMST_GENC_SUD,2036,0.1834225961592365
Sudan,DSRC_GENC_SUD,2030,8.549052498082815e-05
Sudan,DSRC_GENC_SUD,2036,8.039976472462287e-05
Sudan,HFRC_GENC_SUD,2030,0.7972474281474765
Sudan,HFRC_GENC_SUD,2036,0.8298303344686255
Sudan,HYRO_GENC_SUD,2030,0.0590934755525602
Sudan,HYRO_GENC_SUD,2036,0.0535191929612693
Sudan,HYDM_GENC_SUD,2036,0.3950102615090032
Sudan,Batt_GENC_SUD,2030,8.068402516570183
Sudan,Batt_GENC_SUD,2036,12.327769901975888
Tanzania,Bagamoyo,2030,3.2693666271026964e-05
Tanzania,Bagamoyo,2036,9.788737418001216e-05
Tanzania,Dodoma,2030,1.9327693751803224e-05
Tanzania,Dodoma,2036,6.633525422637546e-05
Tanzania,Kinyerezi_I_New,2030,2.091450865769301e-05
Tanzania,Kinyerezi_I_New,2036,9.401333493319072e-05
Tanzania,Kinyerezi_II_New,2030,1.839174502998585e-05
Tanzania,Kinyerezi_II_New,2036,6.201048811290648e-05
Tanzania,Kinyerezi_III,2030,2.0099112794626743e-05
Tanzania,Kinyerezi_III,2036,8.125678419918477e-05
Tanzania,Mtwara_I,2030,3.217698940163501e-05
Tanzania,Mtwara_I,2036,9.49185783984936e-05
Tanzania,Mtwara_III,2030,1.9327693751803224e-05
Tanzania,Mtwara_III,2036,6.633525422637546e-05
Tanzania,Somanga_Fungu__TANESCO,2030,6.995377778989858e-05
Tanzania,Somanga_Fungu__TANESCO,2036,0.6732829194377256
Tanzania,Somanga_Fungu_PPP,2030,2.0820160176711173e-05
Tanzania,Somanga_Fungu_PPP,2036,9.364648345037056e-05
Tanzania,Somanga_Mtama,2030,1.829305406888127e-05
Tanzania,Somanga_Mtama,2036,6.174498807088466e-05
Tanzania,Ubungo_I_New,2030,2.0071083510648888e-05
Tanzania,Ubungo_I_New,2036,8.122068540463977e-05
Tanzania,Ubungo_II_New,2030,2.0096445662581537e-05
Tanzania,Ubungo_II_New,2036,8.125322541248278e-05
Tanzania,Kinyerezi_I_ext,2030,2.0034045829914613e-05
Tanzania,Kinyerezi_I_ext,2036,8.588170139956244e-05
Tanzania,Kikuletwa,2030,0.0172096532430254
Tanzania,Kikuletwa,2036,0.0172485908838769
Tanzania,Kiwira_I,2030,5.453766664958916e-06
Tanzania,Kiwira_I,2036,8.602821814598378e-06
Tanzania,Kiwira_II,2030,5.453766664958916e-06
Tanzania,Kiwira_II,2036,8.602821814598378e-06
Tanzania,Kiwira_III,2030,9.005211138994712e-06
Tanzania,Kiwira_III,2036,1.4838238108752903e-05
Tanzania,Mbeya_I,2030,3.878426315698057e-06
Tanzania,Mbeya_I,2036,5.990417919547934e-06
Tanzania,Mbeya_II,2030,9.020706475703911e-06
Tanzania,Mbeya_II,2036,1.4852589077332506e-05
Tanzania,Mbeya_III,2030,8.950954909380014e-06
Tanzania,Mbeya_III,2036,1.4692470173734037e-05
Tanzania,Mchuchuma_I,2030,3.878426315698057e-06
Tanzania,Mchuchuma_I,2036,5.990417919547934e-06
Tanzania,Mchuchuma_II,2030,9.335396012108742e-06
Tanzania,Mchuchuma_II,2036,1.5592832612620728e-05
Tanzania,Mchuchuma_III,2030,3.878426315698057e-06
Tanzania,Mchuchuma_III,2036,5.990417919547934e-06
Tanzania,Ngaka_I,2030,9.559590338560926e-06
Tanzania,Ngaka_I,2036,1.6682001629823423e-05
Tanzania,Ngaka_II,2030,9.202956103141651e-06
Tanzania,Ngaka_II,2036,1.5715292408934466e-05
Tanzania,Rukwa_I,2030,9.16749596239503e-06
Tanzania,Rukwa_I,2036,1.5671809605970456e-05
Tanzania,Rukwa_II,2030,9.574078895068928e-06
Tanzania,Rukwa_II,2036,1.66963247412716e-05
Tanzania,Rungwe,2030,9.3543475919286e-06
Tanzania,Rungwe,2036,1.5606088177221315e-05
Tanzania,Ikondo_Mnyera,2030,0.9571123753797512
Tanzania,Ikondo_Mnyera,2036,0.831549811171672
Tanzania,Iringa_(Ibosa),2030,3.2161915428405665e-05
Tanzania,Iringa_(Ibosa),2036,4.617940643589474e-05
Tanzania,Iringa_(Nginayo),2030,0.1949080348788782
Tanzania,Iringa_(Nginayo),2036,0.1907037634113904
Tanzania,Iringa_Kilolo,2030,0.0001237443372741
Tanzania,Iringa_Kilolo,2036,0.0003016622591256
Tanzania,Julius_Nyerere,2030,1.4691680335051691
Tanzania,Julius_Nyerere,2036,1.1801359909568248
Tanzania,Julius_Nyerere_1,2024,2.1503403099910345
Tanzania,Julius_Nyerere_1,2030,0.7859386876901062
Tanzania,Julius_Nyerere_1,2036,0.6997441854990571
Tanzania,Kakono,2030,4.381268916953928e-05
Tanzania,Kakono,2036,4.591208569424205e-05
Tanzania,Kikagati_(14_MW)*,2030,3.411558462659849e-05
Tanzania,Kikagati_(14_MW)*,2036,4.733459403583532e-05
Tanzania,Kikonge,2030,0.000134979702639
Tanzania,Kikonge,2036,0.0001836960512991
Tanzania,Malagarasi,2030,6.34376935447353e-05
Tanzania,Malagarasi,2036,6.364782088033678e-05
Tanzania,Masigira,2030,0.3750143818908095
Tanzania,Masigira,2036,0.3585587352032463
Tanzania,Mbarali,2030,1.8891024597308093e-05
Tanzania,Mbarali,2036,2.6498746242116047e-05
Tanzania,Mhanga,2030,2.5924651730481538e-05
Tanzania,Mhanga,2036,3.8433602121988014e-05
Tanzania,Mnyera_Kisingo,2030,5.776923870899346e-05
Tanzania,Mnyera_Kisingo,2036,9.20716877419812e-05
Tanzania,Mnyera_Kwanini,2030,0.6169780095929778
Tanzania,Mnyera_Kwanini,2036,0.5667620398501657
Tanzania,Mnyera_Mnyera,2030,0.0003318887002718
Tanzania,Mnyera_Mnyera,2036,0.0013257087376555
Tanzania,Mnyera_Pumbwe,2030,0.553389338058516
Tanzania,Mnyera_Pumbwe,2036,0.5129327641054467
Tanzania,Mnyera_Ruaha,2030,2.0781948726679465e-05
Tanzania,Mnyera_Ruaha,2036,2.816527416820296e-05
Tanzania,Mnyera_Taveta,2030,0.5792303142608235
Tanzania,Mnyera_Taveta,2036,0.5345617045806124
Tanzania,Mpanga,2030,0.6185358689333269
Tanzania,Mpanga,2036,0.5673708949520964
Tanzania,Nakatuta_(Liparamba),2030,2.894151724478049e-05
Tanzania,Nakatuta_(Liparamba),2036,4.0462427435304734e-05
Tanzania,Njombe,2030,2.079999508000403e-05
Tanzania,Njombe,2036,2.5223991890382267e-05
Tanzania,Ruhudji,2030,0.9605050976196228
Tanzania,Ruhudji,2036,0.8297642649024529
Tanzania,Rumakali,2030,0.7554751497530241
Tanzania,Rumakali,2036,0.6776344164455176
Tanzania,Rusumo_(80_MW)*,2024,0.0001761998909255
Tanzania,Rusumo_(80_MW)*,2030,0.000172702191138
Tanzania,Rusumo_(80_MW)*,2036,0.0001719878561677
Tanzania,Songea_HPP,2030,2.6497304734284065e-05
Tanzania,Songea_HPP,2036,4.1424201769410657e-05
Tanzania,Songwe_Bipugu_(34_MW)*,2030,3.746840215524261e-05
Tanzania,Songwe_Bipugu_(34_MW)*,2036,5.245999589527396e-05
Tanzania,Songwe_Manolo_(180.2_MW)*,2030,3.180802344520996e-05
Tanzania,Songwe_Manolo_(180.2_MW)*,2036,4.778239956548648e-05
Tanzania,Songwe_Sofre_(163.2_MW)*,2030,0.2897133345354247
Tanzania,Songwe_Sofre_(163.2_MW)*,2036,0.2802972453155368
Tanzania,Upper_Kihansi,2030,0.0241012625810494
Tanzania,Upper_Kihansi,2036,0.0240591283734991
Tanzania,Songea,2024,0.0351194982386501
Tanzania,Songea,2030,0.032776242012865
Tanzania,Kinyerezi_IV,2024,2.161596909661913
Tanzania,Kinyerezi_IV,2030,0.8560952420451098
Tanzania,Kinyerezi_IV,2036,0.836828937512125
Tanzania,Kinyerezi_I,2024,0.7500162067371091
Tanzania,Kinyerezi_I,2030,0.4912483299327825
Tanzania,Kinyerezi_I,2036,0.4930095859340825
Tanzania,Kinyerezi_II,2024,1.3579927732906902
Tanzania,Kinyerezi_II,2030,0.7070034099075255
Tanzania,Kinyerezi_II,2036,0.702980868801301
Tanzania,Somanga,2024,0.0319793579421602
Tanzania,Somanga,2030,0.0320612498315402
Tanzania,Somanga,2036,0.0328933135279444
Tanzania,Songas,2024,0.983991926652686
Tanzania,Songas,2030,0.5851230362640794
Tanzania,Songas,2036,0.5846138832790452
Tanzania,Tegeta,2024,0.1937309284612588
Tanzania,Tegeta,2030,0.1719155313388695
Tanzania,Tegeta,2036,0.1752879787984067
Tanzania,Ubungo_I,2024,0.4803867693439745
Tanzania,Ubungo_I,2030,0.3584284336983511
Tanzania,Ubungo_I,2036,0.3621379277783097
Tanzania,Ubungo_II,2024,0.5788406616826826
Tanzania,Ubungo_II,2030,0.4106459378552178
Tanzania,Ubungo_II,2036,0.4137932607215757
Tanzania,Ubungo_III,2024,0.534776406864244
Tanzania,Ubungo_III,2030,0.3878089765329262
Tanzania,Ubungo_III,2036,0.3912214046707332
Tanzania,Biharamulo,2024,0.017523702445002
Tanzania,Biharamulo,2030,0.0163659195053808
Tanzania,Biharamulo,2036,0.0164243242163435
Tanzania,Inyonga,2030,0.008231672242492
Tanzania,Inyonga,2036,0.0082496555255306
Tanzania,Kasulu,2024,0.0131767672576409
Tanzania,Kasulu,2030,0.0122513405214624
Tanzania,Kasulu,2036,0.0122986873389612
Tanzania,Kibondo,2024,0.0131767672576409
Tanzania,Kibondo,2030,0.0122513405214624
Tanzania,Kibondo,2036,0.0122986873389612
Tanzania,Kigoma_ICE,2024,0.0351196248690395
Tanzania,Kigoma_ICE,2030,0.0327762576699699
Tanzania,Kigoma_ICE,2036,0.0328873110958213
Tanzania,Liwale,2024,0.0043035177330725
Tanzania,Liwale,2030,0.0041195451118382
Tanzania,Liwale,2036,0.0041265771193412
Tanzania,Loliondo,2024,0.017523702445002
Tanzania,Loliondo,2030,0.0163659195053808
Tanzania,Loliondo,2036,0.0164243242163435
Tanzania,Ludewa,2024,0.0043035177330725
Tanzania,Ludewa,2030,0.0041195451118382
Tanzania,Ludewa,2036,0.0041265771193412
Tanzania,Madaba,2024,0.0043035177330725
Tanzania,Madaba,2030,0.0041195451118382
Tanzania,Madaba,2036,0.0041265771193412
Tanzania,Mbinga,2024,0.0085821790419379
Tanzania,Mbinga,2030,0.008231672242492
Tanzania,Mbinga,2036,0.0082496555255306
Tanzania,Namtumbo,2024,0.0012721137531411
Tanzania,Namtumbo,2030,0.0012414923816742
Tanzania,Namtumbo,2036,0.0012415642943836
Tanzania,Ngara,2024,0.0131767672576409
Tanzania,Ngara,2030,0.0122513405214624
Tanzania,Ngara,2036,0.0122986873389612
Tanzania,Nyakato,2024,0.3140137127676583
Tanzania,Nyakato,2030,0.2383034384850013
Tanzania,Nyakato,2036,0.2382518417347067
Tanzania,Sumbawanga,2024,0.0217264284018347
Tanzania,Sumbawanga,2030,0.0205671772202801
Tanzania,Sumbawanga,2036,0.0206179226419593
Tanzania,Andoya,2024,0.0038254451467028
Tanzania,Andoya,2030,0.0037543234494604
Tanzania,Andoya,2036,0.0037507155413585
Tanzania,Darakuta,2024,0.0017242205074599
Tanzania,Darakuta,2030,0.0017035999901185
Tanzania,Darakuta,2036,0.0017018311788696
Tanzania,Diwale,2030,0.0316752781728135
Tanzania,Diwale,2036,0.0314657263759532
Tanzania,Lower_Kihansi,2024,1.1910248447512377
Tanzania,Lower_Kihansi,2030,0.5115798494091764
Tanzania,Lower_Kihansi,2036,0.467563766309587
Tanzania,Mwenga,2024,0.0244936798079006
Tanzania,Mwenga,2030,0.0234922475341337
Tanzania,Mwenga,2036,0.0233703704939266
Tanzania,New_Pangani_Falls,2024,0.4875488003869977
Tanzania,New_Pangani_Falls,2030,0.3284257374350962
Tanzania,New_Pangani_Falls,2036,0.3149234276643449
Tanzania,Tosamaganga,2030,0.0049749951040961
Tanzania,Tosamaganga,2036,0.0049666646004728
Tanzania,Tulila,2024,0.0300161493438175
Tanzania,Tulila,2030,0.0286126820589797
Tanzania,Tulila,2036,0.0284222776832341
Tanzania,Uwemba,2024,0.004212212898986
Tanzania,Uwemba,2030,0.0041333997417486
Tanzania,Uwemba,2036,0.0041292367383867
Tanzania,Yovi,2024,0.0055259038086097
Tanzania,Yovi,2030,0.0054217057758681
Tanzania,Yovi,2036,0.0054125999184712
Tanzania,Kibena,2030,0.0031409483096987
Tanzania,Kibena,2036,0.0031188312097648
Tanzania,Mgololo,2030,0.0415679671671378
Tanzania,Mgololo,2036,0.0410591913727238
Tanzania,Misenyi_(Kagera),2030,0.0042041237010221
Tanzania,Misenyi_(Kagera),2036,0.004185509150617
Tanzania,"Mkonge_Energy_System_(I,II_&_III)",2030,0.0031409483096987
Tanzania,"Mkonge_Energy_System_(I,II_&_III)",2036,0.0031188312097648
Tanzania,Mkonge_Energy_System_IV_(Usambara),2030,0.00210251910725
Tanzania,Mkonge_Energy_System_IV_(Usambara),2036,0.0020955973181378
Tanzania,Mufindi_(Cogen),2030,0.0281836803654889
Tanzania,Mufindi_(Cogen),2036,0.027893501277533
Tanzania,Ngombeni_(Mafia),2030,0.0031409483096987
Tanzania,Ngombeni_(Mafia),2036,0.0031188312097648
Tanzania,Sao_Hill_(Cogen),2030,0.006303453897437
Tanzania,Sao_Hill_(Cogen),2036,0.0062701239002745
Tanzania,TANWAT,2024,0.0031674612106257
Tanzania,TANWAT,2030,0.0031409483096987
Tanzania,TANWAT,2036,0.0031188312097648
Tanzania,TPC,2024,0.0181622699759395
Tanzania,TPC,2030,0.0178559666041949
Tanzania,TPC,2036,0.0177036165582244
Tanzania,Kidatu,2024,2.268995967853547
Tanzania,Kidatu,2030,0.8017723338259011
Tanzania,Kidatu,2036,0.7172912867713694
Tanzania,Madope,2030,0.0130649033859507
Tanzania,Madope,2036,0.0130083706081702
Tanzania,Matembwe,2024,0.0057972094776824
