z,genCostCmp,y,value
Malawi,Generation costs: $m,2031,14.423447844839686
Malawi,Generation costs: $m,2032,14.794973900037894
Malawi,Generation costs: $m,2033,15.35252440687174
Malawi,Generation costs: $m,2034,15.962796267931585
Malawi,Generation costs: $m,2035,16.426639420420397
Malawi,Generation costs: $m,2036,16.847052634858553
Malawi,Generation costs: $m,2037,17.21329180201306
Malawi,Generation costs: $m,2038,17.319533126113278
Malawi,Generation costs: $m,2039,17.643461314683627
Malawi,Generation costs: $m,2040,17.90288060025565
Malawi,Fixed O&M: $m,2025,6.366459469404751
Malawi,Fixed O&M: $m,2026,6.366459469404751
Malawi,Fixed O&M: $m,2027,6.433765489571223
Malawi,Fixed O&M: $m,2028,6.491411795933568
Malawi,Fixed O&M: $m,2029,6.545702959016796
Malawi,Fixed O&M: $m,2030,6.645327073599526
Malawi,Fixed O&M: $m,2031,6.8419385610443015
Malawi,Fixed O&M: $m,2032,6.986209950182512
Malawi,Fixed O&M: $m,2033,7.261341194480124
Malawi,Fixed O&M: $m,2034,7.5737282244916
Malawi,Fixed O&M: $m,2035,7.818232583499177
Malawi,Fixed O&M: $m,2036,8.048597441208255
Malawi,Fixed O&M: $m,2037,8.258411739258303
Malawi,Fixed O&M: $m,2038,8.297382961675073
Malawi,Fixed O&M: $m,2039,8.498921896690875
Malawi,Fixed O&M: $m,2040,8.673502934635263
Malawi,Variable Cost: $m,2025,0.4540479548691922
Malawi,Variable Cost: $m,2026,0.45404795486919236
Malawi,Variable Cost: $m,2027,0.44086474008461163
Malawi,Variable Cost: $m,2028,0.42765053775343065
Malawi,Variable Cost: $m,2029,0.41520543139626853
Malawi,Variable Cost: $m,2030,0.3923687001252975
Malawi,Variable Cost: $m,2031,0.4381405311136856
Malawi,Variable Cost: $m,2032,0.42412042455733723
Malawi,Variable Cost: $m,2033,0.4108528151290955
Malawi,Variable Cost: $m,2034,0.3988096832785795
Malawi,Variable Cost: $m,2035,0.38718636238777515
Malawi,Variable Cost: $m,2036,0.3762077790794887
Malawi,Variable Cost: $m,2037,0.3654873452097894
Malawi,Variable Cost: $m,2038,0.35579564335724606
Malawi,Variable Cost: $m,2039,0.3465802088363604
Malawi,Variable Cost: $m,2040,0.3371777309963549
DRC_South,Generation costs: $m,2025,1.8478018057909333
DRC_South,Generation costs: $m,2026,3.137832786303966
DRC_South,Generation costs: $m,2027,5.431606048166917
DRC_South,Generation costs: $m,2028,6.65979056187922
DRC_South,Generation costs: $m,2029,7.761225346801436
DRC_South,Generation costs: $m,2030,10.886534672834582
DRC_South,Generation costs: $m,2031,12.197313341582694
DRC_South,Generation costs: $m,2032,13.395086311933325
DRC_South,Generation costs: $m,2033,14.553227702770863
DRC_South,Generation costs: $m,2034,15.090963818807191
DRC_South,Generation costs: $m,2035,15.564246918468372
DRC_South,Generation costs: $m,2036,15.977599431108445
DRC_South,Generation costs: $m,2037,16.453373922116274
DRC_South,Generation costs: $m,2038,17.071305851575303
DRC_South,Generation costs: $m,2039,17.182751106757106
DRC_South,Generation costs: $m,2040,17.501490977282906
DRC_South,Fixed O&M: $m,2025,7.827464676476695
DRC_South,Fixed O&M: $m,2026,7.972458879335424
DRC_South,Fixed O&M: $m,2027,8.116618934878614
DRC_South,Fixed O&M: $m,2028,8.526924346244403
DRC_South,Fixed O&M: $m,2029,8.96847967855475
DRC_South,Fixed O&M: $m,2030,8.779187723515118
DRC_South,Fixed O&M: $m,2031,8.966575806233598
DRC_South,Fixed O&M: $m,2032,9.126785798340325
DRC_South,Fixed O&M: $m,2033,9.25673946168219
DRC_South,Fixed O&M: $m,2034,9.516445518804106
DRC_South,Fixed O&M: $m,2035,9.746986883211731
DRC_South,Fixed O&M: $m,2036,9.951664072058328
DRC_South,Fixed O&M: $m,2037,10.205034491485556
DRC_South,Fixed O&M: $m,2038,10.555884701089159
DRC_South,Fixed O&M: $m,2039,10.602948411919604
DRC_South,Fixed O&M: $m,2040,10.786276347153853
DRC_South,Variable Cost: $m,2025,0.5283264455350188
DRC_South,Variable Cost: $m,2026,0.5121798874456785
DRC_South,Variable Cost: $m,2027,0.4845999805061007
DRC_South,Variable Cost: $m,2028,0.47550161384932643
DRC_South,Variable Cost: $m,2029,0.4691644847327507
DRC_South,Variable Cost: $m,2030,0.43248881156354946
DRC_South,Variable Cost: $m,2031,0.41738790097371137
DRC_South,Variable Cost: $m,2032,0.4026647319425529
DRC_South,Variable Cost: $m,2033,0.388134005258163
DRC_South,Variable Cost: $m,2034,0.38016041449392646
DRC_South,Variable Cost: $m,2035,0.3717941923729966
DRC_South,Variable Cost: $m,2036,0.36320667090023
DRC_South,Variable Cost: $m,2037,0.3570338052740889
DRC_South,Variable Cost: $m,2038,0.35462659973201227
DRC_South,Variable Cost: $m,2039,0.34258794233140616
DRC_South,Variable Cost: $m,2040,0.3356766289424922
