z,z2,y,value
South_Africa,Namibia,2035,0.06084474885844749
South_Africa,Namibia,2036,0.07168949771689498
South_Africa,Namibia,2037,0.18938356164383563
South_Africa,Namibia,2038,0.3856164383561644
South_Africa,Namibia,2039,0.36335616438356166
South_Africa,Namibia,2040,0.32579908675799085
South_Africa,DRC,2025,1.0
South_Africa,DRC,2026,1.0
South_Africa,DRC,2027,1.0
South_Africa,DRC,2028,1.0
South_Africa,DRC,2029,1.0
South_Africa,DRC,2030,1.0
South_Africa,DRC,2031,1.0
South_Africa,DRC,2032,1.0
South_Africa,DRC,2033,1.0
South_Africa,DRC,2034,1.0
South_Africa,DRC,2035,0.852283105022831
South_Africa,DRC,2036,0.8784246575342466
South_Africa,DRC,2037,0.006392694063926941
South_Africa,Mozal,2028,0.3307077625570776
South_Africa,Mozal,2029,0.4549086757990868
South_Africa,Mozal,2030,0.9934931506849315
South_Africa,Mozal,2031,0.9703196347031964
South_Africa,Mozal,2033,0.07134703196347032
South_Africa,Mozal,2034,0.08321917808219179
South_Africa,Mozal,2035,0.07773972602739726
South_Africa,Mozal,2036,0.07773972602739726
South_Africa,Mozal,2037,0.09417808219178082
South_Africa,Mozal,2038,0.09965753424657534
South_Africa,Mozal,2039,0.0932648401826484
South_Africa,Mozal,2040,0.1247716894977169
Lesotho,South_Africa,2028,0.07591324200913242
Lesotho,South_Africa,2029,0.20079908675799088
Lesotho,South_Africa,2030,0.22694063926940639
Lesotho,South_Africa,2031,0.2295662100456621
Lesotho,South_Africa,2032,0.23013698630136986
Lesotho,South_Africa,2033,0.25981735159817354
Lesotho,South_Africa,2034,0.3170091324200913
Lesotho,South_Africa,2035,0.31952054794520546
Lesotho,South_Africa,2036,0.3223744292237443
Lesotho,South_Africa,2037,0.33778538812785386
Lesotho,South_Africa,2038,0.3461187214611872
Lesotho,South_Africa,2039,0.3875570776255708
Lesotho,South_Africa,2040,0.4853881278538813
Eswatini,Mozambique,2036,0.033789954337899546
Eswatini,Mozambique,2038,0.06038812785388128
Eswatini,Mozambique,2039,0.06038812785388128
Eswatini,Mozambique,2040,0.0658675799086758
Mozambique,South_Africa,2032,0.00228310502283105
Mozambique,South_Africa,2033,0.028310502283105023
Mozambique,South_Africa,2034,0.07100456621004567
Mozambique,South_Africa,2035,0.05342465753424658
Mozambique,South_Africa,2036,0.03344748858447488
Mozambique,South_Africa,2037,0.039269406392694065
Mozambique,South_Africa,2038,0.03424657534246575
Mozambique,South_Africa,2039,0.049885844748858446
Mozambique,South_Africa,2040,0.06700913242009132
Mozambique,Eswatini,2025,0.7707762557077625
Mozambique,Eswatini,2026,0.8333333333333334
Mozambique,Eswatini,2027,0.8896118721461187
Mozambique,Eswatini,2028,0.30319634703196346
Mozambique,Eswatini,2029,0.08698630136986302
Mozambique,Eswatini,2031,0.005479452054794521
Mozambique,Eswatini,2032,0.7671232876712328
Mozambique,Eswatini,2033,0.6279680365296804
Mozambique,Eswatini,2034,0.6244292237442922
Mozambique,Eswatini,2035,0.6135844748858448
Mozambique,Eswatini,2036,0.5994292237442922
Mozambique,Eswatini,2037,0.5732876712328767
Mozambique,Eswatini,2038,0.540068493150685
Mozambique,Eswatini,2039,0.5368721461187215
Mozambique,Eswatini,2040,0.4126712328767123
Mozambique,Zimbabwe,2025,0.21381278538812784
Mozambique,Zimbabwe,2026,0.2928082191780822
Mozambique,Zimbabwe,2027,0.43105022831050227
Mozambique,Zimbabwe,2028,0.18470319634703197
Mozambique,Zimbabwe,2029,0.17968036529680365
Mozambique,Zimbabwe,2030,0.9312785388127854
Mozambique,Zimbabwe,2031,0.7376712328767123
Mozambique,Zimbabwe,2032,0.7055936073059361
Mozambique,Zimbabwe,2033,0.691324200913242
Mozambique,Zimbabwe,2034,0.6984018264840183
Mozambique,Zimbabwe,2035,0.6891552511415525
Mozambique,Zimbabwe,2036,0.6960045662100457
Mozambique,Zimbabwe,2037,0.6953196347031964
Mozambique,Zimbabwe,2038,0.6544520547945205
Mozambique,Zimbabwe,2039,0.6226027397260274
Mozambique,Zimbabwe,2040,0.5995433789954338
Mozambique,Zambia,2025,1.0
Mozambique,Zambia,2026,1.0
Mozambique,Zambia,2027,1.0
Mozambique,Zambia,2028,1.0
Mozambique,Zambia,2029,1.0
Mozambique,Zambia,2030,1.0
Mozambique,Zambia,2031,0.9719178082191781
Mozambique,Zambia,2032,0.983675799086758
Mozambique,Zambia,2033,0.9605022831050228
Mozambique,Zambia,2034,0.9559360730593607
Mozambique,Zambia,2035,0.9505707762557077
Mozambique,Zambia,2036,0.9625570776255707
Mozambique,Zambia,2037,0.9544520547945206
Mozambique,Zambia,2038,0.9643835616438357
Mozambique,Zambia,2039,0.9526255707762558
Mozambique,Zambia,2040,0.9623287671232876
Mozambique,Tanzania,2025,1.0
Mozambique,Tanzania,2026,1.0
Mozambique,Tanzania,2027,1.0
Mozambique,Tanzania,2028,1.0
Mozambique,Tanzania,2029,1.0
Mozambique,Tanzania,2030,1.0
Mozambique,Tanzania,2031,1.0
Mozambique,Tanzania,2032,0.843607305936073
Mozambique,Tanzania,2033,0.6897260273972603
Mozambique,Tanzania,2034,0.5038812785388128
Mozambique,Tanzania,2035,0.5039954337899544
Mozambique,Tanzania,2036,0.5507990867579908
Mozambique,Tanzania,2037,0.729337899543379
Mozambique,Tanzania,2038,0.7506849315068493
Mozambique,Tanzania,2039,0.7168949771689498
Mozambique,Tanzania,2040,0.8610730593607306
Mozambique,Malawi,2025,1.0
Mozambique,Malawi,2028,1.0
Mozambique,Malawi,2029,1.0
Mozambique,Malawi,2030,1.0
Mozambique,Malawi,2031,0.48013698630136986
Mozambique,Malawi,2032,0.721689497716895
Mozambique,Malawi,2033,0.7896118721461187
Mozambique,Malawi,2034,0.5486301369863014
Mozambique,Malawi,2035,0.5084474885844749
Mozambique,Malawi,2036,0.5215753424657534
Mozambique,Malawi,2037,0.6856164383561644
Mozambique,Malawi,2038,0.9531963470319634
Mozambique,Malawi,2039,0.9472602739726027
Mozambique,Malawi,2040,0.8756849315068493
Mozambique,Mozal,2032,0.043036529680365296
Mozambique,Mozal,2033,0.15799086757990868
Mozambique,Mozal,2034,0.34942922374429225
Mozambique,Mozal,2035,0.3544520547945205
Mozambique,Mozal,2036,0.29029680365296806
Mozambique,Mozal,2037,0.1341324200913242
Mozambique,Mozal,2038,0.1297945205479452
Mozambique,Mozal,2039,0.1567351598173516
Mozambique,Mozal,2040,0.1393835616438356
Zimbabwe,South_Africa,2025,1.0
Zimbabwe,South_Africa,2026,1.0
Zimbabwe,South_Africa,2027,1.0
Zimbabwe,South_Africa,2028,1.0
Zimbabwe,South_Africa,2029,1.0
Zimbabwe,South_Africa,2030,1.0
Zimbabwe,South_Africa,2031,1.0
Zimbabwe,South_Africa,2032,1.0
Zimbabwe,South_Africa,2033,1.0
Zimbabwe,South_Africa,2034,1.0
Zimbabwe,South_Africa,2035,1.0
Zimbabwe,South_Africa,2036,1.0
Zimbabwe,South_Africa,2037,1.0
Zimbabwe,South_Africa,2038,1.0
Zimbabwe,South_Africa,2039,1.0
Zimbabwe,South_Africa,2040,1.0
Zimbabwe,Mozambique,2025,0.429337899543379
Zimbabwe,Mozambique,2026,0.15787671232876713
Zimbabwe,Mozambique,2027,0.09611872146118722
Zimbabwe,Mozambique,2028,0.06312785388127853
Zimbabwe,Mozambique,2029,0.036187214611872145
Zimbabwe,Mozambique,2033,0.09486301369863014
Zimbabwe,Mozambique,2037,0.0043378995433789955
Zimbabwe,Mozambique,2040,0.017922374429223745
Zimbabwe,Botswana,2033,0.0028538812785388126
Zimbabwe,Botswana,2034,0.00821917808219178
Zimbabwe,Botswana,2035,0.00821917808219178
Zimbabwe,Botswana,2036,0.00821917808219178
Zimbabwe,Botswana,2037,0.00821917808219178
Zimbabwe,Botswana,2038,0.00821917808219178
Zimbabwe,Botswana,2039,0.010844748858447488
Zimbabwe,Botswana,2040,0.013470319634703196
Zimbabwe,Zambia,2025,0.879337899543379
Zimbabwe,Zambia,2026,0.8732876712328768
Zimbabwe,Zambia,2027,1.0
Zimbabwe,Zambia,2028,1.0
Zimbabwe,Zambia,2029,1.0
Zimbabwe,Zambia,2030,0.651255707762557
Zimbabwe,Zambia,2031,0.482648401826484
Zimbabwe,Zambia,2032,0.6938356164383561
Zimbabwe,Zambia,2033,0.7507990867579909
Zimbabwe,Zambia,2034,0.6901826484018265
Zimbabwe,Zambia,2035,0.6695205479452054
Zimbabwe,Zambia,2036,0.6742009132420091
Zimbabwe,Zambia,2037,0.7200913242009133
Zimbabwe,Zambia,2038,0.7634703196347032
Zimbabwe,Zambia,2039,0.8029680365296804
Zimbabwe,Zambia,2040,0.8007990867579908
Botswana,South_Africa,2031,0.0043378995433789955
Botswana,South_Africa,2032,0.2295662100456621
Botswana,South_Africa,2033,0.35593607305936076
Botswana,South_Africa,2034,0.1069634703196347
Botswana,South_Africa,2035,0.16461187214611872
Botswana,South_Africa,2036,0.23264840182648402
Botswana,South_Africa,2037,0.30901826484018263
Botswana,South_Africa,2038,0.3167808219178082
Botswana,South_Africa,2039,0.3406392694063927
Botswana,South_Africa,2040,0.37511415525114156
Botswana,Zimbabwe,2028,0.003424657534246575
Botswana,Zimbabwe,2029,0.038470319634703196
Botswana,Zimbabwe,2030,0.5808219178082191
Botswana,Zimbabwe,2031,0.6555936073059361
Botswana,Zimbabwe,2032,0.1728310502283105
Botswana,Zimbabwe,2033,0.2688356164383562
Botswana,Zimbabwe,2034,0.2476027397260274
Botswana,Zimbabwe,2035,0.2802511415525114
Botswana,Zimbabwe,2036,0.3544520547945205
Botswana,Zimbabwe,2037,0.4214611872146119
Botswana,Zimbabwe,2038,0.5702054794520548
Botswana,Zimbabwe,2039,0.6647260273972603
Botswana,Zimbabwe,2040,0.6787671232876712
Botswana,Namibia,2025,1.0
Botswana,Namibia,2026,1.0
Botswana,Namibia,2027,1.0
Botswana,Namibia,2028,1.0
Botswana,Namibia,2029,1.0
Botswana,Namibia,2030,1.0
Botswana,Namibia,2031,1.0
Botswana,Namibia,2032,1.0
Botswana,Namibia,2033,1.0
Botswana,Namibia,2034,1.0
Botswana,Namibia,2035,1.0
Botswana,Namibia,2036,1.0
Botswana,Namibia,2037,1.0
Botswana,Namibia,2038,0.634703196347032
Botswana,Namibia,2039,0.6525114155251142
Botswana,Namibia,2040,0.6232876712328768
Botswana,Zambia,2025,1.0
Botswana,Zambia,2026,1.0
Botswana,Zambia,2027,1.0
Botswana,Zambia,2028,1.0
Botswana,Zambia,2029,1.0
Botswana,Zambia,2030,1.0
Botswana,Zambia,2031,1.0
Botswana,Zambia,2032,1.0
Botswana,Zambia,2033,1.0
Botswana,Zambia,2034,1.0
Botswana,Zambia,2035,1.0
Botswana,Zambia,2036,1.0
Botswana,Zambia,2037,1.0
Botswana,Zambia,2038,1.0
Botswana,Zambia,2039,1.0
Botswana,Zambia,2040,1.0
Namibia,South_Africa,2029,0.006392694063926941
Namibia,South_Africa,2030,0.05114155251141553
Namibia,South_Africa,2031,0.06997716894977168
Namibia,South_Africa,2032,0.3675799086757991
Namibia,South_Africa,2033,0.33858447488584476
Namibia,South_Africa,2034,0.33915525114155254
Namibia,South_Africa,2035,0.33858447488584476
Namibia,South_Africa,2036,0.3567351598173516
Namibia,South_Africa,2037,0.17431506849315068
Namibia,South_Africa,2038,0.1569634703196347
Namibia,South_Africa,2039,0.17853881278538813
Namibia,South_Africa,2040,0.18904109589041096
Namibia,Botswana,2025,1.0
Namibia,Botswana,2026,1.0
Namibia,Botswana,2027,1.0
Namibia,Botswana,2028,1.0
Namibia,Botswana,2029,1.0
Namibia,Botswana,2030,1.0
Namibia,Botswana,2031,1.0
Namibia,Botswana,2032,1.0
Namibia,Botswana,2033,1.0
Namibia,Botswana,2034,1.0
Namibia,Botswana,2035,1.0
Namibia,Botswana,2036,1.0
Namibia,Botswana,2037,1.0
Namibia,Botswana,2038,0.05958904109589041
Namibia,Botswana,2039,0.07214611872146119
Namibia,Botswana,2040,0.075
Namibia,Zambia,2027,0.9998858447488584
Namibia,Zambia,2028,1.0
Namibia,Zambia,2029,1.0
Namibia,Zambia,2030,0.9998858447488584
Namibia,Zambia,2031,0.9873287671232877
Namibia,Zambia,2032,0.6751141552511416
Namibia,Zambia,2033,0.8348173515981735
Namibia,Zambia,2034,0.8587899543378995
Namibia,Zambia,2035,0.8649543378995433
Namibia,Zambia,2036,0.8889269406392694
Namibia,Zambia,2037,0.6504566210045662
Namibia,Zambia,2038,0.6727168949771689
Namibia,Zambia,2039,0.736986301369863
Namibia,Zambia,2040,0.8373287671232876
Namibia,Angola,2025,1.0
Namibia,Angola,2026,1.0
Namibia,Angola,2027,1.0
Namibia,Angola,2028,1.0
Namibia,Angola,2029,1.0
Namibia,Angola,2031,0.0043378995433789955
Namibia,Angola,2032,0.02317351598173516
Namibia,Angola,2033,0.03515981735159817
Namibia,Angola,2034,0.01598173515981735
Namibia,Angola,2035,0.025570776255707764
Namibia,Angola,2036,0.03515981735159817
Namibia,Angola,2037,0.1608447488584475
Namibia,Angola,2038,0.28984018264840183
Namibia,Angola,2039,0.28573059360730596
Namibia,Angola,2040,0.29634703196347034
Zambia,Mozambique,2025,1.0
Zambia,Mozambique,2026,1.0
Zambia,Mozambique,2027,1.0
Zambia,Mozambique,2028,1.0
Zambia,Mozambique,2029,1.0
Zambia,Mozambique,2030,1.0
Zambia,Botswana,2025,1.0
Zambia,Botswana,2026,1.0
Zambia,Botswana,2027,1.0
Zambia,Botswana,2028,1.0
Zambia,Botswana,2029,1.0
Zambia,Botswana,2030,1.0
Zambia,Botswana,2031,1.0
Zambia,Botswana,2032,1.0
Zambia,Botswana,2033,1.0
Zambia,Botswana,2034,1.0
Zambia,Botswana,2035,1.0
Zambia,Botswana,2036,1.0
Zambia,Botswana,2037,1.0
Zambia,Botswana,2038,1.0
Zambia,Botswana,2039,1.0
Zambia,Botswana,2040,1.0
Zambia,Namibia,2025,0.2941780821917808
Zambia,Namibia,2026,0.21358447488584476
Zambia,Angola,2025,1.0
Zambia,Angola,2026,1.0
Zambia,Angola,2027,1.0
Zambia,Angola,2028,1.0
Zambia,Angola,2029,1.0
Zambia,Angola,2030,1.0
Zambia,Angola,2031,1.0
Zambia,Angola,2032,1.0
Zambia,Angola,2033,1.0
Zambia,Angola,2034,1.0
Zambia,Angola,2037,0.019634703196347032
Zambia,Angola,2038,0.030707762557077627
Zambia,Angola,2039,0.008333333333333333
Zambia,Angola,2040,0.008333333333333333
Zambia,Tanzania,2025,1.0
Zambia,Tanzania,2026,1.0
Zambia,Tanzania,2027,1.0
Zambia,Tanzania,2028,1.0
Zambia,Tanzania,2029,1.0
Zambia,Tanzania,2030,1.0
Zambia,Tanzania,2031,1.0
Zambia,Tanzania,2032,1.0
Zambia,Tanzania,2033,1.0
Zambia,Tanzania,2034,1.0
Zambia,Tanzania,2035,1.0
Zambia,Tanzania,2036,1.0
Zambia,Tanzania,2037,1.0
Zambia,Tanzania,2038,1.0
Zambia,Tanzania,2039,1.0
Zambia,Tanzania,2040,1.0
Zambia,Malawi,2025,1.0
Zambia,Malawi,2026,1.0
Zambia,Malawi,2027,1.0
Zambia,Malawi,2038,0.0021689497716894978
Zambia,Malawi,2039,0.0021689497716894978
Zambia,Malawi,2040,0.00821917808219178
Zambia,DRC_South,2025,1.0
Zambia,DRC_South,2026,1.0
Zambia,DRC_South,2027,0.9767123287671233
Zambia,DRC_South,2028,1.0
Zambia,DRC_South,2029,0.6662100456621004
Zambia,DRC_South,2030,0.9284246575342465
Zambia,DRC_South,2031,1.0
Zambia,DRC_South,2032,1.0
Zambia,DRC_South,2033,0.7536529680365297
Zambia,DRC_South,2034,0.9091324200913242
Zambia,DRC_South,2035,0.833675799086758
Zambia,DRC_South,2036,0.7768264840182648
Zambia,DRC_South,2037,0.567351598173516
Zambia,DRC_South,2038,0.49748858447488586
Zambia,DRC_South,2039,0.5337899543378996
Zambia,DRC_South,2040,0.5151826484018265
Angola,Namibia,2025,1.0
Angola,Namibia,2026,1.0
Angola,Namibia,2027,1.0
Angola,Namibia,2028,1.0
Angola,Namibia,2029,1.0
Angola,Namibia,2030,0.00684931506849315
Angola,Namibia,2031,0.017009132420091323
Angola,Namibia,2032,0.04349315068493151
Angola,Namibia,2033,0.0228310502283105
Angola,Namibia,2034,0.21335616438356164
Angola,Namibia,2035,0.17089041095890412
Angola,Namibia,2036,0.1230593607305936
Angola,Namibia,2037,0.0021689497716894978
Angola,Namibia,2039,0.003995433789954338
Angola,Namibia,2040,0.008675799086757991
Angola,Zambia,2025,1.0
Angola,Zambia,2026,1.0
Angola,Zambia,2027,1.0
Angola,Zambia,2028,1.0
Angola,Zambia,2029,1.0
Angola,Zambia,2030,1.0
Angola,Zambia,2031,1.0
Angola,Zambia,2032,1.0
Angola,Zambia,2033,1.0
Angola,Zambia,2034,1.0
Angola,Zambia,2035,0.9735159817351599
Angola,Zambia,2036,0.9700913242009133
Angola,Zambia,2037,0.565068493150685
Angola,Zambia,2038,0.4894977168949772
Angola,Zambia,2039,0.48470319634703196
Angola,Zambia,2040,0.48789954337899544
Angola,DRC,2025,1.0
Angola,DRC,2026,1.0
Angola,DRC,2027,1.0
Angola,DRC,2028,1.0
Angola,DRC,2029,1.0
Angola,DRC,2030,1.0
Angola,DRC,2031,1.0
Angola,DRC,2032,1.0
Angola,DRC,2033,0.9103881278538812
Angola,DRC,2034,0.9874429223744292
Angola,DRC,2035,0.9917808219178083
Angola,DRC,2036,0.9917808219178083
Tanzania,Mozambique,2025,1.0
Tanzania,Mozambique,2026,1.0
Tanzania,Mozambique,2027,1.0
Tanzania,Mozambique,2028,1.0
Tanzania,Mozambique,2029,1.0
Tanzania,Mozambique,2030,1.0
Tanzania,Mozambique,2031,1.0
Tanzania,Mozambique,2032,0.011872146118721462
Tanzania,Mozambique,2033,0.012899543378995433
Tanzania,Mozambique,2034,0.14794520547945206
Tanzania,Mozambique,2035,0.015753424657534248
Tanzania,Mozambique,2036,0.01643835616438356
Tanzania,Mozambique,2038,0.002625570776255708
Tanzania,Zambia,2025,1.0
Tanzania,Zambia,2026,1.0
Tanzania,Zambia,2027,1.0
Tanzania,Zambia,2028,1.0
Tanzania,Zambia,2029,1.0
Tanzania,Zambia,2030,1.0
Tanzania,Zambia,2031,1.0
Tanzania,Zambia,2032,1.0
Tanzania,Zambia,2033,1.0
Tanzania,Zambia,2034,1.0
Tanzania,Zambia,2035,1.0
Tanzania,Zambia,2036,1.0
Tanzania,Zambia,2037,1.0
Tanzania,Zambia,2038,1.0
Tanzania,Zambia,2039,1.0
Tanzania,Zambia,2040,1.0
Tanzania,Malawi,2025,1.0
Tanzania,Malawi,2026,1.0
Tanzania,Malawi,2027,1.0
Tanzania,Malawi,2028,1.0
Tanzania,Malawi,2029,1.0
Tanzania,Malawi,2030,0.30730593607305934
Tanzania,Malawi,2031,0.04178082191780822
Tanzania,Malawi,2032,0.07614155251141552
Tanzania,Malawi,2033,0.07614155251141552
Tanzania,Malawi,2034,0.4026255707762557
Tanzania,Malawi,2035,0.2449771689497717
Tanzania,Malawi,2036,0.24486301369863014
Tanzania,Malawi,2037,0.07168949771689498
Tanzania,Malawi,2038,0.02214611872146119
Tanzania,Malawi,2039,0.023972602739726026
Tanzania,Malawi,2040,0.005251141552511416
DRC,South_Africa,2025,1.0
DRC,South_Africa,2026,1.0
DRC,South_Africa,2027,1.0
DRC,South_Africa,2028,1.0
DRC,South_Africa,2029,1.0
DRC,South_Africa,2030,1.0
DRC,South_Africa,2031,1.0
DRC,South_Africa,2032,1.0
DRC,South_Africa,2033,1.0
DRC,South_Africa,2034,1.0
DRC,South_Africa,2035,0.025799086757990867
DRC,South_Africa,2036,0.00821917808219178
DRC,South_Africa,2037,0.888013698630137
DRC,South_Africa,2038,0.9825342465753425
DRC,South_Africa,2039,0.9165525114155251
DRC,South_Africa,2040,0.8202054794520548
DRC,Angola,2025,1.0
DRC,Angola,2026,1.0
DRC,Angola,2027,1.0
DRC,Angola,2028,1.0
DRC,Angola,2029,1.0
DRC,Angola,2030,1.0
DRC,Angola,2031,1.0
DRC,Angola,2032,1.0
DRC,Angola,2037,0.8376712328767123
DRC,Angola,2038,0.9628995433789954
DRC,Angola,2039,0.6874429223744293
DRC,Angola,2040,0.670662100456621
DRC,DRC_South,2025,0.8345890410958904
DRC,DRC_South,2026,0.8563926940639269
DRC,DRC_South,2027,0.9569634703196347
DRC,DRC_South,2028,0.9808219178082191
DRC,DRC_South,2029,1.0
DRC,DRC_South,2030,0.4558219178082192
DRC,DRC_South,2031,0.46449771689497715
DRC,DRC_South,2032,0.5090182648401826
DRC,DRC_South,2033,0.7149543378995433
DRC,DRC_South,2034,0.5909817351598173
DRC,DRC_South,2035,0.6560502283105023
DRC,DRC_South,2036,0.6728310502283105
DRC,DRC_South,2037,1.0
DRC,DRC_South,2038,1.0
DRC,DRC_South,2039,1.0
DRC,DRC_South,2040,1.0
Malawi,Mozambique,2025,1.0
Malawi,Zambia,2025,1.0
Malawi,Zambia,2026,1.0
Malawi,Zambia,2027,1.0
Malawi,Zambia,2030,0.183675799086758
Malawi,Zambia,2031,0.055365296803652965
Malawi,Zambia,2032,0.11952054794520547
Malawi,Zambia,2033,0.10445205479452055
Malawi,Zambia,2034,0.23013698630136986
Malawi,Zambia,2035,0.11575342465753424
Malawi,Zambia,2036,0.05707762557077625
Malawi,Zambia,2037,0.06312785388127853
Malawi,Zambia,2038,0.0410958904109589
Malawi,Zambia,2039,0.03219178082191781
Malawi,Zambia,2040,0.011872146118721462
Malawi,Tanzania,2025,1.0
Malawi,Tanzania,2026,1.0
Malawi,Tanzania,2027,1.0
Malawi,Tanzania,2028,1.0
Malawi,Tanzania,2029,1.0
Malawi,Tanzania,2030,0.010958904109589041
Malawi,Tanzania,2031,0.5013698630136987
Malawi,Tanzania,2032,0.5041095890410959
Malawi,Tanzania,2033,0.5037671232876713
Malawi,Tanzania,2034,0.5037671232876713
Malawi,Tanzania,2035,0.5037671232876713
Malawi,Tanzania,2036,0.5037671232876713
Malawi,Tanzania,2037,0.5344748858447489
Malawi,Tanzania,2038,0.5507990867579908
Malawi,Tanzania,2039,0.5037671232876713
Malawi,Tanzania,2040,0.45331050228310504
