zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d3,2049,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2050,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2051,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2052,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2053,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d4,2024,86.672,83.301,84.180,92.623,113.257,140.296,137.021,122.676,21.485,11.584,11.584,11.584,11.584,11.584,11.584,11.584,68.859,128.655,129.167,114.928,105.345,92.980,87.909,88.585
Bulgaria,Q1,d4,2025,95.928,92.187,93.163,102.531,125.425,155.425,151.792,135.875,23.601,12.615,12.615,12.615,12.615,12.615,12.615,12.615,76.163,142.510,143.078,127.279,116.646,102.927,97.300,98.050
Bulgaria,Q1,d4,2026,105.184,101.074,102.146,112.438,137.592,170.554,166.562,149.074,25.717,13.647,13.647,13.647,13.647,13.647,13.647,13.647,83.468,156.364,156.988,139.630,127.948,112.874,106.691,107.516
Bulgaria,Q1,d4,2027,114.440,109.961,111.129,122.346,149.760,185.684,181.333,162.274,27.834,14.678,14.678,14.678,14.678,14.678,14.678,14.678,90.773,170.218,170.898,151.980,139.249,122.821,116.083,116.981
Bulgaria,Q1,d4,2028,123.697,118.848,120.112,132.255,161.929,200.814,196.104,175.474,29.950,15.710,15.710,15.710,15.710,15.710,15.710,15.710,98.079,184.073,184.810,164.332,150.551,132.768,125.475,126.447
Bulgaria,Q1,d4,2029,132.953,127.735,129.095,142.162,174.096,215.943,210.875,188.673,32.066,16.742,16.742,16.742,16.742,16.742,16.742,16.742,105.384,197.928,198.720,176.683,161.852,142.715,134.866,135.913
Bulgaria,Q1,d4,2030,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2031,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2032,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2033,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2034,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2035,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2036,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2037,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2038,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2039,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2040,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2041,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2042,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2043,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2044,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2045,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2046,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2047,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2048,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2049,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2050,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2051,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2052,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d4,2053,142.208,136.621,138.078,152.070,186.264,231.072,225.645,201.873,34.182,17.773,17.773,17.773,17.773,17.773,17.773,17.773,112.688,211.782,212.631,189.034,173.153,152.662,144.257,145.378
Bulgaria,Q1,d5,2024,103.713,104.022,104.263,112.793,115.102,144.508,176.831,193.166,168.310,164.668,144.479,141.841,144.469,149.618,163.084,184.433,222.842,200.740,209.907,172.648,144.498,120.792,99.008,98.544
