zone,tech,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
WestAna,ROR,Q4,d6,0.282869272,0.272678667,0.268931449,0.289678242,0.276882863,0.287393353,0.298772101,0.287256259,0.249829776,0.2431579,0.265001439,0.289084171,0.299503265,0.301102687,0.28807882,0.289221264,0.284742881,0.297812447,0.299046287,0.28972394,0.274735067,0.27240448,0.255176416,0.265184231
WestAna,PV,Q1,d1,0,0,0,0,0,0,0,0,0.0265,0.1765,0.2755,0.312,0.3515,0.357,0.313,0.2255,0.1165,0.032,0,0,0,0,0,0
WestAna,PV,Q1,d2,0,0,0,0,0,0,0,0,0.0095,0.1455,0.293,0.4505,0.59,0.644,0.6115,0.4965,0.3145,0.078,0,0,0,0,0,0
WestAna,PV,Q1,d3,0,0,0,0,0,0,0,0,0.0515,0.276,0.4545,0.6015,0.6915,0.7065,0.6335,0.528,0.3575,0.122,0,0,0,0,0,0
WestAna,PV,Q1,d4,0,0,0,0,0,0,0,0,0.001,0.114,0.257,0.367,0.4575,0.486,0.419,0.327,0.226,0.0585,0,0,0,0,0,0
WestAna,PV,Q1,d5,0,0,0,0,0,0,0,0,0.016,0.187,0.362,0.473,0.5235,0.5085,0.4555,0.3585,0.2325,0.0755,0,0,0,0,0,0
WestAna,PV,Q1,d6,0,0,0,0,0,0,0,0,0.1135,0.334,0.5345,0.668,0.7505,0.749,0.6935,0.581,0.417,0.2095,0.022,0,0,0,0,0
WestAna,PV,Q2,d1,0,0,0,0,0,0,0.017,0.098,0.249,0.388,0.51,0.5995,0.583,0.5665,0.5595,0.4915,0.3935,0.2575,0.1235,0.0365,0.0015,0,0,0
WestAna,PV,Q2,d2,0,0,0,0,0,0,0.0035,0.0435,0.1005,0.153,0.223,0.304,0.3515,0.366,0.328,0.253,0.1885,0.1095,0.058,0.0135,0,0,0,0
WestAna,PV,Q2,d3,0,0,0,0,0,0,0.0245,0.096,0.264,0.4335,0.571,0.6655,0.7175,0.7245,0.69,0.614,0.498,0.345,0.173,0.0395,0.0025,0,0,0
WestAna,PV,Q2,d4,0,0,0,0,0,0,0.0005,0.0665,0.2135,0.3765,0.456,0.444,0.428,0.4035,0.4045,0.3865,0.281,0.147,0.056,0.006,0,0,0,0
WestAna,PV,Q2,d5,0,0,0,0,0,0,0.019,0.105,0.252,0.3905,0.505,0.5795,0.5645,0.5535,0.529,0.443,0.342,0.235,0.1125,0.024,0.0005,0,0,0
WestAna,PV,Q2,d6,0,0,0,0,0,0,0.0215,0.0965,0.164,0.2315,0.3355,0.4445,0.4095,0.4215,0.479,0.486,0.4075,0.3,0.156,0.0535,0.0025,0,0,0
WestAna,PV,Q3,d1,0,0,0,0,0,0,0.014,0.0855,0.245,0.405,0.5305,0.611,0.657,0.654,0.613,0.5325,0.425,0.29,0.1475,0.038,0,0,0,0
WestAna,PV,Q3,d2,0,0,0,0,0,0,0,0.0145,0.1235,0.24,0.3135,0.3615,0.4055,0.4665,0.461,0.4375,0.386,0.25,0.067,0,0,0,0,0
WestAna,PV,Q3,d3,0,0,0,0,0,0,0.004,0.0725,0.257,0.4365,0.5775,0.6735,0.7235,0.7295,0.693,0.612,0.4905,0.33,0.151,0.0225,0,0,0,0
WestAna,PV,Q3,d4,0,0,0,0,0,0,0.0185,0.0845,0.269,0.4435,0.579,0.67,0.718,0.7235,0.686,0.609,0.493,0.341,0.1685,0.036,0.0005,0,0,0
WestAna,PV,Q3,d5,0,0,0,0,0,0,0,0.06,0.219,0.397,0.55,0.656,0.7035,0.702,0.667,0.5765,0.4435,0.293,0.129,0.012,0,0,0,0
WestAna,PV,Q3,d6,0,0,0,0,0,0,0,0.016,0.1665,0.3825,0.551,0.6705,0.7325,0.7425,0.703,0.614,0.4745,0.2855,0.0795,0,0,0,0,0
WestAna,PV,Q4,d1,0,0,0,0,0,0,0,0,0.0055,0.2275,0.472,0.624,0.695,0.7125,0.6705,0.5605,0.3765,0.1025,0,0,0,0,0,0
WestAna,PV,Q4,d2,0,0,0,0,0,0,0,0,0.014,0.1025,0.2175,0.3005,0.341,0.316,0.274,0.231,0.1395,0.052,0,0,0,0,0,0
WestAna,PV,Q4,d3,0,0,0,0,0,0,0,0,0.14,0.389,0.581,0.707,0.772,0.7845,0.743,0.64,0.4765,0.2505,0.022,0,0,0,0,0
WestAna,PV,Q4,d4,0,0,0,0,0,0,0,0.0005,0.1365,0.378,0.561,0.677,0.7365,0.746,0.7065,0.613,0.464,0.2595,0.027,0,0,0,0,0
WestAna,PV,Q4,d5,0,0,0,0,0,0,0,0,0.085,0.285,0.4915,0.648,0.738,0.771,0.731,0.635,0.4845,0.2775,0.0225,0,0,0,0,0
WestAna,PV,Q4,d6,0,0,0,0,0,0,0,0,0.0035,0.147,0.3455,0.477,0.546,0.561,0.5205,0.423,0.2665,0.0655,0,0,0,0,0,0
WestAna,OnshoreWind,Q1,d1,0.810142736,0.801608528,0.785942488,0.778257088,0.787883675,0.817715578,0.832444238,0.833656557,0.849145454,0.857915852,0.852597887,0.8590396,0.870819576,0.872912071,0.872448917,0.863715424,0.852985386,0.851586699,0.857869721,0.856306808,0.855487524,0.852745506,0.848499622,0.848636169
WestAna,OnshoreWind,Q1,d2,0.112930184,0.094791531,0.07427068,0.05804369,0.044643599,0.041008487,0.02953482,0.026242922,0.029575415,0.019419246,0.020557755,0.01929746,0.01594836,0.01559592,0.016121812,0.014977767,0.010962537,0.009368255,0.01499991,0.04083688,0.095793493,0.153329744,0.208732903,0.268806351
WestAna,OnshoreWind,Q1,d3,0.844382904,0.831091681,0.820236168,0.815905403,0.819510991,0.831992156,0.84206898,0.839160891,0.84218892,0.834870721,0.828078414,0.828037818,0.829539839,0.826423238,0.82694544,0.826565321,0.824013362,0.840103806,0.828414246,0.814314811,0.802837454,0.786747011,0.773974299,0.760731052
WestAna,OnshoreWind,Q1,d4,0.799519722,0.813427253,0.831589894,0.822832412,0.785069693,0.765325686,0.770979484,0.676935273,0.612053144,0.563719077,0.49648243,0.410105167,0.323318263,0.276139312,0.21477051,0.178528263,0.15416379,0.175941245,0.232907318,0.249141689,0.237298976,0.216263305,0.177937788,0.13408395
WestAna,OnshoreWind,Q1,d5,0.36755591,0.485160072,0.53964246,0.548366728,0.562322235,0.565606752,0.549335476,0.537765857,0.535400266,0.563929434,0.591565508,0.608796306,0.62324449,0.619550331,0.634767978,0.628970252,0.649670091,0.675879798,0.664557441,0.665360118,0.651840086,0.64434659,0.613820879,0.602623997
WestAna,OnshoreWind,Q1,d6,0.212748133,0.20346845,0.191902521,0.185016107,0.147559696,0.105641509,0.092234036,0.081618403,0.071596936,0.054606018,0.04072063,0.041759497,0.040733547,0.0335888,0.03382868,0.035633319,0.033548205,0.036672186,0.049548231,0.051989476,0.04647038,0.038906765,0.029483154,0.023764772
WestAna,OnshoreWind,Q2,d1,0.203616069,0.148925169,0.097708846,0.081743879,0.087133809,0.106331626,0.105543711,0.109791441,0.100327234,0.082424771,0.066409982,0.063186358,0.084967504,0.119768622,0.138907392,0.136654361,0.120407073,0.100574495,0.094872721,0.088320294,0.080352573,0.062514693,0.040966047,0.022118823
WestAna,OnshoreWind,Q2,d2,0.193947041,0.172326431,0.143540776,0.118390232,0.107553171,0.10128491,0.113559409,0.142994586,0.143216015,0.12105106,0.09833069,0.080902452,0.073491991,0.077344841,0.101264613,0.133493475,0.146057675,0.18508069,0.242469322,0.312278226,0.368277396,0.394961329,0.370698344,0.360425924
WestAna,OnshoreWind,Q2,d3,0.779622561,0.785787489,0.791749441,0.811856959,0.820983488,0.815768856,0.816359331,0.811611543,0.822099854,0.849237715,0.857399187,0.853502052,0.865221135,0.866224942,0.876809206,0.885014963,0.886657222,0.869236365,0.866278454,0.850887355,0.834741555,0.831329716,0.818470279,0.797071097
WestAna,OnshoreWind,Q2,d4,0.742887637,0.702868195,0.635869583,0.541602099,0.457022094,0.351476538,0.266287606,0.201460835,0.143413455,0.121316774,0.091505169,0.08498042,0.083751494,0.085321789,0.084561552,0.084950896,0.0576525,0.061780289,0.074947881,0.108350313,0.138534655,0.154800395,0.164635494,0.170431375
WestAna,OnshoreWind,Q2,d5,0.512753706,0.495598563,0.535047827,0.556720103,0.550331902,0.530407062,0.522952316,0.526639094,0.479563477,0.486682391,0.487283937,0.482314721,0.493557734,0.503592118,0.522944935,0.547816848,0.649301044,0.670524929,0.644933374,0.62520782,0.61623629,0.626702459,0.637452794,0.610383207
WestAna,OnshoreWind,Q2,d6,0.027034528,0.040187358,0.0578075,0.066483792,0.066400756,0.085085599,0.132576394,0.194076207,0.259744406,0.304317885,0.399524594,0.495233206,0.562172771,0.545584114,0.476369376,0.437827967,0.437866717,0.413374922,0.353463855,0.312416618,0.299457538,0.274628065,0.277052703,0.292017553
WestAna,OnshoreWind,Q3,d1,0.33605407,0.300365393,0.27919502,0.277600738,0.314802506,0.330023844,0.360121461,0.371584056,0.364930141,0.375045716,0.375374167,0.408167671,0.424684363,0.433458453,0.422132404,0.425832099,0.516156318,0.624008417,0.656897873,0.581193446,0.600227038,0.60319602,0.584863617,0.5825663
WestAna,OnshoreWind,Q3,d2,0.110566439,0.070989854,0.067849265,0.068015336,0.076147284,0.082046498,0.071231579,0.073318539,0.069140929,0.060390828,0.056311015,0.057322203,0.045141812,0.048175377,0.057503036,0.059353806,0.062581121,0.060935172,0.050767931,0.053919591,0.058612022,0.041508545,0.026086077,0.018873056
WestAna,OnshoreWind,Q3,d3,0.700458319,0.705115691,0.704229978,0.693234227,0.700343915,0.710057228,0.724232318,0.725682672,0.744707038,0.770064247,0.77953768,0.770782044,0.775009475,0.783503089,0.7897326,0.791513251,0.798202225,0.804020249,0.791812179,0.754787553,0.750390359,0.752477319,0.735573128,0.711812046
WestAna,OnshoreWind,Q3,d4,0.61434308,0.600813822,0.581455469,0.571081562,0.556751472,0.572661082,0.584651415,0.576451194,0.607543392,0.627514362,0.673508672,0.700211058,0.701618972,0.688813046,0.712480021,0.73468557,0.741950258,0.756558978,0.74566656,0.730048496,0.696968981,0.662001791,0.660127033,0.630274833
WestAna,OnshoreWind,Q3,d5,0.167538048,0.155302299,0.172994406,0.222029662,0.259871727,0.297333673,0.325034331,0.314876316,0.309722576,0.333151516,0.361468482,0.409695525,0.449222289,0.470156472,0.485056739,0.512986205,0.532305808,0.545501079,0.555858379,0.566649309,0.553948562,0.542148288,0.51361543,0.485639833
WestAna,OnshoreWind,Q3,d6,0.091126896,0.083467328,0.068301347,0.06249624,0.063369036,0.066306649,0.071440091,0.083712744,0.083867744,0.07280741,0.073054671,0.084939825,0.104765022,0.133661391,0.156162178,0.176048268,0.18870473,0.18082558,0.184123014,0.199903457,0.204544222,0.219601333,0.212737062,0.189313658
WestAna,OnshoreWind,Q4,d1,0.317448572,0.377529401,0.409819156,0.453503233,0.514019537,0.558035755,0.605447205,0.627789302,0.632642268,0.61725855,0.5804369,0.537394965,0.455601264,0.377961186,0.333182885,0.302492948,0.284841437,0.276368121,0.306659487,0.322812668,0.293384872,0.266996176,0.226727628,0.205859874
WestAna,OnshoreWind,Q4,d2,0.074617584,0.072467886,0.071934614,0.071015687,0.061806123,0.056430955,0.059316902,0.070552533,0.076077165,0.066564982,0.053294057,0.05462078,0.050528051,0.053600366,0.046892939,0.042827888,0.049356327,0.063717785,0.084000601,0.098421107,0.108189777,0.117257259,0.138226501,0.137774419
WestAna,OnshoreWind,Q4,d3,0.804691914,0.804926259,0.789179029,0.767479074,0.752680295,0.729212605,0.755628979,0.741527699,0.72263619,0.741481568,0.783137732,0.813956836,0.808299347,0.815180226,0.84021452,0.862324117,0.887801267,0.900398681,0.887183113,0.86053793,0.829318411,0.807435778,0.761980276,0.711131154
WestAna,OnshoreWind,Q4,d4,0.427642274,0.437971896,0.458114473,0.493066901,0.50285956,0.499108198,0.513975251,0.538839783,0.521979877,0.509662938,0.531296465,0.5709118,0.597713829,0.620838305,0.675411109,0.735224379,0.776891614,0.795273838,0.811135472,0.805457686,0.805675424,0.79792544,0.804618105,0.80205692
WestAna,OnshoreWind,Q4,d5,0.478423122,0.449052528,0.455820847,0.462758928,0.491574107,0.51652352,0.531702417,0.498523259,0.463139046,0.431653813,0.428607332,0.427802809,0.40366899,0.426542514,0.48092895,0.511377161,0.532353785,0.56578943,0.595307643,0.632856316,0.668698147,0.671421712,0.661830185,0.650236577
WestAna,OnshoreWind,Q4,d6,0.63383429,0.611582609,0.548518037,0.515045487,0.423566151,0.324617308,0.233713685,0.177624098,0.153139685,0.117224044,0.110865367,0.103809191,0.090661897,0.074381394,0.057587917,0.053653878,0.049489184,0.049758588,0.050550194,0.046304309,0.039427121,0.032754754,0.02835018,0.025724411
WestAna,OffshoreWind,Q1,d1,0.882234637,0.882234637,0.882234637,0.882234637,0.882234637,0.882234637,0.889608939,0.889832402,0.883798883,0.878435754,0.884692737,0.878435754,0.878435754,0.878435754,0.878435754,0.878435754,0.878435754,0.885586592,0.878435754,0.88,0.87150838,0.882681564,0.882681564,0.890055866
WestAna,OffshoreWind,Q1,d2,0.032178771,0.032178771,0.032178771,0.032178771,0.032178771,0.032178771,0.032178771,0.032178771,0.03396648,0.017877095,0.020111732,0.020111732,0.020111732,0.004469274,0,0,0,0,0,0.008938547,0.068826816,0.185698324,0.214078212,0.277765363
WestAna,OffshoreWind,Q1,d3,0.882681564,0.882681564,0.882681564,0.882681564,0.882681564,0.882681564,0.887374302,0.882681564,0.849162011,0.849162011,0.849162011,0.850055866,0.849162011,0.849385475,0.85273743,0.849162011,0.856536313,0.849162011,0.826815642,0.772290503,0.837988827,0.860335196,0.882681564,0.860558659
WestAna,OffshoreWind,Q1,d4,0.826815642,0.849162011,0.849162011,0.849162011,0.849162011,0.844692737,0.719776536,0.733631285,0.65452514,0.559553073,0.290502793,0.134078212,0.029944134,0,0.093184358,0.100558659,0.059664804,0.060111732,0.143687151,0.167597765,0.049162011,0.07150838,0.049162011,0.049162011
WestAna,OffshoreWind,Q1,d5,0.152402235,0.268156425,0.379888268,0.554189944,0.69273743,0.711061453,0.478212291,0.536312849,0.51396648,0.479106145,0.635530726,0.56849162,0.680223464,0.769608939,0.680223464,0.479106145,0.613184358,0.74726257,0.791955307,0.815865922,0.726256983,0.782122905,0.737430168,0.503240223
WestAna,OffshoreWind,Q1,d6,0.051396648,0.053631285,0.03575419,0.015642458,0.022346369,0.024581006,0.022346369,0.022346369,0.018994413,0.011173184,0.011173184,0.011173184,0.011173184,0.011173184,0.005363128,0,0,0,0,0.025698324,0.004469274,0.004469274,0,0.022346369
WestAna,OffshoreWind,Q2,d1,0.349273743,0.270614525,0.250502793,0.286256983,0.163128492,0.083798883,0.05273743,0.067039106,0.089385475,0.044692737,0.044692737,0,0,0,0,0.022346369,0,0.022346369,0,0.099217877,0.043798883,0.008938547,0.011173184,0.011173184
WestAna,OffshoreWind,Q2,d2,0.114636872,0.125810056,0.078882682,0.079776536,0.093854749,0.122681564,0.079329609,0.131843575,0.145921788,0.077318436,0.044692737,0.044692737,0.044692737,0.044692737,0.044692737,0.072178771,0.073743017,0.050949721,0.070167598,0.184581006,0.36603352,0.247597765,0.14122905,0.148156425
WestAna,OffshoreWind,Q2,d3,0.806256983,0.829050279,0.827709497,0.848938547,0.829273743,0.729608939,0.706592179,0.690502793,0.712849162,0.761787709,0.851173184,0.851173184,0.869273743,0.851173184,0.851173184,0.851173184,0.851173184,0.828826816,0.840446927,0.862346369,0.860558659,0.848938547,0.846480447,0.845810056
WestAna,OffshoreWind,Q2,d4,0.791061453,0.659217877,0.712849162,0.389273743,0.357541899,0.268156425,0.170949721,0.188379888,0.156424581,0.111731844,0.089385475,0.089162011,0.067039106,0.089385475,0.058994413,0.048715084,0.030167598,0.013854749,0.015418994,0.015865922,0.015195531,0.056759777,0.040223464,0.037988827
WestAna,OffshoreWind,Q2,d5,0.375195531,0.354189944,0.331843575,0.302569832,0.409162011,0.312849162,0.355307263,0.339664804,0.486256983,0.480446927,0.502793296,0.391061453,0.547486034,0.569832402,0.681564246,0.726256983,0.837988827,0.837988827,0.691396648,0.209385475,0.089385475,0.111731844,0.111731844,0.100558659
WestAna,OffshoreWind,Q2,d6,0.011173184,0.011173184,0.011173184,0.011173184,0.036648045,0.13452514,0.300335196,0.279329609,0.413407821,0.480446927,0.491620112,0.536312849,0.581005587,0.491620112,0.089385475,0.022346369,0.067039106,0.111731844,0.079106145,0.201564246,0.202681564,0.201117318,0.172290503,0.101005587
WestAna,OffshoreWind,Q3,d1,0.290502793,0.241787709,0.17877095,0.134078212,0.145251397,0.268156425,0.270391061,0.252960894,0.349050279,0.340335196,0.388603352,0.442681564,0.398659218,0.310167598,0.28849162,0.44424581,0.453631285,0.444022346,0.442681564,0.675083799,0.737430168,0.69273743,0.581005587,0.625921788
WestAna,OffshoreWind,Q3,d2,0.044692737,0.026815642,0.049162011,0.055865922,0.055865922,0.011173184,0.011173184,0.013407821,0,0.008938547,0.008938547,0.008938547,0.008938547,0.008938547,0.008938547,0.008938547,0.008938547,0.008938547,0.003351955,0,0.022346369,0.022346369,0.044692737,0.041787709
WestAna,OffshoreWind,Q3,d3,0.724022346,0.710614525,0.741899441,0.661452514,0.648044693,0.627932961,0.779888268,0.687374302,0.689608939,0.801117318,0.823910615,0.833072626,0.814301676,0.781899441,0.761787709,0.771173184,0.76603352,0.761564246,0.768268156,0.793296089,0.748603352,0.793296089,0.770949721,0.707486034
WestAna,OffshoreWind,Q3,d4,0.773854749,0.62972067,0.458994413,0.50972067,0.602011173,0.690502793,0.542793296,0.379888268,0.558659218,0.782122905,0.849162011,0.849162011,0.849162011,0.737430168,0.826815642,0.793296089,0.739664804,0.737430168,0.758659218,0.789497207,0.827039106,0.761117318,0.715530726,0.619441341
WestAna,OffshoreWind,Q3,d5,0.049385475,0.07150838,0.116201117,0.189944134,0.25698324,0.212290503,0.157094972,0.212290503,0.285810056,0.564692737,0.705027933,0.521564246,0.268156425,0.22547486,0.299217877,0.32849162,0.294301676,0.223463687,0.317318436,0.695418994,0.793296089,0.782122905,0.670391061,0.585921788
WestAna,OffshoreWind,Q3,d6,0.134078212,0.067039106,0.004469274,0.008938547,0.053631285,0.008938547,0.031284916,0.061899441,0.084916201,0.057206704,0.061899441,0.022346369,0.023687151,0.052513966,0.058994413,0.125810056,0.175418994,0.204692737,0.207821229,0.207821229,0.274860335,0.274860335,0.187709497,0.100335196
WestAna,OffshoreWind,Q4,d1,0.055865922,0.058100559,0.080446927,0.147486034,0.259217877,0.393296089,0.519106145,0.562234637,0.622793296,0.592849162,0.678659218,0.58122905,0.375642458,0.322234637,0.409385475,0.284022346,0.2,0.152625698,0.196201117,0.163575419,0.184357542,0.17877095,0.17877095,0.165810056
WestAna,OffshoreWind,Q4,d2,0.008938547,0.013407821,0.013407821,0.017877095,0.017877095,0.020111732,0.022346369,0.017877095,0.020111732,0.005810056,0.005810056,0.031284916,0.031061453,0.031284916,0.005810056,0.005810056,0.031955307,0.082681564,0.073743017,0.070614525,0.111731844,0.17877095,0.201117318,0.156424581
WestAna,OffshoreWind,Q4,d3,0.840893855,0.722011173,0.795083799,0.893184358,0.894078212,0.873519553,0.864804469,0.87150838,0.879553073,0.809162011,0.809162011,0.764469274,0.83150838,0.876201117,0.876201117,0.876201117,0.876201117,0.876201117,0.875530726,0.880893855,0.89877095,0.898994413,0.891620112,0.88603352
WestAna,OffshoreWind,Q4,d4,0.311731844,0.297653631,0.280670391,0.390614525,0.554413408,0.519776536,0.556201117,0.496089385,0.469273743,0.330726257,0.491620112,0.69273743,0.737430168,0.694748603,0.603351955,0.558659218,0.648044693,0.87150838,0.875977654,0.882011173,0.870837989,0.882458101,0.881117318,0.866592179
WestAna,OffshoreWind,Q4,d5,0.250726257,0.258994413,0.226815642,0.255642458,0.34301676,0.396648045,0.399776536,0.429050279,0.379888268,0.290502793,0.268156425,0.245810056,0.245810056,0.245810056,0.335195531,0.357541899,0.402234637,0.558659218,0.672178771,0.634189944,0.545698324,0.444916201,0.310837989,0.507709497
WestAna,OffshoreWind,Q4,d6,0.672625698,0.627932961,0.449162011,0.315083799,0.47150838,0.158659218,0,0,0.038659218,0.037094972,0.005586592,0.005586592,0.005586592,0.005586592,0.005586592,0.005586592,0.005586592,0.005586592,0.035977654,0.056759777,0.022346369,0.022346369,0.022346369,0.038435754
EastMed,ROR,Q1,d1,0.264828937,0.263217597,0.24295159,0.278962233,0.274504994,0.24349672,0.241989596,0.264339924,0.320392109,0.335551531,0.402169617,0.393583821,0.363008444,0.346117432,0.389399147,0.389190715,0.401207623,0.444834052,0.43066869,0.452954885,0.436216189,0.390561556,0.355753406,0.306178647
EastMed,ROR,Q1,d2,0.252274915,0.216841469,0.202547841,0.205185308,0.199750042,0.208031207,0.214532683,0.229555823,0.29875526,0.362775962,0.409055891,0.419036579,0.401295806,0.40818208,0.395307393,0.389326997,0.432712927,0.490977699,0.486504426,0.492412673,0.4854302,0.484869037,0.48971909,0.439406802
EastMed,ROR,Q1,d3,0.289079203,0.292374033,0.287211332,0.273807548,0.254792133,0.267346155,0.264957203,0.280220842,0.29335206,0.342694337,0.371449941,0.357484995,0.370014967,0.355288442,0.330797677,0.338517679,0.333106463,0.373862943,0.392533644,0.412118239,0.379234076,0.377959434,0.388156571,0.300326517
EastMed,ROR,Q1,d4,0.175764324,0.14274388,0.11480597,0.121620094,0.107478782,0.113731743,0.122525972,0.151754557,0.164172296,0.246927832,0.30626683,0.309521576,0.304174493,0.293175695,0.340722249,0.366944603,0.37060018,0.395924673,0.381623028,0.399981081,0.347400091,0.332641499,0.303877878,0.262896933
EastMed,ROR,Q1,d5,0.341203246,0.280605639,0.249621415,0.25430312,0.297368385,0.286329504,0.296863338,0.308431316,0.310852335,0.324520666,0.318323822,0.292157584,0.251585486,0.270071805,0.29873121,0.31162193,0.325402494,0.391291068,0.418876247,0.450141052,0.432608711,0.43709,0.41884418,0.326428621
EastMed,ROR,Q1,d6,0.279218765,0.260227399,0.267458388,0.25683637,0.249677532,0.240105691,0.240514539,0.25427907,0.287636212,0.293319994,0.31958243,0.276893946,0.194851889,0.178834689,0.1716999,0.198034486,0.267330122,0.293712808,0.323542639,0.341748376,0.335102601,0.34372848,0.348105553,0.32496158
EastMed,ROR,Q2,d1,0.210187677,0.190218284,0.180349829,0.13734068,0.130670855,0.130718954,0.123912847,0.119656023,0.12665453,0.151129261,0.203966782,0.203966782,0.193416915,0.200960551,0.198804081,0.21077289,0.223214679,0.252018384,0.283852369,0.285736274,0.299156091,0.280244892,0.273727382,0.245781456
EastMed,ROR,Q2,d2,0.413970077,0.415244719,0.399243552,0.384468927,0.343055085,0.337443453,0.343920879,0.335294999,0.348867132,0.322981476,0.317409927,0.361926201,0.294658769,0.251801935,0.271763311,0.318452087,0.370423814,0.404005422,0.448233098,0.466206353,0.457059393,0.484684654,0.443230729,0.407244136
EastMed,ROR,Q2,d3,0.128033388,0.135296442,0.122926803,0.111944038,0.129179764,0.132787241,0.091092817,0.082883802,0.099935146,0.112761733,0.11371571,0.102692862,0.102147732,0.098131407,0.105747193,0.107574981,0.157702887,0.165102224,0.214821282,0.211622651,0.212664812,0.21835661,0.204247364,0.173022641
EastMed,ROR,Q2,d4,0.309810175,0.300518916,0.277078328,0.25859201,0.244482764,0.231343529,0.231832542,0.243256221,0.310539687,0.258367544,0.261053111,0.232586104,0.216136007,0.214412434,0.222332852,0.242646959,0.258279361,0.293560492,0.319357965,0.366102858,0.375113535,0.403444259,0.384372728,0.349372179
EastMed,ROR,Q2,d5,0.337154855,0.322412296,0.319951195,0.298009715,0.258319445,0.250952174,0.222356901,0.194386925,0.164108163,0.131536649,0.127408091,0.102067566,0.102805094,0.109603185,0.123760531,0.122309523,0.173816286,0.217106017,0.296470524,0.307998419,0.333298862,0.318147456,0.31963053,0.291019225
EastMed,ROR,Q2,d6,0.254631801,0.203084954,0.184037473,0.168837967,0.165687437,0.16632075,0.121756377,0.122437789,0.175996806,0.171972465,0.171194853,0.14594251,0.122485889,0.129300013,0.130622755,0.156179729,0.246551051,0.270224121,0.294522486,0.265382084,0.267001441,0.261469975,0.208327822,0.206187385
EastMed,ROR,Q3,d1,0.127969255,0.120930665,0.115070518,0.077512668,0.081969907,0.081376678,0.069007038,0.081849658,0.090363305,0.079156075,0.081200312,0.081761475,0.089112713,0.092992755,0.095846671,0.101129621,0.171114687,0.154087392,0.177103099,0.191060029,0.188358429,0.184165739,0.193978078,0.163987914
EastMed,ROR,Q3,d2,0.088567583,0.064782281,0.061463401,0.05468936,0.05957148,0.073119562,0.076542658,0.061246953,0.063419456,0.078506729,0.063146891,0.063307223,0.060886205,0.058168572,0.061832166,0.100648624,0.118886428,0.157406272,0.15935431,0.139344834,0.146431523,0.137140264,0.108665241,0.051627012
EastMed,ROR,Q3,d3,0.120738266,0.054272496,0.047875236,0.051618996,0.05153883,0.0481959,0.048436399,0.043041216,0.04717779,0.047290023,0.054585144,0.064846414,0.072646582,0.05412018,0.06281821,0.057976173,0.069343736,0.066137089,0.123912847,0.147810381,0.195268753,0.147754265,0.107470765,0.079989803
EastMed,ROR,Q3,d4,0.17643772,0.135721323,0.104151886,0.087581539,0.085970199,0.085489202,0.092736224,0.088198819,0.102668812,0.10786358,0.103847255,0.103374274,0.115447299,0.097706526,0.108785491,0.146543756,0.171691883,0.185849228,0.202563874,0.204904727,0.198411267,0.190995896,0.186883372,0.188975709
EastMed,ROR,Q3,d5,0.09065992,0.094660212,0.094499879,0.095934854,0.081905774,0.073127579,0.078827393,0.08364538,0.099221667,0.099045301,0.085865983,0.097385861,0.091549764,0.090804219,0.086523346,0.138166391,0.178016994,0.159626875,0.165559171,0.165198423,0.162889638,0.166104301,0.15873703,0.125003106
EastMed,ROR,Q3,d6,0.078891526,0.06549576,0.042464019,0.032803996,0.032459282,0.037453634,0.048139784,0.045630583,0.041469959,0.042744601,0.065151045,0.051049816,0.050881467,0.045983314,0.078931609,0.075821162,0.119006677,0.182241751,0.176822518,0.14755385,0.1368196,0.143962405,0.121628111,0.049767157
EastMed,ROR,Q4,d1,0.040628214,0.037629999,0.031593487,0.038567944,0.037966697,0.047402255,0.051843461,0.046191746,0.05798419,0.041309627,0.04983129,0.043923044,0.039249356,0.056565248,0.0858259,0.098235623,0.138968053,0.131183918,0.128851083,0.15551435,0.134967761,0.108561025,0.061375219,0.048107718
EastMed,ROR,Q4,d2,0.059755862,0.054264479,0.05424043,0.046993408,0.042624352,0.04338593,0.054921842,0.049222027,0.050657002,0.039105057,0.035409397,0.045903148,0.046624644,0.039874652,0.082218422,0.073760892,0.080558983,0.096632299,0.112417018,0.12229349,0.135617107,0.14110849,0.104713049,0.102853194
EastMed,ROR,Q4,d3,0.097401895,0.045189669,0.041293593,0.038431661,0.041189377,0.044059326,0.031393072,0.041662358,0.055507055,0.03964217,0.040315566,0.031352988,0.044131476,0.050889484,0.056164418,0.040612181,0.039473821,0.130173824,0.145693995,0.145357297,0.142968345,0.116401277,0.10035201,0.078947643
EastMed,ROR,Q4,d4,0.031938202,0.038223229,0.044708672,0.035385347,0.037317351,0.042880883,0.041550125,0.045013304,0.049366327,0.047298039,0.049037645,0.068085127,0.06120687,0.060493391,0.067099083,0.051691145,0.072382033,0.125620386,0.128650667,0.13198558,0.134911645,0.112368918,0.105667027,0.099983245
EastMed,ROR,Q4,d5,0.096576183,0.049149878,0.04606348,0.051667096,0.051290315,0.056998146,0.0590504,0.051210148,0.066722302,0.045390085,0.046231829,0.046071497,0.042111288,0.052164126,0.062353246,0.055434905,0.046536461,0.090748103,0.118982627,0.134975778,0.127432141,0.121235297,0.098756703,0.070658461
