gen,Q1,Q2,Q3,Q4
WestAna_Agg_UtilPV,1.0,1.0,1.0,1.0
CenterAna_Agg_UtilPV,1.0,1.0,1.0,1.0
WestMed_PV_Com2025,1.0,1.0,1.0,1.0
WestAna_PV_Com2025,1.0,1.0,1.0,1.0
EastMed_PV_Com2025,1.0,1.0,1.0,1.0
EastAna_PV_Com2025,1.0,1.0,1.0,1.0
SouthEast_PV_Com2025,1.0,1.0,1.0,1.0
NorthWest_PV_Com2025,1.0,1.0,1.0,1.0
CenterAna_PV_Com2025,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2025,1.0,1.0,1.0,1.0
Trakia_PV_Com2025,1.0,1.0,1.0,1.0
WestMed_PV_Com2026,1.0,1.0,1.0,1.0
WestAna_PV_Com2026,1.0,1.0,1.0,1.0
EastMed_PV_Com2026,1.0,1.0,1.0,1.0
EastAna_PV_Com2026,1.0,1.0,1.0,1.0
SouthEast_PV_Com2026,1.0,1.0,1.0,1.0
NorthWest_PV_Com2026,1.0,1.0,1.0,1.0
CenterAna_PV_Com2026,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2026,1.0,1.0,1.0,1.0
Trakia_PV_Com2026,1.0,1.0,1.0,1.0
WestMed_PV_Com2027,1.0,1.0,1.0,1.0
WestAna_PV_Com2027,1.0,1.0,1.0,1.0
EastMed_PV_Com2027,1.0,1.0,1.0,1.0
EastAna_PV_Com2027,1.0,1.0,1.0,1.0
SouthEast_PV_Com2027,1.0,1.0,1.0,1.0
NorthWest_PV_Com2027,1.0,1.0,1.0,1.0
CenterAna_PV_Com2027,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2027,1.0,1.0,1.0,1.0
Trakia_PV_Com2027,1.0,1.0,1.0,1.0
WestMed_PV_Com2028,1.0,1.0,1.0,1.0
WestAna_PV_Com2028,1.0,1.0,1.0,1.0
EastMed_PV_Com2028,1.0,1.0,1.0,1.0
EastAna_PV_Com2028,1.0,1.0,1.0,1.0
SouthEast_PV_Com2028,1.0,1.0,1.0,1.0
NorthWest_PV_Com2028,1.0,1.0,1.0,1.0
CenterAna_PV_Com2028,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2028,1.0,1.0,1.0,1.0
Trakia_PV_Com2028,1.0,1.0,1.0,1.0
WestMed_PV_Com2029,1.0,1.0,1.0,1.0
WestAna_PV_Com2029,1.0,1.0,1.0,1.0
EastMed_PV_Com2029,1.0,1.0,1.0,1.0
EastAna_PV_Com2029,1.0,1.0,1.0,1.0
SouthEast_PV_Com2029,1.0,1.0,1.0,1.0
NorthWest_PV_Com2029,1.0,1.0,1.0,1.0
CenterAna_PV_Com2029,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2029,1.0,1.0,1.0,1.0
Trakia_PV_Com2029,1.0,1.0,1.0,1.0
WestMed_PV_Com2030,1.0,1.0,1.0,1.0
WestAna_PV_Com2030,1.0,1.0,1.0,1.0
EastMed_PV_Com2030,1.0,1.0,1.0,1.0
EastAna_PV_Com2030,1.0,1.0,1.0,1.0
SouthEast_PV_Com2030,1.0,1.0,1.0,1.0
NorthWest_PV_Com2030,1.0,1.0,1.0,1.0
CenterAna_PV_Com2030,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2030,1.0,1.0,1.0,1.0
Trakia_PV_Com2030,1.0,1.0,1.0,1.0
WestMed_PV_Com2031,1.0,1.0,1.0,1.0
WestAna_PV_Com2031,1.0,1.0,1.0,1.0
EastMed_PV_Com2031,1.0,1.0,1.0,1.0
EastAna_PV_Com2031,1.0,1.0,1.0,1.0
SouthEast_PV_Com2031,1.0,1.0,1.0,1.0
NorthWest_PV_Com2031,1.0,1.0,1.0,1.0
CenterAna_PV_Com2031,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2031,1.0,1.0,1.0,1.0
Trakia_PV_Com2031,1.0,1.0,1.0,1.0
WestMed_PV_Com2032,1.0,1.0,1.0,1.0
WestAna_PV_Com2032,1.0,1.0,1.0,1.0
EastMed_PV_Com2032,1.0,1.0,1.0,1.0
EastAna_PV_Com2032,1.0,1.0,1.0,1.0
SouthEast_PV_Com2032,1.0,1.0,1.0,1.0
NorthWest_PV_Com2032,1.0,1.0,1.0,1.0
CenterAna_PV_Com2032,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2032,1.0,1.0,1.0,1.0
Trakia_PV_Com2032,1.0,1.0,1.0,1.0
WestMed_PV_Com2033,1.0,1.0,1.0,1.0
WestAna_PV_Com2033,1.0,1.0,1.0,1.0
EastMed_PV_Com2033,1.0,1.0,1.0,1.0
EastAna_PV_Com2033,1.0,1.0,1.0,1.0
SouthEast_PV_Com2033,1.0,1.0,1.0,1.0
NorthWest_PV_Com2033,1.0,1.0,1.0,1.0
CenterAna_PV_Com2033,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2033,1.0,1.0,1.0,1.0
Trakia_PV_Com2033,1.0,1.0,1.0,1.0
WestMed_PV_Com2034,1.0,1.0,1.0,1.0
WestAna_PV_Com2034,1.0,1.0,1.0,1.0
EastMed_PV_Com2034,1.0,1.0,1.0,1.0
EastAna_PV_Com2034,1.0,1.0,1.0,1.0
SouthEast_PV_Com2034,1.0,1.0,1.0,1.0
NorthWest_PV_Com2034,1.0,1.0,1.0,1.0
CenterAna_PV_Com2034,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2034,1.0,1.0,1.0,1.0
Trakia_PV_Com2034,1.0,1.0,1.0,1.0
WestMed_PV_Com2035,1.0,1.0,1.0,1.0
WestAna_PV_Com2035,1.0,1.0,1.0,1.0
EastMed_PV_Com2035,1.0,1.0,1.0,1.0
EastAna_PV_Com2035,1.0,1.0,1.0,1.0
SouthEast_PV_Com2035,1.0,1.0,1.0,1.0
NorthWest_PV_Com2035,1.0,1.0,1.0,1.0
CenterAna_PV_Com2035,1.0,1.0,1.0,1.0
CenterBlack_PV_Com2035,1.0,1.0,1.0,1.0
Trakia_PV_Com2035,1.0,1.0,1.0,1.0
WestMed_PV_Cand2025,1.0,1.0,1.0,1.0
WestAna_PV_Cand2025,1.0,1.0,1.0,1.0
EastMed_PV_Cand2025,1.0,1.0,1.0,1.0
EastAna_PV_Cand2025,1.0,1.0,1.0,1.0
SouthEast_PV_Cand2025,1.0,1.0,1.0,1.0
NorthWest_PV_Cand2025,1.0,1.0,1.0,1.0
CenterAna_PV_Cand2025,1.0,1.0,1.0,1.0
CenterBlack_PV_Cand2025,1.0,1.0,1.0,1.0
Trakia_PV_Cand2025,1.0,1.0,1.0,1.0
WestMed_BESS_Com2025-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2025-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2025-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2025-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2025-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2025-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2025-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2025-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2025-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2026-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2026-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2026-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2026-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2026-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2026-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2026-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2026-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2026-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2027-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2027-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2027-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2027-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2027-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2027-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2027-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2027-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2027-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2028-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2028-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2028-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2028-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2028-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2028-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2028-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2028-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2028-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2029-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2029-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2029-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2029-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2029-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2029-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2029-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2029-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2029-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2030-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2030-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2030-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2030-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2030-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2030-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2030-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2030-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2030-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2031-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2031-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2031-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2031-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2031-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2031-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2031-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2031-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2031-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2032-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2032-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2032-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2032-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2032-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2032-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2032-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2032-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2032-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2033-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2033-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2033-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2033-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2033-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2033-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2033-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2033-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2033-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2034-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2034-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2034-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2034-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2034-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2034-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2034-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2034-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2034-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Com2035-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Com2035-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Com2035-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Com2035-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Com2035-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Com2035-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Com2035-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Com2035-1h,1.0,1.0,1.0,1.0
Trakia_BESS_Com2035-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
WestAna_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
EastMed_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
EastAna_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
SouthEast_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
NorthWest_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
CenterAna_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Cand2027-1h,1.0,1.0,1.0,1.0
WestMed_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
WestAna_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
EastMed_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
EastAna_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
SouthEast_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
NorthWest_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
CenterAna_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
Trakia_BESS_Cand2027-2h,1.0,1.0,1.0,1.0
WestMed_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
WestAna_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
EastMed_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
EastAna_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
SouthEast_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
NorthWest_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
CenterAna_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
Trakia_BESS_Cand2027-4h,1.0,1.0,1.0,1.0
WestMed_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
WestAna_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
EastMed_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
EastAna_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
SouthEast_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
NorthWest_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
CenterAna_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
Trakia_BESS_Cand2027-6h,1.0,1.0,1.0,1.0
WestMed_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
WestAna_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
EastMed_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
EastAna_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
SouthEast_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
NorthWest_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
CenterAna_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
CenterBlack_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
Trakia_BESS_Cand2027-8h,1.0,1.0,1.0,1.0
