zone,season,day,hour,2018
Bosnia and Herzegovina,1,135,2,0.5089
Bosnia and Herzegovina,1,135,3,0.5172
Bosnia and Herzegovina,1,135,4,0.5422
Bosnia and Herzegovina,1,135,5,0.5784
Bosnia and Herzegovina,1,135,6,0.6183
Bosnia and Herzegovina,1,135,7,0.6541
Bosnia and Herzegovina,1,135,8,0.6798
Bosnia and Herzegovina,1,135,9,0.6923
Bosnia and Herzegovina,1,135,10,0.6922
Bosnia and Herzegovina,1,135,11,0.6829
Bosnia and Herzegovina,1,135,12,0.6702
Bosnia and Herzegovina,1,135,13,0.6599
Bosnia and Herzegovina,1,135,14,0.6561
Bosnia and Herzegovina,1,135,15,0.6604
Bosnia and Herzegovina,1,135,16,0.6710
Bosnia and Herzegovina,1,135,17,0.6835
Bosnia and Herzegovina,1,135,18,0.6920
Bosnia and Herzegovina,1,135,19,0.7035
Bosnia and Herzegovina,1,135,20,0.7514
Bosnia and Herzegovina,1,135,21,0.7439
Bosnia and Herzegovina,1,135,22,0.6512
Bosnia and Herzegovina,1,135,23,0.5691
Bosnia and Herzegovina,1,136,0,0.5312
Bosnia and Herzegovina,1,136,1,0.5047
Bosnia and Herzegovina,1,136,2,0.4950
Bosnia and Herzegovina,1,136,3,0.4816
Bosnia and Herzegovina,1,136,4,0.5081
Bosnia and Herzegovina,1,136,5,0.5458
Bosnia and Herzegovina,1,136,6,0.5862
Bosnia and Herzegovina,1,136,7,0.6207
Bosnia and Herzegovina,1,136,8,0.6427
Bosnia and Herzegovina,1,136,9,0.6492
Bosnia and Herzegovina,1,136,10,0.6414
Bosnia and Herzegovina,1,136,11,0.6240
Bosnia and Herzegovina,1,136,12,0.6042
Bosnia and Herzegovina,1,136,13,0.5890
Bosnia and Herzegovina,1,136,14,0.5838
Bosnia and Herzegovina,1,136,15,0.5906
Bosnia and Herzegovina,1,136,16,0.6072
Bosnia and Herzegovina,1,136,17,0.6283
Bosnia and Herzegovina,1,136,18,0.6466
Bosnia and Herzegovina,1,136,19,0.6666
Bosnia and Herzegovina,1,136,20,0.7220
Bosnia and Herzegovina,1,136,21,0.7213
Bosnia and Herzegovina,1,136,22,0.6326
Bosnia and Herzegovina,1,136,23,0.5520
Bosnia and Herzegovina,1,137,0,0.5141
Bosnia and Herzegovina,1,137,1,0.4874
Bosnia and Herzegovina,1,137,2,0.4779
Bosnia and Herzegovina,1,137,3,0.4877
Bosnia and Herzegovina,1,137,4,0.5147
Bosnia and Herzegovina,1,137,5,0.5528
Bosnia and Herzegovina,1,137,6,0.5936
Bosnia and Herzegovina,1,137,7,0.6284
Bosnia and Herzegovina,1,137,8,0.6506
Bosnia and Herzegovina,1,137,9,0.6574
Bosnia and Herzegovina,1,137,10,0.6497
Bosnia and Herzegovina,1,137,11,0.6324
Bosnia and Herzegovina,1,137,12,0.6126
Bosnia and Herzegovina,1,137,13,0.5975
Bosnia and Herzegovina,1,137,14,0.5923
Bosnia and Herzegovina,1,137,15,0.5989
Bosnia and Herzegovina,1,137,16,0.6155
Bosnia and Herzegovina,1,137,17,0.6364
Bosnia and Herzegovina,1,137,18,0.6545
Bosnia and Herzegovina,1,137,19,0.6799
Bosnia and Herzegovina,1,137,20,0.7373
Bosnia and Herzegovina,1,137,21,0.7313
Bosnia and Herzegovina,1,137,22,0.6395
Bosnia and Herzegovina,1,137,23,0.5586
Bosnia and Herzegovina,1,138,0,0.5204
Bosnia and Herzegovina,1,138,1,0.4933
Bosnia and Herzegovina,1,138,2,0.4834
Bosnia and Herzegovina,1,138,3,0.4929
Bosnia and Herzegovina,1,138,4,0.5413
Bosnia and Herzegovina,1,138,5,0.5783
Bosnia and Herzegovina,1,138,6,0.6191
Bosnia and Herzegovina,1,138,7,0.6558
Bosnia and Herzegovina,1,138,8,0.6823
Bosnia and Herzegovina,1,138,9,0.6956
Bosnia and Herzegovina,1,138,10,0.6961
Bosnia and Herzegovina,1,138,11,0.6877
Bosnia and Herzegovina,1,138,12,0.6757
Bosnia and Herzegovina,1,138,13,0.6660
Bosnia and Herzegovina,1,138,14,0.6629
Bosnia and Herzegovina,1,138,15,0.6678
Bosnia and Herzegovina,1,138,16,0.6791
Bosnia and Herzegovina,1,138,17,0.6922
Bosnia and Herzegovina,1,138,18,0.7012
Bosnia and Herzegovina,1,138,19,0.7185
Bosnia and Herzegovina,1,138,20,0.7688
Bosnia and Herzegovina,1,138,21,0.7571
Bosnia and Herzegovina,1,138,22,0.6624
Bosnia and Herzegovina,1,138,23,0.5809
Bosnia and Herzegovina,1,139,0,0.5435
Bosnia and Herzegovina,1,139,1,0.5174
Bosnia and Herzegovina,1,139,2,0.5081
Bosnia and Herzegovina,1,139,3,0.5176
Bosnia and Herzegovina,1,139,4,0.5438
Bosnia and Herzegovina,1,139,5,0.5812
Bosnia and Herzegovina,1,139,6,0.6223
Bosnia and Herzegovina,1,139,7,0.6594
Bosnia and Herzegovina,1,139,8,0.6864
Bosnia and Herzegovina,1,139,9,0.7001
Bosnia and Herzegovina,1,139,10,0.7012
Bosnia and Herzegovina,1,139,11,0.6932
Bosnia and Herzegovina,1,139,12,0.6817
Bosnia and Herzegovina,1,139,13,0.6726
Bosnia and Herzegovina,1,139,14,0.6701
Bosnia and Herzegovina,1,139,15,0.6756
Bosnia and Herzegovina,1,139,16,0.6874
Bosnia and Herzegovina,1,139,17,0.7011
Bosnia and Herzegovina,1,139,18,0.7107
Bosnia and Herzegovina,1,139,19,0.7262
Bosnia and Herzegovina,1,139,20,0.7763
Bosnia and Herzegovina,1,139,21,0.7672
Bosnia and Herzegovina,1,139,22,0.6741
Bosnia and Herzegovina,1,139,23,0.5931
Bosnia and Herzegovina,1,140,0,0.5561
Bosnia and Herzegovina,1,140,1,0.5305
Bosnia and Herzegovina,1,140,2,0.5216
Bosnia and Herzegovina,1,140,3,0.5315
Bosnia and Herzegovina,1,140,4,0.5580
Bosnia and Herzegovina,1,140,5,0.5957
Bosnia and Herzegovina,1,140,6,0.6371
Bosnia and Herzegovina,1,140,7,0.6744
Bosnia and Herzegovina,1,140,8,0.7015
Bosnia and Herzegovina,1,140,9,0.7154
Bosnia and Herzegovina,1,140,10,0.7165
Bosnia and Herzegovina,1,140,11,0.7085
Bosnia and Herzegovina,1,140,12,0.6970
Bosnia and Herzegovina,1,140,13,0.6878
Bosnia and Herzegovina,1,140,14,0.6851
Bosnia and Herzegovina,1,140,15,0.6904
Bosnia and Herzegovina,1,140,16,0.7019
Bosnia and Herzegovina,1,140,17,0.7152
Bosnia and Herzegovina,1,140,18,0.7245
Bosnia and Herzegovina,1,140,19,0.7450
Bosnia and Herzegovina,1,140,20,0.7959
Bosnia and Herzegovina,1,140,21,0.7817
Bosnia and Herzegovina,1,140,22,0.6856
Bosnia and Herzegovina,1,140,23,0.6040
Bosnia and Herzegovina,1,141,0,0.5662
Bosnia and Herzegovina,1,141,1,0.5398
Bosnia and Herzegovina,1,141,2,0.5301
Bosnia and Herzegovina,1,141,3,0.5391
Bosnia and Herzegovina,1,141,4,0.5647
Bosnia and Herzegovina,1,141,5,0.6015
Bosnia and Herzegovina,1,141,6,0.6419
Bosnia and Herzegovina,1,141,7,0.6782
Bosnia and Herzegovina,1,141,8,0.7042
Bosnia and Herzegovina,1,141,9,0.7171
Bosnia and Herzegovina,1,141,10,0.7171
Bosnia and Herzegovina,1,141,11,0.7080
Bosnia and Herzegovina,1,141,12,0.6954
Bosnia and Herzegovina,1,141,13,0.6851
Bosnia and Herzegovina,1,141,14,0.6813
Bosnia and Herzegovina,1,141,15,0.6855
Bosnia and Herzegovina,1,141,16,0.6960
Bosnia and Herzegovina,1,141,17,0.7082
Bosnia and Herzegovina,1,141,18,0.7164
Bosnia and Herzegovina,1,141,19,0.7387
Bosnia and Herzegovina,1,141,20,0.7889
Bosnia and Herzegovina,1,141,21,0.7716
Bosnia and Herzegovina,1,141,22,0.6736
Bosnia and Herzegovina,1,141,23,0.5912
Bosnia and Herzegovina,1,142,0,0.5526
Bosnia and Herzegovina,1,142,1,0.5254
Bosnia and Herzegovina,1,142,2,0.5150
Bosnia and Herzegovina,1,142,3,0.5233
Bosnia and Herzegovina,1,142,4,0.5483
Bosnia and Herzegovina,1,142,5,0.5845
Bosnia and Herzegovina,1,142,6,0.6244
Bosnia and Herzegovina,1,142,7,0.6602
Bosnia and Herzegovina,1,142,8,0.6860
Bosnia and Herzegovina,1,142,9,0.6985
Bosnia and Herzegovina,1,142,10,0.6983
Bosnia and Herzegovina,1,142,11,0.6891
Bosnia and Herzegovina,1,142,12,0.6764
Bosnia and Herzegovina,1,142,13,0.6660
Bosnia and Herzegovina,1,142,14,0.6622
Bosnia and Herzegovina,1,142,15,0.6665
Bosnia and Herzegovina,1,142,16,0.6772
Bosnia and Herzegovina,1,142,17,0.6897
Bosnia and Herzegovina,1,142,18,0.6982
Bosnia and Herzegovina,1,142,19,0.7174
Bosnia and Herzegovina,1,142,20,0.7676
Bosnia and Herzegovina,1,142,21,0.7534
Bosnia and Herzegovina,1,142,22,0.6572
Bosnia and Herzegovina,1,142,23,0.5753
Bosnia and Herzegovina,1,143,0,0.5374
Bosnia and Herzegovina,1,143,1,0.5109
Bosnia and Herzegovina,1,143,2,0.5012
Bosnia and Herzegovina,1,143,3,0.4877
Bosnia and Herzegovina,1,143,4,0.5143
Bosnia and Herzegovina,1,143,5,0.5520
Bosnia and Herzegovina,1,143,6,0.5924
Bosnia and Herzegovina,1,143,7,0.6269
Bosnia and Herzegovina,1,143,8,0.6489
Bosnia and Herzegovina,1,143,9,0.6554
Bosnia and Herzegovina,1,143,10,0.6476
Bosnia and Herzegovina,1,143,11,0.6302
Bosnia and Herzegovina,1,143,12,0.6103
Bosnia and Herzegovina,1,143,13,0.5952
Bosnia and Herzegovina,1,143,14,0.5900
Bosnia and Herzegovina,1,143,15,0.5968
Bosnia and Herzegovina,1,143,16,0.6134
Bosnia and Herzegovina,1,143,17,0.6345
Bosnia and Herzegovina,1,143,18,0.6528
Bosnia and Herzegovina,1,143,19,0.6863
Bosnia and Herzegovina,1,143,20,0.7452
Bosnia and Herzegovina,1,143,21,0.7332
Bosnia and Herzegovina,1,143,22,0.6387
Bosnia and Herzegovina,1,143,23,0.5582
Bosnia and Herzegovina,1,144,0,0.5204
Bosnia and Herzegovina,1,144,1,0.4936
Bosnia and Herzegovina,1,144,2,0.4841
Bosnia and Herzegovina,1,144,3,0.4939
Bosnia and Herzegovina,1,144,4,0.5209
Bosnia and Herzegovina,1,144,5,0.5590
Bosnia and Herzegovina,1,144,6,0.5998
Bosnia and Herzegovina,1,144,7,0.6346
Bosnia and Herzegovina,1,144,8,0.6569
Bosnia and Herzegovina,1,144,9,0.6636
Bosnia and Herzegovina,1,144,10,0.6559
Bosnia and Herzegovina,1,144,11,0.6386
Bosnia and Herzegovina,1,144,12,0.6188
Bosnia and Herzegovina,1,144,13,0.6037
Bosnia and Herzegovina,1,144,14,0.5985
Bosnia and Herzegovina,1,144,15,0.6052
Bosnia and Herzegovina,1,144,16,0.6217
Bosnia and Herzegovina,1,144,17,0.6426
Bosnia and Herzegovina,1,144,18,0.6608
Bosnia and Herzegovina,1,144,19,0.6989
Bosnia and Herzegovina,1,144,20,0.7576
Bosnia and Herzegovina,1,144,21,0.7419
Bosnia and Herzegovina,1,144,22,0.6455
Bosnia and Herzegovina,1,144,23,0.5648
Bosnia and Herzegovina,1,145,0,0.5266
Bosnia and Herzegovina,1,145,1,0.4996
Bosnia and Herzegovina,1,145,2,0.4897
Bosnia and Herzegovina,1,145,3,0.4991
Bosnia and Herzegovina,1,145,4,0.5475
Bosnia and Herzegovina,1,145,5,0.5846
Bosnia and Herzegovina,1,145,6,0.6253
Bosnia and Herzegovina,1,145,7,0.6620
Bosnia and Herzegovina,1,145,8,0.6886
Bosnia and Herzegovina,1,145,9,0.7019
Bosnia and Herzegovina,1,145,10,0.7024
Bosnia and Herzegovina,1,145,11,0.6939
Bosnia and Herzegovina,1,145,12,0.6819
Bosnia and Herzegovina,1,145,13,0.6723
Bosnia and Herzegovina,1,145,14,0.6692
Bosnia and Herzegovina,1,145,15,0.6741
Bosnia and Herzegovina,1,145,16,0.6854
Bosnia and Herzegovina,1,145,17,0.6985
Bosnia and Herzegovina,1,145,18,0.7075
Bosnia and Herzegovina,1,145,19,0.7331
Bosnia and Herzegovina,1,145,20,0.7844
Bosnia and Herzegovina,1,145,21,0.7664
Bosnia and Herzegovina,1,145,22,0.6686
Bosnia and Herzegovina,1,145,23,0.5872
Bosnia and Herzegovina,1,146,0,0.5497
Bosnia and Herzegovina,1,146,1,0.5237
Bosnia and Herzegovina,1,146,2,0.5144
Bosnia and Herzegovina,1,146,3,0.5239
Bosnia and Herzegovina,1,146,4,0.5501
Bosnia and Herzegovina,1,146,5,0.5875
Bosnia and Herzegovina,1,146,6,0.6286
Bosnia and Herzegovina,1,146,7,0.6657
Bosnia and Herzegovina,1,146,8,0.6927
Bosnia and Herzegovina,1,146,9,0.7064
Bosnia and Herzegovina,1,146,10,0.7075
Bosnia and Herzegovina,1,146,11,0.6995
Bosnia and Herzegovina,1,146,12,0.6881
Bosnia and Herzegovina,1,146,13,0.6789
Bosnia and Herzegovina,1,146,14,0.6764
Bosnia and Herzegovina,1,146,15,0.6819
Bosnia and Herzegovina,1,146,16,0.6937
Bosnia and Herzegovina,1,146,17,0.7074
Bosnia and Herzegovina,1,146,18,0.7170
Bosnia and Herzegovina,1,146,19,0.7464
Bosnia and Herzegovina,1,146,20,0.7984
Bosnia and Herzegovina,1,146,21,0.7786
Bosnia and Herzegovina,1,146,22,0.6802
Bosnia and Herzegovina,1,146,23,0.5994
Bosnia and Herzegovina,1,147,0,0.5624
Bosnia and Herzegovina,1,147,1,0.5368
Bosnia and Herzegovina,1,147,2,0.5280
Bosnia and Herzegovina,1,147,3,0.5378
Bosnia and Herzegovina,1,147,4,0.5644
Bosnia and Herzegovina,1,147,5,0.6021
Bosnia and Herzegovina,1,147,6,0.6435
Bosnia and Herzegovina,1,147,7,0.6808
Bosnia and Herzegovina,1,147,8,0.7079
Bosnia and Herzegovina,1,147,9,0.7218
Bosnia and Herzegovina,1,147,10,0.7229
Bosnia and Herzegovina,1,147,11,0.7149
Bosnia and Herzegovina,1,147,12,0.7034
Bosnia and Herzegovina,1,147,13,0.6942
Bosnia and Herzegovina,1,147,14,0.6915
Bosnia and Herzegovina,1,147,15,0.6967
Bosnia and Herzegovina,1,147,16,0.7083
Bosnia and Herzegovina,1,147,17,0.7216
Bosnia and Herzegovina,1,147,18,0.7308
Bosnia and Herzegovina,1,147,19,0.7664
Bosnia and Herzegovina,1,147,20,0.8174
Bosnia and Herzegovina,1,147,21,0.7925
Bosnia and Herzegovina,1,147,22,0.6917
Bosnia and Herzegovina,1,147,23,0.6103
Bosnia and Herzegovina,1,148,0,0.5726
Bosnia and Herzegovina,1,148,1,0.5462
Bosnia and Herzegovina,1,148,2,0.5365
Bosnia and Herzegovina,1,148,3,0.5455
Bosnia and Herzegovina,1,148,4,0.5711
Bosnia and Herzegovina,1,148,5,0.6079
Bosnia and Herzegovina,1,148,6,0.6483
Bosnia and Herzegovina,1,148,7,0.6845
Bosnia and Herzegovina,1,148,8,0.7106
Bosnia and Herzegovina,1,148,9,0.7235
Bosnia and Herzegovina,1,148,10,0.7235
Bosnia and Herzegovina,1,148,11,0.7144
Bosnia and Herzegovina,1,148,12,0.7018
Bosnia and Herzegovina,1,148,13,0.6915
Bosnia and Herzegovina,1,148,14,0.6877
Bosnia and Herzegovina,1,148,15,0.6919
Bosnia and Herzegovina,1,148,16,0.7024
Bosnia and Herzegovina,1,148,17,0.7146
Bosnia and Herzegovina,1,148,18,0.7228
Bosnia and Herzegovina,1,148,19,0.7541
Bosnia and Herzegovina,1,148,20,0.8044
Bosnia and Herzegovina,1,148,21,0.7807
Bosnia and Herzegovina,1,148,22,0.6799
Bosnia and Herzegovina,1,148,23,0.5976
Bosnia and Herzegovina,1,149,0,0.5590
Bosnia and Herzegovina,1,149,1,0.5318
Bosnia and Herzegovina,1,149,2,0.5214
Bosnia and Herzegovina,1,149,3,0.5297
Bosnia and Herzegovina,1,149,4,0.5547
Bosnia and Herzegovina,1,149,5,0.5909
Bosnia and Herzegovina,1,149,6,0.6308
Bosnia and Herzegovina,1,149,7,0.6667
Bosnia and Herzegovina,1,149,8,0.6924
Bosnia and Herzegovina,1,149,9,0.7049
Bosnia and Herzegovina,1,149,10,0.7047
Bosnia and Herzegovina,1,149,11,0.6955
Bosnia and Herzegovina,1,149,12,0.6828
Bosnia and Herzegovina,1,149,13,0.6724
Bosnia and Herzegovina,1,149,14,0.6687
Bosnia and Herzegovina,1,149,15,0.6730
Bosnia and Herzegovina,1,149,16,0.6836
Bosnia and Herzegovina,1,149,17,0.6961
Bosnia and Herzegovina,1,149,18,0.7046
Bosnia and Herzegovina,1,149,19,0.7375
Bosnia and Herzegovina,1,149,20,0.7882
Bosnia and Herzegovina,1,149,21,0.7641
Bosnia and Herzegovina,1,149,22,0.6634
Bosnia and Herzegovina,1,149,23,0.5818
Bosnia and Herzegovina,1,150,0,0.5438
Bosnia and Herzegovina,1,150,1,0.5173
Bosnia and Herzegovina,1,150,2,0.5076
Bosnia and Herzegovina,1,150,3,0.4942
Bosnia and Herzegovina,1,150,4,0.5207
Bosnia and Herzegovina,1,150,5,0.5584
Bosnia and Herzegovina,1,150,6,0.5988
Bosnia and Herzegovina,1,150,7,0.6333
Bosnia and Herzegovina,1,150,8,0.6554
Bosnia and Herzegovina,1,150,9,0.6619
Bosnia and Herzegovina,1,150,10,0.6540
Bosnia and Herzegovina,1,150,11,0.6367
Bosnia and Herzegovina,1,150,12,0.6168
Bosnia and Herzegovina,1,150,13,0.6016
Bosnia and Herzegovina,1,150,14,0.5965
Bosnia and Herzegovina,1,150,15,0.6032
Bosnia and Herzegovina,1,150,16,0.6198
Bosnia and Herzegovina,1,150,17,0.6409
Bosnia and Herzegovina,1,150,18,0.6593
Bosnia and Herzegovina,1,150,19,0.7097
Bosnia and Herzegovina,1,150,20,0.7675
Bosnia and Herzegovina,1,150,21,0.7441
Bosnia and Herzegovina,1,150,22,0.6448
Bosnia and Herzegovina,1,150,23,0.5647
Bosnia and Herzegovina,1,151,0,0.5268
Bosnia and Herzegovina,1,151,1,0.5001
Bosnia and Herzegovina,1,151,2,0.4905
Bosnia and Herzegovina,1,151,3,0.5004
Bosnia and Herzegovina,1,151,4,0.5274
Bosnia and Herzegovina,1,151,5,0.5655
Bosnia and Herzegovina,1,151,6,0.6063
Bosnia and Herzegovina,1,151,7,0.6411
Bosnia and Herzegovina,1,151,8,0.6634
Bosnia and Herzegovina,1,151,9,0.6701
Bosnia and Herzegovina,1,151,10,0.6624
Bosnia and Herzegovina,1,151,11,0.6451
Bosnia and Herzegovina,1,151,12,0.6253
Bosnia and Herzegovina,1,151,13,0.6102
Bosnia and Herzegovina,1,151,14,0.6050
Bosnia and Herzegovina,1,151,15,0.6117
Bosnia and Herzegovina,1,151,16,0.6282
Bosnia and Herzegovina,1,151,17,0.6491
Bosnia and Herzegovina,1,151,18,0.6673
Bosnia and Herzegovina,1,151,19,0.7156
Bosnia and Herzegovina,1,151,20,0.7734
Bosnia and Herzegovina,1,151,21,0.7510
Bosnia and Herzegovina,1,151,22,0.6518
Bosnia and Herzegovina,1,151,23,0.5713
Bosnia and Herzegovina,1,152,0,0.5332
Bosnia and Herzegovina,1,152,1,0.5061
Bosnia and Herzegovina,1,152,2,0.4962
Bosnia and Herzegovina,1,152,3,0.5057
Bosnia and Herzegovina,1,152,4,0.5540
Bosnia and Herzegovina,1,152,5,0.5911
Bosnia and Herzegovina,1,152,6,0.6319
Bosnia and Herzegovina,1,152,7,0.6685
Bosnia and Herzegovina,1,152,8,0.6951
Bosnia and Herzegovina,1,152,9,0.7084
Bosnia and Herzegovina,1,152,10,0.7089
Bosnia and Herzegovina,1,152,11,0.7004
Bosnia and Herzegovina,1,152,12,0.6885
Bosnia and Herzegovina,1,152,13,0.6788
Bosnia and Herzegovina,1,152,14,0.6757
Bosnia and Herzegovina,1,152,15,0.6806
Bosnia and Herzegovina,1,152,16,0.6919
Bosnia and Herzegovina,1,152,17,0.7050
Bosnia and Herzegovina,1,152,18,0.7141
Bosnia and Herzegovina,1,152,19,0.7528
Bosnia and Herzegovina,1,152,20,0.8034
Bosnia and Herzegovina,1,152,21,0.7764
Bosnia and Herzegovina,1,152,22,0.6749
Bosnia and Herzegovina,1,152,23,0.5938
Bosnia and Herzegovina,1,153,0,0.5563
Bosnia and Herzegovina,1,153,1,0.5302
Bosnia and Herzegovina,1,153,2,0.5210
Bosnia and Herzegovina,1,153,3,0.5304
Bosnia and Herzegovina,1,153,4,0.5566
Bosnia and Herzegovina,1,153,5,0.5940
Bosnia and Herzegovina,1,153,6,0.6352
Bosnia and Herzegovina,1,153,7,0.6722
Bosnia and Herzegovina,1,153,8,0.6992
Bosnia and Herzegovina,1,153,9,0.7130
Bosnia and Herzegovina,1,153,10,0.7140
Bosnia and Herzegovina,1,153,11,0.7060
Bosnia and Herzegovina,1,153,12,0.6946
Bosnia and Herzegovina,1,153,13,0.6855
Bosnia and Herzegovina,1,153,14,0.6829
Bosnia and Herzegovina,1,153,15,0.6885
Bosnia and Herzegovina,1,153,16,0.7003
Bosnia and Herzegovina,1,153,17,0.7140
Bosnia and Herzegovina,1,153,18,0.7242
Bosnia and Herzegovina,1,153,19,0.7713
Bosnia and Herzegovina,1,153,20,0.8210
Bosnia and Herzegovina,1,153,21,0.7894
Bosnia and Herzegovina,1,153,22,0.6864
Bosnia and Herzegovina,1,153,23,0.6060
Bosnia and Herzegovina,2,1,0,0.6338
Bosnia and Herzegovina,2,1,1,0.6081
Bosnia and Herzegovina,2,1,2,0.5992
Bosnia and Herzegovina,2,1,3,0.6091
Bosnia and Herzegovina,2,1,4,0.6355
Bosnia and Herzegovina,2,1,5,0.6732
Bosnia and Herzegovina,2,1,6,0.7146
Bosnia and Herzegovina,2,1,7,0.7519
Bosnia and Herzegovina,2,1,8,0.7790
Bosnia and Herzegovina,2,1,9,0.7928
Bosnia and Herzegovina,2,1,10,0.7939
Bosnia and Herzegovina,2,1,11,0.7859
Bosnia and Herzegovina,2,1,12,0.7743
Bosnia and Herzegovina,2,1,13,0.7651
Bosnia and Herzegovina,2,1,14,0.7623
Bosnia and Herzegovina,2,1,15,0.7676
Bosnia and Herzegovina,2,1,16,0.7840
Bosnia and Herzegovina,2,1,17,0.8529
Bosnia and Herzegovina,2,1,18,0.9443
Bosnia and Herzegovina,2,1,19,0.9965
Bosnia and Herzegovina,2,1,20,0.9698
Bosnia and Herzegovina,2,1,21,0.8729
Bosnia and Herzegovina,2,1,22,0.7565
Bosnia and Herzegovina,2,1,23,0.6809
Bosnia and Herzegovina,2,2,0,0.6431
Bosnia and Herzegovina,2,2,1,0.6167
Bosnia and Herzegovina,2,2,2,0.6070
Bosnia and Herzegovina,2,2,3,0.6159
Bosnia and Herzegovina,2,2,4,0.6415
Bosnia and Herzegovina,2,2,5,0.6782
Bosnia and Herzegovina,2,2,6,0.7186
Bosnia and Herzegovina,2,2,7,0.7548
Bosnia and Herzegovina,2,2,8,0.7809
Bosnia and Herzegovina,2,2,9,0.7937
Bosnia and Herzegovina,2,2,10,0.7937
Bosnia and Herzegovina,2,2,11,0.7846
Bosnia and Herzegovina,2,2,12,0.7720
Bosnia and Herzegovina,2,2,13,0.7616
Bosnia and Herzegovina,2,2,14,0.7578
Bosnia and Herzegovina,2,2,15,0.7619
Bosnia and Herzegovina,2,2,16,0.7790
Bosnia and Herzegovina,2,2,17,0.8499
Bosnia and Herzegovina,2,2,18,0.9404
Bosnia and Herzegovina,2,2,19,0.9896
Bosnia and Herzegovina,2,2,20,0.9599
Bosnia and Herzegovina,2,2,21,0.8609
Bosnia and Herzegovina,2,2,22,0.7437
Bosnia and Herzegovina,2,2,23,0.6673
Bosnia and Herzegovina,2,3,0,0.6287
Bosnia and Herzegovina,2,3,1,0.6015
Bosnia and Herzegovina,2,3,2,0.5911
Bosnia and Herzegovina,2,3,3,0.5993
Bosnia and Herzegovina,2,3,4,0.6243
Bosnia and Herzegovina,2,3,5,0.6605
Bosnia and Herzegovina,2,3,6,0.7003
Bosnia and Herzegovina,2,3,7,0.7362
Bosnia and Herzegovina,2,3,8,0.7618
Bosnia and Herzegovina,2,3,9,0.7743
Bosnia and Herzegovina,2,3,10,0.7741
Bosnia and Herzegovina,2,3,11,0.7648
Bosnia and Herzegovina,2,3,12,0.7521
Bosnia and Herzegovina,2,3,13,0.7417
Bosnia and Herzegovina,2,3,14,0.7379
Bosnia and Herzegovina,2,3,15,0.7422
Bosnia and Herzegovina,2,3,16,0.7595
Bosnia and Herzegovina,2,3,17,0.8307
Bosnia and Herzegovina,2,3,18,0.9215
Bosnia and Herzegovina,2,3,19,0.9710
Bosnia and Herzegovina,2,3,20,0.9416
Bosnia and Herzegovina,2,3,21,0.8432
Bosnia and Herzegovina,2,3,22,0.7264
Bosnia and Herzegovina,2,3,23,0.6507
Bosnia and Herzegovina,2,4,0,0.6127
Bosnia and Herzegovina,2,4,1,0.5862
Bosnia and Herzegovina,2,4,2,0.5765
Bosnia and Herzegovina,2,4,3,0.5630
Bosnia and Herzegovina,2,4,4,0.5895
Bosnia and Herzegovina,2,4,5,0.6272
Bosnia and Herzegovina,2,4,6,0.6675
Bosnia and Herzegovina,2,4,7,0.7020
Bosnia and Herzegovina,2,4,8,0.7240
Bosnia and Herzegovina,2,4,9,0.7305
Bosnia and Herzegovina,2,4,10,0.7226
Bosnia and Herzegovina,2,4,11,0.7052
Bosnia and Herzegovina,2,4,12,0.6853
Bosnia and Herzegovina,2,4,13,0.6701
Bosnia and Herzegovina,2,4,14,0.6649
Bosnia and Herzegovina,2,4,15,0.6716
Bosnia and Herzegovina,2,4,16,0.6921
Bosnia and Herzegovina,2,4,17,0.7668
Bosnia and Herzegovina,2,4,18,0.8671
Bosnia and Herzegovina,2,4,19,0.9295
Bosnia and Herzegovina,2,4,20,0.9117
Bosnia and Herzegovina,2,4,21,0.8208
Bosnia and Herzegovina,2,4,22,0.7074
Bosnia and Herzegovina,2,4,23,0.6328
Bosnia and Herzegovina,2,5,0,0.5949
Bosnia and Herzegovina,2,5,1,0.5681
Bosnia and Herzegovina,2,5,2,0.5585
Bosnia and Herzegovina,2,5,3,0.5684
Bosnia and Herzegovina,2,5,4,0.5953
Bosnia and Herzegovina,2,5,5,0.6334
Bosnia and Herzegovina,2,5,6,0.6741
Bosnia and Herzegovina,2,5,7,0.7089
Bosnia and Herzegovina,2,5,8,0.7311
Bosnia and Herzegovina,2,5,9,0.7378
Bosnia and Herzegovina,2,5,10,0.7301
Bosnia and Herzegovina,2,5,11,0.7128
Bosnia and Herzegovina,2,5,12,0.6930
Bosnia and Herzegovina,2,5,13,0.6778
Bosnia and Herzegovina,2,5,14,0.6726
Bosnia and Herzegovina,2,5,15,0.6792
Bosnia and Herzegovina,2,5,16,0.7005
Bosnia and Herzegovina,2,5,17,0.7769
Bosnia and Herzegovina,2,5,18,0.8773
Bosnia and Herzegovina,2,5,19,0.9382
Bosnia and Herzegovina,2,5,20,0.9189
Bosnia and Herzegovina,2,5,21,0.8271
Bosnia and Herzegovina,2,5,22,0.7134
Bosnia and Herzegovina,2,5,23,0.6385
Bosnia and Herzegovina,2,6,0,0.6003
Bosnia and Herzegovina,2,6,1,0.5732
Bosnia and Herzegovina,2,6,2,0.5633
Bosnia and Herzegovina,2,6,3,0.5727
Bosnia and Herzegovina,2,6,4,0.6211
Bosnia and Herzegovina,2,6,5,0.6581
Bosnia and Herzegovina,2,6,6,0.6988
Bosnia and Herzegovina,2,6,7,0.7355
