season,day,hour,Load_Bosnia and Herzegovina,Load_Croatia,PV_Bosnia and Herzegovina,PV_Croatia,Wind_Bosnia and Herzegovina,Wind_Croatia
2,38,4,0.6183,0.6219,0.0,0.0,0.832,0.991
2,38,5,0.6544,0.6665,0.0,0.0,0.849,0.991
2,38,6,0.6943,0.7098,0.039,0.045,0.828,0.99
2,38,7,0.7301,0.7486,0.157,0.241,0.871,0.988
2,38,8,0.7557,0.7764,0.27,0.441,0.875,0.985
2,38,9,0.7682,0.7899,0.332,0.571,0.854,0.98
2,38,10,0.7679,0.7897,0.322,0.653,0.819,0.974
2,38,11,0.7586,0.7796,0.267,0.66,0.772,0.968
2,38,12,0.7459,0.7658,0.233,0.6,0.713,0.961
2,38,13,0.7355,0.7545,0.182,0.473,0.65,0.953
2,38,14,0.7317,0.7504,0.106,0.263,0.567,0.939
2,38,15,0.7359,0.755,0.01,0.037,0.53,0.931
2,38,16,0.7465,0.7665,0.0,0.0,0.585,0.918
2,38,17,0.7755,0.7978,0.0,0.0,0.588,0.897
2,38,18,0.8543,0.8561,0.0,0.0,0.57,0.878
2,38,19,0.9236,0.8975,0.0,0.0,0.519,0.821
2,38,20,0.9216,0.8849,0.0,0.0,0.421,0.74
2,38,21,0.838,0.8157,0.0,0.0,0.318,0.607
2,38,22,0.722,0.7239,0.0,0.0,0.227,0.47
2,38,23,0.6442,0.6503,0.0,0.0,0.113,0.379
2,39,0,0.6062,0.6091,0.0,0.0,0.082,0.323
2,39,1,0.5797,0.5803,0.0,0.0,0.147,0.267
2,39,2,0.5699,0.5697,0.0,0.0,0.187,0.212
2,39,3,0.5564,0.5551,0.0,0.0,0.155,0.176
2,39,4,0.5829,0.5838,0.0,0.0,0.087,0.164
2,39,5,0.6206,0.6303,0.0,0.0,0.068,0.216
2,39,6,0.6609,0.674,0.059,0.017,0.135,0.286
2,39,7,0.6953,0.7114,0.195,0.113,0.227,0.247
2,39,8,0.7173,0.7352,0.287,0.247,0.345,0.208
2,39,9,0.7238,0.7423,0.345,0.407,0.552,0.221
2,39,10,0.7159,0.7337,0.45,0.49,0.576,0.467
2,39,11,0.6984,0.7148,0.401,0.503,0.59,0.674
2,39,12,0.6785,0.6932,0.168,0.412,0.69,0.749
2,39,13,0.6633,0.6767,0.072,0.287,0.797,0.738
2,39,14,0.6581,0.6711,0.023,0.147,0.841,0.74
2,39,15,0.6648,0.6783,0.0,0.017,0.887,0.804
2,39,16,0.6813,0.6963,0.0,0.0,0.935,0.851
2,39,17,0.7138,0.7327,0.0,0.0,0.957,0.889
2,39,18,0.7983,0.7996,0.0,0.0,0.961,0.894
2,39,19,0.8791,0.8528,0.0,0.0,0.954,0.882
2,39,20,0.8897,0.8518,0.0,0.0,0.953,0.878
2,39,21,0.8148,0.7908,0.0,0.0,0.957,0.886
2,39,22,0.7025,0.703,0.0,0.0,0.968,0.875
2,39,23,0.6257,0.6304,0.0,0.0,0.976,0.864
2,40,0,0.5878,0.5893,0.0,0.0,0.978,0.898
2,40,1,0.561,0.5603,0.0,0.0,0.982,0.911
2,40,2,0.5514,0.5499,0.0,0.0,0.982,0.908
2,40,3,0.5612,0.5605,0.0,0.0,0.983,0.909
2,40,4,0.5882,0.5898,0.0,0.0,0.983,0.925
2,40,5,0.6262,0.6368,0.0,0.0,0.985,0.918
2,40,6,0.6669,0.6809,0.146,0.041,0.985,0.881
2,40,7,0.7017,0.7186,0.377,0.123,0.989,0.829
2,40,8,0.7239,0.7427,0.547,0.15,0.991,0.732
2,40,9,0.7306,0.75,0.674,0.158,0.99,0.613
2,40,10,0.7228,0.7416,0.725,0.144,0.987,0.5
2,40,11,0.7055,0.7228,0.723,0.1,0.982,0.311
2,40,12,0.6856,0.7013,0.642,0.064,0.975,0.165
2,40,13,0.6704,0.6848,0.513,0.034,0.956,0.087
2,40,14,0.6652,0.6791,0.322,0.011,0.912,0.049
2,40,15,0.6718,0.6863,0.064,0.0,0.843,0.082
2,40,16,0.6882,0.7042,0.0,0.0,0.807,0.136
2,40,17,0.7215,0.7411,0.0,0.0,0.759,0.172
2,40,18,0.8067,0.8082,0.0,0.0,0.728,0.186
2,40,19,0.8869,0.861,0.0,0.0,0.709,0.222
2,40,20,0.8964,0.8592,0.0,0.0,0.704,0.226
2,40,21,0.8206,0.7975,0.0,0.0,0.698,0.226
2,40,22,0.708,0.7093,0.0,0.0,0.776,0.215
2,40,23,0.631,0.6363,0.0,0.0,0.853,0.213
2,41,0,0.5927,0.5949,0.0,0.0,0.878,0.249
2,41,1,0.5656,0.5655,0.0,0.0,0.902,0.293
2,41,2,0.5556,0.5547,0.0,0.0,0.927,0.305
2,41,3,0.5651,0.5649,0.0,0.0,0.943,0.345
2,41,4,0.6134,0.6173,0.0,0.0,0.948,0.376
2,41,5,0.6504,0.6633,0.0,0.0,0.95,0.426
2,41,6,0.6911,0.7074,0.171,0.016,0.943,0.556
2,41,7,0.7277,0.7471,0.382,0.083,0.929,0.588
2,41,8,0.7542,0.7758,0.534,0.157,0.967,0.542
2,41,9,0.7674,0.7902,0.628,0.222,0.975,0.569
2,41,10,0.7679,0.7908,0.671,0.27,0.968,0.601
2,41,11,0.7594,0.7815,0.655,0.277,0.956,0.599
2,41,12,0.7473,0.7684,0.588,0.238,0.934,0.581
2,41,13,0.7376,0.7579,0.449,0.17,0.902,0.522
2,41,14,0.7344,0.7545,0.245,0.093,0.851,0.443
2,41,15,0.7393,0.7598,0.043,0.01,0.829,0.434
2,41,16,0.7505,0.7719,0.0,0.0,0.843,0.53
2,41,17,0.7772,0.8014,0.0,0.0,0.845,0.568
2,41,18,0.8543,0.8591,0.0,0.0,0.836,0.632
2,41,19,0.9252,0.902,0.0,0.0,0.813,0.578
2,41,20,0.9264,0.8917,0.0,0.0,0.784,0.533
2,41,21,0.8448,0.8241,0.0,0.0,0.743,0.474
2,41,22,0.7295,0.733,0.0,0.0,0.701,0.41
2,41,23,0.652,0.6594,0.0,0.0,0.667,0.366
2,42,0,0.6144,0.6187,0.0,0.0,0.613,0.376
2,42,1,0.5883,0.5903,0.0,0.0,0.577,0.379
2,42,2,0.579,0.5802,0.0,0.0,0.571,0.387
2,42,3,0.5884,0.5905,0.0,0.0,0.574,0.417
2,42,4,0.6145,0.6188,0.0,0.0,0.593,0.467
2,42,5,0.6519,0.6653,0.0,0.0,0.59,0.502
2,42,6,0.6929,0.7098,0.164,0.101,0.489,0.499
2,42,7,0.73,0.75,0.376,0.294,0.423,0.522
2,42,8,0.7569,0.7792,0.552,0.484,0.572,0.613
2,42,9,0.7706,0.7941,0.668,0.587,0.617,0.593
2,42,10,0.7716,0.7952,0.722,0.577,0.588,0.556
2,42,11,0.7635,0.7864,0.709,0.483,0.55,0.477
2,42,12,0.752,0.774,0.632,0.39,0.518,0.394
2,42,13,0.7428,0.764,0.488,0.236,0.469,0.343
2,42,14,0.7402,0.7612,0.262,0.113,0.395,0.316
2,42,15,0.7457,0.7671,0.05,0.015,0.367,0.35
2,42,16,0.7574,0.7799,0.0,0.0,0.443,0.452
2,42,17,0.7801,0.8061,0.0,0.0,0.48,0.57
2,42,18,0.8532,0.8621,0.0,0.0,0.527,0.603
2,42,19,0.9265,0.9069,0.0,0.0,0.545,0.625
2,42,20,0.9326,0.9,0.0,0.0,0.541,0.62
2,42,21,0.8545,0.8348,0.0,0.0,0.512,0.62
2,42,22,0.74,0.7447,0.0,0.0,0.48,0.615
2,42,23,0.6628,0.6713,0.0,0.0,0.465,0.626
2,43,0,0.6257,0.6311,0.0,0.0,0.435,0.563
2,43,1,0.6,0.6033,0.0,0.0,0.412,0.615
2,43,2,0.5911,0.5936,0.0,0.0,0.402,0.587
2,43,3,0.6009,0.6043,0.0,0.0,0.398,0.567
2,43,4,0.6274,0.633,0.0,0.0,0.394,0.61
2,43,5,0.665,0.6801,0.0,0.0,0.39,0.557
2,43,6,0.7063,0.7249,0.259,0.051,0.357,0.585
2,43,7,0.7436,0.7653,0.497,0.163,0.292,0.589
2,43,8,0.7707,0.7947,0.674,0.262,0.304,0.593
2,43,9,0.7845,0.8097,0.766,0.334,0.258,0.612
2,43,10,0.7855,0.8108,0.797,0.466,0.204,0.561
2,43,11,0.7775,0.8021,0.773,0.527,0.161,0.546
2,43,12,0.7659,0.7896,0.693,0.518,0.135,0.519
2,43,13,0.7566,0.7795,0.551,0.403,0.121,0.508
2,43,14,0.7539,0.7765,0.336,0.225,0.113,0.474
2,43,15,0.7591,0.7822,0.073,0.041,0.121,0.448
2,43,16,0.7705,0.7946,0.0,0.0,0.121,0.507
2,43,17,0.7925,0.8201,0.0,0.0,0.126,0.504
2,43,18,0.8649,0.8755,0.0,0.0,0.135,0.509
2,43,19,0.9378,0.9199,0.0,0.0,0.146,0.471
2,43,20,0.9437,0.9126,0.0,0.0,0.147,0.408
2,43,21,0.8653,0.847,0.0,0.0,0.138,0.36
2,43,22,0.7502,0.7562,0.0,0.0,0.12,0.3
2,43,23,0.6722,0.6818,0.0,0.0,0.104,0.251
2,44,0,0.6344,0.6408,0.0,0.0,0.094,0.215
2,44,1,0.6079,0.6121,0.0,0.0,0.085,0.191
2,44,2,0.5982,0.6016,0.0,0.0,0.079,0.169
2,44,3,0.6071,0.6112,0.0,0.0,0.072,0.146
2,44,4,0.6326,0.639,0.0,0.0,0.067,0.132
2,44,5,0.6693,0.685,0.0,0.0,0.064,0.132
2,44,6,0.7097,0.7287,0.25,0.185,0.061,0.118
2,44,7,0.7459,0.768,0.479,0.396,0.051,0.075
2,44,8,0.7719,0.7963,0.639,0.578,0.028,0.038
2,44,9,0.7847,0.8101,0.733,0.683,0.012,0.024
2,44,10,0.7847,0.8101,0.771,0.728,0.014,0.017
2,44,11,0.7756,0.8002,0.754,0.715,0.013,0.012
2,44,12,0.7629,0.7865,0.68,0.643,0.009,0.008
2,44,13,0.7525,0.7752,0.543,0.51,0.008,0.007
2,44,14,0.7486,0.7711,0.334,0.307,0.011,0.01
2,44,15,0.7528,0.7756,0.077,0.067,0.016,0.018
2,44,16,0.7632,0.7868,0.0,0.0,0.022,0.032
2,44,17,0.786,0.8128,0.0,0.0,0.027,0.043
2,44,18,0.8595,0.8681,0.0,0.0,0.032,0.045
2,44,19,0.9306,0.9109,0.0,0.0,0.038,0.04
2,44,20,0.9336,0.9013,0.0,0.0,0.044,0.036
2,44,21,0.8529,0.8338,0.0,0.0,0.047,0.034
2,44,22,0.7367,0.7418,0.0,0.0,0.048,0.042
2,44,23,0.658,0.6666,0.0,0.0,0.046,0.059
2,45,0,0.6193,0.6247,0.0,0.0,0.046,0.079
2,45,1,0.5921,0.5952,0.0,0.0,0.05,0.1
2,45,2,0.5816,0.5839,0.0,0.0,0.054,0.119
2,45,3,0.5899,0.5928,0.0,0.0,0.066,0.132
2,45,4,0.6148,0.6199,0.0,0.0,0.081,0.144
2,45,5,0.6509,0.6652,0.0,0.0,0.091,0.16
2,45,6,0.6908,0.7084,0.248,0.054,0.101,0.184
2,45,7,0.7266,0.7472,0.475,0.204,0.096,0.213
2,45,8,0.7522,0.7751,0.633,0.463,0.105,0.205
2,45,9,0.7647,0.7886,0.727,0.576,0.114,0.214
2,45,10,0.7644,0.7883,0.762,0.627,0.123,0.242
2,45,11,0.7551,0.7783,0.739,0.615,0.122,0.272
2,45,12,0.7424,0.7644,0.649,0.527,0.121,0.284
2,45,13,0.732,0.7531,0.501,0.38,0.119,0.278
2,45,14,0.7281,0.749,0.286,0.194,0.096,0.264
2,45,15,0.7324,0.7536,0.063,0.03,0.079,0.243
2,45,16,0.7429,0.7651,0.0,0.0,0.077,0.214
2,45,17,0.7624,0.7881,0.0,0.0,0.096,0.207
2,45,18,0.8318,0.8414,0.0,0.0,0.122,0.218
2,45,19,0.9046,0.8857,0.0,0.0,0.145,0.224
2,45,20,0.912,0.879,0.0,0.0,0.17,0.233
2,45,21,0.8344,0.8138,0.0,0.0,0.206,0.258
2,45,22,0.7191,0.7227,0.0,0.0,0.226,0.26
2,45,23,0.6407,0.6481,0.0,0.0,0.236,0.259
2,46,0,0.6027,0.6069,0.0,0.0,0.248,0.253
2,46,1,0.5761,0.5781,0.0,0.0,0.262,0.241
2,46,2,0.5663,0.5676,0.0,0.0,0.281,0.248
2,46,3,0.5528,0.5529,0.0,0.0,0.285,0.247
2,46,4,0.5793,0.5817,0.0,0.0,0.301,0.193
2,46,5,0.617,0.6287,0.0,0.0,0.317,0.174
2,46,6,0.6573,0.6725,0.095,0.092,0.293,0.166
2,46,7,0.6917,0.7098,0.245,0.261,0.242,0.115
2,46,8,0.7137,0.7336,0.369,0.449,0.206,0.1
2,46,9,0.7202,0.7407,0.482,0.596,0.258,0.147
2,46,10,0.7122,0.7321,0.57,0.667,0.279,0.149
2,46,11,0.6948,0.7132,0.537,0.666,0.261,0.13
2,46,12,0.6749,0.6916,0.455,0.601,0.227,0.109
2,46,13,0.6597,0.6751,0.34,0.475,0.19,0.108
2,46,14,0.6544,0.6695,0.189,0.28,0.154,0.119
2,46,15,0.6611,0.6767,0.035,0.055,0.166,0.191
2,46,16,0.6777,0.6947,0.0,0.0,0.189,0.246
2,46,17,0.7044,0.7258,0.0,0.0,0.204,0.282
2,46,18,0.7817,0.7887,0.0,0.0,0.201,0.291
2,46,19,0.8646,0.8437,0.0,0.0,0.199,0.305
2,46,20,0.8816,0.8469,0.0,0.0,0.199,0.331
2,46,21,0.811,0.7887,0.0,0.0,0.205,0.366
2,46,22,0.6992,0.7015,0.0,0.0,0.21,0.379
2,46,23,0.6221,0.6282,0.0,0.0,0.228,0.408
2,47,0,0.5842,0.5872,0.0,0.0,0.242,0.469
2,47,1,0.5574,0.5581,0.0,0.0,0.25,0.467
2,47,2,0.5478,0.5477,0.0,0.0,0.27,0.479
2,47,3,0.5576,0.5583,0.0,0.0,0.281,0.505
2,47,4,0.5845,0.5876,0.0,0.0,0.282,0.571
2,47,5,0.6225,0.6351,0.0,0.0,0.296,0.634
2,47,6,0.6632,0.6792,0.215,0.124,0.298,0.629
2,47,7,0.698,0.7169,0.444,0.345,0.253,0.65
2,47,8,0.7202,0.741,0.612,0.557,0.181,0.636
2,47,9,0.7269,0.7482,0.715,0.661,0.233,0.595
2,47,10,0.7191,0.7398,0.759,0.708,0.25,0.585
2,47,11,0.7018,0.7211,0.746,0.696,0.225,0.599
2,47,12,0.6819,0.6995,0.674,0.63,0.206,0.644
2,47,13,0.6667,0.6831,0.54,0.499,0.19,0.658
2,47,14,0.6615,0.6774,0.335,0.301,0.171,0.634
2,47,15,0.6681,0.6846,0.078,0.064,0.203,0.61
2,47,16,0.6845,0.7024,0.0,0.0,0.272,0.66
2,47,17,0.7131,0.7352,0.0,0.0,0.344,0.739
2,47,18,0.7932,0.7995,0.0,0.0,0.401,0.721
2,47,19,0.8752,0.8537,0.0,0.0,0.426,0.733
2,47,20,0.8895,0.855,0.0,0.0,0.432,0.685
2,47,21,0.8168,0.7954,0.0,0.0,0.386,0.658
2,47,22,0.7045,0.7077,0.0,0.0,0.336,0.607
2,47,23,0.6272,0.6341,0.0,0.0,0.308,0.599
2,48,0,0.589,0.5927,0.0,0.0,0.297,0.607
2,48,1,0.5618,0.5632,0.0,0.0,0.302,0.613
2,48,2,0.5519,0.5524,0.0,0.0,0.316,0.634
2,48,3,0.5613,0.5627,0.0,0.0,0.338,0.673
2,48,4,0.6096,0.6151,0.0,0.0,0.376,0.721
2,48,5,0.6466,0.6613,0.0,0.0,0.413,0.705
2,48,6,0.6873,0.7054,0.201,0.072,0.423,0.744
2,48,7,0.7239,0.7451,0.442,0.324,0.371,0.797
2,48,8,0.7504,0.7738,0.634,0.555,0.393,0.808
2,48,9,0.7636,0.7882,0.736,0.66,0.506,0.88
2,48,10,0.7641,0.7888,0.775,0.705,0.559,0.908
2,48,11,0.7556,0.7795,0.764,0.698,0.588,0.909
2,48,12,0.7435,0.7664,0.694,0.629,0.623,0.92
2,48,13,0.7338,0.7559,0.561,0.496,0.67,0.926
2,48,14,0.7306,0.7525,0.358,0.289,0.703,0.925
2,48,15,0.7355,0.7578,0.093,0.062,0.746,0.931
2,48,16,0.7467,0.7699,0.0,0.0,0.802,0.949
2,48,17,0.765,0.7919,0.0,0.0,0.825,0.964
2,48,18,0.8324,0.8444,0.0,0.0,0.826,0.968
2,48,19,0.9064,0.8898,0.0,0.0,0.816,0.965
2,48,20,0.9164,0.8852,0.0,0.0,0.79,0.967
2,48,21,0.8408,0.8214,0.0,0.0,0.799,0.971
2,48,22,0.7262,0.7311,0.0,0.0,0.783,0.972
2,48,23,0.6481,0.6571,0.0,0.0,0.762,0.973
2,49,0,0.6106,0.6164,0.0,0.0,0.765,0.972
2,49,1,0.5844,0.588,0.0,0.0,0.777,0.969
2,49,2,0.5751,0.5779,0.0,0.0,0.791,0.966
2,49,3,0.5845,0.5882,0.0,0.0,0.789,0.962
2,49,4,0.6106,0.6165,0.0,0.0,0.787,0.959
2,49,5,0.648,0.6629,0.009,0.0,0.789,0.954
2,49,6,0.689,0.7075,0.32,0.202,0.754,0.943
2,49,7,0.7261,0.7476,0.542,0.431,0.682,0.941
2,49,8,0.753,0.7768,0.697,0.601,0.793,0.961
2,49,9,0.7667,0.7917,0.79,0.706,0.829,0.958
2,49,10,0.7677,0.7928,0.825,0.752,0.82,0.951
2,49,11,0.7596,0.7841,0.806,0.742,0.8,0.938
2,49,12,0.7481,0.7716,0.732,0.674,0.783,0.925
2,49,13,0.7389,0.7616,0.597,0.545,0.767,0.902
2,49,14,0.7363,0.7588,0.395,0.347,0.718,0.859
2,49,15,0.7418,0.7647,0.121,0.092,0.679,0.815
2,49,16,0.7535,0.7775,0.0,0.0,0.703,0.804
2,49,17,0.7705,0.7982,0.0,0.0,0.726,0.8
2,49,18,0.8349,0.8494,0.0,0.0,0.734,0.782
2,49,19,0.91,0.8959,0.0,0.0,0.744,0.774
2,49,20,0.9234,0.8937,0.0,0.0,0.727,0.754
2,49,21,0.8503,0.8318,0.0,0.0,0.667,0.724
2,49,22,0.7366,0.7424,0.0,0.0,0.584,0.661
2,49,23,0.6588,0.6689,0.0,0.0,0.5,0.583
2,50,0,0.6217,0.6288,0.0,0.0,0.405,0.539
2,50,1,0.596,0.6009,0.0,0.0,0.322,0.495
2,50,2,0.5871,0.5913,0.0,0.0,0.281,0.468
2,50,3,0.5969,0.6019,0.0,0.0,0.241,0.435
2,50,4,0.6234,0.6306,0.0,0.0,0.19,0.376
2,50,5,0.661,0.6771,0.01,0.0,0.144,0.324
2,50,6,0.7024,0.7219,0.311,0.193,0.099,0.245
2,50,7,0.7396,0.7623,0.531,0.422,0.044,0.145
2,50,8,0.7667,0.7917,0.683,0.587,0.018,0.084
2,50,9,0.7805,0.8066,0.771,0.689,0.008,0.035
2,50,10,0.7815,0.8078,0.804,0.723,0.026,0.013
2,50,11,0.7735,0.7991,0.785,0.726,0.045,0.017
2,50,12,0.7619,0.7866,0.712,0.669,0.071,0.029
2,50,13,0.7526,0.7765,0.58,0.543,0.104,0.044
2,50,14,0.7498,0.7735,0.381,0.35,0.126,0.058
2,50,15,0.7551,0.7792,0.116,0.098,0.119,0.057
2,50,16,0.7665,0.7916,0.0,0.0,0.102,0.047
2,50,17,0.7849,0.8136,0.0,0.0,0.097,0.036
2,50,18,0.8521,0.866,0.0,0.0,0.095,0.032
2,50,19,0.9262,0.9116,0.0,0.0,0.087,0.037
2,50,20,0.9366,0.9072,0.0,0.0,0.077,0.051
2,50,21,0.8611,0.8436,0.0,0.0,0.066,0.066
2,50,22,0.7464,0.7532,0.0,0.0,0.056,0.085
2,50,23,0.6681,0.6794,0.0,0.0,0.051,0.11
2,51,0,0.6303,0.6384,0.0,0.0,0.044,0.124
2,51,1,0.6039,0.6097,0.0,0.0,0.039,0.114
2,51,2,0.5941,0.5992,0.0,0.0,0.04,0.09
2,51,3,0.603,0.6088,0.0,0.0,0.046,0.078
2,51,4,0.6286,0.6365,0.0,0.0,0.058,0.07
2,51,5,0.6653,0.6818,0.004,0.0,0.068,0.065
2,51,6,0.7056,0.7256,0.253,0.18,0.067,0.066
2,51,7,0.7418,0.7649,0.497,0.418,0.044,0.067
2,51,8,0.7679,0.7931,0.659,0.59,0.013,0.058
2,51,9,0.7806,0.807,0.753,0.676,0.006,0.075
2,51,10,0.7806,0.8069,0.79,0.703,0.018,0.091
2,51,11,0.7715,0.7971,0.774,0.682,0.024,0.101
2,51,12,0.7588,0.7834,0.703,0.61,0.021,0.109
2,51,13,0.7484,0.7721,0.568,0.504,0.021,0.124
2,51,14,0.7445,0.7679,0.366,0.318,0.022,0.145
2,51,15,0.7487,0.7724,0.107,0.08,0.031,0.226
2,51,16,0.7591,0.7837,0.0,0.0,0.05,0.306
2,51,17,0.7751,0.8033,0.0,0.0,0.091,0.39
2,51,18,0.8389,0.8533,0.0,0.0,0.124,0.42
2,51,19,0.9124,0.8981,0.0,0.0,0.105,0.399
2,51,20,0.9236,0.8938,0.0,0.0,0.093,0.395
2,51,21,0.8485,0.83,0.0,0.0,0.126,0.436
2,51,22,0.7331,0.7389,0.0,0.0,0.186,0.496
2,51,23,0.6538,0.6642,0.0,0.0,0.241,0.553
2,52,0,0.6152,0.6223,0.0,0.0,0.28,0.613
2,52,1,0.5879,0.5927,0.0,0.0,0.297,0.651
2,52,2,0.5775,0.5814,0.0,0.0,0.311,0.692
2,52,3,0.5857,0.5904,0.0,0.0,0.321,0.75
2,52,4,0.6106,0.6174,0.0,0.0,0.332,0.786
2,52,5,0.6468,0.6621,0.008,0.0,0.346,0.785
2,52,6,0.6866,0.7053,0.259,0.191,0.346,0.779
2,52,7,0.7224,0.7442,0.479,0.423,0.32,0.727
2,52,8,0.7481,0.772,0.631,0.583,0.621,0.81
2,52,9,0.7605,0.7855,0.671,0.674,0.751,0.847
2,52,10,0.7602,0.7852,0.566,0.714,0.798,0.838
2,52,11,0.7509,0.7752,0.354,0.698,0.798,0.804
2,52,12,0.7382,0.7614,0.28,0.627,0.775,0.751
2,52,13,0.7278,0.7501,0.327,0.501,0.73,0.682
2,52,14,0.7239,0.7459,0.161,0.319,0.74,0.603
2,52,15,0.7282,0.7505,0.025,0.091,0.762,0.617
2,52,16,0.7387,0.762,0.0,0.0,0.771,0.657
2,52,17,0.753,0.7796,0.0,0.0,0.788,0.653
2,52,18,0.8119,0.8271,0.0,0.0,0.809,0.66
2,52,19,0.8862,0.8729,0.0,0.0,0.798,0.613
2,52,20,0.9016,0.8715,0.0,0.0,0.774,0.583
2,52,21,0.8298,0.81,0.0,0.0,0.798,0.591
2,52,22,0.7154,0.7198,0.0,0.0,0.859,0.67
2,52,23,0.6364,0.6456,0.0,0.0,0.901,0.659
2,53,0,0.5984,0.6044,0.0,0.0,0.896,0.569
2,53,1,0.5718,0.5756,0.0,0.0,0.866,0.51
2,53,2,0.5621,0.5651,0.0,0.0,0.808,0.574
2,53,3,0.5486,0.5504,0.0,0.0,0.791,0.612
2,53,4,0.5751,0.5792,0.0,0.0,0.793,0.615
2,53,5,0.6127,0.6254,0.0,0.0,0.809,0.637
2,53,6,0.653,0.6692,0.003,0.005,0.845,0.624
2,53,7,0.6875,0.7065,0.026,0.03,0.886,0.631
2,53,8,0.7094,0.7304,0.051,0.061,0.921,0.673
2,53,9,0.7159,0.7374,0.07,0.085,0.946,0.692
2,53,10,0.708,0.7288,0.124,0.098,0.957,0.648
2,53,11,0.6905,0.7099,0.313,0.078,0.962,0.676
2,53,12,0.6706,0.6883,0.124,0.047,0.981,0.688
2,53,13,0.6554,0.6718,0.064,0.03,0.987,0.684
2,53,14,0.6502,0.6662,0.024,0.012,0.982,0.72
2,53,15,0.6568,0.6734,0.0,0.0,0.973,0.775
2,53,16,0.6734,0.6914,0.0,0.0,0.955,0.782
2,53,17,0.6973,0.7195,0.0,0.0,0.939,0.877
2,53,18,0.769,0.7793,0.0,0.0,0.922,0.908
2,53,19,0.8527,0.8351,0.0,0.0,0.888,0.925
2,53,20,0.8741,0.8412,0.0,0.0,0.822,0.935
2,53,21,0.8065,0.785,0.0,0.0,0.768,0.932
2,53,22,0.6952,0.6983,0.0,0.0,0.77,0.92
2,53,23,0.6177,0.6257,0.0,0.0,0.758,0.912
2,54,0,0.5798,0.5846,0.0,0.0,0.77,0.89
2,54,1,0.553,0.5555,0.0,0.0,0.757,0.883
2,54,2,0.5434,0.5451,0.0,0.0,0.713,0.84
2,54,3,0.5532,0.5558,0.0,0.0,0.667,0.781
2,54,4,0.5802,0.585,0.0,0.0,0.677,0.744
2,54,5,0.6182,0.6316,0.0,0.0,0.651,0.685
2,54,6,0.6589,0.6757,0.032,0.008,0.577,0.648
2,54,7,0.6936,0.7134,0.083,0.037,0.466,0.592
2,54,8,0.7158,0.7375,0.129,0.073,0.465,0.531
2,54,9,0.7225,0.7448,0.162,0.105,0.439,0.465
2,54,10,0.7147,0.7364,0.174,0.156,0.405,0.386
2,54,11,0.6974,0.7176,0.168,0.192,0.415,0.319
2,54,12,0.6776,0.6961,0.197,0.162,0.405,0.279
2,54,13,0.6623,0.6796,0.192,0.132,0.33,0.21
2,54,14,0.6571,0.6739,0.132,0.077,0.256,0.145
2,54,15,0.6637,0.6811,0.032,0.012,0.19,0.151
2,54,16,0.6801,0.6989,0.0,0.0,0.164,0.204
2,54,17,0.7036,0.7266,0.0,0.0,0.154,0.311
2,54,18,0.7744,0.7856,0.0,0.0,0.169,0.4
2,54,19,0.8579,0.8414,0.0,0.0,0.179,0.485
2,54,20,0.8796,0.8475,0.0,0.0,0.208,0.475
2,54,21,0.8121,0.7913,0.0,0.0,0.284,0.439
2,54,22,0.7006,0.7043,0.0,0.0,0.32,0.456
2,54,23,0.6228,0.6315,0.0,0.0,0.343,0.444
2,55,0,0.5846,0.59,0.0,0.0,0.35,0.442
2,55,1,0.5574,0.5606,0.0,0.0,0.367,0.425
2,55,2,0.5474,0.5498,0.0,0.0,0.357,0.31
2,55,3,0.5569,0.56,0.0,0.0,0.33,0.27
2,55,4,0.6052,0.6125,0.0,0.0,0.355,0.212
2,55,5,0.6422,0.6581,0.0,0.0,0.365,0.177
2,55,6,0.6829,0.7022,0.064,0.0,0.335,0.138
2,55,7,0.7195,0.7419,0.147,0.016,0.318,0.09
2,55,8,0.7459,0.7706,0.277,0.042,0.378,0.062
2,55,9,0.7592,0.785,0.38,0.069,0.405,0.087
2,55,10,0.7597,0.7855,0.409,0.086,0.426,0.153
2,55,11,0.7511,0.7763,0.38,0.088,0.424,0.239
2,55,12,0.7391,0.7632,0.327,0.075,0.418,0.359
2,55,13,0.7293,0.7527,0.231,0.044,0.331,0.504
2,55,14,0.7262,0.7493,0.122,0.014,0.252,0.61
2,55,15,0.731,0.7546,0.024,0.0,0.282,0.697
2,55,16,0.7422,0.7667,0.0,0.0,0.305,0.772
2,55,17,0.7561,0.7836,0.0,0.0,0.308,0.824
2,55,18,0.8114,0.8293,0.0,0.0,0.331,0.864
2,55,19,0.8864,0.876,0.0,0.0,0.375,0.885
2,55,20,0.905,0.8769,0.0,0.0,0.405,0.905
2,55,21,0.8358,0.8174,0.0,0.0,0.452,0.948
2,55,22,0.7223,0.7281,0.0,0.0,0.479,0.963
2,55,23,0.6436,0.6544,0.0,0.0,0.491,0.972
2,56,0,0.6061,0.6137,0.0,0.0,0.495,0.977
2,56,1,0.5799,0.5854,0.0,0.0,0.515,0.98
2,56,2,0.5706,0.5753,0.0,0.0,0.577,0.977
2,56,3,0.58,0.5855,0.0,0.0,0.667,0.972
2,56,4,0.6061,0.6138,0.0,0.0,0.74,0.964
2,56,5,0.6435,0.6597,0.0,0.0,0.774,0.965
2,56,6,0.6845,0.7042,0.063,0.027,0.787,0.966
2,56,7,0.7215,0.7443,0.186,0.116,0.772,0.961
2,56,8,0.7484,0.7735,0.291,0.231,0.833,0.967
