z,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
SYRIA,Q2,d1,2034,3950.93768727634,3710.84340363975,3581.22266182145,3486.53105454864,3486.06688000318,3541.65178182142,3782.21024000346,4059.32244364007,4319.72436364031,4531.96817454959,4767.07258182254,4861.99627636808,5153.61393455016,5209.66301091385,5165.45038545926,5078.64974545918,5134.35069091378,5153.38184727743,5153.03371636834,5674.88194909609,6571.08695273328,5933.54321455087,5242.03918545933,4494.37003636774
SYRIA,Q2,d1,2035,4100.67652996845,3851.48277602524,3716.9494637224,3618.6690851735,3618.18731861199,3675.87886435331,3925.55438485804,4213.16902208202,4483.44006309148,4703.72782334385,4947.74258675079,5046.26384858044,5348.93369085174,5407.10700315457,5361.21873817035,5271.12839116719,5328.9403785489,5348.69280757098,5348.33148264984,5889.95753943218,6820.12832807571,6158.42195583596,5440.71022082019,4664.7047318612
SYRIA,Q2,d1,2036,4256.09041053398,3997.4523202648,3857.82025316443,3755.81509044831,3755.31506514088,3815.19309570585,4074.33121128247,4372.84631981934,4653.36051728867,4881.99708911194,5135.25990732623,5237.51508269606,5551.65598209019,5612.0340379626,5564.40662742971,5470.90189493993,5530.90493183176,5551.40596943647,5551.0309504559,6113.18440233628,7078.60826466054,6391.82350490274,5646.91080315598,4841.49503920995
SYRIA,Q2,d1,2037,4417.39441047272,4148.95404758412,4004.02998506766,3898.15887046297,3897.63989441099,3959.78727663605,4228.74661557663,4538.57531861093,4829.72088377381,5067.02268354339,5329.88405387316,5436.01465650383,5762.06136116263,5824.72771943967,5775.29525048822,5678.24672876725,5740.5238550053,5761.80187313664,5761.41264109765,6344.87146754039,7346.88447990802,6634.07087250833,5860.92629906553,5024.9856233327
SYRIA,Q2,d1,2038,4584.81176278101,4306.19762534764,4155.78100306002,4045.89741864938,4045.35877362775,4109.86151496685,4389.01429742184,4710.58537532947,5012.76523245874,5259.06066859487,5531.88437204581,5642.03727896726,5980.44101380055,6045.48240016126,5994.17646185188,5893.44984280878,5958.08724540328,5980.17169128974,5979.76770752352,6585.33937308073,7625.32824857512,6885.49931137893,6083.05289041931,5215.43042184358
SYRIA,Q2,d1,2039,4758.57416088992,4469.4006672229,4313.28331950609,4199.2351944059,4198.67613496914,4265.62350252182,4555.35605562561,4889.1145393747,5202.74688340022,5458.37681086131,5741.54041558311,5855.86807040168,6207.09716154969,6274.60358853914,6221.35317718722,6116.80906251204,6183.89619492392,6206.81763183131,6206.39833725374,6834.9209090375,7914.32491657276,7146.45678017516,6313.59798425355,5413.0929964833
SYRIA,Q2,d1,2040,4938.92207931217,4638.78903434207,4476.75490614893,4358.3844060544,4357.80415850491,4427.2888025555,4728.00209507508,5074.40988211645,5399.92875737643,5665.24694937755,5959.1423331907,6077.80295705998,6442.34348002269,6512.40837162277,6457.13979253451,6348.63350078118,6418.26320671914,6442.05335624795,6441.61817058584,7093.96147809213,8214.27443425649,7417.30442504155,6552.88063819921,5618.24689786942
SYRIA,Q2,d1,2041,4938.92207931217,4638.78903434207,4476.75490614893,4358.3844060544,4357.80415850491,4427.2888025555,4728.00209507508,5074.40988211645,5399.92875737643,5665.24694937755,5959.1423331907,6077.80295705998,6442.34348002269,6512.40837162277,6457.13979253451,6348.63350078118,6418.26320671914,6442.05335624795,6441.61817058584,7093.96147809213,8214.27443425649,7417.30442504155,6552.88063819921,5618.24689786942
SYRIA,Q2,d2,2018,2022.9,1931.3,1859.0,1853.7,1841.8,1805.8,1760.9,1841.7,1962.9,2038.2,2094.8,2138.2,2169.2,2111.6,2105.6,2094.7,2105.4,2111.5,2094.5,2330.0,2567.0,2525.3,2234.0,2105.3
SYRIA,Q2,d2,2019,2149.76202449718,2052.41751837036,1975.58337215891,1969.9509935293,1957.30470943641,1919.04704327303,1871.3312318637,1957.19843814151,2085.99924755822,2166.02153261662,2226.17108552904,2272.29282751489,2305.23692893336,2244.02466307195,2237.64838537805,2226.06481423414,2237.43584278826,2243.91839177705,2225.85227164434,2476.12117112978,2727.98414003869,2683.66901006611,2374.10072802744,2237.32957149336
SYRIA,Q2,d2,2020,2427.8,2317.9,2231.1,2224.8,2210.5,2167.3,2113.4,2210.3,2355.8,2446.2,2514.2,2566.3,2603.4,2534.3,2527.1,2514.0,2526.9,2534.2,2513.8,2796.4,3080.9,3030.8,2681.2,2526.7
SYRIA,Q2,d2,2021,2524.85763009788,2410.56409127764,2320.29403513937,2313.74217622611,2298.87049647061,2253.94346392253,2197.88867099796,2298.66250094956,2449.97924251774,2543.99321803502,2614.71169519404,2668.8945284291,2707.47769758498,2635.61524506016,2628.12740630214,2614.50369967298,2627.91941078109,2635.51124729963,2614.29570415192,2908.19337540395,3204.067004106,3151.96412608149,2788.38795527573,2627.71141526003
SYRIA,Q2,d2,2022,2625.79539182118,2506.93267101998,2413.05383420885,2406.2400476661,2390.77383376749,2344.05072604582,2285.75499673568,2390.5575230836,2547.92354561839,2645.69597473967,2719.24160726452,2775.5905404196,2815.71617228242,2740.98083099614,2733.19364637586,2719.02529658063,2732.97733569196,2740.87267565419,2718.80898589673,3024.45598224267,3332.15793008562,3277.97210376952,2899.86102831821,2732.76102500806
SYRIA,Q2,d2,2023,2730.76840354047,2607.15383580462,2509.52194791133,2502.43576249973,2486.35124640671,2437.7602607271,2377.13400776111,2486.12628813967,2649.78342740779,2751.46456410771,2827.95037489968,2886.55200346235,2928.28176199739,2850.55868073672,2842.46018312345,2827.72541663265,2842.23522485642,2850.4462016032,2827.50045836561,3145.36648968637,3465.36962454396,3409.01757865164,3015.79052787408,2842.01026658938
SYRIA,Q2,d2,2024,2839.93798488728,2711.38160275568,2609.84662578549,2602.47715165056,2585.74961512206,2535.21607819681,2472.16613282016,2585.51566356222,2755.71542334519,2861.46152839248,2941.00505873779,3001.94944007589,3045.34745442605,2964.51719050162,2956.09493434741,2940.77110717795,2955.86098278758,2964.4002147217,2940.53715561811,3271.11070967081,3603.90680354198,3545.30193780228,3136.35461120347,2955.62703122774
SYRIA,Q2,d2,2025,2954.0,2820.3,2714.8,2707.0,2689.7,2637.2,2571.5,2689.5,2866.4,2976.4,3059.0,3122.4,3167.6,3083.6,3074.7,3058.8,3074.5,3083.4,3058.6,3402.4,3748.4,3687.4,3262.2,3074.3
SYRIA,Q2,d2,2026,3065.9553322081,2927.1881595892,2817.68975486748,2809.59413821507,2791.63847563985,2737.1487481717,2668.95874636869,2791.43089572569,2975.03532980409,3089.20428259451,3174.93478714441,3240.73761993452,3287.65068053567,3200.46711658663,3191.22981040631,3174.72720723024,3191.02223049215,3200.25953667246,3174.51962731608,3531.34949976467,3890.46275126907,3827.15087744893,3385.83597993543,3190.81465057798
SYRIA,Q2,d2,2027,3182.15372345811,3038.12733455278,2924.47898728642,2916.07655023734,2897.4403757567,2840.8855110033,2770.11113739761,2897.22492865288,3087.78789198387,3206.28379908623,3295.26345296492,3363.56018487665,3412.25123034053,3321.76344673508,3312.17605061498,3295.0480058611,3311.96060351116,3321.54799963126,3294.83255875727,3665.18613022813,4037.90961984103,3972.19825317517,3514.15771044856,3311.74515640734
SYRIA,Q2,d2,2028,3302.75598386671,3153.27105663483,3035.31548578245,3026.59459997535,3007.25212248012,2948.55385262467,2875.09716063414,3007.02851002353,3204.81372787933,3327.80057900504,3420.15252357761,3491.03767231734,3541.57408750717,3447.65685573845,3437.7061014201,3419.92891112102,3437.48248896351,3447.43324328186,3419.70529866443,3804.09511154641,4190.94466145091,4122.74286219029,3647.34277947528,3437.25887650691
SYRIA,Q2,d2,2029,3427.92901818495,3272.77867636663,3150.35264000288,3141.30123636651,3121.22568727558,3060.30277818461,2984.06210909364,3120.99360000285,3326.27479273031,3453.92279273043,3549.77483636688,3623.34650182149,3675.7982254579,3578.32157091236,3567.99368727599,3549.54274909415,3567.76160000326,3578.08948363963,3549.31066182142,3948.26868363997,4349.77966545852,4278.99304727664,3785.575505458,3567.52951273053
SYRIA,Q2,d2,2030,3558.6,3397.6,3270.6,3261.2,3240.3,3177.1,3098.0,3240.1,3453.2,3585.6,3685.1,3761.5,3815.8,3714.7,3704.0,3684.9,3703.8,3714.4,3684.6,4098.6,4515.2,4441.8,3929.8,3703.5
SYRIA,Q2,d2,2031,3693.46941272706,3526.36758182472,3394.55433633033,3384.79808036461,3363.10597933443,3297.51072645848,3215.41287040646,3362.89839942026,3584.07479796243,3721.49270113925,3824.76370843604,3904.05923564684,3960.41718234247,3855.48553573237,3844.38001032458,3824.55612852188,3844.17243041041,3855.17416586112,3824.24475865063,4253.93518097093,4686.32414217536,4610.14231367702,4078.73773341618,3843.86106053916
SYRIA,Q2,d2,2032,3833.45031831349,3660.01539973639,3523.20648880911,3513.08047492945,3490.56625258,3422.4849677721,3337.2756382103,3490.35080547618,3719.90969459904,3862.53567732952,3969.72061148121,4052.0214051414,4110.51529382921,4001.60678284694,3990.08036279244,3969.50516437739,3989.86491568861,4001.28361219121,3969.18199372165,4415.1574986342,4863.93381589644,4784.86472879359,4233.32014300802,3989.54174503288
SYRIA,Q2,d2,2033,3978.73644014491,3798.7284125882,3656.73450265215,3646.22471719232,3622.85721547844,3552.1956791953,3463.75695261309,3622.63360302184,3860.89267552083,4008.92412178486,4120.17131893947,4205.59127735769,4266.30205932247,4153.26596251512,4141.30269608744,4119.94770648288,4141.07908363085,4152.93054383023,4119.612287798,4582.49007294384,5048.27482002538,4966.20904845604,4393.76115958003,4140.74366494596
SYRIA,Q2,d2,2034,4129.52884364014,3942.69858909451,3795.32317091256,3784.41506909437,3760.16194909434,3686.82237091246,3595.03185454874,3759.92986182162,4007.21885091275,4160.86062545835,4276.32404364027,4364.98138182217,4427.99307636768,4310.67296000394,4298.25629091302,4276.09195636754,4298.02420364029,4310.32482909485,4275.74382545845,4756.16448000435,5239.6022690957,5154.42624000471,4560.28282182235,4297.6760727312
SYRIA,Q2,d2,2035,4286.03621451104,4092.12517350158,3939.16429022082,3927.84277602524,3902.67047318612,3826.55135646688,3731.28201892745,3902.42958990536,4159.09072555205,4318.55545741325,4438.3948895899,4530.41230283912,4595.81211356467,4474.04561514196,4461.15835962145,4438.15400630915,4460.9174763407,4473.68429022082,4437.79268138801,4936.42107255521,5438.18094637224,5349.77678233438,4733.11558359622,4460.55615141956
SYRIA,Q2,d2,2036,4448.47514756843,4247.21496132707,4088.45692621742,4076.70633149277,4050.58000917945,3971.5760106052,3872.69600606053,4050.32999652573,4316.71847906011,4482.22685582009,4606.60815104379,4702.11298476329,4769.99142024718,4643.61002379375,4630.23434681995,4606.35813839007,4629.98433416623,4643.23500481318,4605.9831194095,5123.50931260158,5644.28567029196,5552.5310263782,4912.49863286529,4629.60931518566
SYRIA,Q2,d2,2037,4617.07044647347,4408.18258555001,4243.40768904517,4231.21175182355,4204.0952531074,4122.09703689397,4019.46952261418,4203.83576508141,4480.32025677575,4652.10132998237,4781.19662291333,4880.32104884223,4950.77204789902,4819.60085076013,4805.71824136956,4780.93713488734,4805.45875334357,4819.21161872114,4780.54790284835,5317.68811665154,5858.20167479262,5762.9695692536,5098.6802227144,4805.06952130459
SYRIA,Q2,d2,2038,4792.05543484961,4575.25081364724,4404.23101928262,4391.57286127454,4363.42865889485,4278.32274547876,4171.80569245324,4363.15933638404,4650.12247165253,4828.41397380902,4962.4019229372,5065.28312206677,5138.4041837518,5002.26165453714,4987.85290020878,4962.13260042639,4987.58357769797,5001.85767077092,4961.72861666017,5519.22621403772,6080.2250040558,5981.38364258838,5291.91801491374,4987.17959393176
SYRIA,Q2,d2,2039,4973.6722791855,4748.65085588733,4571.14948471424,4558.01158795025,4528.80073237925,4440.46934137028,4329.91533774987,4528.52120266086,4826.36011759776,5011.40879116718,5150.47482606263,5257.25517848487,5333.14749702581,5191.84522438329,5176.89038444981,5150.19529634425,5176.61085473143,5191.42592980572,5149.77600176668,5728.40251881911,6310.66292221053,6208.07551556403,5492.47943650402,5176.19156015386
SYRIA,Q2,d2,2040,5162.17232397576,4928.62268530884,4744.39408834798,4730.75827093513,4700.44033647464,4608.76122365632,4494.01727074605,4700.1502126999,5009.27709468698,5201.33903356587,5345.67561149977,5456.50289345102,5535.27149829335,5388.61393016151,5373.09230821284,5345.38548772503,5372.8021844381,5388.1787444994,5344.95030206291,5945.50651577785,6549.83433856442,6443.35891323428,5700.64204989601,5372.36699877599
SYRIA,Q2,d2,2041,5162.17232397576,4928.62268530884,4744.39408834798,4730.75827093513,4700.44033647464,4608.76122365632,4494.01727074605,4700.1502126999,5009.27709468698,5201.33903356587,5345.67561149977,5456.50289345102,5535.27149829335,5388.61393016151,5373.09230821284,5345.38548772503,5372.8021844381,5388.1787444994,5344.95030206291,5945.50651577785,6549.83433856442,6443.35891323428,5700.64204989601,5372.36699877599
SYRIA,Q2,d3,2018,1943.29450549451,1849.60659340659,1758.82967032967,1734.03076923077,1731.4956043956,1746.92527472527,1797.20879120879,1938.35824175824,2056.32637362637,2151.87802197802,2220.15274725275,2248.72637362637,2349.63956043956,2352.57472527472,2330.90879120879,2313.33846153846,2319.22197802198,2311.96153846154,2308.27912087912,2497.07252747253,2762.24615384615,2672.49230769231,2396.46593406593,2155.86483516484
SYRIA,Q2,d3,2019,2065.16423467602,1965.60087733704,1869.13106571438,1842.77695239604,1840.0827998979,1856.48011035578,1909.9170544432,2059.9184032839,2185.28466458746,2286.8286385874,2359.38507322509,2389.75063597174,2496.99238632123,2500.11162399896,2477.08695531528,2458.41473845673,2464.66722760931,2456.95146447313,2453.03811162473,2653.67130949411,2935.47475597007,2840.09218144137,2546.75537992788,2291.06547658621
SYRIA,Q2,d3,2020,2329.48461538461,2216.79120879121,2107.7967032967,2077.74395604396,2074.68241758242,2093.50769230769,2154.21208791209,2323.68131868132,2465.13296703297,2578.46373626374,2659.21318681319,2693.28461538462,2814.3967032967,2818.06043956044,2791.65934065934,2770.74725274725,2777.8043956044,2769.17582417582,2764.75824175824,2992.31208791209,3306.15934065934,3199.7989010989,2870.96483516484,2583.42307692308
SYRIA,Q2,d3,2021,2422.61183184342,2305.41321272361,2192.06136791079,2160.80718379081,2157.62325235311,2177.20111648063,2240.33232845124,2416.5765332352,2563.6830797508,2681.54454173992,2765.52216194998,2800.95568464415,2926.90954380138,2930.71974746732,2903.2631958554,2881.51509274719,2888.85436327588,2879.88084222461,2875.28665544085,3111.93755943609,3438.33167377177,3327.71919854121,2985.73913411674,2686.70214496258
SYRIA,Q2,d3,2022,2519.46205140261,2397.57811214831,2279.69473202585,2247.19108046978,2243.87986307782,2264.24040332965,2329.89544997324,2513.18547600889,2666.17298997514,2788.74627096933,2876.08111533247,2912.93118541058,3043.92037823264,3047.88290471677,3019.32870592217,2996.71116573232,3004.34384272125,2995.01158178742,2990.23373041783,3236.34537084207,3575.78794024625,3460.75344314193,3105.10183468839,2794.11006281782
SYRIA,Q2,d3,2023,2620.18411081058,2493.42754354284,2370.83146818082,2337.0283984727,2333.58480653885,2354.75931243215,2423.03909061507,2613.65661296326,2772.76020137556,2900.23366861517,2991.05995091342,3029.38319854764,3165.60902561624,3169.72996442006,3140.03423713697,3116.51250185302,3124.45031498983,3114.74497261203,3109.7761141863,3365.72670862614,3718.73937908506,3599.10607826196,3229.23637018861,2905.81189201698
SYRIA,Q2,d3,2024,2724.93279695251,2593.10880567194,2465.61163280027,2430.45719731411,2426.87593882119,2448.89695075308,2519.90639095678,2718.14434537279,2883.60851424121,3016.17806543775,3110.63536499874,3150.4906842999,3292.16249371194,3296.44817778064,3265.56528643375,3241.10320850112,3249.3583563983,3239.26501767381,3234.09751618725,3500.28040246269,3867.40567411993,3742.98972041822,3358.33350715062,3021.97929285288
SYRIA,Q2,d3,2025,2834.42197802198,2697.33406593407,2564.68021978022,2528.06923076923,2524.35934065934,2547.3021978022,2621.20769230769,2827.36263736264,2999.39560439561,3137.25054945055,3235.43626373626,3276.89120879121,3424.2043956044,3428.64285714286,3396.54065934066,3371.10549450549,3379.68791208791,3369.1945054945,3363.81978021978,3640.57362637363,4022.01318681319,3892.85934065934,3492.9989010989,3143.27912087912
SYRIA,Q2,d3,2026,2941.84535451737,2799.56186939645,2661.88049940548,2623.88196962361,2620.03147627076,2643.84385785276,2720.5503388814,2934.51846787675,3113.0714105275,3256.15099883571,3358.05790955371,3401.08397923468,3553.9802726045,3558.58694993038,3525.26809260904,3498.86894594284,3507.77663346824,3496.88553126848,3491.30710621256,3778.54980435897,4174.44576043371,4040.39703894062,3625.38206033216,3262.4080505341
SYRIA,Q2,d3,2027,3053.34003087818,2905.66406273612,2762.76462791232,2723.32597015985,2719.32954476147,2744.04440538568,2823.65802912457,3045.73545837843,3231.05548092464,3379.55772422312,3485.32686312111,3529.98360237715,3688.67459964596,3693.45586806541,3658.87424035131,3631.47457735639,3640.71986241602,3629.41599211712,3623.62614714571,3921.75522027361,4332.65546317374,4193.52635266683,3762.78248448442,3386.05191549548
SYRIA,Q2,d3,2028,3169.060307622,3015.78748366664,2867.47222159232,2826.53885563723,2822.39096743144,2848.04251066623,2930.6734565764,3161.16752508822,3353.51109695365,3507.64151153924,3617.41925540768,3663.76846591584,3828.47378387444,3833.43626031497,3797.54400375218,3769.10590528909,3778.70158268461,3766.96930055275,3760.9600229418,4070.3880599908,4496.86124574748,4352.45920166352,3905.3903257428,3514.38182987366
SYRIA,Q2,d3,2029,3289.16633318982,3130.08453498787,2976.14818813459,2933.66346517751,2929.35837378889,2955.9820995032,3041.74472279998,3280.97441758541,3480.60772827491,3640.57961942391,3754.51789267076,3802.62371836511,3973.57129718645,3978.72184935428,3941.46929167193,3911.95340148209,3921.91275093265,3909.73582034323,3903.49879368988,4224.65402054332,4667.29035700726,4517.4155374267,4053.40294298072,3647.5753929304
SYRIA,Q2,d3,2030,3412.58241758242,3247.3032967033,3087.40769230769,3043.03736263736,3038.55824175824,3066.45824175824,3155.84065934066,3404.17032967033,3611.24725274725,3776.24065934066,3893.62747252747,3943.35934065934,4120.74835164835,4126.2032967033,4087.25164835165,4056.74505494506,4067.08131868132,4054.5021978022,4048.03076923077,4381.99340659341,4837.60439560439,4683.41318681319,4203.84615384616,3783.61868131868
SYRIA,Q2,d3,2031,3541.91782660339,3370.37469797712,3204.4191187986,3158.36717267654,3153.71829503844,3182.67569306437,3275.44566591219,3533.18692416972,3748.11197375839,3919.35855965014,4041.19428267689,4092.81096726714,4276.92294564116,4282.58463077255,4242.15673166557,4210.49395146162,4221.22195515739,4208.16609099563,4201.44939805874,4548.069076048,5020.94752600428,4860.91253657536,4363.17011887851,3927.01620549464
SYRIA,Q2,d3,2032,3676.15499211834,3498.11045253968,3325.86522813478,3278.06793301917,3273.24286491379,3303.29773589703,3399.58365090094,3667.09319222954,3890.16380895652,4067.9005669583,4194.35381159855,4247.92674638201,4439.0164897196,4444.89275028759,4402.93265115522,4370.06986517051,4381.20445560213,4367.65377979193,4360.68252707539,4720.43894209889,5211.23928235947,5045.1390355147,4528.53239380725,4075.84843429381
SYRIA,Q2,d3,2033,3815.47968859467,3630.68733737878,3451.9140928928,3402.30530080586,3397.2973646901,3428.49130238471,3528.42641224347,3806.07445037921,4037.59934774313,4222.07225259246,4353.31802093362,4408.92134695305,4607.25330955161,4613.35227787317,4569.80190899204,4535.6936375225,4547.25022415275,4533.185983545,4525.95052334241,4899.34155209575,5408.74301461148,5236.34763969787,4700.16182798593,4230.32134068894
SYRIA,Q2,d3,2034,3960.08473127235,3768.28882925419,3582.74015552775,3531.25121151172,3526.05347676646,3558.42965131194,3662.1522589444,3950.32303856505,4190.62263017366,4382.08697894506,4518.30690557855,4576.01757379039,4781.86623265172,4788.19634925512,4742.99544008426,4707.59447976454,4719.58905606825,4704.99178677752,4697.48210573856,5085.02449423042,5613.73205355158,5434.80296791705,4878.2959440604,4390.64870394007
SYRIA,Q2,d3,2035,4110.1702430062,3911.10535861615,3718.52446978889,3665.08411689257,3659.68939023122,3693.29260789684,3800.9462578431,4100.0385863348,4349.44542933407,4548.16619475162,4689.54879814192,4749.44667591084,4963.09691059729,4969.66693590321,4922.75293167401,4886.01029015149,4898.4594557493,4883.30895621728,4875.51466148993,5277.74474018096,5826.49008909072,5640.77966790308,5063.18126668285,4557.05240544944
SYRIA,Q2,d3,2036,4265.94393122137,4059.33457314721,3859.45495128488,3803.98923194922,3798.3900474627,3833.26681265608,3945.00048973273,4255.4282891104,4514.28754441941,4720.5397415597,4867.28068494018,4929.44866656969,5151.19615345677,5158.01517990208,5109.32315504705,5071.18798317996,5084.10896681101,5068.384269849,5060.29457469662,5477.76900074172,6047.31156286572,5854.56279641789,5255.07366368396,4729.7627358292
SYRIA,Q2,d3,2037,4427.62137536524,4213.18161129227,4005.7266375453,3948.15879125149,3942.34740007598,3978.54597970184,4094.51431518606,4416.70719493136,4685.37710491987,4899.44617181286,5051.74853396948,5116.27265542161,5346.42427689256,5353.50174151357,5302.96430981408,5263.38383130001,5276.79451466528,5260.4738584371,5252.07756731036,5685.37409493172,6276.50207572506,6076.4482137524,5454.23870017542,4909.01871360687
SYRIA,Q2,d3,2038,4595.42632525377,4372.85938615526,4157.5419579384,4097.7923149769,4091.76067456996,4129.33116482802,4249.69465045602,4584.09850206556,4862.95088633542,5085.13307898991,5243.20763530744,5310.17719327027,5549.05146241895,5556.3971599116,5503.94438124026,5462.86381957757,5476.78276208682,5459.84355999205,5451.12905303512,5900.84733309198,6514.37881065824,6306.74299317554,5660.95200607265,5095.06841600959
SYRIA,Q2,d3,2039,4769.59101072486,4538.58888015537,4315.11101381859,4253.09688503209,4246.83664804238,4285.83104375678,4410.75625383273,4757.83386789948,5047.25463785585,5277.85744025623,5441.92295441606,5511.43062988383,5759.35813131365,5766.98222758866,5712.54151111725,5669.90401379843,5684.35047825507,5666.76928767085,5657.72450464032,6124.48691450213,6761.27097175392,6545.76584590136,5875.49965754657,5288.16932228492
SYRIA,Q2,d3,2040,4950.35646302766,4710.59945085062,4478.65186929147,4414.28743163907,4407.7899343542,4448.26220093064,4577.9220228533,4938.1537295351,5238.54342245978,5477.88597210148,5648.16949883466,5720.31148537148,5977.63533270046,5985.5483789522,5929.04438269128,5884.79094252315,5899.78492178259,5881.53741162069,5872.14983519513,6356.60234006653,7017.52023979444,6793.84756216213,6098.17857293221,5488.58867003342
SYRIA,Q2,d3,2041,4950.35646302766,4710.59945085062,4478.65186929147,4414.28743163907,4407.7899343542,4448.26220093064,4577.9220228533,4938.1537295351,5238.54342245978,5477.88597210148,5648.16949883466,5720.31148537148,5977.63533270046,5985.5483789522,5929.04438269128,5884.79094252315,5899.78492178259,5881.53741162069,5872.14983519513,6356.60234006653,7017.52023979444,6793.84756216213,6098.17857293221,5488.58867003342
SYRIA,Q3,d1,2018,2076.1,1973.2,1913.8,1878.0,1877.8,1899.9,2011.0,2129.0,2376.0,2522.7,2607.0,2641.1,2847.8,2911.5,2867.1,2795.1,2832.4,2847.2,2846.7,3853.8,5093.5,4249.0,2956.8,2476.1
SYRIA,Q3,d1,2019,2206.29835338306,2096.94519093274,2033.82004176316,1995.77491818958,1995.56237559979,2019.0483317723,2137.11574040429,2262.51586838425,2525.00596678299,2680.90595639875,2770.492657998,2806.73116955831,3026.39393611304,3094.08875096324,3046.90429602841,2970.38896370165,3010.02815669871,3025.75630834365,3025.22495186916,4095.48316278968,5412.92840564358,4515.46732022765,3142.22964755216,2631.38353297616
SYRIA,Q3,d1,2020,2491.7,2368.2,2296.9,2253.9,2253.7,2280.2,2413.6,2555.1,2851.6,3027.7,3128.9,3169.9,3417.9,3494.4,3441.1,3354.6,3399.5,3417.3,3416.6,4625.2,6113.1,5099.6,3548.7,2971.7
SYRIA,Q3,d1,2021,2591.31219907524,2462.87496482321,2388.72456156677,2344.00552453975,2343.79752901869,2371.3569355586,2510.08994810291,2657.24677924997,2965.60013921538,3148.74019550512,3253.98592915942,3296.62501097589,3554.53945708523,3634.09774388913,3578.66693752772,3488.70887467103,3535.40386914809,3553.91547052207,3553.18748619837,4810.10441993933,6357.48709883488,5303.46979588398,3690.56852785581,3090.50144960946
SYRIA,Q3,d1,2022,2694.90665532615,2561.33480801998,2484.22004921084,2437.71325217306,2437.49694148916,2466.15810710547,2610.43733326452,2763.47714212138,3084.15773099814,3274.61928816912,3384.07249422081,3428.41618441962,3696.64143245144,3779.3802690419,3721.73347178345,3628.17910099816,3676.74084953295,3695.99250039975,3695.23541300611,5002.40087579344,6611.64420864242,5515.48981799625,3838.10861971984,3214.05229667806
SYRIA,Q3,d1,2023,2802.64256985822,2663.73083996397,2583.53321776592,2535.16719035335,2534.94223208631,2564.74920246848,2714.79636658097,2873.95434050838,3207.45497138809,3405.53072551259,3519.35960863241,3565.47605337463,3844.4243044983,3930.47084163927,3870.51946347438,3773.22501298165,3823.72814393106,3843.74942969719,3842.96207576257,5202.38488345637,6875.96191106485,5735.9858928639,3991.54701113933,3342.54241074273
SYRIA,Q3,d1,2024,2914.68550825589,2770.22042005522,2686.81668897257,2636.51710360715,2636.28315204731,2667.281733726,2823.3274241387,2988.84815272489,3335.68134018641,3541.67568862477,3660.05517790338,3708.0152476704,3998.11518187093,4087.6016535094,4025.25356281227,3924.06951318184,3976.59163836573,3997.41332719141,3996.59449673198,5410.36377283988,7150.84640226314,5965.29687277831,4151.11950200573,3476.16925186982
SYRIA,Q3,d1,2025,3031.7,2881.6,2794.8,2742.4,2742.2,2774.5,2936.7,3108.9,3469.5,3683.7,3806.7,3856.5,4157.7,4250.5,4185.9,4080.9,4135.4,4156.9,4156.1,5621.9,7426.3,6197.1,4316.3,3615.6
SYRIA,Q3,d1,2026,3146.60012886097,2990.81140328059,2900.72172053324,2846.33578302217,2846.128203108,2879.65235924555,3047.99966963288,3226.72597572842,3600.99256096682,3823.31064903689,3950.97229624799,4002.65969487493,4315.2750456065,4411.59212577878,4344.54381350368,4235.56435856738,4292.12988517717,4314.44472594984,4313.61440629319,5834.96759720403,7707.75358279519,6431.96743034083,4479.88591753887,3752.62968826391
SYRIA,Q3,d1,2027,3265.85492329315,3104.16187187437,3010.65782881542,2954.21068761392,2953.9952405101,2988.78994777743,3163.51754897747,3349.01750536863,3737.46863356057,3968.21248175445,4100.71245060528,4154.35877945708,4478.82211781374,4578.78957398738,4509.20015945271,4396.09042994591,4454.79976573754,4477.96032939845,4477.09854098316,6056.11036489816,7999.87413558463,6675.73623549163,4649.67167114498,3894.8527429029
SYRIA,Q3,d1,2028,3389.62942325278,3221.80827458033,3124.76046841932,3066.17400479217,3065.95039233558,3102.06380407522,3283.41350637148,3475.94383149736,3879.11709073309,4118.60603174333,4256.12769254753,4311.80719423899,4648.56755386683,4752.32373372561,4680.09691024633,4562.70037053543,4623.6347649568,4647.67310404046,4646.77865421409,6285.63434857828,8303.06593195306,6928.74377373744,4825.89223194444,4042.46599027369
SYRIA,Q3,d1,2029,3518.09492363958,3343.9134254576,3243.18754909387,3182.38068363927,3182.14859636654,3219.63069091203,3407.85346909402,3607.68061091239,4026.13396364004,4274.69943273118,4417.43310545858,4475.22283636772,4824.74626909532,4932.43476364087,4857.47057454989,4735.62475636796,4798.8685381862,4823.81792000441,4822.8895709135,6523.85719273323,8617.7485672806,7191.34018909748,5008.79147636821,4195.67371636747
SYRIA,Q3,d1,2030,3652.2,3471.4,3366.9,3303.9,3303.6,3342.5,3537.8,3745.1,4179.4,4437.3,4585.4,4645.4,5007.3,5118.6,5041.0,4915.1,4980.4,5006.3,5005.3,6763.5,8927.7,7453.4,5197.6,4355.3
