Zone,m,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Liberia,m4,d16,0.544444,0.544444,0.534848,0.525253,0.467677,0.592424,0.592424,0.381313,0.362121,0.333333,0.342929,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.352525,0.400505,0.419697,0.419697,0.390909
Liberia,m4,d17,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.458081,0.438889,0.448485,0.352525,0.342929,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.410101,0.65
Liberia,m4,d18,0.65,0.640404,0.621212,0.55404,0.563636,0.640404,0.621212,0.573232,0.592424,0.573232,0.573232,0.573232,0.477273,0.477273,0.467677,0.467677,0.429293,0.458081,0.678788,0.314141,0.55404,0.55404,0.563636,0.573232
Liberia,m4,d19,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.458081,0.438889,0.448485,0.352525,0.342929,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.410101,0.65
Liberia,m4,d20,0.506061,0.573232,0.55404,0.55404,0.506061,0.55404,0.630808,0.592424,0.371717,0.362121,0.342929,0.362121,0.362121,0.256566,0.256566,0.256566,0.256566,0.256566,0.419697,0.640404,0.69798,0.726768,0.717172,0.69798
Liberia,m4,d21,0.640404,0.611616,0.592424,0.582828,0.592424,0.630808,0.60202,0.573232,0.573232,0.573232,0.621212,0.256566,0.285354,0.410101,0.506061,0.534848,0.573232,0.592424,0.640404,0.65,0.669192,0.707576,0.707576,0.678788
Liberia,m4,d22,0.65,0.630808,0.611616,0.60202,0.669192,0.611616,0.563636,0.582828,0.592424,0.563636,0.55404,0.515657,0.544444,0.563636,0.563636,0.582828,0.60202,0.621212,0.678788,0.74596,0.803535,0.582828,0.55404,0.525253
Liberia,m4,d23,0.640404,0.630808,0.611616,0.60202,0.592424,0.534848,0.534848,0.592424,0.592424,0.592424,0.573232,0.573232,0.582828,0.60202,0.563636,0.573232,0.582828,0.60202,0.707576,0.755556,0.765152,0.774747,0.736364,0.69798
Liberia,m4,d24,0.669192,0.640404,0.621212,0.621212,0.630808,0.678788,0.659596,0.477273,0.323737,0.362121,0.362121,0.352525,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.65,0.774747,0.573232,0.573232,0.621212
Liberia,m4,d25,0.563636,0.573232,0.55404,0.55404,0.563636,0.621212,0.630808,0.400505,0.352525,0.362121,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.256566,0.74596,0.793939,0.784343,0.621212,0.256566
Liberia,m4,d26,0.256566,0.410101,0.438889,0.438889,0.458081,0.506061,0.563636,0.486869,0.477273,0.467677,0.467677,0.467677,0.429293,0.486869,0.515657,0.467677,0.515657,0.55404,0.659596,0.74596,0.726768,0.74596,0.707576,0.659596
Liberia,m4,d27,0.621212,0.60202,0.573232,0.506061,0.515657,0.630808,0.630808,0.582828,0.544444,0.592424,0.563636,0.563636,0.582828,0.611616,0.630808,0.563636,0.592424,0.563636,0.659596,0.774747,0.793939,0.793939,0.755556,0.717172
Liberia,m4,d28,0.678788,0.65,0.640404,0.630808,0.630808,0.688384,0.669192,0.621212,0.640404,0.640404,0.611616,0.621212,0.611616,0.525253,0.400505,0.352525,0.486869,0.55404,0.65,0.736364,0.755556,0.74596,0.707576,0.669192
Liberia,m4,d29,0.65,0.611616,0.60202,0.582828,0.582828,0.592424,0.362121,0.333333,0.314141,0.304545,0.323737,0.342929,0.304545,0.333333,0.333333,0.419697,0.506061,0.582828,0.669192,0.774747,0.803535,0.813131,0.784343,0.736364
Liberia,m4,d30,0.678788,0.65,0.630808,0.621212,0.611616,0.611616,0.55404,0.544444,0.563636,0.582828,0.582828,0.573232,0.55404,0.60202,0.573232,0.611616,0.60202,0.60202,0.65,0.74596,0.774747,0.765152,0.717172,0.69798
Liberia,m5,d1,0.522727,0.388384,0.388384,0.503535,0.513131,0.541919,0.436364,0.513131,0.522727,0.561111,0.570707,0.484343,0.513131,0.580303,0.589899,0.532323,0.484343,0.474747,0.44596,0.676263,0.666667,0.647475,0.714646,0.666667
Liberia,m5,d2,0.474747,0.465152,0.407576,0.436364,0.436364,0.474747,0.628283,0.580303,0.589899,0.599495,0.599495,0.474747,0.474747,0.465152,0.541919,0.541919,0.551515,0.561111,0.647475,0.762626,0.772222,0.762626,0.724242,0.685859
Liberia,m5,d3,0.637879,0.618687,0.599495,0.589899,0.599495,0.657071,0.637879,0.589899,0.551515,0.561111,0.561111,0.532323,0.532323,0.561111,0.570707,0.570707,0.551515,0.570707,0.666667,0.772222,0.810606,0.80101,0.772222,0.714646
Liberia,m5,d4,0.695455,0.657071,0.570707,0.570707,0.570707,0.609091,0.561111,0.513131,0.551515,0.580303,0.570707,0.561111,0.570707,0.580303,0.570707,0.570707,0.532323,0.570707,0.685859,0.791414,0.80101,0.80101,0.75303,0.714646
Liberia,m5,d5,0.657071,0.647475,0.628283,0.618687,0.618687,0.657071,0.647475,0.599495,0.618687,0.637879,0.580303,0.580303,0.580303,0.561111,0.589899,0.25404,0.25404,0.30202,0.484343,0.570707,0.570707,0.685859,0.657071,0.618687
Liberia,m5,d6,0.589899,0.561111,0.551515,0.541919,0.532323,0.541919,0.551515,0.541919,0.541919,0.503535,0.39798,0.369192,0.407576,0.388384,0.388384,0.465152,0.465152,0.484343,0.474747,0.724242,0.762626,0.762626,0.657071,0.599495
Liberia,m5,d7,0.513131,0.589899,0.561111,0.551515,0.551515,0.589899,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.647475,0.484343,0.676263,0.647475
Liberia,m5,d8,0.618687,0.599495,0.580303,0.532323,0.580303,0.647475,0.580303,0.474747,0.541919,0.551515,0.589899,0.589899,0.561111,0.513131,0.503535,0.513131,0.522727,0.570707,0.609091,0.724242,0.685859,0.685859,0.637879,0.676263
Liberia,m5,d9,0.541919,0.532323,0.513131,0.503535,0.513131,0.44596,0.426768,0.551515,0.589899,0.618687,0.628283,0.589899,0.561111,0.570707,0.570707,0.589899,0.599495,0.637879,0.599495,0.628283,0.637879,0.637879,0.589899,0.609091
Liberia,m5,d10,0.589899,0.30202,0.417172,0.330808,0.330808,0.330808,0.388384,0.359596,0.369192,0.39798,0.417172,0.378788,0.417172,0.503535,0.522727,0.474747,0.465152,0.493939,0.503535,0.44596,0.484343,0.436364,0.44596,0.465152
Liberia,m5,d11,0.407576,0.39798,0.388384,0.388384,0.388384,0.39798,0.263636,0.39798,0.493939,0.484343,0.493939,0.417172,0.369192,0.273232,0.282828,0.292424,0.484343,0.493939,0.493939,0.465152,0.474747,0.474747,0.465152,0.474747
Liberia,m5,d12,0.369192,0.292424,0.292424,0.282828,0.282828,0.292424,0.484343,0.474747,0.484343,0.484343,0.493939,0.503535,0.503535,0.263636,0.282828,0.282828,0.273232,0.35,0.503535,0.541919,0.599495,0.599495,0.589899,0.484343
Liberia,m5,d13,0.35,0.340404,0.378788,0.369192,0.359596,0.25404,0.541919,0.551515,0.551515,0.551515,0.455556,0.455556,0.455556,0.292424,0.292424,0.282828,0.321212,0.340404,0.532323,0.580303,0.580303,0.541919,0.522727,0.551515
Liberia,m5,d14,0.493939,0.541919,0.532323,0.522727,0.369192,0.35,0.474747,0.474747,0.503535,0.503535,0.484343,0.484343,0.282828,0.282828,0.263636,0.311616,0.311616,0.532323,0.647475,0.75303,0.513131,0.484343,0.551515,0.532323
Liberia,m5,d15,0.541919,0.465152,0.39798,0.388384,0.388384,0.369192,0.388384,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.25404,0.263636,0.25404,0.263636,0.25404,0.25404,0.407576,0.714646,0.695455,0.580303,0.493939
Liberia,m5,d16,0.513131,0.503535,0.484343,0.465152,0.484343,0.532323,0.25404,0.25404,0.25404,0.455556,0.532323,0.513131,0.513131,0.551515,0.532323,0.503535,0.503535,0.561111,0.628283,0.75303,0.772222,0.762626,0.724242,0.685859
Liberia,m5,d17,0.657071,0.628283,0.25404,0.25404,0.359596,0.417172,0.388384,0.474747,0.484343,0.503535,0.503535,0.484343,0.493939,0.522727,0.561111,0.618687,0.618687,0.551515,0.637879,0.522727,0.676263,0.724242,0.695455,0.657071
Liberia,m5,d18,0.637879,0.628283,0.589899,0.513131,0.589899,0.647475,0.618687,0.570707,0.561111,0.580303,0.551515,0.570707,0.580303,0.551515,0.551515,0.589899,0.589899,0.503535,0.599495,0.618687,0.609091,0.657071,0.657071,0.628283
Liberia,m5,d19,0.484343,0.465152,0.436364,0.388384,0.39798,0.465152,0.647475,0.599495,0.522727,0.551515,0.541919,0.532323,0.541919,0.522727,0.551515,0.551515,0.522727,0.561111,0.637879,0.628283,0.647475,0.657071,0.666667,0.618687
Liberia,m5,d20,0.493939,0.474747,0.455556,0.44596,0.44596,0.44596,0.570707,0.551515,0.551515,0.561111,0.407576,0.39798,0.39798,0.340404,0.30202,0.330808,0.340404,0.378788,0.474747,0.628283,0.637879,0.685859,0.609091,0.618687
Liberia,m5,d21,0.570707,0.551515,0.532323,0.513131,0.513131,0.522727,0.532323,0.522727,0.532323,0.551515,0.532323,0.561111,0.541919,0.589899,0.599495,0.580303,0.541919,0.589899,0.628283,0.705051,0.75303,0.75303,0.733838,0.685859
Liberia,m5,d22,0.599495,0.589899,0.589899,0.580303,0.570707,0.628283,0.609091,0.551515,0.589899,0.599495,0.609091,0.561111,0.599495,0.580303,0.637879,0.637879,0.589899,0.570707,0.657071,0.781818,0.762626,0.791414,0.75303,0.724242
Liberia,m5,d23,0.685859,0.666667,0.637879,0.628283,0.541919,0.589899,0.666667,0.599495,0.589899,0.589899,0.580303,0.493939,0.532323,0.561111,0.561111,0.551515,0.532323,0.570707,0.589899,0.714646,0.75303,0.733838,0.695455,0.628283
Liberia,m5,d24,0.599495,0.580303,0.561111,0.551515,0.570707,0.628283,0.637879,0.589899,0.599495,0.599495,0.599495,0.551515,0.551515,0.561111,0.551515,0.580303,0.580303,0.522727,0.618687,0.637879,0.676263,0.733838,0.618687,0.676263
Liberia,m5,d25,0.637879,0.609091,0.580303,0.570707,0.570707,0.628283,0.637879,0.580303,0.589899,0.599495,0.551515,0.532323,0.513131,0.426768,0.493939,0.522727,0.522727,0.599495,0.541919,0.618687,0.609091,0.618687,0.570707,0.532323
Liberia,m5,d26,0.455556,0.474747,0.474747,0.455556,0.465152,0.503535,0.541919,0.465152,0.493939,0.484343,0.455556,0.388384,0.388384,0.388384,0.407576,0.426768,0.426768,0.522727,0.551515,0.705051,0.25404,0.44596,0.589899,0.570707
Liberia,m5,d27,0.541919,0.522727,0.503535,0.484343,0.484343,0.493939,0.455556,0.493939,0.570707,0.589899,0.609091,0.541919,0.532323,0.522727,0.513131,0.532323,0.551515,0.570707,0.657071,0.733838,0.781818,0.791414,0.75303,0.714646
Liberia,m5,d28,0.676263,0.647475,0.628283,0.618687,0.609091,0.609091,0.599495,0.589899,0.599495,0.609091,0.589899,0.580303,0.522727,0.599495,0.609091,0.628283,0.618687,0.609091,0.657071,0.743434,0.772222,0.762626,0.666667,0.685859
Liberia,m5,d29,0.676263,0.637879,0.628283,0.618687,0.609091,0.676263,0.647475,0.551515,0.570707,0.561111,0.570707,0.570707,0.589899,0.561111,0.580303,0.637879,0.647475,0.657071,0.705051,0.743434,0.724242,0.743434,0.75303,0.714646
Liberia,m5,d30,0.647475,0.657071,0.637879,0.628283,0.628283,0.676263,0.657071,0.599495,0.628283,0.609091,0.599495,0.609091,0.455556,0.484343,0.493939,0.465152,0.474747,0.493939,0.637879,0.762626,0.733838,0.733838,0.695455,0.532323
Liberia,m5,d31,0.513131,0.493939,0.484343,0.465152,0.465152,0.532323,0.618687,0.609091,0.465152,0.465152,0.484343,0.407576,0.493939,0.493939,0.503535,0.455556,0.493939,0.599495,0.618687,0.743434,0.791414,0.724242,0.733838,0.599495
Liberia,m6,d1,0.589899,0.570707,0.561111,0.551515,0.551515,0.589899,0.733838,0.685859,0.705051,0.714646,0.676263,0.609091,0.609091,0.609091,0.618687,0.609091,0.609091,0.599495,0.685859,0.781818,0.810606,0.839394,0.820202,0.75303
Liberia,m6,d2,0.330808,0.551515,0.503535,0.513131,0.474747,0.513131,0.666667,0.580303,0.532323,0.561111,0.561111,0.561111,0.570707,0.589899,0.561111,0.570707,0.570707,0.657071,0.666667,0.733838,0.762626,0.75303,0.724242,0.705051
Liberia,m6,d3,0.666667,0.637879,0.628283,0.618687,0.609091,0.637879,0.378788,0.369192,0.522727,0.589899,0.561111,0.532323,0.541919,0.541919,0.541919,0.522727,0.532323,0.570707,0.637879,0.724242,0.724242,0.705051,0.657071,0.609091
Liberia,m6,d4,0.570707,0.551515,0.532323,0.570707,0.522727,0.541919,0.541919,0.589899,0.570707,0.580303,0.532323,0.513131,0.551515,0.561111,0.570707,0.561111,0.541919,0.541919,0.666667,0.762626,0.80101,0.791414,0.657071,0.657071
Liberia,m6,d5,0.685859,0.666667,0.647475,0.637879,0.647475,0.705051,0.714646,0.657071,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.599495,0.609091,0.589899,0.599495,0.685859,0.561111,0.666667,0.733838,0.705051,0.685859
Liberia,m6,d6,0.657071,0.35,0.455556,0.407576,0.455556,0.513131,0.628283,0.637879,0.647475,0.647475,0.637879,0.609091,0.647475,0.628283,0.628283,0.657071,0.647475,0.676263,0.695455,0.75303,0.724242,0.724242,0.685859,0.647475
Liberia,m6,d7,0.570707,0.589899,0.599495,0.609091,0.589899,0.609091,0.685859,0.657071,0.657071,0.666667,0.666667,0.580303,0.589899,0.618687,0.589899,0.599495,0.599495,0.657071,0.695455,0.80101,0.820202,0.810606,0.685859,0.695455
Liberia,m6,d8,0.637879,0.618687,0.609091,0.599495,0.599495,0.676263,0.666667,0.628283,0.599495,0.628283,0.570707,0.628283,0.618687,0.637879,0.599495,0.589899,0.609091,0.609091,0.561111,0.791414,0.829798,0.84899,0.80101,0.75303
Liberia,m6,d9,0.714646,0.685859,0.676263,0.676263,0.628283,0.705051,0.695455,0.685859,0.647475,0.647475,0.666667,0.666667,0.609091,0.657071,0.628283,0.618687,0.618687,0.618687,0.705051,0.820202,0.858586,0.858586,0.80101,0.762626
Liberia,m6,d10,0.733838,0.705051,0.685859,0.676263,0.685859,0.685859,0.685859,0.676263,0.657071,0.676263,0.637879,0.628283,0.618687,0.628283,0.580303,0.589899,0.618687,0.637879,0.743434,0.762626,0.762626,0.762626,0.724242,0.369192
Liberia,m6,d11,0.628283,0.628283,0.609091,0.609091,0.618687,0.628283,0.657071,0.647475,0.657071,0.657071,0.580303,0.580303,0.599495,0.599495,0.628283,0.618687,0.637879,0.599495,0.666667,0.762626,0.733838,0.772222,0.695455,0.685859
Liberia,m6,d12,0.685859,0.561111,0.618687,0.609091,0.44596,0.513131,0.580303,0.695455,0.666667,0.676263,0.657071,0.637879,0.628283,0.551515,0.589899,0.541919,0.551515,0.580303,0.628283,0.676263,0.762626,0.772222,0.705051,0.685859
Liberia,m6,d13,0.628283,0.609091,0.570707,0.532323,0.637879,0.580303,0.637879,0.657071,0.599495,0.618687,0.609091,0.551515,0.599495,0.580303,0.561111,0.561111,0.474747,0.599495,0.618687,0.676263,0.791414,0.80101,0.80101,0.75303
Liberia,m6,d14,0.695455,0.666667,0.647475,0.628283,0.618687,0.637879,0.705051,0.724242,0.637879,0.666667,0.666667,0.657071,0.541919,0.522727,0.532323,0.522727,0.532323,0.513131,0.570707,0.637879,0.724242,0.791414,0.705051,0.762626
Liberia,m6,d15,0.705051,0.676263,0.628283,0.637879,0.628283,0.561111,0.666667,0.657071,0.599495,0.609091,0.599495,0.589899,0.618687,0.589899,0.580303,0.628283,0.628283,0.589899,0.589899,0.637879,0.75303,0.762626,0.791414,0.743434
Liberia,m6,d16,0.695455,0.666667,0.637879,0.628283,0.618687,0.570707,0.618687,0.589899,0.618687,0.589899,0.609091,0.580303,0.589899,0.580303,0.551515,0.513131,0.513131,0.513131,0.532323,0.589899,0.75303,0.762626,0.743434,0.705051
Liberia,m6,d17,0.609091,0.609091,0.561111,0.522727,0.541919,0.551515,0.561111,0.580303,0.637879,0.599495,0.714646,0.541919,0.580303,0.599495,0.561111,0.541919,0.589899,0.570707,0.599495,0.685859,0.791414,0.80101,0.810606,0.705051
Liberia,m6,d18,0.685859,0.657071,0.657071,0.647475,0.609091,0.695455,0.618687,0.657071,0.666667,0.666667,0.628283,0.637879,0.599495,0.580303,0.561111,0.580303,0.580303,0.570707,0.599495,0.657071,0.743434,0.75303,0.743434,0.330808
Liberia,m6,d19,0.330808,0.330808,0.39798,0.436364,0.426768,0.417172,0.618687,0.628283,0.609091,0.618687,0.618687,0.628283,0.637879,0.618687,0.330808,0.330808,0.330808,0.330808,0.570707,0.618687,0.791414,0.839394,0.791414,0.676263
Liberia,m6,d20,0.724242,0.657071,0.637879,0.628283,0.609091,0.618687,0.599495,0.570707,0.532323,0.647475,0.637879,0.657071,0.580303,0.561111,0.541919,0.541919,0.484343,0.493939,0.474747,0.628283,0.705051,0.724242,0.695455,0.637879
Liberia,m6,d21,0.580303,0.541919,0.513131,0.513131,0.436364,0.493939,0.589899,0.657071,0.618687,0.589899,0.561111,0.551515,0.561111,0.561111,0.570707,0.561111,0.551515,0.561111,0.589899,0.570707,0.685859,0.724242,0.657071,0.647475
Liberia,m6,d22,0.589899,0.570707,0.551515,0.541919,0.522727,0.561111,0.676263,0.695455,0.609091,0.609091,0.503535,0.522727,0.484343,0.513131,0.513131,0.522727,0.474747,0.513131,0.541919,0.618687,0.676263,0.791414,0.743434,0.733838
Liberia,m6,d23,0.705051,0.676263,0.561111,0.570707,0.541919,0.599495,0.657071,0.714646,0.685859,0.676263,0.647475,0.580303,0.513131,0.465152,0.513131,0.532323,0.561111,0.570707,0.570707,0.647475,0.724242,0.705051,0.676263,0.628283
Liberia,m6,d24,0.570707,0.561111,0.532323,0.513131,0.503535,0.522727,0.570707,0.599495,0.599495,0.580303,0.532323,0.532323,0.522727,0.503535,0.493939,0.474747,0.513131,0.484343,0.561111,0.637879,0.714646,0.685859,0.733838,0.666667
Liberia,m6,d25,0.637879,0.618687,0.589899,0.570707,0.561111,0.561111,0.580303,0.599495,0.628283,0.561111,0.609091,0.589899,0.580303,0.589899,0.589899,0.503535,0.513131,0.522727,0.541919,0.589899,0.685859,0.676263,0.570707,0.532323
Liberia,m6,d26,0.561111,0.532323,0.532323,0.503535,0.513131,0.532323,0.599495,0.666667,0.599495,0.647475,0.628283,0.609091,0.570707,0.551515,0.589899,0.522727,0.493939,0.522727,0.493939,0.551515,0.618687,0.628283,0.647475,0.599495
Liberia,m6,d27,0.551515,0.474747,0.465152,0.513131,0.474747,0.503535,0.541919,0.589899,0.599495,0.618687,0.609091,0.618687,0.618687,0.609091,0.609091,0.599495,0.609091,0.580303,0.618687,0.657071,0.743434,0.743434,0.676263,0.657071
Liberia,m6,d28,0.609091,0.570707,0.551515,0.541919,0.532323,0.551515,0.561111,0.618687,0.637879,0.330808,0.618687,0.561111,0.561111,0.551515,0.541919,0.503535,0.541919,0.580303,0.522727,0.657071,0.724242,0.705051,0.637879,0.609091
Liberia,m6,d29,0.541919,0.532323,0.513131,0.513131,0.503535,0.513131,0.561111,0.609091,0.599495,0.618687,0.599495,0.609091,0.589899,0.589899,0.609091,0.599495,0.580303,0.551515,0.570707,0.599495,0.705051,0.733838,0.743434,0.714646
Liberia,m6,d30,0.714646,0.599495,0.570707,0.551515,0.551515,0.570707,0.666667,0.647475,0.628283,0.647475,0.609091,0.618687,0.618687,0.561111,0.589899,0.589899,0.561111,0.541919,0.580303,0.676263,0.772222,0.791414,0.75303,0.714646
Liberia,m7,d1,0.706566,0.668182,0.64899,0.629798,0.620202,0.629798,0.629798,0.629798,0.620202,0.629798,0.581818,0.591414,0.55303,0.591414,0.591414,0.610606,0.591414,0.620202,0.639394,0.677778,0.792929,0.735354,0.812121,0.773737
Liberia,m7,d2,0.735354,0.69697,0.658586,0.64899,0.639394,0.629798,0.639394,0.668182,0.677778,0.687374,0.687374,0.64899,0.629798,0.639394,0.658586,0.658586,0.658586,0.610606,0.610606,0.706566,0.783333,0.639394,0.658586,0.639394
Liberia,m7,d3,0.60101,0.581818,0.572222,0.55303,0.543434,0.562626,0.60101,0.658586,0.658586,0.677778,0.64899,0.677778,0.668182,0.610606,0.629798,0.706566,0.610606,0.60101,0.668182,0.668182,0.802525,0.831313,0.792929,0.735354
Liberia,m7,d4,0.639394,0.639394,0.629798,0.610606,0.60101,0.533838,0.370707,0.370707,0.370707,0.370707,0.370707,0.677778,0.802525,0.802525,0.754545,0.658586,0.658586,0.64899,0.64899,0.69697,0.850505,0.869697,0.860101,0.735354
Liberia,m7,d5,0.735354,0.69697,0.668182,0.658586,0.64899,0.64899,0.69697,0.725758,0.744949,0.725758,0.725758,0.725758,0.735354,0.744949,0.735354,0.658586,0.610606,0.639394,0.658586,0.716162,0.869697,0.888889,0.860101,0.821717
Liberia,m7,d6,0.735354,0.716162,0.69697,0.677778,0.677778,0.677778,0.677778,0.706566,0.725758,0.744949,0.744949,0.716162,0.69697,0.677778,0.677778,0.668182,0.64899,0.64899,0.639394,0.639394,0.802525,0.812121,0.792929,0.744949
Liberia,m7,d7,0.773737,0.658586,0.629798,0.610606,0.60101,0.629798,0.658586,0.69697,0.687374,0.706566,0.69697,0.69697,0.677778,0.687374,0.658586,0.639394,0.677778,0.629798,0.581818,0.64899,0.840909,0.850505,0.840909,0.792929
Liberia,m7,d8,0.725758,0.64899,0.639394,0.639394,0.629798,0.629798,0.639394,0.677778,0.591414,0.620202,0.610606,0.620202,0.668182,0.629798,0.658586,0.668182,0.610606,0.629798,0.639394,0.658586,0.831313,0.840909,0.840909,0.812121
Liberia,m7,d9,0.764141,0.735354,0.620202,0.658586,0.64899,0.620202,0.60101,0.64899,0.629798,0.629798,0.658586,0.543434,0.524242,0.543434,0.55303,0.572222,0.562626,0.543434,0.581818,0.572222,0.668182,0.668182,0.572222,0.581818
Liberia,m7,d10,0.562626,0.514646,0.514646,0.514646,0.524242,0.543434,0.572222,0.629798,0.620202,0.64899,0.639394,0.677778,0.64899,0.668182,0.60101,0.639394,0.658586,0.610606,0.658586,0.668182,0.735354,0.725758,0.716162,0.69697
Liberia,m7,d11,0.677778,0.639394,0.620202,0.60101,0.581818,0.562626,0.60101,0.639394,0.64899,0.687374,0.687374,0.677778,0.64899,0.60101,0.610606,0.610606,0.543434,0.514646,0.562626,0.69697,0.716162,0.69697,0.591414,0.562626
Liberia,m7,d12,0.562626,0.533838,0.466667,0.524242,0.524242,0.533838,0.581818,0.639394,0.658586,0.668182,0.668182,0.591414,0.581818,0.514646,0.581818,0.562626,0.543434,0.533838,0.639394,0.716162,0.792929,0.792929,0.764141,0.658586
Liberia,m7,d13,0.610606,0.610606,0.572222,0.55303,0.581818,0.591414,0.60101,0.677778,0.658586,0.69697,0.69697,0.610606,0.610606,0.572222,0.581818,0.572222,0.562626,0.370707,0.370707,0.581818,0.735354,0.744949,0.687374,0.639394
Liberia,m7,d14,0.620202,0.581818,0.562626,0.55303,0.55303,0.55303,0.572222,0.629798,0.668182,0.370707,0.370707,0.524242,0.543434,0.572222,0.610606,0.533838,0.533838,0.505051,0.562626,0.572222,0.677778,0.687374,0.687374,0.639394
Liberia,m7,d15,0.591414,0.543434,0.533838,0.514646,0.514646,0.524242,0.55303,0.610606,0.60101,0.591414,0.572222,0.485859,0.466667,0.524242,0.562626,0.591414,0.55303,0.562626,0.591414,0.620202,0.812121,0.840909,0.831313,0.783333
Liberia,m7,d16,0.64899,0.658586,0.620202,0.610606,0.60101,0.60101,0.620202,0.64899,0.658586,0.668182,0.620202,0.591414,0.610606,0.610606,0.610606,0.591414,0.60101,0.572222,0.562626,0.60101,0.69697,0.744949,0.725758,0.687374
Liberia,m7,d17,0.60101,0.572222,0.572222,0.562626,0.572222,0.572222,0.620202,0.668182,0.677778,0.687374,0.687374,0.687374,0.668182,0.620202,0.610606,0.629798,0.581818,0.629798,0.533838,0.69697,0.792929,0.792929,0.773737,0.639394
Liberia,m7,d18,0.64899,0.610606,0.591414,0.572222,0.581818,0.572222,0.629798,0.687374,0.677778,0.687374,0.658586,0.668182,0.543434,0.610606,0.629798,0.620202,0.610606,0.610606,0.620202,0.706566,0.754545,0.744949,0.754545,0.754545
Liberia,m7,d19,0.840909,0.620202,0.591414,0.591414,0.572222,0.581818,0.620202,0.668182,0.668182,0.677778,0.668182,0.658586,0.64899,0.64899,0.668182,0.64899,0.64899,0.64899,0.706566,0.764141,0.840909,0.802525,0.783333,0.735354
Liberia,m7,d20,0.687374,0.658586,0.629798,0.60101,0.60101,0.610606,0.629798,0.706566,0.687374,0.69697,0.69697,0.677778,0.658586,0.64899,0.581818,0.610606,0.591414,0.591414,0.629798,0.687374,0.792929,0.783333,0.735354,0.677778
Liberia,m7,d21,0.629798,0.591414,0.581818,0.581818,0.562626,0.591414,0.639394,0.69697,0.706566,0.725758,0.706566,0.677778,0.677778,0.677778,0.620202,0.60101,0.60101,0.60101,0.668182,0.69697,0.802525,0.792929,0.754545,0.69697
Liberia,m7,d22,0.64899,0.60101,0.572222,0.55303,0.543434,0.543434,0.591414,0.60101,0.610606,0.658586,0.677778,0.658586,0.572222,0.55303,0.572222,0.543434,0.581818,0.562626,0.60101,0.658586,0.716162,0.735354,0.744949,0.725758
Liberia,m7,d23,0.668182,0.629798,0.543434,0.572222,0.562626,0.562626,0.60101,0.629798,0.64899,0.677778,0.668182,0.639394,0.620202,0.629798,0.639394,0.64899,0.639394,0.639394,0.668182,0.716162,0.802525,0.812121,0.802525,0.725758
Liberia,m7,d24,0.69697,0.64899,0.716162,0.524242,0.60101,0.60101,0.658586,0.687374,0.706566,0.706566,0.706566,0.69697,0.639394,0.639394,0.639394,0.668182,0.64899,0.524242,0.677778,0.69697,0.773737,0.764141,0.687374,0.677778
Liberia,m7,d25,0.639394,0.581818,0.60101,0.581818,0.581818,0.591414,0.64899,0.706566,0.735354,0.725758,0.725758,0.706566,0.69697,0.620202,0.620202,0.629798,0.629798,0.60101,0.658586,0.706566,0.773737,0.802525,0.783333,0.735354
Liberia,m7,d26,0.668182,0.620202,0.591414,0.581818,0.581818,0.581818,0.610606,0.620202,0.629798,0.620202,0.658586,0.668182,0.677778,0.706566,0.706566,0.716162,0.610606,0.69697,0.69697,0.716162,0.783333,0.783333,0.773737,0.754545
Liberia,m7,d27,0.716162,0.677778,0.64899,0.620202,0.610606,0.620202,0.658586,0.687374,0.706566,0.725758,0.735354,0.725758,0.725758,0.725758,0.639394,0.668182,0.687374,0.658586,0.677778,0.716162,0.802525,0.821717,0.716162,0.725758
Liberia,m7,d28,0.677778,0.639394,0.620202,0.55303,0.562626,0.55303,0.572222,0.610606,0.639394,0.677778,0.69697,0.677778,0.658586,0.64899,0.639394,0.639394,0.629798,0.581818,0.591414,0.735354,0.812121,0.802525,0.764141,0.706566
Liberia,m7,d29,0.668182,0.629798,0.610606,0.591414,0.591414,0.60101,0.581818,0.639394,0.64899,0.658586,0.60101,0.60101,0.524242,0.562626,0.55303,0.505051,0.485859,0.581818,0.610606,0.677778,0.860101,0.869697,0.840909,0.802525
Liberia,m7,d30,0.744949,0.69697,0.668182,0.64899,0.639394,0.639394,0.658586,0.677778,0.69697,0.677778,0.677778,0.658586,0.658586,0.668182,0.687374,0.64899,0.69697,0.677778,0.687374,0.69697,0.821717,0.831313,0.802525,0.764141
