z,y,q,d,uni,t,value
Kenya,2026,Q4,d3,Solar,t20,98.0
Kenya,2026,Q4,d3,Solar,t21,98.0
Kenya,2026,Q4,d3,Solar,t22,98.0
Kenya,2026,Q4,d3,Solar,t23,98.0
Kenya,2026,Q4,d3,Solar,t24,98.0
Kenya,2026,Q4,d3,Solar,t3,98.0
Kenya,2026,Q4,d3,Solar,t4,98.0
Kenya,2026,Q4,d3,Solar,t5,98.0
Kenya,2026,Q4,d3,Solar,t6,98.0
Kenya,2026,Q4,d3,Solar,t7,98.0
Kenya,2026,Q4,d3,Solar,t8,98.0
Kenya,2026,Q4,d3,Solar,t9,98.0
Kenya,2026,Q4,d4,Biomass,t1,26.0
Kenya,2026,Q4,d4,Biomass,t10,44.0
Kenya,2026,Q4,d4,Biomass,t11,44.0
Kenya,2026,Q4,d4,Biomass,t12,26.0
Kenya,2026,Q4,d4,Biomass,t13,44.0
Kenya,2026,Q4,d4,Biomass,t14,44.0
Kenya,2026,Q4,d4,Biomass,t15,26.0
Kenya,2026,Q4,d4,Biomass,t16,44.0
Kenya,2026,Q4,d4,Biomass,t17,26.0
Kenya,2026,Q4,d4,Biomass,t18,44.0
Kenya,2026,Q4,d4,Biomass,t19,44.0
Kenya,2026,Q4,d4,Biomass,t2,26.0
Kenya,2026,Q4,d4,Biomass,t20,26.0
Kenya,2026,Q4,d4,Biomass,t21,44.0
Kenya,2026,Q4,d4,Biomass,t22,44.0
Kenya,2026,Q4,d4,Biomass,t23,44.0
Kenya,2026,Q4,d4,Biomass,t24,44.0
Kenya,2026,Q4,d4,Biomass,t3,26.0
Kenya,2026,Q4,d4,Biomass,t5,26.0
Kenya,2026,Q4,d4,Biomass,t6,44.0
Kenya,2026,Q4,d4,Biomass,t7,44.0
Kenya,2026,Q4,d4,Biomass,t8,44.0
Kenya,2026,Q4,d4,Biomass,t9,44.0
Kenya,2026,Q4,d4,Demand,t1,1230.8135457742153
Kenya,2026,Q4,d4,Demand,t10,1776.6051747602787
Kenya,2026,Q4,d4,Demand,t11,1723.9336034334517
Kenya,2026,Q4,d4,Demand,t12,1749.5164497586595
Kenya,2026,Q4,d4,Demand,t13,1778.7570424269836
Kenya,2026,Q4,d4,Demand,t14,1763.7324685807614
Kenya,2026,Q4,d4,Demand,t15,1763.428726347536
Kenya,2026,Q4,d4,Demand,t16,1784.9046280488665
Kenya,2026,Q4,d4,Demand,t17,1752.9902402335242
Kenya,2026,Q4,d4,Demand,t18,1686.3464979595508
Kenya,2026,Q4,d4,Demand,t19,1804.703525343687
Kenya,2026,Q4,d4,Demand,t2,1126.719596729169
Kenya,2026,Q4,d4,Demand,t20,2191.894343365679
Kenya,2026,Q4,d4,Demand,t21,2152.80563671194
Kenya,2026,Q4,d4,Demand,t22,2028.044340989684
Kenya,2026,Q4,d4,Demand,t23,1751.5827557360974
Kenya,2026,Q4,d4,Demand,t24,1523.18098674613
Kenya,2026,Q4,d4,Demand,t3,1095.2030701810288
Kenya,2026,Q4,d4,Demand,t4,1097.9795346520384
Kenya,2026,Q4,d4,Demand,t5,1085.0041544454004
Kenya,2026,Q4,d4,Demand,t6,1182.9291303857028
Kenya,2026,Q4,d4,Demand,t7,1387.2410992371556
Kenya,2026,Q4,d4,Demand,t8,1477.5938950718598
Kenya,2026,Q4,d4,Demand,t9,1646.740143673636
Kenya,2026,Q4,d4,Exports,t1,-1354.83955800533
Kenya,2026,Q4,d4,Exports,t10,-1248.0826288656751
Kenya,2026,Q4,d4,Exports,t11,-1303.1679843332024
Kenya,2026,Q4,d4,Exports,t12,-1241.2680917465946
Kenya,2026,Q4,d4,Exports,t13,-1206.3853714207703
Kenya,2026,Q4,d4,Exports,t14,-1191.0738249814929
Kenya,2026,Q4,d4,Exports,t15,-1127.5779220067182
Kenya,2026,Q4,d4,Exports,t16,-1083.2663393287746
Kenya,2026,Q4,d4,Exports,t17,-1071.504153883617
Kenya,2026,Q4,d4,Exports,t18,-1083.43600675028
Kenya,2026,Q4,d4,Exports,t19,-956.431883212067
Kenya,2026,Q4,d4,Exports,t2,-1483.342148044822
Kenya,2026,Q4,d4,Exports,t20,-451.2410651900751
Kenya,2026,Q4,d4,Exports,t21,-581.201131984501
Kenya,2026,Q4,d4,Exports,t22,-692.8017305578171
Kenya,2026,Q4,d4,Exports,t23,-969.2633158114036
Kenya,2026,Q4,d4,Exports,t24,-1261.621430757424
Kenya,2026,Q4,d4,Exports,t3,-1500.0
Kenya,2026,Q4,d4,Exports,t4,-1491.3978510156228
Kenya,2026,Q4,d4,Exports,t5,-1500.0
Kenya,2026,Q4,d4,Exports,t6,-1436.0202527654685
Kenya,2026,Q4,d4,Exports,t7,-1350.8960539150007
Kenya,2026,Q4,d4,Exports,t8,-1495.0982201143938
Kenya,2026,Q4,d4,Exports,t9,-1334.1527453766178
Kenya,2026,Q4,d4,Geothermal,t1,1637.0984070543452
Kenya,2026,Q4,d4,Geothermal,t10,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t11,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t12,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t13,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t14,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t15,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t16,1704.373726947741
Kenya,2026,Q4,d4,Geothermal,t17,1711.123726947741
Kenya,2026,Q4,d4,Geothermal,t18,1722.469236754431
Kenya,2026,Q4,d4,Geothermal,t19,1716.840040600354
Kenya,2026,Q4,d4,Geothermal,t2,1698.1258414489912
Kenya,2026,Q4,d4,Geothermal,t20,1616.840040600354
Kenya,2026,Q4,d4,Geothermal,t21,1723.6649548744413
Kenya,2026,Q4,d4,Geothermal,t22,1725.9874308419012
Kenya,2026,Q4,d4,Geothermal,t23,1725.9874308419012
Kenya,2026,Q4,d4,Geothermal,t24,1715.940040600354
Kenya,2026,Q4,d4,Geothermal,t3,1704.3262910124286
Kenya,2026,Q4,d4,Geothermal,t4,1738.305434232461
Kenya,2026,Q4,d4,Geothermal,t5,1726.5611030296002
Kenya,2026,Q4,d4,Geothermal,t6,1740.6750817353711
Kenya,2026,Q4,d4,Geothermal,t7,1670.128474796756
Kenya,2026,Q4,d4,Geothermal,t8,1703.040040600354
Kenya,2026,Q4,d4,Geothermal,t9,1675.490040600354
Kenya,2026,Q4,d4,Imports,t1,210.0
Kenya,2026,Q4,d4,Imports,t10,210.0
Kenya,2026,Q4,d4,Imports,t11,210.0
Kenya,2026,Q4,d4,Imports,t12,210.0
Kenya,2026,Q4,d4,Imports,t13,210.0
Kenya,2026,Q4,d4,Imports,t14,210.0
Kenya,2026,Q4,d4,Imports,t15,210.0
Kenya,2026,Q4,d4,Imports,t16,210.0
Kenya,2026,Q4,d4,Imports,t17,210.0
Kenya,2026,Q4,d4,Imports,t18,210.0
Kenya,2026,Q4,d4,Imports,t19,210.0
Kenya,2026,Q4,d4,Imports,t2,210.0
Kenya,2026,Q4,d4,Imports,t20,210.0
Kenya,2026,Q4,d4,Imports,t21,210.0
Kenya,2026,Q4,d4,Imports,t22,210.0
Kenya,2026,Q4,d4,Imports,t23,210.0
Kenya,2026,Q4,d4,Imports,t24,210.0
Kenya,2026,Q4,d4,Imports,t3,210.0
Kenya,2026,Q4,d4,Imports,t4,210.0
Kenya,2026,Q4,d4,Imports,t5,210.0
Kenya,2026,Q4,d4,Imports,t6,210.0
Kenya,2026,Q4,d4,Imports,t7,210.0
Kenya,2026,Q4,d4,Imports,t8,210.0
Kenya,2026,Q4,d4,Imports,t9,210.0
Kenya,2026,Q4,d4,Onshore Wind,t1,159.04469672519997
Kenya,2026,Q4,d4,Onshore Wind,t10,402.3681075326
Kenya,2026,Q4,d4,Onshore Wind,t11,390.3884637158
Kenya,2026,Q4,d4,Onshore Wind,t12,371.1752749034
Kenya,2026,Q4,d4,Onshore Wind,t13,348.7877467294
Kenya,2026,Q4,d4,Onshore Wind,t14,332.5279577884
Kenya,2026,Q4,d4,Onshore Wind,t15,311.6686489663999
Kenya,2026,Q4,d4,Onshore Wind,t16,298.61702099239994
Kenya,2026,Q4,d4,Onshore Wind,t17,298.61702099239994
Kenya,2026,Q4,d4,Onshore Wind,t18,236.7853679554
Kenya,2026,Q4,d4,Onshore Wind,t19,236.7853679554
Kenya,2026,Q4,d4,Onshore Wind,t2,122.425903325
Kenya,2026,Q4,d4,Onshore Wind,t20,236.7853679554
Kenya,2026,Q4,d4,Onshore Wind,t21,202.831813822
Kenya,2026,Q4,d4,Onshore Wind,t22,187.3486407056
Kenya,2026,Q4,d4,Onshore Wind,t23,187.3486407056
Kenya,2026,Q4,d4,Onshore Wind,t24,261.3523769032
Kenya,2026,Q4,d4,Onshore Wind,t3,101.3667791686
Kenya,2026,Q4,d4,Onshore Wind,t4,87.56195143519999
Kenya,2026,Q4,d4,Onshore Wind,t5,68.93305141580001
Kenya,2026,Q4,d4,Onshore Wind,t6,68.93305141580001
Kenya,2026,Q4,d4,Onshore Wind,t7,236.7853679554
Kenya,2026,Q4,d4,Onshore Wind,t8,404.1961190014
Kenya,2026,Q4,d4,Onshore Wind,t9,408.7335586224
Kenya,2026,Q4,d4,PV,t10,111.769655493
Kenya,2026,Q4,d4,PV,t11,126.1630834505
Kenya,2026,Q4,d4,PV,t12,127.0592260015
Kenya,2026,Q4,d4,PV,t13,125.804626518
Kenya,2026,Q4,d4,PV,t14,111.7282951735
Kenya,2026,Q4,d4,PV,t15,86.7879587875
Kenya,2026,Q4,d4,PV,t16,57.67021943750001
Kenya,2026,Q4,d4,PV,t17,25.243646177
Kenya,2026,Q4,d4,PV,t18,3.0179
Kenya,2026,Q4,d4,PV,t6,1.83125
Kenya,2026,Q4,d4,PV,t7,23.7133104
Kenya,2026,Q4,d4,PV,t8,57.9459555845
Kenya,2026,Q4,d4,PV,t9,89.1592898275
Kenya,2026,Q4,d4,ROR,t1,466.0100000000001
Kenya,2026,Q4,d4,ROR,t10,466.0100000000001
Kenya,2026,Q4,d4,ROR,t11,466.0100000000001
Kenya,2026,Q4,d4,ROR,t12,466.0100000000001
Kenya,2026,Q4,d4,ROR,t13,466.0100000000001
Kenya,2026,Q4,d4,ROR,t14,466.0100000000001
Kenya,2026,Q4,d4,ROR,t15,466.0100000000001
Kenya,2026,Q4,d4,ROR,t16,466.0100000000001
Kenya,2026,Q4,d4,ROR,t17,466.0100000000001
Kenya,2026,Q4,d4,ROR,t18,466.0100000000001
Kenya,2026,Q4,d4,ROR,t19,466.0100000000001
Kenya,2026,Q4,d4,ROR,t2,466.0100000000001
Kenya,2026,Q4,d4,ROR,t20,466.0100000000001
Kenya,2026,Q4,d4,ROR,t21,466.0100000000001
Kenya,2026,Q4,d4,ROR,t22,466.0100000000001
Kenya,2026,Q4,d4,ROR,t23,466.0100000000001
Kenya,2026,Q4,d4,ROR,t24,466.0100000000001
Kenya,2026,Q4,d4,ROR,t3,466.0100000000001
Kenya,2026,Q4,d4,ROR,t4,466.0100000000001
Kenya,2026,Q4,d4,ROR,t5,466.0100000000001
Kenya,2026,Q4,d4,ROR,t6,466.0100000000001
Kenya,2026,Q4,d4,ROR,t7,466.0100000000001
Kenya,2026,Q4,d4,ROR,t8,466.0100000000001
Kenya,2026,Q4,d4,ROR,t9,466.0100000000001
Kenya,2026,Q4,d4,Solar,t1,98.0
Kenya,2026,Q4,d4,Solar,t10,98.0
Kenya,2026,Q4,d4,Solar,t11,98.0
Kenya,2026,Q4,d4,Solar,t12,98.0
Kenya,2026,Q4,d4,Solar,t13,98.0
Kenya,2026,Q4,d4,Solar,t14,98.0
Kenya,2026,Q4,d4,Solar,t15,98.0
Kenya,2026,Q4,d4,Solar,t16,98.0
Kenya,2026,Q4,d4,Solar,t17,98.0
Kenya,2026,Q4,d4,Solar,t18,98.0
Kenya,2026,Q4,d4,Solar,t19,98.0
Kenya,2026,Q4,d4,Solar,t2,98.0
Kenya,2026,Q4,d4,Solar,t20,98.0
Kenya,2026,Q4,d4,Solar,t21,98.0
Kenya,2026,Q4,d4,Solar,t22,98.0
Kenya,2026,Q4,d4,Solar,t23,98.0
Kenya,2026,Q4,d4,Solar,t24,98.0
Kenya,2026,Q4,d4,Solar,t3,98.0
Kenya,2026,Q4,d4,Solar,t4,98.0
Kenya,2026,Q4,d4,Solar,t5,98.0
Kenya,2026,Q4,d4,Solar,t6,98.0
Kenya,2026,Q4,d4,Solar,t7,98.0
Kenya,2026,Q4,d4,Solar,t8,98.0
Kenya,2026,Q4,d4,Solar,t9,98.0
Kenya,2026,Q4,d5,Biomass,t1,44.0
Kenya,2026,Q4,d5,Biomass,t10,44.0
Kenya,2026,Q4,d5,Biomass,t11,18.0
Kenya,2026,Q4,d5,Biomass,t12,44.0
Kenya,2026,Q4,d5,Biomass,t13,26.0
Kenya,2026,Q4,d5,Biomass,t14,26.0
Kenya,2026,Q4,d5,Biomass,t15,44.0
Kenya,2026,Q4,d5,Biomass,t16,44.0
Kenya,2026,Q4,d5,Biomass,t17,44.0
Kenya,2026,Q4,d5,Biomass,t18,44.0
Kenya,2026,Q4,d5,Biomass,t19,26.0
Kenya,2026,Q4,d5,Biomass,t2,26.0
Kenya,2026,Q4,d5,Biomass,t20,26.0
Kenya,2026,Q4,d5,Biomass,t21,44.0
Kenya,2026,Q4,d5,Biomass,t22,44.0
Kenya,2026,Q4,d5,Biomass,t23,18.0
Kenya,2026,Q4,d5,Biomass,t3,26.0
Kenya,2026,Q4,d5,Biomass,t4,44.0
Kenya,2026,Q4,d5,Biomass,t5,26.0
Kenya,2026,Q4,d5,Biomass,t6,44.0
Kenya,2026,Q4,d5,Biomass,t7,44.0
Kenya,2026,Q4,d5,Biomass,t8,44.0
Kenya,2026,Q4,d5,Biomass,t9,26.0
Kenya,2026,Q4,d5,Demand,t1,1466.1964078654505
Kenya,2026,Q4,d5,Demand,t10,2052.064979252617
Kenya,2026,Q4,d5,Demand,t11,2012.398732959997
Kenya,2026,Q4,d5,Demand,t12,1965.622337332258
Kenya,2026,Q4,d5,Demand,t13,1974.9485261889245
Kenya,2026,Q4,d5,Demand,t14,1881.0962725483585
Kenya,2026,Q4,d5,Demand,t15,1952.2063161895676
Kenya,2026,Q4,d5,Demand,t16,1936.518641015197
Kenya,2026,Q4,d5,Demand,t17,1923.2951330854664
Kenya,2026,Q4,d5,Demand,t18,1851.154074028042
Kenya,2026,Q4,d5,Demand,t19,1919.2523603164304
Kenya,2026,Q4,d5,Demand,t2,1407.2703017446124
Kenya,2026,Q4,d5,Demand,t20,2279.5769090257686
Kenya,2026,Q4,d5,Demand,t21,2313.916961913472
Kenya,2026,Q4,d5,Demand,t22,2164.1931391737394
Kenya,2026,Q4,d5,Demand,t23,1962.5806328003025
Kenya,2026,Q4,d5,Demand,t24,512.2728191260948
Kenya,2026,Q4,d5,Demand,t3,1394.0681836493077
Kenya,2026,Q4,d5,Demand,t4,1371.3430859878038
Kenya,2026,Q4,d5,Demand,t5,1408.5408875392116
Kenya,2026,Q4,d5,Demand,t6,1588.5577081979086
Kenya,2026,Q4,d5,Demand,t7,1904.6299228824173
Kenya,2026,Q4,d5,Demand,t8,1908.4288477764976
Kenya,2026,Q4,d5,Demand,t9,2003.5944692320788
Kenya,2026,Q4,d5,Exports,t1,-1242.4601305466208
Kenya,2026,Q4,d5,Exports,t10,-979.4586915921374
Kenya,2026,Q4,d5,Exports,t11,-984.6595687722572
Kenya,2026,Q4,d5,Exports,t12,-1012.804929269596
Kenya,2026,Q4,d5,Exports,t13,-956.5019404129296
Kenya,2026,Q4,d5,Exports,t14,-949.3439976500332
Kenya,2026,Q4,d5,Exports,t15,-832.3338254840862
Kenya,2026,Q4,d5,Exports,t16,-808.6567308348142
Kenya,2026,Q4,d5,Exports,t17,-790.4817120562199
Kenya,2026,Q4,d5,Exports,t18,-830.7188639204392
Kenya,2026,Q4,d5,Exports,t19,-780.5437112310708
Kenya,2026,Q4,d5,Exports,t2,-1295.5757698028888
Kenya,2026,Q4,d5,Exports,t20,-487.2255084777855
Kenya,2026,Q4,d5,Exports,t21,-527.0198332994695
Kenya,2026,Q4,d5,Exports,t22,-694.3749491014918
Kenya,2026,Q4,d5,Exports,t23,-859.6880632120512
Kenya,2026,Q4,d5,Exports,t24,-1500.0
Kenya,2026,Q4,d5,Exports,t3,-1267.8860595395315
Kenya,2026,Q4,d5,Exports,t4,-1293.4428864638403
Kenya,2026,Q4,d5,Exports,t5,-1252.0050705224353
Kenya,2026,Q4,d5,Exports,t6,-1121.2839913495625
Kenya,2026,Q4,d5,Exports,t7,-983.7498809764372
Kenya,2026,Q4,d5,Exports,t8,-1041.0615716757325
Kenya,2026,Q4,d5,Exports,t9,-974.2898670832748
Kenya,2026,Q4,d5,Geothermal,t1,1728.3738190422712
Kenya,2026,Q4,d5,Geothermal,t10,1703.040040600354
Kenya,2026,Q4,d5,Geothermal,t11,1703.040040600354
Kenya,2026,Q4,d5,Geothermal,t12,1685.940040600354
Kenya,2026,Q4,d5,Geothermal,t13,1703.040040600354
Kenya,2026,Q4,d5,Geothermal,t14,1708.588454609391
Kenya,2026,Q4,d5,Geothermal,t15,1713.940040600354
Kenya,2026,Q4,d5,Geothermal,t16,1721.929319023811
Kenya,2026,Q4,d5,Geothermal,t17,1723.6467060899863
Kenya,2026,Q4,d5,Geothermal,t18,1725.8062191240813
Kenya,2026,Q4,d5,Geothermal,t19,1722.937430841901
Kenya,2026,Q4,d5,Geothermal,t2,1725.9874308419012
Kenya,2026,Q4,d5,Geothermal,t20,1715.940040600354
Kenya,2026,Q4,d5,Geothermal,t21,1711.123726947741
Kenya,2026,Q4,d5,Geothermal,t22,1706.801192595831
Kenya,2026,Q4,d5,Geothermal,t23,1687.690040600354
Kenya,2026,Q4,d5,Geothermal,t24,895.6941637140947
Kenya,2026,Q4,d5,Geothermal,t3,1685.0956024832394
Kenya,2026,Q4,d5,Geothermal,t4,1684.5032530818442
Kenya,2026,Q4,d5,Geothermal,t5,1698.263238691847
Kenya,2026,Q4,d5,Geothermal,t6,1727.7529082536712
Kenya,2026,Q4,d5,Geothermal,t7,1703.040040600354
Kenya,2026,Q4,d5,Geothermal,t8,1671.02140730523
Kenya,2026,Q4,d5,Geothermal,t9,1685.940040600354
Kenya,2026,Q4,d5,Imports,t1,210.0
Kenya,2026,Q4,d5,Imports,t10,210.0
Kenya,2026,Q4,d5,Imports,t11,210.0
Kenya,2026,Q4,d5,Imports,t12,210.0
Kenya,2026,Q4,d5,Imports,t13,210.0
Kenya,2026,Q4,d5,Imports,t14,210.0
Kenya,2026,Q4,d5,Imports,t15,210.0
Kenya,2026,Q4,d5,Imports,t16,210.0
Kenya,2026,Q4,d5,Imports,t17,210.0
Kenya,2026,Q4,d5,Imports,t18,210.0
Kenya,2026,Q4,d5,Imports,t19,210.0
Kenya,2026,Q4,d5,Imports,t2,210.0
Kenya,2026,Q4,d5,Imports,t20,210.0
Kenya,2026,Q4,d5,Imports,t21,210.0
Kenya,2026,Q4,d5,Imports,t22,210.0
Kenya,2026,Q4,d5,Imports,t23,210.0
Kenya,2026,Q4,d5,Imports,t24,210.0
Kenya,2026,Q4,d5,Imports,t3,210.0
Kenya,2026,Q4,d5,Imports,t4,210.0
Kenya,2026,Q4,d5,Imports,t5,210.0
Kenya,2026,Q4,d5,Imports,t6,210.0
Kenya,2026,Q4,d5,Imports,t7,210.0
Kenya,2026,Q4,d5,Imports,t8,210.0
Kenya,2026,Q4,d5,Imports,t9,210.0
Kenya,2026,Q4,d5,Onshore Wind,t1,172.77271936980003
Kenya,2026,Q4,d5,Onshore Wind,t10,407.3703291834
Kenya,2026,Q4,d5,Onshore Wind,t11,387.7238584164
Kenya,2026,Q4,d5,Onshore Wind,t12,357.918
Kenya,2026,Q4,d5,Onshore Wind,t13,311.8412
Kenya,2026,Q4,d5,Onshore Wind,t14,219.2762
Kenya,2026,Q4,d5,Onshore Wind,t15,172.77271936980003
Kenya,2026,Q4,d5,Onshore Wind,t16,159.04469672519997
Kenya,2026,Q4,d5,Onshore Wind,t17,159.04469672519997
Kenya,2026,Q4,d5,Onshore Wind,t18,146.11016882439998
Kenya,2026,Q4,d5,Onshore Wind,t19,187.3486407056
Kenya,2026,Q4,d5,Onshore Wind,t2,187.3486407056
Kenya,2026,Q4,d5,Onshore Wind,t20,261.3523769032
Kenya,2026,Q4,d5,Onshore Wind,t21,322.30306826519995
Kenya,2026,Q4,d5,Onshore Wind,t22,344.2568956794
Kenya,2026,Q4,d5,Onshore Wind,t23,353.06865541199994
Kenya,2026,Q4,d5,Onshore Wind,t24,353.06865541199994
Kenya,2026,Q4,d5,Onshore Wind,t3,187.3486407056
Kenya,2026,Q4,d5,Onshore Wind,t4,172.77271936980003
Kenya,2026,Q4,d5,Onshore Wind,t5,172.77271936980003
Kenya,2026,Q4,d5,Onshore Wind,t6,172.77271936980003
Kenya,2026,Q4,d5,Onshore Wind,t7,353.06865541199994
Kenya,2026,Q4,d5,Onshore Wind,t8,411.4
Kenya,2026,Q4,d5,Onshore Wind,t9,411.4
Kenya,2026,Q4,d5,PV,t10,113.603301061
Kenya,2026,Q4,d5,PV,t11,124.78440271550002
Kenya,2026,Q4,d5,PV,t12,127.0592260015
Kenya,2026,Q4,d5,PV,t13,127.0592260015
Kenya,2026,Q4,d5,PV,t14,113.065615589
Kenya,2026,Q4,d5,PV,t15,90.3173817035
Kenya,2026,Q4,d5,PV,t16,56.691356101
Kenya,2026,Q4,d5,PV,t17,23.5754423265
Kenya,2026,Q4,d5,PV,t18,2.44655
Kenya,2026,Q4,d5,PV,t6,1.806071924
Kenya,2026,Q4,d5,PV,t7,24.761107846500003
Kenya,2026,Q4,d5,PV,t8,59.559012147
Kenya,2026,Q4,d5,PV,t9,91.034295715
Kenya,2026,Q4,d5,ROR,t1,466.0100000000001
Kenya,2026,Q4,d5,ROR,t10,466.0100000000001
Kenya,2026,Q4,d5,ROR,t11,466.0100000000001
Kenya,2026,Q4,d5,ROR,t12,466.0100000000001
Kenya,2026,Q4,d5,ROR,t13,466.0100000000001
Kenya,2026,Q4,d5,ROR,t14,466.0100000000001
Kenya,2026,Q4,d5,ROR,t15,466.0100000000001
Kenya,2026,Q4,d5,ROR,t16,466.0100000000001
Kenya,2026,Q4,d5,ROR,t17,466.0100000000001
Kenya,2026,Q4,d5,ROR,t18,466.0100000000001
Kenya,2026,Q4,d5,ROR,t19,466.0100000000001
Kenya,2026,Q4,d5,ROR,t2,466.0100000000001
Kenya,2026,Q4,d5,ROR,t20,466.0100000000001
Kenya,2026,Q4,d5,ROR,t21,466.0100000000001
Kenya,2026,Q4,d5,ROR,t22,466.0100000000001
Kenya,2026,Q4,d5,ROR,t23,466.0100000000001
Kenya,2026,Q4,d5,ROR,t24,466.0100000000001
Kenya,2026,Q4,d5,ROR,t3,466.0100000000001
Kenya,2026,Q4,d5,ROR,t4,466.0100000000001
Kenya,2026,Q4,d5,ROR,t5,466.0100000000001
Kenya,2026,Q4,d5,ROR,t6,466.0100000000001
Kenya,2026,Q4,d5,ROR,t7,466.0100000000001
Kenya,2026,Q4,d5,ROR,t8,466.0100000000001
Kenya,2026,Q4,d5,ROR,t9,466.0100000000001
Kenya,2026,Q4,d5,Solar,t1,98.0
Kenya,2026,Q4,d5,Solar,t10,98.0
Kenya,2026,Q4,d5,Solar,t11,98.0
Kenya,2026,Q4,d5,Solar,t12,98.0
Kenya,2026,Q4,d5,Solar,t13,98.0
Kenya,2026,Q4,d5,Solar,t14,98.0
Kenya,2026,Q4,d5,Solar,t15,98.0
Kenya,2026,Q4,d5,Solar,t16,98.0
Kenya,2026,Q4,d5,Solar,t17,98.0
Kenya,2026,Q4,d5,Solar,t18,98.0
Kenya,2026,Q4,d5,Solar,t19,98.0
Kenya,2026,Q4,d5,Solar,t2,98.0
Kenya,2026,Q4,d5,Solar,t20,98.0
Kenya,2026,Q4,d5,Solar,t21,98.0
Kenya,2026,Q4,d5,Solar,t22,98.0
Kenya,2026,Q4,d5,Solar,t23,98.0
Kenya,2026,Q4,d5,Solar,t24,98.0
Kenya,2026,Q4,d5,Solar,t3,98.0
Kenya,2026,Q4,d5,Solar,t4,98.0
Kenya,2026,Q4,d5,Solar,t5,98.0
Kenya,2026,Q4,d5,Solar,t6,98.0
Kenya,2026,Q4,d5,Solar,t7,98.0
Kenya,2026,Q4,d5,Solar,t8,98.0
Kenya,2026,Q4,d5,Solar,t9,98.0
Libya,2026,Q1,d1,Demand,t1,6580.413500594927
Libya,2026,Q1,d1,Demand,t10,849.4675816802035
Libya,2026,Q1,d1,Demand,t11,492.4894498599722
Libya,2026,Q1,d1,Demand,t12,610.020354593649
Libya,2026,Q1,d1,Demand,t13,948.1408994503352
Libya,2026,Q1,d1,Demand,t14,287.6875142334263
Libya,2026,Q1,d1,Demand,t15,879.2888513588788
Libya,2026,Q1,d1,Demand,t16,1009.099077960164
Libya,2026,Q1,d1,Demand,t17,750.355729081507
Libya,2026,Q1,d1,Demand,t18,330.2266752750625
Libya,2026,Q1,d1,Demand,t19,9.209508734098254
Libya,2026,Q1,d1,Demand,t2,7400.498347425017
Libya,2026,Q1,d1,Demand,t20,39.90788273668706
Libya,2026,Q1,d1,Demand,t21,74.55317419669575
Libya,2026,Q1,d1,Demand,t22,474.5090018871245
Libya,2026,Q1,d1,Demand,t23,1101.1941653011463
Libya,2026,Q1,d1,Demand,t24,2519.8971145143983
Libya,2026,Q1,d1,Demand,t3,7510.135382577066
Libya,2026,Q1,d1,Demand,t4,7818.873192583638
Libya,2026,Q1,d1,Demand,t5,7975.434841063308
Libya,2026,Q1,d1,Demand,t6,7410.14642565446
Libya,2026,Q1,d1,Demand,t7,4042.097368612332
Libya,2026,Q1,d1,Demand,t8,2226.508439508945
Libya,2026,Q1,d1,Demand,t9,1437.9990710053582
Libya,2026,Q1,d1,Exports,t19,-16.56469126590175
Libya,2026,Q1,d1,Gas,t1,3255.0
Libya,2026,Q1,d1,Gas,t1,3144.119300594927
Libya,2026,Q1,d1,Gas,t10,832.1686816802035
Libya,2026,Q1,d1,Gas,t11,481.4986498599722
Libya,2026,Q1,d1,Gas,t12,601.235454593649
Libya,2026,Q1,d1,Gas,t13,938.1949994503352
Libya,2026,Q1,d1,Gas,t14,275.6518142334263
Libya,2026,Q1,d1,Gas,t15,864.1571513588788
Libya,2026,Q1,d1,Gas,t16,991.413177960164
Libya,2026,Q1,d1,Gas,t17,732.0506290815069
Libya,2026,Q1,d1,Gas,t18,308.0128752750625
Libya,2026,Q1,d1,Gas,t2,3255.0
Libya,2026,Q1,d1,Gas,t2,3849.0
Libya,2026,Q1,d1,Gas,t20,12.198682736687058
Libya,2026,Q1,d1,Gas,t21,45.37337419669575
Libya,2026,Q1,d1,Gas,t22,443.54900188712446
Libya,2026,Q1,d1,Gas,t23,1070.7759653011467
Libya,2026,Q1,d1,Gas,t24,2320.3752145143985
Libya,2026,Q1,d1,Gas,t3,3255.0
Libya,2026,Q1,d1,Gas,t3,3849.0
Libya,2026,Q1,d1,Gas,t4,3255.0
Libya,2026,Q1,d1,Gas,t4,3849.0
Libya,2026,Q1,d1,Gas,t5,3255.0
Libya,2026,Q1,d1,Gas,t5,3849.0
Libya,2026,Q1,d1,Gas,t6,3255.0
Libya,2026,Q1,d1,Gas,t6,3849.0
Libya,2026,Q1,d1,Gas,t7,3102.0600400000003
Libya,2026,Q1,d1,Gas,t7,750.7709286123318
Libya,2026,Q1,d1,Gas,t8,2040.0
Libya,2026,Q1,d1,Gas,t9,1415.9013710053584
Libya,2026,Q1,d1,Imports,t1,180.0
Libya,2026,Q1,d1,Imports,t2,180.0
Libya,2026,Q1,d1,Imports,t24,180.0
Libya,2026,Q1,d1,Imports,t3,180.0
