z,y,q,d,tech,f,techfuel,t,value
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t18,21.76444352821348
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t19,128.0688717171549
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t20,152.84916804766976
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t21,369.39008594987126
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q1,d5,ReservoirHydro,Water,Reservoir,t24,324.264588606879
Uganda,2026,Q1,d5,ROR,Water,ROR,t1,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t2,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t3,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t4,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t5,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t6,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t7,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t8,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t9,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t10,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t11,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t12,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t13,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t14,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t15,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t16,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t17,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t18,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t19,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t20,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t21,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t22,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t23,636.9217278554996
Uganda,2026,Q1,d5,ROR,Water,ROR,t24,636.9217278554996
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t1,49.42587896656596
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t2,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t3,35.95
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t4,37.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t5,37.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t6,43.68514589783058
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t7,37.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t8,37.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t9,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t10,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t11,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t12,48.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t13,55.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t14,55.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t15,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t16,60.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t17,37.0
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t18,32.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t19,32.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t20,50.14348434504684
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t22,76.37015575635529
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q2,d1,BiomassPlant,Biomass,Biomass,t24,71.35
Uganda,2026,Q2,d1,PV,Solar,PV,t7,0.4192974
Uganda,2026,Q2,d1,PV,Solar,PV,t8,13.322540960939998
Uganda,2026,Q2,d1,PV,Solar,PV,t9,35.75742705582
Uganda,2026,Q2,d1,PV,Solar,PV,t10,57.05205167718
Uganda,2026,Q2,d1,PV,Solar,PV,t11,74.45809277775002
Uganda,2026,Q2,d1,PV,Solar,PV,t12,86.61113488721999
Uganda,2026,Q2,d1,PV,Solar,PV,t13,89.81751081645
Uganda,2026,Q2,d1,PV,Solar,PV,t14,89.81751081645
Uganda,2026,Q2,d1,PV,Solar,PV,t15,81.19245694242
Uganda,2026,Q2,d1,PV,Solar,PV,t16,64.05929889762
Uganda,2026,Q2,d1,PV,Solar,PV,t17,44.54815997928
Uganda,2026,Q2,d1,PV,Solar,PV,t18,21.850136621279997
Uganda,2026,Q2,d1,PV,Solar,PV,t19,3.149516999999999
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t1,170.8982679294195
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t2,69.29407345735319
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t3,48.99857283575341
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t4,23.080742227120368
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t5,10.546342108291128
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t7,80.73752854579999
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t8,158.66592525804867
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t9,115.60735825727636
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t10,128.55769215243515
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t11,120.4052624460985
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t12,129.8883888029044
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t13,132.43228325314612
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t14,135.4058100182458
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t15,139.46705920666432
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t16,145.36393340902464
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t17,205.81906789859192
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t18,225.04069965336717
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t19,269.0123256964022
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t20,380.0
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q2,d1,ReservoirHydro,Water,Reservoir,t24,365.3277848855614
Uganda,2026,Q2,d1,ROR,Water,ROR,t1,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t2,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t3,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t4,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t5,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t6,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t7,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t8,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t9,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t10,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t11,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t12,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t13,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t14,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t15,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t16,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t17,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t18,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t19,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t20,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t21,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t22,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t23,646.5446194445
Uganda,2026,Q2,d1,ROR,Water,ROR,t24,646.5446194445
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t1,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t2,59.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t3,52.02184122110259
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t6,3.4044343220277824
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t7,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t8,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t9,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t10,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t11,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t12,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t13,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t14,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t15,58.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t16,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t17,60.0
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t18,32.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t19,32.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t20,47.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q2,d2,BiomassPlant,Biomass,Biomass,t24,48.35
Uganda,2026,Q2,d2,PV,Solar,PV,t7,0.4384434
Uganda,2026,Q2,d2,PV,Solar,PV,t8,15.797980143900002
Uganda,2026,Q2,d2,PV,Solar,PV,t9,42.06297490793999
Uganda,2026,Q2,d2,PV,Solar,PV,t10,66.7978753437
Uganda,2026,Q2,d2,PV,Solar,PV,t11,87.03995110404
Uganda,2026,Q2,d2,PV,Solar,PV,t12,89.81751081645
Uganda,2026,Q2,d2,PV,Solar,PV,t13,89.81751081645
Uganda,2026,Q2,d2,PV,Solar,PV,t14,89.81751081645
Uganda,2026,Q2,d2,PV,Solar,PV,t15,89.81751081645
Uganda,2026,Q2,d2,PV,Solar,PV,t16,78.36616807530001
Uganda,2026,Q2,d2,PV,Solar,PV,t17,55.78509461201999
Uganda,2026,Q2,d2,PV,Solar,PV,t18,29.84171205846
Uganda,2026,Q2,d2,PV,Solar,PV,t19,5.772518999999999
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t1,125.79965889607934
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t2,28.93844137786698
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t7,6.882013783692059
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t8,67.33557458583743
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t9,38.15036208607546
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t10,51.15259127508614
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t11,89.01981605433161
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t12,72.50801031467563
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t13,44.09064370123008
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t14,40.447063169482135
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t15,18.843677055068724
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t16,41.61166628216961
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t17,91.89875800423796
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t18,213.53927214264604
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t19,266.88779829095427
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t20,329.35012446206576
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q2,d2,ReservoirHydro,Water,Reservoir,t24,345.69444073123896
Uganda,2026,Q2,d2,ROR,Water,ROR,t1,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t2,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t3,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t4,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t5,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t6,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t7,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t8,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t9,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t10,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t11,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t12,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t13,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t14,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t15,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t16,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t17,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t18,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t19,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t20,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t21,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t22,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t23,646.5446194445
Uganda,2026,Q2,d2,ROR,Water,ROR,t24,646.5446194445
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t1,12.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t2,7.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t3,5.455435291304752
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t4,5.435672446923718
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t8,2.949566708334055
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t9,25.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t10,12.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t11,12.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t12,25.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t13,12.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t15,25.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t16,32.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t17,12.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t19,32.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t20,15.0
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t23,46.35
Uganda,2026,Q2,d3,BiomassPlant,Biomass,Biomass,t24,7.35
Uganda,2026,Q2,d3,PV,Solar,PV,t7,0.2335811999999999
Uganda,2026,Q2,d3,PV,Solar,PV,t8,9.190080000000004
Uganda,2026,Q2,d3,PV,Solar,PV,t9,26.81076087558001
Uganda,2026,Q2,d3,PV,Solar,PV,t10,45.18163851186001
Uganda,2026,Q2,d3,PV,Solar,PV,t11,63.766924256549984
Uganda,2026,Q2,d3,PV,Solar,PV,t12,71.21273348645998
Uganda,2026,Q2,d3,PV,Solar,PV,t13,66.35931333423
Uganda,2026,Q2,d3,PV,Solar,PV,t14,53.87491322163
Uganda,2026,Q2,d3,PV,Solar,PV,t15,50.70752046300001
Uganda,2026,Q2,d3,PV,Solar,PV,t16,41.195596585920015
Uganda,2026,Q2,d3,PV,Solar,PV,t17,28.49678836491
Uganda,2026,Q2,d3,PV,Solar,PV,t18,13.965765286169995
Uganda,2026,Q2,d3,PV,Solar,PV,t19,2.4219690000000003
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t1,86.10680783289354
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t2,9.50839344419694
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t9,8.403266422086062
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t10,35.016014863466694
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t11,38.05872334854723
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t12,44.66613871133916
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t13,64.7083993535191
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t14,117.76710944677302
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t15,95.8752845402845
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t16,102.47806190799702
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t17,117.5614989263845
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t18,121.51429586227948
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t19,162.286591378165
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t20,251.71930526209195
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t23,379.17663888878576
Uganda,2026,Q2,d3,ReservoirHydro,Water,Reservoir,t24,269.85346985945046
Uganda,2026,Q2,d3,ROR,Water,ROR,t1,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t2,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t3,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t4,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t5,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t6,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t7,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t8,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t9,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t10,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t11,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t12,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t13,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t14,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t15,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t16,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t17,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t18,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t19,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t20,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t21,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t22,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t23,646.5446194445
Uganda,2026,Q2,d3,ROR,Water,ROR,t24,646.5446194445
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t1,35.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t2,12.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t3,32.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t4,22.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t6,11.53631218255191
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t8,12.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t9,35.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t11,25.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t12,35.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t13,12.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t14,35.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t16,25.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t17,32.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t18,12.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t19,3.0
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t20,19.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q2,d4,BiomassPlant,Biomass,Biomass,t24,49.44319662757355
Uganda,2026,Q2,d4,PV,Solar,PV,t7,0.3991941
Uganda,2026,Q2,d4,PV,Solar,PV,t8,14.09246097354
Uganda,2026,Q2,d4,PV,Solar,PV,t9,37.25828381468999
Uganda,2026,Q2,d4,PV,Solar,PV,t10,59.04019969595999
Uganda,2026,Q2,d4,PV,Solar,PV,t11,76.45598658918
Uganda,2026,Q2,d4,PV,Solar,PV,t12,88.30690816920001
Uganda,2026,Q2,d4,PV,Solar,PV,t13,89.81751081645
Uganda,2026,Q2,d4,PV,Solar,PV,t14,89.81751081645
Uganda,2026,Q2,d4,PV,Solar,PV,t15,84.02849160219002
Uganda,2026,Q2,d4,PV,Solar,PV,t16,66.82711281738
Uganda,2026,Q2,d4,PV,Solar,PV,t17,42.70619923316999
Uganda,2026,Q2,d4,PV,Solar,PV,t18,19.32596828361
Uganda,2026,Q2,d4,PV,Solar,PV,t19,3.8579190000000008
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t1,159.47287504630958
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t2,72.17091706795196
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t3,19.46596775484778
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t4,9.785925983968127
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t5,4.919777666820437
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t7,35.29685707450312
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t8,55.033577335469545
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t9,55.14075632266179
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t10,113.89530201195704
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t11,114.8841220559899
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t12,75.38619173483221
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t13,108.65068382571631
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t14,141.8480079125992
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t15,128.46315792009295
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t16,128.5113838945506
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t17,191.5652206741828
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t18,248.22639554850696
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t19,298.3354618079835
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t20,340.7652337431589
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q2,d4,ReservoirHydro,Water,Reservoir,t24,380.0
Uganda,2026,Q2,d4,ROR,Water,ROR,t1,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t2,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t3,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t4,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t5,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t6,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t7,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t8,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t9,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t10,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t11,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t12,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t13,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t14,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t15,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t16,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t17,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t18,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t19,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t20,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t21,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t22,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t23,646.5446194445
Uganda,2026,Q2,d4,ROR,Water,ROR,t24,646.5446194445
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t1,37.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t2,13.046625547279293
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t7,15.484243171076857
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t8,35.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t9,15.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t10,35.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t11,12.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t12,25.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t13,25.0
