gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
KafueGorgeLower_HY_ZMB,Q3,d2,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498
KafueGorgeLower_HY_ZMB,Q3,d3,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498
KafueGorgeLower_HY_ZMB,Q3,d4,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498,0.705201498
KafueGorgeLower_HY_ZMB,Q4,d1,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966
KafueGorgeLower_HY_ZMB,Q4,d2,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966
KafueGorgeLower_HY_ZMB,Q4,d3,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966
KafueGorgeLower_HY_ZMB,Q4,d4,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966,0.69581966
Kakono,Q1,d1,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463
Kakono,Q1,d2,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463
Kakono,Q1,d3,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463
Kakono,Q1,d4,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463,0.70775463
Kakono,Q2,d1,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326
Kakono,Q2,d2,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326
Kakono,Q2,d3,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326
Kakono,Q2,d4,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326,0.91632326
Kakono,Q3,d1,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058
Kakono,Q3,d2,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058
Kakono,Q3,d3,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058
Kakono,Q3,d4,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058,0.919384058
Kakono,Q4,d1,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051
Kakono,Q4,d2,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051
Kakono,Q4,d3,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051
Kakono,Q4,d4,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051,0.726336051
KalungwishiI_HY_ZMB,Q1,d1,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
KalungwishiI_HY_ZMB,Q1,d2,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
KalungwishiI_HY_ZMB,Q1,d3,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
KalungwishiI_HY_ZMB,Q1,d4,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
KalungwishiI_HY_ZMB,Q2,d1,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
KalungwishiI_HY_ZMB,Q2,d2,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
KalungwishiI_HY_ZMB,Q2,d3,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
KalungwishiI_HY_ZMB,Q2,d4,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
KalungwishiI_HY_ZMB,Q3,d1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
KalungwishiI_HY_ZMB,Q3,d2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
KalungwishiI_HY_ZMB,Q3,d3,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
KalungwishiI_HY_ZMB,Q3,d4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
KalungwishiI_HY_ZMB,Q4,d1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
KalungwishiI_HY_ZMB,Q4,d2,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
KalungwishiI_HY_ZMB,Q4,d3,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
KalungwishiI_HY_ZMB,Q4,d4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Kam'mwamba_C_MWI,Q1,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q1,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q1,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q1,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q2,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q2,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q2,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q2,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q3,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q3,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q3,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q3,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q4,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q4,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q4,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kam'mwamba_C_MWI,Q4,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Kapichira_HY_MWI,Q1,d1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q1,d2,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q1,d3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q1,d4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q2,d1,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q2,d2,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q2,d3,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q2,d4,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q3,d1,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q3,d2,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q3,d3,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q3,d4,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_HY_MWI,Q4,d1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q4,d2,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q4,d3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_HY_MWI,Q4,d4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q1,d1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q1,d2,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q1,d3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q1,d4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q2,d1,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q2,d2,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q2,d3,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q2,d4,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q3,d1,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q3,d2,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q3,d3,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q3,d4,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Kapichira_parts_HY_MWI,Q4,d1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q4,d2,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q4,d3,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Kapichira_parts_HY_MWI,Q4,d4,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
KaribaNB_HY_ZMB,Q1,d1,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948
KaribaNB_HY_ZMB,Q1,d2,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948
KaribaNB_HY_ZMB,Q1,d3,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948
KaribaNB_HY_ZMB,Q1,d4,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948,0.490202948
KaribaNB_HY_ZMB,Q2,d1,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876
KaribaNB_HY_ZMB,Q2,d2,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876
KaribaNB_HY_ZMB,Q2,d3,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876
KaribaNB_HY_ZMB,Q2,d4,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876,0.507795876
KaribaNB_HY_ZMB,Q3,d1,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983
KaribaNB_HY_ZMB,Q3,d2,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983
KaribaNB_HY_ZMB,Q3,d3,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983
KaribaNB_HY_ZMB,Q3,d4,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983,0.514992983
KaribaNB_HY_ZMB,Q4,d1,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635
KaribaNB_HY_ZMB,Q4,d2,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635
KaribaNB_HY_ZMB,Q4,d3,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635
KaribaNB_HY_ZMB,Q4,d4,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635,0.508141635
