zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Serbia,Wind,m4,d6,0.6,0.52,0.64,0.68,0.56,0.57,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.93,0.85,0.7
Serbia,Wind,m4,d7,0.34,0.29,0.29,0.26,0.22,0.17,0.21,0.18,0.1,0.06,0.11,0.2,0.27,0.36,0.39,0.33,0.3,0.32,0.36,0.43,0.42,0.33,0.27,0.23
Serbia,Wind,m5,d1,0.17,0.14,0.11,0.1,0.08,0.04,0.02,0.05,0.12,0.2,0.25,0.31,0.39,0.45,0.45,0.46,0.45,0.41,0.34,0.27,0.23,0.2,0.15,0.1
Serbia,Wind,m5,d2,0.15,0.17,0.2,0.18,0.13,0.11,0.09,0.03,0,0,0,0,0,0.03,0.07,0.12,0.17,0.24,0.31,0.34,0.31,0.26,0.23,0.22
Serbia,Wind,m5,d3,0.26,0.29,0.33,0.32,0.27,0.27,0.41,0.46,0.44,0.43,0.41,0.4,0.39,0.38,0.36,0.31,0.21,0.12,0.1,0.12,0.17,0.2,0.21,0.2
Serbia,Wind,m5,d4,0.18,0.2,0.21,0.19,0.15,0.15,0.17,0.2,0.23,0.26,0.28,0.33,0.41,0.47,0.53,0.48,0.41,0.45,0.51,0.49,0.42,0.4,0.37,0.34
Serbia,Wind,m5,d5,0.3,0.26,0.26,0.26,0.25,0.36,0.69,0.97,1,1,1,1,1,1,1,0.97,0.65,0.37,0.3,0.45,0.88,1,1,0.79
Serbia,Wind,m5,d6,0.08,0.06,0.07,0.09,0.08,0.06,0.05,0.04,0.04,0.05,0.06,0.07,0.07,0.08,0.09,0.1,0.11,0.11,0.14,0.21,0.28,0.32,0.31,0.31
Serbia,Wind,m5,d7,0.02,0.02,0.02,0.02,0.01,0,0.04,0.11,0.17,0.24,0.32,0.43,0.49,0.4,0.28,0.18,0.2,0.3,0.35,0.29,0.17,0.16,0.1,0.11
Serbia,Wind,m6,d1,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.07,0.09,0.1,0.1,0.09,0.08,0.06,0.04,0.03,0.02,0.03,0.05,0.08
Serbia,Wind,m6,d2,0.36,0.34,0.32,0.26,0.19,0.23,0.19,0.19,0.22,0.27,0.31,0.33,0.35,0.37,0.41,0.46,0.48,0.43,0.45,0.4,0.26,0.2,0.18,0.16
Serbia,Wind,m6,d3,0.08,0.1,0.1,0.1,0.07,0.06,0.06,0.04,0.02,0.02,0.03,0.05,0.06,0.07,0.07,0.06,0.04,0.02,0.02,0.03,0.05,0.06,0.07,0.08
Serbia,Wind,m6,d4,0.28,0.27,0.28,0.27,0.19,0.23,0.34,0.42,0.46,0.5,0.55,0.59,0.62,0.64,0.64,0.61,0.5,0.34,0.3,0.28,0.25,0.19,0.16,0.15
Serbia,Wind,m6,d5,0.02,0.01,0.02,0.03,0.04,0.05,0.11,0.15,0.19,0.22,0.25,0.31,0.38,0.45,0.5,0.54,0.52,0.46,0.49,0.45,0.38,0.35,0.31,0.26
Serbia,Wind,m6,d6,0.1,0.08,0.07,0.07,0.05,0.07,0.09,0.1,0.09,0.09,0.13,0.13,0.13,0.13,0.13,0.12,0.1,0.1,0.09,0.07,0.04,0.02,0.01,0.01
Serbia,Wind,m6,d7,0.82,0.66,0.56,0.41,0.38,0.47,0.4,0.35,0.35,0.36,0.36,0.37,0.39,0.4,0.44,0.57,0.74,0.74,0.69,0.6,0.52,0.46,0.44,0.4
Serbia,Wind,m7,d1,0.06,0.05,0.04,0.03,0.02,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.07,0.1,0.08,0.06,0.07,0.09,0.08,0.07
Serbia,Wind,m7,d2,0.31,0.26,0.18,0.14,0.11,0.15,0.19,0.23,0.29,0.33,0.34,0.35,0.35,0.35,0.31,0.27,0.22,0.15,0.1,0.08,0.08,0.08,0.08,0.09
Serbia,Wind,m7,d3,0.4,0.37,0.35,0.31,0.22,0.2,0.14,0.06,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.06,0.07,0.08,0.09,0.11,0.17,0.21,0.23
Serbia,Wind,m7,d4,0.01,0.01,0.01,0.02,0.03,0.06,0.11,0.11,0.12,0.13,0.15,0.17,0.18,0.18,0.22,0.33,0.42,0.43,0.51,0.49,0.39,0.23,0.14,0.1
Serbia,Wind,m7,d5,0.06,0.05,0.04,0.03,0.01,0,0,0.01,0.03,0.06,0.09,0.11,0.11,0.09,0.07,0.06,0.04,0.05,0.13,0.16,0.12,0.07,0.06,0.1
Serbia,Wind,m7,d6,0.37,0.29,0.24,0.22,0.18,0.18,0.2,0.2,0.21,0.22,0.23,0.21,0.2,0.24,0.25,0.21,0.14,0.1,0.07,0.04,0.06,0.12,0.17,0.22
Serbia,Wind,m7,d7,0.3,0.3,0.31,0.32,0.31,0.67,0.73,0.68,0.65,0.66,0.66,0.65,0.64,0.64,0.65,0.63,0.58,0.42,0.35,0.33,0.28,0.23,0.2,0.17
Serbia,Wind,m8,d1,0.2,0.15,0.11,0.09,0.06,0.04,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.08,0.12,0.16,0.15,0.1,0.07,0.08
Serbia,Wind,m8,d2,0.14,0.12,0.1,0.09,0.08,0.06,0.05,0.02,0.01,0.02,0.03,0.05,0.08,0.11,0.14,0.15,0.15,0.13,0.12,0.11,0.13,0.16,0.17,0.16
Serbia,Wind,m8,d3,0.26,0.24,0.22,0.2,0.13,0.23,0.24,0.24,0.25,0.28,0.31,0.34,0.36,0.39,0.41,0.43,0.46,0.43,0.46,0.41,0.34,0.27,0.22,0.19
Serbia,Wind,m8,d4,0.26,0.21,0.18,0.16,0.12,0.17,0.15,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.18,0.26,0.34,0.45,0.47,0.41,0.31,0.23,0.16
Serbia,Wind,m8,d5,0.09,0.09,0.08,0.07,0.06,0.05,0.04,0.04,0.06,0.07,0.07,0.08,0.09,0.1,0.12,0.15,0.18,0.18,0.22,0.32,0.36,0.34,0.27,0.2
Serbia,Wind,m8,d6,0.28,0.24,0.2,0.14,0.08,0.1,0.11,0.08,0.08,0.08,0.07,0.06,0.04,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.07,0.08
Serbia,Wind,m8,d7,0.14,0.12,0.1,0.08,0.06,0.04,0.04,0.06,0.07,0.06,0.05,0.06,0.07,0.1,0.14,0.2,0.24,0.28,0.35,0.42,0.39,0.32,0.23,0.17
Serbia,Wind,m9,d1,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.01,0,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.07,0.1,0.12,0.14,0.15,0.14,0.14,0.14
Serbia,Wind,m9,d2,0.15,0.14,0.14,0.11,0.09,0.05,0.03,0.03,0.03,0.05,0.09,0.15,0.22,0.23,0.13,0.03,0.01,0.06,0.14,0.19,0.22,0.23,0.24,0.24
Serbia,Wind,m9,d3,0.14,0.14,0.13,0.1,0.07,0.04,0.03,0.03,0.06,0.09,0.12,0.14,0.15,0.16,0.17,0.19,0.22,0.26,0.31,0.31,0.26,0.21,0.18,0.17
Serbia,Wind,m9,d4,0.38,0.36,0.35,0.33,0.33,0.25,0.36,0.4,0.38,0.36,0.36,0.38,0.43,0.48,0.54,0.62,0.69,0.8,0.77,0.67,0.63,0.58,0.49,0.43
Serbia,Wind,m9,d5,0.06,0.07,0.06,0.06,0.05,0.04,0.04,0.07,0.07,0.07,0.06,0.06,0.07,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.14,0.12,0.09
Serbia,Wind,m9,d6,0.25,0.24,0.23,0.21,0.22,0.18,0.17,0.18,0.14,0.09,0.05,0.03,0.03,0.07,0.11,0.11,0.11,0.11,0.1,0.1,0.12,0.17,0.2,0.18
Serbia,Wind,m9,d7,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.12,0.11,0.13,0.16,0.19,0.2,0.19,0.19,0.19,0.19,0.22,0.23,0.23,0.19,0.16,0.14,0.14
Serbia,Wind,m10,d1,0.07,0.06,0.04,0.03,0.02,0.02,0.01,0.01,0.03,0.04,0.06,0.09,0.14,0.18,0.23,0.28,0.32,0.3,0.24,0.19,0.15,0.12,0.09,0.07
Serbia,Wind,m10,d2,0.06,0.09,0.12,0.13,0.13,0.14,0.12,0.11,0.09,0.05,0.03,0.02,0.01,0,0.01,0.02,0.05,0.08,0.1,0.11,0.11,0.1,0.09,0.08
Serbia,Wind,m10,d3,0.4,0.38,0.34,0.31,0.28,0.26,0.26,0.27,0.23,0.18,0.15,0.16,0.18,0.2,0.26,0.3,0.32,0.4,0.38,0.35,0.3,0.26,0.22,0.2
Serbia,Wind,m10,d4,0.26,0.2,0.16,0.13,0.13,0.11,0.06,0.09,0.2,0.25,0.27,0.3,0.35,0.39,0.39,0.35,0.31,0.23,0.18,0.16,0.12,0.08,0.06,0.05
Serbia,Wind,m10,d5,0.01,0.01,0.02,0.02,0.02,0.04,0.04,0.02,0,0,0.01,0.02,0.03,0.05,0.07,0.11,0.16,0.18,0.17,0.14,0.11,0.09,0.08,0.07
Serbia,Wind,m10,d6,0.03,0.01,0.01,0.01,0.02,0.02,0.01,0,0.01,0.03,0.05,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.08,0.09,0.11,0.12,0.11,0.1
Serbia,Wind,m10,d7,0.14,0.14,0.12,0.1,0.08,0.07,0.05,0.03,0.02,0.04,0.07,0.1,0.11,0.11,0.07,0.1,0.14,0.17,0.17,0.15,0.12,0.08,0.05,0.05
Serbia,Wind,m11,d1,0.12,0.1,0.08,0.06,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.11,0.11
Serbia,Wind,m11,d2,0.55,0.64,0.58,0.59,0.65,0.62,0.48,0.34,0.59,0.75,0.83,0.94,1,0.93,0.77,0.71,0.58,0.38,0.25,0.21,0.21,0.22,0.27,0.33
Serbia,Wind,m11,d3,0.38,0.35,0.31,0.26,0.23,0.23,0.21,0.17,0.29,0.36,0.48,0.63,0.75,0.8,0.7,0.68,0.68,0.63,0.59,0.54,0.52,0.57,0.57,0.58
Serbia,Wind,m11,d4,0.45,0.4,0.37,0.37,0.36,0.35,0.34,0.35,0.47,0.58,0.61,0.58,0.48,0.37,0.37,0.36,0.32,0.29,0.28,0.29,0.31,0.31,0.29,0.24
Serbia,Wind,m11,d5,0.15,0.14,0.14,0.09,0.06,0.05,0.04,0.03,0.11,0.19,0.24,0.28,0.32,0.35,0.31,0.37,0.46,0.51,0.52,0.52,0.5,0.49,0.53,0.52
Serbia,Wind,m11,d6,0.86,1,1,1,1,1,1,0.73,0.75,0.86,0.83,0.59,0.33,0.31,0.28,0.26,0.2,0.15,0.11,0.07,0.05,0.03,0.02,0.01
Serbia,Wind,m11,d7,0.29,0.24,0.23,0.24,0.24,0.25,0.22,0.17,0.17,0.15,0.14,0.13,0.12,0.11,0.11,0.12,0.14,0.16,0.15,0.13,0.11,0.09,0.08,0.07
Serbia,Wind,m12,d1,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.05,0.05,0.06,0.08,0.12,0.16,0.19,0.21,0.22,0.24,0.24,0.22,0.19
Serbia,Wind,m12,d2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.83,0.61,0.66,0.76,0.82,0.85,0.89,0.81
Serbia,Wind,m12,d3,0.05,0.03,0.02,0.07,0.15,0.23,0.3,0.35,0.44,0.52,0.54,0.52,0.51,0.48,0.42,0.35,0.35,0.41,0.43,0.47,0.41,0.39,0.4,0.45
Serbia,Wind,m12,d4,0.13,0.12,0.11,0.11,0.1,0.1,0.09,0.1,0.13,0.17,0.19,0.17,0.14,0.12,0.07,0.03,0.01,0,0,0,0.01,0.02,0.05,0.07
Serbia,Wind,m12,d5,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.08,0.11,0.17,0.21,0.22,0.21,0.2,0.19,0.17,0.17,0.2,0.21
Serbia,Wind,m12,d6,0.72,0.62,0.57,0.55,0.48,0.4,0.34,0.35,0.52,1,1,1,1,0.94,0.69,0.66,0.69,0.72,0.71,0.7,0.74,0.69,0.55,0.46
Serbia,Wind,m12,d7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89,0.83,0.78,0.78,0.73,0.65
Kosovo,Wind,m1,d1,0.85,0.65,0.46,0.31,0.2,0.14,0.1,0.08,0.08,0.08,0.06,0.04,0.03,0.04,0.07,0.11,0.12,0.13,0.13,0.13,0.14,0.14,0.17,0.21
Kosovo,Wind,m1,d2,0.23,0.21,0.18,0.14,0.1,0.08,0.06,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.08,0.12,0.18,0.24,0.34,0.48
Kosovo,Wind,m1,d3,0.21,0.18,0.17,0.14,0.11,0.09,0.07,0.05,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.07,0.1,0.11,0.12,0.12,0.11,0.13,0.14,0.13
Kosovo,Wind,m1,d4,0.11,0.1,0.1,0.1,0.11,0.15,0.21,0.26,0.32,0.39,0.42,0.47,0.53,0.43,0.25,0.13,0.07,0.03,0.01,0.01,0.03,0.04,0.03,0.02
Kosovo,Wind,m1,d5,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.06,0.04,0.03,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.09
Kosovo,Wind,m1,d6,0.4,0.37,0.31,0.26,0.22,0.18,0.17,0.12,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.17,0.28,0.49,0.63,0.72,0.93,1,1,0.95
Kosovo,Wind,m1,d7,0.25,0.26,0.27,0.28,0.31,0.33,0.32,0.29,0.38,0.55,0.62,0.65,0.65,0.64,0.63,0.62,0.61,0.56,0.51,0.45,0.37,0.32,0.28,0.24
Kosovo,Wind,m2,d1,0.17,0.17,0.16,0.14,0.14,0.15,0.16,0.14,0.16,0.24,0.33,0.38,0.39,0.35,0.35,0.39,0.41,0.41,0.39,0.36,0.33,0.33,0.36,0.4
Kosovo,Wind,m2,d2,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0,0,0.01,0.02,0.04,0.07,0.1,0.12,0.11,0.1,0.11,0.12,0.12,0.12,0.13,0.12,0.11
Kosovo,Wind,m2,d3,0.51,0.46,0.38,0.28,0.17,0.09,0.07,0.08,0.09,0.1,0.1,0.1,0.11,0.14,0.19,0.22,0.21,0.29,0.28,0.26,0.28,0.3,0.29,0.25
Kosovo,Wind,m2,d4,0.93,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.9,0.87,0.84,0.82,0.78
Kosovo,Wind,m2,d5,0.74,0.72,0.72,0.71,0.7,0.7,0.73,0.9,0.96,1,1,1,1,1,0.95,0.87,0.92,0.86,0.76,0.71,0.67,0.65,0.65,0.64
Kosovo,Wind,m2,d6,0.13,0.12,0.11,0.09,0.07,0.06,0.04,0.02,0.02,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Kosovo,Wind,m2,d7,0.25,0.24,0.23,0.22,0.21,0.21,0.17,0.32,0.45,0.44,0.4,0.38,0.37,0.37,0.33,0.28,0.29,0.28,0.26,0.22,0.18,0.15,0.13,0.1
Kosovo,Wind,m3,d1,0.13,0.11,0.1,0.08,0.07,0.07,0.04,0.07,0.13,0.12,0.12,0.15,0.21,0.27,0.28,0.27,0.34,0.43,0.49,0.47,0.46,0.44,0.41,0.38
Kosovo,Wind,m3,d2,0.33,0.35,0.34,0.3,0.24,0.15,0.13,0.08,0.04,0.03,0.02,0.02,0.02,0.03,0.04,0.04,0.03,0.02,0.02,0.07,0.13,0.14,0.13,0.12
Kosovo,Wind,m3,d3,0.26,0.24,0.23,0.22,0.22,0.23,0.17,0.17,0.3,0.34,0.35,0.39,0.45,0.45,0.36,0.29,0.25,0.24,0.22,0.22,0.22,0.17,0.12,0.09
Kosovo,Wind,m3,d4,0.14,0.18,0.21,0.21,0.23,0.21,0.16,0.24,0.25,0.26,0.3,0.39,0.49,0.57,0.54,0.41,0.35,0.27,0.2,0.15,0.16,0.19,0.19,0.17
Kosovo,Wind,m3,d5,0.15,0.13,0.1,0.08,0.07,0.06,0.03,0.04,0.04,0.05,0.05,0.06,0.07,0.08,0.08,0.06,0.07,0.1,0.14,0.16,0.17,0.16,0.15,0.14
Kosovo,Wind,m3,d6,0.07,0.1,0.12,0.13,0.13,0.13,0.12,0.15,0.17,0.17,0.17,0.17,0.19,0.2,0.21,0.17,0.16,0.23,0.3,0.33,0.31,0.22,0.2,0.22
Kosovo,Wind,m3,d7,0.41,0.36,0.32,0.25,0.24,0.2,0.37,0.37,0.29,0.24,0.2,0.15,0.12,0.13,0.14,0.09,0.05,0.11,0.3,0.5,0.65,0.65,0.62,0.57
Kosovo,Wind,m4,d1,0.19,0.18,0.16,0.16,0.17,0.18,0.24,0.26,0.25,0.25,0.28,0.33,0.38,0.41,0.45,0.44,0.35,0.4,0.45,0.46,0.46,0.45,0.41,0.38
Kosovo,Wind,m4,d2,0.01,0.02,0.04,0.05,0.06,0.05,0.06,0.07,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.06,0.09,0.11,0.13,0.15,0.17,0.18,0.18
Kosovo,Wind,m4,d3,0.12,0.14,0.15,0.16,0.17,0.15,0.13,0.23,0.24,0.23,0.22,0.2,0.19,0.19,0.19,0.17,0.13,0.14,0.15,0.15,0.16,0.16,0.17,0.16
Kosovo,Wind,m4,d4,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.13,0.19,0.25,0.31,0.34,0.35,0.27,0.2,0.17
Kosovo,Wind,m4,d5,0.13,0.14,0.13,0.12,0.11,0.1,0.13,0.14,0.14,0.15,0.16,0.16,0.14,0.1,0.07,0.04,0.02,0.01,0.01,0.01,0.03,0.05,0.07,0.09
Kosovo,Wind,m4,d6,0.45,0.39,0.48,0.51,0.42,0.43,0.72,0.9,1,1,1,1,1,1,1,1,1,1,1,0.8,0.73,0.7,0.64,0.53
Kosovo,Wind,m4,d7,0.26,0.22,0.22,0.2,0.16,0.13,0.16,0.14,0.08,0.04,0.08,0.15,0.2,0.27,0.29,0.25,0.22,0.24,0.27,0.33,0.32,0.25,0.2,0.17
Kosovo,Wind,m5,d1,0.13,0.11,0.09,0.07,0.06,0.03,0.01,0.04,0.09,0.15,0.19,0.23,0.29,0.34,0.34,0.34,0.34,0.31,0.25,0.21,0.18,0.15,0.11,0.08
Kosovo,Wind,m5,d2,0.11,0.13,0.15,0.14,0.1,0.08,0.06,0.02,0,0,0,0,0,0.02,0.05,0.09,0.13,0.18,0.23,0.26,0.23,0.2,0.18,0.16
Kosovo,Wind,m5,d3,0.19,0.22,0.25,0.24,0.2,0.21,0.31,0.34,0.33,0.32,0.31,0.3,0.29,0.29,0.27,0.24,0.16,0.09,0.07,0.09,0.13,0.15,0.16,0.15
Kosovo,Wind,m5,d4,0.14,0.15,0.16,0.14,0.11,0.11,0.13,0.15,0.18,0.2,0.21,0.25,0.31,0.36,0.4,0.36,0.31,0.34,0.38,0.37,0.31,0.3,0.28,0.25
Kosovo,Wind,m5,d5,0.22,0.2,0.19,0.2,0.19,0.27,0.52,0.73,0.89,1,1,1,0.98,0.96,0.83,0.73,0.49,0.28,0.23,0.34,0.66,0.84,0.8,0.6
Kosovo,Wind,m5,d6,0.06,0.05,0.05,0.07,0.06,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.07,0.08,0.08,0.08,0.11,0.16,0.21,0.24,0.23,0.24
Kosovo,Wind,m5,d7,0.01,0.01,0.02,0.01,0.01,0,0.03,0.08,0.13,0.18,0.24,0.33,0.37,0.3,0.21,0.13,0.15,0.22,0.27,0.22,0.13,0.12,0.07,0.09
Kosovo,Wind,m6,d1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.06,0.07,0.07,0.07,0.06,0.05,0.03,0.02,0.02,0.02,0.04,0.06
Kosovo,Wind,m6,d2,0.27,0.25,0.24,0.19,0.14,0.17,0.14,0.14,0.17,0.2,0.23,0.25,0.26,0.28,0.31,0.34,0.36,0.33,0.34,0.3,0.2,0.15,0.14,0.12
Kosovo,Wind,m6,d3,0.06,0.07,0.08,0.08,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.04,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.02,0.04,0.05,0.06,0.06
Kosovo,Wind,m6,d4,0.21,0.2,0.21,0.21,0.14,0.18,0.26,0.32,0.35,0.38,0.41,0.44,0.47,0.48,0.48,0.46,0.38,0.26,0.23,0.21,0.19,0.15,0.12,0.11
Kosovo,Wind,m6,d5,0.01,0.01,0.01,0.02,0.03,0.04,0.08,0.12,0.14,0.16,0.19,0.23,0.28,0.34,0.38,0.41,0.39,0.35,0.37,0.34,0.29,0.26,0.23,0.2
Kosovo,Wind,m6,d6,0.07,0.06,0.06,0.05,0.04,0.06,0.07,0.07,0.07,0.07,0.1,0.1,0.09,0.1,0.1,0.09,0.08,0.08,0.07,0.05,0.03,0.02,0.01,0.01
Kosovo,Wind,m6,d7,0.62,0.5,0.42,0.31,0.29,0.35,0.3,0.26,0.26,0.27,0.27,0.28,0.29,0.3,0.33,0.43,0.56,0.56,0.52,0.46,0.39,0.35,0.33,0.3
Kosovo,Wind,m7,d1,0.04,0.04,0.03,0.03,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.05,0.07,0.06,0.04,0.05,0.06,0.06,0.05
Kosovo,Wind,m7,d2,0.23,0.2,0.14,0.11,0.08,0.11,0.14,0.18,0.22,0.25,0.26,0.26,0.26,0.26,0.23,0.2,0.16,0.11,0.08,0.06,0.06,0.06,0.06,0.07
Kosovo,Wind,m7,d3,0.3,0.28,0.26,0.24,0.17,0.15,0.1,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.13,0.16,0.17
Kosovo,Wind,m7,d4,0,0,0.01,0.02,0.02,0.05,0.08,0.09,0.09,0.1,0.11,0.13,0.14,0.14,0.16,0.25,0.32,0.32,0.38,0.37,0.29,0.17,0.1,0.08
Kosovo,Wind,m7,d5,0.05,0.04,0.03,0.03,0.01,0,0,0,0.02,0.05,0.07,0.08,0.08,0.07,0.05,0.05,0.03,0.04,0.1,0.12,0.09,0.05,0.05,0.08
Kosovo,Wind,m7,d6,0.28,0.22,0.18,0.17,0.14,0.14,0.15,0.15,0.16,0.17,0.18,0.16,0.15,0.18,0.19,0.16,0.1,0.08,0.06,0.03,0.04,0.09,0.13,0.16
Kosovo,Wind,m7,d7,0.23,0.23,0.24,0.24,0.23,0.51,0.55,0.51,0.49,0.5,0.5,0.49,0.48,0.49,0.49,0.47,0.43,0.32,0.27,0.25,0.21,0.18,0.15,0.13
Kosovo,Wind,m8,d1,0.15,0.11,0.08,0.07,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.04,0.06,0.09,0.12,0.11,0.08,0.05,0.06
Kosovo,Wind,m8,d2,0.11,0.09,0.07,0.07,0.06,0.04,0.04,0.01,0.01,0.01,0.03,0.04,0.06,0.08,0.1,0.12,0.11,0.1,0.09,0.08,0.1,0.12,0.13,0.12
Kosovo,Wind,m8,d3,0.19,0.18,0.17,0.15,0.1,0.17,0.18,0.18,0.19,0.21,0.23,0.26,0.27,0.29,0.31,0.33,0.34,0.32,0.35,0.31,0.25,0.21,0.17,0.14
Kosovo,Wind,m8,d4,0.19,0.16,0.14,0.12,0.09,0.13,0.11,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.1,0.13,0.19,0.26,0.34,0.36,0.31,0.23,0.17,0.12
Kosovo,Wind,m8,d5,0.07,0.06,0.06,0.06,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.06,0.07,0.07,0.09,0.12,0.14,0.14,0.17,0.24,0.27,0.26,0.2,0.15
Kosovo,Wind,m8,d6,0.21,0.18,0.15,0.1,0.06,0.08,0.08,0.06,0.06,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.06
Kosovo,Wind,m8,d7,0.11,0.09,0.08,0.06,0.04,0.03,0.03,0.04,0.05,0.05,0.04,0.04,0.06,0.08,0.11,0.15,0.18,0.21,0.26,0.32,0.3,0.24,0.18,0.13
Kosovo,Wind,m9,d1,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.01,0,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.07,0.09,0.1,0.11,0.1,0.1,0.1
Kosovo,Wind,m9,d2,0.11,0.11,0.1,0.09,0.07,0.04,0.02,0.03,0.02,0.04,0.07,0.11,0.17,0.18,0.1,0.02,0.01,0.04,0.11,0.14,0.17,0.18,0.18,0.18
Kosovo,Wind,m9,d3,0.11,0.11,0.1,0.08,0.06,0.03,0.02,0.02,0.04,0.07,0.09,0.1,0.11,0.12,0.13,0.14,0.16,0.2,0.24,0.23,0.2,0.16,0.13,0.13
Kosovo,Wind,m9,d4,0.29,0.27,0.26,0.25,0.25,0.19,0.27,0.3,0.28,0.27,0.27,0.29,0.32,0.37,0.41,0.47,0.52,0.6,0.58,0.51,0.48,0.44,0.37,0.33
Kosovo,Wind,m9,d5,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.08,0.09,0.09,0.1,0.11,0.11,0.09,0.07
Kosovo,Wind,m9,d6,0.19,0.18,0.17,0.16,0.16,0.14,0.13,0.13,0.1,0.07,0.04,0.02,0.03,0.05,0.08,0.08,0.08,0.08,0.07,0.07,0.09,0.13,0.15,0.14
Kosovo,Wind,m9,d7,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.09,0.09,0.1,0.12,0.14,0.15,0.14,0.15,0.14,0.14,0.17,0.18,0.17,0.14,0.12,0.11,0.11
Kosovo,Wind,m10,d1,0.05,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.02,0.03,0.04,0.07,0.1,0.14,0.18,0.21,0.24,0.23,0.18,0.14,0.11,0.09,0.07,0.06
Kosovo,Wind,m10,d2,0.04,0.07,0.09,0.1,0.1,0.11,0.09,0.08,0.07,0.04,0.02,0.01,0,0,0,0.02,0.04,0.06,0.08,0.08,0.08,0.07,0.06,0.06
Kosovo,Wind,m10,d3,0.3,0.29,0.26,0.24,0.21,0.2,0.2,0.2,0.17,0.13,0.12,0.12,0.13,0.15,0.19,0.23,0.24,0.3,0.29,0.26,0.22,0.2,0.17,0.15
Kosovo,Wind,m10,d4,0.19,0.15,0.12,0.1,0.1,0.08,0.04,0.07,0.15,0.19,0.2,0.23,0.27,0.3,0.29,0.27,0.23,0.17,0.14,0.12,0.09,0.06,0.04,0.04
Kosovo,Wind,m10,d5,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.01,0,0,0.01,0.01,0.02,0.03,0.05,0.08,0.12,0.13,0.12,0.1,0.08,0.07,0.06,0.05
Kosovo,Wind,m10,d6,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.03,0.04,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.07,0.08,0.09,0.08,0.07
