country,zone,attribute,resolution,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
South_Africa,South_Africa,Variable O&M: $m,,2045,156.4,155.7,254.5,156.5
South_Africa,South_Africa,Variable O&M: $m,,2048,212.8,209.7,251.8,213.1
South_Africa,South_Africa,Variable O&M: $m,,2050,231.3,228.9,256.1,231.6
System,System,Carbon costs: $/MWh,,,19.7,19.7,22.3,19.7
System,System,Carbon costs: $m,,,79751.5,79622.5,90263.7,79754.7
System,System,Export revenues with internal zones: $/MWh,,,-12.4,-12.1,-13.4,-12.4
System,System,Export revenues with internal zones: $m,,,-50077.2,-49112.6,-54166.2,-50132.7
System,System,Fixed O&M: $/MWh,,,12.0,12.0,11.5,12.0
System,System,Fixed O&M: $m,,,48720.9,48692.6,46719.8,48721.3
System,System,Fuel costs: $/MWh,,,1.8,1.8,2.1,1.8
System,System,Fuel costs: $m,,,7382.4,7203.0,8565.7,7383.0
System,System,Import costs with internal zones: $/MWh,,,55.8,55.8,56.8,55.8
System,System,Import costs with internal zones: $m,,,225887.5,225837.7,229942.0,225948.5
System,System,Investment costs: $/MWh,,,12.1,12.2,11.6,12.1
System,System,Investment costs: $m,,,48989.1,49283.5,46916.1,48984.1
System,System,NPV of system cost: $/MWh,,,67.9,67.9,69.9,67.9
System,System,NPV of system cost: $m,,,274909.2,274876.9,283035.6,274911.5
System,System,Trade shared benefits: $/MWh,,,-43.4,-43.6,-43.4,-43.4
System,System,Trade shared benefits: $m,,,-175810.4,-176725.1,-175775.8,-175815.8
System,System,Transmission costs: $/MWh,,,0.3,0.3,0.3,0.3
System,System,Transmission costs: $m,,,1335.4,1359.4,1267.6,1337.7
System,System,Unmet country planning reserve costs: $/MWh,,,0.1,0.1,0.1,0.1
System,System,Unmet country planning reserve costs: $m,,,304.1,292.1,306.6,304.1
System,System,Unmet demand costs: $/MWh,,,20.7,20.7,20.7,20.7
System,System,Unmet demand costs: $m,,,83875.6,83876.9,83905.4,83875.5
System,System,Unmet system planning reserve costs: $m,,,,,,1.4
System,System,Variable O&M: $/MWh,,,1.1,1.1,1.3,1.1
System,System,Variable O&M: $m,,,4550.1,4546.9,5090.6,4549.7
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Malawi,2045,4.2,7.4,,2.3
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Malawi,2048,30.3,36.7,,26.0
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Malawi,2050,68.6,73.9,,101.1
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2038,125.4,124.2,125.7,135.7
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2040,177.0,172.5,237.0,180.4
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2042,280.4,296.0,306.6,281.2
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2045,397.1,408.0,431.4,410.0
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2048,569.0,584.5,575.4,563.2
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Mozambique_North,2050,606.0,686.6,687.4,675.8
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2030,1450.1,1450.1,1292.1,1450.1
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2032,1964.6,1968.0,1659.7,1964.6
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2035,1499.3,1518.7,1511.4,1499.3
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2038,1592.1,1621.5,1683.7,1540.0
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2040,1750.9,1640.6,1534.7,1702.5
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2042,1742.1,1807.9,1571.8,1738.4
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2045,1848.1,1901.6,1606.8,1820.1
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2048,1966.4,1991.3,1700.3,1987.5
Tanzania,Tanzania,Annual Energy Exchanges: GWh,Zambia,2050,2001.8,2085.9,1700.6,2187.1
Tanzania,Tanzania,Capacity: MW,Battery,2042,15.4,,,80.0
Tanzania,Tanzania,Capacity: MW,Battery,2045,140.4,,,200.0
Tanzania,Tanzania,Capacity: MW,Battery,2048,305.4,165.0,140.0,365.0
Tanzania,Tanzania,Capacity: MW,Battery,2050,385.4,250.0,250.0,450.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2025,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2027,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2030,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2032,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2035,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2038,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2040,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,CCGT-Gas,2042,248.0,248.0,248.0,248.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2025,805.0,805.0,805.0,805.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2027,805.0,805.0,805.0,805.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2030,805.0,805.0,805.0,805.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2032,668.0,668.0,668.0,668.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2035,479.0,479.0,479.0,479.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2038,298.0,298.0,298.0,298.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2040,298.0,298.0,298.0,298.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2042,298.0,298.0,298.0,298.0
Tanzania,Tanzania,Capacity: MW,GT-Gas,2045,185.0,185.0,185.0,185.0
Tanzania,Tanzania,Capacity: MW,ICE-Diesel,2025,60.0,60.0,60.0,60.0
Tanzania,Tanzania,Capacity: MW,ICE-Diesel,2027,60.0,60.0,60.0,60.0
Tanzania,Tanzania,Capacity: MW,ICE-Diesel,2030,60.0,60.0,60.0,60.0
Tanzania,Tanzania,Capacity: MW,ICE-Diesel,2032,60.0,60.0,60.0,60.0
Tanzania,Tanzania,Capacity: MW,ICE-Gas,2025,147.0,147.0,147.0,147.0
Tanzania,Tanzania,Capacity: MW,ICE-Gas,2027,147.0,147.0,147.0,147.0
Tanzania,Tanzania,Capacity: MW,ICE-HFO,2025,70.0,70.0,70.0,70.0
Tanzania,Tanzania,Capacity: MW,ICE-HFO,2027,70.0,70.0,70.0,70.0
Tanzania,Tanzania,Capacity: MW,ICE-HFO,2030,70.0,70.0,70.0,70.0
Tanzania,Tanzania,Capacity: MW,ICE-HFO,2032,70.0,70.0,70.0,70.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2025,62.0,62.0,62.0,62.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2027,332.0,332.0,332.0,332.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2030,512.0,512.0,332.0,512.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2032,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2035,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2038,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2040,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2042,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2045,552.0,552.0,332.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2048,552.0,552.0,512.0,552.0
Tanzania,Tanzania,Capacity: MW,Onshore Wind,2050,552.0,552.0,552.0,552.0
Tanzania,Tanzania,Capacity: MW,PV,2025,7.0,7.0,7.0,7.0
Tanzania,Tanzania,Capacity: MW,PV,2027,405.0,405.0,405.0,405.0
Tanzania,Tanzania,Capacity: MW,PV,2030,775.0,775.0,585.0,775.0
Tanzania,Tanzania,Capacity: MW,PV,2032,975.0,975.0,705.0,975.0
Tanzania,Tanzania,Capacity: MW,PV,2035,1275.0,1275.0,885.0,1275.0
Tanzania,Tanzania,Capacity: MW,PV,2038,2175.0,2175.0,1065.0,2175.0
Tanzania,Tanzania,Capacity: MW,PV,2040,2775.0,2775.0,1185.0,2775.0
Tanzania,Tanzania,Capacity: MW,PV,2042,3375.0,3375.0,1305.0,3375.0
Tanzania,Tanzania,Capacity: MW,PV,2045,4275.0,4275.0,1485.0,4275.0
Tanzania,Tanzania,Capacity: MW,PV,2048,5175.0,5175.0,2455.0,5175.0
Tanzania,Tanzania,Capacity: MW,PV,2050,5775.0,5775.0,3055.0,5775.0
Tanzania,Tanzania,Capacity: MW,ROR,2025,540.0,540.0,540.0,540.0
Tanzania,Tanzania,Capacity: MW,ROR,2027,540.0,540.0,540.0,540.0
Tanzania,Tanzania,Capacity: MW,ROR,2030,1286.0,1286.0,1336.0,1286.0
Tanzania,Tanzania,Capacity: MW,ROR,2032,1373.0,1373.0,1423.0,1373.0
Tanzania,Tanzania,Capacity: MW,ROR,2035,1373.0,1373.0,1475.0,1373.0
Tanzania,Tanzania,Capacity: MW,ROR,2038,1425.0,1425.0,1475.0,1425.0
Tanzania,Tanzania,Capacity: MW,ROR,2040,1475.0,1425.0,1475.0,1475.0
Tanzania,Tanzania,Capacity: MW,ROR,2042,1475.0,1425.0,1475.0,1475.0
Tanzania,Tanzania,Capacity: MW,ROR,2045,1475.0,1425.0,1475.0,1475.0
Tanzania,Tanzania,Capacity: MW,ROR,2048,1475.0,1475.0,1475.0,1475.0
Tanzania,Tanzania,Capacity: MW,ROR,2050,1475.0,1475.0,1522.0,1522.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2025,2217.0,2217.0,2217.0,2217.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2027,2244.0,2244.0,2244.0,2244.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2030,2304.0,2304.0,2304.0,2304.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2032,2604.0,2604.0,2604.0,2604.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2035,2826.0,2826.0,2940.5,2826.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2038,2947.3,2947.7,2994.0,2946.6
Tanzania,Tanzania,Capacity: MW,Reservoir,2040,2994.0,2994.0,2994.0,2994.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2042,3264.8,3154.0,2994.0,3266.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2045,3512.0,3188.9,2994.0,3512.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2048,3512.0,3512.0,3302.1,3512.0
Tanzania,Tanzania,Capacity: MW,Reservoir,2050,3512.0,3512.0,3512.0,3512.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2025,43.0,43.0,43.0,43.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2027,43.0,43.0,43.0,43.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2030,41.0,41.0,41.0,41.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2032,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2035,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2038,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2040,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2042,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2045,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2048,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Biomass,2050,32.0,32.0,32.0,32.0
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2038,,,274.3,
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2040,62.6,88.0,502.1,62.2
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2042,62.6,145.5,754.5,62.2
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2045,195.9,385.3,1181.2,196.0
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2048,528.2,528.1,1283.5,528.4
Tanzania,Tanzania,Capacity: MW,ST-Geothermal,2050,791.1,785.1,1400.3,771.9
Tanzania,Tanzania,Carbon costs: $/MWh,,,1.7,1.7,1.8,1.7
Tanzania,Tanzania,Carbon costs: $m,,2025,113.2,113.2,113.2,113.2
Tanzania,Tanzania,Carbon costs: $m,,2027,113.5,113.5,113.5,113.5
Tanzania,Tanzania,Carbon costs: $m,,2030,,,9.6,
Tanzania,Tanzania,Carbon costs: $m,,2032,1.9,1.9,5.8,1.9
Tanzania,Tanzania,Demand: GWh,,2025,12153.1,12153.1,12153.1,12153.1
Tanzania,Tanzania,Demand: GWh,,2027,13326.1,13326.1,13326.1,13326.1
Tanzania,Tanzania,Demand: GWh,,2030,15125.1,15125.1,15125.1,15125.1
Tanzania,Tanzania,Demand: GWh,,2032,16472.9,16472.9,16472.9,16472.9
Tanzania,Tanzania,Demand: GWh,,2035,18734.0,18734.0,18734.0,18734.0
Tanzania,Tanzania,Demand: GWh,,2038,21331.1,21331.1,21331.1,21331.1
Tanzania,Tanzania,Demand: GWh,,2040,23259.6,23259.6,23259.6,23259.6
Tanzania,Tanzania,Demand: GWh,,2042,25362.4,25362.4,25362.4,25362.4
Tanzania,Tanzania,Demand: GWh,,2045,28878.4,28878.4,28878.4,28878.4
Tanzania,Tanzania,Demand: GWh,,2048,32881.8,32881.8,32881.8,32881.8
Tanzania,Tanzania,Demand: GWh,,2050,35854.5,35854.5,35854.5,35854.5
Tanzania,Tanzania,Emissions: MtCO2,,2025,2.0,2.0,2.0,2.0
Tanzania,Tanzania,Emissions: MtCO2,,2027,1.9,1.9,1.9,1.9
Tanzania,Tanzania,Emissions: MtCO2,,2030,,,0.1,
Tanzania,Tanzania,Emissions: MtCO2,,2032,0.0,0.0,0.1,0.0
Tanzania,Tanzania,Energy: GWh,Battery,2042,3.1,,,15.8
Tanzania,Tanzania,Energy: GWh,Battery,2045,38.9,,,55.4
Tanzania,Tanzania,Energy: GWh,Battery,2048,90.1,49.3,,102.1
Tanzania,Tanzania,Energy: GWh,Battery,2050,128.4,71.0,,108.6
Tanzania,Tanzania,Energy: GWh,CCGT-Gas,2025,1386.2,1386.2,1386.2,1386.2
Tanzania,Tanzania,Energy: GWh,CCGT-Gas,2027,1386.2,1386.2,1386.2,1386.2
Tanzania,Tanzania,Energy: GWh,CCGT-Gas,2030,,,259.5,
Tanzania,Tanzania,Energy: GWh,CCGT-Gas,2032,49.4,50.5,150.9,49.4
Tanzania,Tanzania,Energy: GWh,GT-Gas,2025,1348.4,1348.4,1348.4,1348.4
Tanzania,Tanzania,Energy: GWh,GT-Gas,2027,1167.8,1167.8,1167.8,1167.8
Tanzania,Tanzania,Energy: GWh,ICE-Gas,2025,607.2,607.2,607.2,607.2
Tanzania,Tanzania,Energy: GWh,ICE-Gas,2027,665.1,665.1,665.1,665.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2025,135.6,135.6,135.6,135.6
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2027,726.0,726.0,726.0,726.0
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2030,1119.7,1119.7,726.0,1119.7
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2032,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2035,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2038,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2040,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2042,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2045,1207.1,1207.1,726.0,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2048,1207.1,1207.1,1119.7,1207.1
Tanzania,Tanzania,Energy: GWh,Onshore Wind,2050,1207.1,1207.1,1207.1,1207.1
Tanzania,Tanzania,Energy: GWh,PV,2025,12.3,12.3,12.3,12.3
Tanzania,Tanzania,Energy: GWh,PV,2027,713.8,713.8,713.8,713.8
Tanzania,Tanzania,Energy: GWh,PV,2030,1366.0,1366.0,1031.1,1366.0
Tanzania,Tanzania,Energy: GWh,PV,2032,1718.5,1718.5,1242.6,1718.5
Tanzania,Tanzania,Energy: GWh,PV,2035,2247.2,2247.2,1559.8,2247.2
Tanzania,Tanzania,Energy: GWh,PV,2038,3833.5,3833.5,1877.1,3833.5
Tanzania,Tanzania,Energy: GWh,PV,2040,4891.0,4891.0,2088.6,4891.0
Tanzania,Tanzania,Energy: GWh,PV,2042,5948.5,5948.5,2300.1,5948.5
Tanzania,Tanzania,Energy: GWh,PV,2045,7534.8,7534.8,2617.3,7534.8
Tanzania,Tanzania,Energy: GWh,PV,2048,9121.1,9121.1,4327.0,9121.1
Tanzania,Tanzania,Energy: GWh,PV,2050,10178.6,10178.6,5384.5,10178.6
Tanzania,Tanzania,Energy: GWh,ROR,2025,2199.0,2201.1,2199.0,2199.0
Tanzania,Tanzania,Energy: GWh,ROR,2027,2198.9,2196.6,2209.0,2198.6
Tanzania,Tanzania,Energy: GWh,ROR,2030,5837.2,5837.2,6034.1,5837.2
Tanzania,Tanzania,Energy: GWh,ROR,2032,6294.7,6294.7,6491.6,6294.7
Tanzania,Tanzania,Energy: GWh,ROR,2035,6294.7,6294.7,6751.0,6294.7
Tanzania,Tanzania,Energy: GWh,ROR,2038,6554.1,6554.1,6751.0,6554.1
Tanzania,Tanzania,Energy: GWh,ROR,2040,6751.0,6554.1,6751.0,6751.0
Tanzania,Tanzania,Energy: GWh,ROR,2042,6751.0,6554.1,6751.0,6751.0
Tanzania,Tanzania,Energy: GWh,ROR,2045,6751.0,6553.1,6751.0,6751.0
Tanzania,Tanzania,Energy: GWh,ROR,2048,6749.5,6748.1,6751.0,6750.1
Tanzania,Tanzania,Energy: GWh,ROR,2050,6746.4,6748.2,6907.4,6907.4
Tanzania,Tanzania,Energy: GWh,Reservoir,2025,6224.0,6221.9,6224.0,6224.0
Tanzania,Tanzania,Energy: GWh,Reservoir,2027,6227.9,6230.1,6217.8,6228.1
Tanzania,Tanzania,Energy: GWh,Reservoir,2030,6768.5,6768.5,6768.5,6768.5
Tanzania,Tanzania,Energy: GWh,Reservoir,2032,8082.5,8082.5,8082.5,8082.5
Tanzania,Tanzania,Energy: GWh,Reservoir,2035,8948.3,8948.3,9449.9,8948.3
Tanzania,Tanzania,Energy: GWh,Reservoir,2038,9479.4,9481.4,9684.1,9476.5
Tanzania,Tanzania,Energy: GWh,Reservoir,2040,9684.1,9684.1,9684.1,9684.1
Tanzania,Tanzania,Energy: GWh,Reservoir,2042,10722.5,10308.0,9684.1,10727.0
Tanzania,Tanzania,Energy: GWh,Reservoir,2045,11647.1,10438.6,9684.1,11647.1
Tanzania,Tanzania,Energy: GWh,Reservoir,2048,11647.1,11647.1,10861.9,11647.1
Tanzania,Tanzania,Energy: GWh,Reservoir,2050,11647.1,11647.1,11647.1,11647.1
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2025,240.4,240.4,240.4,240.4
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2027,240.4,240.4,240.4,240.4
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2030,229.2,229.2,255.6,229.2
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2032,184.8,188.2,238.3,184.8
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2035,99.4,118.8,178.9,99.4
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2038,178.9,178.9,178.9,178.9
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2040,178.9,178.9,178.9,178.9
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2042,173.2,172.8,178.9,173.0
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2045,172.6,169.6,178.9,172.6
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2048,108.0,109.0,118.8,108.0
Tanzania,Tanzania,Energy: GWh,ST-Biomass,2050,53.1,101.0,115.1,52.8
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2038,,,2042.3,
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2040,466.1,655.0,3738.7,463.0
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2042,466.1,1083.2,5617.9,463.0
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2045,1458.9,2868.8,8795.1,1459.5
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2048,3932.8,3931.9,9556.9,3934.3
Tanzania,Tanzania,Energy: GWh,ST-Geothermal,2050,5890.3,5846.2,10426.9,5747.5
Tanzania,Tanzania,Export revenues with internal zones: $/MWh,,,-2.4,-2.5,-3.1,-2.4
Tanzania,Tanzania,Exports exchange: GWh,,2030,1450.1,1450.1,1292.1,1450.1
Tanzania,Tanzania,Exports exchange: GWh,,2032,1964.6,1968.0,1659.7,1964.6
Tanzania,Tanzania,Exports exchange: GWh,,2035,1499.3,1518.7,1511.4,1499.3
Tanzania,Tanzania,Exports exchange: GWh,,2038,1717.4,1745.7,1809.3,1675.7
Tanzania,Tanzania,Exports exchange: GWh,,2040,1928.0,1813.0,1771.6,1883.0
Tanzania,Tanzania,Exports exchange: GWh,,2042,2022.5,2103.9,1878.4,2019.6
Tanzania,Tanzania,Exports exchange: GWh,,2045,2249.5,2317.0,2038.3,2232.3
Tanzania,Tanzania,Exports exchange: GWh,,2048,2565.7,2612.5,2275.7,2576.7
Tanzania,Tanzania,Exports exchange: GWh,,2050,2676.4,2846.4,2388.0,2964.1
Tanzania,Tanzania,Fixed O&M: $/MWh,,,13.9,13.9,14.2,13.9
Tanzania,Tanzania,Fixed O&M: $m,,2025,165.2,165.2,165.2,165.2
Tanzania,Tanzania,Fixed O&M: $m,,2027,184.8,184.8,184.8,184.8
Tanzania,Tanzania,Fixed O&M: $m,,2030,234.2,234.2,225.7,234.2
Tanzania,Tanzania,Fixed O&M: $m,,2032,253.4,253.4,241.9,253.4
Tanzania,Tanzania,Fixed O&M: $m,,2035,260.3,260.3,254.5,260.3
Tanzania,Tanzania,Fixed O&M: $m,,2038,279.2,279.2,293.5,279.1
Tanzania,Tanzania,Fixed O&M: $m,,2040,302.3,303.2,326.8,302.2
Tanzania,Tanzania,Fixed O&M: $m,,2042,324.3,328.1,363.5,325.2
Tanzania,Tanzania,Fixed O&M: $m,,2045,359.4,366.8,414.5,360.3
Tanzania,Tanzania,Fixed O&M: $m,,2048,418.2,416.2,463.9,419.0
Tanzania,Tanzania,Fixed O&M: $m,,2050,465.4,462.7,504.8,466.0
Tanzania,Tanzania,Fuel costs: $/MWh,,,3.8,3.8,4.1,3.8
Tanzania,Tanzania,Fuel costs: $m,,2025,236.9,236.9,236.9,236.9
Tanzania,Tanzania,Fuel costs: $m,,2027,235.3,235.3,235.3,235.3
Tanzania,Tanzania,Fuel costs: $m,,2030,10.0,10.0,29.8,10.0
Tanzania,Tanzania,Fuel costs: $m,,2032,11.9,12.1,21.7,11.9
Tanzania,Tanzania,Fuel costs: $m,,2035,4.7,5.6,8.5,4.7
Tanzania,Tanzania,Fuel costs: $m,,2038,9.1,9.1,9.1,9.1
Tanzania,Tanzania,Fuel costs: $m,,2040,9.4,9.4,9.4,9.4
Tanzania,Tanzania,Fuel costs: $m,,2042,9.5,9.5,9.8,9.5
Tanzania,Tanzania,Fuel costs: $m,,2045,10.0,9.8,10.4,10.0
Tanzania,Tanzania,Fuel costs: $m,,2048,6.6,6.7,7.3,6.6
Tanzania,Tanzania,Fuel costs: $m,,2050,3.4,6.4,7.3,3.3
Tanzania,Tanzania,Generation: GWh,,2025,12153.1,12153.1,12153.1,12153.1
Tanzania,Tanzania,Generation: GWh,,2027,13326.1,13326.1,13326.1,13326.1
Tanzania,Tanzania,Generation: GWh,,2030,15320.5,15320.5,15074.9,15320.5
Tanzania,Tanzania,Generation: GWh,,2032,17537.0,17541.4,16931.9,17537.0
Tanzania,Tanzania,Generation: GWh,,2035,18796.6,18816.1,18665.6,18796.6
Tanzania,Tanzania,Generation: GWh,,2038,21252.9,21254.9,21259.4,21250.0
Tanzania,Tanzania,Generation: GWh,,2040,23178.2,23170.2,23167.3,23175.1
Tanzania,Tanzania,Generation: GWh,,2042,25271.5,25273.8,25258.0,25285.5
Tanzania,Tanzania,Generation: GWh,,2045,28810.5,28772.0,28752.5,28827.6
Tanzania,Tanzania,Generation: GWh,,2048,32855.7,32813.7,32735.3,32869.8
Tanzania,Tanzania,Generation: GWh,,2050,35851.0,35799.2,35688.2,35849.2
Tanzania,Tanzania,Import costs with internal zones: $/MWh,,,4.8,4.8,5.6,4.8
Tanzania,Tanzania,Import costs with internal zones: $m,,2030,118.0,118.0,156.1,118.0
Tanzania,Tanzania,Import costs with internal zones: $m,,2032,110.8,110.7,139.7,110.8
Tanzania,Tanzania,Import costs with internal zones: $m,,2035,79.1,79.1,104.1,79.1
Tanzania,Tanzania,Import costs with internal zones: $m,,2038,107.9,110.8,133.6,106.2
Tanzania,Tanzania,Import costs with internal zones: $m,,2040,135.7,128.4,138.9,133.4
Tanzania,Tanzania,Import costs with internal zones: $m,,2042,142.1,151.3,144.7,141.9
Tanzania,Tanzania,Import costs with internal zones: $m,,2045,168.7,177.8,156.3,165.8
Tanzania,Tanzania,Import costs with internal zones: $m,,2048,170.3,176.7,151.6,171.7
Tanzania,Tanzania,Import costs with internal zones: $m,,2050,189.5,196.8,131.8,197.7
Tanzania,Tanzania,Imports exchange: GWh,,2030,1349.1,1349.1,1443.3,1349.1
Tanzania,Tanzania,Imports exchange: GWh,,2032,968.3,967.2,1291.0,968.3
Tanzania,Tanzania,Imports exchange: GWh,,2035,1544.8,1544.8,1698.7,1544.8
Tanzania,Tanzania,Imports exchange: GWh,,2038,1930.7,1959.0,2022.6,1889.0
Tanzania,Tanzania,Imports exchange: GWh,,2040,2160.6,2045.6,2004.2,2115.6
Tanzania,Tanzania,Imports exchange: GWh,,2042,2276.1,2357.5,2132.0,2273.2
Tanzania,Tanzania,Imports exchange: GWh,,2045,2538.3,2605.8,2327.0,2521.1
Tanzania,Tanzania,Imports exchange: GWh,,2048,2894.5,2941.3,2604.5,2905.5
Tanzania,Tanzania,Imports exchange: GWh,,2050,3035.0,3204.9,2746.5,3322.6
Tanzania,Tanzania,Investment costs: $/MWh,,,16.5,16.5,17.4,16.6
Tanzania,Tanzania,Investment costs: $m,,2025,8.6,8.6,8.6,8.6
Tanzania,Tanzania,Investment costs: $m,,2027,54.3,54.3,54.3,54.3
Tanzania,Tanzania,Investment costs: $m,,2030,222.8,222.8,213.6,222.8
Tanzania,Tanzania,Investment costs: $m,,2032,307.5,307.5,292.9,307.5
Tanzania,Tanzania,Investment costs: $m,,2035,362.2,362.2,374.6,362.2
Tanzania,Tanzania,Investment costs: $m,,2038,425.8,425.9,471.0,425.6
Tanzania,Tanzania,Investment costs: $m,,2040,482.1,480.6,541.2,482.0
Tanzania,Tanzania,Investment costs: $m,,2042,555.4,548.4,618.5,556.8
Tanzania,Tanzania,Investment costs: $m,,2045,673.2,652.7,748.0,674.4
Tanzania,Tanzania,Investment costs: $m,,2048,799.0,796.2,878.1,800.2
