ZONE,Seasons,Day types,Year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
IntExp,Q3,d3,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2030,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2031,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2032,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2033,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
