g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
STO HY_Exist_04MRI-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,10.8,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_04MRS-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,25,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
ST_Exist_04MZD-U3_NOR,NOR,ST,Gas,Existing,2020,2051,30,290,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04MZD-U1_NOR,NOR,ST,Gas,Existing,2020,2051,30,150,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04MZD-U2_NOR,NOR,ST,Gas,Existing,2020,2051,30,150,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
PV_Exist_04NSO-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,200,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_04NVL-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,45,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04NVL-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,45,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04NVL-U3_NOR,NOR,STO HY,Water,Existing,2020,2071,50,45,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_04ORJ-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,125,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_04OVI-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,9.6,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04OVI-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,9.6,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_04PAB-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,99,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_04PCU-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,1,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_04PKW-AUT_NOR,NOR,INT,Import,Existing,2020,2081,60,1.78,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_04PLD-U2_NOR,NOR,ST,Gas,Existing,2020,2051,30,149.36000000000001,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04PLD-U4_NOR,NOR,ST,Gas,Existing,2020,2051,30,149.15,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04PLD-U1_NOR,NOR,ST,Gas,Existing,2020,2051,30,149,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04PLD-U3_NOR,NOR,ST,Gas,Existing,2020,2051,30,149,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
PV_Exist_04PSU-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,110,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_04PTM-AUT_NOR,NOR,INT,Import,Existing,2020,2081,60,1.26,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
STO HY_Exist_04SLA-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,7,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04SLA-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,7,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_04SSD-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,10,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_04TBT-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,765.76199999999994,,,NO,6.4,0.9,30000,2,5,0.25000065294438745,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04TPD-PM2_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,30,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04TPD-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,887.38599999999997,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_04TPO-U1_NOR,NOR,ST,Gas,Existing,2020,2051,30,148.80000000000001,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_04TPO-U2_NOR,NOR,ST,Gas,Existing,2020,2051,30,148.80000000000001,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
PV_Exist_04TUD-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,137.5,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_04UEN-COG_NOR,NOR,INT,Import,Existing,2020,2081,60,17.399999999999999,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_04YRM-PTA_NOR,NOR,PV,Solar,Existing,2020,2046,25,0.94,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Candi_HPSINALO1_NOR,NOR,STO HY,Water,Candidate,2026,2077,50,59.103000000000002,,59.103000000000002,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
WINDwSTO_Candi_21_NOR,NOR,WINDwSTO,Wind,Candidate,2026,2057,30,21,,21,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
STO HY_Candi_RMHERMO_NOR,NOR,STO HY,Water,Candidate,2026,2077,50,19.899999999999999,,19.899999999999999,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Candi_RMSINALOA_NOR,NOR,STO HY,Water,Candidate,2026,2077,50,27.86,,27.86,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PVwSTO_Candi_1085_NOR,NOR,PVwSTO,Solar,Candidate,2026,2052,25,1085,,1085,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_875_NOR,NOR,PVwSTO,Solar,Candidate,2026,2052,25,875,,875,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_85_NOR,NOR,PVwSTO,Solar,Candidate,2026,2052,25,85,,85,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_170_NOR,NOR,PVwSTO,Solar,Candidate,2026,2052,25,170,,170,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
STO HY_Candi_HPHERM2_NOR,NOR,STO HY,Water,Candidate,2026,2077,50,9.9499999999999993,,9.9499999999999993,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
CCGT_H_Candi_22AGPIIH2_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,119.55091094970703,,119.55091094970703,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_22EMPA1H2_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,227.85275268554688,,227.85275268554688,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_22EMPA2H2_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,236.54777526855469,,236.54777526855469,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_22HERM1H2_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,66.370796203613281,,66.370796203613281,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_CC_H2A_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,523.86468505859375,,523.86468505859375,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_CC_H2_NOR,NOR,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,500,,500,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
NUCLEAR_Candi_NUC_50_NOR,NOR,NUCLEAR,Uranium,Candidate,2026,2077,50,600,,600,NO,0,4,150000,3.5,5,0,0.8,0.8,0,0.05,,,,,,,,,
CCGT_Candi_CC_1J447_GI1_NOR,NOR,CCGT,Gas,Candidate,2026,2057,30,521.28814697265625,,521.28814697265625,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Candi_CC_1J447_GI1_NOR,NOR,CCGT,Gas,Candidate,2026,2057,30,523.86468505859375,,523.86468505859375,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_05AAS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,82.855999999999995,,,NO,0,1,15000,0,0,1.2069131988027422E-2,1,1,0,0,,,,,,,,,
PV_Exist_05AHC-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05AHO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05AHT-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05AHU-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05ASO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,29.36,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_05BIG-PPR_NTE,NTE,INT,Import,Existing,2020,2081,60,1.6,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_05BIO-COG_NTE,NTE,GT,Gas,Existing,2020,2051,30,15.526,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
STO HY_Exist_05BOQ-U1_NTE,NTE,STO HY,Water,Existing,2020,2071,50,6.25,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_05BOQ-U2_NTE,NTE,STO HY,Water,Existing,2020,2071,50,6.25,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_05BOQ-U3_NTE,NTE,STO HY,Water,Existing,2020,2071,50,6.25,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_05BOQ-U4_NTE,NTE,STO HY,Water,Existing,2020,2071,50,6.25,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_05BOR-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,150,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_05CLN-U5_NTE,NTE,STO HY,Water,Existing,2020,2071,50,3,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
GT_Exist_05CTP-AA1_NTE,NTE,GT,Gas,Existing,2020,2051,30,5.88,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05CZU-U2_NTE,NTE,GT,Gas,Existing,2020,2051,30,11,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05CZU-U1_NTE,NTE,GT,Gas,Existing,2020,2051,30,10,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
PV_Exist_05DSD-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,4,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05DST-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,7,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05DSU-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,4,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_05EEN-PM1_NTE,NTE,INT,Import,Existing,2020,2081,60,111,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_05ELI-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_05ENO-PQ1_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,418.7,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05ENO-PQ2_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,196.1,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_05FDG-AUT_NTE,NTE,INT,Import,Existing,2020,2081,60,2,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05FED-PM1_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,105,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05FED-PTA_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,488.77,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_05FVL-U5_NTE,NTE,ST,Gas,Existing,2020,2051,30,140,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_05FVL-U4_NTE,NTE,ST,Gas,Existing,2020,2051,30,126,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
INT_Exist_05GBA-PTA_NTE,NTE,INT,Import,Existing,2020,2081,60,7.28,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05GPP-PTA_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,224.16399999999999,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05IEL-PTA_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,498,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05IEL-AUT_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,40,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_05INJ-U1_NTE,NTE,GT,Gas,Existing,2020,2051,30,15.5,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
PV_Exist_05IVN-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,23,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05JRS-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_05KST-PTA_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,440.94,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_05LED-U1_NTE,NTE,ST,Gas,Existing,2020,2051,30,152,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_05LED-U2_NTE,NTE,ST,Gas,Existing,2020,2051,30,150,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
GT_Exist_05LGA-U8_NTE,NTE,GT,Gas,Existing,2020,2051,30,13.9,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05LGA-U6_NTE,NTE,GT,Gas,Existing,2020,2051,30,12,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05LGA-U7_NTE,NTE,GT,Gas,Existing,2020,2051,30,12,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05LGA-U5_NTE,NTE,GT,Gas,Existing,2020,2051,30,10,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
PV_Exist_05LGS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,101.08,,,NO,0,1,15000,0,0,9.8931539374752676E-3,1,1,0,0,,,,,,,,,
PV_Exist_05MSO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,148,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_05NOJ-PM1_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,906.70600000000002,,,NO,6.4,0.9,30000,2,5,0.24999944855333481,1,1,0,0.2,,,,,,,,,
ST_Exist_05PEL-COG_NTE,NTE,ST,Gas,Existing,2020,2051,30,6.6,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
STO HY_Exist_05PEM-AUT_NTE,NTE,STO HY,Water,Existing,2020,2071,50,8.9499999999999993,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
ST_Exist_05POE-AUT_NTE,NTE,ST,Gas,Existing,2020,2051,30,24.5,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
GT_Exist_05PQE-U4_NTE,NTE,GT,Gas,Existing,2020,2051,30,20.22,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05PQE-U2_NTE,NTE,GT,Gas,Existing,2020,2051,30,15.02,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_05PQE-U3_NTE,NTE,GT,Gas,Existing,2020,2051,30,8.4499999999999993,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
PV_Exist_05PSC-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,19.8,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_05PTC-PTA_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,259,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05PTC-PM1_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,25.946999999999999,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_05RLS-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05RTS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05SSU-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,13.6,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_05STL-COG_NTE,NTE,INT,Import,Existing,2020,2081,60,2.56,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_05SYC-U1_NTE,NTE,ST,Gas,Existing,2020,2051,30,124.2,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_05SYC-U2_NTE,NTE,ST,Gas,Existing,2020,2051,30,112.7,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
CCGT_Exist_05SYD-PQ2_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,173.92,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05SYD-PQ1_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,173.92,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_05SYD-PQ3_NTE,NTE,CCGT,Gas,Existing,2020,2051,30,173.92,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_05TCA-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TCU-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,6.25,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TDO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,6.25,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TDS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_05TEJ-AUT_NTE,NTE,INT,Import,Existing,2020,2081,60,6.4,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_05TND-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TOS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TSO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,30,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TTR-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,3.5,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TUA-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,10,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05TUB-AUT_NTE,NTE,PV,Solar,Existing,2020,2046,25,5.625,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VCD-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,21.45,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VCT-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,21.45,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VCU-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,21.45,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VHS-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,150,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VPD-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,10,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VPI-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,15,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VST-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,274.97000000000003,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05VSU-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,362.96,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_05XEO-PM1_NTE,NTE,PV,Solar,Existing,2020,2046,25,80,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Candi_35LEDCFE_NTE,NTE,INT,Import,Candidate,2026,2087,60,406.49246215820313,,406.49246215820313,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
WINDwSTO_Candi_60_NTE,NTE,WINDwSTO,Wind,Candidate,2026,2057,30,60,,60,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_60_NTE,NTE,WINDwSTO,Wind,Candidate,2026,2057,30,60,,60,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_60_NTE,NTE,WINDwSTO,Wind,Candidate,2026,2057,30,60,,60,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_150_NTE,NTE,WINDwSTO,Wind,Candidate,2026,2057,30,150,,150,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
PVwSTO_Candi_45_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,45,,45,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_45_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,45,,45,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_318_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,318,,318,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_610_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,610,,610,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_610_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,610,,610,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_710_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,710,,710,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_58_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,58,,58,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
PVwSTO_Candi_480_NTE,NTE,PVwSTO,Solar,Candidate,2026,2052,25,480,,480,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
STO HY_Candi_HPCHIHUA1_NTE,NTE,STO HY,Water,Candidate,2026,2077,50,35.82,,35.82,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
CCGT_Candi_CC_1J447_GI3_NTE,NTE,CCGT,Gas,Candidate,2026,2057,30,960.262939453125,,960.262939453125,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Candi_CC_1J447_GI3_NTE,NTE,CCGT,Gas,Candidate,2026,2057,30,461.54168701171875,,461.54168701171875,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_03ADF-PPR_OCC,OCC,PV,Solar,Existing,2020,2046,25,14.96,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_03AGM-U1_OCC,OCC,STO HY,Water,Existing,2020,2071,50,320,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_03AGM-U2_OCC,OCC,STO HY,Water,Existing,2020,2071,50,320,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_03AGM-U3_OCC,OCC,STO HY,Water,Existing,2020,2071,50,320,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
