g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
CCGT_Gas_228_(E_2007_GEN_2017)_EXI_NES,NES,CCGT,Gas,1,2017,2047,30,227.5,,,0,8.499338686,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_100_(E_947_GEN_2012)_EXI_NES,NES,CCGT,Gas,1,2012,2042,30,100,,,0,10.59030726,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_080_(E_1524_GEN_2015)_EXI_NES,NES,CCGT,Gas,1,2015,2045,30,80.002,,,0,23.41672551,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_080_(E_2014_GEN_2018)_EXI_NES,NES,CCGT,Gas,1,2018,2048,30,80,,,0,18.47661523,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_060_(E_1523_GEN_2015)_EXI_NES,NES,CCGT,Gas,1,2015,2045,30,60,,,0,13.53650494,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_050_(E_1832_GEN_2016)_EXI_NES,NES,CCGT,Gas,1,2016,2046,30,50,,,0,9.133790412,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_798_(E_1051_AUT_2013)_EXI_NES,NES,CCGT,Gas,1,2013,2043,30,263.4425648,,,0,8.500077627,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_050_(E_1830_GEN_2016)_EXI_NES,NES,CCGT,Gas,1,2016,2046,30,49.9,,,0,9.371705225,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_049_(E_1831_GEN_2016)_EXI_NES,NES,CCGT,Gas,1,2016,2046,30,49.4,,,0,9.903165443,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_049_(E_1829_GEN_2016)_EXI_NES,NES,CCGT,Gas,1,2016,2046,30,49.4,,,0,9.198384005,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_049_(E_1854_GEN_2016)_EXI_NES,NES,CCGT,Gas,1,2016,2046,30,49.4,,,0,8.493602568,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_061_(E_1397_COG_2015)_EXI_NES,NES,CCGT,Gas,1,2015,2045,30,60.9,,,0,10.57887002,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_018_(E_157_GEN_2000)_EXI_NES,NES,CCGT,Gas,1,2000,2030,30,17.978,,,0,16.447016,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_007_(E_113_GEN_98)_EXI_NES,NES,CCGT,Gas,1,1998,2028,30,6.53,,,0,22.31516198,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_060_(E_1228_COG_2014)_EXI_NES,NES,CCGT,Gas,1,2014,2044,30,60.1,,,0,15.15347826,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_1092_(E_1789_PIE_2016)_EXI_NOR,NOR,CCGT,Gas,1,2016,2046,30,1091.59,,,0,7.991794536,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_868_(E_1910_PIE_2017)_EXI_NOR,NOR,CCGT,Gas,1,2017,2047,30,868.12,,,0,8.628141443,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_087_(E_2050_GEN_2018)_EXI_NOR,NOR,CCGT,Gas,1,2018,2048,30,87,,,0,6.478831318,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_970_(E_1401_PIE_2015)_EXI_NTE,NTE,CCGT,Gas,1,2015,2045,30,969.892,,,0,8.609077104,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_619_(E_1697_GEN_2015)_EXI_NTE,NTE,CCGT,Gas,1,2015,2045,30,619.4,,,0,9.958334032,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_533_(E_872_PIE_2010)_EXI_NTE,NTE,CCGT,Gas,1,2010,2040,30,533.36,,,0,9.194508253,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_514_(E_216_PIE_2002)_EXI_NTE,NTE,CCGT,Gas,1,2002,2032,30,513.811,,,0,8.430682475,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_465_(E_625_PIE_2007)_EXI_NTE,NTE,CCGT,Gas,1,2007,2037,30,465,,,0,8.483805792,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_278_(E_191_PIE_2001)_EXI_NTE,NTE,CCGT,Gas,1,2001,2031,30,277.64,,,0,10.36183261,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_240_(E_1695_GEN_2015)_EXI_NTE,NTE,CCGT,Gas,1,2015,2045,30,239.8,,,0,22.55456841,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_132_(E_961_GEN_2012)_EXI_NTE,NTE,CCGT,Gas,1,2012,2042,30,131.5,,,0,8.48600767,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_101_(E_889_GEN_2011)_EXI_NTE,NTE,CCGT,Gas,1,2011,2041,30,101.269,,,0,18.55335512,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_050_(E_942_GEN_2012)_EXI_NTE,NTE,CCGT,Gas,1,2012,2042,30,50,,,0,9.792897591,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_2054_(E_2038_GEN_2018)_EXI_OCC,OCC,CCGT,Gas,1,2018,2048,30,2053.908,,,0,10.27940273,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,7,12
CCGT_Gas_875_(E_1740_GEN_2016)_EXI_OCC,OCC,CCGT,Gas,1,2016,2046,30,874.5,,,0,7.936807403,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_597_(E_135_PIE_99)_EXI_OCC,OCC,CCGT,Gas,1,1999,2029,30,597,,,0,8.649508197,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_591_(E_1714_GEN_2015)_EXI_OCC,OCC,CCGT,Gas,1,2015,2045,30,591,,,0,9.633698053,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,76.5729604
CCGT_Gas_131_(E_199_GEN_2001)_EXI_OCC,OCC,CCGT,Gas,1,2001,2031,30,131.1,,,0,8.619100612,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_032_(E_1791_GEN_2016)_EXI_OCC,OCC,CCGT,Gas,1,2016,2046,30,32.005,,,0,14.31222888,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_029_(E_049_GEN_96)_EXI_OCC,OCC,CCGT,Gas,1,1996,2026,30,29.2,,,0,11.55274873,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_022_(E_2020_GEN_2018)_EXI_OCC,OCC,CCGT,Gas,1,2018,2048,30,22,,,0,9.002623549,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_062_(E_1486_COG_2015)_EXI_OCC,OCC,CCGT,Gas,1,2015,2045,30,61.5,,,0,9.002228198,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_1059_(E_181_PIE_2000)_EXI_ORI,ORI,CCGT,Gas,1,2000,2030,30,1059,,,0,9.001832847,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_656_(E_1722_GEN_2015)_EXI_ORI,ORI,CCGT,Gas,1,2015,2045,30,656.006,,,0,8.381956446,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_548_(E_292_PIE_2004)_EXI_ORI,ORI,CCGT,Gas,1,2004,2034,30,548.4,,,0,9.242843068,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_536_(E_139_PIE_99)_EXI_ORI,ORI,CCGT,Gas,1,1999,2029,30,535.56,,,0,17.21673183,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,12,18.93840501
CCGT_Gas_452_(E_1702_GEN_2015)_EXI_ORI,ORI,CCGT,Gas,1,2015,2045,30,452,,,0,13.37313404,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_382_(E_1715_GEN_2015)_EXI_ORI,ORI,CCGT,Gas,1,2015,2045,30,382.12,,,0,10.05357527,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,28
CCGT_Gas_176_(E_1347_GEN_2015)_EXI_ORI,ORI,CCGT,Gas,1,2015,2045,30,175.6,,,0,27.57839036,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_150_(E_1921_GEN_2017)_EXI_ORI,ORI,CCGT,Gas,1,2017,2047,30,150,,,0,4.211730717,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_005_(E_154_GEN_99)_EXI_ORI,ORI,CCGT,Gas,1,1999,2029,30,5,,,0,22.56862869,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_030_(E_1359_AUT_2015)_EXI_ORI,ORI,CCGT,Gas,1,2015,2045,30,26.14892183,,,0,4.747820233,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_563_(E_289_PIE_2004)_EXI_PEN,PEN,CCGT,Gas,1,2004,2034,30,563.4,,,0,8.593142183,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_532_(E_57_PIE_97)_EXI_PEN,PEN,CCGT,Gas,1,1997,2027,30,531.5,,,0,9.724345279,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,12,11.68226736
CCGT_Gas_275_(E_164_PIE_2000)_EXI_PEN,PEN,CCGT,Gas,1,2000,2030,30,275,,,0,10.56337019,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_1093_(E_1662_GEN_2015)_EXI_SIBC,SIBC,CCGT,Gas,1,2015,2045,30,1093,,,0,11.40239511,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_807_(E_1983_GEN_2017)_EXI_NOR,NOR,CCGT,Gas,1,2017,2047,30,807.241,,,0,13.45689308,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_784_(E_1954_GEN_2017)_EXI_NOR,NOR,CCGT,Gas,1,2017,2047,30,783.57,,,0,9.008676905,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_597_(E_174_PIE_2000)_EXI_SIBC,SIBC,CCGT,Gas,1,2000,2030,30,597.25,,,0,9.539901777,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_409_(E_1847_GEN_2016)_EXI_NOR,NOR,CCGT,Gas,1,2016,2046,30,409.1,,,0,9.57823003,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,76.5729604
CCGT_Gas_339_(E_171_PIE_2000)_EXI_NOR,NOR,CCGT,Gas,1,2000,2030,30,339.3,,,0,9.374848955,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_303_(E_1125_PIE_2014)_EXI_SIBC,SIBC,CCGT,Gas,1,2014,2044,30,302.66,,,0,7.729402922,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_253_(E_124_PIE_98)_EXI_NOR,NOR,CCGT,Gas,1,1998,2028,30,252.7,,,0,9.255129828,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_227_(E_1693_GEN_2015)_EXI_NOR,NOR,CCGT,Gas,1,2015,2045,30,227.022,,,0,9.87677315,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_219_(E_1892_GEN_2017)_EXI_SIBC,SIBC,CCGT,Gas,1,2017,2047,30,218.62,,,0,9.533026378,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_130_(E_1908_GEN_2017)_EXI_NOR,NOR,CCGT,Gas,1,2017,2047,30,130,,,0,7.769697884,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_030_(E_1757_GEN_2016)_EXI_SIBC,SIBC,CCGT,Gas,1,2016,2046,30,30,,,0,6.006369391,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_026_(E_2059_GEN_2018)_EXI_NOR,NOR,CCGT,Gas,1,2018,2048,30,26,,,0,9.792176035,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_014_(E_2096_GEN_2018)_EXI_NOR,NOR,CCGT,Gas,1,2018,2048,30,13.5,,,0,7.162357116,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
CCGT_Gas_050_(E_948_AUT_2012)_EXI_NOR,NOR,CCGT,Gas,1,2012,2042,30,50,,,0,9.328807641,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,
GEOTHERMAL_Geo_252_(E_1581_GEN_2015)_EXI_OCC,OCC,Geothermal,Geothermal,1,2015,2045,30,252.36,,,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,
GEOTHERMAL_Geo_052_(E_1025_AUT_2013)_EXI_OCC,OCC,Geothermal,Geothermal,1,2013,2043,30,52,,,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,
GEOTHERMAL_Geo_096_(E_1582_GEN_2015)_EXI_ORI,ORI,Geothermal,Geothermal,1,2015,2045,30,95.72,,,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,
GEOTHERMAL_Geo_575_(E_1573_GEN_2015)_EXI_SIBC,SIBC,Geothermal,Geothermal,1,2015,2045,30,574.85,,,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,
GEOTHERMAL_Geo_010_(E_1574_GEN_2015)_EXI_SIBCS,SIBCS,Geothermal,Geothermal,1,2015,2045,30,10,,,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,
GT_Diesel_026_(E_1682_GEN_2015)_EXI_NES,NES,GT,Diesel,1,2015,2045,30,26,,,0,20.85939262,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_030_(E_1696_GEN_2015)_EXI_NOR,NOR,GT,Diesel,1,2015,2045,30,30,,,0,17.10744093,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_077_(E_1677_GEN_2015)_EXI_NTE,NTE,GT,Diesel,1,2015,2045,30,77,,,0,20.46355177,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_005_(E_187_GEN_2001)_EXI_ORI,ORI,GT,Diesel,1,2001,2031,30,5,,,0,19.02869265,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_053_(E_1660_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,53,,,0,33.17329068,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_030_(E_1657_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,30,,,0,26.81842123,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_019_(E_1649_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,19,,,0,21.02875048,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_013_(E_1641_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,12.5,,,0,15.23907973,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_102_(E_1663_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,102,,,0,16.12926271,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_088_(E_1656_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,88,,,0,14.34889674,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_047_(E_1661_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,47,,,0,20.65176336,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_040_(E_1655_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,39.7,,,0,22.03194422,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_030_(E_1658_GEN_2015)_EXI_PEN,PEN,GT,Diesel,1,2015,2045,30,30,,,0,19.4163968,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_062_(E_1690_GEN_2015)_EXI_SIBC,SIBC,GT,Diesel,1,2015,2045,30,62,,,0,23.06990491,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_042_(E_1705_GEN_2015)_EXI_NOR,NOR,GT,Diesel,1,2015,2045,30,42,,,0,22.95685808,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_027_(E_1699_GEN_2015)_EXI_SIBC,SIBC,GT,Diesel,1,2015,2045,30,27.43,,,0,20.45389217,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_085_(E_1691_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,84.66,,,0,20.0348191,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_033_(E_1701_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,33.22,,,0,34.85204261,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_026_(E_1651_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,26,,,0,14.92670252,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_026_(E_1652_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,26,,,0,23.27118807,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_026_(E_1653_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,26,,,0,22.83903659,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_026_(E_1654_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,26,,,0,22.83903659,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_019_(E_1646_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,19,,,0,22.83903659,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_019_(E_1647_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,19,,,0,22.83903659,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_017_(E_1643_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,17,,,0,22.83903659,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_013_(E_1639_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,12.5,,,0,22.4068851,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_010_(E_1642_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,10,,,0,23.21056443,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Diesel_010_(E_1648_GEN_2015)_EXI_SIBCS,SIBCS,GT,Diesel,1,2015,2045,30,10,,,0,21.60320577,0.8,20000,4.4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_001_(E_1785_GEN_2016)_EXI_CEN,CEN,GT,Gas,1,2016,2046,30,0.999,,,0,19.99584712,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_129_(E_1354_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,129.3,,,0,12.23111734,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_064_(E_1636_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,64,,,0,13.18519484,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1633_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.96554496,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1634_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,13.35028282,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1635_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.78737644,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1710_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.76655373,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1711_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.74573102,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1712_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.86511966,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1713_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.98450829,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1718_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,13.26461068,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1719_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,13.49386945,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1720_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.95501358,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1721_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,13.08904261,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_032_(E_1709_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,32,,,0,12.95177293,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_021_(E_2269_GEN_2022)_EXI_CEN,CEN,GT,Gas,1,2022,2052,30,20.7,,,0,16.85540407,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_018_(E_1650_GEN_2015)_EXI_CEN,CEN,GT,Gas,1,2015,2045,30,18,,,0,17.13495418,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_009_(E_2173_GEN_2019)_EXI_CEN,CEN,GT,Gas,1,2019,2049,30,9.45,,,0,17.41450429,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_768_(E_2019_GEN_2018)_EXI_NES,NES,GT,Gas,1,2018,2048,30,768,,,0,11.58655448,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,12,11.58655448
GT_Gas_750_(E_1346_COG_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,95.88751711,,,0,10.06953029,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_036_(E_926_COG_2012)_EXI_NES,NES,GT,Gas,1,2012,2042,30,34.02004192,,,0,12.35535251,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_168_(E_36_GEN_96)_EXI_NES,NES,GT,Gas,1,1996,2026,30,168,,,0,11.64850561,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_061_(E_267_GEN_2003)_EXI_NES,NES,GT,Gas,1,2003,2033,30,60.73,,,0,17.20914333,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_048_(E_1688_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,48,,,0,22.51223037,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_024_(E_1675_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,24,,,0,27.49847425,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_024_(E_1684_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,24,,,0,27.01826316,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_022_(E_1533_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,22,,,0,23.79160448,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_012_(E_1687_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,12,,,0,21.60414777,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_008_(E_1559_GEN_2015)_EXI_NES,NES,GT,Gas,1,2015,2045,30,7.9,,,0,19.41669106,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_084_(E_1694_GEN_2015)_EXI_NTE,NTE,GT,Gas,1,2015,2045,30,84,,,0,27.1839582,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_393_(E_1637_GEN_2015)_EXI_OCC,OCC,GT,Gas,1,2015,2045,30,393,,,0,13.50154568,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_220_(E_902_AUT_2011)_EXI_OCC,OCC,GT,Gas,1,2011,2041,30,44.68869565,,,0,9.068448306,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_012_(E_12_GEN_94)_EXI_OCC,OCC,GT,Gas,1,1994,2024,30,12,,,0,20.9866191,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_008_(E_192_GEN_2001)_EXI_OCC,OCC,GT,Gas,1,2001,2031,30,7.52,,,0,19.35609996,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_005_(E_179_GEN_2000)_EXI_OCC,OCC,GT,Gas,1,2000,2030,30,5.197,,,0,17.72558081,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_001_(E_994_GEN_2013)_EXI_OCC,OCC,GT,Gas,1,2013,2043,30,1,,,0,17.69773332,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_060_(E_606_GEN_2007)_EXI_ORI,ORI,GT,Gas,1,2007,2037,30,59.6,,,0,20.72518783,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,43,29
GT_Gas_059_(E_587_GEN_2007)_EXI_ORI,ORI,GT,Gas,1,2007,2037,30,59,,,0,23.75264233,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
