zone,tech,fuel,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SIBC,ST,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ST,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBC,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
SIBCS,BiomassPlant,Biomass,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,CCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,CCGT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,CCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,Geothermal,Geothermal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,GT,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,GT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,GT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,GT,LicorNegro,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,ICE,Biogas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ICE,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ICE,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ICE,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ImportTransmission,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBCS,Nuclear,Uranium,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,OCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,OCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,OffshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
SIBCS,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
SIBCS,PV,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.583,0.566,0.55,0.535,0.52,0.505,0.491,0.477,0.463,0.45
SIBCS,ST,ChemReaction,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,ST,Coal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,ST,Coke,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,ST,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ST,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBCS,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBCS,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBCS,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
