z,z2,y,value
Botswana,South_Africa,2029,1245.1547132342191
Botswana,South_Africa,2030,4.5410956787039645
Botswana,South_Africa,2031,477.1488644633355
Botswana,South_Africa,2032,3927.3040205679986
Botswana,South_Africa,2033,5777.534385156326
Botswana,South_Africa,2034,6250.817985524217
Botswana,South_Africa,2035,7024.323744687204
Botswana,Zimbabwe,2028,46.38845098602772
Botswana,Zimbabwe,2029,563.3289837868688
Botswana,Zimbabwe,2030,3888.1763554564363
Botswana,Zimbabwe,2031,3988.935590573982
Botswana,Zimbabwe,2032,1273.824279335549
Botswana,Zimbabwe,2033,649.1933355681791
Botswana,Zimbabwe,2034,1431.5296148965276
Botswana,Zimbabwe,2035,1608.1293698709676
Namibia,South_Africa,2028,1.3460429520001433
Namibia,South_Africa,2029,45.8140319487399
Namibia,South_Africa,2030,85.69463779824547
Namibia,South_Africa,2031,117.83128597693367
Namibia,South_Africa,2032,593.6970218878432
Namibia,South_Africa,2033,734.8144867702441
Namibia,South_Africa,2034,601.3054605365908
Namibia,South_Africa,2035,615.4941000133778
Namibia,Zambia,2027,2093.6021911741827
Namibia,Zambia,2028,2093.64
Namibia,Zambia,2029,2093.64
Namibia,Zambia,2030,2084.026472839283
Namibia,Zambia,2031,2074.6906811039444
Namibia,Zambia,2032,1514.4610806632486
Namibia,Zambia,2033,2977.5304194230935
Namibia,Zambia,2034,4275.617347415913
Namibia,Zambia,2035,4307.147149674166
Namibia,Angola,2030,186.74574215381037
Namibia,Angola,2031,283.6397004177387
Namibia,Angola,2032,518.8506208109903
Namibia,Angola,2033,352.88583254349146
Namibia,Angola,2034,334.0798148140735
Namibia,Angola,2035,368.43789017510363
Zambia,Namibia,2025,595.1427597868465
Zambia,Namibia,2026,486.9576980127343
Zambia,Namibia,2032,0.14396101458519997
Zambia,Tanzania,2035,1103.8911515606303
Zambia,Malawi,2031,0.006558573190824546
Zambia,Malawi,2032,0.6416602898763215
Zambia,Malawi,2033,19.81737895467822
Zambia,Malawi,2034,56.72483553486411
Zambia,Malawi,2035,115.08763163942446
Zambia,DRC_South,2025,3249.96
Zambia,DRC_South,2026,3249.96
Zambia,DRC_South,2027,3248.2467814065703
Zambia,DRC_South,2028,1660.6080989637717
Zambia,DRC_South,2029,40.36732643107916
Zambia,DRC_South,2030,6774.134425099776
Zambia,DRC_South,2031,7015.883999999994
Zambia,DRC_South,2032,7015.883999999994
Zambia,DRC_South,2033,5080.085057407234
Zambia,DRC_South,2034,5556.868221597913
Zambia,DRC_South,2035,4254.39458330387
Angola,Namibia,2030,790.8213627022099
Angola,Namibia,2031,768.7816957281125
Angola,Namibia,2032,733.0804537603864
Angola,Namibia,2033,1793.8064820114132
Angola,Namibia,2034,2110.7376769405323
Angola,Namibia,2035,2051.910857097517
Angola,DRC,2033,3493.022738119206
Angola,DRC,2034,3503.150914574445
Angola,DRC,2035,3123.842906219726
Tanzania,Mozambique,2032,101.155099936268
Tanzania,Mozambique,2033,96.1192609890061
Tanzania,Mozambique,2034,52.37727228346189
Tanzania,Zambia,2035,166.75
Tanzania,Malawi,2030,1202.163280033925
Tanzania,Malawi,2031,248.07051633999
Tanzania,Malawi,2032,266.8
Tanzania,Malawi,2033,266.8
Tanzania,Malawi,2034,270.35229734479697
Tanzania,Malawi,2035,108.83252967793456
DRC,South_Africa,2035,708.0879506649654
DRC,DRC_South,2025,4679.605472372353
DRC,DRC_South,2026,4728.436517876757
DRC,DRC_South,2027,4875.185974455091
DRC,DRC_South,2028,4905.6
DRC,DRC_South,2029,4905.6
DRC,DRC_South,2030,3729.133328600582
DRC,DRC_South,2031,3664.030022752224
DRC,DRC_South,2032,3847.4282393866233
DRC,DRC_South,2033,5977.383395786361
DRC,DRC_South,2034,5704.146328161258
DRC,DRC_South,2035,7214.688998755077
Malawi,Zambia,2030,4096.988584709727
Malawi,Zambia,2031,1373.7585342436478
Malawi,Zambia,2032,2033.4260142097976
Malawi,Zambia,2033,1279.3377130738038
Malawi,Zambia,2034,1516.6197692350527
Malawi,Zambia,2035,743.3024810170971
Malawi,Tanzania,2030,191.25133547210189
Malawi,Tanzania,2031,1978.490734935187
Malawi,Tanzania,2032,1766.4
Malawi,Tanzania,2033,1825.7695022384048
Malawi,Tanzania,2034,1765.4534690435398
Malawi,Tanzania,2035,1841.7476509928774
DRC_South,DRC,2030,1.1708263808027868
DRC_South,DRC,2031,1.7295797387319725
DRC_South,DRC,2032,0.8104857505115397
Mozal,South_Africa,2032,49.93883297842885
Mozal,South_Africa,2033,382.0929327605098
Mozal,South_Africa,2034,407.9954937566348
Mozal,South_Africa,2035,233.41363850448911
Mozal,Mozambique,2028,4.961224341789696
Mozal,Mozambique,2029,7.8755528162062305
Mozal,Mozambique,2030,581.6721082673888
Mozal,Mozambique,2031,548.1112492118781
Mozal,Mozambique,2033,3.0319243620190464
Mozal,Mozambique,2034,41.78185700259595
Mozal,Mozambique,2035,42.828613448561796
