z,g,uni,y,value
Zambia,KaribaNBE_HY_ZMB,Variable Cost: $m,2032,0.8765352678867837
Zambia,KaribaNBE_HY_ZMB,Variable Cost: $m,2033,0.8765352678867842
Zambia,KaribaNBE_HY_ZMB,Variable Cost: $m,2034,0.8765352678867843
Zambia,KaribaNBE_HY_ZMB,Variable Cost: $m,2035,0.8765352678867837
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2025,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2026,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2027,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2028,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2029,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2030,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2031,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2032,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2033,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2034,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Fixed O&M: $m,2035,2.2399999999999998
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2025,0.15069061513894083
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2026,0.1506906151389408
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2027,0.15069061513894078
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2028,0.15069061513894066
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2029,0.15069061513894066
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2030,0.15069061513894072
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2031,0.1506906151389409
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2032,0.15069061513894075
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2033,0.15069061513894072
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2034,0.15069061513894083
Zambia,Lunsemfwa+Mulungushi_HY_ZMB,Variable Cost: $m,2035,0.15069061513894075
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2025,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2026,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2027,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2028,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2029,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2030,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2031,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2032,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2033,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2034,0.6
Zambia,Lunzua_HY_ZMB,Fixed O&M: $m,2035,0.6
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2025,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2026,0.016983251999999997
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2027,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2028,0.016983251999999997
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2029,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2030,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2031,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2032,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2033,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2034,0.016983252
Zambia,Lunzua_HY_ZMB,Variable Cost: $m,2035,0.016983252
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2028,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2029,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2030,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2031,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2032,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2033,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2034,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Generation costs: $m,2035,32.437896249611164
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2028,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2029,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2030,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2031,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2032,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2033,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2034,3.44
Zambia,LusiwasiLower_HY_ZMB,Fixed O&M: $m,2035,3.44
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2028,0.06609361439999999
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2029,0.0660936144
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2030,0.0660936144
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2031,0.06609361440000003
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2032,0.06609361440000001
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2033,0.06609361440000003
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2034,0.06609361440000001
Zambia,LusiwasiLower_HY_ZMB,Variable Cost: $m,2035,0.06609361440000001
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2025,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2026,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2027,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2028,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2029,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2030,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2031,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2032,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2033,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2034,0.6
Zambia,LusiwasiUpper_HY_ZMB,Fixed O&M: $m,2035,0.6
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2025,0.011527955999999999
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2026,0.011527956000000002
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2027,0.011527956
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2028,0.011527956
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2029,0.011527956
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2030,0.011527955999999999
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2031,0.011527956000000002
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2032,0.011527955999999999
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2033,0.011527955999999999
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2034,0.011527956
Zambia,LusiwasiUpper_HY_ZMB,Variable Cost: $m,2035,0.011527955999999997
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2025,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2026,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2027,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2028,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2029,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2030,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2031,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2032,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2033,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2034,19.8
Zambia,MaambaCoalI_TH_ZMB,Fixed O&M: $m,2035,19.8
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2025,113.1215664785244
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2026,109.12773670867526
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2027,105.30872181743833
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2028,101.65686964359134
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2029,98.16486316457768
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2030,94.82570587152556
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2031,91.6327075562368
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2032,88.57947030416254
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2033,85.65987695920623
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2034,82.86807752867085
Zambia,MaambaCoalI_TH_ZMB,Variable Cost: $m,2035,80.19847847200292
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2030,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2031,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2032,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2033,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2034,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Generation costs: $m,2035,33.42599113582306
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2030,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2031,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2032,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2033,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2034,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Fixed O&M: $m,2035,4.96
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2030,0.33367207637908297
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2031,0.3336720763790829
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2032,0.33367207637908297
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2033,0.3336720763790831
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2034,0.33367207637908325
Zambia,MambilimbaFallsI_HY_ZMB,Variable Cost: $m,2035,0.333672076379083
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2030,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2031,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2032,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2033,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2034,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Generation costs: $m,2035,81.13889783776403
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2030,12.04
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2031,12.04
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2032,12.04
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2033,12.04
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2034,12.04
Zambia,MumbotutaFalls_HY_ZMB,Fixed O&M: $m,2035,12.04
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2030,0.8099620563718067
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2031,0.809962056371807
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2032,0.8099620563718062
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2033,0.8099620563718064
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2034,0.8099620563718065
Zambia,MumbotutaFalls_HY_ZMB,Variable Cost: $m,2035,0.8099620563718063
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2030,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2031,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2032,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2033,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2034,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Generation costs: $m,2035,128.30431085464534
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2030,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2031,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2032,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2033,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2034,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Fixed O&M: $m,2035,19.03875876868208
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2030,1.2807867278279523
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2031,1.2807867278279534
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2032,1.2807867278279517
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2033,1.280786727827952
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2034,1.2807867278279523
Zambia,MupataGorgeNorth_HY_ZMB,Variable Cost: $m,2035,1.2807867278279526
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2025,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2026,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2027,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2028,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2029,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2030,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2031,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2032,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2033,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2034,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Fixed O&M: $m,2035,0.39999999999999997
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2025,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2026,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2027,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2028,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2029,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2030,0.017397996000000002
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2031,0.017397996000000002
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2032,0.017397996000000002
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2033,0.017397995999999995
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2034,0.017397995999999992
Zambia,MusondaFalls_HY_ZMB,Variable Cost: $m,2035,0.017397995999999995
Zambia,New_BESS_ZMB,Generation costs: $m,2032,4.512323930893921
Zambia,New_BESS_ZMB,Generation costs: $m,2033,8.945135545824952
Zambia,New_BESS_ZMB,Generation costs: $m,2034,13.291808818462856
Zambia,New_BESS_ZMB,Generation costs: $m,2035,17.55896977513787
Zambia,New_BESS_ZMB,Fixed O&M: $m,2032,2.772
Zambia,New_BESS_ZMB,Fixed O&M: $m,2033,5.544
Zambia,New_BESS_ZMB,Fixed O&M: $m,2034,8.315999999999999
Zambia,New_BESS_ZMB,Fixed O&M: $m,2035,11.088
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2026,16.94753807239821
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2027,33.72071875722031
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2028,50.33697779322391
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2029,66.796315180409
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2030,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2031,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2032,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2033,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2034,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Generation costs: $m,2035,83.08129518001797
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2026,4.2
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2027,8.4
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2028,12.6
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2029,16.8
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2030,21.0
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2031,21.0
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2032,21.0
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2033,21.0
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2034,21.0
Zambia,New_OnshoreWind_ZMB,Fixed O&M: $m,2035,21.0
Zambia,New_PV_ZMB,Generation costs: $m,2026,7.885253195797214
Zambia,New_PV_ZMB,Generation costs: $m,2027,15.272984463764365
Zambia,New_PV_ZMB,Generation costs: $m,2028,22.163193803901454
Zambia,New_PV_ZMB,Generation costs: $m,2029,28.555881216208483
Zambia,New_PV_ZMB,Generation costs: $m,2030,34.451046700685446
Zambia,New_PV_ZMB,Generation costs: $m,2031,40.25234012330768
Zambia,New_PV_ZMB,Generation costs: $m,2032,45.96914869026066
Zambia,New_PV_ZMB,Generation costs: $m,2033,51.59208519535891
Zambia,New_PV_ZMB,Generation costs: $m,2034,57.12114963860243
Zambia,New_PV_ZMB,Generation costs: $m,2035,62.5657292261767
Zambia,New_PV_ZMB,Fixed O&M: $m,2026,2.25
Zambia,New_PV_ZMB,Fixed O&M: $m,2027,4.5
Zambia,New_PV_ZMB,Fixed O&M: $m,2028,6.75
Zambia,New_PV_ZMB,Fixed O&M: $m,2029,9.0
Zambia,New_PV_ZMB,Fixed O&M: $m,2030,11.25
Zambia,New_PV_ZMB,Fixed O&M: $m,2031,13.5
Zambia,New_PV_ZMB,Fixed O&M: $m,2032,15.75
Zambia,New_PV_ZMB,Fixed O&M: $m,2033,18.0
Zambia,New_PV_ZMB,Fixed O&M: $m,2034,20.25
Zambia,New_PV_ZMB,Fixed O&M: $m,2035,22.5
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2025,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2026,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2027,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2028,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2029,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2030,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2031,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2032,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2033,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2034,1.3199999999999998
Zambia,SolarRound(PV)_ZMB,Fixed O&M: $m,2035,1.3199999999999998
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2025,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2026,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2027,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2028,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2029,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2030,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2031,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2032,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2033,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2034,0.525
Zambia,SolarRound(PV)New_ZMB,Fixed O&M: $m,2035,0.525
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2025,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2026,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2027,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2028,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2029,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2030,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2031,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2032,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2033,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2034,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Fixed O&M: $m,2035,4.319999999999999
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2025,0.4533918595889759
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2026,0.45339185958897577
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2027,0.453391859588976
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2028,0.453391859588976
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2029,0.4533918595889757
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2030,0.45339185958897543
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2031,0.4533918595889756
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2032,0.45339185958897577
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2033,0.45339185958897593
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2034,0.4533918595889758
Zambia,VictoriaFalls_HY_ZMB,Variable Cost: $m,2035,0.453391859588976
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2025,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2026,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2027,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2028,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2029,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2030,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2031,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2032,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2033,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2034,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Fixed O&M: $m,2035,1.428
Zambia,ZambiaOCGTDiesel_TH_ZMB,Variable Cost: $m,2028,135.92163521954774
Zambia,ZambiaOCGTDiesel_TH_ZMB,Variable Cost: $m,2029,135.73362129155612
Angola,AH_Cambambe_C1,Fixed O&M: $m,2025,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2026,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2027,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2028,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2029,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2030,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2031,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2032,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2033,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2034,10.4
Angola,AH_Cambambe_C1,Fixed O&M: $m,2035,10.4
Angola,AH_Cambambe_C1,Variable Cost: $m,2025,0.6544802407936179
Angola,AH_Cambambe_C1,Variable Cost: $m,2026,0.5890333678356975
Angola,AH_Cambambe_C1,Variable Cost: $m,2027,0.8705295074469207
Angola,AH_Cambambe_C1,Variable Cost: $m,2028,0.9774220371703563
Angola,AH_Cambambe_C1,Variable Cost: $m,2029,1.0088020799999997
Angola,AH_Cambambe_C1,Variable Cost: $m,2030,1.0088020799999997
Angola,AH_Cambambe_C1,Variable Cost: $m,2031,1.00880208
Angola,AH_Cambambe_C1,Variable Cost: $m,2032,1.0088020799999995
Angola,AH_Cambambe_C1,Variable Cost: $m,2033,1.0088020799999993
Angola,AH_Cambambe_C1,Variable Cost: $m,2034,1.0088020799999997
Angola,AH_Cambambe_C1,Variable Cost: $m,2035,1.0088020799999997
Angola,AH_Cambambe_C2,Fixed O&M: $m,2025,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2026,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2027,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2028,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2029,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2030,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2031,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2032,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2033,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2034,28.0
Angola,AH_Cambambe_C2,Fixed O&M: $m,2035,28.0
Angola,AH_Cambambe_C2,Variable Cost: $m,2025,1.599642791287768
Angola,AH_Cambambe_C2,Variable Cost: $m,2026,1.6486943237771312
Angola,AH_Cambambe_C2,Variable Cost: $m,2027,1.7695524
Angola,AH_Cambambe_C2,Variable Cost: $m,2028,1.7695523999999987
Angola,AH_Cambambe_C2,Variable Cost: $m,2029,1.7286953997401513
Angola,AH_Cambambe_C2,Variable Cost: $m,2030,1.7695523999999985
Angola,AH_Cambambe_C2,Variable Cost: $m,2031,1.769552399999998
Angola,AH_Cambambe_C2,Variable Cost: $m,2032,1.7695523999999985
