z,tech,f,y,value
Tanzania,CCGT,Gas,2032,7107.276729193392
Tanzania,CCGT,Gas,2033,7679.114414431387
Tanzania,CCGT,Gas,2034,9237.2406163917
Tanzania,CCGT,Gas,2035,8398.849913068198
Tanzania,ST,Biomass,2025,61.4856
Tanzania,ST,Biomass,2026,242.9757999999999
Tanzania,ST,Biomass,2027,304.0877147957035
Tanzania,ST,Biomass,2028,305.5838000000001
Tanzania,ST,Biomass,2029,305.5838000000001
Tanzania,ST,Biomass,2030,291.3706
Tanzania,ST,Biomass,2031,237.2031448684574
Tanzania,ST,Biomass,2032,238.27200000000005
Tanzania,ST,Biomass,2033,238.272
Tanzania,ST,Biomass,2034,238.272
Tanzania,ST,Biomass,2035,238.272
Tanzania,ReservoirHydro,Water,2025,9342.637942400206
Tanzania,ReservoirHydro,Water,2026,9942.23274800722
Tanzania,ReservoirHydro,Water,2027,10517.971043361658
Tanzania,ReservoirHydro,Water,2028,10672.553897394586
Tanzania,ReservoirHydro,Water,2029,10766.661326904425
Tanzania,ReservoirHydro,Water,2030,14044.855718261051
Tanzania,ReservoirHydro,Water,2031,14102.302191515982
Tanzania,ReservoirHydro,Water,2032,17362.005512351094
Tanzania,ReservoirHydro,Water,2033,17639.24551236869
Tanzania,ReservoirHydro,Water,2034,17639.2455123687
Tanzania,ReservoirHydro,Water,2035,17639.24551236865
Tanzania,PV,Solar,2025,12.119247000000009
Tanzania,PV,Solar,2026,389.5472249999999
Tanzania,PV,Solar,2027,476.11327499999953
Tanzania,PV,Solar,2028,476.11327499999953
Tanzania,PV,Solar,2029,476.11327499999953
Tanzania,PV,Solar,2030,476.11327499999953
Tanzania,PV,Solar,2031,476.11327499999953
Tanzania,PV,Solar,2032,476.11327499999953
Tanzania,PV,Solar,2033,476.11327499999953
Tanzania,PV,Solar,2034,476.11327499999953
Tanzania,PV,Solar,2035,476.11327499999953
Tanzania,OnshoreWind,Wind,2025,4.193552000000003
Tanzania,OnshoreWind,Wind,2026,161.45175200000006
Tanzania,OnshoreWind,Wind,2027,161.45175200000006
Tanzania,OnshoreWind,Wind,2028,161.45175200000006
Tanzania,OnshoreWind,Wind,2029,161.45175200000006
Tanzania,OnshoreWind,Wind,2030,161.45175200000006
Tanzania,OnshoreWind,Wind,2031,161.45175200000006
Tanzania,OnshoreWind,Wind,2032,161.45175200000006
Tanzania,OnshoreWind,Wind,2033,161.45175200000006
Tanzania,OnshoreWind,Wind,2034,161.45175200000006
Tanzania,OnshoreWind,Wind,2035,161.45175200000006
Tanzania,ICE,HFO,2026,233.5255251614735
Tanzania,ICE,HFO,2027,262.752
Tanzania,ICE,HFO,2028,391.2719999999998
Tanzania,ICE,HFO,2029,393.932
Tanzania,ICE,Diesel,2026,112.60800000000002
Tanzania,ICE,Diesel,2027,225.216
Tanzania,ICE,Diesel,2028,335.376
Tanzania,ICE,Diesel,2029,337.6559999999999
Tanzania,ICE,Gas,2025,821.6712
Tanzania,ICE,Gas,2026,821.6711999999999
Tanzania,ICE,Gas,2027,830.7181724596253
Tanzania,ICE,Gas,2028,300.03673662355857
Tanzania,ICE,Gas,2029,319.797
Tanzania,EnergyBalance,HFO,2026,233.5255251614735
Tanzania,EnergyBalance,HFO,2027,262.752
Tanzania,EnergyBalance,HFO,2028,391.2719999999998
Tanzania,EnergyBalance,HFO,2029,393.932
Tanzania,EnergyBalance,Solar,2025,12.119247000000009
Tanzania,EnergyBalance,Solar,2026,389.5472249999999
Tanzania,EnergyBalance,Solar,2027,476.11327499999953
Tanzania,EnergyBalance,Solar,2028,476.11327499999953
Tanzania,EnergyBalance,Solar,2029,476.11327499999953
Tanzania,EnergyBalance,Solar,2030,476.11327499999953
Tanzania,EnergyBalance,Solar,2031,476.11327499999953
Tanzania,EnergyBalance,Solar,2032,476.11327499999953
Tanzania,EnergyBalance,Solar,2033,476.11327499999953
Tanzania,EnergyBalance,Solar,2034,476.11327499999953
Tanzania,EnergyBalance,Solar,2035,476.11327499999953
Tanzania,EnergyBalance,Diesel,2026,112.60800000000002
Tanzania,EnergyBalance,Diesel,2027,225.216
Tanzania,EnergyBalance,Diesel,2028,335.376
Tanzania,EnergyBalance,Diesel,2029,337.6559999999999
Tanzania,EnergyBalance,Water,2025,9342.637942400206
Tanzania,EnergyBalance,Water,2026,9942.23274800722
Tanzania,EnergyBalance,Water,2027,10517.971043361658
Tanzania,EnergyBalance,Water,2028,10672.553897394586
Tanzania,EnergyBalance,Water,2029,10766.661326904425
Tanzania,EnergyBalance,Water,2030,14044.855718261051
Tanzania,EnergyBalance,Water,2031,14102.302191515982
Tanzania,EnergyBalance,Water,2032,17362.005512351094
Tanzania,EnergyBalance,Water,2033,17639.24551236869
Tanzania,EnergyBalance,Water,2034,17639.2455123687
Tanzania,EnergyBalance,Water,2035,17639.24551236865
Tanzania,EnergyBalance,Biomass,2025,61.4856
Tanzania,EnergyBalance,Biomass,2026,242.9757999999999
Tanzania,EnergyBalance,Biomass,2027,304.0877147957035
Tanzania,EnergyBalance,Biomass,2028,305.5838000000001
Tanzania,EnergyBalance,Biomass,2029,305.5838000000001
Tanzania,EnergyBalance,Biomass,2030,291.3706
Tanzania,EnergyBalance,Biomass,2031,237.2031448684574
Tanzania,EnergyBalance,Biomass,2032,238.27200000000005
Tanzania,EnergyBalance,Biomass,2033,238.272
Tanzania,EnergyBalance,Biomass,2034,238.272
Tanzania,EnergyBalance,Biomass,2035,238.272
Tanzania,EnergyBalance,Wind,2025,4.193552000000003
Tanzania,EnergyBalance,Wind,2026,161.45175200000006
Tanzania,EnergyBalance,Wind,2027,161.45175200000006
Tanzania,EnergyBalance,Wind,2028,161.45175200000006
Tanzania,EnergyBalance,Wind,2029,161.45175200000006
Tanzania,EnergyBalance,Wind,2030,161.45175200000006
Tanzania,EnergyBalance,Wind,2031,161.45175200000006
Tanzania,EnergyBalance,Wind,2032,161.45175200000006
Tanzania,EnergyBalance,Wind,2033,161.45175200000006
Tanzania,EnergyBalance,Wind,2034,161.45175200000006
Tanzania,EnergyBalance,Wind,2035,161.45175200000006
Tanzania,EnergyBalance,Gas,2025,4961.463658599797
Tanzania,EnergyBalance,Gas,2026,5829.874541478998
Tanzania,EnergyBalance,Gas,2027,6541.0570636341245
Tanzania,EnergyBalance,Gas,2028,6912.177922901417
Tanzania,EnergyBalance,Gas,2029,7283.81288529328
Tanzania,EnergyBalance,Gas,2030,12913.338192783816
Tanzania,EnergyBalance,Gas,2031,11989.653769465796
Tanzania,EnergyBalance,Gas,2032,7217.05527044988
Tanzania,EnergyBalance,Gas,2033,7858.610458684355
Tanzania,EnergyBalance,Gas,2034,9862.905201384048
Tanzania,EnergyBalance,Gas,2035,8445.195912584599
Tanzania,EnergyBalance,UnmetDemand,2026,90.54440835227402
Tanzania,EnergyBalance,UnmetDemand,2027,1099.7411512084907
Tanzania,EnergyBalance,UnmetDemand,2028,3327.0613527039995
Tanzania,EnergyBalance,UnmetDemand,2029,4696.978960802303
Tanzania,EnergyBalance,Imports,2030,191.25133547210189
Tanzania,EnergyBalance,Imports,2031,1978.490734935187
Tanzania,EnergyBalance,Imports,2032,4876.513215199248
Tanzania,EnergyBalance,Imports,2033,4869.71641175908
Tanzania,EnergyBalance,Imports,2034,3627.012719220974
Tanzania,EnergyBalance,Imports,2035,6059.48825561786
Tanzania,EnergyBalance,Exports,2030,-1202.163280033925
Tanzania,EnergyBalance,Exports,2031,-248.07051633999
Tanzania,EnergyBalance,Exports,2032,-367.955099936268
Tanzania,EnergyBalance,Exports,2033,-362.9192609890061
Tanzania,EnergyBalance,Exports,2034,-322.72956962825884
Tanzania,EnergyBalance,Exports,2035,-275.5825296779346
DRC,Storage,Battery,2030,29.45041424257358
DRC,Storage,Battery,2031,28.823985190772312
DRC,Storage,Battery,2032,74.24801952265983
DRC,Storage,Battery,2033,19.80151489878937
DRC,Storage,Battery,2034,55.03920606377508
DRC,Storage,Battery,2035,22.013875219265067
DRC,ReservoirHydro,Water,2025,10727.610762657598
DRC,ReservoirHydro,Water,2026,10727.610762657612
DRC,ReservoirHydro,Water,2027,10727.61076265761
DRC,ReservoirHydro,Water,2028,10727.61076265762
DRC,ReservoirHydro,Water,2029,10727.610762657603
DRC,ReservoirHydro,Water,2030,10727.6107626576
DRC,ReservoirHydro,Water,2031,11102.36356265761
DRC,ReservoirHydro,Water,2032,11102.363562657609
DRC,ReservoirHydro,Water,2033,11102.363562657618
DRC,ReservoirHydro,Water,2034,11102.363562657614
DRC,ReservoirHydro,Water,2035,12568.787562657624
DRC,PV,Solar,2025,238.62980000000013
DRC,PV,Solar,2026,334.0817200000001
DRC,PV,Solar,2027,429.53364000000033
DRC,PV,Solar,2028,524.98556
DRC,PV,Solar,2029,620.4374800000006
DRC,PV,Solar,2030,715.8894
DRC,PV,Solar,2031,811.34132
DRC,PV,Solar,2032,906.7932400000004
DRC,PV,Solar,2033,1002.24516
DRC,PV,Solar,2034,1097.697080000001
DRC,PV,Solar,2035,1193.1490000000006
DRC,ICE,HFO,2025,562.5160737147589
DRC,ICE,HFO,2026,789.8612462191553
DRC,ICE,HFO,2027,1126.083470797494
DRC,ICE,HFO,2028,1357.367252342394
DRC,ICE,HFO,2029,1570.089875342405
DRC,ICE,HFO,2030,620.8210838665855
DRC,ICE,HFO,2031,418.2286365666426
DRC,ICE,HFO,2032,858.7588283554809
DRC,ICE,HFO,2034,0.7485592898415051
DRC,ICE,HFO,2035,0.4563975969192641
DRC,EnergyBalance,HFO,2025,562.5160737147589
DRC,EnergyBalance,HFO,2026,789.8612462191553
DRC,EnergyBalance,HFO,2027,1126.083470797494
DRC,EnergyBalance,HFO,2028,1357.367252342394
DRC,EnergyBalance,HFO,2029,1570.089875342405
DRC,EnergyBalance,HFO,2030,620.8210838665855
DRC,EnergyBalance,HFO,2031,418.2286365666426
DRC,EnergyBalance,HFO,2032,858.7588283554809
DRC,EnergyBalance,HFO,2034,0.7485592898415051
DRC,EnergyBalance,HFO,2035,0.4563975969192641
DRC,EnergyBalance,Solar,2025,238.62980000000013
DRC,EnergyBalance,Solar,2026,334.0817200000001
DRC,EnergyBalance,Solar,2027,429.53364000000033
DRC,EnergyBalance,Solar,2028,524.98556
DRC,EnergyBalance,Solar,2029,620.4374800000006
DRC,EnergyBalance,Solar,2030,715.8894
DRC,EnergyBalance,Solar,2031,811.34132
DRC,EnergyBalance,Solar,2032,906.7932400000004
DRC,EnergyBalance,Solar,2033,1002.24516
DRC,EnergyBalance,Solar,2034,1097.697080000001
DRC,EnergyBalance,Solar,2035,1193.1490000000006
DRC,EnergyBalance,Water,2025,10727.610762657598
DRC,EnergyBalance,Water,2026,10727.610762657612
DRC,EnergyBalance,Water,2027,10727.61076265761
DRC,EnergyBalance,Water,2028,10727.61076265762
DRC,EnergyBalance,Water,2029,10727.610762657603
DRC,EnergyBalance,Water,2030,10727.6107626576
DRC,EnergyBalance,Water,2031,11102.36356265761
DRC,EnergyBalance,Water,2032,11102.363562657609
DRC,EnergyBalance,Water,2033,11102.363562657618
DRC,EnergyBalance,Water,2034,11102.363562657614
DRC,EnergyBalance,Water,2035,12568.787562657624
DRC,EnergyBalance,Battery,2030,29.45041424257358
DRC,EnergyBalance,Battery,2031,28.823985190772312
DRC,EnergyBalance,Battery,2032,74.24801952265983
DRC,EnergyBalance,Battery,2033,19.80151489878937
DRC,EnergyBalance,Battery,2034,55.03920606377508
DRC,EnergyBalance,Battery,2035,22.013875219265067
DRC,EnergyBalance,Imports,2030,1.1708263808027868
DRC,EnergyBalance,Imports,2031,1.7295797387319725
DRC,EnergyBalance,Imports,2032,0.8104857505115397
DRC,EnergyBalance,Imports,2033,3493.022738119206
DRC,EnergyBalance,Imports,2034,3503.150914574445
DRC,EnergyBalance,Imports,2035,4563.093362422459
DRC,EnergyBalance,Exports,2025,-4679.605472372353
DRC,EnergyBalance,Exports,2026,-4728.436517876757
DRC,EnergyBalance,Exports,2027,-4875.185974455091
DRC,EnergyBalance,Exports,2028,-4905.6
DRC,EnergyBalance,Exports,2029,-4905.6
DRC,EnergyBalance,Exports,2030,-3729.133328600582
DRC,EnergyBalance,Exports,2031,-3664.030022752224
DRC,EnergyBalance,Exports,2032,-3847.4282393866233
DRC,EnergyBalance,Exports,2033,-5977.383395786361
DRC,EnergyBalance,Exports,2034,-5704.146328161258
DRC,EnergyBalance,Exports,2035,-7922.776949420044
Malawi,Storage,Battery,2028,0.131
Malawi,Storage,Battery,2029,0.519
Malawi,Storage,Battery,2031,0.1125
Malawi,Storage,Battery,2032,2.9940974
Malawi,Storage,Battery,2033,7.43663705
Malawi,Storage,Battery,2034,6.605151437921432
Malawi,Storage,Battery,2035,10.947766294097436
Malawi,ReservoirHydro,Water,2025,2302.467611647447
Malawi,ReservoirHydro,Water,2026,2302.467611647453
Malawi,ReservoirHydro,Water,2027,2328.095366122176
Malawi,ReservoirHydro,Water,2028,2328.0953661221715
Malawi,ReservoirHydro,Water,2029,2328.0953661221706
Malawi,ReservoirHydro,Water,2030,2328.0953661221683
Malawi,ReservoirHydro,Water,2031,4366.925610999242
Malawi,ReservoirHydro,Water,2032,4366.925610999251
Malawi,ReservoirHydro,Water,2033,4366.925610999248
Malawi,ReservoirHydro,Water,2034,4366.925610999246
Malawi,ReservoirHydro,Water,2035,4366.925610999245
Malawi,PV,Solar,2025,181.28479899999996
Malawi,PV,Solar,2026,181.28479899999996
Malawi,PV,Solar,2027,271.02974900000004
Malawi,PV,Solar,2028,360.7746990000001
Malawi,PV,Solar,2029,450.519649
Malawi,PV,Solar,2030,630.0095489999994
Malawi,PV,Solar,2031,809.4994489999991
Malawi,PV,Solar,2032,988.9893489999994
Malawi,PV,Solar,2033,1168.4792489999984
Malawi,PV,Solar,2034,1347.9691489999989
Malawi,PV,Solar,2035,1527.4590489999994
Malawi,ICE,Diesel,2025,305.28599999999994
Malawi,ICE,Diesel,2026,305.286
Malawi,ICE,Diesel,2027,305.2860000000001
Malawi,ICE,Diesel,2028,305.286
Malawi,ICE,Diesel,2029,305.286
Malawi,ICE,Diesel,2030,305.286
Malawi,ICE,Diesel,2031,305.286
Malawi,ICE,Diesel,2032,305.28599999999994
Malawi,ICE,Diesel,2033,305.28599999999994
Malawi,ICE,Diesel,2034,305.28599999999994
Malawi,ICE,Diesel,2035,305.28600000000006
Malawi,EnergyBalance,Solar,2025,181.28479899999996
Malawi,EnergyBalance,Solar,2026,181.28479899999996
Malawi,EnergyBalance,Solar,2027,271.02974900000004
Malawi,EnergyBalance,Solar,2028,360.7746990000001
Malawi,EnergyBalance,Solar,2029,450.519649
Malawi,EnergyBalance,Solar,2030,630.0095489999994
Malawi,EnergyBalance,Solar,2031,809.4994489999991
Malawi,EnergyBalance,Solar,2032,988.9893489999994
Malawi,EnergyBalance,Solar,2033,1168.4792489999984
Malawi,EnergyBalance,Solar,2034,1347.9691489999989
Malawi,EnergyBalance,Solar,2035,1527.4590489999994
Malawi,EnergyBalance,Diesel,2025,305.28599999999994
Malawi,EnergyBalance,Diesel,2026,305.286
Malawi,EnergyBalance,Diesel,2027,305.2860000000001
Malawi,EnergyBalance,Diesel,2028,305.286
Malawi,EnergyBalance,Diesel,2029,305.286
Malawi,EnergyBalance,Diesel,2030,305.286
Malawi,EnergyBalance,Diesel,2031,305.286
Malawi,EnergyBalance,Diesel,2032,305.28599999999994
Malawi,EnergyBalance,Diesel,2033,305.28599999999994
Malawi,EnergyBalance,Diesel,2034,305.28599999999994
Malawi,EnergyBalance,Diesel,2035,305.28600000000006
Malawi,EnergyBalance,Water,2025,2302.467611647447
Malawi,EnergyBalance,Water,2026,2302.467611647453
Malawi,EnergyBalance,Water,2027,2328.095366122176
Malawi,EnergyBalance,Water,2028,2328.0953661221715
Malawi,EnergyBalance,Water,2029,2328.0953661221706
Malawi,EnergyBalance,Water,2030,2328.0953661221683
Malawi,EnergyBalance,Water,2031,4366.925610999242
Malawi,EnergyBalance,Water,2032,4366.925610999251
Malawi,EnergyBalance,Water,2033,4366.925610999248
Malawi,EnergyBalance,Water,2034,4366.925610999246
Malawi,EnergyBalance,Water,2035,4366.925610999245
Malawi,EnergyBalance,Battery,2028,0.131
Malawi,EnergyBalance,Battery,2029,0.519
Malawi,EnergyBalance,Battery,2031,0.1125
Malawi,EnergyBalance,Battery,2032,2.9940974
Malawi,EnergyBalance,Battery,2033,7.43663705
Malawi,EnergyBalance,Battery,2034,6.605151437921432
Malawi,EnergyBalance,Battery,2035,10.947766294097436
Malawi,EnergyBalance,UnmetDemand,2025,530.9615893525564
Malawi,EnergyBalance,Imports,2026,1121.834988908911
Malawi,EnergyBalance,Imports,2027,1223.5300884144222
Malawi,EnergyBalance,Imports,2028,1443.6025942014585
Malawi,EnergyBalance,Imports,2029,1802.246512025534
Malawi,EnergyBalance,Imports,2030,6450.951982771549
Malawi,EnergyBalance,Imports,2031,3535.4091923643678
Malawi,EnergyBalance,Imports,2032,4264.543470520253
Malawi,EnergyBalance,Imports,2033,3876.298591998457
Malawi,EnergyBalance,Imports,2034,4346.600992619805
Malawi,EnergyBalance,Imports,2035,3979.0217358106206
Malawi,EnergyBalance,Exports,2030,-4288.239920181828
Malawi,EnergyBalance,Exports,2031,-3352.2492691788348
Malawi,EnergyBalance,Exports,2032,-3799.826014209798
Malawi,EnergyBalance,Exports,2033,-3105.107215312209
Malawi,EnergyBalance,Exports,2034,-3282.0732382785927
Malawi,EnergyBalance,Exports,2035,-2585.0501320099747
DRC_South,Storage,Battery,2027,81.93437990445787
DRC_South,Storage,Battery,2030,39.88161449581813
DRC_South,Storage,Battery,2031,38.66026888243832
DRC_South,Storage,Battery,2032,38.89959649774712
DRC_South,Storage,Battery,2033,58.37740554444692
DRC_South,Storage,Battery,2034,76.30029987128243
DRC_South,Storage,Battery,2035,55.15264894132362
DRC_South,ReservoirHydro,Water,2025,2908.485413327999
DRC_South,ReservoirHydro,Water,2026,2908.485413328001
DRC_South,ReservoirHydro,Water,2027,2908.485413327998
DRC_South,ReservoirHydro,Water,2028,2908.4854133279987
DRC_South,ReservoirHydro,Water,2029,2908.485413328
DRC_South,ReservoirHydro,Water,2030,2908.485413328
DRC_South,ReservoirHydro,Water,2031,2908.485413327999
DRC_South,ReservoirHydro,Water,2032,2908.4854133279982
DRC_South,ReservoirHydro,Water,2033,2908.485413328
DRC_South,ReservoirHydro,Water,2034,2908.4854133279987
DRC_South,ReservoirHydro,Water,2035,2908.485413327999
DRC_South,PV,Solar,2025,119.31490000000008
DRC_South,PV,Solar,2026,214.76682000000017
DRC_South,PV,Solar,2027,310.2187400000003
DRC_South,PV,Solar,2028,405.67066
DRC_South,PV,Solar,2029,501.12258
DRC_South,PV,Solar,2030,596.5745000000003
DRC_South,PV,Solar,2031,692.0264199999999
DRC_South,PV,Solar,2032,787.4783400000003
DRC_South,PV,Solar,2033,882.9302599999996
DRC_South,PV,Solar,2034,978.3821800000006
DRC_South,PV,Solar,2035,1073.8341000000005
DRC_South,EnergyBalance,Solar,2025,119.31490000000008
DRC_South,EnergyBalance,Solar,2026,214.76682000000017
DRC_South,EnergyBalance,Solar,2027,310.2187400000003
DRC_South,EnergyBalance,Solar,2028,405.67066
DRC_South,EnergyBalance,Solar,2029,501.12258
DRC_South,EnergyBalance,Solar,2030,596.5745000000003
DRC_South,EnergyBalance,Solar,2031,692.0264199999999
DRC_South,EnergyBalance,Solar,2032,787.4783400000003
DRC_South,EnergyBalance,Solar,2033,882.9302599999996
DRC_South,EnergyBalance,Solar,2034,978.3821800000006
DRC_South,EnergyBalance,Solar,2035,1073.8341000000005
DRC_South,EnergyBalance,Water,2025,2908.485413327999
DRC_South,EnergyBalance,Water,2026,2908.485413328001
DRC_South,EnergyBalance,Water,2027,2908.485413327998
DRC_South,EnergyBalance,Water,2028,2908.4854133279987
DRC_South,EnergyBalance,Water,2029,2908.485413328
DRC_South,EnergyBalance,Water,2030,2908.485413328
DRC_South,EnergyBalance,Water,2031,2908.485413327999
DRC_South,EnergyBalance,Water,2032,2908.4854133279982
DRC_South,EnergyBalance,Water,2033,2908.485413328
DRC_South,EnergyBalance,Water,2034,2908.4854133279987
DRC_South,EnergyBalance,Water,2035,2908.485413327999
DRC_South,EnergyBalance,Battery,2027,81.93437990445787
DRC_South,EnergyBalance,Battery,2030,39.88161449581813
DRC_South,EnergyBalance,Battery,2031,38.66026888243832
DRC_South,EnergyBalance,Battery,2032,38.89959649774712
DRC_South,EnergyBalance,Battery,2033,58.37740554444692
DRC_South,EnergyBalance,Battery,2034,76.30029987128243
DRC_South,EnergyBalance,Battery,2035,55.15264894132362
DRC_South,EnergyBalance,UnmetDemand,2025,1727.109403194553
DRC_South,EnergyBalance,UnmetDemand,2026,1814.3031195103135
DRC_South,EnergyBalance,UnmetDemand,2027,1824.7729310342
DRC_South,EnergyBalance,UnmetDemand,2028,3457.9694716667777
DRC_South,EnergyBalance,UnmetDemand,2029,5167.772983298144
DRC_South,EnergyBalance,Imports,2025,7929.565472372348
DRC_South,EnergyBalance,Imports,2026,7978.396517876757
DRC_South,EnergyBalance,Imports,2027,8123.432755861662
DRC_South,EnergyBalance,Imports,2028,6566.2080989637725
DRC_South,EnergyBalance,Imports,2029,4945.967326431079
DRC_South,EnergyBalance,Imports,2030,10503.26775370036
DRC_South,EnergyBalance,Imports,2031,10679.914022752217
DRC_South,EnergyBalance,Imports,2032,10863.31223938662
DRC_South,EnergyBalance,Imports,2033,11057.46845319359
DRC_South,EnergyBalance,Imports,2034,11261.014549759171
DRC_South,EnergyBalance,Imports,2035,11469.083582058953
DRC_South,EnergyBalance,Exports,2030,-1.1708263808027868
DRC_South,EnergyBalance,Exports,2031,-1.7295797387319725
DRC_South,EnergyBalance,Exports,2032,-0.8104857505115397
Mozal,EnergyBalance,Imports,2025,9154.970631926048
Mozal,EnergyBalance,Imports,2026,9099.04089376309
Mozal,EnergyBalance,Imports,2027,9064.607047592051
Mozal,EnergyBalance,Imports,2028,9071.27042494612
Mozal,EnergyBalance,Imports,2029,9060.527809811285
Mozal,EnergyBalance,Imports,2030,9632.520890940204
Mozal,EnergyBalance,Imports,2031,9621.126352538531
Mozal,EnergyBalance,Imports,2032,9285.84611471367
Mozal,EnergyBalance,Imports,2033,9677.724629957343
Mozal,EnergyBalance,Imports,2034,9785.94932688106
Mozal,EnergyBalance,Imports,2035,9620.721304935369
Mozal,EnergyBalance,Exports,2028,-4.961224341789696
Mozal,EnergyBalance,Exports,2029,-7.8755528162062305
Mozal,EnergyBalance,Exports,2030,-581.6721082673888
Mozal,EnergyBalance,Exports,2031,-548.1112492118781
Mozal,EnergyBalance,Exports,2032,-49.93883297842885
Mozal,EnergyBalance,Exports,2033,-385.1248571225289
Mozal,EnergyBalance,Exports,2034,-449.7773507592305
Mozal,EnergyBalance,Exports,2035,-276.2422519530508
