gen,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AggDiesel_TH_MOZ,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
NewCCGTNG_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
GenericDieselCan_ZAF,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_NAM,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_BWA,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_TZA,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_DRC,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_SWL,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_LSO,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
GenericDieselCan_ZMB,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
NewCCGTNG_TH_LSO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
GasTurbine_TH_AGO,,,1,1,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
GasTurbine_TH_SWL,,,1,1,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
GasTurbine_TH_LSO,,,1,1,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
GecaminesCoal(100)_TH_AGO,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
Mzimba_I_WIND_MWI,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
Mzimba_II_WIND_MWI,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
Dedza_WIND_MWI,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
Chitipa_WIND_MWI,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
Kasitu_GT_MWI,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Chiweta_GT_MWI,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Kam'mwamba_C_MWI,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
Rukuru_C_MWI,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
Mota_Engil_C_MWI,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
Bagasse_co-generation_BM_MWI,,,1,0.994117647,0.988235294,0.982352941,0.976470588,0.970588235,0.964705882,0.958823529,0.952941176,0.947058824,0.941176471,0.934926471,0.928676471,0.922426471,0.916176471,0.909926471,0.903676471,0.897426471,0.891176471,0.884926471,0.882352941,0.876676702,0.871036979,0.865433537,0.859866141,0.854334562,0.848838567,0.843377928,0.837952419,0.832561811,0.827205882
Waste_to_energy_(Blantyre)_BM_MWI,,,1,0.994117647,0.988235294,0.982352941,0.976470588,0.970588235,0.964705882,0.958823529,0.952941176,0.947058824,0.941176471,0.934926471,0.928676471,0.922426471,0.916176471,0.909926471,0.903676471,0.897426471,0.891176471,0.884926471,0.882352941,0.876676702,0.871036979,0.865433537,0.859866141,0.854334562,0.848838567,0.843377928,0.837952419,0.832561811,0.827205882
Ethanol_project_BM_MWI,,,1,0.994117647,0.988235294,0.982352941,0.976470588,0.970588235,0.964705882,0.958823529,0.952941176,0.947058824,0.941176471,0.934926471,0.928676471,0.922426471,0.916176471,0.909926471,0.903676471,0.897426471,0.891176471,0.884926471,0.882352941,0.876676702,0.871036979,0.865433537,0.859866141,0.854334562,0.848838567,0.843377928,0.837952419,0.832561811,0.827205882
Near_Salima_Nanjoka_LNG_MWI,,,1,1,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Li-ion_storage_A_MWI,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Golomoti_BESS,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Li-ion_storage_C_MWI,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Sto_MWI_2027,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
SolarRound(PV)New_ZMB,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
NewSolar2025_PV_ZMB,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
ChishimbaFallsExt_HY_ZMB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEC_Solar_PV,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Existing _PV_ZIM,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
CF_Bafia_Farta,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Kusile_II_TH_ZAF,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
Kusile_III_TH_ZAF,,,1,1,1,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.947050981,0.944111116,0.941180378,0.938258737,0.935346165,0.932442635,0.929548118,0.926662586,0.923786012,0.920918367
SAGenericSolarPV(Medium)28_REN_ZAF,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
SAGenericSolarPV(Medium)29_REN_ZAF,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
SAGenericSolarPV(Medium)30_REN_ZAF,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Mnyera_Mnyera,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mnyera_Pumbwe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mnyera_Kisingo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mnyera_Ruaha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidunda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SingidaWind2_REN_TZA,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
LobitoI_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
LobitoII_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
LobitoIII_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Namibe_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SoyoIII_TH_AGO,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Vuka_HY_AGO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JambaMina_HY_AGO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JambaOma_HY_AGO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genga_HY_AGO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Committed1_PV_AGO,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Committed2_PV_AGO,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Committed3_PV_AGO,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
SACCGTNG2025_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SACCGTNG2027_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SACCGTNG2028_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SACCGTNG2029_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
New_CSP_ZAF_2024,,,1,0.94903164,0.898987539,0.866121847,0.834209893,0.805082362,0.778125462,0.753572361,0.731323026,0.710746648,0.692411153,0.675883982,0.66110002,0.648030626,0.636179475,0.626027224,0.616908818,0.608965903,0.602217054,0.596329069,0.591240413,0.581974716,0.572854228,0.563876673,0.555039811,0.546341436,0.537779379,0.529351504,0.521055707,0.512889919,0.504852101
Sto_ZAF_2024,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Sto_ZAF_2025,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Sto_ZAF_2027,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Sto_ZAF_2028,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
SACCGTNG2035_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SACCGTNG2040_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SACCGTNG2045_TH_ZAF,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
AnixasII_TH_NAM,,,0.996721311,0.996721311,0.993442623,0.990163934,0.986885246,0.983606557,0.980327869,0.97704918,0.973770492,0.970491803,0.967213115,0.964754098,0.962295082,0.959836066,0.957377049,0.954918033,0.952459016,0.95,0.947540984,0.945081967,0.942622951,0.940198584,0.937780453,0.935368542,0.932962833,0.930563312,0.928169962,0.925782768,0.923401714,0.921026783,0.918657961
SA_IRP_New_Gas_CCGT_2031,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2032,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2033,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2034,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2035,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2036,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2037,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2038,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2039,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2040,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2041,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
SA_IRP_New_Gas_CCGT_2042,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
