month,day,hour,zone,value
7,15,11,ZONE1,0.9104195876748873
7,15,12,ZONE1,0.8292808391178325
7,15,13,ZONE1,0.16488820605969257
7,15,14,ZONE1,0.3426513267627398
7,15,15,ZONE1,0.6572404126012391
7,15,16,ZONE1,0.7898648996208069
7,15,17,ZONE1,0.5025861671777432
7,15,18,ZONE1,0.4051285272223666
7,15,19,ZONE1,0.051175306908774254
7,15,20,ZONE1,0.6865678952374813
7,15,21,ZONE1,0.13866215820619754
7,15,22,ZONE1,0.38064996512484983
7,15,23,ZONE1,0.01647521285299447
7,16,0,ZONE1,0.9105189387749231
7,16,1,ZONE1,0.3340851096434517
7,16,2,ZONE1,0.05513251864462576
7,16,3,ZONE1,0.8008260106031523
7,16,4,ZONE1,0.6541813353724606
7,16,5,ZONE1,0.6506432388018633
7,16,6,ZONE1,0.914171709754593
7,16,7,ZONE1,0.442403387333137
7,16,8,ZONE1,0.36600311612208747
7,16,9,ZONE1,0.7054844040632613
7,16,10,ZONE1,0.4044456273352546
7,16,11,ZONE1,0.35366207947182726
7,16,12,ZONE1,0.09345838881065904
7,16,13,ZONE1,0.961981221961744
7,16,14,ZONE1,0.9831340120192941
7,16,15,ZONE1,0.2981202533477265
7,16,16,ZONE1,0.7662792683918694
7,16,17,ZONE1,0.14963795910190447
7,16,18,ZONE1,0.6240876991414733
7,16,19,ZONE1,0.10531219999622143
7,16,20,ZONE1,0.8974366192441782
7,16,21,ZONE1,0.9665030881836523
7,16,22,ZONE1,0.20388699654140718
7,16,23,ZONE1,0.12416633039283609
7,17,0,ZONE1,0.28270251757533504
7,17,1,ZONE1,0.24355734400095463
7,17,2,ZONE1,0.8893864277732112
7,17,3,ZONE1,0.6062837184762943
7,17,4,ZONE1,0.5192762127275544
7,17,5,ZONE1,0.573761759968447
7,17,6,ZONE1,0.8431196257235738
7,17,7,ZONE1,0.3496484547825768
7,17,8,ZONE1,0.04687365140435651
7,17,9,ZONE1,0.8228627943081169
7,17,10,ZONE1,0.3046894385816281
7,17,11,ZONE1,0.5583044990685356
7,17,12,ZONE1,0.1609974018612308
7,17,13,ZONE1,0.23963625116130183
7,17,14,ZONE1,0.7874532135207032
7,17,15,ZONE1,0.03371288253278282
7,17,16,ZONE1,0.9840173707819997
7,17,17,ZONE1,0.11177705624937972
7,17,18,ZONE1,0.33763300456932555
7,17,19,ZONE1,0.27346085332367687
7,17,20,ZONE1,0.18232741219869542
7,17,21,ZONE1,0.516392831721713
7,17,22,ZONE1,0.23938908948081072
7,17,23,ZONE1,0.426873221521879
7,18,0,ZONE1,0.5124733720270858
7,18,1,ZONE1,0.9384688442445243
7,18,2,ZONE1,0.33376401583173654
7,18,3,ZONE1,0.5168920100595739
7,18,4,ZONE1,0.49715514552504325
7,18,5,ZONE1,0.10901669877065456
7,18,6,ZONE1,0.6873313324249735
7,18,7,ZONE1,0.4419779154710839
7,18,8,ZONE1,0.811634428825117
7,18,9,ZONE1,0.5053123056214676
7,18,10,ZONE1,0.2591322422759529
7,18,11,ZONE1,0.7338720744982886
7,18,12,ZONE1,0.05714418974875446
7,18,13,ZONE1,0.08302714144699386
7,18,14,ZONE1,0.8913573688251429
7,18,15,ZONE1,0.39394978645092416
7,18,16,ZONE1,0.05262172899919482
7,18,17,ZONE1,0.8625060922395642
7,18,18,ZONE1,0.638502797467512
7,18,19,ZONE1,0.5615871190466809
7,18,20,ZONE1,0.04661579308898933
7,18,21,ZONE1,0.5573390851975399
7,18,22,ZONE1,0.28687861472719733
7,18,23,ZONE1,0.9057696453458371
7,19,0,ZONE1,0.1782909176494728
7,19,1,ZONE1,0.582271209336843
7,19,2,ZONE1,0.9490818040673538
7,19,3,ZONE1,0.6919619358326878
7,19,4,ZONE1,0.6958547074392487
7,19,5,ZONE1,0.3212299924746246
7,19,6,ZONE1,0.5579489874072087
7,19,7,ZONE1,0.46035447247398775
7,19,8,ZONE1,0.023729380984064186
7,19,9,ZONE1,0.24133124129969796
7,19,10,ZONE1,0.6159682088696065
7,19,11,ZONE1,0.6856628156304567
7,19,12,ZONE1,0.7708539569682118
7,19,13,ZONE1,0.3710279141461883
7,19,14,ZONE1,0.6138333425860724
7,19,15,ZONE1,0.20707723255242194
7,19,16,ZONE1,0.09090262853492237
7,19,17,ZONE1,0.9727572931230263
7,19,18,ZONE1,0.6571689785542579
7,19,19,ZONE1,0.2608986973648709
7,19,20,ZONE1,0.5038490648131447
7,19,21,ZONE1,0.2292448141315867
7,19,22,ZONE1,0.20493991103928344
7,19,23,ZONE1,0.862269579338548
7,20,0,ZONE1,0.6269731288359253
7,20,1,ZONE1,0.8625186414364647
7,20,2,ZONE1,0.2066274758053872
7,20,3,ZONE1,0.0008625857202992915
7,20,4,ZONE1,0.5421876173106412
7,20,5,ZONE1,0.0121793201877064
7,20,6,ZONE1,0.3865386474723833
7,20,7,ZONE1,0.9369651728056082
7,20,8,ZONE1,0.9109676791689998
7,20,9,ZONE1,0.764575721523072
7,20,10,ZONE1,0.8844425222007397
7,20,11,ZONE1,0.017763039139157222
7,20,12,ZONE1,0.3433276816251346
7,20,13,ZONE1,0.9745163885376215
7,20,14,ZONE1,0.6405555321128461
7,20,15,ZONE1,0.6410320767017089
7,20,16,ZONE1,0.1838781367242267
7,20,17,ZONE1,0.46318434380709617
7,20,18,ZONE1,0.5928475889645735
7,20,19,ZONE1,0.8616412420298327
7,20,20,ZONE1,0.3684402656090737
7,20,21,ZONE1,0.33022386901719525
7,20,22,ZONE1,0.24249998653344196
7,20,23,ZONE1,0.7695859031637844
7,21,0,ZONE1,0.37909238397468614
7,21,1,ZONE1,0.7548047068576103
7,21,2,ZONE1,0.2157324801915853
7,21,3,ZONE1,0.17700708538740506
7,21,4,ZONE1,0.6255873774383007
7,21,5,ZONE1,0.25498666235309875
7,21,6,ZONE1,0.23143829163558371
7,21,7,ZONE1,0.9465034474306364
7,21,8,ZONE1,0.39728603918897987
7,21,9,ZONE1,0.3853645239109754
7,21,10,ZONE1,0.286637340623246
7,21,11,ZONE1,0.48638692122397376
7,21,12,ZONE1,0.6955360389355938
7,21,13,ZONE1,0.6194506068740218
7,21,14,ZONE1,0.5626235007853037
7,21,15,ZONE1,0.48490284390063987
7,21,16,ZONE1,0.14831231853972893
7,21,17,ZONE1,0.834565562939534
7,21,18,ZONE1,0.5134258203083609
7,21,19,ZONE1,0.21376762878350752
7,21,20,ZONE1,0.38828296963362596
7,21,21,ZONE1,0.6703116013990534
7,21,22,ZONE1,0.9542764845101477
7,21,23,ZONE1,0.7849025053974138
7,22,0,ZONE1,0.9331739815747783
7,22,1,ZONE1,0.46829546948597556
7,22,2,ZONE1,0.7810363025874938
7,22,3,ZONE1,0.47738388457048586
7,22,4,ZONE1,0.9807797462710368
7,22,5,ZONE1,0.7425272689259138
7,22,6,ZONE1,0.43044016913039285
7,22,7,ZONE1,0.2720211588460745
7,22,8,ZONE1,0.4973670546750477
7,22,9,ZONE1,0.493590344547434
7,22,10,ZONE1,0.6574944894348671
7,22,11,ZONE1,0.4228015951256502
7,22,12,ZONE1,0.4956705642615916
7,22,13,ZONE1,0.06279371251794963
7,22,14,ZONE1,0.8513001782547683
7,22,15,ZONE1,0.7234957610327786
7,22,16,ZONE1,0.03187360598969091
7,22,17,ZONE1,0.12211388384536992
7,22,18,ZONE1,0.1896336885901324
7,22,19,ZONE1,0.8122696875640008
7,22,20,ZONE1,0.34879783941799847
7,22,21,ZONE1,0.8895596652684601
7,22,22,ZONE1,0.23380355767610905
7,22,23,ZONE1,0.3291838175378241
7,23,0,ZONE1,0.7737497733585297
7,23,1,ZONE1,0.08355571054911404
7,23,2,ZONE1,0.6446442660476952
7,23,3,ZONE1,0.4357718112290271
7,23,4,ZONE1,0.5800842596181874
7,23,5,ZONE1,0.9761292072011835
7,23,6,ZONE1,0.8412978495725915
7,23,7,ZONE1,0.6422501056105333
7,23,8,ZONE1,0.22993539106877148
7,23,9,ZONE1,0.28535417898951065
7,23,10,ZONE1,0.32061288719990133
7,23,11,ZONE1,0.2758535580327437
7,23,12,ZONE1,0.04631214115141302
7,23,13,ZONE1,0.12751611778915173
7,23,14,ZONE1,0.950415828012407
7,23,15,ZONE1,0.5238531120229789
7,23,16,ZONE1,0.5159341693978481
7,23,17,ZONE1,0.3317344020891102
7,23,18,ZONE1,0.8425429809274811
7,23,19,ZONE1,0.3684679998561886
7,23,20,ZONE1,0.8383109170222528
7,23,21,ZONE1,0.9381142729214919
7,23,22,ZONE1,0.4930177033888239
7,23,23,ZONE1,0.5104308702207199
7,24,0,ZONE1,0.9438579264086345
7,24,1,ZONE1,0.5542531398546395
7,24,2,ZONE1,0.7692285259239796
7,24,3,ZONE1,0.05722914194706996
7,24,4,ZONE1,0.400234204984242
7,24,5,ZONE1,0.31833746730355983
7,24,6,ZONE1,0.15107045423183962
7,24,7,ZONE1,0.06872578395696205
7,24,8,ZONE1,0.8687617433586281
7,24,9,ZONE1,0.928292749103188
7,24,10,ZONE1,0.7470327097983362
7,24,11,ZONE1,0.9813848973778123
7,24,12,ZONE1,0.09293612227317272
7,24,13,ZONE1,0.12465146516551984
7,24,14,ZONE1,0.630577761075849
7,24,15,ZONE1,0.5795426623967825
7,24,16,ZONE1,0.13162293148890503
7,24,17,ZONE1,0.35777341231360593
7,24,18,ZONE1,0.8512411538526353
7,24,19,ZONE1,0.9721455587776393
7,24,20,ZONE1,0.9902561150329807
7,24,21,ZONE1,0.0187541099420534
7,24,22,ZONE1,0.17074615581871455
7,24,23,ZONE1,0.055762476029111
7,25,0,ZONE1,0.922862583842287
7,25,1,ZONE1,0.5932099473993585
7,25,2,ZONE1,0.4122625237179308
7,25,3,ZONE1,0.4297842782276027
7,25,4,ZONE1,0.9983159656318012
7,25,5,ZONE1,0.289677246459802
7,25,6,ZONE1,0.8574186476821617
7,25,7,ZONE1,0.28024643733109955
7,25,8,ZONE1,0.3110312255828961
7,25,9,ZONE1,0.7105860687397262
7,25,10,ZONE1,0.005330493595997354
7,25,11,ZONE1,0.08182464277922641
7,25,12,ZONE1,0.4499768297005329
7,25,13,ZONE1,0.27821849763477924
7,25,14,ZONE1,0.8744414322192133
7,25,15,ZONE1,0.3363845835223682
7,25,16,ZONE1,0.5812653673184777
7,25,17,ZONE1,0.8292382169607456
7,25,18,ZONE1,0.45961969670591407
7,25,19,ZONE1,0.12442506799036379
7,25,20,ZONE1,0.2929640461173125
7,25,21,ZONE1,0.091323225758552
7,25,22,ZONE1,0.45700056236649045
7,25,23,ZONE1,0.7721080837557167
7,26,0,ZONE1,0.9664699035434725
7,26,1,ZONE1,0.690197555741096
7,26,2,ZONE1,0.26478825926767724
7,26,3,ZONE1,0.17209271320852948
7,26,4,ZONE1,0.8254845544624406
7,26,5,ZONE1,0.9907949396189343
7,26,6,ZONE1,0.05517545104883048
7,26,7,ZONE1,0.5840888641174867
7,26,8,ZONE1,0.19941877066491553
7,26,9,ZONE1,0.657602594394982
7,26,10,ZONE1,0.7800278955493305
7,26,11,ZONE1,0.6554204477391326
7,26,12,ZONE1,0.05092864274895448
7,26,13,ZONE1,0.8872584848879987
7,26,14,ZONE1,0.7862816101895574
7,26,15,ZONE1,0.6949674970480835
7,26,16,ZONE1,0.6201156549411933
7,26,17,ZONE1,0.523944960794323
7,26,18,ZONE1,0.06369118392884132
7,26,19,ZONE1,0.7250253962387797
7,26,20,ZONE1,0.5043763263941878
7,26,21,ZONE1,0.23639605277651676
7,26,22,ZONE1,0.969068578336038
7,26,23,ZONE1,0.38745756734958803
7,27,0,ZONE1,0.8472554571949391
7,27,1,ZONE1,0.5899493697844415
7,27,2,ZONE1,0.15277447423780144
7,27,3,ZONE1,0.7398103401218369
7,27,4,ZONE1,0.33620435453200237
7,27,5,ZONE1,0.7221776267865171
7,27,6,ZONE1,0.5316576510286354
7,27,7,ZONE1,0.5292204165760955
7,27,8,ZONE1,0.9255797332232119
7,27,9,ZONE1,0.792877955311538
7,27,10,ZONE1,0.6609668745194238
7,27,11,ZONE1,0.4209851067191116
7,27,12,ZONE1,0.06866984364390738
7,27,13,ZONE1,0.0689827466503451
7,27,14,ZONE1,0.9244651504199948
7,27,15,ZONE1,0.9307530652613534
7,27,16,ZONE1,0.8881225033830659
7,27,17,ZONE1,0.21427231596134522
7,27,18,ZONE1,0.47954040397871667
7,27,19,ZONE1,0.11292250646596735
7,27,20,ZONE1,0.501982046128938
7,27,21,ZONE1,0.660800359936873
7,27,22,ZONE1,0.28693457930774735
7,27,23,ZONE1,0.5662006937116665
7,28,0,ZONE1,0.9258912766553425
7,28,1,ZONE1,0.4284917801370529
7,28,2,ZONE1,0.4688647879140442
7,28,3,ZONE1,0.7932258414161683
7,28,4,ZONE1,0.23585995709519947
7,28,5,ZONE1,0.21280659770946586
7,28,6,ZONE1,0.3137655821776789
7,28,7,ZONE1,0.9103219131986694
7,28,8,ZONE1,0.7134611377441712
7,28,9,ZONE1,0.6793234918468813
7,28,10,ZONE1,0.6741741341226942
7,28,11,ZONE1,0.3932957068340156
7,28,12,ZONE1,0.2507674862103314
7,28,13,ZONE1,0.7049003618310028
7,28,14,ZONE1,0.33103723955459274
7,28,15,ZONE1,0.7624660599288823
7,28,16,ZONE1,0.5830440484451261
7,28,17,ZONE1,0.5910429777802161
7,28,18,ZONE1,0.2220662576464174
7,28,19,ZONE1,0.25136781736049485
7,28,20,ZONE1,0.8533681714784589
7,28,21,ZONE1,0.2096431278176294
7,28,22,ZONE1,0.38085453936435465
7,28,23,ZONE1,0.8807790437692038
7,29,0,ZONE1,0.4286226244257765
7,29,1,ZONE1,0.45372311479379757
7,29,2,ZONE1,0.9060789489280501
7,29,3,ZONE1,0.6340693284220852
7,29,4,ZONE1,0.8153043179117806
7,29,5,ZONE1,0.731848679916296
7,29,6,ZONE1,0.9699924937598507
7,29,7,ZONE1,0.22378980424191297
7,29,8,ZONE1,0.4058770635861084
7,29,9,ZONE1,0.08239111910006103
7,29,10,ZONE1,0.9844433700581423
7,29,11,ZONE1,0.7130232476985853
7,29,12,ZONE1,0.3344592276748696
7,29,13,ZONE1,0.432090206746754
7,29,14,ZONE1,0.08163959225659145
7,29,15,ZONE1,0.9435734439750767
7,29,16,ZONE1,0.2672670391106716
7,29,17,ZONE1,0.6765645254727233
7,29,18,ZONE1,0.2412354081912096
7,29,19,ZONE1,0.31109243374536455
7,29,20,ZONE1,0.13826086660672332
7,29,21,ZONE1,0.1789039140183175
7,29,22,ZONE1,0.2793927038578896
7,29,23,ZONE1,0.6043537352684405
7,30,0,ZONE1,0.15416493571065237
7,30,1,ZONE1,0.4601157976006598
7,30,2,ZONE1,0.36745160949673794
7,30,3,ZONE1,0.5065620966545621
7,30,4,ZONE1,0.28105286294961296
7,30,5,ZONE1,0.8789182252814292
7,30,6,ZONE1,0.08226835287150414
7,30,7,ZONE1,0.8871396771267906
7,30,8,ZONE1,0.2943956179013829
7,30,9,ZONE1,0.2152740965551977
7,30,10,ZONE1,0.3345076247236106
7,30,11,ZONE1,0.6524162917827491
7,30,12,ZONE1,0.05671822132254023
7,30,13,ZONE1,0.09394452364041639
7,30,14,ZONE1,0.8289393632932958
7,30,15,ZONE1,0.13839545144471488
7,30,16,ZONE1,0.6690571025322525
7,30,17,ZONE1,0.7545018082633794
7,30,18,ZONE1,0.1553138058615967
7,30,19,ZONE1,0.9979923317844368
7,30,20,ZONE1,0.8115556097052599
7,30,21,ZONE1,0.05500777437725779
7,30,22,ZONE1,0.36854802039717194
7,30,23,ZONE1,0.48471587736121624
7,31,0,ZONE1,0.5938532905544504
7,31,1,ZONE1,0.5845002067344857
7,31,2,ZONE1,0.8394674326871603
7,31,3,ZONE1,0.21796615056779
7,31,4,ZONE1,0.29533492913628423
7,31,5,ZONE1,0.2880810526665367
7,31,6,ZONE1,0.9869300699011921
7,31,7,ZONE1,0.17395909573805535
7,31,8,ZONE1,0.33737804828561047
7,31,9,ZONE1,0.9809488500329155
7,31,10,ZONE1,0.35465263137850866
7,31,11,ZONE1,0.3900875659523998
7,31,12,ZONE1,0.32795026292937346
7,31,13,ZONE1,0.628861271695653
7,31,14,ZONE1,0.09827825024602299
7,31,15,ZONE1,0.37763288420013674
7,31,16,ZONE1,0.20911644880879976
7,31,17,ZONE1,0.45800727980763023
7,31,18,ZONE1,0.4623427146519423
7,31,19,ZONE1,0.00025060442100055536
7,31,20,ZONE1,0.791787341714971
7,31,21,ZONE1,0.9401570425995035
7,31,22,ZONE1,0.3844455837666294
7,31,23,ZONE1,0.43760795661573615
8,1,0,ZONE1,0.8427530031520002
8,1,1,ZONE1,0.6163498028082052
8,1,2,ZONE1,0.8137942044880787
8,1,3,ZONE1,0.8332821560051193
8,1,4,ZONE1,0.5719776767761348
8,1,5,ZONE1,0.5525490258613763
8,1,6,ZONE1,0.28599847253413757
8,1,7,ZONE1,0.3684217189189999
8,1,8,ZONE1,0.5201308139395815
8,1,9,ZONE1,0.21793222034180293
8,1,10,ZONE1,0.20208796327275214
8,1,11,ZONE1,0.3927132968756929
8,1,12,ZONE1,0.7391737994424326
8,1,13,ZONE1,0.06391634933023849
8,1,14,ZONE1,0.5605916309866945
8,1,15,ZONE1,0.23963322551425092
8,1,16,ZONE1,0.1539310668469691
8,1,17,ZONE1,0.7150918879544291
8,1,18,ZONE1,0.2731410795841942
8,1,19,ZONE1,0.4331269590577004
8,1,20,ZONE1,0.0894023714931077
8,1,21,ZONE1,0.9805444175918946
8,1,22,ZONE1,0.5097051924791286
8,1,23,ZONE1,0.17126792227361431
8,2,0,ZONE1,0.9638213220120884
8,2,1,ZONE1,0.301193681714107
8,2,2,ZONE1,0.374239596267675
8,2,3,ZONE1,0.2924566517250523
8,2,4,ZONE1,0.6686765749796739
8,2,5,ZONE1,0.0405630790525886
8,2,6,ZONE1,0.9025872283614311
8,2,7,ZONE1,0.5230039069951893
8,2,8,ZONE1,0.29856664145536005
8,2,9,ZONE1,0.21794426330387096
8,2,10,ZONE1,0.8445776626199383
8,2,11,ZONE1,0.6276680363417636
8,2,12,ZONE1,0.5120007970677759
8,2,13,ZONE1,0.6814739314533985
8,2,14,ZONE1,0.366520056869888
8,2,15,ZONE1,0.7392073806368945
8,2,16,ZONE1,0.6466062432584491
8,2,17,ZONE1,0.40409424649406456
8,2,18,ZONE1,0.5996471908952488
8,2,19,ZONE1,0.047773502296439396
8,2,20,ZONE1,0.5123617553511237
8,2,21,ZONE1,0.2332540541211221
8,2,22,ZONE1,0.7626599158491945
8,2,23,ZONE1,0.06697470383020121
8,3,0,ZONE1,0.6441071037698447
8,3,1,ZONE1,0.7211981358800853
8,3,2,ZONE1,0.9665445735997504
8,3,3,ZONE1,0.983065740516212
8,3,4,ZONE1,0.9494053306723474
8,3,5,ZONE1,0.2747253191781943
8,3,6,ZONE1,0.15022783909543336
8,3,7,ZONE1,0.7561381774194171
8,3,8,ZONE1,0.8761598308804192
8,3,9,ZONE1,0.07139442166610299
8,3,10,ZONE1,0.9501768809431909
8,3,11,ZONE1,0.25371589876351475
8,3,12,ZONE1,0.12224322372622143
8,3,13,ZONE1,0.08928235326362455
8,3,14,ZONE1,0.07033675580259746
8,3,15,ZONE1,0.9269710053918695
8,3,16,ZONE1,0.6684445831719409
8,3,17,ZONE1,0.7229793559307335
8,3,18,ZONE1,0.6029905225372797
8,3,19,ZONE1,0.8271576692173223
8,3,20,ZONE1,0.7123797391844708
8,3,21,ZONE1,0.6809022143114685
8,3,22,ZONE1,0.34886412190206006
8,3,23,ZONE1,0.4099368991257488
8,4,0,ZONE1,0.36666431630896656
8,4,1,ZONE1,0.6827240050722655
8,4,2,ZONE1,0.8329384429141459
8,4,3,ZONE1,0.34285381495033684
8,4,4,ZONE1,0.02423993946030467
8,4,5,ZONE1,0.678133179029522
8,4,6,ZONE1,0.21547824769013946
8,4,7,ZONE1,0.13045992843495435
8,4,8,ZONE1,0.3638454012580201
8,4,9,ZONE1,0.6277779156324548
8,4,10,ZONE1,0.13113429265600463
8,4,11,ZONE1,0.36449862132577127
8,4,12,ZONE1,0.972550863648813
8,4,13,ZONE1,0.15721727721102952
8,4,14,ZONE1,0.9590100179106612
8,4,15,ZONE1,0.2759841159911933
8,4,16,ZONE1,0.2925834724193277
8,4,17,ZONE1,0.546151718340606
8,4,18,ZONE1,0.7383043937727806
8,4,19,ZONE1,0.39967364735025546
8,4,20,ZONE1,0.06719506498114847
8,4,21,ZONE1,0.023698652054073066
8,4,22,ZONE1,0.8745339031034154
8,4,23,ZONE1,0.15717681408155304
8,5,0,ZONE1,0.08382692193153929
8,5,1,ZONE1,0.05708301234022972
8,5,2,ZONE1,0.8701959589740471
8,5,3,ZONE1,0.41338083349455945
8,5,4,ZONE1,0.5860443516066727
8,5,5,ZONE1,0.9893642683763182
8,5,6,ZONE1,0.598766620461085
8,5,7,ZONE1,0.4704716973020314
8,5,8,ZONE1,0.9196763632838937
8,5,9,ZONE1,0.4173711579047428
8,5,10,ZONE1,0.35362261454073274
8,5,11,ZONE1,0.630726278730037
8,5,12,ZONE1,0.4655062901852346
8,5,13,ZONE1,0.29671179044148766
8,5,14,ZONE1,0.7997567996340823
8,5,15,ZONE1,0.8571133837381093
8,5,16,ZONE1,0.8944481097931043
8,5,17,ZONE1,0.15689557517404829
8,5,18,ZONE1,0.9777763144955818
8,5,19,ZONE1,0.9216936795943208
8,5,20,ZONE1,0.7641299202858478
8,5,21,ZONE1,0.19980769727914294
8,5,22,ZONE1,0.6810570654437084
8,5,23,ZONE1,0.6774901658441914
8,6,0,ZONE1,0.10148586144070526
8,6,1,ZONE1,0.4630894273233983
8,6,2,ZONE1,0.30579799072290137
8,6,3,ZONE1,0.48258907459831224
8,6,4,ZONE1,0.7307235032277812
8,6,5,ZONE1,0.3801582357346247
8,6,6,ZONE1,0.3814470542666455
8,6,7,ZONE1,0.2800325160444216
8,6,8,ZONE1,0.402814083466399
8,6,9,ZONE1,0.7439357352257963
8,6,10,ZONE1,0.5230976105865789
8,6,11,ZONE1,0.30651677038439906
8,6,12,ZONE1,0.7413302635496154
8,6,13,ZONE1,0.12101062373774474
8,6,14,ZONE1,0.8966596806888051
8,6,15,ZONE1,0.7022854523502329
8,6,16,ZONE1,0.37017620436451615
8,6,17,ZONE1,0.4535838813404308
8,6,18,ZONE1,0.4218225242311332
8,6,19,ZONE1,0.1065583635340952
8,6,20,ZONE1,0.7525167017596583
8,6,21,ZONE1,0.6098652350640091
8,6,22,ZONE1,0.8435400401120401
8,6,23,ZONE1,0.42828763271243064
8,7,0,ZONE1,0.0616152845923118
8,7,1,ZONE1,0.03819320451708297
8,7,2,ZONE1,0.3098203497290637
8,7,3,ZONE1,0.21690391525116637
8,7,4,ZONE1,0.06809091047743032
8,7,5,ZONE1,0.27689490479177503
8,7,6,ZONE1,0.7541466028810886
8,7,7,ZONE1,0.036966229200619316
8,7,8,ZONE1,0.5680238432786221
8,7,9,ZONE1,0.6737383694650524
8,7,10,ZONE1,0.32080805159529024
8,7,11,ZONE1,0.8124239629576769
8,7,12,ZONE1,0.5220917222755481
8,7,13,ZONE1,0.16187612754023928
8,7,14,ZONE1,0.13318495313258416
8,7,15,ZONE1,0.4029559551495231
8,7,16,ZONE1,0.8743176178408804
8,7,17,ZONE1,0.24669122768458618
8,7,18,ZONE1,0.7609754257249346
8,7,19,ZONE1,0.8140411284200829
8,7,20,ZONE1,0.40761506428925887
8,7,21,ZONE1,0.6521552165965248
8,7,22,ZONE1,0.3371246764136515
8,7,23,ZONE1,0.8110895339649825
8,8,0,ZONE1,0.8225974640808402
8,8,1,ZONE1,0.30932025226263027
8,8,2,ZONE1,0.15582248852839697
8,8,3,ZONE1,0.6129691968086941
8,8,4,ZONE1,0.6717956663384838
8,8,5,ZONE1,0.3590564970227432
8,8,6,ZONE1,0.9320822045259849
8,8,7,ZONE1,0.002167063307947914
8,8,8,ZONE1,0.19697139569821043
8,8,9,ZONE1,0.28539815608490804
8,8,10,ZONE1,0.6591198049846247
8,8,11,ZONE1,0.27574545991342914
8,8,12,ZONE1,0.9965032190854408
8,8,13,ZONE1,0.48592139128134926
8,8,14,ZONE1,0.38436317279415955
8,8,15,ZONE1,0.7856927887490273
8,8,16,ZONE1,0.7466870975754198
8,8,17,ZONE1,0.721409109247329
8,8,18,ZONE1,0.7024719635121697
8,8,19,ZONE1,0.38008051877714755
8,8,20,ZONE1,0.30838190371680885
8,8,21,ZONE1,0.06950488916427056
8,8,22,ZONE1,0.4133977365126251
8,8,23,ZONE1,0.5133304767244787
8,9,0,ZONE1,0.912378773272941
8,9,1,ZONE1,0.6839091867959434
8,9,2,ZONE1,0.5150682611461979
8,9,3,ZONE1,0.7990941720631102
8,9,4,ZONE1,0.9894109175614283
8,9,5,ZONE1,0.05842810013792976
8,9,6,ZONE1,0.08223536636295647
8,9,7,ZONE1,0.44911365983316165
8,9,8,ZONE1,0.7427445779050882
8,9,9,ZONE1,0.3692550087114853
8,9,10,ZONE1,0.4280761946253887
8,9,11,ZONE1,0.7983502172041093
8,9,12,ZONE1,0.9264432528336218
8,9,13,ZONE1,0.6193569560175993
8,9,14,ZONE1,0.2955466570540637
8,9,15,ZONE1,0.9518072946968843
8,9,16,ZONE1,0.37412473035210125
8,9,17,ZONE1,0.49218911497231976
8,9,18,ZONE1,0.7609223276150588
8,9,19,ZONE1,0.3953179015218691
8,9,20,ZONE1,0.5046539622294866
8,9,21,ZONE1,0.7557805848875794
8,9,22,ZONE1,0.07050132017410815
8,9,23,ZONE1,0.5708408057241129
8,10,0,ZONE1,0.36949410696604457
8,10,1,ZONE1,0.31975212811703335
8,10,2,ZONE1,0.4957085558513845
8,10,3,ZONE1,0.8487784077626992
8,10,4,ZONE1,0.810531325185017
8,10,5,ZONE1,0.4520751985485554
8,10,6,ZONE1,0.47502616614705806
8,10,7,ZONE1,0.2973765955513721
8,10,8,ZONE1,0.26391870037961784
8,10,9,ZONE1,0.028089414941961044
8,10,10,ZONE1,0.9064475753889243
8,10,11,ZONE1,0.5776229278960358
8,10,12,ZONE1,0.4522349262966615
8,10,13,ZONE1,0.18220233327547286
8,10,14,ZONE1,0.3888000669204229
8,10,15,ZONE1,0.5206529704665994
8,10,16,ZONE1,0.3074900411143755
8,10,17,ZONE1,0.4050539659850684
8,10,18,ZONE1,0.9596162684266547
8,10,19,ZONE1,0.47176460164598255
8,10,20,ZONE1,0.5809074046431024
8,10,21,ZONE1,0.7859020978342395
8,10,22,ZONE1,0.3626240456090182
8,10,23,ZONE1,0.1527130081282022
8,11,0,ZONE1,0.2950621990769482
8,11,1,ZONE1,0.9117881457908802
8,11,2,ZONE1,0.14016972137147343
8,11,3,ZONE1,0.35401706848580994
8,11,4,ZONE1,0.019174573083042268
8,11,5,ZONE1,0.05326133741790595
8,11,6,ZONE1,0.9163094290046174
8,11,7,ZONE1,0.4105342541853969
8,11,8,ZONE1,0.629544935138345
8,11,9,ZONE1,0.9999235230953857
8,11,10,ZONE1,0.5187132375736371
8,11,11,ZONE1,0.742238465813865
8,11,12,ZONE1,0.16378084150452732
8,11,13,ZONE1,0.555480255231365
8,11,14,ZONE1,0.16643629620243106
8,11,15,ZONE1,0.8240290684048581
8,11,16,ZONE1,0.6003927936820832
8,11,17,ZONE1,0.1210062151291521
8,11,18,ZONE1,0.11474021605439244
8,11,19,ZONE1,0.21445208303406404
8,11,20,ZONE1,0.2538909976908039
8,11,21,ZONE1,0.8004503721297993
8,11,22,ZONE1,0.32715848954098403
8,11,23,ZONE1,0.06376657187742729
8,12,0,ZONE1,0.5282236505318887
8,12,1,ZONE1,0.3023527378335862
8,12,2,ZONE1,0.23482138019843057
8,12,3,ZONE1,0.4725537334891764
8,12,4,ZONE1,0.8687824592022368
8,12,5,ZONE1,0.017573474840696046
8,12,6,ZONE1,0.8607672252052083
