month,day,hour,zone,value
6,26,7,ZONE1,693.1851652578157
6,26,8,ZONE1,673.2050807568966
6,26,9,ZONE1,641.4213562373288
6,26,10,ZONE1,599.9999999999926
6,26,11,ZONE1,551.7638090205053
6,26,12,ZONE1,500.0000000000108
6,26,13,ZONE1,448.2361909795156
6,26,14,ZONE1,400.00000000002603
6,26,15,ZONE1,358.57864376268645
6,26,16,ZONE1,326.79491924311424
6,26,17,ZONE1,306.8148347421899
6,26,18,ZONE1,300.0
6,26,19,ZONE1,306.8148347421778
6,26,20,ZONE1,326.7949192431138
6,26,21,ZONE1,358.5786437626857
6,26,22,ZONE1,399.99999999998585
6,26,23,ZONE1,448.2361909795146
6,27,0,ZONE1,499.9999999999643
6,27,1,ZONE1,551.7638090205043
6,27,2,ZONE1,599.9999999999918
6,27,3,ZONE1,641.421356237296
6,27,4,ZONE1,673.2050807568961
6,27,5,ZONE1,693.1851652578036
6,27,6,ZONE1,700.0
6,27,7,ZONE1,693.1851652578168
6,27,8,ZONE1,673.2050807568987
6,27,9,ZONE1,641.4213562372997
6,27,10,ZONE1,599.9999999999964
6,27,11,ZONE1,551.7638090205094
6,27,12,ZONE1,500.00000000001506
6,27,13,ZONE1,448.23619097951973
6,27,14,ZONE1,399.9999999999904
6,27,15,ZONE1,358.57864376268947
6,27,16,ZONE1,326.7949192431164
6,27,17,ZONE1,306.814834742191
6,27,18,ZONE1,300.0
6,27,19,ZONE1,306.8148347421885
6,27,20,ZONE1,326.7949192431116
6,27,21,ZONE1,358.5786437626827
6,27,22,ZONE1,399.9999999999821
6,27,23,ZONE1,448.2361909794665
6,28,0,ZONE1,500.0000000000055
6,28,1,ZONE1,551.7638090205002
6,28,2,ZONE1,599.9999999999881
6,28,3,ZONE1,641.4213562372929
6,28,4,ZONE1,673.2050807568712
6,28,5,ZONE1,693.1851652578143
6,28,6,ZONE1,700.0
6,28,7,ZONE1,693.185165257818
6,28,8,ZONE1,673.2050807568781
6,28,9,ZONE1,641.4213562373349
6,28,10,ZONE1,600.0000000000001
6,28,11,ZONE1,551.7638090205136
6,28,12,ZONE1,500.0000000000194
6,28,13,ZONE1,448.23619097948
6,28,14,ZONE1,400.00000000003354
6,28,15,ZONE1,358.57864376269254
6,28,16,ZONE1,326.79491924311856
6,28,17,ZONE1,306.8148347421921
6,28,18,ZONE1,300.0
6,28,19,ZONE1,306.8148347421874
6,28,20,ZONE1,326.79491924310946
6,28,21,ZONE1,358.5786437626797
6,28,22,ZONE1,399.99999999997834
6,28,23,ZONE1,448.2361909795063
6,29,0,ZONE1,500.0000000000012
6,29,1,ZONE1,551.763809020496
6,29,2,ZONE1,599.9999999999843
6,29,3,ZONE1,641.4213562372898
6,29,4,ZONE1,673.2050807568917
6,29,5,ZONE1,693.1851652578132
6,29,6,ZONE1,700.0
6,29,7,ZONE1,693.1851652578191
6,29,8,ZONE1,673.205080756903
6,29,9,ZONE1,641.4213562373059
6,29,10,ZONE1,600.0000000000039
6,29,11,ZONE1,551.7638090205178
6,29,12,ZONE1,500.0000000000237
6,29,13,ZONE1,448.2361909795281
6,29,14,ZONE1,399.99999999999784
6,29,15,ZONE1,358.5786437626956
6,29,16,ZONE1,326.7949192431207
6,29,17,ZONE1,306.81483474218146
6,29,18,ZONE1,300.0
6,29,19,ZONE1,306.81483474218624
6,29,20,ZONE1,326.7949192431073
6,29,21,ZONE1,358.5786437626766
6,29,22,ZONE1,400.000000000014
6,29,23,ZONE1,448.23619097945823
6,30,0,ZONE1,499.9999999999969
6,30,1,ZONE1,551.7638090204919
6,30,2,ZONE1,599.9999999999806
6,30,3,ZONE1,641.421356237319
6,30,4,ZONE1,673.2050807568896
6,30,5,ZONE1,693.1851652578121
6,30,6,ZONE1,700.0
6,30,7,ZONE1,693.1851652578202
6,30,8,ZONE1,673.2050807568825
6,30,9,ZONE1,641.4213562373088
6,30,10,ZONE1,600.0000000000075
6,30,11,ZONE1,551.7638090205219
6,30,12,ZONE1,500.000000000028
6,30,13,ZONE1,448.2361909794883
6,30,14,ZONE1,400.0000000000016
6,30,15,ZONE1,358.5786437626987
6,30,16,ZONE1,326.7949192431229
6,30,17,ZONE1,306.8148347421943
6,30,18,ZONE1,300.0
6,30,19,ZONE1,306.8148347421851
6,30,20,ZONE1,326.79491924310514
6,30,21,ZONE1,358.57864376267355
6,30,22,ZONE1,399.9999999999709
6,30,23,ZONE1,448.23619097949796
7,1,0,ZONE1,499.99999999999255
7,1,1,ZONE1,551.7638090204877
7,1,2,ZONE1,600.0000000000163
7,1,3,ZONE1,641.4213562372838
7,1,4,ZONE1,673.2050807568875
7,1,5,ZONE1,693.185165257811
7,1,6,ZONE1,700.0
7,1,7,ZONE1,693.1851652578096
7,1,8,ZONE1,673.2050807568846
7,1,9,ZONE1,641.4213562373119
7,1,10,ZONE1,600.0000000000113
7,1,11,ZONE1,551.7638090205261
7,1,12,ZONE1,499.99999999998687
7,1,13,ZONE1,448.2361909794925
7,1,14,ZONE1,400.00000000000534
7,1,15,ZONE1,358.5786437627017
7,1,16,ZONE1,326.79491924312504
7,1,17,ZONE1,306.8148347421837
7,1,18,ZONE1,300.0
7,1,19,ZONE1,306.814834742184
7,1,20,ZONE1,326.794919243103
7,1,21,ZONE1,358.5786437626705
7,1,22,ZONE1,400.00000000000654
7,1,23,ZONE1,448.2361909794938
7,2,0,ZONE1,499.99999999998823
7,2,1,ZONE1,551.7638090204834
7,2,2,ZONE1,599.999999999973
7,2,3,ZONE1,641.4213562373129
7,2,4,ZONE1,673.2050807568853
7,2,5,ZONE1,693.1851652578099
7,2,6,ZONE1,700.0
7,2,7,ZONE1,693.1851652578224
7,2,8,ZONE1,673.2050807568867
7,2,9,ZONE1,641.421356237315
7,2,10,ZONE1,600.000000000015
7,2,11,ZONE1,551.7638090204863
7,2,12,ZONE1,500.00000000003666
7,2,13,ZONE1,448.23619097949666
7,2,14,ZONE1,400.0000000000091
7,2,15,ZONE1,358.5786437627047
7,2,16,ZONE1,326.79491924310446
7,2,17,ZONE1,306.81483474218476
7,2,18,ZONE1,300.0
7,2,19,ZONE1,306.8148347421829
7,2,20,ZONE1,326.7949192431008
7,2,21,ZONE1,358.5786437626996
7,2,22,ZONE1,400.00000000000284
7,2,23,ZONE1,448.23619097948966
7,3,0,ZONE1,499.9999999999839
7,3,1,ZONE1,551.7638090204794
7,3,2,ZONE1,600.0000000000088
7,3,3,ZONE1,641.4213562373097
7,3,4,ZONE1,673.2050807568831
7,3,5,ZONE1,693.1851652578088
7,3,6,ZONE1,700.0
7,3,7,ZONE1,693.1851652578118
7,3,8,ZONE1,673.205080756889
7,3,9,ZONE1,641.421356237318
7,3,10,ZONE1,600.0000000000188
7,3,11,ZONE1,551.7638090205344
7,3,12,ZONE1,499.9999999999955
7,3,13,ZONE1,448.2361909795008
7,3,14,ZONE1,400.00000000001285
7,3,15,ZONE1,358.5786437626756
7,3,16,ZONE1,326.7949192431293
7,3,17,ZONE1,306.8148347421859
7,3,18,ZONE1,300.0
7,3,19,ZONE1,306.8148347421818
7,3,20,ZONE1,326.7949192431214
7,3,21,ZONE1,358.57864376266446
7,3,22,ZONE1,399.9999999999991
7,3,23,ZONE1,448.2361909794855
7,4,0,ZONE1,499.9999999999796
7,4,1,ZONE1,551.763809020519
7,4,2,ZONE1,600.000000000005
7,4,3,ZONE1,641.4213562373068
7,4,4,ZONE1,673.205080756881
7,4,5,ZONE1,693.1851652578076
7,4,6,ZONE1,700.0
7,4,7,ZONE1,693.1851652578129
7,4,8,ZONE1,673.205080756891
7,4,9,ZONE1,641.4213562373211
7,4,10,ZONE1,600.0000000000225
7,4,11,ZONE1,551.7638090204946
7,4,12,ZONE1,499.9999999999998
7,4,13,ZONE1,448.23619097950495
7,4,14,ZONE1,400.00000000001654
7,4,15,ZONE1,358.57864376271084
7,4,16,ZONE1,326.7949192431088
7,4,17,ZONE1,306.81483474218703
7,4,18,ZONE1,300.0
7,4,19,ZONE1,306.81483474218066
7,4,20,ZONE1,326.7949192430965
7,4,21,ZONE1,358.5786437626935
7,4,22,ZONE1,399.99999999999534
7,4,23,ZONE1,448.2361909794813
7,5,0,ZONE1,500.0000000000208
7,5,1,ZONE1,551.763809020471
7,5,2,ZONE1,600.0000000000013
7,5,3,ZONE1,641.4213562373037
7,5,4,ZONE1,673.2050807568788
7,5,5,ZONE1,693.1851652578183
7,5,6,ZONE1,700.0
7,5,7,ZONE1,693.185165257814
7,5,8,ZONE1,673.2050807568933
7,5,9,ZONE1,641.4213562373241
7,5,10,ZONE1,599.9999999999868
7,5,11,ZONE1,551.7638090204988
7,5,12,ZONE1,500.0000000000041
7,5,13,ZONE1,448.23619097950916
7,5,14,ZONE1,400.0000000000203
7,5,15,ZONE1,358.57864376268174
7,5,16,ZONE1,326.79491924311094
7,5,17,ZONE1,306.81483474218817
7,5,18,ZONE1,300.0
7,5,19,ZONE1,306.8148347421795
7,5,20,ZONE1,326.7949192431171
7,5,21,ZONE1,358.5786437626905
7,5,22,ZONE1,399.9999999999916
7,5,23,ZONE1,448.23619097947716
7,6,0,ZONE1,499.999999999971
7,6,1,ZONE1,551.7638090205107
7,6,2,ZONE1,599.9999999999975
7,6,3,ZONE1,641.4213562373006
7,6,4,ZONE1,673.2050807568767
7,6,5,ZONE1,693.1851652578055
7,6,6,ZONE1,700.0
7,6,7,ZONE1,693.1851652578151
7,6,8,ZONE1,673.2050807568953
7,6,9,ZONE1,641.421356237295
7,6,10,ZONE1,600.00000000003
7,6,11,ZONE1,551.763809020503
7,6,12,ZONE1,500.0000000000084
7,6,13,ZONE1,448.2361909795133
7,6,14,ZONE1,399.99999999998465
7,6,15,ZONE1,358.5786437627169
7,6,16,ZONE1,326.7949192431131
7,6,17,ZONE1,306.81483474218925
7,6,18,ZONE1,300.0
7,6,19,ZONE1,306.8148347421902
7,6,20,ZONE1,326.7949192431149
7,6,21,ZONE1,358.5786437626874
7,6,22,ZONE1,399.9999999999879
7,6,23,ZONE1,448.236190979473
7,7,0,ZONE1,500.00000000001216
7,7,1,ZONE1,551.7638090205065
7,7,2,ZONE1,599.9999999999939
7,7,3,ZONE1,641.4213562372976
7,7,4,ZONE1,673.2050807568745
7,7,5,ZONE1,693.1851652578162
7,7,6,ZONE1,700.0
7,7,7,ZONE1,693.1851652578163
7,7,8,ZONE1,673.2050807568976
7,7,9,ZONE1,641.4213562373302
7,7,10,ZONE1,599.9999999999943
7,7,11,ZONE1,551.7638090205071
7,7,12,ZONE1,500.00000000001273
7,7,13,ZONE1,448.23619097951746
7,7,14,ZONE1,400.00000000002774
7,7,15,ZONE1,358.5786437626878
7,7,16,ZONE1,326.7949192431152
7,7,17,ZONE1,306.8148347421903
7,7,18,ZONE1,300.0
7,7,19,ZONE1,306.8148347421773
7,7,20,ZONE1,326.79491924311276
7,7,21,ZONE1,358.57864376268435
7,7,22,ZONE1,399.99999999998414
7,7,23,ZONE1,448.23619097951274
7,8,0,ZONE1,499.99999999996237
7,8,1,ZONE1,551.7638090205024
7,8,2,ZONE1,599.9999999999901
7,8,3,ZONE1,641.4213562372945
7,8,4,ZONE1,673.2050807568951
7,8,5,ZONE1,693.185165257815
7,8,6,ZONE1,700.0
7,8,7,ZONE1,693.1851652578173
7,8,8,ZONE1,673.2050807568996
7,8,9,ZONE1,641.4213562373011
7,8,10,ZONE1,599.9999999999981
7,8,11,ZONE1,551.7638090205113
7,8,12,ZONE1,500.00000000001705
7,8,13,ZONE1,448.23619097952167
7,8,14,ZONE1,399.9999999999921
7,8,15,ZONE1,358.5786437626909
7,8,16,ZONE1,326.79491924311736
7,8,17,ZONE1,306.81483474219147
7,8,18,ZONE1,300.0
7,8,19,ZONE1,306.81483474218794
7,8,20,ZONE1,326.7949192431106
7,8,21,ZONE1,358.5786437626813
7,8,22,ZONE1,399.9999999999804
7,8,23,ZONE1,448.23619097946465
7,9,0,ZONE1,500.0000000000035
7,9,1,ZONE1,551.7638090204982
7,9,2,ZONE1,599.9999999999864
7,9,3,ZONE1,641.4213562373237
7,9,4,ZONE1,673.2050807568702
7,9,5,ZONE1,693.1851652578139
7,9,6,ZONE1,700.0
7,9,7,ZONE1,693.1851652578184
7,9,8,ZONE1,673.2050807568792
7,9,9,ZONE1,641.4213562373363
7,9,10,ZONE1,600.0000000000018
7,9,11,ZONE1,551.7638090205155
7,9,12,ZONE1,500.0000000000214
7,9,13,ZONE1,448.2361909794819
7,9,14,ZONE1,399.99999999999585
7,9,15,ZONE1,358.5786437626939
7,9,16,ZONE1,326.7949192431195
7,9,17,ZONE1,306.8148347421926
7,9,18,ZONE1,300.0
7,9,19,ZONE1,306.81483474218686
7,9,20,ZONE1,326.79491924310844
7,9,21,ZONE1,358.57864376267827
7,9,22,ZONE1,399.9999999999767
7,9,23,ZONE1,448.23619097950444
7,10,0,ZONE1,499.9999999999992
7,10,1,ZONE1,551.7638090204941
7,10,2,ZONE1,599.9999999999826
7,10,3,ZONE1,641.4213562372885
7,10,4,ZONE1,673.2050807568908
7,10,5,ZONE1,693.1851652578127
7,10,6,ZONE1,700.0
7,10,7,ZONE1,693.1851652578196
7,10,8,ZONE1,673.205080756904
7,10,9,ZONE1,641.4213562373072
7,10,10,ZONE1,600.0000000000055
7,10,11,ZONE1,551.7638090205196
7,10,12,ZONE1,499.9999999999802
7,10,13,ZONE1,448.23619097952997
7,10,14,ZONE1,399.99999999999955
7,10,15,ZONE1,358.57864376269697
7,10,16,ZONE1,326.7949192431217
7,10,17,ZONE1,306.8148347421819
7,10,18,ZONE1,300.0
7,10,19,ZONE1,306.8148347421857
7,10,20,ZONE1,326.7949192431063
7,10,21,ZONE1,358.57864376267526
7,10,22,ZONE1,400.0000000000123
7,10,23,ZONE1,448.23619097950024
7,11,0,ZONE1,499.9999999999949
7,11,1,ZONE1,551.7638090204899
7,11,2,ZONE1,599.9999999999789
7,11,3,ZONE1,641.4213562373176
7,11,4,ZONE1,673.2050807568886
7,11,5,ZONE1,693.1851652578116
7,11,6,ZONE1,700.0
7,11,7,ZONE1,693.1851652578207
7,11,8,ZONE1,673.2050807568834
7,11,9,ZONE1,641.4213562373102
7,11,10,ZONE1,600.0000000000092
7,11,11,ZONE1,551.7638090205238
7,11,12,ZONE1,500.00000000003
7,11,13,ZONE1,448.23619097949023
7,11,14,ZONE1,400.0000000000033
7,11,15,ZONE1,358.57864376270004
7,11,16,ZONE1,326.7949192431238
7,11,17,ZONE1,306.8148347421948
7,11,18,ZONE1,300.0
7,11,19,ZONE1,306.81483474218464
7,11,20,ZONE1,326.7949192431041
7,11,21,ZONE1,358.57864376270436
7,11,22,ZONE1,399.9999999999692
7,11,23,ZONE1,448.2361909794961
7,12,0,ZONE1,499.9999999999906
7,12,1,ZONE1,551.7638090204857
7,12,2,ZONE1,600.0000000000146
7,12,3,ZONE1,641.4213562372823
7,12,4,ZONE1,673.2050807568864
7,12,5,ZONE1,693.1851652578105
7,12,6,ZONE1,700.0
7,12,7,ZONE1,693.18516525781
7,12,8,ZONE1,673.2050807568855
7,12,9,ZONE1,641.4213562373133
7,12,10,ZONE1,600.000000000013
7,12,11,ZONE1,551.763809020528
7,12,12,ZONE1,499.9999999999888
7,12,13,ZONE1,448.2361909794944
7,12,14,ZONE1,400.00000000000705
7,12,15,ZONE1,358.5786437627031
7,12,16,ZONE1,326.79491924312595
7,12,17,ZONE1,306.8148347421842
7,12,18,ZONE1,300.0
7,12,19,ZONE1,306.8148347421835
7,12,20,ZONE1,326.79491924310196
7,12,21,ZONE1,358.5786437626691
7,12,22,ZONE1,400.00000000000483
7,12,23,ZONE1,448.23619097949194
7,13,0,ZONE1,499.9999999999863
7,13,1,ZONE1,551.7638090204816
7,13,2,ZONE1,599.9999999999714
7,13,3,ZONE1,641.4213562373116
7,13,4,ZONE1,673.2050807568843
7,13,5,ZONE1,693.1851652578093
7,13,6,ZONE1,700.0
7,13,7,ZONE1,693.185165257823
7,13,8,ZONE1,673.2050807568877
7,13,9,ZONE1,641.4213562373163
7,13,10,ZONE1,600.0000000000167
7,13,11,ZONE1,551.7638090204882
7,13,12,ZONE1,500.0000000000386
7,13,13,ZONE1,448.23619097949853
7,13,14,ZONE1,400.0000000000108
7,13,15,ZONE1,358.5786437627061
7,13,16,ZONE1,326.7949192431054
7,13,17,ZONE1,306.8148347421853
7,13,18,ZONE1,300.0
7,13,19,ZONE1,306.81483474218237
7,13,20,ZONE1,326.7949192430998
7,13,21,ZONE1,358.5786437626982
7,13,22,ZONE1,400.00000000000114
7,13,23,ZONE1,448.2361909794878
7,14,0,ZONE1,499.999999999982
7,14,1,ZONE1,551.7638090204774
7,14,2,ZONE1,600.000000000007
7,14,3,ZONE1,641.4213562373084
7,14,4,ZONE1,673.2050807568821
7,14,5,ZONE1,693.1851652578083
7,14,6,ZONE1,700.0
7,14,7,ZONE1,693.1851652578123
7,14,8,ZONE1,673.2050807568899
7,14,9,ZONE1,641.4213562373194
7,14,10,ZONE1,600.0000000000205
7,14,11,ZONE1,551.7638090205363
7,14,12,ZONE1,499.99999999999744
7,14,13,ZONE1,448.23619097950274
7,14,14,ZONE1,400.0000000000145
7,14,15,ZONE1,358.578643762677
7,14,16,ZONE1,326.7949192431303
7,14,17,ZONE1,306.8148347421864
7,14,18,ZONE1,300.0
7,14,19,ZONE1,306.81483474218123
7,14,20,ZONE1,326.7949192431204
7,14,21,ZONE1,358.578643762663
7,14,22,ZONE1,399.9999999999974
7,14,23,ZONE1,448.2361909794836
7,15,0,ZONE1,499.99999999997766
7,15,1,ZONE1,551.7638090205172
7,15,2,ZONE1,600.0000000000033
7,15,3,ZONE1,641.4213562373054
7,15,4,ZONE1,673.20508075688
7,15,5,ZONE1,693.1851652578072
7,15,6,ZONE1,700.0
7,15,7,ZONE1,693.1851652578134
7,15,8,ZONE1,673.205080756892
7,15,9,ZONE1,641.4213562373225
7,15,10,ZONE1,600.0000000000242
7,15,11,ZONE1,551.7638090204965
7,15,12,ZONE1,500.00000000000176
7,15,13,ZONE1,448.2361909795069
7,15,14,ZONE1,400.00000000001825
7,15,15,ZONE1,358.5786437627122
7,15,16,ZONE1,326.7949192431097
7,15,17,ZONE1,306.8148347421875
7,15,18,ZONE1,300.0
7,15,19,ZONE1,306.81483474218015
7,15,20,ZONE1,326.7949192430955
7,15,21,ZONE1,358.57864376269214
7,15,22,ZONE1,399.99999999999363
7,15,23,ZONE1,448.23619097947943
7,16,0,ZONE1,500.0000000000188
7,16,1,ZONE1,551.7638090204691
7,16,2,ZONE1,599.9999999999995
7,16,3,ZONE1,641.4213562373023
7,16,4,ZONE1,673.2050807568778
7,16,5,ZONE1,693.1851652578177
7,16,6,ZONE1,700.0
7,16,7,ZONE1,693.1851652578146
7,16,8,ZONE1,673.2050807568942
7,16,9,ZONE1,641.4213562373254
7,16,10,ZONE1,599.9999999999885
7,16,11,ZONE1,551.7638090205007
7,16,12,ZONE1,500.0000000000061
7,16,13,ZONE1,448.23619097951104
7,16,14,ZONE1,400.000000000022
7,16,15,ZONE1,358.5786437626831
7,16,16,ZONE1,326.79491924311185
7,16,17,ZONE1,306.8148347421886
7,16,18,ZONE1,300.0
7,16,19,ZONE1,306.8148347421791
7,16,20,ZONE1,326.7949192431161
7,16,21,ZONE1,358.5786437626891
7,16,22,ZONE1,399.9999999999899
7,16,23,ZONE1,448.2361909794753
7,17,0,ZONE1,499.999999999969
7,17,1,ZONE1,551.7638090205088
7,17,2,ZONE1,599.9999999999959
7,17,3,ZONE1,641.4213562372993
7,17,4,ZONE1,673.2050807568756
7,17,5,ZONE1,693.1851652578049
7,17,6,ZONE1,700.0
7,17,7,ZONE1,693.1851652578156
7,17,8,ZONE1,673.2050807568963
7,17,9,ZONE1,641.4213562372963
7,17,10,ZONE1,600.0000000000316
7,17,11,ZONE1,551.7638090205048
7,17,12,ZONE1,500.0000000000104
7,17,13,ZONE1,448.2361909795152
7,17,14,ZONE1,399.99999999998636
7,17,15,ZONE1,358.57864376271834
7,17,16,ZONE1,326.794919243114
7,17,17,ZONE1,306.81483474218976
7,17,18,ZONE1,300.0
7,17,19,ZONE1,306.8148347421897
7,17,20,ZONE1,326.79491924311395
7,17,21,ZONE1,358.57864376268606
7,17,22,ZONE1,399.9999999999862
7,17,23,ZONE1,448.2361909794711
7,18,0,ZONE1,500.0000000000102
7,18,1,ZONE1,551.7638090205047
7,18,2,ZONE1,599.9999999999922
7,18,3,ZONE1,641.4213562372962
7,18,4,ZONE1,673.2050807568735
7,18,5,ZONE1,693.1851652578156
7,18,6,ZONE1,700.0
7,18,7,ZONE1,693.1851652578167
7,18,8,ZONE1,673.2050807568985
7,18,9,ZONE1,641.4213562373316
7,18,10,ZONE1,599.999999999996
7,18,11,ZONE1,551.763809020509
7,18,12,ZONE1,500.0000000000147
7,18,13,ZONE1,448.2361909795194
7,18,14,ZONE1,400.00000000002944
7,18,15,ZONE1,358.57864376268924
7,18,16,ZONE1,326.79491924311617
7,18,17,ZONE1,306.8148347421909
7,18,18,ZONE1,300.0
7,18,19,ZONE1,306.8148347421768
7,18,20,ZONE1,326.7949192431118
7,18,21,ZONE1,358.578643762683
7,18,22,ZONE1,399.99999999998244
7,18,23,ZONE1,448.23619097951087
7,19,0,ZONE1,499.99999999996044
7,19,1,ZONE1,551.7638090205005
7,19,2,ZONE1,599.9999999999884
7,19,3,ZONE1,641.4213562372931
7,19,4,ZONE1,673.2050807568941
7,19,5,ZONE1,693.1851652578144
7,19,6,ZONE1,700.0
7,19,7,ZONE1,693.1851652578179
7,19,8,ZONE1,673.2050807569007
7,19,9,ZONE1,641.4213562373025
7,19,10,ZONE1,599.9999999999998
7,19,11,ZONE1,551.7638090205132
7,19,12,ZONE1,500.000000000019
7,19,13,ZONE1,448.23619097952354
7,19,14,ZONE1,399.9999999999938
7,19,15,ZONE1,358.57864376269225
7,19,16,ZONE1,326.79491924311833
7,19,17,ZONE1,306.814834742192
7,19,18,ZONE1,300.0
7,19,19,ZONE1,306.8148347421875
7,19,20,ZONE1,326.79491924310963
7,19,21,ZONE1,358.5786437626799
7,19,22,ZONE1,399.99999999997874
7,19,23,ZONE1,448.2361909794628
7,20,0,ZONE1,500.0000000000016
7,20,1,ZONE1,551.7638090204963
7,20,2,ZONE1,599.9999999999847
7,20,3,ZONE1,641.4213562373222
7,20,4,ZONE1,673.2050807568692
7,20,5,ZONE1,693.1851652578133
7,20,6,ZONE1,700.0
7,20,7,ZONE1,693.185165257819
7,20,8,ZONE1,673.2050807568801
7,20,9,ZONE1,641.4213562373377
7,20,10,ZONE1,600.0000000000035
7,20,11,ZONE1,551.7638090205173
7,20,12,ZONE1,500.0000000000233
7,20,13,ZONE1,448.23619097948375
7,20,14,ZONE1,399.99999999999756
7,20,15,ZONE1,358.57864376269526
7,20,16,ZONE1,326.7949192431205
7,20,17,ZONE1,306.8148347421931
7,20,18,ZONE1,300.0
7,20,19,ZONE1,306.81483474218635
7,20,20,ZONE1,326.7949192431075
7,20,21,ZONE1,358.57864376267685
7,20,22,ZONE1,399.999999999975
7,20,23,ZONE1,448.2361909795025
7,21,0,ZONE1,499.99999999999727
7,21,1,ZONE1,551.7638090204922
7,21,2,ZONE1,599.9999999999809
7,21,3,ZONE1,641.4213562372871
7,21,4,ZONE1,673.2050807568897
7,21,5,ZONE1,693.1851652578123
7,21,6,ZONE1,700.0
7,21,7,ZONE1,693.18516525782
7,21,8,ZONE1,673.205080756905
7,21,9,ZONE1,641.4213562373086
7,21,10,ZONE1,600.0000000000073
7,21,11,ZONE1,551.7638090205215
7,21,12,ZONE1,499.99999999998215
7,21,13,ZONE1,448.2361909795319
7,21,14,ZONE1,400.00000000000125
7,21,15,ZONE1,358.57864376269833
7,21,16,ZONE1,326.79491924312265
7,21,17,ZONE1,306.8148347421825
7,21,18,ZONE1,300.0
7,21,19,ZONE1,306.8148347421852
7,21,20,ZONE1,326.7949192431053
7,21,21,ZONE1,358.57864376267383
7,21,22,ZONE1,400.00000000001063
7,21,23,ZONE1,448.23619097949836
7,22,0,ZONE1,499.99999999999295
7,22,1,ZONE1,551.763809020488
7,22,2,ZONE1,599.9999999999771
7,22,3,ZONE1,641.4213562373162
7,22,4,ZONE1,673.2050807568876
7,22,5,ZONE1,693.1851652578111
7,22,6,ZONE1,700.0
7,22,7,ZONE1,693.1851652578212
7,22,8,ZONE1,673.2050807568844
7,22,9,ZONE1,641.4213562373116
7,22,10,ZONE1,600.0000000000109
7,22,11,ZONE1,551.7638090205257
7,22,12,ZONE1,500.00000000003195
7,22,13,ZONE1,448.2361909794921
7,22,14,ZONE1,400.000000000005
7,22,15,ZONE1,358.5786437627014
7,22,16,ZONE1,326.7949192431248
7,22,17,ZONE1,306.81483474219533
7,22,18,ZONE1,300.0
7,22,19,ZONE1,306.8148347421841
7,22,20,ZONE1,326.79491924310315
7,22,21,ZONE1,358.57864376270294
7,22,22,ZONE1,399.9999999999675
7,22,23,ZONE1,448.2361909794942
7,23,0,ZONE1,499.99999999998863
7,23,1,ZONE1,551.7638090204839
7,23,2,ZONE1,600.0000000000128
7,23,3,ZONE1,641.4213562373131
7,23,4,ZONE1,673.2050807568855
7,23,5,ZONE1,693.18516525781
7,23,6,ZONE1,700.0
7,23,7,ZONE1,693.1851652578106
7,23,8,ZONE1,673.2050807568866
7,23,9,ZONE1,641.4213562373146
7,23,10,ZONE1,600.0000000000147
7,23,11,ZONE1,551.7638090205298
7,23,12,ZONE1,499.9999999999908
7,23,13,ZONE1,448.23619097949626
7,23,14,ZONE1,400.00000000000875
7,23,15,ZONE1,358.5786437627045
7,23,16,ZONE1,326.79491924312697
7,23,17,ZONE1,306.81483474218464
7,23,18,ZONE1,300.0
7,23,19,ZONE1,306.814834742183
7,23,20,ZONE1,326.794919243101
7,23,21,ZONE1,358.57864376266775
7,23,22,ZONE1,400.0000000000031
7,23,23,ZONE1,448.23619097949
7,24,0,ZONE1,499.9999999999843
7,24,1,ZONE1,551.7638090205236
7,24,2,ZONE1,599.9999999999698
7,24,3,ZONE1,641.4213562373101
7,24,4,ZONE1,673.2050807568833
7,24,5,ZONE1,693.1851652578089
7,24,6,ZONE1,700.0
7,24,7,ZONE1,693.1851652578234
7,24,8,ZONE1,673.2050807568887
7,24,9,ZONE1,641.4213562373177
7,24,10,ZONE1,600.0000000000184
7,24,11,ZONE1,551.76380902049
7,24,12,ZONE1,499.9999999999951
7,24,13,ZONE1,448.2361909795004
7,24,14,ZONE1,400.0000000000125
7,24,15,ZONE1,358.57864376270754
7,24,16,ZONE1,326.7949192431064
7,24,17,ZONE1,306.8148347421858
7,24,18,ZONE1,300.0
7,24,19,ZONE1,306.8148347421819
7,24,20,ZONE1,326.7949192430989
7,24,21,ZONE1,358.57864376269686
7,24,22,ZONE1,399.99999999999943
7,24,23,ZONE1,448.23619097948585
7,25,0,ZONE1,499.99999999998
7,25,1,ZONE1,551.7638090204755
7,25,2,ZONE1,600.0000000000053
7,25,3,ZONE1,641.421356237307
7,25,4,ZONE1,673.2050807568812
7,25,5,ZONE1,693.1851652578077
7,25,6,ZONE1,700.0
7,25,7,ZONE1,693.1851652578127
7,25,8,ZONE1,673.2050807568909
7,25,9,ZONE1,641.4213562373208
7,25,10,ZONE1,599.9999999999827
7,25,11,ZONE1,551.7638090205381
7,25,12,ZONE1,499.99999999999943
7,25,13,ZONE1,448.2361909795046
7,25,14,ZONE1,400.0000000000162
7,25,15,ZONE1,358.57864376267844
7,25,16,ZONE1,326.7949192431313
7,25,17,ZONE1,306.8148347421869
7,25,18,ZONE1,300.0
7,25,19,ZONE1,306.8148347421808
7,25,20,ZONE1,326.79491924311947
7,25,21,ZONE1,358.5786437626938
7,25,22,ZONE1,399.9999999999957
7,25,23,ZONE1,448.2361909794817
7,26,0,ZONE1,499.99999999997567
