z,q,d,y,t1,t2,t3,t4,t5,t6,t7
PAK_N,Q1,d1,2026,16308.01920148,16512.4394132802,17751.4056217752,18158.190664327,17528.4382593288,17472.7213923352,0
PAK_N,Q1,d1,2027,17009.2640271436,17222.4743080512,18514.7160635116,18938.9928628931,18282.1611044799,18224.0484122057,0
PAK_N,Q1,d1,2028,17740.6623803108,17963.0407032974,19310.8488542426,19753.3695559975,19068.2940319725,19007.6824939305,0
PAK_N,Q1,d1,2029,18503.5108626642,18735.4514535392,20141.215354975,20602.7644469054,19888.2306753473,19825.0128411695,0
PAK_N,Q1,d1,2030,19299.1618297587,19541.0758660414,21007.2876152389,21488.6833181223,20743.4245943873,20677.4883933398,0
PAK_N,Q2,d1,2017,9734.7319720301,9888.8621198474,10678.310404625,10812.3301800765,10796.1411485575,10747.6211724774,0
PAK_N,Q2,d1,2018,10178.4677536654,10339.6235763356,11165.057079064,11305.1858434415,11288.2588714661,11237.527221806,0
PAK_N,Q2,d1,2019,10603.2816917695,10771.1635994786,11631.0478334392,11777.0250863788,11759.3916413075,11706.5426285629,0
PAK_N,Q2,d1,2020,11071.1335484937,11246.4229612107,12144.248131489,12296.6663836223,12278.254892635,12223.0740066593,0
PAK_N,Q2,d1,2021,11554.9391164305,11737.8886294888,12674.9485190045,12834.0274078932,12814.8113396858,12757.2190637868,0
PAK_N,Q2,d1,2022,12059.150594058,12250.0832945118,13228.032741883,13394.0531992921,13373.9986184757,13313.8932452563,0
PAK_N,Q2,d1,2023,12587.4781467743,12786.7758647787,13807.5705883723,13980.8646245695,13959.9314256845,13897.1927554936,0
PAK_N,Q2,d1,2024,13136.5826257211,13344.5743226403,14409.8992490494,14590.75290365,14568.9065343005,14503.4310105156,0
PAK_N,Q2,d1,2025,13709.4321632168,13926.493794896,15038.2745545125,15227.0147299339,15204.2157016674,15135.8849738628,0
PAK_N,Q2,d1,2026,14298.9377462352,14525.3330280765,15684.9203603565,15881.7763633211,15857.9969768391,15786.728027739,0
PAK_N,Q2,d1,2027,14913.7920693233,15149.9223482838,16359.3719358518,16564.6927469439,16539.8908468432,16465.5573329317,0
PAK_N,Q2,d1,2028,15555.0851283042,15801.36900926,17062.8249290935,17276.9745350625,17251.1061532574,17173.5762982478,0
PAK_N,Q2,d1,2029,16223.9537888213,16480.8278766582,17796.5264010445,18019.8844400702,17992.9037178475,17912.0400790724,0
PAK_N,Q2,d1,2030,16921.5838017406,17189.5034753545,18561.7770362894,18794.7394709932,18766.5985777149,18682.2578024726,0
PAK_N,Q3,d1,2017,6353.6619127639,7228.7158187465,7638.9623286727,7555.4052709327,7892.4617912349,7406.5959895882,0
PAK_N,Q3,d1,2018,6643.2792482188,7558.2205111477,7987.167182133,7899.8013645388,8252.2218454432,7744.2089480282,0
PAK_N,Q3,d1,2019,6920.5466805732,7873.6744181705,8320.5238353204,8229.5116715445,8596.640960885,8067.4253672704,0
PAK_N,Q3,d1,2020,7225.9040886072,8221.0869742891,8687.6528655992,8592.6249441509,8975.9531919525,8423.3868560604,0
PAK_N,Q3,d1,2021,7541.6741600396,8580.3462710207,9067.3009666965,8968.1203505575,9368.199940019,8791.4866033896,0
PAK_N,Q3,d1,2022,7870.7627544236,8954.7583755133,9462.961832794,9359.4533699644,9776.9908377356,9175.1120302457,0
PAK_N,Q3,d1,2023,8215.5914213866,9347.0783437234,9877.54687571,9769.5035683716,10205.3339123114,9577.0859874518,0
PAK_N,Q3,d1,2024,8573.9807662639,9754.82662529,10308.4358248081,10195.6793363791,10650.5219392581,9994.8679092671,0
PAK_N,Q3,d1,2025,8947.8680287575,10180.2072649784,10757.9578095428,10640.2843267869,11114.961340343,10430.7160763501,0
PAK_N,Q3,d1,2026,9332.6263539941,10617.9561773725,11220.5499953532,11097.8165528387,11592.9046779778,10879.2368676332,0
PAK_N,Q3,d1,2027,9733.9292872158,11074.5282929995,11703.0336451533,11575.0226646108,12091.3995791308,11347.0440529414,0
PAK_N,Q3,d1,2028,10152.4882465661,11550.7330095985,12206.2640918949,12072.748639189,12611.3297610334,11834.9669472179,0
PAK_N,Q3,d1,2029,10589.0452411685,12047.4145290112,12731.1334478464,12591.8768306742,13153.6169407579,12343.8705259482,0
PAK_N,Q3,d1,2030,11044.3741865387,12565.4533537587,13278.5721861038,13133.3275343932,13719.2224692105,12874.656958564,0
PAK_N,Q4,d1,2017,9877.1915305485,10053.3460751815,10840.3275052324,11050.1599539792,10849.5503174566,10850.096694679,0
PAK_N,Q4,d1,2018,10327.4210095689,10511.6051614655,11334.4593634631,11553.8565507075,11344.1025767629,11344.6738593575,0
PAK_N,Q4,d1,2019,10758.4517399019,10950.3230994212,11807.5203815853,12036.0744464048,11817.566069159,11818.1611951075,0
PAK_N,Q4,d1,2020,11233.1502123473,11433.4875708292,12328.5072321112,12567.1458581728,12338.9961686449,12339.6175535186,0
PAK_N,Q4,d1,2021,11724.0358650584,11933.1279123963,12867.2596929247,13116.3267629669,12878.2069931728,12878.8555323989,0
PAK_N,Q4,d1,2022,12235.6260506677,12453.8420413761,13428.7356087571,13688.6709727946,13440.1606055451,13440.8374444375,0
PAK_N,Q4,d1,2023,12771.6852297019,12999.46155548,14017.0665168846,14288.3899976618,14028.9920580971,14029.6985502086,0
PAK_N,Q4,d1,2024,13328.825387687,13566.5380167678,14628.5340337588,14911.6934785632,14640.9798037269,14641.7171151954,0
PAK_N,Q4,d1,2025,13910.0580930444,14158.1367034085,15266.4433892005,15561.9506235035,15279.4318843029,15280.2013478574,0
PAK_N,Q4,d1,2026,14508.1905910453,14766.9365816551,15922.9004549361,16231.1145003141,15936.4474553279,15937.2500058153,0
PAK_N,Q4,d1,2027,15132.0427864602,15401.9148546663,16607.5851744983,16929.0524238276,16621.714695907,16622.5517560653,0
PAK_N,Q4,d1,2028,15782.720626278,16064.1971934169,17321.7113370018,17657.0016780522,17336.448427831,17337.3214815761,0
PAK_N,Q4,d1,2029,16461.377613208,16754.9576727339,18066.5449244928,18416.2527502084,18081.9157102278,18082.8263052839,0
PAK_N,Q4,d1,2030,17169.2168505759,17475.4208526614,18843.406356246,19208.1516184674,18859.4380857676,18860.3878364111,0
PAK_N,Q5,d1,2017,11706.9850305026,11172.304070271,11528.9266567204,11831.6180155651,7397.0436846624,11876.9357948109,11380.4023549605
PAK_N,Q5,d1,2018,12240.6215156189,11681.5683308109,12054.4467528191,12370.9356139573,7734.2212228458,12418.3191018691,11899.1523060442
PAK_N,Q5,d1,2019,12751.5025987779,12169.1164732173,12557.5575471611,12887.2555555619,8057.0207890833,12936.6166659007,12395.7816488458
PAK_N,Q5,d1,2020,13314.141066781,12706.0581392213,13111.6385180477,13455.8838929972,8412.5231934723,13507.4229787773,12942.7245320536
PAK_N,Q5,d1,2021,13895.9654619245,13261.3094734553,13684.6136061018,14043.9024116457,8780.1482016589,14097.6937416568,13508.318124205
PAK_N,Q5,d1,2022,14502.3299964337,13839.9801507744,14281.7555882073,14656.722324869,9163.2788658656,14712.860894075,14097.7672743075
PAK_N,Q5,d1,2023,15137.6965138297,14446.3282335576,14907.4584451007,15298.8529771353,9564.734396278,15357.4510523115,14715.4093565342
PAK_N,Q5,d1,2024,15798.0493549435,15076.5214656638,15557.7675941192,15966.2359584234,9981.977503729,16027.3902617147,15357.3407341294
PAK_N,Q5,d1,2025,16486.9579945919,15733.9662969961,16236.1982198519,16662.4787443077,10417.2635563671,16726.2998153083,16027.0313064314
PAK_N,Q5,d1,2026,17195.8971883594,16410.526847767,16934.3547433056,17378.9653303129,10865.2058892909,17445.5307073665,16716.1936526079
PAK_N,Q5,d1,2027,17935.3207674588,17116.1795022209,17662.5319972677,18126.2608395164,11332.4097425304,18195.6885277833,17434.98997967
PAK_N,Q5,d1,2028,18706.5395604596,17852.1752208165,18422.0208731502,18905.6900556156,11819.7033614593,18978.103134478,18184.6945487959
PAK_N,Q5,d1,2029,19510.9207615593,18619.8187553116,19214.1677706957,19718.634728007,12327.950606002,19794.1615692605,18966.6364143941
PAK_N,Q5,d1,2030,20349.8903543064,19420.47096179,20040.3769848356,20566.5360213113,12858.0524820601,20645.3105167387,19782.201780213
PAK_S,Q1,d1,2017,2857.3970352529,3021.2379952262,3202.5436051511,3047.8563039849,3206.3586687352,3232.9658090216,0
PAK_S,Q1,d1,2018,2987.6450287799,3158.9543090569,3348.5243259286,3186.7859533318,3352.513290574,3380.3332572871,0
PAK_S,Q1,d1,2019,3112.3389690713,3290.7981044885,3488.280116305,3319.7913450562,3492.4355664983,3521.4166421232,0
PAK_S,Q1,d1,2020,3249.6656578987,3435.9990005926,3642.1945719074,3466.2715188242,3646.5333743066,3676.7931908379,0
PAK_S,Q1,d1,2021,3391.6751759248,3586.1512357392,3801.3574982401,3617.7466549015,3805.8859051409,3837.4680675421,0
PAK_S,Q1,d1,2022,3539.6743592051,3742.6365789632,3967.2335848092,3775.6106962581,3971.9595933341,4004.9198753956,0
PAK_S,Q1,d1,2023,3694.7522377858,3906.6065044606,4141.0434062032,3941.0252620358,4145.9764674967,4180.3807836983,0
PAK_S,Q1,d1,2024,3855.9286846253,4077.0246854552,4321.6884452924,4112.9448950069,4326.8367018792,4362.7418400803,0
PAK_S,Q1,d1,2025,4024.0749237606,4254.8123013035,4510.1451617477,4292.298890485,4515.5179193701,4552.9887799816,0
PAK_S,Q1,d1,2026,4197.1101454823,4437.7692302596,4704.0814037029,4476.8677427758,4709.685189903,4748.7672975208,0
PAK_S,Q1,d1,2027,4377.585881738,4628.5933071608,4906.3569040621,4669.3730557152,4912.2016530688,4952.9642913142,0
PAK_S,Q1,d1,2028,4565.8220746527,4827.6228193687,5117.3302509368,4870.1560971109,5123.4263241508,5165.9417558407,0
PAK_S,Q1,d1,2029,4762.1524238628,5035.2106006015,5337.375451727,5079.5728092867,5343.7336560893,5388.0772513419,0
PAK_S,Q1,d1,2030,4966.9249780889,5251.7246564274,5566.8825961513,5297.994440086,5573.5142033011,5619.7645731496,0
PAK_S,Q2,d1,2017,3671.746042247,3531.1135461551,3846.7983402031,3996.2658324022,3968.6137246004,3963.1889996859,0
PAK_S,Q2,d1,2018,3839.1142969359,3692.0713859752,4022.1459587291,4178.4265891502,4149.5140224365,4143.8420236826,0
PAK_S,Q2,d1,2019,3999.3456109985,3846.1656389803,4190.016379475,4352.8196213211,4322.7003443614,4316.791616054,0
PAK_S,Q2,d1,2020,4175.8099664857,4015.8711874864,4374.8937598773,4544.8804191967,4513.4321801233,4507.2627391809,0
PAK_S,Q2,d1,2021,4358.291742501,4191.3636817385,4566.0754442902,4743.490475049,4710.6679563593,4704.2289125017,0
PAK_S,Q2,d1,2022,4548.4702191918,4374.2580833401,4765.3207733677,4950.4774887784,4916.2227262248,4909.5027081634,0
PAK_S,Q2,d1,2023,4747.744796681,4565.9001936277,4974.0958643217,5167.3645436356,5131.6090340162,5124.5946029554,0
PAK_S,Q2,d1,2024,4954.8560148579,4765.0787913985,5191.0812116614,5392.7808646949,5355.4655898669,5348.1451677674,0
PAK_S,Q2,d1,2025,5170.9233938208,4972.8705177215,5417.4497091564,5627.9449185568,5589.0024292137,5581.3627840306,0
PAK_S,Q2,d1,2026,5393.2730997551,5186.7039499835,5650.4000466502,5869.9465500548,5829.3295336699,5821.3613837439,0
PAK_S,Q2,d1,2027,5625.1838430446,5409.7322198328,5893.3672486561,6122.3542517071,6079.9907036177,6071.6799232449,0
PAK_S,Q2,d1,2028,5867.0667482955,5642.3507052856,6146.7820403483,6385.6154845305,6341.4303038733,6332.7621599445,0
PAK_S,Q2,d1,2029,6119.3506184722,5884.9717856129,6411.0936680833,6660.1969503653,6614.1118069398,6605.0709328221,0
PAK_S,Q2,d1,2030,6382.4826950665,6138.0255723943,6686.7706958109,6946.585419231,6898.5186146382,6889.0889829334,0
PAK_S,Q3,d1,2017,4925.5047333238,4736.8517008999,5154.3653952418,5326.9422780804,5285.4649601336,5293.5932265485,0
PAK_S,Q3,d1,2018,5150.0227476943,4952.7703926553,5389.3155062529,5569.7589167184,5526.3909488644,5534.8897239551,0
PAK_S,Q3,d1,2019,5364.9668333585,5159.481849227,5614.2468416272,5802.2213341436,5757.0433377413,5765.8968222247,0
PAK_S,Q3,d1,2020,5601.6869137274,5387.1352524908,5861.9659804107,6058.2345292293,6011.0631302075,6020.3072597076,0
PAK_S,Q3,d1,2021,5846.4791300646,5622.5516187525,6118.132322182,6322.9777539651,6273.7449774525,6283.3930729334,0
PAK_S,Q3,d1,2022,6101.5961714773,5867.8973562905,6385.1032259145,6598.887295695,6547.506197089,6557.5752969932,0
PAK_S,Q3,d1,2023,6368.9152788885,6124.977805337,6664.8431574193,6887.9933938727,6834.3612204608,6844.8714611294,0
PAK_S,Q3,d1,2024,6646.7469354674,6392.1681596831,6955.5840974665,7188.46883299,7132.4970593585,7143.4657890237,0
PAK_S,Q3,d1,2025,6936.5929339525,6670.9126915143,7258.8976187049,7501.9378046097,7443.5252588572,7454.9723040703,0
PAK_S,Q3,d1,2026,7234.8664301125,6957.7619372495,7571.0302163092,7824.5211302079,7763.5968449881,7775.5361131453,0
PAK_S,Q3,d1,2027,7545.9656866073,7256.9457005512,7896.5845156105,8160.9755388068,8097.4315093225,8109.8841660105,0
PAK_S,Q3,d1,2028,7870.4422111314,7568.9943656749,8236.1376497818,8511.8974869755,8445.6210642234,8458.609185149,0
PAK_S,Q3,d1,2029,8208.8712262101,7894.4611233989,8590.2915687224,8877.9090789155,8808.782769985,8822.3293801104,0
PAK_S,Q3,d1,2030,8561.8526889371,8233.9229517051,8959.6741061775,9259.6591693088,9187.5604290944,9201.6895434551,0
PAK_S,Q4,d1,2017,3335.2404027706,3529.2859020028,3738.1059375912,3557.5502324232,3792.188646761,3854.5233544975,0
PAK_S,Q4,d1,2018,3487.2698075161,3690.16043279,3908.4990583077,3719.7131289084,3965.0470056879,4030.2231003615,0
PAK_S,Q4,d1,2019,3632.8163530292,3844.1749292377,4071.6262516357,3874.9610523829,4130.5343141925,4198.4306329821,0
PAK_S,Q4,d1,2020,3793.1082254239,4013.7926410459,4251.2798680433,4045.937149764,4312.7871491481,4383.6792780778,0
PAK_S,Q4,d1,2021,3958.8660379559,4189.1943033758,4437.0596585235,4222.743518507,4501.2547913226,4575.2448872807,0
PAK_S,Q4,d1,2022,4131.6151692679,4371.9940419543,4630.67525305,4407.0072110851,4697.6716055214,4774.890334295,0
PAK_S,Q4,d1,2023,4312.6267682292,4563.5369615538,4833.5513432676,4600.0841045591,4903.4828957489,4984.0846805411,0
PAK_S,Q4,d1,2024,4500.7568008574,4762.6124678792,5044.4057066961,4800.7539095742,5117.387888401,5201.5057707407,0
PAK_S,Q4,d1,2025,4697.022186248,4970.2966447483,5264.3780966511,5010.1013277791,5340.5428266813,5428.32885403,0
PAK_S,Q4,d1,2026,4898.9941402567,5184.0194004725,5490.7463548071,5225.5356848737,5570.1861682286,5661.7469947532,0
PAK_S,Q4,d1,2027,5109.6508882877,5406.9322346928,5726.8484480638,5450.2337193232,5809.7041734624,5905.2021155276,0
PAK_S,Q4,d1,2028,5329.3658764841,5639.4303207846,5973.1029313305,5684.5937692541,6059.5214529213,6159.1258064953,0
PAK_S,Q4,d1,2029,5558.5286091729,5881.9258245783,6229.9463573778,5929.0313013321,6320.0808753969,6423.9682161746,0
PAK_S,Q4,d1,2030,5797.5453393673,6134.8486350352,6497.834050745,6183.9796472893,6591.844353039,6700.1988494701,0
PAK_S,Q5,d1,2017,3156.0515233737,3563.1614694763,3788.405415689,3714.2933785658,7903.8684779125,3592.2197574472,3309.3972446549
PAK_S,Q5,d1,2018,3299.9130075553,3725.5801415356,3961.0913245679,3883.6010575339,8264.1484801834,3755.9629859672,3460.2486473764
PAK_S,Q5,d1,2019,3437.6399301204,3881.0729337664,4126.4135366635,4045.689094673,8609.0653719895,3912.7238527359,3604.6674233933
PAK_S,Q5,d1,2020,3589.3199732248,4052.3187075681,4308.4845492858,4224.1982779329,8988.9258091664,4085.3661697624,3763.7172719149
PAK_S,Q5,d1,2021,3746.1722937705,4229.4039486763,4496.7641689999,4408.7946101857,9381.7394571273,4263.8955761086,3928.1907076581
PAK_S,Q5,d1,2022,3909.6403180203,4413.9582758742,4692.9850303431,4601.1768306854,9791.1211653933,4449.9549804218,4099.6012898475
PAK_S,Q5,d1,2023,4080.926901193,4607.3397048144,4898.5909954296,4802.7605554768,10220.0833085653,4644.9134732416,4279.210317837
PAK_S,Q5,d1,2024,4258.9494735915,4808.3260214096,5112.2825883567,5012.2717301196,10665.9147495025,4847.5388730824,4465.8826222081
PAK_S,Q5,d1,2025,4444.6703193911,5018.0036381819,5335.2148988157,5230.8428474496,11131.0253878857,5058.9264523757,4660.6272424439
PAK_S,Q5,d1,2026,4635.7911431249,5233.7777946237,5564.6291394648,5455.76908989,11609.6594795647,5276.4602898278,4861.034213869
PAK_S,Q5,d1,2027,4835.1301622793,5458.8302397925,5803.9081924617,5690.3671607552,12108.874837186,5503.3480822905,5070.0586850654
PAK_S,Q5,d1,2028,5043.0407592573,5693.5599401036,6053.4762447376,5935.0529486677,12629.556455185,5739.9920498289,5288.0712085232
PAK_S,Q5,d1,2029,5259.8915119053,5938.3830175281,6313.7757232613,6190.2602254604,13172.627382758,5986.8117079716,5515.4582704897
PAK_S,Q5,d1,2030,5486.0668469173,6193.7334872818,6585.2680793616,6456.4414151552,13739.0503602166,6244.2446114144,5752.6229761207
TAJ_N,Q1,d1,2017,1738.4680152985,2145.5783864458,2034.0084865357,1960.4478817175,2286.3818981066,2137.8122924734,0
TAJ_N,Q1,d1,2018,1741.7199806984,2149.5918894922,2037.8132877533,1964.1150810122,2290.6587871596,2141.8112683219,0
TAJ_N,Q1,d1,2019,1745.8138517333,2154.6444536648,2042.6031190037,1968.7316863956,2296.0429256913,2146.8455443311,0
TAJ_N,Q1,d1,2020,1743.0367775049,2151.217050693,2039.353940705,1965.6000157289,2292.3905995111,2143.4305471207,0
TAJ_N,Q1,d1,2021,1751.9706446165,2162.2430298962,2049.8065698951,1975.6746220493,2304.1401582401,2154.4166169031,0
TAJ_N,Q1,d1,2022,1785.7721122724,2203.9600461395,2089.3543047193,2013.7920996685,2348.5948523143,2195.9826350424,0
TAJ_N,Q1,d1,2023,1824.4251912438,2251.6648126815,2134.5784273184,2057.380676579,2399.4302426054,2243.5147303353,0
TAJ_N,Q1,d1,2024,1864.1003729422,2300.631035575,2180.9984106424,2102.1218655068,2451.6098722799,2292.3037160368,0
TAJ_N,Q1,d1,2025,1904.8275857634,2350.8956517776,2228.6492709299,2148.0494163164,2505.173102282,2342.3863954081,0
TAJ_N,Q1,d1,2026,1977.3993603468,2440.4621146874,2313.5582851232,2229.8876672952,2600.6173614003,2431.6286652835,0
TAJ_N,Q1,d1,2027,2052.9991795645,2533.7657226373,2402.0101131213,2315.1406050193,2700.04401558,2524.5945533011,0
TAJ_N,Q1,d1,2028,2131.7559923658,2630.9656215395,2494.1556252622,2403.95364355,2803.6226546788,2621.4426293318,0
TAJ_N,Q1,d1,2029,2213.804313601,2732.2278266173,2590.1522039912,2496.4784735431,2911.5301886635,2722.3383076933,0
TAJ_N,Q1,d1,2030,2299.2844664385,2837.7255215902,2690.1640274885,2592.8733356196,3023.9511664296,2827.4541452528,0
TAJ_N,Q2,d1,2017,1232.7205833681,1653.6169119356,1550.6464927185,1476.8554304778,1747.2423145889,1671.7994280247,0
TAJ_N,Q2,d1,2018,1235.0265013658,1656.7101554897,1553.5471205687,1479.6180253132,1750.5106931281,1674.9266836588,0
TAJ_N,Q2,d1,2019,1237.9294015318,1660.6042129696,1557.1986958096,1483.0958319891,1754.6252265216,1678.8635586512,0
TAJ_N,Q2,d1,2020,1235.9602214648,1657.9626821105,1554.7216525885,1480.7366645388,1751.8341359982,1676.1929825659,0
TAJ_N,Q2,d1,2021,1242.2950874391,1666.4605052599,1562.6903178623,1488.3261226381,1760.8130936282,1684.7842444101,0
TAJ_N,Q2,d1,2022,1266.2631815086,1698.6121917287,1592.8399247622,1517.0409914918,1794.7851621758,1717.2894580788,0
TAJ_N,Q2,d1,2023,1293.6714775712,1735.3786921895,1627.3169820404,1549.8773790935,1833.6333288223,1754.4602284048,0
TAJ_N,Q2,d1,2024,1321.8045307525,1773.1174086129,1662.7057155732,1583.5820587487,1873.508756896,1792.6139047949,0
TAJ_N,Q2,d1,2025,1350.6835628118,1811.8568086505,1699.0328203365,1618.1804550919,1914.4415258456,1831.7792679194,0
TAJ_N,Q2,d1,2026,1402.1430774611,1880.8865018771,1763.7640473351,1679.8312985068,1987.3795806623,1901.5679842901,0
TAJ_N,Q2,d1,2027,1455.749731382,1952.7964470113,1831.1961734878,1744.0545126081,2063.3609630922,1974.2686226768,0
TAJ_N,Q2,d1,2028,1511.5949602652,2027.7092992653,1901.4442162895,1810.95964152,2142.5152729084,2050.0051869596,0
TAJ_N,Q2,d1,2029,1569.7741464955,2105.7530080919,1974.6281578042,1880.6609576854,2224.9777038772,2128.9070334729,0
TAJ_N,Q2,d1,2030,1630.3867910452,2187.06104777,2050.873160892,1953.2776678032,2310.8892873984,2211.1091041257,0
TAJ_N,Q3,d1,2017,1413.2693473566,1780.7241880972,1759.7163323856,1763.2712094256,1946.9733273714,1859.1453388464,0
TAJ_N,Q3,d1,2018,1415.9129985356,1784.0551975811,1763.0080447302,1766.5695714968,1950.6153212645,1862.6230423543,0
TAJ_N,Q3,d1,2019,1419.2410680742,1788.2485765277,1767.1519528489,1770.7218508988,1955.2001957865,1867.0010931354,0
TAJ_N,Q3,d1,2020,1416.9834746944,1785.4040011848,1764.3409360036,1767.9051554,1952.0900497249,1864.0312457975,0
TAJ_N,Q3,d1,2021,1424.2461683023,1794.5550198512,1773.3839967498,1776.9664844139,1962.0954112407,1873.5852653436,0
TAJ_N,Q3,d1,2022,1451.7247170667,1829.1780848247,1807.5986007398,1811.2502067657,1999.9508997357,1909.7330923301,0
TAJ_N,Q3,d1,2023,1483.1473323869,1868.7706870831,1846.7241145625,1850.4547596859,2043.2398835512,1951.0693096026,0
TAJ_N,Q3,d1,2024,1515.4008554035,1909.4102358673,1886.8842236992,1890.6959979496,2087.6735572488,1993.4985797838,0
TAJ_N,Q3,d1,2025,1548.5096160923,1951.1273870294,1928.1092223436,1932.0042769492,2133.2854387233,2037.052908776,0
TAJ_N,Q3,d1,2026,1607.5060794148,2025.4631316255,2001.5680009238,2005.6114527004,2214.5611988699,2114.6623184754,0
TAJ_N,Q3,d1,2027,1668.9641598776,2102.900522197,2078.0918342254,2082.289875019,2299.22817593,2195.5099672555,0
TAJ_N,Q3,d1,2028,1732.9886851769,2183.5716419982,2157.8112472681,2162.1703326038,2387.4307845046,2279.733755173,0
TAJ_N,Q3,d1,2029,1799.6890077502,2267.6142754723,2240.8623990016,2245.389259465,2479.3196726491,2367.4775345478,0
TAJ_N,Q3,d1,2030,1869.179201846,2355.172156561,2327.3873276855,2332.0889807997,2575.0519933646,2458.8913692075,0
TAJ_N,Q4,d1,2017,1242.3442555134,1744.372449373,1446.1171343718,1407.813961654,1956.6649114231,1721.7084620759,0
TAJ_N,Q4,d1,2018,1244.668175481,1747.6354595636,1448.822230378,1410.447408029,1960.3250343216,1724.9290771796,0
TAJ_N,Q4,d1,2019,1247.5937381708,1751.7432347896,1452.2276522767,1413.7626308282,1964.9327312912,1728.9834815985,0
TAJ_N,Q4,d1,2020,1245.6091849984,1748.9567286639,1449.9175869837,1411.513752024,1961.8071036401,1726.2331795183,0
TAJ_N,Q4,d1,2021,1251.9935063595,1757.9209382547,1457.3490831014,1418.7484107815,1971.8622695372,1735.080920443,0
TAJ_N,Q4,d1,2022,1276.1487158892,1791.8372072963,1485.4662995896,1446.1208891196,2009.9061939205,1768.5565279212,0
TAJ_N,Q4,d1,2023,1303.7709845737,1830.6215653908,1517.6192522496,1477.4222094533,2053.4106603106,1806.8369751683,0
TAJ_N,Q4,d1,2024,1332.1236684515,1870.431497624,1550.6224249041,1509.5512300822,2098.0655145849,1846.1296716479,0
TAJ_N,Q4,d1,2025,1361.228154957,1911.2970340387,1584.5007130162,1542.5321870653,2143.9044414826,1886.4642572335,0
TAJ_N,Q4,d1,2026,1413.0894066296,1984.1152872774,1644.8683963865,1601.3009171089,2225.5847736126,1958.3364097889,0
TAJ_N,Q4,d1,2027,1467.114559981,2059.9718694294,1707.7549108142,1662.5217621613,2310.6732033517,2033.2074153715,0
TAJ_N,Q4,d1,2028,1523.3957645273,2138.9961673986,1773.2675204441,1726.2991452718,2399.3148641632,2111.2049798091,0
TAJ_N,Q4,d1,2029,1582.0291472896,2221.3231528942,1841.5181193281,1792.7419967644,2491.6611539938,2192.4623211733,0
TAJ_N,Q4,d1,2030,1643.1149860301,2307.0936256701,1912.6234330751,1861.9639505478,2587.8700081162,2277.1184098587,0
TAJ_N,Q5,d1,2017,2343.2693670357,2362.5843802648,2457.8743749658,2339.6908427256,2338.7132046409,2220.1607523688,2259.5561414966
TAJ_N,Q5,d1,2018,2347.6526693669,2367.0038131168,2462.4720565765,2344.0674510958,2343.0879842485,2224.3137686368,2263.7828504878
TAJ_N,Q5,d1,2019,2353.1707706516,2372.5673988007,2468.2600380765,2349.5771254109,2348.5953563503,2229.5419647939,2269.103817775
TAJ_N,Q5,d1,2020,2349.4275709423,2368.7933447846,2464.3337653333,2345.8396421298,2344.8594347739,2225.9954220021,2265.4943437594
TAJ_N,Q5,d1,2021,2361.4694704468,2380.9345028086,2476.9646120615,2357.8631518449,2356.8779204743,2237.4046748349,2277.1060467771
TAJ_N,Q5,d1,2022,2407.0302417821,2426.8708207684,2524.7536771789,2403.3543450387,2402.3501052067,2280.5718146394,2321.0391609681
TAJ_N,Q5,d1,2023,2459.1304674395,2479.4004962202,2579.4020293379,2455.3750058254,2454.3490291989,2329.9348446953,2371.278107678
TAJ_N,Q5,d1,2024,2512.6083785011,2533.3192130099,2635.495446968,2508.7712480838,2507.722959877,2380.6031805374,2422.8455220237
TAJ_N,Q5,d1,2025,2567.5043152504,2588.6676439367,2693.0762433221,2563.5833504917,2562.5121590886,2432.6150430872,2475.7803031335
TAJ_N,Q5,d1,2026,2665.3233230184,2687.2929505687,2795.6793993909,2661.2529739412,2660.1409713583,2525.2949222924,2570.1047298795
TAJ_N,Q5,d1,2027,2767.2238118208,2790.0333809148,2902.5636542476,2762.9978453906,2761.8433287886,2621.8418532893,2668.3648268765
TAJ_N,Q5,d1,2028,2873.3795910808,2897.0641770677,3013.9113180152,2868.9915088298,2867.792702854,2722.4205140552,2770.7281942113
TAJ_N,Q5,d1,2029,2983.9719724621,3008.5681452002,3129.9125699786,2979.4149990325,2978.1700526832,2827.2026906618,2877.3696661941
TAJ_N,Q5,d1,2030,3099.1900966214,3124.7359850105,3250.765801317,3094.4571678091,3093.1641511748,2936.3675868614,2988.4716264374
TAJ_S,Q1,d1,2017,593.251699626,707.1430554957,662.5803488511,632.4581310251,739.3246882257,695.9337850847,0
TAJ_S,Q1,d1,2018,594.3614318636,708.4658320605,663.8197667467,633.6412025231,740.7076635145,697.2355936712,0
TAJ_S,Q1,d1,2019,595.7584641519,710.1310640043,665.380059185,635.13056097,742.4486791097,698.8744292091,0
TAJ_S,Q1,d1,2020,594.8107883871,709.001455212,664.3216360246,634.1202558274,741.2676625365,697.7627263982,0
TAJ_S,Q1,d1,2021,597.859467915,712.635414555,667.7265906946,637.3704144996,745.0670010684,701.3390820744,0
TAJ_S,Q1,d1,2022,609.3942088249,726.3845735318,680.6093058404,649.6674558437,759.441875565,714.870296408,0
TAJ_S,Q1,d1,2023,622.5845606714,742.1071845477,695.3411101207,663.72952306,775.8800126535,730.3436806274,0
TAJ_S,Q1,d1,2024,636.1237047732,758.2455483063,710.4624672577,678.1634332869,792.7528231288,746.2262272893,0
