z,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
KGZ_S,WT,Q3b,d2,0.513497,0.513497,0.513497,0.513497,0.513497,0.513497,0.464582,0.464582,0.464582,0.464582,0.464582,0.477691,0.477691,0.477691,0.479069,0.479069,0.479069,0.488261,0.488261,0.488261,0.488261,0.484885,0.484885,0.484885
KGZ_S,WT,Q3b,d3,0.513497,0.513497,0.513497,0.513497,0.513497,0.513497,0.464582,0.464582,0.464582,0.464582,0.464582,0.477691,0.477691,0.477691,0.479069,0.479069,0.479069,0.488261,0.488261,0.488261,0.488261,0.484885,0.484885,0.484885
KGZ_S,WT,Q4,d1,0.252839,0.252839,0.252839,0.252839,0.252839,0.252839,0.233566,0.233566,0.233566,0.233566,0.233566,0.229826,0.229826,0.229826,0.232566,0.232566,0.232566,0.247895,0.247895,0.247895,0.247895,0.240745,0.240745,0.240745
KGZ_S,WT,Q4,d2,0.252839,0.252839,0.252839,0.252839,0.252839,0.252839,0.233566,0.233566,0.233566,0.233566,0.233566,0.229826,0.229826,0.229826,0.232566,0.232566,0.232566,0.247895,0.247895,0.247895,0.247895,0.240745,0.240745,0.240745
KGZ_S,WT,Q4,d3,0.252839,0.252839,0.252839,0.252839,0.252839,0.252839,0.233566,0.233566,0.233566,0.233566,0.233566,0.229826,0.229826,0.229826,0.232566,0.232566,0.232566,0.247895,0.247895,0.247895,0.247895,0.240745,0.240745,0.240745
NEPS_AFG,PV,Q1,d1,0,0,0,0,0,0,0.0530021,0.0530021,0.0530021,0.0530021,0.0530021,0.401715,0.401715,0.401715,0.314787,0.314787,0.314787,0.0167179,0.0167179,0.0167179,0.0167179,0,0,0
NEPS_AFG,PV,Q1,d2,0,0,0,0,0,0,0.0530021,0.0530021,0.0530021,0.0530021,0.0530021,0.401715,0.401715,0.401715,0.314787,0.314787,0.314787,0.0167179,0.0167179,0.0167179,0.0167179,0,0,0
NEPS_AFG,PV,Q1,d3,0,0,0,0,0,0,0.0530021,0.0530021,0.0530021,0.0530021,0.0530021,0.401715,0.401715,0.401715,0.314787,0.314787,0.314787,0.0167179,0.0167179,0.0167179,0.0167179,0,0,0
NEPS_AFG,PV,Q2,d1,0,0,0,0,0,0,0.140834,0.382529,0.580677,0.695171,0.739777,0.655197,0.442622,0.299935,0.214428,0.122701,0.0390471,0,0,0,0,0,0,0
NEPS_AFG,PV,Q2,d2,0,0,0,0,0,0.00344144,0.182661,0.391,0.553278,0.665124,0.728262,0.746263,0.722305,0.655727,0.543086,0.382529,0.183588,0.00767706,0,0,0,0,0,0
NEPS_AFG,PV,Q2,d3,0,0,0,0,0,0,0.0172072,0.0853742,0.389015,0.427136,0.323495,0.337129,0.303508,0.430709,0.240768,0.051754,0.0100596,0,0,0,0,0,0,0
NEPS_AFG,PV,Q3a,d1,0,0,0,0,0,0.0196843,0.162744,0.333938,0.473617,0.571144,0.626817,0.644016,0.624332,0.566074,0.468448,0.327178,0.170399,0.0282341,0,0,0,0,0,0
NEPS_AFG,PV,Q3a,d2,0,0,0,0,0,0.0238598,0.169007,0.339704,0.481471,0.581285,0.638946,0.656244,0.633975,0.570548,0.468249,0.327277,0.161551,0.0297253,0,0,0,0,0,0
NEPS_AFG,PV,Q3a,d3,0,0,0,0,0,0.0170995,0.172089,0.349347,0.492407,0.591723,0.647396,0.664496,0.644016,0.586653,0.489027,0.348552,0.176364,0.0179943,0,0,0,0,0,0
NEPS_AFG,PV,Q3b,d1,0,0,0,0,0,0.0440523,0.180441,0.361966,0.545554,0.656769,0.713408,0.713408,0.685089,0.611632,0.481537,0.326269,0.173062,0.0461138,0,0,0,0,0,0
NEPS_AFG,PV,Q3b,d2,0,0,0,0,0,0.00423162,0.170024,0.368043,0.522008,0.628233,0.689429,0.707332,0.685197,0.61977,0.511809,0.357843,0.16742,0.00596767,0,0,0,0,0,0
NEPS_AFG,PV,Q3b,d3,0,0,0,0,0,0.0409057,0.152121,0.282217,0.411227,0.520381,0.603169,0.654599,0.643098,0.575934,0.455279,0.321061,0.166769,0.0419907,0,0,0,0,0,0
NEPS_AFG,PV,Q4,d1,0,0,0,0,0,0,0.023351,0.220911,0.39827,0.501992,0.558903,0.577693,0.560207,0.509703,0.422925,0.296612,0.0401854,0,0,0,0,0,0,0
NEPS_AFG,PV,Q4,d2,0,0,0,0,0,0,0.0702702,0.226125,0.341359,0.420427,0.464848,0.478532,0.464305,0.420427,0.340816,0.228297,0.0855841,0,0,0,0,0,0,0
NEPS_AFG,PV,Q4,d3,0,0,0,0,0,0,0.0440954,0.236442,0.381436,0.481899,0.526538,0.516872,0.419666,0.294005,0.156072,0.0627762,0.00325828,0,0,0,0,0,0,0
NEPS_AFG,WT,Q1,d1,0.295996,0.295996,0.295996,0.295996,0.295996,0.295996,0.291765,0.291765,0.291765,0.291765,0.291765,0.280977,0.280977,0.280977,0.284062,0.284062,0.284062,0.30162,0.30162,0.30162,0.30162,0.298845,0.298845,0.298845
NEPS_AFG,WT,Q1,d2,0.295996,0.295996,0.295996,0.295996,0.295996,0.295996,0.291765,0.291765,0.291765,0.291765,0.291765,0.280977,0.280977,0.280977,0.284062,0.284062,0.284062,0.30162,0.30162,0.30162,0.30162,0.298845,0.298845,0.298845
NEPS_AFG,WT,Q1,d3,0.295996,0.295996,0.295996,0.295996,0.295996,0.295996,0.291765,0.291765,0.291765,0.291765,0.291765,0.280977,0.280977,0.280977,0.284062,0.284062,0.284062,0.30162,0.30162,0.30162,0.30162,0.298845,0.298845,0.298845
NEPS_AFG,WT,Q2,d1,0.303711,0.303711,0.303711,0.303711,0.303711,0.303711,0.291458,0.291458,0.291458,0.291458,0.291458,0.283642,0.283642,0.283642,0.28563,0.28563,0.28563,0.297864,0.297864,0.297864,0.297864,0.297466,0.297466,0.297466
NEPS_AFG,WT,Q2,d2,0.303711,0.303711,0.303711,0.303711,0.303711,0.303711,0.291458,0.291458,0.291458,0.291458,0.291458,0.283642,0.283642,0.283642,0.28563,0.28563,0.28563,0.297864,0.297864,0.297864,0.297864,0.297466,0.297466,0.297466
NEPS_AFG,WT,Q2,d3,0.303711,0.303711,0.303711,0.303711,0.303711,0.303711,0.291458,0.291458,0.291458,0.291458,0.291458,0.283642,0.283642,0.283642,0.28563,0.28563,0.28563,0.297864,0.297864,0.297864,0.297864,0.297466,0.297466,0.297466
NEPS_AFG,WT,Q3a,d1,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q3a,d2,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q3a,d3,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q3b,d1,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q3b,d2,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q3b,d3,0.314831,0.314831,0.314831,0.314831,0.314831,0.314831,0.284841,0.284841,0.284841,0.284841,0.284841,0.292878,0.292878,0.292878,0.293723,0.293723,0.293723,0.299358,0.299358,0.299358,0.299358,0.297289,0.297289,0.297289
NEPS_AFG,WT,Q4,d1,0.310694,0.310694,0.310694,0.310694,0.310694,0.310694,0.287011,0.287011,0.287011,0.287011,0.287011,0.282415,0.282415,0.282415,0.285783,0.285783,0.285783,0.304619,0.304619,0.304619,0.304619,0.295832,0.295832,0.295832
NEPS_AFG,WT,Q4,d2,0.310694,0.310694,0.310694,0.310694,0.310694,0.310694,0.287011,0.287011,0.287011,0.287011,0.287011,0.282415,0.282415,0.282415,0.285783,0.285783,0.285783,0.304619,0.304619,0.304619,0.304619,0.295832,0.295832,0.295832
NEPS_AFG,WT,Q4,d3,0.310694,0.310694,0.310694,0.310694,0.310694,0.310694,0.287011,0.287011,0.287011,0.287011,0.287011,0.282415,0.282415,0.282415,0.285783,0.285783,0.285783,0.304619,0.304619,0.304619,0.304619,0.295832,0.295832,0.295832
NEPS_TAJ,PV,Q1,d1,0,0,0,0,0,0,0,0.0078447,0.0412108,0.0805389,0.115579,0.141937,0.170805,0.17342,0.107734,0.0192457,0,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q1,d2,0,0,0,0,0,0,0.0193503,0.160241,0.302282,0.360438,0.38303,0.434701,0.439931,0.365668,0.247369,0.107211,0.00585737,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q1,d3,0,0,0,0,0,0,0,0.0298099,0.113905,0.225091,0.377487,0.395059,0.395059,0.29517,0.150618,0.0368178,0,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q2,d1,0,0,0,0,0,0,0.0742443,0.293947,0.508139,0.583761,0.664893,0.645333,0.671918,0.523567,0.45497,0.212815,0.0322322,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q2,d2,0,0,0,0,0,0.0345739,0.230171,0.45373,0.63638,0.761589,0.822197,0.839415,0.805943,0.718475,0.575772,0.380313,0.161988,0.0086779,0,0,0,0,0,0
NEPS_TAJ,PV,Q2,d3,0,0,0,0,0,0,0.00977986,0.0713516,0.149728,0.23513,0.278519,0.307997,0.463372,0.373701,0.106339,0.0265847,0.00137744,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q3a,d1,0,0,0,0,0.00544246,0.0497328,0.20062,0.359671,0.488883,0.579246,0.615373,0.628885,0.606365,0.543964,0.443654,0.309938,0.159051,0.037065,0,0,0,0,0,0
NEPS_TAJ,PV,Q3a,d2,0,0,0,0,0,0.0601485,0.202778,0.369524,0.512154,0.613965,0.661258,0.675146,0.647371,0.563013,0.450973,0.303745,0.148166,0.0351883,0,0,0,0,0,0
NEPS_TAJ,PV,Q3a,d3,0,0,0,0,0.0045041,0.0632451,0.195178,0.346065,0.476215,0.568361,0.620815,0.634328,0.60993,0.548468,0.447314,0.311721,0.159051,0.0388479,0,0,0,0,0,0
NEPS_TAJ,PV,Q3b,d1,0,0,0,0,0,0.0559669,0.180552,0.326389,0.459678,0.559163,0.604504,0.619988,0.58912,0.505018,0.41039,0.28783,0.148672,0.0376486,0,0,0,0,0,0
NEPS_TAJ,PV,Q3b,d2,0,0,0,0,0,0.0168002,0.181766,0.373754,0.529409,0.634764,0.686076,0.700042,0.670186,0.594687,0.472632,0.304833,0.1175,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q3b,d3,0,0,0,0,0,0.0550561,0.191178,0.350578,0.4867,0.584262,0.630615,0.646099,0.619988,0.548537,0.429721,0.286818,0.148672,0.0386607,0,0,0,0,0,0
NEPS_TAJ,PV,Q4,d1,0,0,0,0,0,0,0.0103134,0.191227,0.330887,0.40394,0.456474,0.463027,0.490207,0.434021,0.327127,0.1547,0,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q4,d2,0,0,0,0,0,0,0.0145032,0.0519965,0.106249,0.1012,0.111943,0.114844,0.0953986,0.0808954,0.138693,0.130099,0.0158998,0,0,0,0,0,0,0
NEPS_TAJ,PV,Q4,d3,0,0,0,0,0,0,0.059087,0.335614,0.559607,0.70206,0.784567,0.804227,0.770494,0.675847,0.532427,0.328094,0.0112802,0,0,0,0,0,0,0
NEPS_TAJ,WT,Q1,d1,0.175838,0.175838,0.175838,0.175838,0.175838,0.175838,0.173325,0.173325,0.173325,0.173325,0.173325,0.166916,0.166916,0.166916,0.168749,0.168749,0.168749,0.179179,0.179179,0.179179,0.179179,0.177531,0.177531,0.177531
NEPS_TAJ,WT,Q1,d2,0.175838,0.175838,0.175838,0.175838,0.175838,0.175838,0.173325,0.173325,0.173325,0.173325,0.173325,0.166916,0.166916,0.166916,0.168749,0.168749,0.168749,0.179179,0.179179,0.179179,0.179179,0.177531,0.177531,0.177531
NEPS_TAJ,WT,Q1,d3,0.175838,0.175838,0.175838,0.175838,0.175838,0.175838,0.173325,0.173325,0.173325,0.173325,0.173325,0.166916,0.166916,0.166916,0.168749,0.168749,0.168749,0.179179,0.179179,0.179179,0.179179,0.177531,0.177531,0.177531
NEPS_TAJ,WT,Q2,d1,0.180421,0.180421,0.180421,0.180421,0.180421,0.180421,0.173143,0.173143,0.173143,0.173143,0.173143,0.168499,0.168499,0.168499,0.16968,0.16968,0.16968,0.176948,0.176948,0.176948,0.176948,0.176712,0.176712,0.176712
NEPS_TAJ,WT,Q2,d2,0.180421,0.180421,0.180421,0.180421,0.180421,0.180421,0.173143,0.173143,0.173143,0.173143,0.173143,0.168499,0.168499,0.168499,0.16968,0.16968,0.16968,0.176948,0.176948,0.176948,0.176948,0.176712,0.176712,0.176712
NEPS_TAJ,WT,Q2,d3,0.180421,0.180421,0.180421,0.180421,0.180421,0.180421,0.173143,0.173143,0.173143,0.173143,0.173143,0.168499,0.168499,0.168499,0.16968,0.16968,0.16968,0.176948,0.176948,0.176948,0.176948,0.176712,0.176712,0.176712
NEPS_TAJ,WT,Q3a,d1,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q3a,d2,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q3a,d3,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q3b,d1,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q3b,d2,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q3b,d3,0.187027,0.187027,0.187027,0.187027,0.187027,0.187027,0.169211,0.169211,0.169211,0.169211,0.169211,0.173986,0.173986,0.173986,0.174488,0.174488,0.174488,0.177836,0.177836,0.177836,0.177836,0.176606,0.176606,0.176606
NEPS_TAJ,WT,Q4,d1,0.18457,0.18457,0.18457,0.18457,0.18457,0.18457,0.170501,0.170501,0.170501,0.170501,0.170501,0.16777,0.16777,0.16777,0.169771,0.169771,0.169771,0.180961,0.180961,0.180961,0.180961,0.175741,0.175741,0.175741
NEPS_TAJ,WT,Q4,d2,0.18457,0.18457,0.18457,0.18457,0.18457,0.18457,0.170501,0.170501,0.170501,0.170501,0.170501,0.16777,0.16777,0.16777,0.169771,0.169771,0.169771,0.180961,0.180961,0.180961,0.180961,0.175741,0.175741,0.175741
NEPS_TAJ,WT,Q4,d3,0.18457,0.18457,0.18457,0.18457,0.18457,0.18457,0.170501,0.170501,0.170501,0.170501,0.170501,0.16777,0.16777,0.16777,0.169771,0.169771,0.169771,0.180961,0.180961,0.180961,0.180961,0.175741,0.175741,0.175741
NEPS_TKM,PV,Q1,d1,0,0,0,0,0,0,0,0.00382907,0.0549523,0.213393,0.365418,0.418507,0.42037,0.369247,0.297115,0.162891,0.00445,0,0,0,0,0,0,0
NEPS_TKM,PV,Q1,d2,0,0,0,0,0,0,0.0071407,0.145194,0.280971,0.366452,0.408055,0.427821,0.414678,0.365314,0.285938,0.173654,0.0416023,0,0,0,0,0,0,0
NEPS_TKM,PV,Q1,d3,0,0,0,0,0,0,0,0.0568151,0.112492,0.171273,0.247855,0.323298,0.369247,0.32454,0.184623,0.0549523,0,0,0,0,0,0,0,0
NEPS_TKM,PV,Q2,d1,0,0,0,0,0,0,0.0805039,0.407198,0.674994,0.852653,0.963156,1,0.983661,0.888707,0.712149,0.485225,0.178897,0,0,0,0,0,0,0
NEPS_TKM,PV,Q2,d2,0,0,0,0,0,0.0041284,0.142705,0.356144,0.550178,0.691783,0.781094,0.812882,0.796506,0.731828,0.614719,0.444354,0.23298,0.0400455,0,0,0,0,0,0
NEPS_TKM,PV,Q2,d3,0,0,0,0,0,0,0,0.0721094,0.150136,0.207796,0.239035,0.284585,0.354355,0.30619,0.277429,0.178897,0.0744489,0,0,0,0,0,0,0
NEPS_TKM,PV,Q3a,d1,0,0,0,0,0,0.0289511,0.136946,0.290844,0.424362,0.522167,0.581689,0.60464,0.591879,0.543405,0.460932,0.34189,0.197325,0.0586641,0.00599973,0,0,0,0,0
NEPS_TKM,PV,Q3a,d2,0,0,0,0,0,0.0245703,0.155136,0.331319,0.484645,0.594164,0.664352,0.688827,0.673113,0.609973,0.513596,0.375983,0.206848,0.0499978,0,0,0,0,0,0
NEPS_TKM,PV,Q3a,d3,0,0,0,0,0,0.0229514,0.145422,0.306177,0.441409,0.538357,0.59445,0.613973,0.602069,0.554452,0.469408,0.347794,0.199039,0.0536167,0.00514263,0,0,0,0,0
NEPS_TKM,PV,Q3b,d1,0,0,0,0,0,0.0299306,0.133466,0.291365,0.43664,0.546487,0.625488,0.650023,0.637297,0.582832,0.492022,0.363137,0.207885,0.0635261,0,0,0,0,0,0
NEPS_TKM,PV,Q3b,d2,0,0,0,0,0,0,0.120944,0.30969,0.469727,0.583646,0.65155,0.676797,0.661119,0.60981,0.510652,0.367108,0.186201,0.0208699,0,0,0,0,0,0
NEPS_TKM,PV,Q3b,d3,0,0,0,0,0,0.0272836,0.138862,0.306839,0.452114,0.55738,0.624571,0.649106,0.635465,0.582832,0.493854,0.366802,0.210634,0.0626098,0.000916242,0,0,0,0,0
NEPS_TKM,PV,Q4,d1,0,0,0,0,0,0,0,0.197075,0.416084,0.558489,0.647751,0.68147,0.668812,0.609013,0.502073,0.33948,0.0471409,0,0,0,0,0,0,0
NEPS_TKM,PV,Q4,d2,0,0,0,0,0,0,0.00130947,0.0340462,0.0627455,0.0843517,0.140659,0.170668,0.260257,0.249782,0.249127,0.217154,0.0922086,0,0,0,0,0,0,0
NEPS_TKM,PV,Q4,d3,0,0,0,0,0,0,0.00840244,0.242579,0.464098,0.603993,0.679724,0.71006,0.692383,0.627564,0.514622,0.341117,0.0715844,0,0,0,0,0,0,0
NEPS_TKM,WT,Q1,d1,0.34148,0.34148,0.34148,0.34148,0.34148,0.34148,0.336598,0.336598,0.336598,0.336598,0.336598,0.324153,0.324153,0.324153,0.327712,0.327712,0.327712,0.347968,0.347968,0.347968,0.347968,0.344767,0.344767,0.344767
NEPS_TKM,WT,Q1,d2,0.34148,0.34148,0.34148,0.34148,0.34148,0.34148,0.336598,0.336598,0.336598,0.336598,0.336598,0.324153,0.324153,0.324153,0.327712,0.327712,0.327712,0.347968,0.347968,0.347968,0.347968,0.344767,0.344767,0.344767
NEPS_TKM,WT,Q1,d3,0.34148,0.34148,0.34148,0.34148,0.34148,0.34148,0.336598,0.336598,0.336598,0.336598,0.336598,0.324153,0.324153,0.324153,0.327712,0.327712,0.327712,0.347968,0.347968,0.347968,0.347968,0.344767,0.344767,0.344767
NEPS_TKM,WT,Q2,d1,0.00673189,0.00556675,0.00776756,0.0111335,0.0156646,0.0156646,0.0122986,0.00220081,0.00116513,0.00673189,0.0168297,0.0324943,0.0537256,0.0727562,0.0850548,0.0928224,0.124152,0.197943,0.271735,0.298533,0.263968,0.206876,0.147584,0.0939875
NEPS_TKM,WT,Q2,d2,0.252057,0.232509,0.187587,0.168038,0.197296,0.252057,0.193412,0.085961,0.0937286,0.0567032,0.0234321,0.0214903,0.0371548,0.0781934,0.187587,0.341902,0.459192,0.664385,0.97703,1,0.82854,0.484566,0.230567,0.160271
NEPS_TKM,WT,Q2,d3,0.473044,0.42385,0.232638,0.063694,0.0190305,0.0447929,0.0805237,0.166614,0.561465,0.852231,0.93159,0.942723,0.913724,0.819737,0.641989,0.410386,0.255035,0.230438,0.258271,0.230438,0.107322,0.0212313,0.0838897,0.410386
NEPS_TKM,WT,Q3a,d1,0.363209,0.363209,0.363209,0.363209,0.363209,0.363209,0.328611,0.328611,0.328611,0.328611,0.328611,0.337882,0.337882,0.337882,0.338858,0.338858,0.338858,0.345359,0.345359,0.345359,0.345359,0.342971,0.342971,0.342971
NEPS_TKM,WT,Q3a,d2,0.363209,0.363209,0.363209,0.363209,0.363209,0.363209,0.328611,0.328611,0.328611,0.328611,0.328611,0.337882,0.337882,0.337882,0.338858,0.338858,0.338858,0.345359,0.345359,0.345359,0.345359,0.342971,0.342971,0.342971
NEPS_TKM,WT,Q3a,d3,0.363209,0.363209,0.363209,0.363209,0.363209,0.363209,0.328611,0.328611,0.328611,0.328611,0.328611,0.337882,0.337882,0.337882,0.338858,0.338858,0.338858,0.345359,0.345359,0.345359,0.345359,0.342971,0.342971,0.342971
NEPS_TKM,WT,Q3b,d1,0.621483,0.646322,0.658806,0.649443,0.653344,0.613681,0.546968,0.551519,0.549959,0.571806,0.603667,0.638649,0.67116,0.696909,0.713945,0.720967,0.721748,0.711604,0.704582,0.694568,0.673501,0.654905,0.635528,0.616021
NEPS_TKM,WT,Q3b,d2,0.245524,0.285058,0.335645,0.383762,0.414712,0.413412,0.277645,0.148121,0.167888,0.177771,0.1753,0.167888,0.189995,0.243183,0.314708,0.413412,0.560232,0.835537,1,1,1,0.913303,0.684945,0.617062
NEPS_TKM,WT,Q3b,d3,0.29286,0.266461,0.282717,0.29208,0.259439,0.166197,0.0520178,0.0303004,0.0443452,0.049677,0.0504573,0.0660627,0.0979236,0.125883,0.141358,0.157744,0.181022,0.246304,0.375959,0.459968,0.511205,0.546968,0.560102,0.541506
NEPS_TKM,WT,Q4,d1,0.358437,0.358437,0.358437,0.358437,0.358437,0.358437,0.331115,0.331115,0.331115,0.331115,0.331115,0.325812,0.325812,0.325812,0.329697,0.329697,0.329697,0.351428,0.351428,0.351428,0.351428,0.341291,0.341291,0.341291
NEPS_TKM,WT,Q4,d2,0.358437,0.358437,0.358437,0.358437,0.358437,0.358437,0.331115,0.331115,0.331115,0.331115,0.331115,0.325812,0.325812,0.325812,0.329697,0.329697,0.329697,0.351428,0.351428,0.351428,0.351428,0.341291,0.341291,0.341291
NEPS_TKM,WT,Q4,d3,0.358437,0.358437,0.358437,0.358437,0.358437,0.358437,0.331115,0.331115,0.331115,0.331115,0.331115,0.325812,0.325812,0.325812,0.329697,0.329697,0.329697,0.351428,0.351428,0.351428,0.351428,0.341291,0.341291,0.341291
NEPS_UZB,PV,Q1,d1,0,0,0,0,0,0,0,0.0543283,0.182011,0.293637,0.32333,0.208845,0.146488,0.110196,0.0754438,0.0333228,0,0,0,0,0,0,0,0
NEPS_UZB,PV,Q1,d2,0,0,0,0,0,0,0.0169364,0.172113,0.32432,0.422749,0.443974,0.448154,0.387777,0.27967,0.179371,0.0875412,0.00967792,0,0,0,0,0,0,0
NEPS_UZB,PV,Q1,d3,0,0,0,0,0,0,0,0.0688452,0.206646,0.331359,0.361052,0.342906,0.299466,0.23425,0.168264,0.069615,0,0,0,0,0,0,0,0
NEPS_UZB,PV,Q2,d1,0,0,0,0,0,0,0.109996,0.403499,0.691034,0.855282,0.945883,0.971381,0.92052,0.768343,0.58348,0.323749,0.0785297,0,0,0,0,0,0,0
NEPS_UZB,PV,Q2,d2,0,0,0,0,0,0.010986,0.185677,0.404448,0.588227,0.717618,0.779872,0.804964,0.780821,0.707581,0.582124,0.404448,0.19273,0.0210226,0,0,0,0,0,0
NEPS_UZB,PV,Q2,d3,0,0,0,0,0,0,0.00244134,0.0507256,0.196935,0.460328,0.50373,0.370948,0.154618,0.129255,0.193273,0.103893,0.0132917,0,0,0,0,0,0,0
NEPS_UZB,PV,Q3a,d1,0,0,0,0,0,0.0297542,0.164027,0.320379,0.450482,0.543061,0.593188,0.611951,0.594041,0.538797,0.449629,0.324643,0.175967,0.0441575,0.00170565,0,0,0,0,0
NEPS_UZB,PV,Q3a,d2,0,0,0,0,0,0.0331655,0.183168,0.356766,0.503262,0.607118,0.659425,0.67686,0.655066,0.584471,0.483268,0.341889,0.176156,0.0375244,0,0,0,0,0,0
NEPS_UZB,PV,Q3a,d3,0,0,0,0,0,0.0289013,0.171702,0.331465,0.464885,0.558412,0.610245,0.628059,0.610245,0.554148,0.462327,0.334024,0.179283,0.0374296,0.000852827,0,0,0,0,0
NEPS_UZB,PV,Q3b,d1,0,0,0,0,0,0.0358183,0.16552,0.332876,0.475333,0.577379,0.639934,0.661058,0.643608,0.576461,0.479925,0.344815,0.185725,0.0487783,0,0,0,0,0,0
NEPS_UZB,PV,Q3b,d2,0,0,0,0,0,0.004388,0.14909,0.340836,0.49962,0.609728,0.670038,0.690447,0.669119,0.60085,0.49166,0.336345,0.150008,0.00795963,0,0,0,0,0,0
NEPS_UZB,PV,Q3b,d3,0,0,0,0,0,0.039492,0.162764,0.325529,0.467067,0.570032,0.627076,0.647281,0.629831,0.564522,0.467067,0.331957,0.179296,0.0506151,0,0,0,0,0,0
NEPS_UZB,PV,Q4,d1,0,0,0,0,0,0,0.00628966,0.220138,0.421306,0.546795,0.621763,0.64469,0.624097,0.552374,0.439465,0.270658,0.0102461,0,0,0,0,0,0,0
NEPS_UZB,PV,Q4,d2,0,0,0,0,0,0,0.0139996,0.0753745,0.102156,0.12275,0.175705,0.235254,0.280803,0.283846,0.263151,0.201168,0.0540708,0,0,0,0,0,0,0
NEPS_UZB,PV,Q4,d3,0,0,0,0,0,0,0.0260717,0.249355,0.460058,0.58788,0.658081,0.680907,0.660414,0.591025,0.476594,0.310121,0.0355061,0,0,0,0,0,0,0
NEPS_UZB,WT,Q1,d1,0.363172,0.363172,0.363172,0.363172,0.363172,0.363172,0.357981,0.357981,0.357981,0.357981,0.357981,0.344745,0.344745,0.344745,0.348529,0.348529,0.348529,0.370073,0.370073,0.370073,0.370073,0.366668,0.366668,0.366668
NEPS_UZB,WT,Q1,d2,0.363172,0.363172,0.363172,0.363172,0.363172,0.363172,0.357981,0.357981,0.357981,0.357981,0.357981,0.344745,0.344745,0.344745,0.348529,0.348529,0.348529,0.370073,0.370073,0.370073,0.370073,0.366668,0.366668,0.366668
NEPS_UZB,WT,Q1,d3,0.363172,0.363172,0.363172,0.363172,0.363172,0.363172,0.357981,0.357981,0.357981,0.357981,0.357981,0.344745,0.344745,0.344745,0.348529,0.348529,0.348529,0.370073,0.370073,0.370073,0.370073,0.366668,0.366668,0.366668
