month,daytype,hourlabel,AT
m5,d8,t18,AT3066
m5,d8,t19,AT3067
m5,d8,t20,AT3068
m5,d8,t21,AT3069
m5,d8,t22,AT3070
m5,d8,t23,AT3071
m5,d8,t24,AT3072
m5,d9,t1,AT3073
m5,d9,t2,AT3074
m5,d9,t3,AT3075
m5,d9,t4,AT3076
m5,d9,t5,AT3077
m5,d9,t6,AT3078
m5,d9,t7,AT3079
m5,d9,t8,AT3080
m5,d9,t9,AT3081
m5,d9,t10,AT3082
m5,d9,t11,AT3083
m5,d9,t12,AT3084
m5,d9,t13,AT3085
m5,d9,t14,AT3086
m5,d9,t15,AT3087
m5,d9,t16,AT3088
m5,d9,t17,AT3089
m5,d9,t18,AT3090
m5,d9,t19,AT3091
m5,d9,t20,AT3092
m5,d9,t21,AT3093
m5,d9,t22,AT3094
m5,d9,t23,AT3095
m5,d9,t24,AT3096
m5,d10,t1,AT3097
m5,d10,t2,AT3098
m5,d10,t3,AT3099
m5,d10,t4,AT3100
m5,d10,t5,AT3101
m5,d10,t6,AT3102
m5,d10,t7,AT3103
m5,d10,t8,AT3104
m5,d10,t9,AT3105
m5,d10,t10,AT3106
m5,d10,t11,AT3107
m5,d10,t12,AT3108
m5,d10,t13,AT3109
m5,d10,t14,AT3110
m5,d10,t15,AT3111
m5,d10,t16,AT3112
m5,d10,t17,AT3113
m5,d10,t18,AT3114
m5,d10,t19,AT3115
m5,d10,t20,AT3116
m5,d10,t21,AT3117
m5,d10,t22,AT3118
m5,d10,t23,AT3119
m5,d10,t24,AT3120
m5,d11,t1,AT3121
m5,d11,t2,AT3122
m5,d11,t3,AT3123
m5,d11,t4,AT3124
m5,d11,t5,AT3125
m5,d11,t6,AT3126
m5,d11,t7,AT3127
m5,d11,t8,AT3128
m5,d11,t9,AT3129
m5,d11,t10,AT3130
m5,d11,t11,AT3131
m5,d11,t12,AT3132
m5,d11,t13,AT3133
m5,d11,t14,AT3134
m5,d11,t15,AT3135
m5,d11,t16,AT3136
m5,d11,t17,AT3137
m5,d11,t18,AT3138
m5,d11,t19,AT3139
m5,d11,t20,AT3140
m5,d11,t21,AT3141
m5,d11,t22,AT3142
m5,d11,t23,AT3143
m5,d11,t24,AT3144
m5,d12,t1,AT3145
m5,d12,t2,AT3146
m5,d12,t3,AT3147
m5,d12,t4,AT3148
m5,d12,t5,AT3149
m5,d12,t6,AT3150
m5,d12,t7,AT3151
m5,d12,t8,AT3152
m5,d12,t9,AT3153
m5,d12,t10,AT3154
m5,d12,t11,AT3155
m5,d12,t12,AT3156
m5,d12,t13,AT3157
m5,d12,t14,AT3158
m5,d12,t15,AT3159
m5,d12,t16,AT3160
m5,d12,t17,AT3161
m5,d12,t18,AT3162
m5,d12,t19,AT3163
m5,d12,t20,AT3164
m5,d12,t21,AT3165
m5,d12,t22,AT3166
m5,d12,t23,AT3167
m5,d12,t24,AT3168
m5,d13,t1,AT3169
m5,d13,t2,AT3170
m5,d13,t3,AT3171
m5,d13,t4,AT3172
m5,d13,t5,AT3173
m5,d13,t6,AT3174
m5,d13,t7,AT3175
m5,d13,t8,AT3176
m5,d13,t9,AT3177
m5,d13,t10,AT3178
m5,d13,t11,AT3179
m5,d13,t12,AT3180
m5,d13,t13,AT3181
m5,d13,t14,AT3182
m5,d13,t15,AT3183
m5,d13,t16,AT3184
m5,d13,t17,AT3185
m5,d13,t18,AT3186
m5,d13,t19,AT3187
m5,d13,t20,AT3188
m5,d13,t21,AT3189
m5,d13,t22,AT3190
m5,d13,t23,AT3191
m5,d13,t24,AT3192
m5,d14,t1,AT3193
m5,d14,t2,AT3194
m5,d14,t3,AT3195
m5,d14,t4,AT3196
m5,d14,t5,AT3197
m5,d14,t6,AT3198
m5,d14,t7,AT3199
m5,d14,t8,AT3200
m5,d14,t9,AT3201
m5,d14,t10,AT3202
m5,d14,t11,AT3203
m5,d14,t12,AT3204
m5,d14,t13,AT3205
m5,d14,t14,AT3206
m5,d14,t15,AT3207
m5,d14,t16,AT3208
m5,d14,t17,AT3209
m5,d14,t18,AT3210
m5,d14,t19,AT3211
m5,d14,t20,AT3212
m5,d14,t21,AT3213
m5,d14,t22,AT3214
m5,d14,t23,AT3215
m5,d14,t24,AT3216
m5,d15,t1,AT3217
m5,d15,t2,AT3218
m5,d15,t3,AT3219
m5,d15,t4,AT3220
m5,d15,t5,AT3221
m5,d15,t6,AT3222
m5,d15,t7,AT3223
m5,d15,t8,AT3224
m5,d15,t9,AT3225
m5,d15,t10,AT3226
m5,d15,t11,AT3227
m5,d15,t12,AT3228
m5,d15,t13,AT3229
m5,d15,t14,AT3230
m5,d15,t15,AT3231
m5,d15,t16,AT3232
m5,d15,t17,AT3233
m5,d15,t18,AT3234
m5,d15,t19,AT3235
m5,d15,t20,AT3236
m5,d15,t21,AT3237
m5,d15,t22,AT3238
m5,d15,t23,AT3239
m5,d15,t24,AT3240
m5,d16,t1,AT3241
m5,d16,t2,AT3242
m5,d16,t3,AT3243
m5,d16,t4,AT3244
m5,d16,t5,AT3245
m5,d16,t6,AT3246
m5,d16,t7,AT3247
m5,d16,t8,AT3248
m5,d16,t9,AT3249
m5,d16,t10,AT3250
m5,d16,t11,AT3251
m5,d16,t12,AT3252
m5,d16,t13,AT3253
m5,d16,t14,AT3254
m5,d16,t15,AT3255
m5,d16,t16,AT3256
m5,d16,t17,AT3257
m5,d16,t18,AT3258
m5,d16,t19,AT3259
m5,d16,t20,AT3260
m5,d16,t21,AT3261
m5,d16,t22,AT3262
m5,d16,t23,AT3263
m5,d16,t24,AT3264
m5,d17,t1,AT3265
m5,d17,t2,AT3266
m5,d17,t3,AT3267
m5,d17,t4,AT3268
m5,d17,t5,AT3269
m5,d17,t6,AT3270
m5,d17,t7,AT3271
m5,d17,t8,AT3272
m5,d17,t9,AT3273
m5,d17,t10,AT3274
m5,d17,t11,AT3275
m5,d17,t12,AT3276
m5,d17,t13,AT3277
m5,d17,t14,AT3278
m5,d17,t15,AT3279
m5,d17,t16,AT3280
m5,d17,t17,AT3281
m5,d17,t18,AT3282
m5,d17,t19,AT3283
m5,d17,t20,AT3284
m5,d17,t21,AT3285
m5,d17,t22,AT3286
m5,d17,t23,AT3287
m5,d17,t24,AT3288
m5,d18,t1,AT3289
m5,d18,t2,AT3290
m5,d18,t3,AT3291
m5,d18,t4,AT3292
m5,d18,t5,AT3293
m5,d18,t6,AT3294
m5,d18,t7,AT3295
m5,d18,t8,AT3296
m5,d18,t9,AT3297
m5,d18,t10,AT3298
m5,d18,t11,AT3299
m5,d18,t12,AT3300
m5,d18,t13,AT3301
m5,d18,t14,AT3302
m5,d18,t15,AT3303
m5,d18,t16,AT3304
m5,d18,t17,AT3305
m5,d18,t18,AT3306
m5,d18,t19,AT3307
m5,d18,t20,AT3308
m5,d18,t21,AT3309
m5,d18,t22,AT3310
m5,d18,t23,AT3311
m5,d18,t24,AT3312
m5,d19,t1,AT3313
m5,d19,t2,AT3314
m5,d19,t3,AT3315
m5,d19,t4,AT3316
m5,d19,t5,AT3317
m5,d19,t6,AT3318
m5,d19,t7,AT3319
m5,d19,t8,AT3320
m5,d19,t9,AT3321
m5,d19,t10,AT3322
m5,d19,t11,AT3323
m5,d19,t12,AT3324
m5,d19,t13,AT3325
m5,d19,t14,AT3326
m5,d19,t15,AT3327
m5,d19,t16,AT3328
m5,d19,t17,AT3329
m5,d19,t18,AT3330
m5,d19,t19,AT3331
m5,d19,t20,AT3332
m5,d19,t21,AT3333
m5,d19,t22,AT3334
m5,d19,t23,AT3335
m5,d19,t24,AT3336
m5,d20,t1,AT3337
m5,d20,t2,AT3338
m5,d20,t3,AT3339
m5,d20,t4,AT3340
m5,d20,t5,AT3341
m5,d20,t6,AT3342
m5,d20,t7,AT3343
m5,d20,t8,AT3344
m5,d20,t9,AT3345
m5,d20,t10,AT3346
m5,d20,t11,AT3347
m5,d20,t12,AT3348
m5,d20,t13,AT3349
m5,d20,t14,AT3350
m5,d20,t15,AT3351
m5,d20,t16,AT3352
m5,d20,t17,AT3353
m5,d20,t18,AT3354
m5,d20,t19,AT3355
m5,d20,t20,AT3356
m5,d20,t21,AT3357
m5,d20,t22,AT3358
m5,d20,t23,AT3359
m5,d20,t24,AT3360
m5,d21,t1,AT3361
m5,d21,t2,AT3362
m5,d21,t3,AT3363
m5,d21,t4,AT3364
m5,d21,t5,AT3365
m5,d21,t6,AT3366
m5,d21,t7,AT3367
m5,d21,t8,AT3368
m5,d21,t9,AT3369
m5,d21,t10,AT3370
m5,d21,t11,AT3371
m5,d21,t12,AT3372
m5,d21,t13,AT3373
m5,d21,t14,AT3374
m5,d21,t15,AT3375
m5,d21,t16,AT3376
m5,d21,t17,AT3377
m5,d21,t18,AT3378
m5,d21,t19,AT3379
m5,d21,t20,AT3380
m5,d21,t21,AT3381
m5,d21,t22,AT3382
m5,d21,t23,AT3383
m5,d21,t24,AT3384
m5,d22,t1,AT3385
m5,d22,t2,AT3386
m5,d22,t3,AT3387
m5,d22,t4,AT3388
m5,d22,t5,AT3389
m5,d22,t6,AT3390
m5,d22,t7,AT3391
m5,d22,t8,AT3392
m5,d22,t9,AT3393
m5,d22,t10,AT3394
m5,d22,t11,AT3395
m5,d22,t12,AT3396
m5,d22,t13,AT3397
m5,d22,t14,AT3398
m5,d22,t15,AT3399
m5,d22,t16,AT3400
m5,d22,t17,AT3401
m5,d22,t18,AT3402
m5,d22,t19,AT3403
m5,d22,t20,AT3404
m5,d22,t21,AT3405
m5,d22,t22,AT3406
m5,d22,t23,AT3407
m5,d22,t24,AT3408
m5,d23,t1,AT3409
m5,d23,t2,AT3410
m5,d23,t3,AT3411
m5,d23,t4,AT3412
m5,d23,t5,AT3413
m5,d23,t6,AT3414
m5,d23,t7,AT3415
m5,d23,t8,AT3416
m5,d23,t9,AT3417
m5,d23,t10,AT3418
m5,d23,t11,AT3419
m5,d23,t12,AT3420
m5,d23,t13,AT3421
m5,d23,t14,AT3422
m5,d23,t15,AT3423
m5,d23,t16,AT3424
m5,d23,t17,AT3425
m5,d23,t18,AT3426
m5,d23,t19,AT3427
m5,d23,t20,AT3428
m5,d23,t21,AT3429
m5,d23,t22,AT3430
m5,d23,t23,AT3431
m5,d23,t24,AT3432
m5,d24,t1,AT3433
m5,d24,t2,AT3434
m5,d24,t3,AT3435
m5,d24,t4,AT3436
m5,d24,t5,AT3437
m5,d24,t6,AT3438
m5,d24,t7,AT3439
m5,d24,t8,AT3440
m5,d24,t9,AT3441
m5,d24,t10,AT3442
m5,d24,t11,AT3443
m5,d24,t12,AT3444
m5,d24,t13,AT3445
m5,d24,t14,AT3446
m5,d24,t15,AT3447
m5,d24,t16,AT3448
m5,d24,t17,AT3449
m5,d24,t18,AT3450
m5,d24,t19,AT3451
m5,d24,t20,AT3452
m5,d24,t21,AT3453
m5,d24,t22,AT3454
m5,d24,t23,AT3455
m5,d24,t24,AT3456
m5,d25,t1,AT3457
m5,d25,t2,AT3458
m5,d25,t3,AT3459
m5,d25,t4,AT3460
m5,d25,t5,AT3461
m5,d25,t6,AT3462
m5,d25,t7,AT3463
m5,d25,t8,AT3464
m5,d25,t9,AT3465
m5,d25,t10,AT3466
m5,d25,t11,AT3467
m5,d25,t12,AT3468
m5,d25,t13,AT3469
m5,d25,t14,AT3470
m5,d25,t15,AT3471
m5,d25,t16,AT3472
m5,d25,t17,AT3473
m5,d25,t18,AT3474
m5,d25,t19,AT3475
m5,d25,t20,AT3476
m5,d25,t21,AT3477
m5,d25,t22,AT3478
m5,d25,t23,AT3479
m5,d25,t24,AT3480
m5,d26,t1,AT3481
m5,d26,t2,AT3482
m5,d26,t3,AT3483
m5,d26,t4,AT3484
m5,d26,t5,AT3485
m5,d26,t6,AT3486
m5,d26,t7,AT3487
m5,d26,t8,AT3488
m5,d26,t9,AT3489
m5,d26,t10,AT3490
m5,d26,t11,AT3491
m5,d26,t12,AT3492
m5,d26,t13,AT3493
m5,d26,t14,AT3494
m5,d26,t15,AT3495
m5,d26,t16,AT3496
m5,d26,t17,AT3497
m5,d26,t18,AT3498
m5,d26,t19,AT3499
m5,d26,t20,AT3500
m5,d26,t21,AT3501
m5,d26,t22,AT3502
m5,d26,t23,AT3503
m5,d26,t24,AT3504
m5,d27,t1,AT3505
m5,d27,t2,AT3506
m5,d27,t3,AT3507
m5,d27,t4,AT3508
m5,d27,t5,AT3509
m5,d27,t6,AT3510
m5,d27,t7,AT3511
m5,d27,t8,AT3512
m5,d27,t9,AT3513
m5,d27,t10,AT3514
m5,d27,t11,AT3515
m5,d27,t12,AT3516
m5,d27,t13,AT3517
m5,d27,t14,AT3518
m5,d27,t15,AT3519
m5,d27,t16,AT3520
m5,d27,t17,AT3521
m5,d27,t18,AT3522
m5,d27,t19,AT3523
m5,d27,t20,AT3524
m5,d27,t21,AT3525
m5,d27,t22,AT3526
m5,d27,t23,AT3527
m5,d27,t24,AT3528
m5,d28,t1,AT3529
m5,d28,t2,AT3530
m5,d28,t3,AT3531
m5,d28,t4,AT3532
m5,d28,t5,AT3533
m5,d28,t6,AT3534
m5,d28,t7,AT3535
m5,d28,t8,AT3536
m5,d28,t9,AT3537
m5,d28,t10,AT3538
m5,d28,t11,AT3539
m5,d28,t12,AT3540
m5,d28,t13,AT3541
m5,d28,t14,AT3542
m5,d28,t15,AT3543
m5,d28,t16,AT3544
m5,d28,t17,AT3545
m5,d28,t18,AT3546
m5,d28,t19,AT3547
m5,d28,t20,AT3548
m5,d28,t21,AT3549
m5,d28,t22,AT3550
m5,d28,t23,AT3551
m5,d28,t24,AT3552
m5,d29,t1,AT3553
m5,d29,t2,AT3554
m5,d29,t3,AT3555
m5,d29,t4,AT3556
m5,d29,t5,AT3557
m5,d29,t6,AT3558
m5,d29,t7,AT3559
m5,d29,t8,AT3560
m5,d29,t9,AT3561
m5,d29,t10,AT3562
m5,d29,t11,AT3563
m5,d29,t12,AT3564
m5,d29,t13,AT3565
m5,d29,t14,AT3566
m5,d29,t15,AT3567
m5,d29,t16,AT3568
m5,d29,t17,AT3569
m5,d29,t18,AT3570
m5,d29,t19,AT3571
m5,d29,t20,AT3572
m5,d29,t21,AT3573
m5,d29,t22,AT3574
m5,d29,t23,AT3575
m5,d29,t24,AT3576
m5,d30,t1,AT3577
m5,d30,t2,AT3578
m5,d30,t3,AT3579
m5,d30,t4,AT3580
m5,d30,t5,AT3581
m5,d30,t6,AT3582
m5,d30,t7,AT3583
m5,d30,t8,AT3584
m5,d30,t9,AT3585
m5,d30,t10,AT3586
m5,d30,t11,AT3587
m5,d30,t12,AT3588
m5,d30,t13,AT3589
m5,d30,t14,AT3590
m5,d30,t15,AT3591
m5,d30,t16,AT3592
m5,d30,t17,AT3593
m5,d30,t18,AT3594
m5,d30,t19,AT3595
m5,d30,t20,AT3596
m5,d30,t21,AT3597
m5,d30,t22,AT3598
m5,d30,t23,AT3599
m5,d30,t24,AT3600
m5,d31,t1,AT3601
m5,d31,t2,AT3602
m5,d31,t3,AT3603
m5,d31,t4,AT3604
m5,d31,t5,AT3605
m5,d31,t6,AT3606
m5,d31,t7,AT3607
m5,d31,t8,AT3608
m5,d31,t9,AT3609
m5,d31,t10,AT3610
m5,d31,t11,AT3611
m5,d31,t12,AT3612
m5,d31,t13,AT3613
m5,d31,t14,AT3614
m5,d31,t15,AT3615
m5,d31,t16,AT3616
m5,d31,t17,AT3617
m5,d31,t18,AT3618
m5,d31,t19,AT3619
m5,d31,t20,AT3620
m5,d31,t21,AT3621
m5,d31,t22,AT3622
m5,d31,t23,AT3623
m5,d31,t24,AT3624
m6,d1,t1,AT3625
m6,d1,t2,AT3626
m6,d1,t3,AT3627
m6,d1,t4,AT3628
m6,d1,t5,AT3629
m6,d1,t6,AT3630
m6,d1,t7,AT3631
m6,d1,t8,AT3632
m6,d1,t9,AT3633
m6,d1,t10,AT3634
m6,d1,t11,AT3635
m6,d1,t12,AT3636
m6,d1,t13,AT3637
m6,d1,t14,AT3638
m6,d1,t15,AT3639
m6,d1,t16,AT3640
m6,d1,t17,AT3641
m6,d1,t18,AT3642
m6,d1,t19,AT3643
m6,d1,t20,AT3644
m6,d1,t21,AT3645
m6,d1,t22,AT3646
m6,d1,t23,AT3647
m6,d1,t24,AT3648
m6,d2,t1,AT3649
m6,d2,t2,AT3650
m6,d2,t3,AT3651
m6,d2,t4,AT3652
m6,d2,t5,AT3653
m6,d2,t6,AT3654
m6,d2,t7,AT3655
m6,d2,t8,AT3656
m6,d2,t9,AT3657
m6,d2,t10,AT3658
m6,d2,t11,AT3659
m6,d2,t12,AT3660
m6,d2,t13,AT3661
m6,d2,t14,AT3662
m6,d2,t15,AT3663
m6,d2,t16,AT3664
m6,d2,t17,AT3665
m6,d2,t18,AT3666
m6,d2,t19,AT3667
m6,d2,t20,AT3668
m6,d2,t21,AT3669
m6,d2,t22,AT3670
m6,d2,t23,AT3671
m6,d2,t24,AT3672
m6,d3,t1,AT3673
m6,d3,t2,AT3674
m6,d3,t3,AT3675
m6,d3,t4,AT3676
m6,d3,t5,AT3677
m6,d3,t6,AT3678
m6,d3,t7,AT3679
m6,d3,t8,AT3680
m6,d3,t9,AT3681
m6,d3,t10,AT3682
m6,d3,t11,AT3683
m6,d3,t12,AT3684
m6,d3,t13,AT3685
m6,d3,t14,AT3686
m6,d3,t15,AT3687
m6,d3,t16,AT3688
m6,d3,t17,AT3689
m6,d3,t18,AT3690
m6,d3,t19,AT3691
m6,d3,t20,AT3692
m6,d3,t21,AT3693
m6,d3,t22,AT3694
m6,d3,t23,AT3695
m6,d3,t24,AT3696
m6,d4,t1,AT3697
m6,d4,t2,AT3698
m6,d4,t3,AT3699
m6,d4,t4,AT3700
m6,d4,t5,AT3701
m6,d4,t6,AT3702
m6,d4,t7,AT3703
m6,d4,t8,AT3704
m6,d4,t9,AT3705
m6,d4,t10,AT3706
m6,d4,t11,AT3707
m6,d4,t12,AT3708
m6,d4,t13,AT3709
m6,d4,t14,AT3710
m6,d4,t15,AT3711
m6,d4,t16,AT3712
m6,d4,t17,AT3713
m6,d4,t18,AT3714
m6,d4,t19,AT3715
m6,d4,t20,AT3716
m6,d4,t21,AT3717
m6,d4,t22,AT3718
m6,d4,t23,AT3719
m6,d4,t24,AT3720
m6,d5,t1,AT3721
m6,d5,t2,AT3722
m6,d5,t3,AT3723
m6,d5,t4,AT3724
m6,d5,t5,AT3725
m6,d5,t6,AT3726
m6,d5,t7,AT3727
m6,d5,t8,AT3728
m6,d5,t9,AT3729
m6,d5,t10,AT3730
m6,d5,t11,AT3731
m6,d5,t12,AT3732
m6,d5,t13,AT3733
m6,d5,t14,AT3734
m6,d5,t15,AT3735
m6,d5,t16,AT3736
m6,d5,t17,AT3737
m6,d5,t18,AT3738
m6,d5,t19,AT3739
m6,d5,t20,AT3740
m6,d5,t21,AT3741
m6,d5,t22,AT3742
m6,d5,t23,AT3743
m6,d5,t24,AT3744
m6,d6,t1,AT3745
m6,d6,t2,AT3746
m6,d6,t3,AT3747
m6,d6,t4,AT3748
m6,d6,t5,AT3749
m6,d6,t6,AT3750
m6,d6,t7,AT3751
m6,d6,t8,AT3752
m6,d6,t9,AT3753
m6,d6,t10,AT3754
m6,d6,t11,AT3755
m6,d6,t12,AT3756
m6,d6,t13,AT3757
m6,d6,t14,AT3758
m6,d6,t15,AT3759
m6,d6,t16,AT3760
m6,d6,t17,AT3761
m6,d6,t18,AT3762
m6,d6,t19,AT3763
m6,d6,t20,AT3764
m6,d6,t21,AT3765
m6,d6,t22,AT3766
m6,d6,t23,AT3767
m6,d6,t24,AT3768
m6,d7,t1,AT3769
m6,d7,t2,AT3770
m6,d7,t3,AT3771
m6,d7,t4,AT3772
m6,d7,t5,AT3773
m6,d7,t6,AT3774
m6,d7,t7,AT3775
m6,d7,t8,AT3776
m6,d7,t9,AT3777
m6,d7,t10,AT3778
m6,d7,t11,AT3779
m6,d7,t12,AT3780
m6,d7,t13,AT3781
m6,d7,t14,AT3782
m6,d7,t15,AT3783
m6,d7,t16,AT3784
m6,d7,t17,AT3785
m6,d7,t18,AT3786
m6,d7,t19,AT3787
m6,d7,t20,AT3788
m6,d7,t21,AT3789
m6,d7,t22,AT3790
m6,d7,t23,AT3791
m6,d7,t24,AT3792
m6,d8,t1,AT3793
m6,d8,t2,AT3794
m6,d8,t3,AT3795
m6,d8,t4,AT3796
m6,d8,t5,AT3797
m6,d8,t6,AT3798
m6,d8,t7,AT3799
m6,d8,t8,AT3800
m6,d8,t9,AT3801
m6,d8,t10,AT3802
m6,d8,t11,AT3803
m6,d8,t12,AT3804
m6,d8,t13,AT3805
m6,d8,t14,AT3806
m6,d8,t15,AT3807
m6,d8,t16,AT3808
m6,d8,t17,AT3809
m6,d8,t18,AT3810
m6,d8,t19,AT3811
m6,d8,t20,AT3812
m6,d8,t21,AT3813
m6,d8,t22,AT3814
m6,d8,t23,AT3815
m6,d8,t24,AT3816
m6,d9,t1,AT3817
m6,d9,t2,AT3818
m6,d9,t3,AT3819
m6,d9,t4,AT3820
m6,d9,t5,AT3821
m6,d9,t6,AT3822
m6,d9,t7,AT3823
m6,d9,t8,AT3824
m6,d9,t9,AT3825
m6,d9,t10,AT3826
m6,d9,t11,AT3827
m6,d9,t12,AT3828
m6,d9,t13,AT3829
m6,d9,t14,AT3830
m6,d9,t15,AT3831
m6,d9,t16,AT3832
m6,d9,t17,AT3833
m6,d9,t18,AT3834
m6,d9,t19,AT3835
m6,d9,t20,AT3836
m6,d9,t21,AT3837
m6,d9,t22,AT3838
m6,d9,t23,AT3839
m6,d9,t24,AT3840
m6,d10,t1,AT3841
m6,d10,t2,AT3842
m6,d10,t3,AT3843
m6,d10,t4,AT3844
m6,d10,t5,AT3845
m6,d10,t6,AT3846
m6,d10,t7,AT3847
m6,d10,t8,AT3848
m6,d10,t9,AT3849
m6,d10,t10,AT3850
m6,d10,t11,AT3851
m6,d10,t12,AT3852
m6,d10,t13,AT3853
m6,d10,t14,AT3854
m6,d10,t15,AT3855
m6,d10,t16,AT3856
m6,d10,t17,AT3857
m6,d10,t18,AT3858
m6,d10,t19,AT3859
m6,d10,t20,AT3860
m6,d10,t21,AT3861
m6,d10,t22,AT3862
m6,d10,t23,AT3863
m6,d10,t24,AT3864
m6,d11,t1,AT3865
m6,d11,t2,AT3866
m6,d11,t3,AT3867
m6,d11,t4,AT3868
m6,d11,t5,AT3869
m6,d11,t6,AT3870
m6,d11,t7,AT3871
m6,d11,t8,AT3872
m6,d11,t9,AT3873
m6,d11,t10,AT3874
m6,d11,t11,AT3875
m6,d11,t12,AT3876
m6,d11,t13,AT3877
m6,d11,t14,AT3878
m6,d11,t15,AT3879
m6,d11,t16,AT3880
m6,d11,t17,AT3881
m6,d11,t18,AT3882
m6,d11,t19,AT3883
m6,d11,t20,AT3884
m6,d11,t21,AT3885
m6,d11,t22,AT3886
m6,d11,t23,AT3887
m6,d11,t24,AT3888
m6,d12,t1,AT3889
m6,d12,t2,AT3890
m6,d12,t3,AT3891
m6,d12,t4,AT3892
m6,d12,t5,AT3893
m6,d12,t6,AT3894
m6,d12,t7,AT3895
m6,d12,t8,AT3896
m6,d12,t9,AT3897
m6,d12,t10,AT3898
m6,d12,t11,AT3899
m6,d12,t12,AT3900
m6,d12,t13,AT3901
m6,d12,t14,AT3902
m6,d12,t15,AT3903
m6,d12,t16,AT3904
m6,d12,t17,AT3905
m6,d12,t18,AT3906
m6,d12,t19,AT3907
m6,d12,t20,AT3908
m6,d12,t21,AT3909
m6,d12,t22,AT3910
m6,d12,t23,AT3911
m6,d12,t24,AT3912
m6,d13,t1,AT3913
m6,d13,t2,AT3914
m6,d13,t3,AT3915
m6,d13,t4,AT3916
m6,d13,t5,AT3917
m6,d13,t6,AT3918
m6,d13,t7,AT3919
m6,d13,t8,AT3920
m6,d13,t9,AT3921
m6,d13,t10,AT3922
m6,d13,t11,AT3923
m6,d13,t12,AT3924
m6,d13,t13,AT3925
m6,d13,t14,AT3926
m6,d13,t15,AT3927
m6,d13,t16,AT3928
m6,d13,t17,AT3929
m6,d13,t18,AT3930
m6,d13,t19,AT3931
m6,d13,t20,AT3932
m6,d13,t21,AT3933
m6,d13,t22,AT3934
m6,d13,t23,AT3935
m6,d13,t24,AT3936
m6,d14,t1,AT3937
m6,d14,t2,AT3938
m6,d14,t3,AT3939
m6,d14,t4,AT3940
m6,d14,t5,AT3941
m6,d14,t6,AT3942
m6,d14,t7,AT3943
m6,d14,t8,AT3944
m6,d14,t9,AT3945
m6,d14,t10,AT3946
m6,d14,t11,AT3947
m6,d14,t12,AT3948
m6,d14,t13,AT3949
m6,d14,t14,AT3950
m6,d14,t15,AT3951
m6,d14,t16,AT3952
m6,d14,t17,AT3953
m6,d14,t18,AT3954
m6,d14,t19,AT3955
m6,d14,t20,AT3956
m6,d14,t21,AT3957
m6,d14,t22,AT3958
m6,d14,t23,AT3959
m6,d14,t24,AT3960
m6,d15,t1,AT3961
m6,d15,t2,AT3962
m6,d15,t3,AT3963
m6,d15,t4,AT3964
m6,d15,t5,AT3965
m6,d15,t6,AT3966
m6,d15,t7,AT3967
m6,d15,t8,AT3968
m6,d15,t9,AT3969
m6,d15,t10,AT3970
m6,d15,t11,AT3971
m6,d15,t12,AT3972
m6,d15,t13,AT3973
m6,d15,t14,AT3974
m6,d15,t15,AT3975
m6,d15,t16,AT3976
m6,d15,t17,AT3977
m6,d15,t18,AT3978
m6,d15,t19,AT3979
m6,d15,t20,AT3980
m6,d15,t21,AT3981
m6,d15,t22,AT3982
m6,d15,t23,AT3983
m6,d15,t24,AT3984
m6,d16,t1,AT3985
m6,d16,t2,AT3986
m6,d16,t3,AT3987
m6,d16,t4,AT3988
m6,d16,t5,AT3989
m6,d16,t6,AT3990
m6,d16,t7,AT3991
m6,d16,t8,AT3992
m6,d16,t9,AT3993
m6,d16,t10,AT3994
m6,d16,t11,AT3995
m6,d16,t12,AT3996
m6,d16,t13,AT3997
m6,d16,t14,AT3998
m6,d16,t15,AT3999
m6,d16,t16,AT4000
m6,d16,t17,AT4001
m6,d16,t18,AT4002
m6,d16,t19,AT4003
m6,d16,t20,AT4004
m6,d16,t21,AT4005
m6,d16,t22,AT4006
m6,d16,t23,AT4007
m6,d16,t24,AT4008
m6,d17,t1,AT4009
m6,d17,t2,AT4010
m6,d17,t3,AT4011
m6,d17,t4,AT4012
m6,d17,t5,AT4013
m6,d17,t6,AT4014
m6,d17,t7,AT4015
m6,d17,t8,AT4016
m6,d17,t9,AT4017
m6,d17,t10,AT4018
m6,d17,t11,AT4019
m6,d17,t12,AT4020
m6,d17,t13,AT4021
m6,d17,t14,AT4022
m6,d17,t15,AT4023
m6,d17,t16,AT4024
m6,d17,t17,AT4025
m6,d17,t18,AT4026
m6,d17,t19,AT4027
m6,d17,t20,AT4028
m6,d17,t21,AT4029
m6,d17,t22,AT4030
m6,d17,t23,AT4031
m6,d17,t24,AT4032
m6,d18,t1,AT4033
m6,d18,t2,AT4034
m6,d18,t3,AT4035
m6,d18,t4,AT4036
m6,d18,t5,AT4037
m6,d18,t6,AT4038
m6,d18,t7,AT4039
m6,d18,t8,AT4040
m6,d18,t9,AT4041
m6,d18,t10,AT4042
m6,d18,t11,AT4043
m6,d18,t12,AT4044
m6,d18,t13,AT4045
m6,d18,t14,AT4046
m6,d18,t15,AT4047
m6,d18,t16,AT4048
m6,d18,t17,AT4049
m6,d18,t18,AT4050
m6,d18,t19,AT4051
m6,d18,t20,AT4052
m6,d18,t21,AT4053
m6,d18,t22,AT4054
m6,d18,t23,AT4055
m6,d18,t24,AT4056
m6,d19,t1,AT4057
m6,d19,t2,AT4058
m6,d19,t3,AT4059
m6,d19,t4,AT4060
m6,d19,t5,AT4061
m6,d19,t6,AT4062
m6,d19,t7,AT4063
